P09:episode_rewards,explained_variance,P01:episode_rewards,value_loss,policy_loss,frames,policy_entropy,episode_length,fps,advantage_norm,epoch_idx,grad_norm,PMM:episode_rewards
82.20000000000002,0.697183455824852,23.0,0.06208258048631251,-0.018499408929492346,2616000,1.081775330901146,1086.47,330,2.5986508524417875,327,1.0195202983946365,55.25
82.20000000000002,0.5699593383073807,23.0,0.04234106790274381,-0.01837087148538558,2624000,1.0846061086654664,1074.75,330,2.3336129355430604,328,0.7454766131453202,55.08
78.20000000000002,0.5510988473892212,20.9,0.030678582526743412,-0.00831972916610539,2632000,1.0769754642248153,1033.39,329,2.016636027097702,329,0.6963863150851605,51.03
78.20000000000002,0.6854135662317276,19.9,0.06096527680289,-0.013045315927593037,2640000,1.1093086403608323,1008.71,329,2.805643686056137,330,1.4824397389215989,51.08
75.20000000000002,0.6708234381675721,18.900000000000002,0.041020715679042044,-0.015965679704240756,2648000,1.1045134252309798,981.53,329,2.33865397632122,331,0.7481585892456812,49.41
75.20000000000002,0.6829667168855668,18.900000000000002,0.03769460015464574,-0.0209229524404509,2656000,1.0753895473480224,998.76,329,2.1638786590099333,332,0.7344694934123993,48.3
75.20000000000002,0.6934503173828125,18.900000000000002,0.030565819018520415,-0.009151067963975947,2664000,1.0879847747087479,1000.2,329,2.0419178974628447,333,0.6319282101513339,48.36
72.10000000000001,0.6659768408536911,18.900000000000002,0.3280544246267527,-0.035306459060520864,2672000,1.0422467020154,997.33,329,3.826188884973526,334,5.982768825045778,47.61
72.30000000000003,0.557661554813385,17.0,0.036924527371302245,-0.008609146305825561,2680000,1.0786002421379088,991.21,329,2.245365322828293,335,0.9290656139341125,49.38
72.0,0.6829347258806229,17.0,0.033472649138420824,-0.013867796725826338,2688000,1.0541603094339371,981.77,329,2.1036351495981216,336,0.7770894041435423,48.82
72.0,0.6535821563005447,17.9,0.035503260805271566,-0.013837303142499877,2696000,1.0684023094177246,998.19,329,2.1637349194288253,337,0.7911868749860526,49.57
74.10000000000001,0.6797661656141281,18.0,0.04600201319437474,-0.021738287985353964,2704000,1.086009749174118,1019.09,329,2.4515318447351455,338,0.9791218378720853,51.08
75.50000000000004,0.6350133275985718,18.900000000000002,0.04377872246317566,-0.014395622538286261,2712000,1.06914202272892,1022.6,329,2.3909430998563765,339,0.8709071567234384,51.56
74.10000000000001,0.6044524228572845,18.900000000000002,3.3599974759528415,-0.018245010051177814,2720000,1.0372468966245652,1014.64,329,6.125151498913765,340,14.639685090808312,50.61
72.20000000000002,0.6279678010940551,19.9,0.039127454063855115,-0.014035771779308561,2728000,1.036561399102211,1022.91,329,2.237486225962639,341,0.7665384904099923,51.11
76.40000000000003,0.5855300444364547,24.0,0.045093022091314196,-0.01549054272705689,2736000,1.0648807817697525,1054.58,329,2.4689676576852797,342,0.8364857275878621,54.21
76.40000000000003,0.6647017401456833,27.8,0.04251279239077121,-0.01804854564223206,2744000,1.0706836044788361,1065.29,329,2.330830004811287,343,0.7932829797797606,53.79
80.30000000000003,0.6898729032278061,28.9,0.04404796630609781,-0.020484844103921204,2752000,1.058320433497429,1075.58,329,2.3659532034397124,344,0.8638616907353613,54.99
83.0,0.6603241884708404,30.800000000000004,0.04653308003209531,-0.02110732545668725,2760000,1.0741095906496048,1084.8,329,2.3654745495319367,345,0.8390889592514612,56.07
83.20000000000002,0.6860548555850983,30.800000000000004,0.3129019477963448,-0.01565428090747446,2768000,1.0600765937566756,1097.24,329,3.458302357196808,346,2.302119909469966,57.29
83.0,0.7648499941825867,28.9,0.09371536433463916,-0.0011820410517975688,2776000,1.062671236395836,1084.15,329,2.6503758031129836,347,1.1283379777669524,56.54
83.20000000000002,0.6430856788158417,31.9,0.051985702370293436,-0.015396994516486302,2784000,1.0763531601428986,1102.9,329,2.535150688290596,348,0.9218273245833636,57.81
83.20000000000002,0.6673350793123245,33.9,0.029380238237790762,-0.01231446039470029,2792000,1.0711968964338303,1113.56,329,1.968728049993515,349,0.8614681971636535,59.18
85.40000000000003,0.651746787428856,35.0,0.036355678336694834,-0.012623278716928326,2800000,1.0594166034460069,1144.71,328,2.200651516318321,350,0.85612955600202,61.33
89.20000000000002,0.6604919552803039,35.9,0.03414737381506711,-0.017932107118831482,2808000,1.0640980583429336,1174.17,328,2.1106706112623215,351,0.860236146124626,63.55
91.0,0.7308346074819565,35.9,0.044528654818423094,-0.013992543846543413,2816000,1.0213968735933303,1179.73,328,2.3766182494163512,352,1.3384479919528556,64.01
91.20000000000002,0.653715495467186,37.7,0.03914839267730713,-0.01916840073943604,2824000,1.0575908076763154,1186.56,328,2.2098589819669723,353,0.8468087226201355,66.64
93.0,0.6343313503265381,38.0,0.03822825186420232,-0.009899124645162374,2832000,1.0486165010929107,1198.48,328,2.2187534058094025,354,0.8704422599259898,66.97
93.10000000000001,0.667342563867569,38.0,0.04316450568847358,-0.017911628779256717,2840000,1.0265183979272843,1204.58,328,2.2953135532140734,355,0.8355389635528065,66.89
93.10000000000001,0.6591069149971008,38.900000000000006,0.04950126018375158,-0.019916987738397438,2848000,1.0502776628732682,1221.38,328,2.4406960463523864,356,0.8310662679458755,68.86
98.40000000000003,0.681924637556076,39.0,0.09230010006111115,-0.01641797026852146,2856000,1.0522508692741395,1223.5,328,2.5862439286708834,357,1.1511059175493523,69.65
94.40000000000003,0.6468508446216583,38.0,0.04639896938111633,-0.03013291522162035,2864000,1.037834368944168,1218.76,328,2.376039036512375,358,0.9022130418154881,68.91
94.40000000000003,0.6950886940956116,38.0,0.1401255682343617,-0.016712198505701964,2872000,0.9796333760023117,1230.08,328,3.6910414481163025,359,2.282229767954343,70.6
123.20000000000002,0.7235582339763641,37.800000000000004,0.058905431432649494,-0.013607685666065662,2880000,1.016156513094902,1229.96,328,2.727573040723801,360,1.2862840835242548,78.54
125.60000000000005,0.70346529006958,37.900000000000006,0.06305753159802407,-0.026998934448929503,2888000,1.0412034106254577,1231.17,328,2.70719722032547,361,1.3198275339353993,81.04
123.20000000000002,0.6618346101045609,37.900000000000006,0.03965870006708428,-0.016572878247243353,2896000,1.0744679492712021,1247.32,328,2.258249997496605,362,0.7579811974691694,81.55
105.90000000000016,0.6708858847618103,38.800000000000004,0.041514872326515614,-0.017255274142953567,2904000,1.0826037269830704,1240.07,328,2.2655320793390272,363,0.8253111379611024,79.06
123.20000000000002,0.6825615328550338,38.800000000000004,0.03692155447322875,-0.009609741371532437,2912000,1.0612312310934067,1238.65,328,2.1133542501926423,364,0.7137820515349024,79.87
106.10000000000018,0.6363098120689392,39.0,0.045432938090525565,-0.021751895974157377,2920000,1.0559212416410446,1249.67,328,2.362763833999634,365,0.90398332319173,80.53
106.10000000000018,0.6716413009166717,39.0,0.0336280348803848,-0.016065577679200943,2928000,1.0599541747570038,1242.71,327,2.0739642465114594,366,0.7445453482483972,79.94
106.10000000000018,0.6708414798974991,39.0,0.03416829884517938,-0.011196059183566831,2936000,1.0942545729875564,1224.96,327,2.0793240654468534,367,0.7348283732615272,78.85
105.90000000000016,0.7022974663972854,38.800000000000004,0.03800342618487775,-0.017865955286542886,2944000,1.0920569002628326,1221.96,327,2.1807711136341097,368,0.7544826118511142,77.03
104.0,0.6922531098127365,38.800000000000004,0.04159972973167896,-0.02121770218538586,2952000,1.0854883539676665,1214.83,327,2.1845477944612504,369,0.8415931654680174,76.8
102.20000000000002,0.645937301516533,39.0,0.0460962355742231,-0.016595796009059995,2960000,1.0922555100917817,1220.42,327,2.364604343175888,370,0.9091399523645722,76.79
102.20000000000002,0.7302029299736023,39.0,0.05530232499353588,-0.01629070489958394,2968000,1.070525324344635,1217.12,327,2.556111441254616,371,1.3439502111373103,76.11
101.10000000000001,0.6322579210996628,37.0,0.038444621320813895,-0.012687001851227252,2976000,1.1044802433252334,1216.35,327,2.196197286248207,372,0.8007489310118153,77.3
101.10000000000001,0.647626970410347,38.800000000000004,0.04600293660070747,-0.02176673702080734,2984000,1.091672324538231,1217.8,327,2.3905038130283356,373,0.9319212802688451,76.59
89.50000000000004,0.19909802734851836,17.700000000000003,0.04307546372991055,-0.013159360953804367,2992000,0.6887795094680041,1093.73,327,2.05299985229969,374,0.7440834420316975,57.75
83.0,0.43669190049171447,0.0,0.03393022146134172,-0.015592778848272246,3000000,0.8017125280480832,834.74,327,1.9970631748437881,375,0.7217560845369035,42.14
79.40000000000003,0.673632727265358,0.0,0.029446169110015033,-0.013020271373679861,3008000,1.0381688338518142,820.21,327,1.9580301553010941,376,0.6576491454577408,41.14
79.40000000000003,0.5589271175861359,0.0,0.04270226495806128,-0.022523129663895816,3016000,1.0226732447370888,811.38,327,2.30400315284729,377,0.8793878383282336,39.98
83.0,0.6445257723331451,0.0,0.044268489722162484,-0.017331244150700514,3024000,1.0971112644672394,804.8,327,2.4057842653989794,378,0.8594713647318786,40.17
79.40000000000003,0.6294452035427094,0.0,0.04386863278690725,-0.015315054747516115,3032000,1.069911824464798,800.99,327,2.3537420982122423,379,0.8741616346952208,40.2
79.10000000000001,0.624522345662117,0.0,0.04600672953296453,-0.021883735311566854,3040000,1.063387342095375,802.09,327,2.401344483494759,380,0.8830081953096017,40.54
90.30000000000003,0.501961823105812,0.0,0.08791864152532071,-0.01263033392955549,3048000,1.032735172510147,807.42,327,2.958312079310417,381,1.3369301374412244,43.24
90.30000000000003,0.7055830442905426,0.0,0.05081296872347593,-0.011700864963931962,3056000,1.0804104506969452,813.99,327,2.477562963962555,382,0.8991219747976145,41.21
90.30000000000003,0.7042966777086258,0.0,0.053220966858789326,-0.010186412006441969,3064000,1.1009254455566406,802.56,327,2.602349422574043,383,0.888298987898195,40.5
90.30000000000003,0.0300340336561203,0.0,0.03083023358602077,-0.020053208425815684,3072000,1.2509975826740265,794.75,327,1.909473370909691,384,0.5325387552005175,42.64
79.50000000000004,0.36356944441795347,0.0,0.016001722591463475,-0.0004039580953394761,3080000,1.3246639275550842,513.47,327,1.4219189244508743,385,0.4405525720419859,25.32
36.100000000000094,0.5641260510683059,0.0,0.02798089089570567,0.0038656704023014754,3088000,1.171350184082985,364.38,327,1.9244264894723893,386,0.6918153016442099,13.33
31.300000000000026,0.6931682825088501,0.0,0.03855901835486293,-0.018210579585283996,3096000,1.13680548787117,352.1,327,2.127816957831383,387,0.7237194096389316,12.18
31.300000000000026,0.6663968902826309,0.0,0.03562774208374322,-0.01564864846644923,3104000,1.1396493798494338,349.01,327,2.1142637771368027,388,0.758483087831147,9.08
39.400000000000034,0.7013249391317368,0.0,0.03676244606729597,-0.015091677941381932,3112000,1.1149867230653763,376.75,326,2.1799355053901674,389,0.7705747440445733,10.98
53.10000000000001,0.6849376344680786,0.0,0.03561822194373235,-0.0170204995397944,3120000,1.1374167144298553,444.13,327,2.133346353173256,390,0.7541538918481767,14.18
56.10000000000001,0.7294348448514938,0.0,0.08847316496074199,-0.01601996802643498,3128000,1.0991866451501846,498.75,327,3.0159837287664413,391,2.1233950953206455,17.57
62.20000000000002,0.6819527643918991,0.0,0.03929200464161113,-0.019884502294007688,3136000,1.12589049577713,574.61,327,2.202915500998497,392,0.6722918670830531,24.32
67.0,0.2535541695356369,0.0,0.15036059693899007,-0.02155611881345976,3144000,1.1067184436321258,635.95,327,2.91176031768322,393,1.5319195254140314,28.89
69.30000000000003,0.6990789657831192,0.0,0.037547244946472345,-0.013094937535352074,3152000,1.0734877842664718,722.88,327,2.15183580994606,394,0.6512940646630299,34.48
73.30000000000003,0.6416479218006134,0.0,0.0497737294761464,-0.01823232535389252,3160000,1.0775767350196839,773.39,327,2.492705296874046,395,0.8573258887871397,38.13
76.40000000000003,0.6626596343517304,0.0,0.040614803968928755,-0.012298746193700937,3168000,1.1040893864631653,835.78,327,2.237516062259674,396,0.7224441194739915,42.97
80.10000000000001,0.12912005245685576,2.0,0.04663112322799862,-0.021276598647455104,3176000,1.0203286516666412,935.01,327,2.44113601565361,397,1.0116690423007955,48.21
80.10000000000001,0.7243820464611054,8.700000000000001,0.03327899078372866,-0.012307274466729723,3184000,1.0959590870141982,977.7,327,2.0378740936517716,398,0.698259888950175,50.15
80.10000000000001,0.6897905218601227,16.700000000000003,0.03937259823549539,-0.013330922167515382,3192000,1.0810883754491807,1022.39,327,2.1828568333387377,399,0.7132055074847701,52.48
81.10000000000001,0.6508392798900604,24.799999999999997,0.037587739117443564,-0.024216123039659577,3200000,1.0567034369707107,1085.59,327,2.149954003095627,400,0.737109236484744,56.71
84.10000000000001,0.7157201743125916,24.799999999999997,0.03283521101344377,-0.014699303527013399,3208000,1.0258087879419326,1105.86,327,1.9634186697006226,401,0.7695576265485673,58.86
87.50000000000004,0.7059030038118362,24.799999999999997,0.06933510384522379,-0.00948293663408549,3216000,1.0459390318393706,1119.2,327,2.7812675648927687,402,1.4373400933111682,60.97
87.70000000000006,0.6196842938661575,24.799999999999997,0.05472785929683596,-0.018214852159144358,3224000,1.092524271607399,1127.77,327,2.260130585432053,403,0.8966082170407623,63.57
94.50000000000004,0.23231357514858245,21.0,0.18072932424489407,-0.04617753388651181,3232000,1.0173580768704413,1109.93,327,3.4694774913787843,404,2.2379677893392453,63.47
94.50000000000004,0.7059397977590561,21.0,0.03435008919797838,-0.011855308855301701,3240000,1.0629113322496415,1110.62,327,2.049235345721245,405,0.7519361969854884,63.14
94.0,0.6501141321659089,20.9,0.046742401677183805,-0.020684788276121253,3248000,1.0606477689743041,1087.08,327,2.446444389820099,406,0.8546798340603007,59.48
87.20000000000002,0.6955847400426864,20.9,0.03201311834389344,-0.007055876791710034,3256000,1.0763348346948625,1102.51,327,2.0143918693065643,407,0.6797681533236808,59.26
92.20000000000002,0.6500780016183854,20.9,0.044544803821481765,-0.01707550404171343,3264000,1.0359965693950652,1110.65,327,2.374395464658737,408,0.8254233910503094,60.5
94.0,0.6880017739534378,20.9,0.04083840603940189,-0.022238159626722334,3272000,1.0695459443330764,1128.12,327,2.2274714320898057,409,0.6967847492504318,61.77
94.0,0.7111244106292725,20.9,0.038550341823138295,-0.014464284561108797,3280000,1.074071939587593,1136.75,327,2.105787373781204,410,0.7015188961098806,61.34
100.0,0.5947843819856644,20.9,0.06776175711769611,-0.012230103289475665,3288000,1.0416145896911622,1138.64,327,2.609910151362419,411,1.1884163232470661,62.32
112.40000000000003,0.7096953505277633,21.0,0.055602415807079524,-0.022575501904357226,3296000,1.0378277623653411,1169.88,327,2.6247387021780013,412,1.2269942574308594,67.24
116.20000000000002,0.6700738346576691,31.8,0.039467984442599115,-0.014450359495240263,3304000,1.076310054063797,1208.22,327,2.1589006793498995,413,0.7906235192414832,70.82
116.20000000000002,0.6607742863893509,35.0,0.04005964749958366,-0.014277692673786077,3312000,1.0603856480121612,1232.66,327,2.1687945592403413,414,0.7898597664606756,73.64
120.0,0.6330304372310639,35.0,0.05414070393424481,-0.010336742625950137,3320000,1.0874570405483246,1252.03,327,2.6636638754606246,415,0.9619014044311598,77.23
120.0,0.6592196500301362,35.9,0.03732704716734588,-0.01925706199312117,3328000,1.065589788556099,1246.68,327,2.0916518360376357,416,0.7110308908669732,77.09
130.1000000000002,0.6667429876327514,35.9,0.07212717823684216,-0.011040465632104314,3336000,1.0712637102603912,1251.64,327,2.826992491483688,417,1.1710940215608172,80.24
120.80000000000007,0.6875968110561371,35.9,0.05389488038606942,-0.006673636840423569,3344000,1.0920861852169037,1254.2,327,2.5827677875757216,418,1.0010613969364552,78.38
123.50000000000004,0.7111344885826111,34.7,0.0372727022273466,-0.018456068218220024,3352000,1.0856305414438248,1253.15,327,2.1441461300849913,419,0.7373137952766724,80.28
123.50000000000004,0.6420016014575958,41.9,0.042072667395696046,-0.008714349630172364,3360000,1.090698515176773,1272.91,327,2.321245250105858,420,0.774078161853226,81.45
123.50000000000004,0.7065424835681915,44.0,0.06056084601674229,-0.013531741509505082,3368000,1.0793321818113326,1308.97,327,2.495945181250572,421,1.1115106638349066,84.11
129.90000000000015,0.7075391519069671,45.900000000000006,0.06561690560076386,-0.012491342301364056,3376000,1.0387735396623612,1327.52,327,2.8371442568302156,422,1.106800324602158,86.67
153.1,0.673326494693756,47.0,0.06170104283839464,-0.023397732045850717,3384000,1.061968328356743,1360.92,327,2.7709842509031297,423,1.0184981581656318,95.22
154.10000000000002,0.7216886693239212,46.900000000000006,0.04296879562782124,-0.015972006705123932,3392000,1.0800711297988892,1352.76,327,2.19413698554039,424,0.750480756420846,97.23
156.90000000000026,0.7196998769044876,45.900000000000006,0.08144450819119811,-0.0027927095193444984,3400000,1.0844819629192353,1347.02,327,2.9812986755371096,425,1.1760724589927913,97.36
230.60000000000005,0.7870155102014542,46.900000000000006,0.10118404808454215,-0.013752023628912867,3408000,1.0785035556554794,1360.98,327,3.4970094430446625,426,1.5563288742939267,105.6
236.9000000000001,0.6798210054636001,46.900000000000006,0.03493722218088806,-0.009893507196102292,3416000,1.070703313946724,1358.5,327,2.0727642506361006,427,0.7477498045877072,107.13
236.9000000000001,0.7150284206867218,45.900000000000006,0.04060972282662988,-0.019279350493052336,3424000,1.0846453416347503,1359.19,327,2.1622696995735167,428,0.6983511050813579,106.01
230.60000000000005,0.6740807062387466,45.900000000000006,0.04045976078370586,-0.016139283934608104,3432000,1.126025288105011,1351.84,327,2.2925267314910887,429,0.7214501280206831,102.24
236.9000000000001,0.7333014607429504,46.900000000000006,0.04973097188398242,-0.010439441922062542,3440000,1.076611452102661,1351.94,327,2.3587677067518236,430,0.987915666759854,104.66
236.9000000000001,0.6558333760499955,46.800000000000004,0.04766996859572828,-0.020933442256646232,3448000,1.0752065575122833,1355.62,327,2.368254393339157,431,0.9221822783404435,104.3
230.60000000000005,0.6256798321008682,44.9,0.05647835647687316,-0.016136957581911703,3456000,1.0483100235462188,1355.45,327,2.518644904494286,432,0.8838686578947889,103.19
161.3000000000007,0.2531608122587204,38.800000000000004,0.05294563739560545,-0.023470081933774055,3464000,1.0517100918292999,1305.28,327,2.4982424467802047,433,0.9791909213848471,97.74
147.60000000000008,0.6941790699958801,31.300000000000004,0.036764671348501,-0.009158224118000362,3472000,1.0926214891672135,1269.71,327,2.1006912523508072,434,0.7300373718635024,91.36
147.60000000000008,0.7378804904222488,33.8,0.03183537402190268,-0.015860298934712774,3480000,1.1122100907564163,1273.48,327,1.8808982157707215,435,0.6113306116383436,91.96
158.40000000000043,0.7237693774700165,33.8,0.056637717629782855,-0.0213975631975336,3488000,1.0912059062719346,1288.97,327,2.5455929690599444,436,1.1403068851002325,94.54
148.50000000000057,0.7068524408340454,33.8,0.03873219712637365,-0.017037714368198068,3496000,1.109331966638565,1279.98,327,2.0903791719675064,437,0.8735736727943041,93.24
142.0,0.6680795073509216,33.8,0.04564189677592367,-0.030560327473212964,3504000,1.1013747310638429,1270.38,327,2.3253483897447587,438,0.7829213833785338,89.86
138.40000000000003,0.6300579124689102,33.8,0.050822196528315544,-0.010263327668362764,3512000,1.0924161332845688,1261.24,327,2.484882780313492,439,0.8380876032282885,85.67
138.40000000000003,0.6750820344686508,33.8,0.07626355956308543,-0.009317019212758168,3520000,1.0993138891458512,1263.62,327,2.5457026743888855,440,0.88584957176431,85.78
129.9000000000001,0.5884281247854233,33.8,0.07905219587031752,-0.017304491424001752,3528000,1.0980960351228715,1262.15,327,2.71068590760231,441,1.087242960406757,84.73
131.70000000000005,0.6557917755842209,33.8,0.1381203088723123,-0.02200500893522985,3536000,1.0711913067102432,1257.98,327,3.634324325919151,442,1.8760926492775167,83.61
138.40000000000003,0.7045407819747925,34.0,0.12224178005941212,-0.009390876370016486,3544000,1.0523866140842437,1270.63,327,3.118491103053093,443,1.3288193201614025,86.98
142.0,0.6852772295475006,34.0,0.03869844068307429,-0.011448405170667683,3552000,1.0919565218687057,1264.49,327,2.1140454614162447,444,0.7918878739304432,87.04
138.40000000000003,0.6154886245727539,33.8,0.05465920133050531,-0.023508645897381938,3560000,1.100092926621437,1250.83,327,2.542964688539505,445,0.9163364052717394,84.29
142.0,0.7540997219085693,33.8,0.042809941512532534,-0.01496492267237045,3568000,1.0921381676197053,1240.61,327,2.258479463458061,446,0.8099076648423624,84.81
142.0,0.6834839248657226,33.8,0.041069079078733924,-0.01648880956461653,3576000,1.1064250606298447,1232.55,327,2.199728786945343,447,0.7162914604057979,84.23
143.10000000000008,0.7168983054161072,33.8,0.05799360349308699,-0.0046132568555185575,3584000,1.0924213474988937,1252.77,327,2.6749921011924744,448,1.3367938217381368,86.7
207.20000000000005,0.7011913752555847,37.0,0.10617881372803822,-0.018669071311596782,3592000,1.077566512823105,1292.42,327,3.482634789943695,449,1.521443801803368,94.41
209.60000000000002,0.6972244322299957,42.0,0.046096876058727504,-0.014233295769081451,3600000,1.1045748430490494,1308.0,327,2.3823033887147904,450,0.8417118531916136,98.49
209.60000000000002,0.7169363558292389,49.599999999999994,0.07512460244819522,-0.0064472600480075925,3608000,1.098023235797882,1325.15,327,2.76027692258358,451,1.0242792841937143,101.08
215.20000000000005,0.624311881661415,46.0,0.04523699739016593,-0.01254482505406486,3616000,1.070886645913124,1324.69,327,2.3587085610628127,452,0.7356329968774215,102.61
217.60000000000002,0.7540251618623733,46.0,0.09945530204102397,-0.00635360868065618,3624000,1.0650657153129577,1324.02,327,3.2836708176136016,453,1.6808788694653323,104.15
223.60000000000008,0.6373371493816375,50.900000000000006,0.0914837431628257,-0.02127898238832131,3632000,1.092890191078186,1335.11,327,2.9749700832366943,454,1.2509253580506539,109.06
223.60000000000008,0.6759522151947022,49.599999999999994,0.08668584100902081,-0.0025648007565177975,3640000,1.0974648970365524,1326.73,327,2.9636091095209123,455,1.2799511815593825,109.84
232.90000000000018,0.707256470322609,49.599999999999994,0.14925691823475062,-0.01960927696665749,3648000,1.0335195451974868,1329.27,327,3.349135855436325,456,1.6130862363341154,113.03
232.90000000000018,0.6041867953538894,47.8,0.053496397878043354,-0.02217145576607436,3656000,1.023510516732931,1333.77,327,2.4833631825447084,457,0.9486171293543805,112.31
232.90000000000018,0.6561633640527725,45.900000000000006,0.041434989385306834,-0.017544003913353663,3664000,1.100910129547119,1313.84,327,2.2752555936574934,458,0.841733318840591,107.42
223.80000000000007,0.6903352636098862,45.900000000000006,0.05659239233937115,-0.02060376612294931,3672000,1.0899487805366517,1305.63,327,2.4717374885082246,459,0.9748950965262511,105.09
209.0,0.053121019005775455,30.500000000000004,0.1173953586583957,-0.050560510585200974,3680000,0.6864590532891452,1225.31,327,3.3909618151187897,460,1.4986475354903777,96.95
142.60000000000005,0.38636233627796174,0.0,0.02314521832857281,0.0031430530495708806,3688000,1.0250218255072832,955.17,327,1.7984206515550614,461,0.6695318344273687,69.79
138.40000000000003,0.695225482583046,0.0,0.03377259762492031,-0.011992572483432013,3696000,1.0897013694047928,929.14,326,2.0494709247350693,462,0.6513225093671633,66.59
136.20000000000002,0.6943028992414475,0.0,0.04048278536647558,-0.016256823427975176,3704000,1.098318254351616,900.34,326,2.195736281275749,463,0.7419280936495585,61.9
135.10000000000002,0.6644033402204513,0.0,0.0566408176207915,-0.018370183468796313,3712000,1.068685804605484,897.07,327,2.560324945449829,464,0.9762947411991977,59.6
135.10000000000002,0.6464881807565689,0.0,0.05207045525545254,-0.023921395238721742,3720000,1.0536279171705245,888.9,327,2.439459038376808,465,1.0048667393767723,57.1
136.20000000000002,0.6832149064540863,0.0,0.0515861521451734,-0.016899940299335867,3728000,1.0720601493120194,909.56,327,2.3731818866729735,466,0.8189918268056564,59.22
117.00000000000017,0.6432271784543991,0.0,0.07393695366568863,-0.022779263393367728,3736000,1.0444011300802232,898.42,327,2.859354171156883,467,1.1286253867850438,55.1
136.20000000000002,0.621646374464035,0.0,0.0889303883118555,-0.02870156155870063,3744000,1.0543771082162856,898.71,327,3.1243091976642607,468,1.2343403705955878,58.4
136.20000000000002,0.6880031245946884,0.0,0.06768010932020843,-0.0054935167212397575,3752000,1.049069619178772,907.1,327,2.8033329182863236,469,1.1250784555033853,58.74
152.4000000000002,0.6914438593387604,0.0,0.07346544654108583,-0.028955724457155156,3760000,1.0313249373435973,914.86,327,3.0212692761421205,470,1.2954425518560808,65.82
141.9000000000001,0.6240802544355393,0.0,0.05979564453009516,-0.022901499152649194,3768000,1.0549254471063614,909.43,327,2.6259538060426713,471,1.0030782759082566,64.43
141.9000000000001,0.6847816550731659,0.0,0.04462191847618669,-0.017053638919023797,3776000,1.0822712862491608,931.27,327,2.267770339846611,472,0.9252451912111911,66.84
152.4000000000002,0.5770668292045593,0.0,0.07798714467557147,-0.01833120078139473,3784000,1.106555876135826,994.37,327,2.631594849228859,473,1.2057926490062283,73.31
175.40000000000012,0.7041033387184144,1.0,0.07009010856272653,-0.009456377266906202,3792000,1.0931713342666627,1055.78,327,2.821180952191353,474,1.0862670705772264,81.03
175.40000000000012,0.7310428267717362,3.9000000000000004,0.05307797652669251,-0.009707336064253695,3800000,1.0984611028432847,1084.87,327,2.3128396284580233,475,0.9908935468278848,82.94
190.90000000000026,0.606056073307991,23.700000000000003,0.09325277427677064,-0.03265050886489917,3808000,1.115325742959976,1206.47,327,3.1120340728759768,476,1.301805700855888,94.05
217.60000000000002,0.677763854265213,38.900000000000006,0.06036054484546185,-0.01659990913263755,3816000,1.1208624762296677,1239.69,327,2.574385418891907,477,0.9038953840525059,98.52
217.60000000000002,0.6799493718147278,45.900000000000006,0.04433900052681565,-0.028608680638717486,3824000,1.097641823887825,1282.46,327,2.2067501842975616,478,0.8230076823664786,101.75
217.60000000000002,0.6687058687210083,51.0,0.0396116532664746,-0.011518156310776248,3832000,1.1057059478759765,1320.0,327,2.1922314167022705,479,0.777615818687703,104.36
223.30000000000004,0.7051448518037796,51.0,0.05260449422057718,-0.013429434599820524,3840000,1.1355476039648056,1327.72,327,2.530779544711113,480,0.925983436730434,106.86
223.30000000000004,0.789741131067276,51.0,0.06493552850559353,-0.00702238864148967,3848000,1.1059091782569885,1324.24,327,2.575414370894432,481,1.1092783924704646,105.96
223.80000000000007,0.6651689249277115,47.8,0.09979268165305256,-0.012437225035391748,3856000,1.0690067106485366,1309.34,327,3.157041155099869,482,1.3938845317344197,106.44
231.30000000000004,0.6648502397537231,48.7,0.06359491326846183,-0.020906582158640958,3864000,1.052224993109703,1321.51,327,2.7589518070220946,483,1.1650785708273137,111.03
224.1000000000001,0.7095027977228164,48.7,0.06077567537780851,-0.015820168083446332,3872000,1.0369749981164933,1312.49,327,2.6402933287620542,484,1.0221351007683932,106.72
200.50000000000023,0.651474483013153,48.7,0.06379489545710385,-0.02215340968192322,3880000,1.054868556857109,1302.29,327,2.719143666625023,485,1.059597524966522,104.98
187.9000000000001,0.777510404586792,48.7,0.055179758765734735,-0.015201580149005167,3888000,1.0599900031089782,1305.29,327,2.3308736383914948,486,0.870699521133095,100.88
200.50000000000023,0.11623429656028747,43.9,0.0946627064794302,-0.02226814563589869,3896000,0.9057369153946638,1288.74,327,3.424421855211258,487,1.4582236562499842,103.61
200.50000000000023,0.6978750169277191,39.0,0.03667741218581796,-0.012348659840008623,3904000,1.079581202864647,1260.53,327,2.073268241882324,488,0.6958957374639521,100.68
187.9000000000001,0.6904999190568923,36.7,0.03922925040125847,-0.015290037634549662,3912000,1.117094138264656,1228.02,327,2.0477264308929444,489,0.6605264128602724,93.75
187.9000000000001,0.7151831597089767,38.800000000000004,0.04218612510245293,-0.020806003727266216,3920000,1.1167209792137145,1230.73,327,2.1692619651556013,490,0.6733572897327363,92.6
187.9000000000001,0.6870536041259766,38.800000000000004,0.048641544799320396,-0.015918681413168087,3928000,1.1024614870548248,1224.13,327,2.2693244832754136,491,0.7877969689743389,92.42
187.9000000000001,0.6219189304113388,38.800000000000004,0.061018286251928656,-0.02294414119620342,3936000,1.08770816385746,1231.56,327,2.6866318517923355,492,0.8636798001502405,92.88
