policy_entropy,P09:episode_rewards,explained_variance,policy_loss,epoch_idx,PMM:episode_rewards,value_loss,advantage_norm,frames,P01:episode_rewards,fps,episode_length,grad_norm
1.26202068567276,10.0,0.851518337726593,-0.003917746997904033,88,4.97,0.014042963366955518,1.4457338017225265,704000,1.0,669,293.77,0.37518175676072474
1.2932933819293977,10.0,0.8340649104118347,-0.000952997854910791,89,4.98,0.013974104970693589,1.4476007717847823,712000,1.0,670,291.34,0.37699353686672843
1.262889448404312,10.0,0.8395899462699891,-0.006682495923014358,90,5.15,0.01564673532731831,1.5250107473134995,720000,1.0,671,300.47,0.40800208008207867
1.2437778508663178,10.0,0.8256869590282441,-0.004778420513466699,91,5.09,0.01543725872412324,1.4972489017248154,728000,1.0,672,299.8,0.4316433968086282
1.2544261014461517,10.0,0.8735459232330323,-0.0001387045526644215,92,5.1,0.011817273993510753,1.314803533554077,736000,1.0,672,299.99,0.3539385656824882
1.2370397770404815,11.0,0.8552817916870117,-0.0041999471874441955,93,5.52,0.014109252856578679,1.4299305808544158,744000,1.0,673,308.18,0.39172810139494674
1.2602023053169251,12.0,0.8449622911214828,-0.0011948429155017948,94,5.84,0.014819047257769852,1.480123265981674,752000,1.0,674,314.09,0.41545521767401383
1.2637621319293977,12.100000000000009,0.8751467794179917,-0.003461875455977861,95,6.15,0.011511128209531308,1.3103234255313874,760000,1.0,675,318.55,0.3395576760950403
1.2149170988798141,12.0,0.8090688902139663,-0.008388995984278154,96,5.94,0.016809492099564522,1.556248714327812,768000,1.9000000000000004,676,316.21,0.472296088482747
1.2525793135166168,11.0,0.850916692018509,-0.004726393484161235,97,5.6,0.014552938784472644,1.459870572090149,776000,1.0,676,307.08,0.42112215240533535
1.2577623176574706,10.100000000000009,0.845824511051178,-0.0024111121104215274,98,5.35,0.015140070486813784,1.4903805112838746,784000,1.0,677,306.83,0.41512845433132123
1.262126976251602,11.0,0.8281411838531494,-0.005849573599844007,99,6.0,0.017214878206141294,1.6087021028995514,792000,2.0,678,327.53,0.48292144573562856
1.2629359948635102,12.0,0.8138063406944275,-0.0012931900552939624,100,6.26,0.015811344615649432,1.51169398188591,800000,2.0,679,330.48,0.4012889085545384
1.2469774580001831,12.0,0.8393930292129517,-0.005184710198664106,101,6.77,0.01472626907285303,1.4907726258039475,808000,2.9000000000000004,680,342.3,0.4213711784936233
1.25165749669075,13.0,0.7663947427272797,-0.008067297252127901,102,7.18,0.019278611526824533,1.6919556599855423,816000,3.0,680,350.77,0.4836762615909976
1.2417822313308715,12.100000000000009,0.7915204334259033,-0.0039930306065343755,103,6.94,0.019713943717069925,1.7269875186681747,824000,3.0,681,346.23,0.49210061455892024
1.22483651638031,13.0,0.8581484866142273,-0.0011531001306138932,104,7.0,0.013916116207838058,1.452673282623291,832000,3.0,682,353.21,0.4090826879003611
1.239261201620102,12.0,0.8489974004030227,-0.0032646467280574142,105,6.68,0.015308340601623059,1.500288787484169,840000,3.0,683,349.35,0.4171519451618338
1.2336514461040498,11.100000000000009,0.7752037745714188,-0.004874989111849573,106,6.32,0.01722894542850554,1.6017404240369797,848000,2.0,683,346.15,0.44982327812662787
1.2248502492904663,11.100000000000009,0.8400020742416382,-0.003202119105262682,107,6.22,0.01592794698663056,1.5445214748382567,856000,2.0,684,333.63,0.46041658669230073
1.2222746515274048,12.0,0.8321486502885819,-0.0069100685813464225,108,6.32,0.01569382374640554,1.5417365550994873,864000,2.0,685,340.6,0.4396232700648558
1.197162560224533,12.100000000000009,0.7878112620115281,-0.004325359719223343,109,6.54,0.01972006033640355,1.7174960142374038,872000,2.0,686,343.66,0.4916599408074544
1.1895380187034608,12.100000000000009,0.7840723526477814,-0.0069031692907447,110,7.0,0.021497859191149472,1.791071701645851,880000,2.0,686,358.33,0.47075472123279555
1.2321479439735412,13.0,0.807276816368103,-0.002561785876750946,111,7.42,0.017962189544923603,1.6360069555044174,888000,3.0,687,369.12,0.4583277270925963
1.2247641742229463,13.0,0.8112633389234543,-0.0023205432985560037,112,7.74,0.01669890370219946,1.5838121283054352,896000,4.0,688,378.4,0.45530163815336167
1.2531528747081757,13.0,0.8072313266992569,-0.0027465734409634025,113,8.15,0.01649303557118401,1.5832377648353577,904000,4.0,689,386.74,0.40288928233432275
1.2274514377117156,14.0,0.7991944515705108,-0.005565403386717662,114,8.55,0.01816622210200876,1.6367634785175325,912000,4.0,690,398.27,0.4680571817556894
1.2272668039798738,14.0,0.7969807577133179,-0.005627766373363556,115,8.56,0.019329509437084197,1.7178186523914336,920000,4.0,690,394.21,0.4601436568926992
1.20611323595047,14.0,0.8417435985803604,-0.0058695355843519795,116,8.49,0.015491857356391848,1.52955431163311,928000,4.0,691,394.45,0.42023116310064795
1.177030710875988,13.0,0.6616985422372818,-0.005676574352692114,117,7.97,0.029733074421528727,1.7345177793502808,936000,4.0,692,379.79,0.6746680758853928
1.1490708029270171,12.100000000000009,0.7999433386325836,-0.0028785973868798464,118,7.99,0.017320224836003036,1.6095639783143998,944000,4.0,692,383.83,0.5002638119446187
1.1913629901409148,12.100000000000009,0.7748721778392792,-0.0014314082171767951,119,8.19,0.01948403858579695,1.721487410068512,952000,4.0,693,389.78,0.5304025066284301
1.1984291553497315,13.0,0.7979996037483216,-0.005610143954691012,120,8.39,0.0178988699009642,1.650090562105179,960000,4.0,694,402.76,0.4772862584205775
1.2102228665351868,14.0,0.8035755825042724,-0.003393969557946548,121,8.7,0.017036968343891203,1.5994959551095962,968000,4.0,694,413.21,0.4454772458310608
1.1943840670585633,15.0,0.7921126943826675,-0.0041609501246421135,122,9.38,0.019652430363930763,1.7250583082437516,976000,5.0,695,433.33,0.47704095063697044
1.2076096642017364,15.0,0.8111149501800538,-0.008059836785323569,123,9.6,0.017934000068344176,1.6397801661491394,984000,5.9,696,434.97,0.4756141741114902
1.1942845392227173,14.0,0.8274817496538163,-0.007980050020996714,124,9.54,0.017888694871217012,1.6356280547380448,992000,6.0,697,434.88,0.4988053584683935
1.1918615019321441,14.0,0.7896450537443161,-0.004889518967756885,125,9.63,0.02034099776763469,1.7543015086650848,1000000,5.9,697,434.48,0.4971793929342476
1.1881867146492004,14.0,0.8080605375766754,-0.007213285696925595,126,9.72,0.018224773332476615,1.6628042948246002,1008000,6.0,698,435.27,0.4792940728789789
1.1798064053058623,14.0,0.783165437579155,-0.0032454859917925207,127,9.59,0.018889898075722156,1.6890626257658006,1016000,5.9,699,431.02,0.4755063690588438
1.152043394446373,14.0,0.7604083788394927,-0.008100947941711638,128,9.43,0.02097835616674274,1.7688718396425247,1024000,5.9,699,426.13,0.5501346194613379
1.1622662353515625,16.0,0.7688524270057678,-0.009877555690763984,129,9.72,0.025188134047202767,1.9373166400194168,1032000,5.0,700,432.18,0.5731615697708397
1.2036707556247712,16.0,0.8271689373254776,-0.004639561768126441,130,9.68,0.01598724747542292,1.55742103099823,1040000,5.0,701,429.97,0.4501586385616484
1.194529583454132,14.100000000000009,0.8369153040647507,-0.0049057834269478915,131,9.68,0.01618993322830647,1.5577868050336838,1048000,5.0,701,424.65,0.4476932847801974
1.2051640331745148,14.0,0.7823054569959641,-0.0024059287435375153,132,9.86,0.020566591587848963,1.7610367214679719,1056000,5.9,702,426.95,0.49003625484193913
1.1616234767436981,14.0,0.7919196838140488,-0.006743674100143835,133,10.04,0.019626101818867026,1.7293521356582642,1064000,6.0,703,436.41,0.4981672794988614
1.1325042951107025,14.0,0.7814346867799759,-0.00806294757698197,134,10.18,0.020973812281154094,1.7860941314697265,1072000,6.0,703,445.84,0.5121617372155298
1.1542008900642395,14.0,0.7601531475782395,-0.002700512535866437,135,10.07,0.021200430276803673,1.7891073697805404,1080000,6.0,704,444.69,0.5314675103061126
1.1709399473667146,15.0,0.7852609968185424,-0.006309640136896633,136,10.44,0.020488571226596832,1.7592164444923402,1088000,6.0,705,461.67,0.4809454989246805
1.201139487028122,16.0,0.7767610621452331,-0.0018136177666019649,137,10.7,0.019616063139401375,1.7207316863536835,1096000,6.9,705,471.8,0.4778795242882657
1.193080108165741,16.0,0.759010174870491,-0.010478873638203368,138,10.77,0.021819023648276925,1.8313705122470856,1104000,7.0,706,473.46,0.5425109024656242
1.1777699327468871,16.0,0.7643317586183548,-0.0022847136233758647,139,11.11,0.021407262533903123,1.7984037339687347,1112000,7.0,706,481.87,0.5505355342889399
1.2114430725574494,17.10000000000001,0.7569708019495011,-0.002517317551682936,140,11.15,0.018166844327934088,1.6553173434734345,1120000,6.0,707,476.01,0.5044645454044185
1.159954195022583,18.0,0.7678303080797195,-0.0074277527424419535,141,11.4,0.020751974638551475,1.7717692852020264,1128000,7.0,708,482.68,0.5513456617960822
1.1435069036483765,18.0,0.7037126106023789,-0.002788165118545294,142,11.57,0.02684460879303515,2.010536103248596,1136000,7.0,708,475.1,0.5854798930088011
1.1615116894245148,18.0,0.76289346575737,-0.009881284439761657,143,11.98,0.022113421619869768,1.8291776037216188,1144000,7.0,709,486.25,0.6102874211407248
1.1777699422836303,18.0,0.7543275153636932,-0.005953031784738414,144,12.26,0.020883817607536912,1.780169496536255,1152000,7.0,709,494.13,0.5682290968095266
1.1645172429084778,18.0,0.7649024122953415,-0.007520713183330372,145,12.35,0.02335727768018842,1.8862271797657013,1160000,7.0,710,497.37,0.5559760554517659
1.1558990240097047,17.10000000000001,0.7715571391582489,0.0005253521638223901,146,12.45,0.020619058199226856,1.7660265481472015,1168000,7.9,711,495.01,0.5029810452680493
1.1559220302104949,18.0,0.7475201243162155,-0.006620687504473608,147,12.73,0.02164478530641645,1.8020700681209565,1176000,7.0,711,496.29,0.5427097834824461
1.1307888066768645,19.0,0.7443422812223435,-0.008228391432203353,148,12.74,0.02676584425382316,2.0218976855278017,1184000,7.0,712,508.48,0.6030001971943828
1.158927972316742,19.10000000000001,0.7380130213499069,-0.0042759279649476414,149,13.03,0.02604268812108785,1.9615274727344514,1192000,7.0,712,505.26,0.570875808733008
1.1513338053226472,20.0,0.7519766634702683,-0.009335872149385978,150,13.63,0.023182826153934,1.864842393398285,1200000,7.0,712,512.95,0.5538739706370813
1.1861113452911376,20.10000000000001,0.7752368897199631,-0.003672613452654332,151,13.72,0.01998559568077326,1.7461935985088348,1208000,7.0,713,515.99,0.5205443487482279
1.1730533289909362,20.10000000000001,0.7705217874050141,-0.0022552198311313987,152,14.14,0.02094033343717456,1.7838354921340942,1216000,7.0,714,531.73,0.501609834021416
1.1734822070598603,20.10000000000001,0.7901608663797378,-0.007007029543165118,153,14.22,0.01887918757274747,1.7020283603668214,1224000,7.9,714,531.85,0.5067715702591525
1.1572413897514344,20.0,0.7669997787475586,-0.007243652081524487,154,14.12,0.02320585715584457,1.8802995574474335,1232000,8.0,715,527.05,0.5632725860678184
1.1664446473121644,19.0,0.746420019865036,-0.004901240703911753,155,13.75,0.02476725270971656,1.9429110312461852,1240000,8.0,715,520.26,0.5663750037533336
1.1504879188537598,19.0,0.7546577620506286,-0.003603939084132435,156,13.16,0.02175906208343804,1.811295874118805,1248000,8.0,716,513.95,0.5318206569640451
1.1602755188941956,19.0,0.7488362765312195,-0.0035548082750756294,157,13.28,0.02123699397780001,1.8043235230445862,1256000,7.9,716,515.03,0.5185363175627071
1.1672911417484284,19.200000000000017,0.7438888221979141,-0.0064060362334203095,158,13.34,0.022559965206310154,1.8543769693374634,1264000,8.0,716,520.19,0.5196409433385885
1.1453834718465805,21.0,0.7132571536302567,-0.010062536932528019,159,13.49,0.024920322792604567,1.9410905289649962,1272000,8.0,717,521.22,0.5613442083614539
1.12289313018322,21.10000000000001,0.7377523666620255,-0.009052409303258173,160,14.24,0.023095938749611376,1.8719502627849578,1280000,8.9,718,540.16,0.5592838142922794
1.163844622373581,21.10000000000001,0.7393972718715668,-0.0074598228838294745,161,14.46,0.026030797129496932,1.981351784467697,1288000,8.9,718,549.74,0.5998697915000963
1.159515565633774,22.0,0.7217332589626312,-0.00899286303698318,162,14.77,0.026595413703471422,2.0016331207752227,1296000,8.0,718,560.74,0.6128625561747437
1.1601945233345032,22.10000000000001,0.725232737660408,-0.0033775256149237974,163,15.2,0.02473006776534021,1.9284365820884704,1304000,8.9,719,565.71,0.5775003997138832
1.1514913535118103,23.0,0.7588279008865356,-0.004788921603467316,164,15.22,0.02161337458062917,1.8108468914031983,1312000,9.0,719,566.33,0.5424046474992088
1.144500937461853,23.0,0.7365560418367386,-0.00915665153763257,165,15.33,0.026409331504255534,1.9761373323202134,1320000,9.0,720,559.16,0.6115084889366732
1.1686396288871765,23.0,0.7392402994632721,-0.008351188002852722,166,15.39,0.02329633411951363,1.8772496968507766,1328000,9.0,720,557.88,0.5789132319342488
1.1570270717144013,23.0,0.7599175870418549,-0.007524056641268544,167,15.16,0.024126925938762724,1.9136836695671082,1336000,9.0,721,554.06,0.6075888487338176
1.1432485270500183,22.0,0.7442686170339584,-0.0035951909121649805,168,15.27,0.023738707355223595,1.8891637563705443,1344000,9.0,721,559.13,0.5924222631642576
1.137968853712082,21.10000000000001,0.7267902171611786,-0.012643305105157196,169,15.15,0.02603307209443301,1.9884097695350647,1352000,9.0,722,556.19,0.71053092913357
1.1289035791158677,22.0,0.7180762350559234,-0.0022050775849493222,170,15.06,0.02392949676141143,1.901182609796524,1360000,9.0,722,554.88,0.6251511622471377
1.1129146382212638,21.0,0.5524176174402237,-0.007226951845805161,171,14.24,0.03043538531754166,2.0698578149080276,1368000,8.0,723,538.81,0.6552848986176424
1.1579570949077607,21.0,0.7608025205135346,-0.006429915002954658,172,13.92,0.025051870299503207,1.9591692101955414,1376000,8.0,723,534.9,0.5737907054297622
1.1688153982162475,21.0,0.7567241507768631,-0.007066071934532374,173,14.22,0.023897971278056502,1.89040447473526,1384000,8.0,723,545.0,0.5262055105397556
