PMM:episode_rewards,grad_norm,policy_entropy,epoch_idx,advantage_norm,fps,value_loss,explained_variance,episode_length,policy_loss,P09:episode_rewards,P01:episode_rewards,frames
32.88,0.8674931279223991,1.0351833564043045,318,2.1962733125686644,586,0.035487709464505315,0.6518401968479156,909.4,-0.01906097371072974,52.10000000000001,12.9,2544000
32.84,0.7939959793908996,1.016282514333725,319,2.2681082409620283,586,0.03844668824691325,0.6381023788452148,901.87,-0.01826428155565736,52.0,12.9,2552000
34.36,0.7694533106405966,1.0109078675508498,320,2.135361992120743,586,0.03342475450597703,0.6307802230119706,916.0,-0.012444765312366143,56.10000000000001,12.9,2560000
34.47,0.7803104742917091,1.0326333582401275,321,2.1972198432683943,586,0.03552229159977287,0.6585663610696793,922.1,-0.016918683488620447,52.400000000000034,12.9,2568000
35.09,0.7778041647133793,1.0338889956474304,322,2.3417764711380005,586,0.03993399987462908,0.6550928580760956,934.1,-0.010527442148304544,53.400000000000034,12.9,2576000
35.28,0.7310139371089093,1.0188392519950866,323,2.189238634109497,586,0.034902132907882334,0.6699542677402497,934.77,-0.020405991493025796,54.300000000000026,13.0,2584000
34.54,0.7811028556943417,0.9647442878037691,324,2.091376576423645,586,0.033063680077902974,0.5286367118358613,924.97,-0.005908957233477849,54.300000000000026,12.9,2592000
35.32,0.699434424964291,1.0441392558813094,325,2.1206377285718916,586,0.03289192095398903,0.7237411057949066,939.6,-0.013980531423585489,57.0,13.9,2600000
37.2,0.6618166764543447,1.0863251531124114,326,2.163433445096016,585,0.03369318251032382,0.665651496052742,976.03,-0.009985118013355531,57.20000000000002,17.700000000000003,2608000
37.83,0.5853811845762097,1.0903993737697601,327,2.0143007266521455,585,0.030353671500924974,0.7130861872434616,986.76,-0.0007814815000165254,57.20000000000002,18.0,2616000
37.02,0.6086306876674555,1.0957308530807495,328,2.1236201494932176,585,0.0313285216037184,0.68857346534729,973.02,-0.008554942788323387,57.20000000000002,16.8,2624000
38.26,0.5783013928759952,1.0980607676506042,329,2.111449299454689,585,0.032689448450692,0.6857389026880264,993.1,-0.002439745296433102,59.20000000000002,18.0,2632000
39.89,0.7132398699323521,1.0893635284900665,330,2.1673950541019438,585,0.03440187495201826,0.7236832493543625,1026.17,-0.012387576388136949,61.10000000000001,18.900000000000002,2640000
39.55,0.7072349533194617,1.0839800918102265,331,2.1635004484653475,585,0.034450944364070896,0.7022350174188614,1019.22,-0.0163125616859179,61.10000000000001,18.0,2648000
38.53,0.5678678581265414,1.0865110677480698,332,1.959397587776184,585,0.029034385574050248,0.7380376291275025,1003.88,-0.009120125660556368,58.10000000000001,18.0,2656000
38.64,0.6358632609849917,1.0828347504138947,333,2.1050264191627504,585,0.03288350423797965,0.7091662788391113,1000.94,-0.015445576773963694,58.0,18.0,2664000
39.57,0.6428551111086551,1.069273230433464,334,2.140700626373291,585,0.03395590127445757,0.6844891864061355,1018.24,-0.011953216698457255,58.10000000000001,18.0,2672000
39.35,0.7611694286063956,1.0655710756778718,335,2.355748915672302,585,0.04125457865186036,0.6406076574325561,1023.75,-0.017932071206305408,59.0,18.0,2680000
39.75,0.7284096353446081,1.0472431659698487,336,2.195154443979263,585,0.03782691259402782,0.6811579036712646,1031.87,-0.012952441812958569,58.10000000000001,18.900000000000002,2688000
41.99,0.699472581912373,1.0422649890184403,337,2.221890079975128,585,0.03664509649388492,0.6442152869701385,1070.42,-0.013348869334731717,60.10000000000001,20.9,2696000
42.99,0.7467062297781714,1.0598134201765061,338,2.155631446838379,585,0.03672428029589355,0.6393564277887345,1077.95,-0.020159700927324595,60.0,24.6,2704000
43.62,0.7296746216743102,1.0832697439193726,339,2.267193747162819,585,0.03680713304784149,0.6649568331241608,1083.61,-0.012447454189532437,60.0,25.0,2712000
44.5,0.6079132281744012,1.0929348528385163,340,1.975029435157776,585,0.028196238768287002,0.7325726580619812,1093.72,-0.005656519830808975,59.10000000000001,27.8,2720000
45.75,0.7046452861269775,1.0758837813138962,341,2.11499133169651,585,0.03223460927139968,0.6769925802946091,1112.4,-0.009795475423452445,60.0,30.0,2728000
45.85,0.7012278397849994,1.0610989505052566,342,2.267356724739075,585,0.03793843518011272,0.6941361916065216,1104.73,-0.012645194539800286,59.10000000000001,30.0,2736000
46.11,0.7061167809702757,1.0467315524816514,343,2.1022531962394715,585,0.03221947805024684,0.6833672684431076,1104.62,-0.010285023901378736,60.0,30.0,2744000
46.13,0.7674047966325651,1.0634107786417006,344,2.3446696650981904,585,0.04019395719282329,0.6717539250850677,1103.77,-0.020584620924346382,60.0,30.0,2752000
47.51,0.5849310479423456,1.0861203914880753,345,2.001137511134148,585,0.029975639679469167,0.7322633677721023,1123.22,-0.010523237759589393,63.10000000000001,30.900000000000002,2760000
46.35,0.7653296592120337,1.0369853365421295,346,2.15843452334404,585,0.034141881307587024,0.7024422216415406,1111.02,-0.011576185055891983,63.0,30.0,2768000
43.91,0.753632149616857,1.0638173913955689,347,2.2093116748332977,585,0.037493225322104994,0.5412094432115555,1066.73,-0.011455062947934493,60.0,26.0,2776000
42.49,0.6537389202544872,1.035890583395958,348,2.11805276453495,585,0.03333431543782353,0.6672030037641525,1042.13,-0.01134890627115965,60.0,24.9,2784000
42.45,0.6730133137635116,1.0705499315261842,349,2.121403079032898,585,0.032859322149306536,0.6467085480690002,1032.54,-0.014448887546022889,60.0,25.8,2792000
42.52,0.7291534683425156,1.0494952112436295,350,2.2864116263389587,585,0.03953692875802517,0.6786020666360855,1028.66,-0.010635273814259563,63.0,25.8,2800000
45.78,1.0355694056296825,1.0528929209709168,351,2.6765762042999266,585,0.05174843692220747,0.7252640891075134,1040.85,-0.013921147187938914,64.10000000000001,25.8,2808000
46.23,0.6664381975956782,1.0734838140010834,352,2.3129712462425234,585,0.04156253375578672,0.6577150982618332,1041.94,-0.01590278710355051,65.0,25.8,2816000
46.84,0.6810290299408543,1.0765000438690187,353,2.189278508424759,585,0.035363230109214785,0.6562845647335053,1050.69,-0.014123617556178943,66.20000000000002,25.8,2824000
48.37,1.8642693931662584,1.0555386132001876,354,2.987385990023613,585,0.2733490974409506,-0.47537747979164124,1060.87,-0.006786843776208116,68.50000000000004,25.8,2832000
48.62,0.7024699386512445,1.02449338555336,355,2.1956045985221864,585,0.037186469305306676,0.6779735505580902,1066.5,-0.01998190340178553,73.20000000000002,25.8,2840000
49.68,0.8048511954213324,1.0193600761890411,356,2.4960626685619354,585,0.04501053210813552,0.6152874505519867,1080.55,-0.013688374438788741,75.0,26.900000000000002,2848000
50.46,0.640229366772992,1.0365001326799392,357,2.1581820118427277,585,0.033862267034128306,0.6469420140981674,1085.14,-0.0119849583087489,75.10000000000001,25.8,2856000
50.34,0.6345642168362928,1.068421049118042,358,2.207813345193863,585,0.035523157892748715,0.6624657845497132,1081.58,-0.0076976065634517,75.40000000000003,26.700000000000003,2864000
50.38,0.6284536677145914,1.0678523898124694,359,2.110009413957596,585,0.03244571867864579,0.6757971495389938,1078.6,-0.009249042076116893,75.40000000000003,26.700000000000003,2872000
52.35,0.6187064668671386,1.067634600996971,360,2.2438970720767974,585,0.03614671253599226,0.6751119887828827,1109.23,-0.010771642113395501,79.0,26.700000000000003,2880000
53.85,0.6630833977891558,1.0748208290338517,361,2.172592859864235,585,0.03401911735069007,0.6960599899291993,1135.16,-0.0065122194409923395,79.0,28.9,2888000
55.52,0.7912187882086799,1.0887867093086243,362,2.39834426343441,585,0.041828029295429586,0.6516594403982162,1148.41,-0.017839008898008615,79.0,31.9,2896000
57.19,0.6791514168770809,1.0760114449262619,363,2.177576077580452,585,0.03594211961142719,0.7177409660816193,1168.34,-0.011819667383097112,79.0,36.9,2904000
55.78,0.6390459960527202,1.0771024250984191,364,2.3091923081874848,585,0.040361656276509165,0.7029858922958374,1154.9,-0.007719055127818137,75.40000000000003,33.9,2912000
53.17,0.6931118159939544,1.0636976301670074,365,2.2005153447389603,585,0.035387831665575506,0.6708632433414459,1148.15,-0.019367417224566454,71.20000000000002,32.9,2920000
52.98,0.6611490731441958,1.065338547229767,366,2.181597615480423,585,0.034609155924990774,0.668071084022522,1140.69,-0.012803111840621568,71.0,32.0,2928000
51.81,0.8563059764217712,1.0064224994182587,367,2.5138288629055023,585,0.050872328076511625,0.661484597325325,1128.26,-0.02014736067794729,71.0,31.9,2936000
52.22,0.715724018960743,1.0125479501485826,368,2.2102285677194597,585,0.03576884357724339,0.6706658816337585,1128.81,-0.009514476070180536,71.0,32.0,2944000
52.49,0.8731322674249091,1.0224057137966156,369,2.4384674221277236,585,0.04935231999494136,0.6448603749275208,1130.17,-0.018249217614065855,71.0,32.0,2952000
51.93,0.652345030807551,1.0092454981803893,370,2.2232725328207015,585,0.03668050674255938,0.6368544846773148,1123.33,-0.017086704815155826,70.10000000000001,32.0,2960000
52.28,0.6514230402322246,1.0544498699903488,371,2.15460864841938,585,0.034996912688948216,0.6246212124824524,1133.91,-0.008149071774678305,70.10000000000001,32.0,2968000
53.53,0.6103326009333201,1.0458083540201186,372,2.1739552533626556,585,0.03608270916854963,0.6876705372333527,1147.0,-0.016357905413024128,71.0,33.8,2976000
54.34,0.5885846238723524,1.0763890850543976,373,2.044084995388985,585,0.02958135957363993,0.6816202759742737,1159.47,-0.0075761700293514875,71.0,34.0,2984000
53.77,0.6936143362775792,1.0454893267154695,374,2.2093609595298767,585,0.03651674867141992,0.6761911231279373,1153.55,-0.014948180049250368,70.10000000000001,34.0,2992000
53.49,0.6142244795338647,1.035916422009468,375,2.0954009008407595,585,0.032435386721044776,0.723452330827713,1138.05,-0.009557377480668948,71.0,33.0,3000000
54.0,0.7166463004376082,1.0636530667543411,376,2.1982843124866487,585,0.036544245574623345,0.7231324416399002,1148.26,-0.010313072611752431,71.10000000000001,33.9,3008000
53.83,0.7081461690819107,1.0558718198537826,377,2.329684007167816,585,0.03987399771809578,0.7248663753271103,1145.11,-0.012477876066986937,72.0,33.9,3016000
54.85,0.9532250155808277,1.10397953748703,378,2.3236068004369734,585,0.04084440981503576,0.6214031851291657,1155.89,-0.020118969444010874,75.10000000000001,33.9,3024000
54.24,0.7092738632376109,1.099221110343933,379,1.8910912728309632,585,0.025997194801457225,0.7170060402154923,1151.97,-0.0033247033873340117,76.0,33.0,3032000
54.0,0.7168471509456359,1.0443589866161347,380,2.1054026889801025,585,0.033508610227145255,0.6742571419477463,1151.79,-0.011427049071062356,76.0,33.0,3040000
53.93,0.7528947180052996,1.0242910593748094,381,2.3226366406679153,585,0.03961133791599423,0.6996061599254608,1152.78,-0.019314672347391024,76.0,33.0,3048000
54.29,0.713110261000389,1.0314211976528167,382,2.1592365753650666,585,0.03559291853103787,0.6934906685352326,1156.51,-0.010862321628301287,76.0,32.9,3056000
55.4,0.760333115332663,1.0469771230220795,383,2.2949773275852206,585,0.03919606093782932,0.6597086369991303,1169.99,-0.011856483876981657,76.10000000000001,33.0,3064000
55.4,0.6177328132339842,1.0527733659744263,384,1.9462016981840133,585,0.02881521119736135,0.7241812258958816,1175.89,-0.009443032541385036,76.10000000000001,33.0,3072000
55.69,0.7742609362638605,1.0622226399183274,385,2.3302380871772765,585,0.041657212106510993,0.6950041222572326,1178.46,-0.02035979299878818,76.10000000000001,33.0,3080000
53.84,0.6308781003987682,1.0866303366422654,386,2.126404604315758,585,0.03542065773624927,0.697121057510376,1159.35,-0.011612385823391379,76.0,29.8,3088000
53.81,0.644735845269729,1.0764616948366166,387,2.1295600843429567,585,0.03548667082563042,0.6960890328884125,1156.87,-0.012838226988096722,76.0,29.8,3096000
55.16,0.6899893452689626,1.0440543711185455,388,2.2406191492080687,585,0.038789169606752695,0.6561633634567261,1162.35,-0.012123602685460356,76.10000000000001,30.900000000000002,3104000
55.23,0.6358528949217128,1.0426962548494338,389,2.0810252064466477,585,0.03334244226571172,0.6967609119415283,1169.9,-0.011958603735547513,76.10000000000001,29.8,3112000
54.24,0.7036946558365303,1.0690059632062912,390,2.265683138370514,585,0.037577108102850615,0.7092582911252976,1156.66,-0.01379577513143886,77.20000000000002,27.9,3120000
54.58,0.6434827372853175,1.0689979600906372,391,2.118254712820053,585,0.03359069427009672,0.7020485913753509,1163.64,-0.0135707051231293,76.10000000000001,27.9,3128000
54.69,0.6814003216797802,1.06667741894722,392,2.0762373346090315,585,0.03279731029178947,0.7123660254478454,1169.47,-0.008056919013906736,76.0,27.9,3136000
54.85,0.8237168973601553,1.0532098668813705,393,2.303979721069336,585,0.0417788509838283,0.6145858228206634,1173.92,-0.019436478788702517,75.10000000000001,28.0,3144000
55.98,0.7484048086241814,0.9815822261571884,394,2.2141966462135314,585,0.03789654118940234,0.6883781093358994,1185.28,-0.019999591329542453,75.10000000000001,29.8,3152000
55.45,0.6741909134242511,1.0103790187835693,395,1.9999773448705673,585,0.03225734249455854,0.7136720192432403,1181.5,-0.008491484176192898,75.10000000000001,28.0,3160000
55.76,0.6136260967862122,1.0138873654603957,396,2.004450486302376,585,0.0315705459471792,0.7134286725521087,1202.41,-0.01113562076818198,76.0,28.0,3168000
55.7,0.6094450625468525,1.027377237677574,397,2.1482065349817274,585,0.03400399497244507,0.690915595293045,1207.29,-0.015393638946115971,76.10000000000001,28.0,3176000
55.0,0.6424289186217181,1.0494005382061005,398,2.0376084661483764,585,0.03067853521090001,0.6988362926244736,1205.05,-0.004982438630177058,76.0,28.0,3184000
53.93,0.6653656683248913,1.0347876399755478,399,2.1574088025093077,585,0.03662887130863965,0.6708502143621444,1190.27,-0.010423107177484781,75.10000000000001,27.9,3192000
56.37,1.0262030255607208,1.0051702499389648,400,2.6132062685489656,585,0.049904359467327596,0.7589604151248932,1181.54,-0.012679927868302911,76.30000000000003,28.0,3200000
57.44,0.707446751996504,1.0430353897809983,401,2.17789758682251,585,0.03681072668172419,0.6615154910087585,1193.78,-0.014440379984444007,79.10000000000001,28.0,3208000
56.45,0.8116789258340983,1.0376644521951675,402,2.2120657628774643,585,0.03937994420062751,0.6372030645608902,1182.92,-0.014806045590958092,76.10000000000001,28.0,3216000
60.63,1.7864051590693322,1.0237134408950805,403,3.1274125921726226,585,0.10976169351721182,0.7801069563627243,1184.43,-0.014147540873818799,80.30000000000003,28.0,3224000
43.95,0.7095836486805324,1.1846103316545487,404,2.074263474047184,585,0.03525078863487579,-0.7196717131137848,882.36,-0.013803971990710125,76.10000000000001,0.0,3232000
41.74,0.554018597609277,1.0853863275051117,405,1.9249783259630204,585,0.027975052180700004,0.6911868757009506,840.51,-0.005556642286246642,76.10000000000001,0.0,3240000
39.89,0.7793571244701056,1.0477015060186385,406,2.0868430417776107,585,0.03515559824183583,0.6758374220132828,804.66,-0.014526389347738587,76.10000000000001,0.0,3248000
39.5,0.7448676291385908,1.0658720326423645,407,2.200288880467415,585,0.03696284639649093,0.6625939136743546,800.04,-0.014383196321432479,70.50000000000004,0.0,3256000
40.02,0.7676487253289459,1.062563440799713,408,2.3711843419075014,585,0.04059355028439313,0.6489931678771973,794.82,-0.02121364766382612,74.10000000000001,0.0,3264000
40.37,0.5806962715153907,1.0362221848964692,409,2.003886187672615,585,0.03004308925475925,0.6982517403364181,803.29,-0.010978486478561535,75.10000000000001,0.0,3272000
37.31,0.755796665838444,1.0584391784667968,410,2.2367673081159594,585,0.03952367457561195,0.6842203593254089,797.88,-0.01409961691009812,70.30000000000003,0.0,3280000
37.08,0.6102264439556712,1.0690786975622177,411,1.9450047343969346,585,0.02999452796764672,0.6870413196086883,794.91,-0.010446757171303033,68.20000000000002,0.0,3288000
37.75,0.7629994003184968,1.060079692006111,412,2.355823121070862,585,0.04010168619453907,0.6567991799116135,800.47,-0.011081294701434673,70.30000000000003,0.0,3296000
33.76,0.7089901068447463,1.0729753482341766,413,2.127954359650612,585,0.035062731853686274,0.634836620092392,801.79,-0.008741838789719623,69.40000000000003,0.0,3304000
34.43,0.6762669633094844,1.0391822797060013,414,2.1563556492328644,585,0.03673696681857109,0.6522417783737182,812.15,-0.015314181745197856,69.40000000000003,0.0,3312000
38.88,1.0406058857038756,1.0483010858297348,415,2.179335728883743,585,0.03679296550806612,0.6617295187711716,886.5,-0.017852985751014783,73.0,0.9000000000000004,3320000
41.04,0.6223185368473136,1.066502975821495,416,1.9297359424829483,585,0.029203847805038093,0.7574579453468323,920.62,-0.010055944510386326,73.0,0.9000000000000004,3328000
48.37,1.0345284116643096,1.0728099179267883,417,2.5669966262578963,585,0.05498710224870593,0.5367287933826447,1021.09,-0.01640123871024116,73.10000000000001,2.9000000000000004,3336000
51.33,0.6048807219383918,1.08024300634861,418,2.0165306401252745,585,0.030408240989781916,0.7166925936937332,1074.32,-0.01049394795038097,74.10000000000001,20.4,3344000
53.45,0.6409839297590715,1.0864584517478943,419,2.07991112947464,585,0.03408614727202803,0.7212581801414489,1119.39,-0.01534837041675928,74.10000000000001,25.700000000000003,3352000
56.88,0.6691846367403437,1.0734676766395568,420,2.1166430032253265,585,0.035857958584092554,0.7217442929744721,1173.22,-0.01704971976869274,75.10000000000001,30.900000000000002,3360000
58.05,0.6348189510278579,1.0580000633001327,421,2.1674354434013368,585,0.03568925525527447,0.7040579921007156,1186.81,-0.012541075063636527,76.10000000000001,34.0,3368000
58.34,0.7681938270247621,1.0865361130237579,422,2.127992571592331,585,0.03426581783685833,0.7017409479618073,1185.95,-0.008926715058914852,77.10000000000001,34.0,3376000
58.32,0.8555087895523005,1.0649325597286223,423,2.4714554715156556,585,0.04939225437119603,0.6115663594007492,1182.76,-0.019698860266944392,78.10000000000001,33.7,3384000
58.38,0.655587208674071,1.0523030751943587,424,1.9449213033914565,585,0.027930294070392846,0.6824246293306351,1180.79,-0.00809721661673393,79.20000000000002,33.7,3392000
59.82,0.7340151037222666,1.051891601085663,425,2.327656009197235,585,0.04219514114316553,0.6762977492809296,1199.0,-0.01675843324919697,81.70000000000006,34.0,3400000
57.84,0.8956844514971948,1.0909615671634674,426,2.271252119541168,585,0.04592602152377367,0.22805618286132812,1176.93,-0.02040077351150103,80.10000000000001,29.9,3408000
56.48,0.6091720942636818,1.0556388628482818,427,1.929246075153351,584,0.029144594399258494,0.7199771440029145,1158.95,-0.014845469445572235,80.10000000000001,25.8,3416000
55.12,0.9020357499845915,1.084255799651146,428,2.1398707354068756,584,0.034665053999051454,0.710296716094017,1142.52,-0.012400182696292178,79.10000000000001,25.8,3424000
55.83,0.6518264366048504,1.0883986204862595,429,2.176699996590614,584,0.03652779415715486,0.6831216412782669,1148.09,-0.006574046654859558,82.1000000000001,24.0,3432000
55.71,0.9451255612508959,1.1057960397005082,430,2.4206272852420807,584,0.051972738062031565,0.3619451153278351,1141.96,-0.030854718871123624,83.90000000000008,24.0,3440000
48.34,0.6839604369120131,1.092008929848671,431,2.0751683968305588,584,0.03210913239978254,0.40738186955451966,1053.32,-0.007636952563625527,80.30000000000003,17.700000000000003,3448000
47.71,0.6675003254667189,1.0937483358383178,432,1.9943870598077773,584,0.03195455298991874,0.6825999695062638,1042.69,-0.00786587450573279,80.30000000000003,17.700000000000003,3456000
46.93,0.8556176380275998,1.0727284222841262,433,2.388480871319771,584,0.04368835967499763,0.6393857389688492,1030.76,-0.023294408516958357,80.30000000000003,17.700000000000003,3464000
48.21,0.681060516961758,1.0296866953372956,434,2.1983010733127593,584,0.03681173632387072,0.6429752892255783,1046.5,-0.010644510521669872,82.10000000000001,17.700000000000003,3472000
47.76,0.7177073543522965,1.052487496137619,435,2.2575906175374985,584,0.0376588683668524,0.6677415251731873,1044.26,-0.014234592082211749,80.20000000000002,17.700000000000003,3480000
48.7,0.799553317201222,1.053088499903679,436,2.416994038820267,584,0.04358602296328172,0.6539240980148315,1048.9,-0.017284471639432013,80.20000000000002,17.700000000000003,3488000
47.36,0.692684046409299,1.0591669511795043,437,2.1510350733995436,584,0.03555671590380371,0.6804757922887802,1031.9,-0.011115871242946013,79.30000000000003,17.700000000000003,3496000
47.79,0.7143342869116651,1.0599513202905655,438,2.2749785816669466,584,0.03865939886309207,0.7037638360261917,1031.45,-0.012546685198321939,76.30000000000003,18.900000000000002,3504000
48.86,0.896421237350777,1.0822984051704407,439,2.0776038187742234,584,0.03427411218639463,0.7043786376714707,1046.54,-0.018190530884312467,78.10000000000001,19.0,3512000
49.57,0.6557951397625369,1.0778246331214905,440,2.1529958003759386,584,0.03594863039674237,0.683069281578064,1054.82,-0.009678538452353678,78.10000000000001,22.6,3520000
52.0,0.6508712129378131,1.0594605261087418,441,2.1130837363004686,584,0.03367714351508767,0.7054197454452514,1081.59,-0.010177793414914049,83.30000000000003,23.9,3528000
52.79,0.7635625836881776,1.0835318982601165,442,2.273983842730522,584,0.039825122812762855,0.6764054530858994,1082.48,-0.02065538880415261,86.10000000000001,23.9,3536000
52.31,0.7038987398774225,1.0815972679853438,443,2.077624580860138,584,0.033922721706330775,0.6796260851621628,1073.1,-0.004518102446454577,82.10000000000001,23.9,3544000
53.07,0.6907396090188778,1.096824706196785,444,2.271762721538544,584,0.040145367439836266,0.6534752005338669,1086.98,-0.01888625785431941,82.10000000000001,23.9,3552000
55.18,0.6794405489854626,1.0913323253393172,445,2.143666447401047,584,0.03486611533444375,0.678609499335289,1115.97,-0.005549506480165291,82.10000000000001,30.0,3560000
58.05,0.6509150323195457,1.07205961227417,446,2.1023702323436737,584,0.03441031094174832,0.6808469265699386,1169.94,-0.009632142025511712,83.20000000000002,33.9,3568000
60.65,0.8840411577319148,1.0704654967784881,447,2.1342500180006025,584,0.03574983626138419,0.7041835105419159,1200.92,-0.01784816150786355,86.10000000000001,36.9,3576000
61.97,0.7575648569200765,1.0716276556253432,448,2.4579370456933973,584,0.0478645872278139,0.6937634432315827,1212.31,-0.01789223885120009,87.20000000000002,38.800000000000004,3584000
64.67,1.1961188163429741,1.0482238072156906,449,2.958623684644699,584,0.12202693600207568,0.5486707562208175,1218.87,-0.00867538325372152,91.0,38.800000000000004,3592000
64.67,0.9307097044828219,1.0509568792581558,450,2.2278512889146804,584,0.040044686442706735,0.6321952551603317,1212.36,-0.015978000821196475,93.0,36.7,3600000
64.38,0.6204515275411433,1.0807735216617584,451,1.9547009509801865,584,0.030952524049207567,0.6830290246009827,1213.62,-0.0054149733950180235,91.20000000000002,36.7,3608000
66.3,0.7000621232479969,1.0873604106903076,452,2.2329487198591234,584,0.03865478351246566,0.6650755268335342,1231.61,-0.011037960547328111,93.30000000000003,39.9,3616000
69.65,0.6752669663986223,1.0868090349435806,453,2.2585906410217285,584,0.04309967549750581,0.6841990906000137,1266.01,-0.01926890658302,99.20000000000002,44.9,3624000
70.83,0.6257880946253322,1.0824074506759644,454,2.115852267742157,584,0.03609362599439919,0.7058555972576142,1274.72,-0.009611278662923724,99.20000000000002,45.0,3632000
70.93,0.7490122979309859,1.0872024542093277,455,2.385050292611122,584,0.044406399889849124,0.5739907044172287,1271.64,-0.024826180846357602,101.0,45.0,3640000
71.26,0.6161585218241125,1.1023910468816758,456,2.06600268304348,584,0.0339153746352531,0.6890066552162171,1271.54,-0.00988740852510091,101.10000000000001,44.9,3648000
70.59,0.835938383651951,1.1113951563835145,457,2.255049102306366,584,0.04002477303612977,0.7122927004098892,1260.01,-0.018625285747693853,101.10000000000001,43.9,3656000
70.95,0.5712650750232026,1.1188618510961532,458,2.101258634328842,584,0.03448506393935531,0.6669079864025116,1267.71,-0.012681840202076274,101.10000000000001,42.900000000000006,3664000
70.59,0.6427766510801709,1.1043857604265213,459,2.1767299658060075,584,0.03961923124268651,0.6914064985513687,1265.47,-0.014086673004785553,101.10000000000001,42.900000000000006,3672000
71.57,0.6673112644992757,1.0806840270757676,460,2.270695527791977,584,0.03976865410804749,0.7032287746667862,1275.83,-0.012501346262870356,102.0,44.9,3680000
73.49,0.8381122615495912,1.1109247797727584,461,2.1610994547605515,584,0.03878191171679646,0.6568284773826599,1285.5,-0.02381834478874225,102.10000000000001,45.0,3688000
71.73,0.8823496242355288,1.0610007148981095,462,2.1802591913938523,584,0.039611343084834515,0.6667492419481278,1266.31,-0.018405532501637935,102.10000000000001,42.900000000000006,3696000
71.82,0.6571480848203518,1.0804528504610063,463,2.125160617828369,584,0.03564567466266453,0.6900306582450867,1265.06,-0.015177519083954394,103.0,42.900000000000006,3704000
73.4,0.9543059902729131,1.0768480890989303,464,2.8149661630392075,584,0.09158362934365868,0.6688592302799224,1274.84,-0.0038601867792021948,104.0,39.9,3712000
75.71,1.7665131955268343,1.0640088987350464,465,3.4337767320871353,584,0.3029055249551311,0.48400833547115324,1277.43,-0.018468115052528447,104.30000000000003,39.9,3720000
75.6,0.99495366035779,1.0489446115493775,466,2.6506682449579237,584,0.06127575269667432,0.6002031934261322,1278.21,-0.03188437779026572,106.10000000000001,39.9,3728000
74.63,0.6432940812464415,1.085251522064209,467,2.0076201248168943,584,0.03210138355847448,0.6700427728891373,1266.14,-0.012098798081860878,106.10000000000001,38.800000000000004,3736000
73.66,0.6109890769406534,1.0599187129735947,468,1.9598309314250946,584,0.029532558834180236,0.7125128364562988,1256.96,-0.010980591635452584,104.20000000000002,38.800000000000004,3744000
70.92,0.7622403775171501,1.0701465272903443,469,2.3833091300725937,584,0.04357111159246415,0.66556256711483,1234.28,-0.013994043395505286,104.0,35.9,3752000
74.52,1.1719414805764412,1.0124709594249726,470,2.6299000972509385,584,0.06252142291050404,0.7100697094202042,1262.58,-0.013387648544739932,106.10000000000001,35.9,3760000
74.56,0.785403398485841,1.0213081598281861,471,2.3586758589744568,584,0.046657561219763014,0.6413725596666336,1263.43,-0.014743645450216718,106.10000000000001,35.9,3768000
75.81,1.11751325981491,1.0481209272146226,472,2.6457257157564165,584,0.06336072264704853,0.6922078543901443,1273.47,-0.007766348841832951,107.10000000000001,38.800000000000004,3776000
79.14,0.8244508951728762,1.0548264104127885,473,2.3361042165756225,584,0.04457354210782796,0.6995139288902282,1279.75,-0.018614462322439067,108.30000000000003,38.6,3784000
80.14,0.6539168519784314,1.0476761496067046,474,2.0997033482789993,584,0.0348163533792831,0.6388797199726105,1288.95,-0.012472558277659118,111.50000000000004,39.9,3792000
81.92,0.7090097397924988,1.0279703366756439,475,2.3481447541713716,584,0.04532940408680588,0.6781864404678345,1295.16,-0.014660147411341314,111.50000000000004,40.0,3800000
82.17,0.7836522350268494,1.0425490778684616,476,2.4201819610595705,584,0.047410199819132685,0.6407762742042542,1296.31,-0.019435376934270606,113.30000000000003,40.0,3808000
83.13,0.7353348646281295,1.066974259018898,477,2.226602003574371,584,0.0391914919577539,0.6548968303203583,1305.33,-0.019439532244578003,116.60000000000005,40.0,3816000
82.62,0.7686121793248714,1.0641333043575287,478,2.3416563373804093,584,0.04273046665359288,0.6202793508768082,1305.68,-0.004990258140969673,113.30000000000003,42.7,3824000
84.8,0.6389077530320829,1.0888238602876663,479,2.1398349368572234,584,0.036874174205586314,0.6826595091819763,1327.15,-0.018560706287389622,116.60000000000005,43.0,3832000
84.11,0.6621417283456936,1.0704533356428145,480,2.293424021601677,584,0.04541199306957424,0.6748097324371338,1328.83,-0.017850511049618944,116.60000000000005,42.7,3840000
82.29,1.0773879332293879,1.0404469275474548,481,2.7493499767780305,584,0.08403229876188562,0.5976794940233231,1324.21,-0.015506802379095462,113.30000000000003,43.0,3848000
82.64,0.7900790890267292,1.02336843252182,482,2.4289944487810136,584,0.04940856704022736,0.6574058306217193,1326.22,-0.026285076187341473,113.30000000000003,43.0,3856000
83.65,1.6420250883776524,1.0293612033128738,483,3.1091528010368346,584,0.2446402134001255,-0.12444153726100922,1326.35,-0.033132546064734925,116.60000000000005,43.0,3864000
85.05,1.7796606325881863,1.0265321499109268,484,2.919525000452995,584,0.09925185361411422,0.6649555200338364,1336.85,-0.01172045050858287,116.60000000000005,43.0,3872000
88.08,0.810882842032482,1.0528348100185394,485,2.3858841854333876,584,0.04628667704761028,0.6537931203842163,1346.84,-0.025881568780750968,122.30000000000003,47.0,3880000
