fps,advantage_norm,value_loss,epoch_idx,PMM:episode_rewards,policy_entropy,policy_loss,frames,P09:episode_rewards,explained_variance,P01:episode_rewards,grad_norm,episode_length
493,0.09105388626456261,9.672503588888048e-05,729,1.19,1.3861428499221802,-1.5204192868623068e-06,5832000,3.0,-2.4364815306663514,0.0,0.015289916932706722,175.71
493,0.14102343367412687,0.0003668113975777487,730,1.21,1.38596146941185,1.2916860405312037e-05,5840000,3.0,-2.161302807331085,0.0,0.02239592287398754,175.94
493,0.09228412275202573,0.00013401104763886452,731,1.27,1.3859988307952882,0.000107108592565055,5848000,3.0,-1.6472261863946915,0.0,0.011745933420761,177.71
493,0.14246403330937027,0.00030145202580115436,732,1.42,1.3860094130039216,-3.86545267974725e-05,5856000,3.1000000000000085,-34.205275460481644,0.0,0.022856514505377158,182.66
493,0.09410762962885201,0.00011880901615313633,733,1.49,1.3857563173770904,3.332655807753326e-05,5864000,3.1000000000000085,-0.5955243182182312,0.0,0.01325088031197647,185.88
493,0.1372861899714917,0.00026492008960644854,734,1.5,1.3861665320396424,-1.757140547852032e-05,5872000,4.0,-1.1428812277317046,0.0,0.021833470828655797,187.05
493,0.10027710329741239,0.00015458166002758845,735,1.4,1.3861134159564972,2.7245168021181597e-05,5880000,3.0,-0.3525811094045639,0.0,0.015240242895615017,182.32
493,0.0652152712084353,7.255615896667678e-05,736,1.08,1.38613419175148,4.612885298911351e-05,5888000,3.0,-1.2897233116626738,0.0,0.011125415484113747,169.81
493,0.10127788543701172,0.00012786771098831197,737,0.97,1.386057093143463,-5.7428298532613555e-06,5896000,2.1000000000000085,-0.15424246668815614,0.0,0.018858256012829155,165.39
493,0.11508784603327513,0.00019315900152037103,738,1.24,1.3861677277088165,-1.8273705027240794e-05,5904000,3.0,0.42740902066230774,0.0,0.019145016124907595,176.42
493,0.1008041881211102,0.0001158444704287831,739,1.46,1.3860678744316102,-1.7079751251003473e-05,5912000,4.0,-0.008781298995018005,0.0,0.01633550047958441,187.49
493,0.10252238681539894,0.00014090992478713816,740,1.39,1.3861503159999848,-2.1271822290032106e-05,5920000,3.1000000000000085,-0.48732037663459776,0.0,0.016166089334713005,184.97
493,0.11123069494031369,0.00020114177536015632,741,1.56,1.3860948204994201,2.8005486892652698e-05,5928000,4.0,-1.1999834924936295,0.0,0.01759485363179699,191.52
493,0.09523924191948026,0.00012749852519590378,742,1.54,1.3861651158332824,-5.4711957600375174e-05,5936000,4.0,-0.5794149178266526,0.0,0.014727732376791917,189.03
493,0.13183962889015674,0.00038434203174347203,743,1.29,1.3861381256580352,2.61508457333548e-05,5944000,3.0,-0.6547735399007797,0.0,0.022132695278845375,177.17
493,0.08542844250798226,0.00011530054957859193,744,1.11,1.3861899948120118,7.546192118752515e-06,5952000,3.0,-0.9507973802089691,0.0,0.013924470629893325,171.34
493,0.09850213885307312,0.0001421807087524485,745,1.06,1.3861458230018615,-5.877924013475422e-05,5960000,3.0,-1.7595235949754715,0.0,0.015081223926453693,171.17
493,0.1122670086659491,0.00014375717691677891,746,1.25,1.386173141002655,1.6927632514125436e-05,5968000,3.0,0.061179736852645876,0.0,0.01928367238904766,178.46
493,0.13972645928151906,0.0003984174245499617,747,1.53,1.3857645213603973,-2.7932294324273246e-06,5976000,4.0,-0.7402899205684662,0.0,0.02288368538405262,188.39
493,0.10214174089953304,0.00013909698723864493,748,1.46,1.3860659277439118,6.237667940695246e-05,5984000,4.0,-0.4791210585832596,0.0,0.014033663747887315,185.26
493,0.09910377131775022,0.0001562308192853834,749,1.25,1.3860678684711456,-0.00019238196953665464,5992000,3.0,-0.014250981211662293,0.0,0.0162104832157213,178.38
493,0.0867299853824079,0.0001396221757283911,750,1.14,1.385744891166687,7.023016438324703e-05,6000000,3.0,-0.7156211316585541,0.0,0.014298288407402967,173.36
493,0.14097900884225964,0.0003581382716583903,751,1.27,1.3860425412654878,-2.4512125137334805e-05,6008000,3.0,-0.2457248193025589,0.0,0.02257898534376728,174.91
493,0.09724987579509616,0.00010387774302444087,752,1.42,1.3861143493652344,9.858618195142555e-05,6016000,3.0,-2.0617306882143023,0.0,0.014627067796700859,181.83
494,0.11279070844873786,0.00018497409536394116,753,1.54,1.3861273586750031,-5.341659529221943e-05,6024000,3.1000000000000085,0.6225655537843704,0.0,0.01739842564164706,188.47
494,0.11947259711101652,0.00020110311236976486,754,1.6,1.386045128107071,1.0730163485277444e-05,6032000,4.0,-2.9947024285793304,0.0,0.018697723158673595,190.88
494,0.1121985294111073,0.00020366994132245964,755,1.53,1.3861333918571472,0.00010261168708893819,6040000,4.0,0.17060437202453613,0.0,0.016724493583031172,189.11
494,0.10342726508155466,0.00020714099550332322,756,1.36,1.386145224571228,2.219212845375296e-05,6048000,4.0,-1.8690710300207138,0.0,0.014762574541326375,182.42
494,0.06658753795549273,5.2911278792180384e-05,757,1.22,1.386144779920578,-2.574324355009594e-05,6056000,3.0,-0.2437122058868408,0.0,0.010296101385887699,176.95
494,0.11029719991609455,0.00017337798781341007,758,1.47,1.386043084859848,1.1889456363860517e-05,6064000,4.0,0.14543514013290404,0.0,0.016040663325189077,187.73
494,0.11095925773493946,0.00020649638419627082,759,1.54,1.3859857749938964,7.01020026463084e-05,6072000,3.1000000000000085,-0.004558781385421753,0.0,0.01645404774039971,188.96
494,0.11869032407179475,0.0002587334813370035,760,1.56,1.3859942281246185,-8.416130134719424e-05,6080000,3.0,0.19226349353790284,0.0,0.017228907052949927,189.05
494,0.1194747094064951,0.0002283355137012677,761,1.72,1.3860958516597748,-1.2220887792864233e-05,6088000,4.0,-0.20218357682228089,0.0,0.018472770527821113,195.21
494,0.10846438528969884,0.00019433739969827003,762,1.52,1.3859405541419982,2.584641275461763e-05,6096000,3.1000000000000085,-1.0924528950452805,0.0,0.015952620557859495,187.8
494,0.05908050476573408,3.702788092766696e-05,763,1.1,1.3859329211711884,-3.5719867300940675e-05,6104000,3.0,-0.07729719460010528,0.0,0.008822949966406816,171.45
494,0.10399815741926431,0.00014514445621330196,764,1.35,1.3860628271102906,-2.276758330481243e-05,6112000,4.0,-0.8273160934448243,0.0,0.017627978949312763,181.46
494,0.10906000835821032,0.0002087953945817844,765,1.5,1.3861273276805877,6.449863842135528e-05,6120000,4.0,0.7893281579017639,0.0,0.01606539736915139,186.56
494,0.09551948542706669,0.00011463669348927397,766,1.4,1.386206158399582,7.338102022913517e-05,6128000,4.0,-0.1656812971830368,0.0,0.01619544961296393,183.65
494,0.14339542223140597,0.0003198952948173428,767,1.33,1.385911316871643,-2.0414455357240512e-05,6136000,4.0,-0.360969575047493,0.0,0.021814417901514407,181.04
494,0.08205446039326489,0.00012685918814383967,768,1.32,1.386050181388855,-0.00012045789819239871,6144000,3.0,-1.3462709045410157,0.0,0.013248396414643688,178.48
494,0.06885089689865709,4.845950130118126e-05,769,1.11,1.3861518573760987,1.1265184002695606e-05,6152000,3.0,0.026792604327201843,0.0,0.011624548810774508,170.33
494,0.17592910274863244,0.000531528859385162,770,1.35,1.3861786341667175,5.106701548356796e-05,6160000,4.0,0.05280727982521057,0.0,0.024268309184951247,181.03
494,0.09758381173014641,0.00015138915532247665,771,1.53,1.3862318325042724,0.00010067683513625525,6168000,4.0,-4.493507078289985,0.0,0.014811205398350527,188.5
494,0.1276287217438221,0.00026888120572266417,772,1.41,1.3860429453849792,-0.000150601277127862,6176000,4.0,0.2642927879095078,0.0,0.01980542531587071,184.03
494,0.0697399065643549,7.330876333355718e-05,773,1.27,1.3861532056331634,-1.2717012432403862e-05,6184000,3.0,-2.2432396590709685,0.0,0.009889928735007823,177.5
494,0.10908217156305909,0.0002186970482648576,774,1.2,1.3861399567127228,6.418364851924707e-05,6192000,3.0,-0.8166217005252838,0.0,0.016425075431765815,175.38
494,0.13862535162828862,0.00030487321377904665,775,1.43,1.3860958552360534,8.849548394209705e-06,6200000,4.0,-0.8317906910181045,0.0,0.021815706758796325,183.03
494,0.10457388951443136,0.0002052443500673462,776,1.4,1.3861068558692933,-9.927267921739258e-05,6208000,4.0,-1.354128484725952,0.0,0.014919205068601338,181.79
494,0.10767364917322993,0.0001758233759835548,777,1.22,1.3862169444561006,2.8722175557049923e-05,6216000,3.0,-0.44467091917991636,0.0,0.016533773672961175,174.05
494,0.0764843381009996,0.00010861256465091173,778,1.31,1.3862242674827576,0.00010687250178307295,6224000,3.0,-0.3836476069688797,0.0,0.010362588670892608,180.19
494,0.1127418326586485,0.0002035865445645868,779,1.35,1.3861026179790497,-0.00013219726602244463,6232000,3.1000000000000085,-0.45191700994968415,0.0,0.0177506842736736,181.6
494,0.11559316541999579,0.00021632602534509714,780,1.2,1.3861227011680604,9.055512535724119e-05,6240000,3.0,0.15785548508167266,0.0,0.01891720214673028,174.73
494,0.08117670575156807,7.385718502860073e-05,781,1.2,1.386168404817581,-3.0052806428102484e-05,6248000,3.0,-0.66258445084095,0.0,0.013580590771088651,175.09
494,0.09236098356544971,9.732010584571072e-05,782,1.15,1.3860894465446472,9.648759094488924e-05,6256000,3.0,0.0681698477268219,0.0,0.014981797016056411,172.33
494,0.09191225375980139,0.00010416024603046025,783,1.29,1.386181970834732,-5.820140023388376e-05,6264000,3.0,0.1637265318632126,0.0,0.014901227793735367,178.85
494,0.12342708782292902,0.0002578571140003305,784,1.47,1.3861490070819855,-1.077475055353716e-05,6272000,4.0,0.03970860242843628,0.0,0.019647986832418998,186.29
494,0.14381062028929592,0.0003080298121153646,785,1.51,1.3861520707607269,-0.00013887705181332423,6280000,4.0,-0.07032172203063965,0.0,0.02349960191979015,187.68
494,0.1336725548096001,0.0002931448176207141,786,1.48,1.3859667241573335,3.966801887145266e-07,6288000,3.1000000000000085,-13.050915008187294,0.0,0.021564063395802156,186.99
494,0.1311456876154989,0.0003593933543004368,787,1.46,1.3861231303215027,7.596336919220904e-05,6296000,4.0,-0.6545158469676972,0.0,0.018396460005054814,187.25
494,0.09956742924638093,0.00015507610883901178,788,1.46,1.3860397040843964,-3.7587005645036695e-05,6304000,4.0,-0.5959804916381836,0.0,0.01391351445836406,185.81
494,0.1143450088147074,0.0002664410243482962,789,1.45,1.3859794270992278,4.409213360304421e-05,6312000,3.1000000000000085,-0.4324336463212967,0.0,0.0159738552775002,182.9
494,0.10946372263133526,0.00018086300874642803,790,1.24,1.3861505424976348,6.18443866551388e-05,6320000,3.1000000000000085,-1.1644640856981276,0.0,0.017773199914723512,175.26
494,0.0836808782722801,7.270331261793216e-05,791,1.25,1.3861486983299256,-9.341173026768956e-05,6328000,3.0,-0.1842300432920456,0.0,0.012236684290622418,177.78
494,0.09605300698429346,0.00010079524773232151,792,1.42,1.3859613227844239,7.820056911441498e-05,6336000,3.0,-0.14306758880615233,0.0,0.017668882771884234,185.63
494,0.13755274433642625,0.0002847957180256344,793,1.36,1.3861175131797792,8.26499484537635e-05,6344000,3.0,-2.00704812169075,0.0,0.022481427225983463,183.1
494,0.11161127083934844,0.00022211497417856663,794,1.45,1.3859535253047943,7.16404919330671e-05,6352000,3.0,0.3072783786058426,0.0,0.017462970527245172,185.11
494,0.0967219340801239,0.0001974436750128916,795,1.29,1.3860828924179076,4.4937405618838966e-07,6360000,3.0,-1.4691310220956801,0.0,0.014087251329374762,178.13
494,0.12886617007665335,0.0003270028788392665,796,1.17,1.3860227608680724,-7.606207809658372e-05,6368000,3.0,-0.922144119143486,0.0,0.017356880677204888,174.06
494,0.10932089874520898,0.00018666304722501082,797,1.32,1.3861078035831451,-0.000297178876317048,6376000,3.0,0.17942583858966826,0.0,0.016696659742026485,180.88
494,0.12273937728255988,0.00023988587885014566,798,1.23,1.3861131858825684,0.0004488719360597315,6384000,3.0,-0.45410741329193116,0.0,0.01746840725918791,178.32
494,0.07127409436739982,5.89590432116438e-05,799,1.29,1.3861842060089111,-0.0001249936760723358,6392000,3.0,-0.453091037273407,0.0,0.01023840953648118,179.28
494,0.13659148214384914,0.000376986858032069,800,1.33,1.38614443898201,-0.00010613716953230324,6400000,3.1000000000000085,0.049512699842453003,0.0,0.018415569269256915,179.3
494,0.08983109620399773,0.00010313244032204238,801,1.34,1.3860711669921875,0.00012563324022266898,6408000,3.0,-0.37208431303501127,0.0,0.014071700556338235,179.78
494,0.10608893621712923,0.00013815765713616203,802,1.3,1.3861120557785034,-2.9686753787245835e-05,6416000,3.0,0.04236468017101288,0.0,0.015927148528291784,179.01
494,0.10323555969633162,0.0001848236285479743,803,1.12,1.386129958629608,-5.3714085297542624e-05,6424000,3.0,-0.6251657241582871,0.0,0.016815195174187107,173.02
494,0.0782313877530396,0.00012456767741412023,804,1.08,1.3860562670230865,-1.7296727519351408e-05,6432000,3.0,-0.8173686665296555,0.0,0.011075635826185577,171.4
494,0.1498189134337008,0.00043697115443364965,805,1.36,1.385995510816574,7.912651140600246e-06,6440000,4.0,-2.933492020368576,0.0,0.022202927893015853,180.17
494,0.10796168277040125,0.00012134546088873321,806,1.44,1.3859244215488433,-1.9315234594614595e-05,6448000,4.0,0.420975376367569,0.0,0.01643336939040463,183.49
494,0.1437437627185136,0.000381703482724447,807,1.66,1.3857848417758942,-3.7131197859707753e-06,6456000,4.0,-0.925629113316536,0.0,0.019894550359906858,191.25
494,0.10010351289063692,0.00015151324055977965,808,1.49,1.385944241285324,-7.279497058334528e-06,6464000,4.0,-18.622243303060532,0.0,0.014461698621852932,185.63
494,0.07728145309723913,8.01211189428841e-05,809,1.02,1.3861358880996704,2.502677256416064e-05,6472000,3.0,-1.2166449159383774,0.0,0.013158825225991808,168.55
494,0.12207616340368986,0.00028036323157380137,810,1.24,1.3860066139698028,6.1547117338705e-05,6480000,3.1000000000000085,-2.0061778050661085,0.0,0.0201334129285561,176.76
494,0.0856897942442447,0.00013422858672299754,811,1.32,1.3861586153507233,3.8715266236977185e-05,6488000,4.0,-0.9852821213006974,0.0,0.011718098185321532,180.95
494,0.12787215527147056,0.0002263927754620454,812,1.43,1.3860877883434295,-2.241858011984732e-05,6496000,4.0,-1.05363127887249,0.0,0.019792789659867537,187.51
494,0.09748467201367021,9.771323246013708e-05,813,1.56,1.3861616325378419,4.4671229934465375e-05,6504000,4.0,-0.04240796148777008,0.0,0.015929894574763605,193.01
494,0.11509181784465909,0.00019931294232037545,814,1.62,1.3861544513702393,6.5667468015817575e-06,6512000,4.0,0.03289587140083313,0.0,0.0171936519967576,195.14
494,0.12941944997757673,0.00019035118531746776,815,1.5,1.385942474603653,-8.53063200474935e-05,6520000,4.0,0.06742072939872741,0.0,0.019975883545410755,184.4
494,0.0980823649931699,0.00015169848139237274,816,1.38,1.3859889173507691,0.0001454739116888959,6528000,3.0,0.009750677347183228,0.0,0.015823928473174365,177.55
494,0.13224571731872856,0.00028934626826355726,817,1.35,1.3857793927192688,-0.00013092234480609476,6536000,3.0,0.007296916246414185,0.0,0.02174889953510592,179.07
494,0.08132455706596374,8.49063742356293e-05,818,1.15,1.385798330307007,6.435238292397116e-06,6544000,3.0,-0.9065669441223144,0.0,0.011894007700574994,173.8
494,0.1197607502527535,0.00026849910561168146,819,1.28,1.3855528771877288,9.079359479073901e-06,6552000,4.0,0.267016676068306,0.0,0.018766636737391245,177.98
494,0.11019162473268806,0.00031418413657036126,820,1.47,1.3856878769397736,8.963857413618826e-05,6560000,4.0,-0.6514390003681183,0.0,0.014295446287579614,187.18
494,0.11652332533150911,0.00022825516790135226,821,1.33,1.3859270095825196,0.00014579683149349877,6568000,4.0,0.26572342157363893,0.0,0.016957813427710734,181.93
494,0.14980197953991592,0.0004199356849744618,822,1.31,1.3858295607566833,6.791900745156454e-05,6576000,3.1000000000000085,-0.48674465239048004,0.0,0.022021268597102107,179.19
494,0.07229573491960764,6.977873051880579e-05,823,1.23,1.3854676258563996,-7.994342890015105e-05,6584000,3.0,-4.076505562663078,0.0,0.00963904473010625,176.58
494,0.0814363944530487,0.00010653072011450604,824,0.99,1.3860743892192842,-1.410461623891024e-05,6592000,2.0,-0.38767399311065676,0.0,0.014576066856032594,164.7
494,0.1033720382116735,0.00012818066827378517,825,1.17,1.3861784744262695,4.203335098281968e-05,6600000,3.0,-1.1296854251623154,0.0,0.01864503702364167,173.14
494,0.10510983500629663,0.0001733997277619892,826,1.32,1.3861482214927674,-3.811170256085461e-05,6608000,3.0,0.2967251098155975,0.0,0.016163235682073517,180.64
494,0.05572773232124746,3.677608117300224e-05,827,0.99,1.3861232686042786,-1.514250412583351e-05,6616000,2.1000000000000085,-1.4824851381778716,0.0,0.009334300951408475,165.93
494,0.10506332658231259,0.00018109349995029333,828,1.0,1.3858992314338685,-2.2148395801195874e-05,6624000,3.0,-0.030500774383544923,0.0,0.016906655373351624,166.28
494,0.11472366718575358,0.0002601782032184019,829,1.25,1.3861722445487976,4.462712444365025e-05,6632000,3.0,-0.09516073882579804,0.0,0.01850713979938076,177.0
494,0.08468480956740677,0.0001476519192010528,830,1.19,1.386223667860031,-3.84994808700867e-05,6640000,3.0,-1.0233869171142578,0.0,0.011500756302307489,173.88
494,0.08700429114513099,8.251623645492146e-05,831,1.25,1.386173928976059,3.681493253679946e-06,6648000,3.0,-0.5355648881196976,0.0,0.016060885396390237,176.69
494,0.1426231588423252,0.0003885989954460456,832,1.43,1.3860334587097167,-2.4452416400890798e-05,6656000,3.0,-25.039445050358772,0.0,0.020503205022695918,183.32
494,0.10664574055932462,0.00017101271323952005,833,1.31,1.385783828496933,2.582090237410739e-05,6664000,4.0,-1.1673390084505082,0.0,0.014736654556198657,178.37
494,0.1324169769510627,0.000268551247323785,834,1.09,1.3861255621910096,-0.0001055005866510328,6672000,3.1000000000000085,-1.2003463315963745,0.0,0.02252821910724347,171.18
494,0.08084637715481222,0.00011953614756009757,835,1.12,1.3861899697780609,7.696792774822825e-06,6680000,3.0,-5.2678778111934665,0.0,0.01147508458635158,173.05
494,0.08521910226903856,0.00013760833507490134,836,1.21,1.3860021913051606,6.0767348003878396e-05,6688000,3.0,-0.15631798565387725,0.0,0.01248731351331915,175.68
494,0.14511917931959034,0.00036799980475962004,837,1.26,1.3860492861270906,-0.00018681103945709766,6696000,3.0,-0.5298106890916824,0.0,0.02360586687139981,176.12
494,0.12128002991899849,0.00023971602723577235,838,1.31,1.3861267149448395,3.750737538211979e-05,6704000,4.0,-0.26357361674308777,0.0,0.01666602735051779,178.44
494,0.05534229641780257,2.97458187662869e-05,839,1.25,1.386153246164322,1.0677271366148488e-05,6712000,4.0,-2.053233181834221,0.0,0.008891158031349499,176.72
494,0.08440381690859794,0.0001043146763538516,840,1.31,1.3861732113361358,7.567993026896146e-05,6720000,3.0,-0.4025664383172989,0.0,0.014010347017197817,180.5
494,0.09050185865722597,0.00014920124448565276,841,1.18,1.3862103855609893,-6.757338516763411e-05,6728000,3.0,-14.637346386909485,0.0,0.015050884925791925,174.82
494,0.14513448432087897,0.00038640410151856484,842,1.33,1.3858974409103393,-6.00182840571506e-06,6736000,3.0,-2.7311766076087953,0.0,0.02141620881907283,177.58
495,0.10318082614801824,0.00020131851963924418,843,1.6,1.38604678273201,9.273081159335562e-06,6744000,4.0,-0.31114762485027314,0.0,0.01385604692068584,189.3
495,0.10478346795774997,0.00018736249746211797,844,1.38,1.386159312725067,-6.0134540653962176e-05,6752000,3.0,-0.7455376821756363,0.0,0.016145349430360022,183.29
495,0.08166012143716216,7.529998224015344e-05,845,1.43,1.3861296474933624,7.557313605502714e-05,6760000,3.0,0.10853237211704254,0.0,0.013421185295131165,184.93
495,0.09353649348020554,9.745168609470056e-05,846,1.5,1.3861006784439087,-4.707517182396259e-05,6768000,3.0,0.1374169534444809,0.0,0.014919302562676316,186.7
495,0.09407703319564462,0.00013771540865263886,847,1.53,1.3859641027450562,7.364467379375128e-05,6776000,4.0,0.5699818062782288,0.0,0.015968799653729486,188.97
495,0.12065909665077924,0.00030048515644466535,848,1.39,1.3861202347278594,-2.7256565226707606e-05,6784000,3.0,-0.3800592839717865,0.0,0.017326914050033403,182.16
495,0.1091729801800102,0.00025582692451393997,849,1.31,1.3860092151165009,-1.0565213151494391e-05,6792000,3.0,-0.6194802457094193,0.0,0.014807478033238035,177.51
496,0.10436260793358088,0.0001299599946264607,850,1.45,1.3858681559562682,0.00013863524411135585,6800000,3.1000000000000085,-0.9329765725135803,0.0,0.016235274120301735,185.12
496,0.1215614446811378,0.00034425465889057703,851,1.29,1.3860174107551575,3.907107311533764e-06,6808000,3.0,-1.2059183353185654,0.0,0.02061525899613803,181.18
496,0.08960042590275406,0.00016392454680669744,852,1.01,1.3860030221939086,-4.772902384047484e-05,6816000,3.0,-3.153989862203598,0.0,0.01233243182431733,168.32
496,0.11842789820395411,0.0003283715763654982,853,1.33,1.385991872549057,-7.269196691595426e-05,6824000,3.0,-0.4492527621984482,0.0,0.015850362389539664,178.04
496,0.1138487250637263,0.00026574259810104196,854,1.43,1.3859570944309234,1.178537064689067e-05,6832000,3.0,-0.06575046062469482,0.0,0.01652433383701335,182.4
496,0.11181411135941743,0.00024247468697979,855,1.37,1.3860638785362243,-1.142995577538386e-05,6840000,3.0,-1.242796115875244,0.0,0.016939290395974086,179.45
496,0.11203395168296992,0.00021747793049826215,856,1.42,1.3861533737182616,8.922773757149117e-05,6848000,4.0,-0.2914238208532333,0.0,0.016963782847748653,182.0
496,0.08084097168408334,7.2414132934e-05,857,1.23,1.3861695849895477,-7.543797673861263e-05,6856000,4.0,-0.45412877917289735,0.0,0.012302914588356669,176.29
497,0.11747540097683667,0.00019166379204989424,858,1.39,1.386135858297348,9.138006469584071e-05,6864000,3.0,-0.05419458508491516,0.0,0.01770410307988485,183.15
497,0.08862761590629815,0.00013052438053705372,859,1.6,1.386129276752472,-9.676049216068349e-05,6872000,4.0,0.0467627340555191,0.0,0.01266788118935806,190.85
497,0.10067280485294759,0.00015286935859421647,860,1.55,1.3859872817993164,-5.993595197651302e-05,6880000,4.0,-0.3124880504608154,0.0,0.014661086620984804,188.72
497,0.07587153498083353,7.063247635528569e-05,861,1.44,1.3861530005931855,1.7286412985413334e-05,6888000,3.0,0.15474735975265502,0.0,0.01280038848872302,184.12
497,0.12808189805597067,0.00020740076461379432,862,1.44,1.3860945284366608,3.2189062039833516e-05,6896000,3.0,0.3080423980951309,0.0,0.022648153382942026,182.47
497,0.09073744286783039,0.00010948793705722437,863,1.61,1.3860323345661163,4.534702704404481e-05,6904000,4.0,0.2814579790830612,0.0,0.014908676444646178,191.89
498,0.06917371853720397,5.3714169534373466e-05,864,1.51,1.3862216103076934,-3.81293636837654e-05,6912000,4.0,-0.2897557550668716,0.0,0.012133377992523217,188.73
498,0.0866036426462233,0.00011221223366646881,865,1.11,1.386174100637436,3.942210649256594e-05,6920000,3.0,-0.7524704873561859,0.0,0.015600928364493004,173.11
498,0.10371352344751358,0.0002200581219236142,866,1.01,1.3860293996334077,2.83567101951121e-05,6928000,2.1000000000000085,-1.679958370923996,0.0,0.015961513822649036,168.23
498,0.09209618554450572,0.00013241488721064344,867,1.26,1.3859872210025788,-1.6954415696091018e-05,6936000,3.1000000000000085,-0.07538841605186462,0.0,0.01407231905444894,176.49
498,0.0704170081531629,7.057477703312997e-05,868,1.14,1.3860731077194215,0.00013587999780156679,6944000,3.0,-0.5795722895860672,0.0,0.012605939355555113,172.19
498,0.13191974386572838,0.00036508445840240713,869,1.16,1.3860115706920624,-8.079423001618124e-05,6952000,3.0,-1.9135050702095031,0.0,0.020757432178750906,174.71
499,0.1500622501783073,0.0003796549509365832,870,1.44,1.3858360278606414,5.367262114305049e-05,6960000,3.1000000000000085,-106.21478053271771,0.0,0.021484379467647138,184.37
499,0.13938454061746597,0.0003813157827624991,871,1.43,1.385521023273468,5.856251117393185e-05,6968000,3.1000000000000085,-0.7219243335723877,0.0,0.018567529066807375,181.66
499,0.1214203461073339,0.00024755751189559305,872,1.37,1.385509316921234,6.383835490851197e-05,6976000,3.1000000000000085,-1.362015995979309,0.0,0.01599372098540026,180.02
499,0.13414150058291852,0.0002469605835335642,873,1.39,1.3856189787387847,-3.053119116884773e-05,6984000,4.0,-0.24465232610702514,0.0,0.0229434960426867,181.88
499,0.11250669200904667,0.0002089161576554943,874,1.34,1.385982335805893,-0.00011353187945132959,6992000,3.0,-1.2700923550128937,0.0,0.016975386503237055,180.41
499,0.08855305037461221,0.00011227389903694984,875,1.34,1.386162748336792,-4.882911060121842e-05,7000000,3.0,0.31458979845046997,0.0,0.012752402251816912,181.26
500,0.13611006546765567,0.00035118408162475133,876,1.43,1.3860835969448089,-3.113221344392514e-05,7008000,4.0,-0.6959656447172164,0.0,0.019622720925436786,182.71
500,0.12713233979418873,0.0003696234472670312,877,1.27,1.385870953798294,4.805782034964068e-05,7016000,3.0,-12.919913193583488,0.0,0.01825869189559814,175.13
500,0.06897357164882123,5.484451218762842e-05,878,1.05,1.3860978770256043,1.3016012962907552e-05,7024000,3.0,-0.26445578038692474,0.0,0.010064888971306868,168.92
500,0.0974659583810717,0.00015900053952236704,879,1.02,1.3862121248245238,6.948066293261945e-06,7032000,3.0,0.08253275513648987,0.0,0.01621667230268446,166.44
500,0.1124504640698433,0.00023480732899770374,880,1.28,1.3858887720108033,-7.943095828522928e-05,7040000,3.0,-0.07685226321220398,0.0,0.016860107054445836,177.3
501,0.12306984690017998,0.00027086773411838294,881,1.5,1.3861067974567414,2.8946356524102155e-05,7048000,4.0,-0.38150922119617464,0.0,0.019890637916981112,187.32
501,0.1052734490763396,0.0003448126141961438,882,1.29,1.3861494505405425,-8.728494036859046e-05,7056000,4.0,-0.8686834126710892,0.0,0.015598077512663238,179.08
501,0.10032866633497178,0.00020692816462371865,883,1.08,1.3860618197917938,1.3928781688292702e-05,7064000,3.0,-1.5014687556028365,0.0,0.014143436370465421,170.41
501,0.12645480479113758,0.00033945557146125793,884,1.22,1.3861165130138398,-5.537982175155776e-05,7072000,3.0,-0.7040883457660675,0.0,0.018770411412262017,174.72
501,0.10327846095897257,0.00014225695135678507,885,1.39,1.3859759366512299,-2.8993959385843482e-05,7080000,3.0,-0.39382980406284335,0.0,0.014706197866543338,182.97
502,0.1346975794248283,0.0003095009648541236,886,1.45,1.3859579789638519,-8.042388539251988e-05,7088000,3.1000000000000085,0.3739087802171707,0.0,0.017482894368803747,184.79
502,0.14193665714934467,0.00037883349571188774,887,1.65,1.3859405755996703,3.782067840802483e-05,7096000,4.0,-39.20070918440819,0.0,0.018536623294635422,190.1
502,0.1385876081697643,0.00032908719349734384,888,1.58,1.3860353577136992,1.2748600533996069e-05,7104000,4.0,-0.08963780641555787,0.0,0.02284812286754394,187.2
502,0.1045349334180355,0.00016077023319439833,889,1.53,1.3860480177402497,7.685713717364706e-06,7112000,4.0,-0.1698085141181946,0.0,0.014133239357149063,189.09
502,0.11491563589312136,0.0002540422302752177,890,1.58,1.3861725103855134,5.65087293034594e-05,7120000,4.0,0.23770277976989745,0.0,0.01627574208619672,190.59
503,0.08057946060784162,0.00010641325656479239,891,1.38,1.386081873178482,-0.00010196143881785247,7128000,3.0,-1.4362381148338317,0.0,0.010769425066191475,182.36
503,0.09406672885641455,0.00010226460764670264,892,1.29,1.3861040961742401,0.00011413376330438041,7136000,3.0,-0.07042964875698089,0.0,0.01659317000383849,178.48
503,0.09020338837057353,0.0001491374554086633,893,1.21,1.3861135566234588,-4.33498792381215e-05,7144000,3.0,-0.21626962840557098,0.0,0.013953060849419552,175.62
503,0.10496402861550451,0.00021170865609121848,894,1.39,1.386069964170456,-4.2432128238942824e-05,7152000,4.0,-0.03549904108047485,0.0,0.014179598795332857,182.84
503,0.14686001786962152,0.0004215206499065971,895,1.4,1.3861269736289978,0.00015940608755045106,7160000,3.0,-34.82384767711162,0.0,0.021729154077958807,183.31
504,0.11851797934621572,0.0002352769189207038,896,1.63,1.3858804500102997,-5.890750835533254e-06,7168000,4.0,-1.5051265877485276,0.0,0.017878845742259765,191.25
