episode_length,frames,PMM:episode_rewards,epoch_idx,P01:episode_rewards,grad_norm,policy_loss,policy_entropy,P09:episode_rewards,explained_variance,fps,value_loss,advantage_norm
1629.15,5352000,215.41,669,79.8,1.2001363719552756,-0.0047190339303051585,1.023445645570755,368.0,0.8205643367767333,330,0.09817226693034171,3.2456099623441697
1631.64,5360000,216.71,670,79.8,1.4838685627636865,-0.03449683147628093,1.0314250302314758,368.0,0.8424188911914825,330,0.12948712995275855,3.7621743369102476
1622.21,5368000,217.3,671,79.8,1.3532671486703538,-0.015192772657610477,1.0308382600545882,368.0,0.8548608082532883,330,0.13832557764835657,3.7942045056819915
1616.3,5376000,217.35,672,80.0,1.1641845485717672,-0.013049917815660592,1.0331051868200303,366.20000000000005,0.8077445560693741,330,0.09433570687659085,3.223650858402252
1611.99,5384000,216.53,673,80.0,1.0872931587357393,-0.005728688593953848,1.0080769211053848,366.20000000000005,0.8543119132518768,330,0.07726111205294728,3.035590605735779
1621.42,5392000,214.74,674,80.0,1.2834740739866515,-0.028498855270299828,1.045537866950035,366.20000000000005,0.7606693637371064,330,0.10498435226269066,3.400881428718567
1604.18,5400000,209.08,675,79.8,1.3759044887159515,-0.002498581552063115,1.029701155424118,360.6,0.8683602982759475,330,0.12161419506184756,3.6336568391323087
1610.68,5408000,209.31,676,79.8,1.0786771508380464,-0.011511761328729336,1.0522979217767716,358.20000000000005,0.7651120120286942,330,0.08808140045497566,3.181432305574417
1610.79,5416000,207.86,677,79.8,1.3969453627686566,-8.63263284554705e-05,1.0278019946813584,358.20000000000005,0.902569723725319,330,0.1262557705119252,3.8457637548446657
1590.84,5424000,209.48,678,79.8,1.2569843678186041,-0.028768098464934156,1.0426931482553483,360.1,0.8453318405151368,330,0.1054994918499142,3.6170213556289674
1581.4,5432000,209.74,679,79.8,1.3732708064132007,-0.02928237393614836,1.0388189321756363,360.1,0.8599726015329361,330,0.11077825150452554,3.636369343996048
1600.18,5440000,213.6,680,79.8,1.0708990184709308,-0.008538418248936069,1.0370848447084426,361.0,0.8575652414560317,330,0.08052803353406489,3.035454145669937
1592.15,5448000,208.7,681,77.7,1.1743502573597646,-0.020618717994075268,1.0566772454977036,361.0,0.884057051539421,331,0.08874051319435239,3.249902890920639
1609.96,5456000,215.08,682,79.5,1.1160808081766111,-0.027809567815857007,1.0667575633525848,361.40000000000003,0.8186022073030472,331,0.08882125865202398,3.200852600932121
1616.61,5464000,212.98,683,79.5,0.9374910850783188,-0.01114155542156368,1.0729635041952132,361.0,0.7964916670322418,331,0.060470222770236434,2.663168036341667
1614.64,5472000,212.75,684,74.8,1.1820916483946373,-0.033754305341280995,1.075910040140152,360.1,0.7932554233074188,331,0.08937469165306539,3.087537624835968
1615.68,5480000,211.12,685,79.5,1.3303782075774504,-0.033314159982692215,1.0676988065242767,356.40000000000003,0.8058757543563843,331,0.09562537617981434,3.232558628320694
1632.94,5488000,210.95,686,79.5,1.0517816476880526,-0.013190900238696486,1.0461532443761825,356.40000000000003,0.819232035279274,331,0.08171104225330054,3.028037312030792
1638.52,5496000,211.51,687,79.5,1.4502633337548294,-0.010421511835884302,0.9946258157491684,360.1,0.8791842180490493,331,0.11519324634224176,3.7890263521671295
1642.1,5504000,214.22,688,85.8,1.7201067116430913,-0.03212432311847806,1.00200404047966,360.1,0.8537186688184738,331,0.16350276170298458,4.470643869638443
1646.39,5512000,215.6,689,87.9,0.88068742672434,-0.012804356114938855,1.0352277332544326,360.1,0.8105227988958359,331,0.06148024751804769,2.4749788922071456
1653.38,5520000,216.58,690,87.9,1.3514474722297274,-0.006677076342166402,1.0085332465171815,360.1,0.8638013821840286,331,0.10608410661574454,3.387412954568863
1648.21,5528000,218.6,691,87.9,1.9357455661085172,-0.023818924632505515,0.9964509570598602,360.1,0.8835941857099533,331,0.17377409388311207,4.397680541276932
1661.36,5536000,225.79,692,88.9,1.3879466936050244,-0.016274369326420127,1.0251680105924605,361.40000000000003,0.8623946982622147,331,0.10732756482902914,3.694213806390762
1661.36,5544000,225.79,693,88.9,0.9076077081321253,-0.006646661437989678,1.0555989438295363,361.40000000000003,0.8335871630907059,331,0.058083900455385445,2.6775195491313935
1671.44,5552000,225.7,694,87.9,1.788491789824065,-0.0220693665597355,1.002652034163475,365.1,0.8540243536233902,331,0.13931626972742378,4.178857030868531
1685.5,5560000,231.5,695,87.9,1.8153714401969423,-0.019266361190675527,1.0151866644620895,365.1,0.9086886650323868,331,0.14664907378144562,4.1768096315860745
1696.72,5568000,236.12,696,87.9,1.33993606540983,-0.02978671175194904,1.0392408555746078,367.0,0.8293649393320084,331,0.08356771124526859,3.138695946931839
1668.45,5576000,229.81,697,86.6,1.3543618154978738,-0.015653727997560055,1.006085656285286,367.0,0.8537075310945511,331,0.11280244808178395,3.4816250896453855
1663.9,5584000,224.93,698,81.6,1.016454646208913,-0.020540019405998464,0.9966446441411972,366.1,0.847185890674591,331,0.07101769079454243,2.8440559661388396
1676.15,5592000,223.54,699,81.6,1.1633300811064422,0.0022610610543051736,0.9657771611213684,366.1,0.8703483635187149,332,0.09239805178251118,3.298208602666855
1689.59,5600000,224.08,700,82.9,1.3615938672505867,-0.024681324533885343,0.9323362243175507,366.1,0.8716347455978394,332,0.10259802773594856,3.2820728719234467
1688.9,5608000,226.25,701,82.9,1.4097516157794174,-0.02515975865724613,0.9653371214866638,359.70000000000005,0.7794234418869018,332,0.08618461245670915,3.3606042194366457
1688.98,5616000,225.48,702,82.9,1.195947761464175,-0.0033175524903344923,0.9856091564893723,359.70000000000005,0.8099655574560165,332,0.07283322955481708,2.9565163898468017
1694.33,5624000,225.26,703,87.5,1.0833676670425094,-0.01931526545668021,1.047623599767685,359.70000000000005,0.8520354616641999,332,0.06974206387996673,2.8160822832584382
1687.84,5632000,223.15,704,82.9,0.8374565089149674,-0.015454223805863875,1.033331406712532,359.70000000000005,0.779421551823616,332,0.05613050148356706,2.57067714035511
1701.91,5640000,227.16,705,87.5,1.0480313127578262,-0.008430028790717187,1.0103980988264083,359.70000000000005,0.8321287834644318,332,0.07928492586128413,2.973579648733139
1694.12,5648000,225.9,706,81.7,1.4550506368866996,-0.022784613886033186,0.9998461848497391,359.70000000000005,0.8870956963300705,332,0.10555704199708998,3.6782309186458586
1699.89,5656000,228.48,707,82.9,1.090046404563732,-0.024590992951998486,1.0283142858743668,366.1,0.7801923334598542,332,0.09715326490812004,3.0178774642944335
1696.91,5664000,226.82,708,82.9,1.3073669090322144,-0.018827484948560597,1.0185353446006775,359.70000000000005,0.8832003313302994,332,0.09294245817232877,3.1992909157276155
1688.31,5672000,227.3,709,82.9,1.6702201656359987,-0.03341671162750572,1.0047925400733948,351.80000000000007,0.8800168317556382,332,0.13967629002407192,3.9696045291423796
1697.53,5680000,229.04,710,82.9,1.3821241703266238,-0.02417402517516166,0.9937100201845169,359.70000000000005,0.8862988406419754,332,0.09384800893254579,3.324848771095276
1706.24,5688000,229.45,711,81.7,1.00780748816203,-0.015289876487804577,0.9942158222198486,366.1,0.8633708399534226,332,0.06948466279543936,2.726148136854172
1708.11,5696000,228.79,712,81.7,1.6419539713073203,-0.008086182528641074,0.9524690908193588,366.1,0.8795369297266007,332,0.12903192293364554,3.8559199631214143
1707.1,5704000,228.59,713,81.7,1.7705883110030447,-0.020797177609056236,0.9522594881057739,367.0,0.8489878207445145,333,0.16173064364120365,4.437626254558563
1716.37,5712000,233.84,714,81.7,1.1706324019671719,-0.008353846038226038,1.0032913708686828,374.20000000000005,0.8489806455373764,333,0.09849281962029637,3.509795228242874
1698.34,5720000,229.0,715,78.89999999999999,1.089317281591244,-0.022755801792809508,1.0565042388439179,374.20000000000005,0.7908750545978546,333,0.0950722915539518,3.299633105993271
1684.8,5728000,224.97,716,77.60000000000001,0.9566359943151318,-0.02110140202275943,1.0508155542612077,374.20000000000005,0.8031142824888229,333,0.06870233988389372,2.76481351852417
1667.41,5736000,218.51,717,77.60000000000001,1.203122852284537,-0.0246558048366569,1.0521018594503402,356.9000000000001,0.8601569420099259,333,0.09022317152470351,3.2092523992061617
1688.25,5744000,224.37,718,77.60000000000001,1.5654062242119473,-0.011440776502364542,0.9908419179916382,365.70000000000005,0.8868531209230422,333,0.11448548305779696,3.864685537815094
1679.44,5752000,224.88,719,78.5,1.4960494317602633,-0.012681530491172453,0.9481280076503754,368.40000000000003,0.883363379240036,333,0.1235741388052702,3.72958048582077
1670.62,5760000,224.09,720,78.5,1.507551892976144,-0.03098645159625448,1.0035501354932785,372.20000000000005,0.8465979534387589,333,0.09652545391581953,3.338221092224121
1669.01,5768000,223.58,721,78.5,1.156277631378284,-0.011495442758081254,0.9854505306482315,372.20000000000005,0.8025205570459366,333,0.08672421614639461,3.126193952560425
1669.01,5776000,223.58,722,78.5,1.366228369370518,-0.011617251582210884,0.9655306017398835,372.20000000000005,0.8677402204275131,333,0.12010833075270057,3.8100911140441895
1682.74,5784000,226.86,723,78.5,1.7014988265898214,-0.024918379525188356,0.9969581234455108,374.20000000000005,0.8673673570156097,334,0.14058649190701544,4.177527421712876
1701.35,5792000,233.93,724,81.8,1.5277336963040153,-0.02146835110441316,0.9851654326915741,374.20000000000005,0.7173425614833832,334,0.10997622977942229,3.678194842338562
1696.07,5800000,234.22,725,79.9,1.2035039323308223,-0.020678445984376594,0.9812299352884293,374.20000000000005,0.7998117631673813,334,0.08138643917627633,3.0116052556037904
1677.56,5808000,231.82,726,79.9,1.3841465732008922,-0.03564802946173586,1.0001987737417222,374.20000000000005,0.8165680342912673,334,0.10065482031553984,3.5052109146118164
1689.76,5816000,236.19,727,80.0,1.4304582183739123,-0.01230628239467478,1.0174175083637238,376.20000000000005,0.8412856268882751,334,0.11320561879314482,3.68335139632225
1688.5,5824000,237.26,728,79.8,0.7826299658323973,-0.01991466473788023,1.0237576562166213,378.6,0.861089124083519,334,0.04576466367579997,2.4650019705295563
1710.93,5832000,238.08,729,77.30000000000001,1.4408966554772598,-0.016584133097203448,0.9576954942941666,378.6,0.8936821693181991,334,0.08988387475721538,3.114010442495346
1705.75,5840000,235.39,730,70.5,1.4742957649540938,-0.0021837457074434497,0.9811839681863784,378.6,0.874440855383873,335,0.13201803112402558,3.8640951812267303
1718.77,5848000,237.7,731,76.80000000000001,1.3701291395233952,-0.01753748034592718,1.0325996869802474,384.1,0.8403421944379806,335,0.11287117674481123,3.529239645600319
1695.39,5856000,233.62,732,65.4,0.9884113042536928,-0.024894031982985326,1.0679541856050492,378.70000000000005,0.7583330309391022,335,0.060373460799455644,2.614962051510811
1682.46,5864000,230.51,733,65.4,1.4454164893931767,-0.024527898620290214,1.0320946222543717,378.70000000000005,0.8213492208719253,335,0.11599506427533925,3.551151788234711
1662.28,5872000,220.85,734,59.300000000000004,1.0521485705225961,-0.00981155722460244,1.0462445253133774,372.50000000000006,0.8847195196151734,335,0.0781455807434395,2.978116697072983
1646.67,5880000,216.25,735,57.5,1.4908342737032803,-0.022423414712029625,1.0049528324604033,368.40000000000003,0.8696732228994369,335,0.13409737976267933,3.9182756316661833
1650.71,5888000,215.83,736,57.5,1.6046289565049625,-0.011570183593430556,0.9944866406917572,372.50000000000006,0.8718429446220398,335,0.12800825897604226,3.775622155666351
1672.76,5896000,226.3,737,60.9,1.348096425366288,-0.017538444749079646,0.9817239230871201,377.2,0.9083489781618118,336,0.09979419869370759,3.4280963170528413
1679.13,5904000,231.82,738,60.9,1.421566100291161,-0.022690996013116093,0.9618255347013474,379.20000000000005,0.8746533095836639,336,0.12018763730302454,3.6333573043346403
1673.14,5912000,229.82,739,60.9,1.417529823613892,-0.011084302731032948,0.9896739888191223,381.40000000000003,0.8925328707695007,336,0.11528099529445171,3.657784628868103
1688.9,5920000,230.45,740,65.5,1.4239318345659149,-0.04178907130215521,1.0106779724359511,385.0,0.8570841032266617,336,0.11667215238325297,3.769181845188141
1681.19,5928000,229.02,741,59.8,1.3478038131461492,-0.017609173675300554,1.0364326590299606,381.0,0.8986467611789704,336,0.09470897320657969,3.4647931671142578
1681.71,5936000,230.49,742,57.5,1.1485921839747453,-0.02035266021222924,1.0677802073955536,385.0,0.8591588509082794,336,0.08167978785932065,3.1799416625499726
1663.45,5944000,223.87,743,52.5,1.2412832823306335,-0.020894736323607502,1.0662585341930388,381.40000000000003,0.8679281204938889,337,0.09488555073272437,3.354771567583084
1636.5,5952000,221.24,744,47.9,1.5541454803109018,-0.012932756727095693,1.0221378207206726,381.1,0.8787963414192199,337,0.12296596981585026,3.783958716392517
1628.07,5960000,218.61,745,47.9,1.3543024464480857,-0.031577286420506424,1.046052746772766,381.1,0.7921233367919922,337,0.11774341129697859,3.421213320493698
1651.09,5968000,224.17,746,53.400000000000006,0.998709866249298,-0.015509357480041217,1.0085901308059693,381.1,0.84119311273098,337,0.06857050734572112,2.683483486175537
1654.49,5976000,224.26,747,53.400000000000006,1.2640704749906115,-0.004965680605964735,1.0015445178747178,381.1,0.7915704137086869,337,0.12254918218590319,3.719997136592865
1652.63,5984000,223.05,748,57.599999999999994,1.4741322977886517,-0.014148832416685764,1.0122221648693084,379.20000000000005,0.8977556174993515,338,0.12499659723602236,3.8601772356033326
1639.88,5992000,226.81,749,57.599999999999994,1.2523587915882286,-0.031746311157839956,1.024131795167923,379.20000000000005,0.7847700506448746,338,0.0927309893257916,3.327294067144394
1633.29,6000000,226.82,750,57.599999999999994,1.2497256589501875,-0.005632483602676075,0.996376131772995,379.20000000000005,0.9006133109331131,338,0.090518120797351,3.267607178688049
1651.17,6008000,231.18,751,57.599999999999994,1.2290504927913994,-0.02083217022678582,1.0354359382390976,379.20000000000005,0.8585171937942505,338,0.10966522078029811,3.5470267796516417
1646.65,6016000,232.16,752,57.599999999999994,0.9851285203772082,-0.0028744993194686685,1.0288564705848693,378.09999999999997,0.8640235102176667,338,0.06565505105536432,2.7932081413269043
1662.57,6024000,234.62,753,60.7,1.227203828742873,-0.011960106254555285,1.01723912358284,378.09999999999997,0.8980254256725311,338,0.10058133240789174,3.432011344432831
1683.59,6032000,243.33,754,63.7,1.3039780017889715,-0.019015371315472294,1.0255250936746598,379.20000000000005,0.8490683668851853,339,0.10715192893985659,3.4866823983192443
1704.83,6040000,249.7,755,82.1,1.3610206969195682,-0.02904518276685849,1.051002197265625,379.20000000000005,0.8731160885095597,339,0.10534135614521802,3.490771644115448
1708.88,6048000,249.39,756,83.8,0.6913536519564016,-0.008742546600406059,1.0524511587619783,381.0,0.7951498776674271,339,0.03993623487651348,2.1900554370880125
1714.45,6056000,246.81,757,80.3,1.4045569655896686,-0.02256908090414072,1.0065332859754563,379.20000000000005,0.7780223196744919,339,0.11288585297763348,3.647836312055588
1722.93,6064000,248.86,758,83.8,1.565679085616537,-0.016182581386528908,1.0390778011083603,378.3,0.8307952624559403,339,0.11463309968821704,3.691385170221329
1714.77,6072000,244.96,759,83.8,1.362003891195696,0.0036789855703682406,1.0376026606559754,378.3,0.8686934173107147,340,0.10666901150718332,3.552459088563919
1714.91,6080000,245.45,760,83.8,1.4892835051570246,-0.021605095791164784,1.0289084589481354,375.30000000000007,0.9006825065612794,340,0.09706281482242048,3.531468334197998
1711.91,6088000,251.65,761,83.8,1.7565566509515416,-0.006212415193731431,1.0057079517841339,372.3,0.9122207295894623,340,0.1547163994796574,4.224686367511749
1719.08,6096000,255.59,762,95.70000000000002,1.2099425623167754,-0.010036116500850767,1.0004785585403442,375.30000000000007,0.8671495288610458,340,0.09355384499300272,3.1698646295070647
1732.52,6104000,259.39,763,98.8,1.7126249832782474,-0.014765095674665645,1.0197858852148056,375.30000000000007,0.8972081685066223,341,0.12748609153553844,3.9552686524391176
1743.46,6112000,262.38,764,99.0,1.9787685402816777,-0.022596713517559694,1.047188367843628,378.0,0.8634983205795288,341,0.15025245977565646,4.402497727870941
1749.74,6120000,264.86,765,99.89999999999999,1.5137748425528508,-0.009666874799877405,1.0391283494234085,372.6,0.8974600428342819,341,0.11978811449371278,3.7759122180938722
1767.26,6128000,270.38,766,100.9,1.5019346042706363,-0.02166439202061156,1.0308901941776276,378.0,0.9205821484327317,342,0.11635536323301494,3.6619515919685366
1773.37,6136000,272.22,767,100.9,1.6940436339723417,-0.02957308409269899,1.0085676658153533,378.09999999999997,0.891921774148941,342,0.1331490882486105,4.049089734554291
1776.9,6144000,272.96,768,99.89999999999999,1.4560948981149944,-0.017500787864555604,1.0282258957624435,378.09999999999997,0.8653027105331421,342,0.11227011035196482,3.647883216142654
1770.47,6152000,273.5,769,99.0,1.1845345186892329,-0.012294441777121391,1.042962718605995,379.30000000000007,0.8404020214080811,342,0.07910188833251595,3.0924359583854675
1765.18,6160000,271.14,770,98.8,1.3565069459976176,-0.016911787016142626,1.034843277335167,379.30000000000007,0.8476709312200547,343,0.1389040546817705,3.719861341714859
1750.4,6168000,267.56,771,96.7,1.171114752450648,-0.02092742455890402,1.0172078746557236,379.1,0.831911633014679,343,0.09038676668889821,3.356967486143112
1741.78,6176000,264.61,772,96.7,0.9576927770848255,-0.012314494423917495,0.9954808783531189,379.1,0.7998343247175217,343,0.057133976491168144,2.676206154823303
1743.94,6184000,264.15,773,98.8,1.5486958678901632,-0.007199088165070862,0.9710046869516372,379.1,0.8240084028244019,344,0.10990611816756428,3.582725840806961
1737.51,6192000,264.65,774,98.8,1.8089874754884556,-0.026876486968249083,0.9660895180702209,379.1,0.8623117887973786,344,0.12490143788047135,3.8671238768100737
1745.98,6200000,265.02,775,98.8,1.4332792528822327,-0.012795637415110831,0.9899151939153671,379.1,0.8478402179479599,344,0.11511416192166507,3.6506267631053926
1763.89,6208000,266.43,776,98.8,1.177144648099912,-0.019489595477934926,1.0269630378484726,379.1,0.8439177471399307,345,0.08187273282557726,3.1434398066997526
1759.44,6216000,266.74,777,98.8,1.286553804123295,-0.00959041985006479,1.0167804121971131,380.20000000000005,0.8179384690523147,345,0.09988044665195048,3.439420578479767
1737.05,6224000,265.52,778,96.7,1.2075005415664333,-0.009569008117250633,0.9982916486263275,379.1,0.8623965132236481,345,0.08268363798968494,3.090141371488571
1746.1,6232000,267.79,779,98.8,1.1994296501089834,-0.00758371070609428,1.0201699453592301,379.1,0.8949368053674698,345,0.07176978801377118,2.9967638194561004
1701.04,6240000,255.01,780,85.0,2.190220436617175,-0.05822026711452054,0.8960796955227852,380.20000000000005,0.6902611410617828,346,0.18596840128302575,4.783727340698242
1426.8,6248000,202.64,781,1.0,0.9042465769591256,-0.022848887371947058,0.9509098418056965,369.6,0.446193111538887,346,0.048206616919487716,2.4410467171669006
1393.17,6256000,193.1,782,1.0,0.6247578944301075,-0.007104246139642782,1.0423044407367705,369.6,0.7271359723806381,346,0.03785594378132373,2.000466460585594
1363.79,6264000,182.46,783,1.0,1.2959508918859135,-0.014269565403228626,1.0299931347370148,369.0,0.8096620243787765,347,0.10221754088066519,3.4082348799705504
1370.39,6272000,186.87,784,1.0,1.55259382971206,-0.01971456010840484,1.0686682397127152,369.6,0.8666911202669144,347,0.12402721263468265,3.7929109263420107
1369.4,6280000,185.36,785,1.0,1.3895646488193885,-0.02185540368547663,1.0511079466342925,369.0,0.833378791809082,347,0.11773781455121934,3.3809463775157926
1378.34,6288000,185.14,786,1.0,1.391958590451445,-0.010299406559788622,1.0236709225177765,369.0,0.8889598768949508,347,0.11587441643700004,3.5630083572864533
1380.08,6296000,184.5,787,1.0,1.5329706134716787,-0.027023257184337127,1.0051534098386765,369.0,0.8873564672470092,348,0.12192398827522993,3.6532110953330994
1391.27,6304000,187.67,788,1.0,1.2377985402096479,0.002106697620183695,1.0149517768621446,369.0,0.8761393266916275,348,0.11164330255240201,3.5628869116306303
1409.05,6312000,189.92,789,1.0,1.3526334696223572,-0.018623179584392347,1.0139567691087723,369.0,0.8606380033493042,348,0.10758705591782927,3.6278867399692536
1416.42,6320000,194.39,790,1.0,1.7925741068603926,-0.013914635345572605,1.0110665702819823,369.70000000000005,0.8885676664113998,349,0.15769798579625785,4.265424128770828
1431.65,6328000,199.24,791,1.0,1.1477636258243602,-0.016806322584743613,1.0527352833747863,379.0,0.9050930196046829,349,0.08683057801797986,3.0838383555412294
1428.74,6336000,197.39,792,1.0,1.5304788065032187,-0.022170970138977283,1.0047236675024032,379.0,0.8670297908782959,349,0.11315183421596885,3.6094517982006074
1424.82,6344000,195.39,793,1.0,1.5071587571158893,-0.013214821771834978,0.987632070183754,379.0,0.8745643538236618,349,0.12928626950830222,3.795471124649048
1423.05,6352000,198.77,794,1.0,1.3562879820652425,-0.016039286562008783,0.9469352823495865,384.1,0.9182753759622574,350,0.11436456177383661,3.8345973825454713
1418.12,6360000,198.05,795,1.0,1.2716622394458732,-0.019056789044698236,1.013833730816841,384.1,0.8909400033950806,350,0.0934704363066703,3.242245624065399
1424.05,6368000,202.84,796,1.0,1.3883899129826391,-0.015363070766325109,0.9901055723428727,384.1,0.8719398987293243,350,0.12037529643625021,3.8557395434379576
1456.6,6376000,209.13,797,1.0,1.2221741195492875,-0.02388045319414232,0.9958908998966217,390.20000000000005,0.9174087131023407,351,0.07912718082778156,3.056701602935791
1488.51,6384000,218.3,798,1.0,1.3340697316295944,-0.0038512439554324374,0.9779549568891526,390.20000000000005,0.9237529045343399,351,0.08849125741049647,3.429135322570801
1499.64,6392000,222.81,799,1.0,2.0476149189612345,-0.03687981804134324,1.0355708992481232,388.20000000000005,0.8293641442060471,351,0.1887200297228992,4.642828114032746
1539.89,6400000,230.09,800,1.0,1.5059535981584424,-0.02286379525758093,1.0141433280706407,388.20000000000005,0.853953253030777,351,0.11340618123300374,3.4744969820976257
1580.91,6408000,238.99,801,20.000000000000007,1.4771783904144178,-0.018128533459967,1.0151732575893402,388.20000000000005,0.8832878184318542,352,0.1117564868927002,3.7014204585552215
1626.62,6416000,247.19,802,43.300000000000004,2.14376694754958,-0.03552192582981661,1.0228118288516999,390.20000000000005,0.8184360951185227,352,0.1899488078802824,4.570140291452407
1723.61,6424000,264.26,803,94.0,1.8148433555566803,-0.032170366727514194,0.9971143472194671,392.3,0.8719441205263138,352,0.14038819543085992,4.061731134653091
1769.16,6432000,274.0,804,106.8,1.1614806624120078,-0.0030642638949211687,0.9821148002147675,392.3,0.8329132747650146,353,0.0830618408229202,3.217354196310043
1796.85,6440000,281.33,805,131.9,1.5818012605854719,-0.00701674219511915,0.9738005208969116,392.3,0.8763529938459397,353,0.10715080711990595,3.5495369243621826
1802.83,6448000,284.73,806,134.79999999999998,1.4874525499022893,-0.018714597624493762,0.9890079092979431,392.3,0.8968946069478989,353,0.12415066633373499,3.7882331573963164
1818.88,6456000,286.99,807,132.9,1.8315184735233316,-0.02771611035335809,0.9831990140676499,395.1,0.8372353130578994,353,0.14100036484189332,4.074278178215027
1829.22,6464000,291.49,808,144.0,1.430383840672317,-0.02059463507728651,0.9857942461967468,392.3,0.9042289811372757,354,0.09702970185317099,3.46029562830925
1819.51,6472000,292.69,809,144.0,1.291949698822742,-0.016038923482410608,0.9782326358556748,392.3,0.9053412902355195,354,0.10345871523953974,3.50599245429039
1824.95,6480000,294.85,810,148.6,1.9802863133215332,-0.02187513500859495,0.9712937760353089,395.40000000000003,0.8918608444929123,354,0.15706787621602417,4.496791698932648
1815.35,6488000,294.8,811,144.0,1.3244257673921078,-0.019189327849890105,0.9793290191888809,395.40000000000003,0.9257116878032684,354,0.1124929048679769,3.554443298578262
1812.72,6496000,294.45,812,144.0,1.2182868727366565,-0.010429813154041767,0.9985462027788162,399.1,0.8813777786493301,355,0.0781063647661358,3.090795155763626
1817.86,6504000,292.67,813,134.6,1.260109684882664,-0.009674591431394219,1.004103455543518,399.1,0.896734664440155,355,0.10283407934941352,3.4928643023967743
1815.05,6512000,290.54,814,134.6,1.4301702996722516,-0.02437175938859582,0.9823372775316238,399.1,0.8594826930761337,355,0.1138613463100046,3.840540516376495
1817.97,6520000,294.84,815,134.6,1.398446322051638,-0.026240963996242497,0.9815867394208908,399.1,0.9077706909179688,356,0.08811474147252739,3.301216766834259
1835.45,6528000,297.73,816,143.60000000000002,1.4145321008244134,-0.019673348754586185,0.9773126286268234,397.2,0.8231685543060303,356,0.09728443096391856,3.408821488618851
1843.87,6536000,298.53,817,143.60000000000002,1.467416137726262,-0.018336064140312372,0.9798274916410447,399.1,0.9013525366783142,356,0.1025878067780286,3.519807314872742
1844.02,6544000,296.88,818,143.60000000000002,1.9710490124294702,-0.0193296477329568,0.9434146356582641,399.1,0.893489750623703,356,0.15985838970169425,4.482111674547196
1821.75,6552000,295.55,819,128.60000000000002,1.6832397233348333,-0.026216396894305945,1.025333456993103,400.1,0.887744237780571,357,0.13659334184601904,3.9803808069229127
1818.68,6560000,297.28,820,141.20000000000002,1.1847341832581266,-0.016011623367667198,1.0213648772239685,399.1,0.9017784643173218,357,0.08274225991219282,3.2419309329986574
1813.81,6568000,293.17,821,123.2,1.582348325423909,-0.031331700315640774,0.9968232446908951,399.1,0.8818097913265228,357,0.12189008553046733,3.6016244530677795
1822.04,6576000,296.56,822,123.2,1.6095753609200592,0.003457997158402577,0.963936333656311,399.1,0.9190073573589325,358,0.13712245675735177,4.10314887881279
1846.7,6584000,300.39,823,146.6,1.500225696412998,-0.020302368426928296,1.0268795347213746,399.1,0.8739985233545303,358,0.11723116479814052,3.68993100643158
1848.85,6592000,301.76,824,146.6,1.581771055247544,0.0005664379184599966,1.0258564257621765,399.1,0.9187087935209274,358,0.12177325549535453,3.522756996154785
1848.84,6600000,304.29,825,158.3,1.6073662013502334,-0.02419841317241662,1.025278469324112,397.3,0.9035234367847442,358,0.11043120472691953,3.731318613290787
1505.22,6608000,232.76,826,2.0,1.3252830967797036,-0.05542214444543788,1.1218657958507539,393.1,0.1563896095752716,359,0.11471880398690701,3.5081532895565033
1279.11,6616000,189.17,827,0.0,0.873306839589121,0.005331110672850628,1.147409833073616,388.20000000000005,0.5631186825037002,359,0.02923280543880537,1.9936092507839203
1256.7,6624000,183.88,828,0.0,0.6342513913934706,-0.004669035670012818,1.0625461274385453,388.20000000000005,0.7481353443861007,359,0.028241771208122372,1.8307188808918
1230.07,6632000,175.37,829,0.0,1.39158819422514,-0.0025795032852329314,1.0416665005683898,378.70000000000005,0.8515322554111481,360,0.12243604426272213,3.601451805830002
1206.94,6640000,172.62,830,0.0,1.6029024666799276,-0.014593775843677577,1.005760334134102,374.4000000000001,0.9211590719223023,360,0.17014700836502017,4.208601788282395
1211.36,6648000,173.94,831,0.0,1.4953975650225522,-0.016073283621808515,1.0180150032043458,383.20000000000005,0.8689405196905136,360,0.13058215367607773,4.037770515680313
1194.84,6656000,173.55,832,0.0,1.4177107239855076,-0.014879552924303424,0.9932112658023834,378.5,0.9063832181692123,360,0.12394882654771208,3.970365445613861
1196.35,6664000,174.35,833,0.0,1.1866632522536198,-0.018637013651896267,0.9813803881406784,383.50000000000006,0.8696083146333694,361,0.10010934153571725,3.3738675808906553
1204.63,6672000,172.23,834,0.0,1.612935011215618,-0.01782769544166513,1.0035211342573165,372.20000000000005,0.896530591249466,361,0.15184750101529063,4.190121084451675
1207.26,6680000,172.03,835,0.0,1.5743271710350895,-0.014850118517060765,0.9803006064891815,383.50000000000006,0.9514175808429718,361,0.12776264311745764,3.928060009479523
1202.71,6688000,174.99,836,0.0,1.3289021691331047,-0.015244718084140914,0.959134721159935,389.1,0.9362572222948075,361,0.09877593584358692,3.4500718307495117
1209.0,6696000,175.92,837,0.0,1.375800770861652,-0.0030920011177659034,0.970401571393013,389.6,0.9340092879533768,362,0.08906113152392209,3.3672750926017763
1201.22,6704000,175.12,838,0.0,1.3793196007356636,-0.026147655780659987,0.959600755572319,389.6,0.9298477905988694,362,0.10420319050550461,3.3879892015457154
1215.12,6712000,177.38,839,0.0,1.4979466442748481,-0.01560655640088953,0.9844389033317565,389.6,0.9209347122907638,362,0.10532845830544829,3.7196598541736603
