PMM:episode_rewards,P01:episode_rewards,epoch_idx,explained_variance,grad_norm,policy_entropy,policy_loss,frames,episode_length,advantage_norm,value_loss,fps,P09:episode_rewards
239.28,69.80000000000001,646,0.8077305161952972,1.545594976969179,1.0692604196071624,-0.03677199507132173,5168000,1583.85,3.4568448913097383,0.0948594234045595,331,377.0
228.17,52.6,647,0.8528868985176087,0.9371679327264454,1.0759597158432006,-0.009826857885345817,5176000,1554.06,2.501095904111862,0.052568439203314485,331,376.1
217.75,38.5,648,0.8394707036018372,0.9169623957609372,1.0492825198173523,-0.017710059467935933,5184000,1525.5,2.724237787723541,0.06926416002213955,331,376.1
208.57,38.5,649,0.7950057917833329,1.437923527133017,1.0574190187454224,-0.02805705712060444,5192000,1506.39,3.657771022319794,0.1101764014083892,331,366.1000000000001
204.76,38.5,650,0.8685335427522659,1.5968922625638697,1.0204174929857255,-0.03907577426871285,5200000,1489.93,3.6690711092948916,0.11937154856510461,331,368.80000000000007
202.9,38.5,651,0.8922089892625809,1.2276757921417185,1.0347685015201569,-0.015744301875820384,5208000,1491.96,3.2557309818267823,0.08639501516707242,331,365.0
196.56,38.5,652,0.8152498054504395,1.2982125069993793,1.0601687371730804,-0.013505037075374276,5216000,1475.18,3.2168615901470186,0.09216707817278802,331,363.20000000000005
189.6,33.8,653,0.8503207886219024,1.799476316356298,1.0511149525642396,-0.012506651584117208,5224000,1458.09,4.403063688278198,0.15520580084994434,331,363.20000000000005
175.56,31.8,654,0.7774786233901978,1.106743830057324,1.0691466695070266,-0.023905051322071814,5232000,1424.19,3.2139743065834043,0.08636918222066015,331,346.00000000000006
179.05,31.8,655,0.8040218883752823,1.520470554761141,1.0655877888202667,-0.011628056580084376,5240000,1430.9,3.5829949939250945,0.12356365876737982,331,356.0000000000001
170.39,31.8,656,0.7927696382999421,0.8595620322182275,1.066478744149208,-0.009839163474098314,5248000,1408.63,2.496222722530365,0.05426872371695936,331,346.00000000000006
160.98,31.8,657,0.8564502769708633,1.3679217714499563,1.070018213391304,-0.02154628782911459,5256000,1397.02,3.4624063181877136,0.10561585506424308,331,339.50000000000006
165.03,31.8,658,0.8238685375452042,1.409758793751491,1.0716797775030136,-0.022205536070105156,5264000,1423.42,4.001175241470337,0.15228571093641222,331,344.1
163.63,31.8,659,0.8707117414474488,1.0464656070742553,1.0404877716302872,-0.003425449318019673,5272000,1425.14,2.803571811914444,0.06962645989377052,331,346.00000000000006
166.4,38.5,660,0.8237396931648254,1.2050402133016296,1.0526429283618928,-0.026369762447138782,5280000,1446.71,3.357014617919922,0.10915215719025582,331,346.00000000000006
164.12,38.5,661,0.8595461320877075,1.3211860328199603,1.0423944556713105,-0.013530293431722384,5288000,1437.08,3.566294142007828,0.11108183894306421,331,356.3000000000001
166.9,40.8,662,0.8196709549427033,1.207574415540008,1.0371653854846954,-0.01965871335065458,5296000,1453.79,3.3819164884090425,0.09630384173244239,331,355.0
168.06,40.8,663,0.8640999221801757,1.4024498700967294,1.017561695575714,-0.019686219283612444,5304000,1457.97,3.4786677134037016,0.10462491611950099,331,355.0
174.53,48.2,664,0.8681331920623779,1.744082664999439,1.041652005314827,-0.012204549096059053,5312000,1472.03,4.30800242304802,0.15768251406028866,331,346.00000000000006
182.54,54.400000000000006,665,0.8947434937953949,1.356473365457102,1.063978800177574,-0.011963133267636294,5320000,1495.18,3.2604320466518404,0.08992949517443777,331,355.0
182.89,63.5,666,0.8634247368574143,1.2239868474875228,1.0559786796569823,-0.01100781467568595,5328000,1507.52,3.1078683030605316,0.08272031350061297,331,351.40000000000003
199.06,68.9,667,0.8133546495437622,1.552373287379095,1.0675237238407136,-0.021073722685541724,5336000,1557.52,3.8932009625434874,0.1317747428966686,331,355.0
201.55,67.7,668,0.7784212851524352,1.258843003619602,1.061733285188675,-0.027060230860006414,5344000,1561.15,3.314869751930237,0.09867147127632052,331,355.0
205.76,68.9,669,0.8063215845823288,1.0662594174696056,1.0595254868268966,-0.007813186811399647,5352000,1574.26,3.2039882457256317,0.08867246792651713,331,354.09999999999997
202.91,68.9,670,0.7718932610750199,0.9911952176600923,1.0522174245119096,-0.00410332728701178,5360000,1575.91,2.9614390075206756,0.07326423365622758,331,354.09999999999997
201.38,68.9,671,0.8539763426780701,1.7629874449194292,1.0453992730379105,-0.022704077852977206,5368000,1563.22,4.092941099405289,0.16619657897390425,331,354.09999999999997
202.17,68.9,672,0.8038979858160019,1.1466235644764184,1.0940878427028655,-0.024802939095534385,5376000,1561.35,3.0452892422676086,0.07925881603732705,331,354.09999999999997
203.74,69.9,673,0.7688550120592117,1.284227050767433,1.0692029047012328,-0.015305045171116945,5384000,1572.79,3.4124936878681185,0.09596491636708379,331,351.30000000000007
203.57,70.0,674,0.8807066333293915,0.947327534465311,1.0613808304071426,-0.01419826381985331,5392000,1587.08,2.770603753328323,0.06414419875945895,331,344.70000000000005
205.57,72.9,675,0.8314232701063156,1.2332596943679524,1.0464056652784348,-0.027735194592387415,5400000,1594.15,3.1447636878490446,0.08752215632237494,331,344.70000000000005
207.87,77.4,676,0.831979541182518,1.4679621911270704,1.0382214051485061,-0.015185408639954403,5408000,1580.09,3.8902183079719546,0.13152414858341216,331,344.70000000000005
211.98,86.1,677,0.8524458450078964,1.3675041945428132,1.0577803152799605,-0.028112366549903525,5416000,1592.31,3.466468657255173,0.10526925068348646,331,344.70000000000005
212.18,78.0,678,0.8689217227697372,1.5399707312303976,1.0257269203662873,-0.020732581540942194,5424000,1590.92,3.999602720737457,0.1359783686278388,331,348.3
211.29,86.1,679,0.8935265564918518,1.013245436495701,1.0621880769729615,-0.009133545118384063,5432000,1595.92,2.7524459910392762,0.06354007549583912,331,348.3
215.21,86.1,680,0.8542263621091842,1.5969236131623552,1.0104345458745956,-0.014838499366669566,5440000,1602.82,4.007831983566284,0.12817011890932917,331,348.3
213.01,86.1,681,0.7941944634914399,1.4271529483356014,1.01946841776371,-0.025107581126649167,5448000,1593.48,3.3842903608083725,0.10192352400161325,331,344.0
198.2,61.800000000000004,682,0.5003242510557174,1.4514207511296564,0.9269620146416128,-0.0320201583817834,5456000,1539.99,3.3700655674934388,0.10568284071981907,331,329.60000000000014
187.28,55.7,683,0.8097641825675964,0.7719603451507653,1.0437147426605224,-0.01365151681646239,5464000,1504.75,2.355412922501564,0.049825429585762325,331,326.20000000000005
187.5,55.7,684,0.8513609004020691,0.9913730450384182,0.9981562054157257,-0.011828400696394965,5472000,1494.99,2.9008523309230805,0.0684978517331183,331,326.20000000000005
186.0,55.7,685,0.8981340110301972,1.6225926413585634,0.9402938592433929,-0.022945873136341107,5480000,1486.61,3.6831927704811096,0.12030209355056286,331,320.6
184.67,55.7,686,0.831083864569664,1.8214721388230513,1.0317699438333512,-0.025096755077829585,5488000,1489.55,4.019892350435257,0.1310430304147303,331,320.6
188.4,56.9,687,0.8516988587379456,1.4468824493178953,1.0203894823789597,-0.008371616671793163,5496000,1499.44,3.668526910543442,0.11117442889139056,331,326.20000000000005
185.11,55.7,688,0.89157464325428,1.406575575370016,0.9926481783390045,-0.017350295041687787,5504000,1490.02,3.650633500814438,0.11570453580934555,331,320.80000000000007
192.72,55.7,689,0.8367047619819641,1.502480939606407,1.0092977327108383,-0.019413134985952638,5512000,1509.03,4.042778034210205,0.1322162837535143,332,344.0
195.99,55.7,690,0.8573100006580353,1.5901514959600873,1.0296480399370194,-0.03282354493159801,5520000,1516.04,3.7665590035915373,0.1205280580651015,331,344.40000000000003
202.4,56.9,691,0.8961603045463562,1.3482721266677098,0.9820535409450531,-0.006430589188821614,5528000,1531.3,2.9560730624198914,0.0766464186925441,332,357.40000000000003
201.32,56.9,692,0.884161451458931,1.8076287515384908,1.01921506524086,-0.030912197816651315,5536000,1525.36,4.085083947181702,0.14419908738695086,332,361.5
216.19,59.7,693,0.8935855692625045,1.8764327623769232,1.0347555649280549,-0.034401087863370775,5544000,1564.48,4.490944547653198,0.16762352987192572,331,370.6
217.68,59.7,694,0.8607960176467896,1.0201403676071132,1.0549975949525834,-0.015575199752347543,5552000,1572.09,2.8220726174116133,0.0710435437085107,331,370.6
218.32,51.5,695,0.8305239301919937,1.4698552857080793,1.0288223910331726,-0.02852722221519798,5560000,1564.43,3.6609734439849855,0.11649285338819027,332,370.6
216.69,51.5,696,0.8748662686347961,1.3166266759726317,1.0330077201128005,-0.02078290931007359,5568000,1572.87,3.214858855009079,0.09219617647118866,332,370.6
213.78,51.5,697,0.8206516122817993,1.0686377718129902,1.0603548055887222,-0.020260505995247514,5576000,1563.71,2.9969541400671007,0.0750915017304942,332,368.20000000000005
215.8,56.5,698,0.8488582330942154,1.1495085553112059,1.0555123203992844,-0.0322392149715597,5584000,1569.24,3.068481825590134,0.09283269418869168,332,370.6
211.8,51.5,699,0.8519990837574005,1.3640983355151162,1.024175820350647,-0.019310145417402964,5592000,1557.99,3.511253756284714,0.10367700172588229,332,370.6
215.16,51.5,700,0.8444231343269348,1.5956352578324995,0.9778987377882004,-0.014574012549128384,5600000,1563.61,4.0786557960510255,0.13461505591869355,332,370.6
224.5,51.5,701,0.8088806331157684,1.6600434417218006,1.0219197595119476,-0.027953580375760793,5608000,1591.71,4.216972826719284,0.14053065543062984,332,376.20000000000005
229.95,51.5,702,0.8496449792385101,1.1998183115528491,1.0191853666305541,-0.013593545371550135,5616000,1604.17,3.5150757217407227,0.10321159009821713,332,377.1
236.42,62.0,703,0.8513121610879898,1.2088792920537879,1.0070439291000366,-0.018075289363041522,5624000,1630.67,3.3547050940990446,0.09170624547638,332,377.1
240.9,74.8,704,0.8820225876569748,1.0499399261707199,1.0078751814365388,-0.017275522551499306,5632000,1655.22,3.2227976179122924,0.08705040427856148,332,377.1
249.72,75.9,705,0.8490089720487595,1.1160346175677334,1.0359846562147141,-0.027302307880745502,5640000,1700.28,3.260489945411682,0.09342289441265166,332,380.20000000000005
253.48,84.9,706,0.8652630066871643,1.7469481029244665,0.9916453433036804,-0.01805159337935038,5648000,1713.77,4.162722789049148,0.17249059405177833,332,380.20000000000005
260.76,84.9,707,0.8459350270032883,1.409991814289491,0.9943924206495285,-0.009748219331959263,5656000,1734.92,3.42384335398674,0.09779077356681228,332,383.1
260.87,84.9,708,0.8035697901248932,2.142070932500035,0.9783096116781235,-0.03209392162039876,5664000,1733.49,4.521536655426026,0.15993169258348644,332,383.1
262.11,74.8,709,0.8546377754211426,1.0699512842816505,1.0201767736673355,-0.012624069998564665,5672000,1741.03,3.0479505348205564,0.07711074575781822,332,383.1
263.93,84.9,710,0.8789922297000885,1.2821087784310037,0.9525433599948883,-0.010385197179712122,5680000,1751.01,3.5001597809791565,0.10441558815538883,332,382.1
267.65,84.9,711,0.8902570682764054,1.3481719626528217,0.9940854614973068,-0.020133206394675654,5688000,1753.89,3.400901745557785,0.10074337576515972,332,382.1
264.25,84.9,712,0.8183948510885238,1.43987280567528,0.9910406398773194,-0.009276590707013383,5696000,1742.98,3.601254776716232,0.10889967922121287,332,380.20000000000005
267.81,104.9,713,0.8711222034692764,1.5069981694641938,1.0050224715471268,-0.01885789245599881,5704000,1760.41,3.439651163816452,0.10444965402595699,332,381.1
266.78,104.9,714,0.8638653171062469,1.4522634934291359,1.015344340801239,-0.010695850539486856,5712000,1759.3,3.5644695246219635,0.09835533884353936,332,380.1
270.44,104.9,715,0.8672906333208084,1.9506024344649837,0.986543784737587,-0.006873065641848371,5720000,1771.39,4.297623579502106,0.15267921343445778,332,380.1
267.53,106.10000000000001,716,0.8493580412864685,1.5022069686090962,1.0224010145664215,-0.021998666878207587,5728000,1756.04,3.9602100813388823,0.13178708526305855,332,378.2
273.16,107.9,717,0.860321496129036,1.4846150353221663,1.01263481259346,-0.03793404862517491,5736000,1778.42,3.549040995836258,0.11784160328097641,332,378.2
260.46,65.89999999999999,718,0.750414463877678,1.2044794422363432,1.0772129327058793,-0.013925502544880146,5744000,1713.38,3.0375928342342378,0.07794038132298738,332,378.2
256.25,62.900000000000006,719,0.8522157150506974,0.9676085377504547,1.0351757735013962,-0.02654604176233988,5752000,1684.95,2.8639554846286774,0.07820536320097744,332,378.0
256.51,64.8,720,0.8839281016588211,1.2731043867480691,1.0246687722206116,-0.02202348148683086,5760000,1674.04,3.3994252526760103,0.1037912860326469,332,378.0
253.9,64.8,721,0.8499327331781388,1.7945004132228746,0.9878439116477966,0.007360553554317448,5768000,1665.77,4.243170663118362,0.1581328391470015,332,378.0
251.21,64.8,722,0.8370465755462646,1.5010651325326032,1.0205165505409242,-0.01919121428683866,5776000,1652.59,3.5206946933269503,0.120756427757442,332,378.0
251.88,64.8,723,0.8749606639146805,1.3540875518134163,1.01654602766037,-0.0011146448273211718,5784000,1659.16,3.2580581855773927,0.08827724614180625,332,378.0
256.38,64.8,724,0.8615336799621582,1.2770622842634611,1.0450351148843766,-0.01674862193496665,5792000,1671.7,3.6335053598880767,0.10869626075960696,332,378.2
261.63,64.8,725,0.8836461055278778,1.5847036628779645,1.0405633062124253,-0.013310570190660655,5800000,1685.03,4.044237772226333,0.13473709367215633,332,380.0
262.0,64.8,726,0.9043907111883164,1.7580225446372169,1.0121364372968673,-0.0033783822576515378,5808000,1671.2,4.2066069757938385,0.1347264106012881,332,378.2
260.14,61.900000000000006,727,0.9162211591005325,1.745065659928831,1.0116728430986404,-0.017893145891284802,5816000,1655.62,4.059549709558487,0.12447491031140089,333,380.0
259.44,61.900000000000006,728,0.9287465357780457,1.7364071169373299,1.0025261753797532,-0.01315371222794056,5824000,1653.71,4.08330512046814,0.1299888426810503,333,378.0
262.43,61.900000000000006,729,0.8587467938661575,1.5214082545332814,1.0357838129997254,-0.03230308534984942,5832000,1655.19,4.024475426673889,0.13683102338574826,333,380.0
265.05,61.900000000000006,730,0.8900596332550049,1.6071006880874137,1.018453209400177,-0.01833469845878426,5840000,1668.96,3.570594313144684,0.10931599860079587,333,381.9000000000001
265.01,61.900000000000006,731,0.9167509418725968,1.939984266986313,0.9567597341537476,-0.012054556383518503,5848000,1666.37,3.9758340299129484,0.13563444789499043,333,381.9000000000001
264.29,61.900000000000006,732,0.8675249320268631,1.7304217672821582,1.0105754470825195,-0.010529636003775522,5856000,1665.92,3.8900096929073333,0.11820583563297987,333,390.4000000000001
265.95,61.900000000000006,733,0.8901038688421249,1.4860105659674512,1.0041813224554061,-0.022705161231569945,5864000,1671.01,3.721640532016754,0.1261127833183855,333,394.09999999999997
265.13,61.900000000000006,734,0.9067995762825012,1.573867472548169,1.0295596623420715,-0.023321142579661683,5872000,1660.61,4.065919560194016,0.132710603736341,333,394.09999999999997
266.77,61.900000000000006,735,0.9074612724781036,1.3121037870057988,0.9624502187967301,-0.022042162470170296,5880000,1675.77,3.512826272249222,0.1061774233635515,333,397.0
263.68,51.1,736,0.8615281879901886,1.5599688740906972,1.0017876434326172,-0.009751866949409304,5888000,1663.33,3.901598037481308,0.12637614337727426,333,397.0
269.04,51.1,737,0.8916954386234284,1.5652710772584697,1.0068155008554458,-0.02037188200338278,5896000,1680.42,3.8769956481456758,0.12151913370937109,333,397.0
266.88,43.0,738,0.8522650569677352,1.713137416173333,1.0028035068511962,-0.011775395510485396,5904000,1664.89,3.9872269093990327,0.14279155709780753,333,397.1
281.64,73.1,739,0.794666599035263,1.2346469783986769,1.0373020112514495,-0.034793687337514714,5912000,1721.12,3.3213879334926606,0.09584717695601284,333,398.0
283.67,93.9,740,0.8446094077825547,1.3163769674044083,1.005513054728508,-0.021825593337998727,5920000,1728.2,3.34467204451561,0.1008567185420543,333,398.0
290.14,101.30000000000001,741,0.8446194624900818,1.5118905995231102,1.0240614646673203,-0.023284751709725243,5928000,1764.02,3.7679572808742523,0.12515270701609552,333,398.0
295.25,128.5,742,0.8719708883762359,1.5775032410270629,1.0171033680438994,-0.02347325559821911,5936000,1797.14,3.855076416730881,0.1222408664226532,333,398.0
298.42,138.9,743,0.9096017569303513,1.219557932416975,1.0257915675640106,-0.010843666254731942,5944000,1814.33,3.13551762342453,0.09076838687993587,333,398.0
293.04,128.5,744,0.8409439831972122,1.1748115674982678,1.065916991829872,-0.017166371399362106,5952000,1803.79,3.0595435738563537,0.07871778752654791,334,398.0
290.2,122.9,745,0.8970429426431656,1.075322745558705,1.02636588037014,-0.012880949079990387,5960000,1788.01,2.7673258221149446,0.06459251978434623,334,398.0
288.1,122.9,746,0.8645474380254745,1.7037685201045845,0.9937987285852432,0.00645642606948968,5968000,1789.13,4.2242302024364475,0.14689615726470948,334,398.0
288.77,122.9,747,0.8361215937137604,1.7794401995910238,1.0269716721773148,-0.020377964334911666,5976000,1794.56,4.101030974388123,0.13268993107602,334,398.0
286.41,112.9,748,0.8459049993753434,1.4966799362784065,1.0413973265886307,-0.020916245608823374,5984000,1785.0,3.5129067200422286,0.10605751080904156,334,398.20000000000005
285.6,112.9,749,0.8679541856050491,1.51040480070536,1.003459211587906,-0.013818463500938379,5992000,1794.36,3.6217554330825807,0.12577858771197498,334,399.1
280.05,112.9,750,0.90279003739357,1.897864020656854,0.9985426676273346,-0.03339643011102453,6000000,1777.48,4.268038659095764,0.15531387025490404,334,398.1
278.09,112.9,751,0.8483141094446183,1.9711351592850084,1.0357888120412826,-0.026802277543174567,6008000,1766.14,4.020794755220413,0.1329001435544342,334,398.1
274.49,110.9,752,0.8711767154932022,1.6566189506465554,1.0381375056505204,-0.013392018972081133,6016000,1755.35,3.787117611169815,0.11500654035247862,334,398.0
274.78,110.9,753,0.8796786546707154,1.7538507745477716,1.0223414212465287,-0.018543925579433563,6024000,1751.02,4.304005187749863,0.14788407524116337,334,398.0
272.57,110.9,754,0.8667239975929261,1.6368778187244823,0.9985218459367752,-0.027510308909986635,6032000,1745.27,4.0989807665348055,0.14325164822861552,334,395.30000000000007
271.91,110.9,755,0.9105712300539017,1.5628926671860786,1.0263511073589324,-0.01611443889560178,6040000,1742.45,3.6365990483760835,0.10602721645496786,334,395.30000000000007
272.46,110.9,756,0.8276342606544494,1.2880684538183618,1.0213011765480042,-0.016768594683380798,6048000,1724.89,3.402299087047577,0.08928285666741431,335,379.50000000000006
271.99,110.9,757,0.8780972480773925,1.6202185507992857,0.9826293975114823,-0.02089204006100772,6056000,1717.09,3.9695887756347656,0.13007403147406876,335,378.09999999999997
271.74,112.9,758,0.8457690644264221,1.7584549215164842,0.9962797117233276,-0.030841593394288793,6064000,1720.76,4.421184670925141,0.15414877497591079,335,378.09999999999997
275.98,112.9,759,0.8917410504817963,1.533415172351064,1.0499650466442108,-0.013753743189736269,6072000,1744.62,3.828702871799469,0.1115132755972445,335,384.1
276.61,110.9,760,0.9053895419836044,1.7548070776366647,1.0287090992927552,-0.016856681130593642,6080000,1744.36,4.197249010801316,0.15143261590972543,335,385.40000000000003
279.97,110.9,761,0.9369008547067642,1.3772303779203,0.9851438647508621,-0.005194838875904679,6088000,1748.74,3.5912973952293394,0.10240072006359696,335,389.70000000000005
282.93,112.9,762,0.9157858085632324,1.4238700437780631,0.8949873292446137,-0.016298354452010243,6096000,1752.5,3.5956313800811768,0.10662682503461837,335,389.1
288.89,130.1,763,0.9517020285129547,1.5805827793980418,0.9266454231739044,-0.007849906333722173,6104000,1773.86,3.6855131781101225,0.10516761383973063,335,396.1
290.15,130.1,764,0.9205815953016281,1.3311661429018034,0.9546532195806503,-0.017413881812244653,6112000,1771.33,3.0831091690063475,0.07559804321266711,335,396.1
294.24,146.4,765,0.9393545818328858,1.207325221401461,0.9286056292057038,-0.01536844218976512,6120000,1780.92,3.0382384037971497,0.07585827668197453,336,397.1
296.45,146.4,766,0.908376499414444,1.6483000892885,0.9576095920801163,-0.012621127340535167,6128000,1786.05,3.9593800020217897,0.1399767663422972,336,396.1
305.07,172.7,767,0.9417434316873551,1.5750100254495394,1.0233130526542664,-0.015560051943175494,6136000,1811.4,3.6616106724739073,0.09803659478202462,336,396.1
309.83,184.8,768,0.9561539262533187,1.2412239960935108,1.0019746786355972,-0.003875919129641261,6144000,1824.45,3.303727730512619,0.08253843976184726,336,396.1
316.32,190.5,769,0.9241012525558472,1.5742580417533254,0.9895316421985626,-0.022623238102532923,6152000,1835.34,3.6366442954540252,0.10770090127363802,336,398.0
315.45,190.5,770,0.8872958922386169,1.8900044902784727,1.0047067821025848,-0.01228526428458281,6160000,1820.01,4.317958039045334,0.15725121643394233,336,397.1
316.53,194.6,771,0.9359494006633758,1.6841596473713278,0.9799858200550079,-0.020320398367912277,6168000,1830.89,3.7789137387275695,0.12632715271785855,336,394.2
315.58,190.5,772,0.8611382460594177,1.5909900853368777,1.0421255320310592,-0.019199771084822716,6176000,1823.71,4.099447257518769,0.1296017678640783,336,392.20000000000005
318.28,194.1,773,0.9297180473804474,1.1360731968257054,1.0389925807714462,-0.023898508821148426,6184000,1843.77,2.9474566411972045,0.0685889131296426,336,396.1
313.89,158.70000000000002,774,0.8458356285095214,1.2917570742824567,1.039799502491951,-0.019099676944315434,6192000,1839.17,3.174839291572571,0.08504330861382187,337,396.1
310.69,107.7,775,0.8805191445350647,1.2180500533871033,1.0021762245893477,-0.017522338633425533,6200000,1837.89,2.84940323472023,0.07834873596206307,337,397.1
309.86,107.7,776,0.8820433276891708,1.6239506705549949,1.0015860617160797,-0.017092360193200876,6208000,1837.69,3.505399159193039,0.11726562879048288,337,397.1
307.27,108.9,777,0.8422717809677124,1.6806845853061467,1.0205518704652787,-0.021043582411075477,6216000,1819.49,4.209228856563568,0.1514025674946606,337,397.1
308.55,108.9,778,0.8840467959642411,1.2092704079845578,1.0284071117639542,-0.006260394135024399,6224000,1839.45,3.412145174741745,0.09605188917368651,337,397.1
308.47,108.9,779,0.8175315070152283,0.9610327186532598,1.0194187349081039,-0.021013651278335602,6232000,1835.78,2.8706059753894806,0.07551576112397015,337,397.1
304.8,108.9,780,0.8697623127698898,1.5504891262241203,0.9516193640232086,-0.0195653237728402,6240000,1836.02,3.623976418972015,0.10885191448964178,337,397.1
302.71,108.9,781,0.8965316891670227,1.8224172174283393,1.0164789205789566,-0.023645437473896892,6248000,1828.6,4.007510966062545,0.13731423556804656,337,396.1
301.7,108.9,782,0.8694463497400284,1.2194711338408637,1.0088432401418685,0.002093339828134049,6256000,1824.99,3.2889249897003174,0.09342696517240257,337,392.20000000000005
304.83,109.0,783,0.8824302697181702,1.7644135747049585,0.9751005154848099,-0.028807385314721615,6264000,1830.66,4.30032332777977,0.16080788483843209,337,394.3
307.83,135.1,784,0.8929721260070801,1.4859521123158124,0.9590970331430435,-0.028536397261195817,6272000,1842.42,3.991377098560333,0.12865469064563512,338,394.3
309.92,135.1,785,0.8785133254528046,1.7442603989893621,0.9884986120462418,-0.02683319020550698,6280000,1864.41,4.345494006872177,0.15029504600912333,338,394.6
310.09,135.1,786,0.9359764105081558,1.4743190254398897,0.9819753742218018,-0.002694493809249252,6288000,1863.92,3.2684052562713624,0.09126966918818652,338,389.3
309.43,135.1,787,0.9478005039691925,1.3698711161830426,0.943706681728363,-0.008219877225346863,6296000,1867.29,3.3151838541030885,0.09054600005969406,338,389.3
309.99,135.1,788,0.900919468998909,2.470422268774631,0.9705073118209839,-0.037760429660556837,6304000,1865.36,5.235365316867829,0.22540719723328947,338,392.6
311.79,135.1,789,0.9075833106040955,1.361660313483241,0.9979575198888778,-0.02700895335059613,6312000,1849.66,3.3525969421863557,0.09188505452126265,338,392.3
311.92,135.1,790,0.8973462963104248,1.4559562848497638,1.0279872381687165,-0.018108382879872806,6320000,1854.1,3.571876621246338,0.10604963240679353,338,395.30000000000007
308.84,135.1,791,0.9379874777793884,1.6454519369142055,1.01537904381752,-0.01133391201030463,6328000,1839.27,3.877208526134491,0.11851147440262139,338,395.30000000000007
308.35,135.1,792,0.9269449931383132,1.2645595751507313,0.9978773367404937,-0.01397877733950736,6336000,1833.75,3.1138420796394346,0.08208989307284355,339,395.30000000000007
306.93,135.1,793,0.8987765514850616,1.5936794825695306,1.0131669867038726,-0.01586385542032076,6344000,1833.57,4.017327607870102,0.12900209945626556,339,395.30000000000007
309.46,142.5,794,0.9018482697010041,1.5629452013564338,1.0386043244600296,-0.014559047281509266,6352000,1842.63,3.858416564464569,0.12104585178196431,339,398.0
315.49,166.29999999999998,795,0.8624361950159073,1.4740542487624488,1.0293991607427597,-0.02362363833060954,6360000,1863.98,3.655032036304474,0.11453812810592354,339,398.0
310.53,150.20000000000002,796,0.9141848397254944,1.6099448098059503,0.9994736075401306,-0.006740774328354746,6368000,1833.09,3.9525413024425506,0.13387568816542625,339,395.30000000000007
317.0,172.5,797,0.9176877021789551,1.406197111899385,1.0327399909496306,-0.02399793692282401,6376000,1854.49,3.5451595830917357,0.1060530533734709,339,398.0
320.55,225.20000000000005,798,0.9222727417945862,1.1637858539338584,1.0149971622228622,-0.021297341195167973,6384000,1862.48,3.1418478727340697,0.08861636297777295,339,398.0
321.4,240.0,799,0.8922160440683364,1.5752982110057547,0.9999818515777588,-0.014163919986458495,6392000,1862.02,3.8555179262161254,0.12337434725835919,339,398.0
323.71,257.2,800,0.9274594163894654,1.3978343294172628,1.0040325558185577,-0.0008927182818297297,6400000,1876.4,3.6139170825481415,0.10270811492577195,339,398.0
325.63,257.2,801,0.8814100331068039,1.3387562923383571,1.033985251188278,-0.03362590161559638,6408000,1876.56,3.4096422636508943,0.10502848768606782,340,398.0
324.17,257.2,802,0.8514681923389434,1.1399968963274447,1.0511069464683533,-0.008253621325711719,6416000,1874.26,3.3477962696552277,0.09664670267142356,340,398.0
321.03,225.50000000000003,803,0.9072378975152969,1.3023941332381899,1.0282312178611754,-0.012174132420623209,6424000,1860.77,3.5303964805603028,0.10519712582230568,340,398.0
319.2,175.4,804,0.810129200220108,1.3701306116578744,1.0835794770717622,-0.023855635584332048,6432000,1853.54,3.6269209027290343,0.10629500514827668,340,398.0
313.81,169.6,805,0.887093066573143,1.3021703708372359,1.0509167510271071,-0.01786473383021075,6440000,1831.86,2.933182091712952,0.07204889439512044,340,398.0
308.81,164.5,806,0.9021861660480499,1.4679255729320275,1.0311814588308335,-0.0039328734386072026,6448000,1823.23,3.737740219831467,0.11222213523462415,340,398.0
306.09,164.5,807,0.9295539528131485,1.0352791852010423,1.0123034089803695,-0.0013497509562876075,6456000,1815.71,3.065900294780731,0.07583980866707861,340,398.0
304.52,164.5,808,0.9271044373512268,1.4468228890194166,1.0244807916879655,-0.018567591715836898,6464000,1802.06,3.6706721234321593,0.10912222007289529,340,398.0
303.42,158.8,809,0.9144916594028473,1.5726696376475058,1.0341737759113312,-0.0042935201659565795,6472000,1804.01,3.7961563432216643,0.12248232486657798,340,398.0
303.21,158.8,810,0.933319787979126,1.642468554274532,0.9859487241506577,-0.008234114857623353,6480000,1799.86,4.443897335529328,0.15622540570795537,341,396.20000000000005
304.65,158.8,811,0.9015576267242431,1.7402421430436659,0.9925581574440002,-0.030454414058476688,6488000,1812.26,4.2654027962684635,0.14471067940816285,341,398.30000000000007
302.4,147.7,812,0.9198109090328217,1.2472148685566677,0.981867852807045,-0.016470847828968543,6496000,1815.0,3.0660206806659698,0.07651151748374105,341,399.20000000000005
302.82,147.7,813,0.9463287168741226,1.9452953328168738,0.9498903393745423,0.00048543695849730285,6504000,1810.79,3.718588465452194,0.11285764188505709,341,399.20000000000005
304.01,147.7,814,0.9170924723148346,1.746447313759416,0.9605855625867844,-0.018279400440660537,6512000,1810.27,4.15530406832695,0.1373168608173728,341,398.1
300.98,144.9,815,0.9110451936721802,1.545889274195407,1.022661650776863,-0.01783665969967842,6520000,1813.43,3.889792809486389,0.13291885011829435,341,398.1
302.4,144.9,816,0.854694396853447,1.0618021901385124,1.042872628569603,-0.028172514039324595,6528000,1833.34,2.773205804824829,0.07542791926767677,341,402.3
301.54,144.9,817,0.8900045597553253,1.428357334373662,1.003781625032425,-0.0170960601803381,6536000,1837.38,3.1736520099639893,0.10127772292122245,341,402.3
