model_prob_std,q_loss,fps,policy_entropy,advantage_norm,frames,policy_loss,rollout_prob_std,P09:episode_rewards,P01:episode_rewards,policy_gradient_loss,grad_norm,PMM:episode_rewards,explained_variance,episode_length,epoch_idx,policy_gradient_bias_correction,avg_q_retraced,avg_q_selected
0.004564222102983555,4.698888757001192e-07,341,2.196376513015656,0.005223001634449776,244800,-1.4487099169889945e-07,0.010093976393651227,0.0,0.0,4.2822940711420554e-07,0.00021270881659469885,0.0,-11.13927654917278,3324.3611111111113,34,-5.731004234225669e-07,-0.0001128710964145157,-0.00012043276882077141
0.004105541666245294,2.915840795661032e-07,340,2.1965411203910437,0.004133619777295814,252000,1.1677874533919943e-06,0.009416661541456255,0.0,0.0,7.069599978120913e-07,0.00016956393349391307,0.0,-10.077756105623548,3324.3611111111113,35,4.6082744170571044e-07,-3.805112906572309e-05,-3.719628380838549e-05
0.004105975388074367,2.1763250032103527e-07,340,2.1965414796745963,0.0037038082356160716,259200,1.0593412808584152e-06,0.009466728664092011,0.0,0.0,1.0016413526232826e-06,0.0001422166222602527,0.0,-8.920871490505005,3324.3611111111113,36,5.7699934708966444e-08,-7.532622013229232e-05,-7.308826052697744e-05
0.00436138114786618,3.6995488599633403e-07,338,2.196452635299592,0.005292431743783666,266400,2.702391908617457e-06,0.009357764348159818,0.0,0.0,2.8305096385143217e-06,0.00019734381256617483,0.0,-7.1333993703489575,3324.3611111111113,37,-1.2811770364586936e-07,-0.00017862036342115387,-0.00017848075231605826
0.004113150289924028,2.7188551419985956e-07,337,2.1965377321066684,0.004197956951204837,273600,2.8684709777679757e-07,0.009308928918535698,0.0,0.0,3.622150565861139e-07,0.00016063796996802096,0.0,-15.428719879852398,3324.3611111111113,38,-7.53679735573076e-08,-7.517694707839187e-05,-8.020498843086247e-05
0.004292722668365709,3.960835125577893e-07,336,2.1964746654916696,0.005177714339829798,280800,1.350480450640657e-06,0.009574815962228322,0.0,0.0,2.0132920126405035e-06,0.00019634658521197422,0.0,-8.576827767948627,3324.4166666666665,39,-6.628115479414858e-07,-0.00010157085687713337,-9.385805855536403e-05
0.00407603087055216,2.1809909950783213e-07,336,2.1965507349419218,0.0035857063449437855,288000,-2.20208647450516e-07,0.008981492925991512,0.0,0.0,8.993675706646172e-08,0.00013482687640365974,0.0,-9.58603388052138,3324.4166666666665,40,-3.1014538588341756e-07,-1.9319442901226988e-05,-2.6709410145807997e-05
0.004093539373429921,1.949069370638182e-07,335,2.1965451813280263,0.0035633513243690817,295200,-1.2525809116369296e-07,0.009009345844246338,0.0,0.0,-1.0514064795281729e-08,0.0001383347609178953,0.0,-10.251237794488826,3324.4166666666665,41,-1.1474406680810573e-07,1.905996245441611e-05,1.6854462794510086e-05
0.004184680936325873,2.3120650475703214e-07,334,2.196514344764134,0.003942043245237237,302400,-1.8999872326433684e-06,0.009623524688859348,0.0,0.0,-1.5813645677280222e-06,0.00014262805609469505,0.0,-8.60266427254866,3324.4166666666665,42,-3.1862264359877985e-07,5.527740107105856e-05,5.4282690138656726e-05
0.004094310666067359,2.4442467584862254e-07,333,2.1965434295506707,0.004081698844917603,309600,-1.0653405080717445e-06,0.00952497373488128,0.0,0.0,-1.5151579115127067e-06,0.00014746499305044747,0.0,-12.236810201614622,3324.4166666666665,43,4.4981740308804054e-07,5.147601442629559e-05,4.9017336930662144e-05
0.004133747090645893,2.686370402312366e-07,332,2.1965299616919625,0.004301929837013261,316800,-3.2591857119994243e-06,0.008885350018756948,0.0,0.0,-2.877260335974402e-06,0.0001554311669745436,0.0,-10.595142726589135,3324.4166666666665,44,-3.819254040733684e-07,8.339317683403688e-05,7.572496351679513e-05
0.004345829582473796,2.5854524177235105e-07,332,2.1964576563570235,0.004053129251752536,324000,-2.902558400816386e-06,0.009098923197644394,0.0,0.0,-2.5205440164292948e-06,0.0001459425139836438,0.0,-9.293166829461143,3324.4270833333335,45,-3.8201437253935495e-07,0.00014693981529692083,0.00014695141307230288
0.0042332930356958915,1.6800279679959614e-07,331,2.1964978618092004,0.0032062828039827298,331200,-2.7632885540542724e-06,0.008558648877257293,0.0,0.0,-2.5103746755747875e-06,0.00011031768614450992,0.0,-11.226652751546057,3324.4270833333335,46,-2.5291385315986826e-07,0.00011806080420391092,0.00012025933250811852
0.004011768644799419,1.4262453494264523e-07,331,2.1965715691021512,0.0029872460512706312,338400,-2.838079382553721e-06,0.0096457821151541,0.0,0.0,-2.7542960961117358e-06,0.00010396590867072849,0.0,-12.905738712776273,3324.4270833333335,47,-8.378328066780334e-08,0.00011798976794565649,0.00011477379601469946
0.003978272620955034,2.0757644025575515e-07,330,2.1965816548356307,0.003922353917010629,345600,-6.616606826631358e-07,0.00795506122013278,0.0,0.0,-7.055620430675817e-07,0.00013354004879005427,0.0,-8.393708684598959,3324.4270833333335,48,4.390137391528404e-08,8.776807477496968e-05,8.660313944153166e-05
0.00370298798768855,1.2556385215551614e-07,330,2.1966676021938203,0.0026592115381775757,352800,-2.9953733240978195e-06,0.007905397215753557,0.0,0.0,-3.0513235956601657e-06,9.559681829806291e-05,0.0,-22.357184471999183,3324.4270833333335,49,5.595027406865005e-08,0.00010801715764340444,0.00011071435631264176
0.0038738870126609174,2.4062697433441865e-07,330,2.1966140910462726,0.0039939393859545124,360000,-3.3968895501996283e-06,0.00875850064131165,0.0,0.0,-3.498526683575251e-06,0.00013260314013766446,0.0,-9.801022770366973,3324.47,50,1.0163713295084797e-07,0.00011385636317841307,0.00011092490548464181
0.0037229920888230913,1.1632881100897226e-07,329,2.1966622296401437,0.002620974789653759,367200,-3.5896730110701523e-06,0.008382978228619322,0.0,0.0,-3.342159311051446e-06,9.392074347628291e-05,0.0,-11.69208614069318,3324.47,51,-2.475137026516608e-07,0.0001490747962221605,0.0001492722415644725
0.0036946095122975674,1.0718365401567058e-07,329,2.1966705138268177,0.002500880143547343,374400,-2.5010874119698098e-06,0.007629090313592888,0.0,0.0,-2.2666622460924412e-06,8.673851010913254e-05,0.0,-10.579266103116465,3324.47,52,-2.3442517780320886e-07,0.00013328745502224297,0.0001356167500328272
0.003644083330109057,1.0768052892369163e-07,329,2.1966852539115482,0.002612561120428533,381600,-2.1530401452401756e-06,0.007378567673178916,0.0,0.0,-2.407152381538225e-06,8.785420173942169e-05,0.0,-9.533456254896493,3324.47,53,2.541122290937658e-07,0.0001184131519803854,0.00011808971335650505
0.0036304303879323586,1.6757500825290153e-07,329,2.1966885923929316,0.003396137053402464,388800,-2.088908262375182e-06,0.008064362566429067,0.0,0.0,-2.2992169810370865e-06,0.00010951932290167292,0.0,-10.115999329888002,3324.47,54,2.103087176645363e-07,0.00010204261676068516,0.00010077029823502238
0.0035549480518388995,1.3653921130817722e-07,329,2.1967108284480985,0.002777350338602691,396000,-2.7318614910549447e-06,0.008498331373714517,0.0,0.0,-2.57757882063436e-06,9.263578210357507e-05,0.0,-14.267939482605648,3324.47,55,-1.542827235970961e-07,0.00012514166028455612,0.0001263273742019901
0.0034688925239745355,1.373036578493744e-07,328,2.1967349766076554,0.0029656694939128813,403200,-1.9492242925173245e-06,0.007624475672556501,0.0,0.0,-2.0055966562684337e-06,9.900653462809035e-05,0.0,-12.782956126644498,3324.48,56,5.637236216641617e-08,9.578843826098307e-05,9.613612113836344e-05
0.003354329076976264,9.80876936106762e-08,328,2.196767659404921,0.0024827033434182038,410400,-2.6668686826051647e-06,0.008084042033066027,0.0,0.0,-2.327953862208894e-06,7.8273313669701e-05,0.0,-12.17775374437372,3324.48,57,-3.389148292955368e-07,0.0001011296316133551,0.00010277354759858601
0.003329978224429642,8.031709248210923e-08,328,2.196774496786178,0.0022169268737943925,417600,-2.9329350380349763e-06,0.007812492447953286,0.0,0.0,-2.406500757780797e-06,6.737083898794085e-05,0.0,-9.08118217371759,3324.48,58,-5.264342995159849e-07,8.980893831340793e-05,9.489122854878883e-05
0.0033759713399552907,1.0708788750184543e-07,327,2.196761639562864,0.002699730210575899,424800,-2.367384231789775e-06,0.007898224992498943,0.0,0.0,-2.2247540721524864e-06,7.9007706480894e-05,0.0,-8.443618807912504,3324.48,59,-1.4263019149493528e-07,3.939700812038434e-05,3.6799448863163846e-05
0.0033205253188775493,7.893189686142166e-08,327,2.1967769162238593,0.002233718738225867,432000,-1.3193582755377522e-06,0.007521981677504273,0.0,0.0,-1.0408693122467556e-06,6.399514104584693e-05,0.0,-11.195479415390226,3324.48,60,-2.78488973747817e-07,6.112640859191021e-05,6.159827910523961e-05
