frames,policy_loss,episode_length,epoch_idx,P09:episode_rewards,advantage_norm,P01:episode_rewards,fps,grad_norm,policy_entropy,value_loss,explained_variance,PMM:episode_rewards
5480000,0.00011929141299333424,179.86,685,3.0,0.10034750268794596,0.0,806,0.01593888906148429,1.3861647605895997,0.00022995060475068386,-3.964886935353279,1.29
5488000,5.908785497013014e-05,180.22,686,3.0,0.12661421748809518,0.0,806,0.023071502747360535,1.3860754179954529,0.000229509215475332,0.507921097278595,1.31
5496000,-3.5968095653515773e-05,174.03,687,3.0,0.08401114639826118,0.0,806,0.014045335226832139,1.3858756637573242,8.935268902632743e-05,-1.3609238159656525,1.2
5504000,-8.051667264226125e-05,170.17,688,3.0,0.10483213415369391,0.0,806,0.017011883682582524,1.3860064220428467,0.0001681218560099751,-0.2612394744157791,1.1
5512000,9.831785015194327e-05,171.72,689,3.0,0.09966046323068439,0.0,806,0.017127882913329232,1.385795270204544,0.00017628057672936849,-0.8709769988059998,1.11
5520000,9.479405121965101e-05,174.84,690,3.0,0.09843827979639172,0.0,806,0.018426995484746557,1.3856702363491058,0.00011147981866997725,0.4626628243923187,1.19
5528000,-0.00016578327187744435,169.72,691,3.0,0.0905603900551796,0.0,806,0.016489724408107236,1.3859991788864137,0.00012472022495899182,-1.6379809892177581,1.06
5536000,4.8586996526864823e-05,171.28,692,3.0,0.12081640558317304,0.0,806,0.021303012352080198,1.3860583186149598,0.00018822793566698694,-0.01762342095375061,1.12
5544000,-0.00012498556905484292,180.41,693,4.0,0.08273365708068013,0.0,806,0.015337519584876643,1.3859669435024262,0.00011602344299035394,-0.8413283705711365,1.32
5552000,0.00015140444232201845,194.17,694,4.0,0.20871576808393003,0.0,806,0.03484552359827718,1.3858321356773375,0.0006327216320210027,-8.572560319304467,1.7
5560000,-6.934217644811724e-05,199.52,695,4.1000000000000085,0.17646345760673285,0.0,806,0.026501130411199125,1.38584925532341,0.0006404992676499432,-1.9839530086517334,1.82
5568000,5.510578230314422e-05,178.94,696,3.0,0.12135034580249339,0.0,806,0.019255797293852923,1.385938321352005,0.00024377091130276085,-324.2272860300541,1.31
5576000,6.739694512361894e-05,172.61,697,3.0,0.10479380434378982,0.0,806,0.017298586898779614,1.385766668319702,0.00011882772522994856,-0.9327056765556335,1.12
5584000,-5.193565455556381e-05,177.89,698,3.0,0.09030632682144642,0.0,806,0.01681778132170971,1.3859907114505767,0.00011063493341907815,-0.6094810342788697,1.21
5592000,4.455023201444419e-05,174.11,699,3.0,0.08468953031115234,0.0,806,0.0162284665525108,1.3859906280040741,8.557227004757806e-05,0.7063038402795792,1.12
5600000,5.976815464237006e-06,178.1,700,3.0,0.09984073555096984,0.0,806,0.01785012839638661,1.3856236159801483,0.0001939538835449639,-2.4329035091400146,1.22
5608000,-9.364840836497024e-05,183.59,701,3.0,0.1369059317279607,0.0,806,0.024631543677283978,1.3859601759910583,0.000215462663351218,0.40500547766685485,1.37
5616000,7.398783996904967e-05,175.42,702,3.0,0.10227570896968245,0.0,806,0.016843161399392854,1.3858128440380098,0.00018794852084738522,-0.5044289416074753,1.18
5624000,-0.00018575799972495589,176.17,703,3.0,0.12944058135151862,0.0,806,0.02042296662263324,1.3860848784446715,0.0003247336982980187,-5.058766140341759,1.18
5632000,0.0002638347598258406,177.22,704,3.0,0.09739191684871912,0.0,806,0.017032730934576034,1.3859705448150634,0.00011424898455516086,-0.5987197959423065,1.2
5640000,-7.14509005592845e-05,168.4,705,3.0,0.06571829490363598,0.0,806,0.013328139337254099,1.3861311388015747,3.809543769989432e-05,-0.10906721353530884,1.02
5648000,8.636547663627425e-05,164.72,706,3.0,0.10515247439965605,0.0,806,0.02367828566284807,1.3859686195850371,0.00015918988666726363,0.027194698452949525,0.96
5656000,-0.00010643642352079041,175.56,707,3.1000000000000085,0.10343718581832945,0.0,806,0.015851586614920685,1.3856588673591614,0.00013591035112085593,0.23137630224227906,1.2
5664000,-2.6677145255007416e-05,181.77,708,3.1000000000000085,0.12467299900017678,0.0,806,0.02139003398914802,1.3858832931518554,0.00032332698622383304,-0.8314123332500458,1.34
5672000,0.00020798781959456393,180.31,709,3.0,0.13313843628391622,0.0,806,0.02212256591864056,1.3860480892658233,0.0002470304916391797,0.481768296957016,1.34
5680000,-0.000158156948064061,184.28,710,3.0,0.10133817828260362,0.0,806,0.017903685943960787,1.385971097946167,0.00012789055311884567,0.10028857529163361,1.44
5688000,0.00011076889813921298,183.3,711,3.0,0.09022664274089039,0.0,806,0.014811560829576315,1.386048514842987,0.00014176133221099007,-0.8529264193773269,1.42
5696000,9.668035236245487e-06,177.48,712,3.0,0.09885477036237716,0.0,806,0.019882328671941063,1.3860524892807007,0.00019909599137236,-2.2035337543487548,1.29
5704000,4.2847102486121e-05,174.95,713,3.0,0.10747381667606533,0.0,806,0.01865498983464573,1.3859110009670257,0.00012797282072256168,-0.666832058429718,1.21
5712000,1.8222407379653305e-05,186.77,714,4.0,0.13211505991406738,0.0,806,0.022283414048363755,1.3856222581863404,0.00027372760866001044,0.5120700919628143,1.47
5720000,6.801940227433079e-05,189.25,715,4.0,0.08725579969584941,0.0,806,0.013503610216908275,1.3860705244541167,0.00013653010493953845,-0.6171891713142394,1.54
5728000,-0.00012450597307179124,184.31,716,3.0,0.09764818185009062,0.0,806,0.016914783752724143,1.3861364424228668,0.00010822195498235488,0.06166576683521271,1.44
5736000,0.00010641144945111591,171.89,717,3.0,0.08420364501420409,0.0,806,0.014715300125957351,1.3861200284957886,0.000132445116642117,-1.8822050654888154,1.13
5744000,1.6122168235597202e-05,170.79,718,3.0,0.10159688753075898,0.0,806,0.019226422771997667,1.3860169219970704,0.000148441848366474,-0.008720008730888367,1.11
5752000,-4.031172475151834e-05,184.13,719,4.0,0.10022268895059824,0.0,806,0.017307313902673756,1.3857754671573639,0.00012721766425443092,0.07298455595970153,1.46
5760000,-0.0003030543867862434,182.67,720,3.1000000000000085,0.11950170822441578,0.0,806,0.019783592048957237,1.3858868956565857,0.00027340927483919585,0.1813510090112686,1.45
5768000,0.00026225167904613044,171.98,721,3.0,0.07808091966435313,0.0,807,0.012661186669676616,1.3855567908287048,0.00010760841875537608,-0.6593372350931168,1.15
5776000,0.0001964538457832532,182.1,722,3.0,0.1439823293313384,0.0,807,0.023502273678144264,1.3858785605430604,0.0003046902266680718,-0.3573704379796982,1.39
5784000,-9.912941353832139e-05,185.36,723,4.0,0.08141644691117107,0.0,807,0.01337282468630065,1.385914716720581,7.77229427706061e-05,-1.8456916046142577,1.45
5792000,-5.7968690671259535e-05,176.0,724,3.0,0.12982939213048666,0.0,807,0.021926679673310395,1.3859028375148774,0.00035416464017856697,-0.40240209698677065,1.24
5800000,6.277224216319155e-05,173.17,725,3.0,0.09454854081384838,0.0,807,0.01581201661224997,1.3857137799263,0.00014482769159570807,-0.026705272793769837,1.17
5808000,-0.0003408315611159196,176.74,726,3.0,0.14828347695060073,0.0,807,0.027193553973368596,1.3853053450584412,0.0003956337965212242,-5.7735259526968,1.26
5816000,0.00011168306250510795,191.69,727,4.0,0.1677409376949072,0.0,807,0.022234512808618115,1.3855567526817323,0.0004997450446848007,-2.5258205449581146,1.65
5824000,-2.5327478724648244e-05,188.92,728,4.0,0.1125980624742806,0.0,807,0.017065058372906807,1.3858625316619873,0.00019834542345165574,-1.5489621651172638,1.62
5832000,-3.6836291674262614e-05,189.23,729,4.0,0.14985158879309893,0.0,807,0.02436856872583785,1.385987846851349,0.0003989095354819483,0.12444282472133636,1.63
5840000,7.212640299258056e-05,197.14,730,4.0,0.12355857204645872,0.0,807,0.018156007285416473,1.3859408950805665,0.00019456707141898732,-0.23015881836414337,1.77
5848000,1.1251613614149392e-07,190.11,731,4.0,0.11015124031342566,0.0,807,0.018952232041373637,1.3861502492427826,0.00016575603739397594,0.185327205657959,1.55
5856000,-4.4519695093185875e-05,174.93,732,3.0,0.09257099578157067,0.0,807,0.016210226672923003,1.3861175191402435,0.0001375141551238812,-1.198377388715744,1.18
5864000,4.972560112946667e-05,172.91,733,3.0,0.0738560252264142,0.0,807,0.01435000325934525,1.3861339700222015,5.065071542617261e-05,-1.5096715211868286,1.13
5872000,3.4701078693615276e-05,180.63,734,3.0,0.09623701365664601,0.0,807,0.018357627844893653,1.385731053352356,0.0001323800408817988,-0.024807703495025635,1.27
5880000,-5.717649808502756e-05,188.93,735,4.0,0.12973732927348464,0.0,807,0.018978469803018306,1.385472148656845,0.0003964276440945014,-1.5267771363258362,1.52
5888000,8.594552244176157e-05,188.43,736,4.0,0.12016050720587373,0.0,807,0.02018934803559493,1.3859924387931823,0.0002069564822204484,-0.8935712993144989,1.56
5896000,-2.6193083329246747e-05,181.5,737,3.0,0.11806540397927165,0.0,807,0.0207380691697671,1.385909103155136,0.00022403144508871265,-0.42822015285491943,1.36
5904000,1.6545175240025854e-05,179.28,738,3.0,0.09924697041045874,0.0,807,0.016773624656918437,1.3860531532764435,0.0001506398721423352,-0.8796561068296432,1.3
5912000,5.859015489477315e-05,177.78,739,3.0,0.08186328249052167,0.0,807,0.015682168649767635,1.3861209213733674,7.575463675493665e-05,0.4604967242479324,1.27
5920000,1.4816704351687804e-05,182.95,740,3.1000000000000085,0.09016837485134602,0.0,807,0.018042541056521543,1.3860642254352569,0.00012747820614094962,-0.0802459341287613,1.39
5928000,-1.4670091404695995e-05,189.08,741,4.0,0.12198163921013475,0.0,807,0.02088779912828371,1.3859476733207703,0.00021757396566272292,0.0878840970993042,1.53
5936000,-1.3288828049553559e-05,193.06,742,4.0,0.13551179707050323,0.0,807,0.0192476087419735,1.3860667514801026,0.00038970038688034947,-0.7421402281522751,1.63
5944000,-1.3761424124822952e-05,184.52,743,3.1000000000000085,0.08221817404031753,0.0,807,0.013176836836322892,1.3861376202106477,7.861370266823542e-05,-0.7187876510620117,1.42
5952000,1.9558259882614948e-05,179.94,744,3.0,0.08678102783858777,0.0,807,0.01655632588546578,1.386121690273285,7.806880909583925e-05,-0.9771220463514328,1.26
5960000,-4.3187199808016885e-05,189.08,745,4.0,0.14427322275936605,0.0,807,0.023837610593748292,1.3857580208778382,0.00031158417835968065,-0.462247194647789,1.53
5968000,5.0601941111381166e-05,187.63,746,4.0,0.0811055538058281,0.0,807,0.013367134941648026,1.3861348593235017,7.464050174974091e-05,-0.8453102689981461,1.51
5976000,-1.2757898730342276e-05,180.55,747,4.0,0.07544562728144229,0.0,807,0.014240573050864083,1.3861781227588654,5.592216424815888e-05,0.5518235373497009,1.34
5984000,6.602517263672781e-05,189.38,748,4.0,0.08114412473514676,0.0,807,0.01715146147329321,1.3859896314144136,6.317345311231293e-05,0.3074400943517685,1.52
5992000,-1.5442427538800985e-05,178.35,749,3.1000000000000085,0.0862344247289002,0.0,807,0.016341299554806468,1.3860234606266022,0.0001458851990744847,-0.13714777886867524,1.29
6000000,6.784464414522518e-05,175.91,750,3.0,0.144228810435161,0.0,807,0.022555510874036077,1.3854579079151152,0.0003166502397357362,0.3968553352355957,1.24
6008000,-1.5233224462463114e-05,189.15,751,3.1000000000000085,0.1203792040515691,0.0,807,0.019529378081210337,1.3859161531925202,0.00022963903930417473,-0.5622004401683808,1.58
6016000,-2.1783036581837224e-05,184.84,752,3.1000000000000085,0.1474862180557102,0.0,807,0.02199297187589599,1.3853456056118012,0.00043931562103011857,-3.6027469140291215,1.46
6024000,-6.592055142391473e-06,183.06,753,3.0,0.10332123796455563,0.0,807,0.015327110620629181,1.3855000281333922,0.00014551367590684094,-1.2931212830543517,1.37
6032000,-2.6103945419890806e-05,189.46,754,4.0,0.13361565111204982,0.0,807,0.02125225810179825,1.3855218982696533,0.0002955821686668969,0.6230565845966339,1.49
6040000,5.534916432225145e-05,194.85,755,4.0,0.10483940945938229,0.0,807,0.0146879883338208,1.3861189949512482,0.000182657935511088,0.2771866303682327,1.67
6048000,9.05540946405381e-06,184.36,756,3.0,0.09784299573861062,0.0,807,0.01737920292610593,1.3860926508903504,0.00011391879273219274,-1.475887262225151,1.39
6056000,2.442969002004247e-05,175.2,757,3.0,0.10143248029053212,0.0,807,0.019017722266843375,1.3859338450431824,0.00014782968306690237,-0.1255192983150482,1.18
6064000,-8.756996882766543e-05,173.78,758,3.0,0.09551631384529173,0.0,807,0.01861025930080604,1.3859275341033936,0.00011188817476579516,0.05299702703952789,1.17
6072000,-2.2200970561243595e-05,177.2,759,3.0,0.11378289205022156,0.0,807,0.02028118036259551,1.385750150680542,0.00021275791582979763,-0.9315306931734085,1.23
6080000,0.0003065508856161614,172.07,760,3.0,0.11672097528353334,0.0,807,0.020586111013827634,1.3857859241962434,0.00029204871284036924,0.17530220866203308,1.13
6088000,-0.00021954367570288015,179.88,761,4.0,0.13066884249448776,0.0,807,0.020460069618111722,1.385629382133484,0.00024720050697624174,-0.01203909695148468,1.34
6096000,6.984652354731225e-06,193.28,762,4.0,0.16728440498001873,0.0,807,0.026429462883173757,1.385982825756073,0.0004696503739273794,-0.06606396317481994,1.7
6104000,-3.043412311853899e-05,191.79,763,4.0,0.09714308798313141,0.0,807,0.014595394273667002,1.3858849596977234,0.0001241871105781911,-8.440776724815368,1.64
6112000,7.022500496532302e-05,182.84,764,4.0,0.11696095712482929,0.0,807,0.020682217805405797,1.385985985994339,0.00016878227410416002,0.5435693156719208,1.4
6120000,-6.936667370609938e-05,181.76,765,4.0,0.11391859628260136,0.0,807,0.01842259857112235,1.3857571804523467,0.00028904410255449877,-1.272223402261734,1.38
6128000,6.924812507349998e-05,186.17,766,4.0,0.12435208570212125,0.0,807,0.01854991011290716,1.3860337233543396,0.00021734284588319496,-0.12926472425460817,1.44
6136000,-7.651139356312342e-05,177.4,767,3.0,0.05833670356310904,0.0,807,0.010991696690367645,1.3861176455020905,3.068832842700431e-05,0.033333845138549804,1.22
6144000,0.00037057285731862067,176.97,768,3.0,0.1634423287026584,0.0,807,0.027150837800264217,1.3859514224529266,0.00045123116792410655,0.3994446963071823,1.26
6152000,-9.764538926901878e-05,185.22,769,3.1000000000000085,0.14016030468977989,0.0,807,0.0210222538771536,1.386035945415497,0.0003287571720068172,-1.7640410470962524,1.46
6160000,3.177902559400536e-05,188.71,770,4.0,0.09881999571807683,0.0,807,0.015052393974014866,1.3860143649578094,0.00015435868888062033,-0.1158644551038742,1.59
6168000,-4.477727230550954e-05,188.6,771,4.0,0.0898946304153651,0.0,807,0.016822182607767678,1.3861531496047974,0.00011041413534030652,-0.04779171884059906,1.55
6176000,7.677569511088222e-05,179.81,772,3.0,0.13650489053688944,0.0,807,0.02148442603784034,1.386145203113556,0.00041152969018554586,-100.48562469601632,1.3
6184000,8.295961677504238e-05,185.77,773,3.0,0.11471036708913744,0.0,807,0.015011619356679827,1.3860538840293883,0.00020767017711364132,0.21746051371097563,1.48
6192000,-1.705553652755043e-05,188.51,774,3.0,0.1080562261864543,0.0,807,0.01673018918876319,1.3860429561138152,0.00018704423413510085,-0.647266446352005,1.54
6200000,3.892078537319321e-05,175.76,775,3.1000000000000085,0.08094109937548638,0.0,807,0.014357969177792619,1.3858667087554932,6.967544223243749e-05,0.30310899317264556,1.2
6208000,-3.0413067615882028e-05,177.84,776,3.0,0.10786976389586926,0.0,807,0.01848154614711821,1.3860625088214875,0.00014634760419085068,0.561728527545929,1.27
6216000,6.0639640578301625e-05,175.13,777,3.0,0.09756009157747031,0.0,807,0.01815659850204487,1.386085842847824,0.00015652642880638722,-0.3495811986923218,1.2
6224000,-5.5543597154610326e-05,170.96,778,3.0,0.07743831402622163,0.0,807,0.01449726646204117,1.3860742819309235,9.62770691461401e-05,-0.8476980257034302,1.07
6232000,6.258269506361103e-05,184.34,779,3.1000000000000085,0.16238561967387796,0.0,807,0.027264817645370455,1.3858983707427979,0.0003742735552555132,-0.19966504096984863,1.4
6240000,-4.6662421482324135e-05,185.28,780,3.1000000000000085,0.10940948136150837,0.0,807,0.01852929068107523,1.3857220900058747,0.0002663523516645228,-116.21243541181087,1.45
6248000,2.2486450325232e-05,189.07,781,4.0,0.19707844549790024,0.0,807,0.028622566125430425,1.385114356279373,0.0005619903285264627,-0.3081240266561508,1.66
6256000,0.00012491766938637738,199.26,782,4.0,0.20478892585262656,0.0,807,0.028671126841479835,1.3850756084918976,0.0008047090354921238,-255.6389103984833,1.98
6264000,-0.0002573622698309919,199.26,783,4.0,0.13399601207114756,0.0,807,0.018099993569908452,1.3860784363746643,0.0003649448515284348,-1.5031597208976746,1.94
6272000,0.00020276920102332952,191.39,784,4.0,0.10839158279355615,0.0,807,0.017048051525578395,1.3858107280731202,0.00016098939583343962,-0.021725330352783203,1.64
6280000,4.679314240263466e-05,182.07,785,3.0,0.08366590455174445,0.0,807,0.015139198329459327,1.3861455380916596,9.137457395183901e-05,-0.589691031575203,1.38
6288000,0.00010210524778813124,175.21,786,3.0,0.099199937870726,0.0,807,0.01875391534298873,1.3860329568386078,0.00014709210465753132,-5.755234892368317,1.16
6296000,-5.060658004367724e-05,177.15,787,3.0,0.1169530812650919,0.0,807,0.021553552330196978,1.3860033071041107,0.00017534918340516014,0.3912024772167206,1.18
6304000,-1.453822900657542e-05,183.86,788,3.0,0.11064651129767299,0.0,807,0.0175322428968392,1.3854394924640656,0.0001429575458041654,0.3556899762153625,1.39
6312000,2.8763683831130036e-05,185.43,789,3.1000000000000085,0.17293628776445985,0.0,807,0.02944516004824884,1.3848946845531465,0.0005062819086765558,-182.4392056775093,1.48
6320000,-7.056803455270711e-05,180.1,790,3.0,0.09513012007344514,0.0,807,0.014493602454080132,1.3844171535968781,0.00011882570586067231,-2.5128129643201826,1.36
6328000,1.432444018064416e-05,179.09,791,3.0,0.1406754307821393,0.0,807,0.021189961055515346,1.385104957818985,0.0003124675426181511,-0.363354856967926,1.32
6336000,1.715029873594176e-05,174.84,792,3.0,0.10090036279521883,0.0,807,0.017532927659458068,1.3858525264263153,0.000130698177995896,0.18243207454681395,1.19
6344000,-6.895219805301167e-05,177.58,793,3.0,0.10699063784442842,0.0,807,0.02023744285082211,1.386043827533722,0.0001219341374388705,-0.153620343208313,1.2
6352000,5.170174012164352e-05,183.44,794,3.1000000000000085,0.14163416612893343,0.0,807,0.022088694914733482,1.3856680989265442,0.0004813992216719498,-1.3170516151189804,1.38
6360000,-1.9649722780741285e-05,180.31,795,3.0,0.08783360346220434,0.0,807,0.015303078414522442,1.3860672044754028,8.041763093956433e-05,-1.9013790047168733,1.34
6368000,7.427786453774843e-05,168.04,796,3.0,0.07626666442491115,0.0,807,0.01579926965698707,1.3861344492435455,6.116145341025004e-05,-0.2497935700416565,1.03
6376000,-0.00010865452691277255,178.7,797,3.0,0.13639871875755488,0.0,807,0.023838926201286536,1.385640070438385,0.00023515150613775404,-90.51936386048794,1.3
6384000,0.00018559936892415863,183.53,798,3.0,0.09585239722393453,0.0,807,0.01702801891416585,1.3860825717449188,0.00015560133227481286,-0.6024272465705871,1.41
6392000,-9.245655597624136e-05,189.42,799,3.1000000000000085,0.10780163761228323,0.0,807,0.01805037395187504,1.3858998656272887,0.00015828588529529953,0.29735257387161257,1.57
6400000,-6.91581813225639e-05,188.61,800,4.0,0.12904937272891404,0.0,807,0.02025446369046848,1.3851048469543457,0.00028908636341668626,-8.13786270737648,1.55
6408000,-2.0545286279229913e-05,185.14,801,4.0,0.14041283953003586,0.0,807,0.02230003575175068,1.3849958419799804,0.0003994696782399387,-0.021329556107521058,1.47
6416000,-7.5332214510126506e-06,188.45,802,4.0,0.07487046058289706,0.0,807,0.01157196941681234,1.3858659148216248,5.358905827279159e-05,0.23810140609741212,1.53
6424000,2.466711630404461e-05,184.68,803,3.0,0.10763121384195984,0.0,807,0.0187975568273973,1.3861070239543916,0.0001886461908225101,0.6084955543279648,1.39
6432000,1.3233334029791877e-05,183.18,804,3.0,0.1011727094464004,0.0,807,0.017974447172861143,1.3861331832408905,0.00012179368367981169,0.37235708415508273,1.38
6440000,2.3908572875370736e-05,189.71,805,3.0,0.12847577979788183,0.0,807,0.01948872803172634,1.385772545337677,0.00031716222232603287,0.20457571268081665,1.61
6448000,-2.6955910097967717e-05,180.56,806,3.0,0.09788146951235831,0.0,807,0.016024394801517683,1.3855626308917999,0.00020308178074117224,-2.1811938005685807,1.41
6456000,3.166561980833649e-05,174.72,807,3.0,0.08423331215977668,0.0,807,0.014495216360931823,1.385679759979248,8.055053478869923e-05,-2.0498549437522886,1.18
6464000,2.516285629099002e-05,177.89,808,3.0,0.11965132371522486,0.0,807,0.019589509914993336,1.385362572669983,0.0002341199858346954,-1.4017305606603623,1.27
6472000,2.6087000260304195e-05,180.57,809,3.0,0.15377443738281726,0.0,807,0.02621374928947982,1.3851448464393616,0.0004272351538770636,-0.1709616822004318,1.37
6480000,0.0001409349963250861,182.67,810,3.0,0.11628211677074432,0.0,807,0.017220401018362638,1.3852366769313813,0.00019599918103722303,0.24823310613632202,1.38
6488000,-8.186544706404674e-05,188.28,811,3.1000000000000085,0.12494116797111929,0.0,807,0.01953434092052777,1.385741195678711,0.0001818832228661904,-1.2891289061307907,1.46
6496000,-2.6864945684792474e-05,180.66,812,3.0,0.09539342069067061,0.0,807,0.017879726748882146,1.38606632232666,0.00011526860267395022,0.19957708895206452,1.31
6504000,-3.9414636394212724e-05,181.65,813,3.1000000000000085,0.09850654186680913,0.0,807,0.015606462459189941,1.3859003496170044,0.00015850104176365676,-0.4029735642671585,1.37
6512000,-1.1413979373173787e-05,182.87,814,3.1000000000000085,0.08804993958678096,0.0,807,0.01556690819157366,1.3861259841918945,0.00013274510741410948,0.1711796998977661,1.41
6520000,-2.4937287453212775e-05,180.58,815,3.0,0.10085853368975223,0.0,807,0.01795300450502543,1.3861115300655364,0.00017177326737851216,-0.29049215257167815,1.36
6528000,-3.448545794526581e-05,188.93,816,3.1000000000000085,0.1672714414447546,0.0,807,0.027876994574007857,1.3856021332740784,0.000559046418145499,-87.71521583855152,1.53
6536000,0.0002669004682593368,188.66,817,4.0,0.1499690078943968,0.0,807,0.023459812428849917,1.3850952255725861,0.0004272200972104656,-0.833893147110939,1.59
6544000,-5.7094425537798086e-05,188.33,818,4.0,0.14037762474268675,0.0,807,0.018932659351782708,1.3860557162761689,0.00030294931910248126,0.32355932533741,1.58
6552000,-9.393161797561334e-05,193.44,819,4.0,0.12954230581410228,0.0,807,0.019068601697332314,1.3861164331436158,0.0002961668690772967,-2.6199816918373107,1.72
6560000,2.186318044550717e-05,175.82,820,3.0,0.07527120093815029,0.0,807,0.01147373684322245,1.3861567568778992,7.897378132668109e-05,-2.6698755085468293,1.22
6568000,1.2486458662124278e-05,172.72,821,3.0,0.13773147102445363,0.0,807,0.022466366371617003,1.3854512929916383,0.0004025490364426787,-0.188157297372818,1.14
6576000,-7.478928455384448e-06,183.59,822,3.1000000000000085,0.12723952572792768,0.0,807,0.01723512123858634,1.385900239944458,0.0002132267585432146,-0.18869239330291748,1.4
6584000,-5.176219519853475e-07,190.21,823,5.0,0.09912609555758536,0.0,807,0.013788418531753515,1.3856905150413512,0.00021841001801135463,-4.7371212488412855,1.59
6592000,3.175504643877502e-05,186.8,824,3.1000000000000085,0.09013886637985706,0.0,807,0.016843573865029528,1.3861449134349824,0.00012225230198168903,-0.13732447862625122,1.52
6600000,-1.5112674118427094e-05,178.3,825,3.0,0.08479344620369375,0.0,807,0.01521168091071849,1.3861312067508698,7.388610079090086e-05,0.07682652652263641,1.26
6608000,-6.545658980030567e-06,181.43,826,3.0,0.10020391451194882,0.0,807,0.017923995154257702,1.3860653913021088,0.00012174700146715623,-18.175632944703104,1.3
6616000,2.2276861782302147e-05,177.53,827,3.0,0.11627878450788558,0.0,807,0.02047577720705995,1.3856885051727295,0.00020806456475952473,-1.062175850868225,1.25
6624000,8.378875827474985e-05,170.78,828,3.0,0.10411043804138899,0.0,807,0.01633400455249441,1.3858534574508667,0.00024125536123619895,-0.4694565260410309,1.13
6632000,3.5096437568427065e-06,183.44,829,3.0,0.10657939391210675,0.0,807,0.016128471688039634,1.385829164981842,0.00015333255521682076,-0.19778372049331666,1.43
6640000,-0.00015743075018690434,189.72,830,4.0,0.10942352459765971,0.0,807,0.01782544515076114,1.38611505150795,0.00021267541331837947,-0.3138502126932144,1.52
6648000,2.328575632418506e-05,176.63,831,3.0,0.10595635862089693,0.0,807,0.017288638789538693,1.385951008796692,0.00021290998340674604,-1.9813696324825287,1.24
6656000,5.687217239028542e-05,179.77,832,3.0,0.061823969734832646,0.0,807,0.009502546550601775,1.3860140788555144,3.767375619702307e-05,0.20110982298851013,1.33
6664000,-7.952282289807045e-05,181.59,833,3.0,0.08309127818793058,0.0,807,0.01534596866695497,1.3861002612113953,0.00011939529543610661,0.00633009135723114,1.38
6672000,7.030659398878924e-05,176.11,834,3.0,0.09022956255823374,0.0,807,0.017602262586898853,1.38618732213974,0.00011239848153422827,-1.2229938864707948,1.2
6680000,-8.579297313190182e-05,178.22,835,3.0,0.10962319115176797,0.0,807,0.01731896321797965,1.386075565814972,0.0003114215761871719,-0.6447044134140014,1.23
6688000,-6.904794761339872e-06,181.08,836,4.0,0.12788802433758975,0.0,807,0.019684483478430315,1.385977360010147,0.0002591970111052433,-0.4793210881948471,1.31
6696000,9.245438333891797e-05,178.42,837,3.0,0.08625009870156645,0.0,807,0.013203139397838843,1.3861492133140565,0.00011681295851246886,-0.6931903082132339,1.27
6704000,-1.5939070044623806e-05,176.03,838,3.0,0.10507932556793094,0.0,807,0.016251341681859675,1.3858795726299287,0.0002879285403150789,-1.502381112575531,1.28
6712000,-2.7903657828574067e-05,176.35,839,3.0,0.09307416340801865,0.0,807,0.016285832254174393,1.3861044478416442,9.444625778485261e-05,0.26511610627174376,1.29
6720000,-3.192733129253611e-06,179.22,840,4.0,0.08803525799885392,0.0,807,0.014045327567596829,1.3861184453964233,0.00010748500024874374,0.09026039123535157,1.27
6728000,6.001818506774725e-05,181.69,841,3.0,0.08832376262173057,0.0,807,0.01613613321439749,1.3859760797023772,9.498754014316546e-05,0.09459109425544739,1.34
6736000,-1.201956158183748e-05,178.95,842,3.0,0.10646718951873481,0.0,807,0.02059098085538956,1.386104724407196,0.00013403846232108664,0.18117183744907378,1.29
6744000,-2.0513919916993473e-05,174.86,843,3.0,0.08161042673047632,0.0,807,0.013002275288248306,1.3861873543262482,9.57280926667181e-05,-0.8439167964458466,1.18
6752000,-5.4728588729631155e-05,174.26,844,3.0,0.1052601570263505,0.0,807,0.020222142993992217,1.3860166621208192,0.00018927204168335267,-0.08492779195308685,1.17
6760000,5.224807722697733e-05,180.21,845,3.0,0.1800054791662842,0.0,807,0.027076361937897447,1.385400642156601,0.0006043270845378857,-71.61684557855129,1.32
6768000,9.116425399042783e-06,179.04,846,3.1000000000000085,0.21767367134802043,0.0,807,0.02994604624933834,1.384532163143158,0.0008851991936199966,-5.11099246263504,1.38
6776000,-1.3624617386085447e-05,184.4,847,4.0,0.15392112241126596,0.0,807,0.02331333243055377,1.3856497180461884,0.00037851830720910586,-1.0319314765930176,1.51
6784000,6.917410655660205e-07,185.56,848,3.1000000000000085,0.09768811097368597,0.0,807,0.014771671538965551,1.3859852135181427,0.000126578916026574,-1.0662628239393235,1.46
6792000,0.00010662145912647247,186.27,849,3.1000000000000085,0.15073186688125134,0.0,807,0.02174322234619383,1.3857789766788482,0.0005124915575220257,-1.3353389048576354,1.5
6800000,0.00011695708715706132,189.72,850,3.1000000000000085,0.14404275082051754,0.0,807,0.019928113656349146,1.3857910895347596,0.00030973285821801256,-1.186631004214287,1.62
6808000,8.980009259175859e-05,187.37,851,4.0,0.12772473342716695,0.0,807,0.019680552661719683,1.3859621226787566,0.00032038368629287104,-0.3678870403766632,1.54
6816000,-0.0001380631359643303,187.23,852,4.0,0.10066091226413847,0.0,807,0.016417442268408806,1.3861496210098267,0.0001049437054257396,-2.137923368215561,1.47
