frames,approx_kl_divergence,explained_variance,P09:episode_rewards,policy_loss,PMM:episode_rewards,value_loss,clip_fraction,epoch_idx,policy_entropy,fps,P01:episode_rewards,episode_length,advantage_norm,grad_norm
5888000,0.0007839387208122162,-1.1920928955078126e-08,300.0,-0.0008207718445191858,158.25,0.008739854492250742,0.2521240234375,575,1.7814445309340954,444,25.0,336.25,15.96871749162674,0.05322629795246242
5898240,0.0009263702009320695,-3.725290298461914e-09,300.0,-0.0010877184369746829,148.25,0.006143425454882312,0.3302734375,576,1.781623437255621,444,25.0,331.07,15.968710154294968,0.04958495074145505
5908480,0.0006751420837790789,4.32133674621582e-08,275.0,-0.0006366545443597715,118.25,0.006426583083225523,0.2119873046875,577,1.7786132521927356,444,22.500000000000007,321.5,15.968717259168624,0.04896213696566666
5918720,0.0008920315996874706,-7.450580596923829e-10,227.5000000000002,-0.001084341763635166,115.75,0.007951899261206563,0.2953857421875,578,1.7826836712658405,444,25.0,315.11,15.968717610836029,0.05102203486090575
5928960,0.0007708189927598142,-7.450580596923829e-10,275.0,-0.0008451746343780542,127.75,0.007813808759965468,0.2777099609375,579,1.7865392029285432,444,25.0,317.6,15.96871749162674,0.05237902760558753
5939200,0.0009003892636386013,-1.2665987014770507e-08,305.00000000000045,-0.001115964506243472,150.0,0.008795761905275867,0.30908203125,580,1.7867195017635822,444,25.0,329.39,15.968717139959335,0.05369283640987564
5949440,0.00074715606626512,-2.6077032089233397e-09,277.5000000000002,-0.0007376842371741077,153.25,0.008047050019922609,0.2635498046875,581,1.7823446735739708,444,25.0,329.17,15.968717640638351,0.052148360741208044
5959680,0.0007125602478595284,-1.4156103134155273e-08,250.0,-0.0008193869110982632,154.0,0.009537974966133334,0.2640869140625,582,1.782223354279995,444,25.0,335.1,15.9687175989151,0.05431362586634132
5969920,0.0009606286315715807,1.1175870895385742e-09,275.0,-0.001010160280566197,162.75,0.008778151901151433,0.2914794921875,583,1.7846726447343826,444,25.0,340.07,15.968717747926712,0.05144341630329745
5980160,0.0006675039946202332,1.899898052215576e-08,300.0,-0.0006755788741429569,169.75,0.00893466198135684,0.247021484375,584,1.7892543002963066,444,25.0,340.93,15.968717479705811,0.0545289478312501
5990400,0.0006937951001603438,-2.2351741790771484e-09,330.0000000000004,-0.0009391720614075894,165.25,0.006941605634892767,0.259326171875,585,1.7866316720843316,444,25.0,337.11,15.968717026710511,0.05215801361367332
6000640,0.0006406506147207836,-7.82310962677002e-09,277.5000000000002,-0.0007981631046277471,138.75,0.0067455716045515144,0.218505859375,586,1.7860014364123344,444,25.0,327.91,15.968717193603515,0.0523777646457498
6010880,0.0007321079085272686,3.725290298461914e-09,252.50000000000023,-0.000660044172036578,126.0,0.008157876255336306,0.239306640625,587,1.78278753682971,444,25.0,328.32,15.968717610836029,0.0535348946227598
6021120,0.0007201222736028968,-2.2351741790771484e-09,287.5000000000011,-0.0007775135047268123,150.0,0.009072467073565349,0.2783447265625,588,1.784759546816349,444,22.500000000000007,329.64,15.968717414140702,0.05133664691490798
6031360,0.0006033375068938085,-1.7881393432617187e-08,275.0,-0.000656680960310041,155.75,0.008372732193674893,0.23115234375,589,1.7868325680494308,444,25.0,333.78,15.968717813491821,0.05243443480565929
6041600,0.0006988932452514973,-5.960464477539063e-09,402.5000000000002,-0.00079229510629375,162.25,0.006893324750831198,0.2515380859375,590,1.782713820040226,444,25.0,334.15,15.968716621398926,0.05011994849339609
6051840,0.000767559446666155,1.862645149230957e-09,402.5000000000002,-0.0006270778620091732,153.25,0.007333914129776531,0.2700927734375,591,1.786435129493475,444,25.0,334.93,15.968717700242996,0.053931225849601784
6062080,0.0006991982632030159,-8.940696716308593e-09,285.00000000000085,-0.0007413661347527523,142.0,0.008106784929213972,0.2570068359375,592,1.7882915794849397,444,25.0,331.56,15.968712693452835,0.05154481570213475
6072320,0.0006617373112106862,9.313225746154785e-09,352.5000000000002,-0.0008483195248118136,153.25,0.008316350076529488,0.261962890625,593,1.7898104801774024,444,25.0,333.62,15.968717807531357,0.052817973971160316
6082560,0.0007135116977821099,8.940696716308593e-09,300.0,-0.0006392784212948755,148.25,0.007568331532510797,0.2781494140625,594,1.7862589657306671,444,25.0,332.87,15.968715810775757,0.05368643582245465
6092800,0.0008159808899648624,1.4901161193847656e-08,275.0,-0.0008853487499436597,132.25,0.006427794646242546,0.295751953125,595,1.779698261618614,444,25.0,327.16,15.968716818094254,0.04945599572405462
6103040,0.00045713186105942325,1.1175870895385742e-08,227.5000000000002,-0.0003675684916743194,127.75,0.009896906180983933,0.1642333984375,596,1.783478681743145,444,25.0,327.43,15.968717485666275,0.05514425747423622
6113280,0.0006229311484617029,3.3527612686157227e-09,252.50000000000023,-0.000942996201411006,147.25,0.00945613433013932,0.2419921875,597,1.7773043654859066,444,25.0,331.7,15.968717336654663,0.05343728523818443
6123520,0.0007126645683769084,-2.2351741790771484e-09,327.5000000000002,-0.0009911376706440932,174.75,0.010489806784607935,0.2702880859375,598,1.7824144124984742,444,50.0,338.6,15.968717736005782,0.054168989723795656
6133760,0.0006061084547184237,-1.0430812835693359e-08,327.5000000000002,-0.0010549676899245242,188.75,0.010903294316995016,0.256005859375,599,1.7802484713494777,444,50.0,345.93,15.968717646598815,0.05346242923786877
6144000,0.0006801146253820889,-4.470348358154297e-09,327.5000000000002,-0.0010546362635068362,181.0,0.008661015369546022,0.26572265625,600,1.7862966500222683,444,25.0,341.25,15.968715769052505,0.053248230694209475
6154240,0.0007926957016607617,-5.960464477539063e-09,450.0,-0.0011612144015089143,191.25,0.007495252127637286,0.2908935546875,601,1.7859180495142937,444,25.0,342.45,15.968717151880265,0.05072063863994394
6164480,0.0006621123048461186,1.30385160446167e-08,450.0,-0.0008029770528082736,169.75,0.00753204427039833,0.2626953125,602,1.7779715187847613,444,25.0,334.36,15.968712365627288,0.050818007918981965
6174720,0.000740020550904319,1.2665987014770507e-08,427.5000000000002,-0.0008562597191485111,159.25,0.007825154066813412,0.286181640625,603,1.7808317795395852,444,25.0,335.37,15.968717330694199,0.05000727379354847
6184960,0.0006988799954029901,-1.0430812835693359e-08,275.0,-0.0005448102041555103,140.75,0.007124533202568273,0.227783203125,604,1.7870149418711663,444,25.0,333.26,15.968717581033706,0.05105971264680871
6195200,0.0006821584147985504,-1.080334186553955e-08,275.0,-0.0009218902148859342,142.25,0.009175536220573122,0.253564453125,605,1.783094872534275,444,25.0,333.49,15.968717855215072,0.05271191760742133
6205440,0.0008415395235189749,5.215406417846679e-09,300.0,-0.0009218453385983593,155.75,0.0077348844050902695,0.3031982421875,606,1.7831421405076981,444,25.0,334.67,15.968717122077942,0.05142546531265894
6215680,0.0006479815172525605,1.4901161193847657e-09,277.5000000000002,-0.0007646226298675174,147.25,0.00788857603820361,0.2406005859375,607,1.7859137572348118,444,25.0,329.57,15.968717509508133,0.05153005013346812
6225920,0.0006757589627056859,-1.0058283805847169e-08,325.0,-0.0008988240853796015,152.25,0.008368063634725332,0.243212890625,608,1.7893351882696151,444,25.0,330.61,15.968717461824417,0.05120391739239766
6236160,0.0006873358342915026,-1.4901161193847656e-08,250.0,-0.0006672839117527474,127.25,0.006719956738197652,0.2847900390625,609,1.7829869963228702,444,25.0,320.7,15.96871721148491,0.05394845661213642
6246400,0.0005620518712191825,-7.82310962677002e-09,225.0,-0.0004565302609989885,124.0,0.007228847106307512,0.2294677734375,610,1.7798315428197384,444,25.0,322.04,15.968716514110564,0.05112601522146012
6256640,0.0006863868796870065,1.30385160446167e-08,250.0,-0.0010383032786194235,124.25,0.00803983220371265,0.3021728515625,611,1.7805018417537213,444,25.0,324.52,15.968717443943024,0.05116745196227283
6266880,0.0007337581149954531,-1.4528632164001465e-08,275.0,-0.0007435776777128921,139.5,0.009027243742093561,0.2842529296875,612,1.7791670694947244,444,22.500000000000007,333.38,15.968717634677887,0.05439613516369178
6277120,0.0007507367086290629,-1.9744038581848144e-08,275.0,-0.0008683804975589737,135.0,0.00711818759715035,0.2648193359375,613,1.772099358588457,444,22.500000000000007,332.62,15.968702965974808,0.05206460212735307
6287360,0.0006159581832676508,1.30385160446167e-08,300.0,-0.0007298758785509562,148.25,0.0073659586219960715,0.24609375,614,1.78737236186862,444,25.0,329.48,15.968717247247696,0.05116995302729392
6297600,0.0007511027937283643,-3.7252902984619143e-10,377.5000000000002,-0.0007343499910348328,144.0,0.007655269101087469,0.2818603515625,615,1.7857813656330108,444,25.0,325.1,15.968717414140702,0.052791613063063916
6307840,0.0005402401944152758,7.078051567077636e-09,400.0,-0.00045026690713712014,151.75,0.007618243614706444,0.2066162109375,616,1.78152337372303,444,25.0,327.83,15.968717885017394,0.0518914532449534
6318080,0.0006326880050778527,8.568167686462402e-09,377.5000000000002,-0.0007419082077831263,160.25,0.009522278779695626,0.23359375,617,1.7836410045623778,444,25.0,331.08,15.968717926740647,0.05291033609215371
6328320,0.0006725189807113452,-2.0489096641540527e-08,325.0,-0.0007944856388348853,155.25,0.007741902972429671,0.284033203125,618,1.7889249637722968,443,47.50000000000001,329.78,15.968716424703597,0.05290834103270853
6338560,0.0006263246574974346,1.0058283805847169e-08,375.0,-0.0008109596139547648,164.75,0.00840849211231216,0.2556396484375,619,1.786873909085989,443,47.50000000000001,333.42,15.968717527389526,0.05247720915331833
6348800,0.0006972121632344396,-6.332993507385254e-09,427.5000000000002,-0.0008272135200968478,175.75,0.008908086303563323,0.263818359375,620,1.7873400047421455,443,25.0,336.92,15.968717747926712,0.05385881794283304
6359040,0.0005526809920354481,0.0,425.0,-0.0005571225665335078,179.25,0.008375835300194012,0.2329345703125,621,1.7894617348909378,443,25.0,343.32,15.968717676401138,0.05278037029430151
6369280,0.00051951077313106,-1.7136335372924803e-08,425.0,-0.0005194699122512247,174.75,0.008215737665250345,0.22431640625,622,1.7875922910869122,443,25.0,340.32,15.968717694282532,0.0517302036170735
6379520,0.0005957984722073206,-7.450580596923829e-10,425.0,-0.0007043048393825302,160.0,0.008028328743739621,0.2245361328125,623,1.7864041939377784,443,25.0,331.92,15.968717509508133,0.051237519808085864
6389760,0.0007379531720260957,3.7252902984619143e-10,405.00000000000045,-0.0008143055059917969,153.25,0.007010138846089831,0.2939697265625,624,1.7881649643182755,443,25.0,330.65,15.968717670440673,0.052245522191151396
6400000,0.0005949326202909333,-1.0058283805847169e-08,287.5000000000011,-0.0005180498294066638,144.5,0.007405519184419518,0.2435546875,625,1.7876866921782493,443,25.0,325.95,15.968715757131577,0.05324110132544937
6410240,0.0006558111359424856,1.080334186553955e-08,225.0,-0.000915895341677242,126.25,0.006431339333303754,0.2869873046875,626,1.7840359270572663,443,25.0,320.86,15.968714261054993,0.05072257957901295
6420480,0.00046066976686631733,-4.097819328308106e-09,225.0,-0.00044747861720679795,115.75,0.007095147552615799,0.1769287109375,627,1.7768578238785266,443,25.0,313.96,15.968716692924499,0.049599855210700095
6430720,0.0006112545039599126,-4.470348358154297e-09,227.5000000000002,-0.000710730132414028,113.75,0.007463473915413488,0.254638671875,628,1.7802511028945447,443,25.0,312.22,15.968717747926712,0.05130450556269639
6440960,0.0005758858666581546,-3.3527612686157227e-09,250.0,-0.00046109004761092366,121.5,0.0065960505086593456,0.1950439453125,629,1.783293690532446,443,25.0,319.58,15.968712604045868,0.05112498452410872
6451200,0.0005181844015240244,-2.2351741790771484e-09,250.0,-0.0005587183968600584,119.25,0.007583278318361408,0.224853515625,630,1.785792564600706,443,25.0,323.62,15.968717575073242,0.05040362108359817
6461440,0.0006134212535101824,-1.601874828338623e-08,275.0,-0.0007857092521589947,128.0,0.008110275396347788,0.2672119140625,631,1.78500801846385,443,25.0,328.23,15.968717730045318,0.053222143200709005
6471680,0.0005445272311135341,-4.470348358154297e-09,277.5000000000002,-0.0005624978024570737,141.25,0.008016783501807368,0.2293212890625,632,1.7887041695415973,443,25.0,328.52,15.96871777176857,0.052128299460055615
6481920,0.0005970832420686634,-2.16066837310791e-08,300.0,-0.0006820523987698835,142.0,0.008715867275896017,0.2573974609375,633,1.7859805949032306,443,25.0,322.29,15.96871770620346,0.05222725187455697
6492160,0.0006800326467754303,-5.215406417846679e-09,300.0,-0.000836555167552433,149.75,0.008088734189914248,0.3039306640625,634,1.7870719939470292,443,25.0,326.17,15.96871754527092,0.05206812358614928
6502400,0.0004348067271763512,-1.862645149230957e-08,402.5000000000002,-0.0006164294805785176,162.5,0.00880988775534206,0.2010009765625,635,1.787267617881298,443,25.0,327.27,15.968717873096466,0.052935989772347015
6512640,0.0006270793394293151,-1.7881393432617187e-08,290.0000000000013,-0.0008193670470063808,165.5,0.00821441843327193,0.2859619140625,636,1.7848425418138505,443,47.50000000000001,333.48,15.968717241287232,0.05094000821958537
6522880,0.000459153378191246,9.685754776000977e-09,302.5000000000002,-0.000491776408671285,154.0,0.007991060396489048,0.19404296875,637,1.7730461694300175,443,25.0,329.14,15.968715023994445,0.054298064999721875
6533120,0.0005535489727684251,7.450580596923829e-10,275.0,-0.0006273278610024136,143.75,0.007532393109659097,0.227734375,638,1.7794270448386669,443,25.0,329.3,15.968717575073242,0.04968173629224219
6543360,0.0006553601561748223,-2.0861625671386717e-08,252.50000000000023,-0.0008313812260894338,129.0,0.008453350902254898,0.2886474609375,639,1.7875824712216855,443,25.0,320.31,15.968717682361603,0.0515061741346867
6553600,0.0006733708540110683,5.960464477539063e-09,250.0,-0.0009460531331569655,130.75,0.008061870024084783,0.28115234375,640,1.7869971178472042,443,25.0,325.0,15.968717670440673,0.0519747545160576
6563840,0.0005058069594227277,-9.313225746154785e-09,252.50000000000023,-0.0008295689269289142,142.75,0.009614413893723394,0.2239501953125,641,1.7882745943963527,443,47.50000000000001,331.14,15.968717807531357,0.05004299897831368
6574080,0.00047587034336942223,5.587935447692871e-09,277.5000000000002,-0.0006452529712987598,144.5,0.007146350727816752,0.2374267578125,642,1.7883400656282902,443,25.0,334.49,15.968717229366302,0.0535363487875221
6584320,0.0006585025142641143,1.0058283805847169e-08,300.0,-0.0008874775521690026,150.25,0.008040450946190703,0.2721923828125,643,1.7813934914767742,443,25.0,331.14,15.968716359138488,0.05211936042415841
6594560,0.00047721151665456316,1.1548399925231934e-08,352.5000000000002,-0.0006082279240217758,159.0,0.009798721674451371,0.2145263671875,644,1.7875019446015359,443,22.500000000000007,328.76,15.968717873096466,0.05337694379538194
6604800,0.0006337493043233166,1.6763806343078613e-08,327.5000000000002,-0.0008571996382670477,156.0,0.008058677571625594,0.27060546875,645,1.7877537146210671,443,25.0,329.6,15.968717712163926,0.052089838867997285
6615040,0.0004864046081721085,6.332993507385254e-09,427.5000000000002,-0.0006675413889752236,167.75,0.007732025496352435,0.221435546875,646,1.789475966244936,443,25.0,332.98,15.96871730685234,0.052758318993463914
6625280,0.0005392716920283646,1.7881393432617187e-08,380.00000000000045,-0.0006124336658103857,158.75,0.008412248769127472,0.2423828125,647,1.7824330046772956,443,25.0,334.73,15.968717575073242,0.052247199485898246
6635520,0.0006430623747448294,1.4901161193847657e-09,432.5000000000006,-0.0008092286025203066,158.25,0.007713089108288251,0.2731201171875,648,1.786102008074522,443,25.0,332.51,15.968699198961257,0.04907491664121314
6645760,0.0006439180648392551,-6.332993507385254e-09,452.50000000000017,-0.0009421556067536585,165.25,0.00844814770589437,0.2737060546875,649,1.7867134846746922,443,0.0,333.65,15.968717056512833,0.05146629256110321
6656000,0.0005709020484317761,-1.30385160446167e-08,255.00000000000043,-0.0007920505147922085,143.0,0.007337773907102019,0.2638427734375,650,1.7883165970444679,443,0.0,328.93,15.96871697306633,0.050047213898519495
6666240,0.0005544336848316789,1.5273690223693846e-08,360.0000000000009,-0.0006784014134609606,158.5,0.008492191503682989,0.2630859375,651,1.7871897682547568,443,22.500000000000007,331.55,15.96871737241745,0.05345946354225617
6676480,0.0005128186614982155,-6.332993507385254e-09,305.00000000000045,-0.0006558227603818522,151.0,0.007872617607699795,0.2205810546875,652,1.7811989143490792,443,25.0,328.18,15.968712812662124,0.05097567769996092
6686720,0.0005240356029375448,2.2351741790771484e-09,275.0,-0.0007374518339929636,144.5,0.007141207834683883,0.251806640625,653,1.7783473275601864,443,25.0,326.72,15.968717455863953,0.052269303133032755
6696960,0.0005616004144542331,-7.078051567077636e-09,227.5000000000002,-0.0008447771124338033,122.25,0.0067196990937191,0.2682861328125,654,1.7764968983829021,443,25.0,323.71,15.968717700242996,0.05118380748559642
6707200,0.0004746590728302635,-3.3527612686157227e-09,225.0,-0.0005400141180871287,109.75,0.007037337765268603,0.231494140625,655,1.77987030595541,443,25.0,320.39,15.968717581033706,0.051226541653137316
6717440,0.00045557002902611997,1.4901161193847657e-09,252.50000000000023,-0.0006661922750936355,124.0,0.009573271874432975,0.2220947265625,656,1.7795027948915958,443,25.0,325.0,15.968717783689499,0.05453094547445135
6727680,0.0005640513461599994,-1.0430812835693359e-08,302.5000000000002,-0.0006257650984480279,146.75,0.007792616169069788,0.242578125,657,1.7866522572934627,443,25.0,327.58,15.968717074394226,0.05155923918922095
6737920,0.00048341992783136335,-1.7881393432617187e-08,377.5000000000002,-0.0007195077520009363,166.5,0.008223528668895596,0.231396484375,658,1.789363443851471,443,25.0,330.13,15.96871770620346,0.05191898485504437
6748160,0.00046152008038120585,-8.940696716308593e-09,457.5000000000006,-0.0004785180924955057,182.25,0.008703088537959047,0.213525390625,659,1.7882084473967552,443,25.0,330.05,15.96871730685234,0.05054832296715874
6758400,0.0005403521411807332,-1.862645149230957e-09,425.0,-0.0007902511384600075,177.0,0.007721354476052511,0.27392578125,660,1.7882863000035285,443,25.0,330.58,15.968717700242996,0.052499244767990706
6768640,0.0005076500049796095,1.862645149230957e-09,427.5000000000002,-0.0006207982325577178,196.0,0.009585704751418688,0.2652587890625,661,1.7859040148556233,443,47.50000000000001,337.76,15.968717002868653,0.054018160061005606
6778880,0.0005037431419793847,-8.940696716308593e-09,375.0,-0.00044373584332788594,167.25,0.007279382438036918,0.252001953125,662,1.789288793504238,443,25.0,330.67,15.968717128038406,0.052069605795090276
6789120,0.00048024274858935454,-1.6763806343078613e-08,305.00000000000045,-0.0006997290325671202,156.75,0.008291962804969443,0.2419677734375,663,1.7888836793601512,443,0.0,327.62,15.968717527389526,0.05168212969594628
6799360,0.0005716907102566893,-3.3527612686157227e-09,300.0,-0.0008391021226998418,150.5,0.009053167598267464,0.2718017578125,664,1.7864346146583556,443,22.500000000000007,325.42,15.968717432022094,0.05257928598583332
6809600,0.0004818270819527015,-1.1175870895385742e-09,300.0,-0.0005986568830849137,147.25,0.007964129144602339,0.2312744140625,665,1.7786941044032574,443,25.0,328.51,15.968717676401138,0.05040859168110355
6819840,0.0005847935984306218,-1.2665987014770507e-08,325.0,-0.0007172513804107438,156.5,0.00880287709523202,0.26064453125,666,1.786308965086937,443,25.0,332.81,15.968716716766357,0.05253491740338182
6830080,0.000455460367214755,-2.0861625671386717e-08,325.0,-0.0005446544571896083,144.75,0.007948690888269994,0.2537353515625,667,1.7844721734523774,443,25.0,333.93,15.968717628717423,0.052998524862250276
6840320,0.0005768892362908673,1.3411045074462891e-08,302.5000000000002,-0.0007935188208648469,141.0,0.007508267750836239,0.2943603515625,668,1.7856909140944481,443,25.0,326.96,15.968717521429062,0.05155515813816414
6850560,0.0003882950326755008,-3.725290298461914e-09,302.5000000000002,-0.0004303487246943405,135.5,0.00764228269654268,0.19453125,669,1.781962937116623,443,25.0,329.13,15.968717443943024,0.052298572395846045
6860800,0.0005578962012776856,2.458691596984863e-08,300.0,-0.000725831689487677,141.5,0.008845531663973815,0.2589111328125,670,1.78386642485857,443,25.0,326.15,15.968717616796493,0.053369813335938175
6871040,0.0005268910908824865,5.960464477539063e-09,327.5000000000002,-0.0005457113718875916,153.5,0.008101359827878695,0.2513427734375,671,1.7884577341377734,443,25.0,328.3,15.968717765808105,0.053806400753485285
6881280,0.00038051109166019613,1.4901161193847657e-09,310.00000000000085,-0.0005950249324087054,166.5,0.009595388907291636,0.2090087890625,672,1.78620860055089,443,50.0,330.37,15.968717509508133,0.05191665539724295
6891520,0.0004761872629615027,-1.3411045074462891e-08,310.00000000000085,-0.0005678830420947634,171.25,0.008699836746109213,0.221630859375,673,1.787448736280203,443,50.0,331.0,15.968716937303544,0.052282494672532744
6901760,0.0005772445653349223,-1.7136335372924803e-08,315.00000000000125,-0.000895892293920042,169.75,0.009313348228897667,0.2986083984375,674,1.7859420381486415,443,50.0,331.32,15.968717730045318,0.0540776585111271
6912000,0.00039429139903859325,-6.332993507385254e-09,312.5000000000011,-0.00046868862191331575,172.5,0.008265665975739012,0.20654296875,675,1.788116169720888,443,50.0,339.31,15.968717008829117,0.052908162676916205
6922240,0.0006565704835921338,-1.3783574104309083e-08,450.0,-0.0010780621116282419,174.25,0.008748471406579483,0.36474609375,676,1.7897672273218632,443,25.0,340.28,15.968717604875565,0.050472663610696786
6932480,0.00044033891233112853,7.450580596923829e-10,355.00000000000045,-0.0008599764511018293,167.75,0.008644302688117023,0.24443359375,677,1.7884641945362092,443,25.0,336.78,15.968717575073242,0.05149629872886278
6942720,0.00047097874480215294,-1.862645149230957e-09,355.00000000000045,-0.0005645574510708684,163.75,0.00968071262614103,0.228857421875,678,1.7892947308719158,443,25.0,325.13,15.968717539310456,0.05617443781525994
6952960,0.00041394260375113843,-3.3527612686157227e-09,327.5000000000002,-0.0004436240556970006,161.25,0.008449689213557576,0.2094482421875,679,1.7894101910293103,443,25.0,325.71,15.968717485666275,0.05226776604831569
6963200,0.0005074776870671371,-1.2293457984924316e-08,327.5000000000002,-0.0007052587076032069,159.0,0.008307367824829725,0.2740234375,680,1.7860080376267433,443,25.0,329.62,15.968717098236084,0.052434707872223284
6973440,0.0005148245782947925,-2.6077032089233397e-09,327.5000000000002,-0.0007525029490352608,162.75,0.008310175077531312,0.284814453125,681,1.7890570499002934,443,25.0,333.97,15.968717461824417,0.05276933883739796
6983680,0.00047708625721725183,4.097819328308106e-09,305.00000000000045,-0.0007134148017939879,163.5,0.00857615446229829,0.271240234375,682,1.790210036188364,443,25.0,338.44,15.968717765808105,0.053961518720752555
6993920,0.000410332878291797,1.7136335372924803e-08,427.5000000000002,-0.00058260057339794,182.5,0.009610336144942267,0.22822265625,683,1.7886935837566853,443,25.0,342.27,15.968717521429062,0.05367557559365035
7004160,0.00035900669295756414,9.313225746154785e-09,452.50000000000017,-0.0005855866082129068,195.25,0.009554582024884439,0.2097412109375,684,1.7875069975852966,443,25.0,344.61,15.96871754527092,0.05374067560889602
7014400,0.0003695641472710065,-7.450580596923828e-09,477.5000000000002,-0.0006987680884776637,210.75,0.008931321961767935,0.226318359375,685,1.7851784743368626,443,47.50000000000001,347.22,15.968717271089554,0.050874925872306284
7024640,0.00040833316696406994,-1.1920928955078126e-08,427.5000000000002,-0.000542067619971931,184.0,0.007551980049566964,0.2365966796875,686,1.778930165618658,443,25.0,341.35,15.968716192245484,0.05349990705282408
7034880,0.0005005376241911108,1.2293457984924316e-08,277.5000000000002,-0.0007032770816294942,155.0,0.008153934879669578,0.26591796875,687,1.7862923234701156,443,25.0,332.34,15.968717062473297,0.05184919465886445
7045120,0.00047880307286902736,2.2351741790771484e-09,252.50000000000023,-0.0007213821518234909,137.5,0.0074949586808997996,0.30390625,688,1.7807982586324216,443,0.0,326.86,15.968717360496521,0.052001244834378804
7055360,0.0004448862364831996,8.568167686462402e-09,277.5000000000002,-0.0007541760573076317,149.75,0.009776828429312445,0.2505859375,689,1.7843036614358425,443,25.0,332.27,15.968717980384827,0.05353132280661967
7065600,0.0004484374982467898,-8.568167686462402e-09,350.0,-0.0005670092978107277,156.5,0.007337330899736117,0.2662353515625,690,1.7848287604749202,443,25.0,329.12,15.968717628717423,0.05316919686106088
7075840,0.00032629159544939057,-3.725290298461914e-09,325.0,-0.00031500670957029797,159.25,0.009631768184954126,0.1843994140625,691,1.7814947172999382,443,25.0,334.32,15.96871783733368,0.055778634567646604
7086080,0.0004678214283600823,1.7881393432617187e-08,350.0,-0.0007451113768183859,166.75,0.00851319951871119,0.267529296875,692,1.7866312980651855,443,25.0,337.4,15.968715560436248,0.05031077004562114
7096320,0.00038643277934511386,-2.6077032089233397e-09,302.5000000000002,-0.0005564109469560208,167.5,0.008951822248286589,0.234423828125,693,1.7872555397450924,443,47.50000000000001,341.25,15.968717217445374,0.05245056339772229
7106560,0.0004671887704589039,2.9802322387695314e-09,275.0,-0.0006268723554967437,151.25,0.007784398503076773,0.2723876953125,694,1.7838168084621429,443,25.0,330.18,15.968717575073242,0.05174047609836281
7116800,0.0003698570772829868,-1.1175870895385742e-09,277.5000000000002,-0.0004942228601066745,155.75,0.00782753132838252,0.21904296875,695,1.784063459932804,443,25.0,333.74,15.968713974952697,0.05234048725165771
7127040,0.000509434715135626,4.097819328308106e-09,357.5000000000007,-0.0007777436148899142,164.75,0.01025398176861927,0.29375,696,1.7883269734680654,443,25.0,336.76,15.968717640638351,0.05421431380457261
7137280,0.0004221393901168824,3.650784492492676e-08,300.0,-0.0005578613079705974,156.5,0.007790773634582138,0.2315185546875,697,1.7881453938782215,443,25.0,337.77,15.968716156482696,0.05259861495729421
7147520,0.00041938704519637324,-2.0861625671386717e-08,305.00000000000045,-0.000545802924898453,154.0,0.00788867296234912,0.2454345703125,698,1.789437584578991,443,25.0,330.74,15.968716663122176,0.050697943350925125
7157760,0.00045437844586047047,-1.4156103134155273e-08,305.00000000000045,-0.0007217294260044582,156.5,0.009162598452257953,0.276123046875,699,1.7865966245532037,443,25.0,330.74,15.96871770620346,0.05441828523200111
7168000,0.0003958217303377864,-4.097819328308106e-09,275.0,-0.0004420601089805132,158.25,0.009190274842467261,0.219091796875,700,1.789759161323309,443,25.0,327.48,15.968717753887177,0.05301597502776564
7178240,0.0003101349607842252,1.3783574104309083e-08,275.0,-0.00047482977133768146,156.25,0.009162027998172562,0.2105224609375,701,1.789934466034174,443,25.0,328.89,15.968717652559281,0.05513921706334559
7188480,0.00042288134096253317,1.5273690223693846e-08,302.5000000000002,-0.0006149252854811494,165.0,0.008773462471185666,0.2737548828125,702,1.7882054686546325,443,25.0,329.83,15.968717533349992,0.052962275230002166
7198720,0.00040958804723061347,-1.0430812835693359e-08,475.0,-0.0005275832569168415,178.0,0.009022145804374304,0.2758056640625,703,1.7897360384464265,443,47.50000000000001,334.22,15.968717646598815,0.053389060333049375
7208960,0.00032424694158450507,-5.587935447692871e-09,427.5000000000002,-0.0003943171122955391,174.75,0.008020580459924532,0.1992431640625,704,1.78828726708889,443,25.0,335.72,15.968717539310456,0.05207225113028339
7219200,0.0003936860485865168,-7.450580596923829e-10,452.50000000000017,-0.0005384212901844876,174.0,0.007940141299923199,0.2314697265625,705,1.7860896334052085,443,25.0,333.28,15.968716990947723,0.05269068678309043
7229440,0.0005007888202641197,3.3527612686157227e-09,325.0,-0.0006386589422618272,151.75,0.008435786003519751,0.29697265625,706,1.7863417230546474,443,25.0,328.17,15.968717461824417,0.05368017717503519
7239680,0.00037962257072479135,1.6391277313232423e-08,325.0,-0.00039387803226418325,151.75,0.00787575516560537,0.213916015625,707,1.7871672876179219,443,25.0,327.78,15.968717533349992,0.051209867709662946
7249920,0.0003199054146612923,-6.7055225372314455e-09,275.0,-0.0004967952998413238,132.75,0.006625718262785085,0.2106689453125,708,1.7821568980813027,443,25.0,320.66,15.96871726512909,0.050318101127889335
7260160,0.00043882151193344046,-2.3469328880310058e-08,252.50000000000023,-0.0008839995491143782,129.75,0.00872275330384582,0.2841552734375,709,1.7789591737091541,443,25.0,320.05,15.968717908859253,0.051987798589450206
7270400,0.0004636377593598695,-1.7508864402770997e-08,275.0,-0.0007411193611915224,130.0,0.0069298437992074465,0.291064453125,710,1.7784583263099194,443,22.500000000000007,321.36,15.968717700242996,0.05171481381354419
