episode_length,explained_variance,fps,policy_loss,P01:episode_rewards,policy_entropy,PMM:episode_rewards,epoch_idx,grad_norm,value_loss,advantage_norm,P09:episode_rewards,frames
979.81,0.5639737266302108,332,-0.01872048231540248,23.0,1.0540384489297867,40.72,309,1.0873066064459083,0.06495215388480574,2.67667042016983,57.60000000000005,2472000
975.45,0.6568221163749695,332,-0.00727910015382804,22.900000000000002,1.0328398555517198,40.38,310,0.7572025249051001,0.03147176512517035,2.105078033208847,57.60000000000005,2480000
995.81,0.6457687985897064,332,-0.021866738626958978,23.9,1.0243155711889267,41.88,311,0.8570569839448126,0.0435070553701371,2.452308356165886,58.50000000000004,2488000
997.55,0.6712572687864303,332,-0.015937693121668418,26.0,1.0443761307001114,42.58,312,0.7753845634883872,0.03676424513105303,2.247267384529114,58.50000000000004,2496000
989.53,0.6497335189580917,332,-0.011771716251969338,26.0,0.9653188359737396,42.32,313,0.7912703585328547,0.037541717463172974,2.304443082809448,58.10000000000001,2504000
1004.45,0.667075605392456,332,-0.010969071834697388,26.900000000000002,1.0076488989591599,43.97,314,0.8984592939726231,0.040097714527510105,2.3566291451454164,60.300000000000026,2512000
1006.52,0.6703051388263702,332,-0.009210641321260482,27.0,1.0332825779914856,44.22,315,0.7175747948227661,0.031583227417431775,2.0660505044460296,60.300000000000026,2520000
1018.5,0.616729651093483,332,-0.01179795897915028,27.0,1.0562696695327758,45.46,316,0.9101562647103981,0.04373314280062914,2.433104695081711,66.0,2528000
1037.51,0.6629741555452346,332,-0.02278506558883237,28.0,1.0243813329935074,46.81,317,0.8651306233440401,0.0411157493153587,2.3684792912006376,69.20000000000002,2536000
1040.35,0.6825356149673462,332,-0.01828903923596954,30.0,1.045607996582985,47.38,318,0.8106364756979212,0.03830797561444342,2.304688494205475,69.20000000000002,2544000
1029.68,0.6680862629413604,332,-0.013445909570436924,28.9,1.0197827853262424,46.38,319,0.9595600549546383,0.046040032105520365,2.3065523332357407,69.20000000000002,2552000
1024.06,0.6749282228946686,332,-0.006103622477967292,28.0,1.0720346719026566,46.03,320,0.7254369348082971,0.034550401121377944,2.187095675468445,69.20000000000002,2560000
1033.7,0.6361217355728149,332,-0.025529068456089588,28.9,1.0579386562108994,47.03,321,0.9491389993789896,0.045612265337258574,2.479383419752121,71.20000000000002,2568000
1037.13,0.6487842762470245,332,-0.012987767387530767,28.0,1.0468403321504594,46.91,322,0.8389156786187147,0.04144067734014243,2.3497148191928865,69.20000000000002,2576000
1033.3,0.654733195900917,332,-0.014357893329579383,28.9,1.0559093898534775,47.82,323,0.9806967669121078,0.05633703962899744,2.5546268999576567,71.20000000000002,2584000
1034.21,0.7616478258371353,332,-0.0154917999819736,28.9,1.05699757874012,51.42,324,1.6690068508149531,0.06606941484846175,2.8233583396673203,82.10000000000001,2592000
1033.38,0.6465666788816452,332,-0.018939464042196052,28.9,1.065545380115509,51.58,325,0.9036540644174093,0.04065696767065674,2.3880189245939256,72.2000000000001,2600000
1034.68,0.6862154275178909,332,-0.011121598980971613,28.0,1.0830390465259552,51.7,326,0.6932712231099265,0.03463703115470707,2.125290830731392,83.0,2608000
1059.5,0.6603266972303391,332,-0.015609155811544042,28.9,1.0867118740081787,52.63,327,0.8276892217663794,0.03962116592098028,2.2980334907770157,83.0,2616000
1056.85,0.6944488275051117,332,-0.0245044237584807,28.0,1.063715049624443,52.33,328,0.8370357063995383,0.04017291416879743,2.2873397731781004,74.00000000000009,2624000
1030.05,0.7076471388339997,332,-0.023049169432779307,27.9,1.0415344905853272,50.81,329,0.9042751980891436,0.04597105665598065,2.4251212829351427,72.0,2632000
1014.19,0.6699714279174804,332,-0.012138423719734419,27.0,1.0864148896932602,49.96,330,0.7274767591426335,0.03273645143490285,2.1330905175209045,70.20000000000002,2640000
1028.75,0.6337378722429275,332,-0.01605152960968553,26.900000000000002,1.067954472899437,50.87,331,0.8702162592862672,0.0425320671312511,2.357368560433388,72.0,2648000
1025.15,0.6647789442539215,332,-0.015616900407767389,27.9,1.0288459730148316,51.54,332,0.8539380001436728,0.042516776411794126,2.3692565715312957,72.10000000000001,2656000
1039.48,0.6738377809524536,332,-0.017463859361596404,27.0,1.0521104580163956,51.94,333,0.8002058151086814,0.03796576084569096,2.2586733227968216,73.20000000000002,2664000
1036.94,0.6210894703865051,332,-0.016797777699539437,27.0,1.0552635210752488,51.85,334,0.9022658491264424,0.042090658200904726,2.323857801556587,72.10000000000001,2672000
1040.49,0.6782715767621994,332,-0.016613274601550074,27.9,1.0756435364484787,52.66,335,0.7589575207209037,0.035700168320909144,2.1623997789621354,75.30000000000003,2680000
1048.75,0.6681870877742767,332,-0.014488850026973523,27.9,1.032670524120331,54.09,336,0.8717613575994754,0.039398368764668706,2.279828292131424,78.10000000000001,2688000
1041.36,0.6274340534210205,332,-0.010386003551539034,26.800000000000004,1.0551373171806335,49.36,337,0.8734176756326463,0.04036521640140563,2.2526315689086913,78.0,2696000
1045.27,0.6713612240552902,332,-0.01121813507474144,27.0,1.0925267058610917,49.13,338,0.7165038400058537,0.03389067234005779,2.0943187928199767,78.0,2704000
1046.28,0.6553002947568893,332,-0.015045970095088705,27.0,1.1097330832481385,48.8,339,0.8090568155089592,0.04230981819331646,2.3673525166511538,75.0,2712000
1041.44,0.7035300397872924,332,-0.01518175771998358,27.0,1.0908749347925186,48.8,340,0.729925870592129,0.03597502331249416,2.188468212485313,75.30000000000003,2720000
1027.27,0.676621772646904,332,-0.02085568334397976,25.0,1.0957124942541123,47.88,341,0.9244814781758944,0.044350321698002515,2.414754056930542,75.30000000000003,2728000
1033.21,0.6684302294254303,331,-0.014192527705454268,25.0,1.0822769075632095,48.27,342,0.7172159865777652,0.037404738161712886,2.217337401509285,75.30000000000003,2736000
1048.79,0.6556182998418808,331,-0.020909817119245416,27.0,1.102459968328476,49.95,343,0.7382082173092098,0.041059927716851234,2.3013486212491987,78.10000000000001,2744000
1044.6,0.6978653752803803,331,-0.015199110568501055,26.800000000000004,1.0984369963407516,49.77,344,0.7900284280483768,0.03645147988107055,2.158859834074974,78.10000000000001,2752000
1056.53,0.6206873846054077,331,-0.016453587312425952,25.0,1.0501141862384975,49.61,345,0.9680751707925828,0.04286558238789439,2.354760257601738,78.10000000000001,2760000
1067.1,0.6790398192405701,331,-0.014819754283525981,26.800000000000004,1.0431216913461685,49.96,346,0.9105829520161096,0.03774922621436417,2.2184428298473358,78.10000000000001,2768000
1055.64,0.6370178604125977,331,-0.016258837365930957,26.800000000000004,1.0388305360078811,49.7,347,1.2693782405203151,0.04849173506256193,2.4784851980209353,76.20000000000002,2776000
1049.91,0.642410854101181,331,-0.021192147854017095,26.800000000000004,1.069454275369644,49.17,348,0.7854478946286592,0.047269134307280185,2.4577017617225647,73.20000000000002,2784000
1046.67,0.6574129849672318,331,-0.013716452025983017,26.800000000000004,1.0981671690940857,48.86,349,0.6707513560566958,0.03846376979723573,2.2599046957492828,72.10000000000001,2792000
1042.38,0.6907481193542481,331,-0.010426805341267028,26.800000000000004,1.073644009232521,48.59,350,0.6668653763262503,0.03290628785267472,2.070523713827133,72.10000000000001,2800000
1070.79,0.6899764734506607,331,-0.020183052337379194,28.0,1.0750433278083802,52.72,351,1.3763252287688315,0.05997488150373101,2.740619452595711,76.30000000000003,2808000
1067.6,0.6553955090045929,331,-0.0193165084048087,28.0,1.0462228541076184,53.22,352,0.9630724441651931,0.05478014249820262,2.440111077427864,77.20000000000002,2816000
1076.99,0.7548708337545394,331,-0.011944596236426151,28.9,1.0643949735164642,56.17,353,0.9777282878333458,0.05164500399492681,2.352486596107483,85.30000000000003,2824000
1090.55,0.653792816400528,331,-0.01731786977237789,30.900000000000002,1.0756713885068894,57.62,354,0.9228553727379406,0.050246729808859525,2.475050890445709,88.0,2832000
1103.78,0.7704574972391128,330,-0.015775713777984493,31.9,1.0451941007375718,61.11,355,1.3147555124033763,0.058102648174390197,2.7723908513784408,88.10000000000001,2840000
1112.75,0.6664448398351669,330,-0.01196062125149183,33.0,1.0628178471326828,61.58,356,0.7739098123186696,0.03528615152928978,2.185407341718674,88.0,2848000
1107.07,0.6552212941646576,330,-0.014949417633470147,32.9,1.0529218685626984,60.81,357,0.7354915318407307,0.03640433638822287,2.157539929151535,87.10000000000001,2856000
1119.68,0.665812361240387,330,-0.013454031859291718,32.9,1.0349845111370086,62.28,358,0.7795257964266443,0.03669441955629736,2.218002488613129,88.30000000000003,2864000
1144.15,0.6638637667894364,330,-0.015317141449195333,34.900000000000006,1.0765549391508102,64.51,359,0.9049548838000863,0.04483937885612249,2.425989038348198,88.30000000000003,2872000
1127.11,0.6072365540266037,330,-0.027133110339054838,33.9,1.0482464884221554,63.75,360,1.084907794546937,0.06719341138843447,2.542065726518631,88.30000000000003,2880000
1140.56,0.7082718908786774,330,-0.018332480241078884,33.0,1.0590258413553237,63.69,361,0.7583812528800938,0.032842179494909945,2.0650038576126097,88.0,2888000
1151.54,0.6861797654628754,330,-0.01297632929217798,32.9,1.0945814973115922,63.98,362,0.694103803462349,0.033415407626889645,2.1221556389331817,88.0,2896000
1064.42,0.23394557535648347,330,-0.01805244437768124,21.0,1.0606825344264508,57.28,363,0.9534644635117705,0.0428651776118204,2.2975026059150694,86.10000000000001,2904000
1044.85,0.7116031193733215,330,-0.004991882541798986,18.0,1.0653337973356247,53.86,364,0.6699281737824537,0.030995686780661346,2.0135953241586684,84.20000000000002,2912000
1033.29,0.6627699971199036,330,-0.015449604066816391,18.0,1.0787960267066956,52.85,365,0.738857911593938,0.03857086388394237,2.210167489647865,79.50000000000004,2920000
1036.93,0.6044099915027619,330,-0.023630970920639812,18.0,1.0702035409212112,51.1,366,1.4316072166584561,0.0468505930993706,2.496259061098099,80.20000000000002,2928000
1013.35,0.48472501516342165,330,-0.017497872374369762,16.700000000000003,1.01781716927886,49.16,367,1.3853483288652422,0.051984043426346035,2.54265249311924,79.10000000000001,2936000
989.29,0.7032970482110977,330,-0.013595829632831737,16.700000000000003,1.0824649620056153,44.55,368,0.6695661354326305,0.03129593296442181,2.0229355019330977,78.10000000000001,2944000
991.0,0.6815528064966202,329,-0.013566784460563213,16.700000000000003,1.0760967200994491,44.95,369,0.7303972045799283,0.03769523005932569,2.2146916550397875,79.10000000000001,2952000
978.5,0.7079851049184799,329,-0.02101446255779592,16.700000000000003,1.0755864483118058,43.81,370,0.938420110162987,0.03930052378680557,2.2770126456022264,78.0,2960000
963.53,0.6396880501508713,329,-0.012252422575256787,16.700000000000003,1.0382969290018083,42.83,371,0.8945420708321494,0.043335158936679365,2.3300877541303633,69.10000000000001,2968000
969.32,0.7420844620466233,329,-0.017263878911035136,16.700000000000003,1.0383691269159316,43.01,372,1.161291141434682,0.06059658587444574,2.599937283396721,70.30000000000003,2976000
991.63,0.2512629985809326,329,-0.012916429066390265,16.700000000000003,1.0276442539691926,48.86,373,1.7016345099341224,0.14158077450469136,3.091420236825943,82.10000000000001,2984000
994.49,0.6457980805635453,329,-0.018016928663128054,16.700000000000003,1.0458153837919235,50.04,374,0.8623480093205148,0.04238410438876599,2.3822526758909226,83.40000000000003,2992000
1006.05,0.6300188726186753,329,-0.015357472242030781,16.700000000000003,1.0627009510993957,51.52,375,0.7756782765904202,0.04401534699369222,2.3742339670658112,88.10000000000001,3000000
1054.65,0.5527552533149719,329,-0.015382131253136321,22.800000000000004,1.0324946361780167,56.71,376,1.2519097917461735,0.07780431976076216,2.7556802356243133,92.50000000000004,3008000
1092.97,0.6663995641469955,329,-0.013286158461414743,24.0,1.062866986989975,60.53,377,0.7263566727127312,0.037446363277267664,2.1558890944719313,97.10000000000001,3016000
1136.63,0.6581376731395722,329,-0.025615995173357078,28.7,1.05344608604908,63.94,378,1.0386618856186245,0.059027362070046364,2.6910267847776415,97.10000000000001,3024000
1159.35,0.7143406903743744,329,-0.009020228870213032,28.7,1.0219450271129609,68.87,379,0.9638472378531311,0.03793872093781829,2.2531164687871934,99.30000000000003,3032000
1156.73,0.6540194869041442,329,-0.016596982886694603,28.7,1.0530107682943344,68.65,380,0.8058320927690491,0.044549622994381935,2.3445188248157502,102.20000000000002,3040000
1172.89,0.6595998406410217,329,-0.011454313712310977,29.9,0.9920804035663605,69.79,381,0.8993037589396558,0.040673388550058004,2.36574697971344,102.20000000000002,3048000
1188.49,0.6289822292327881,329,-0.013555556688443176,30.900000000000002,1.003954355120659,71.96,382,0.8493559037916509,0.039693934647366404,2.2943974852561952,104.0,3056000
1209.87,0.6557824331521988,329,-0.023077748641080687,31.0,0.9851327556371688,74.52,383,0.9851815107243118,0.049328706162050366,2.485841172337532,105.40000000000003,3064000
1220.13,0.6241820865869522,329,-0.025434824435214977,32.9,1.022904177904129,76.1,384,1.1015674043220662,0.04684821102768183,2.4977962553501127,109.20000000000002,3072000
1231.13,0.6229592645168305,329,-0.013361554497969337,34.800000000000004,1.0160384023189544,77.81,385,1.1244870448500977,0.05001332676969469,2.483217363357544,111.20000000000002,3080000
1235.69,0.6492912620306015,329,-0.03137661589775234,36.0,1.0419702690839767,78.78,386,1.0086814909967992,0.05409621581900865,2.5446243155002595,111.20000000000002,3088000
1235.98,0.6814628088474274,329,-0.01810671888408251,36.0,1.0622941172122955,81.17,387,0.9345223142784667,0.046456689808983355,2.379454790353775,113.40000000000003,3096000
1206.4,0.6556235218048095,329,-0.016066639794735237,34.900000000000006,1.0743098652362824,75.35,388,0.7633636820492395,0.035143109834752974,2.102832044363022,109.20000000000002,3104000
1205.41,0.6149810242652893,329,-0.01567297808476724,35.9,1.0492922872304917,75.5,389,0.9797290844248435,0.05612216257490218,2.6777616000175475,109.20000000000002,3112000
1210.49,0.6567323917150497,329,-0.017046796797149,39.6,1.0504485315084457,76.57,390,0.7731126749131518,0.03933507109526545,2.1741703152656555,105.40000000000003,3120000
1173.27,0.36135411620140073,329,-0.025897550898371265,34.900000000000006,1.0531971597671508,70.8,391,1.0282056556928112,0.0507228684425354,2.5520331382751467,104.0,3128000
1145.75,0.6953761714696884,329,-0.0170227556973623,32.0,1.0584380733966827,68.73,392,0.7395348012059608,0.03690171879716218,2.1212897193431854,104.0,3136000
1131.29,0.6784167349338531,329,-0.014238860529148951,32.0,1.0532074058055878,67.48,393,0.7359706293350051,0.035642742007039485,2.112652766108513,104.0,3144000
1144.97,0.6602538746595382,329,-0.022615276099240873,32.0,1.0457662403583527,66.46,394,0.8922116263538133,0.04047470359830186,2.2653066593408586,102.20000000000002,3152000
1146.25,0.6587940698862076,329,-0.020019603993350756,32.0,1.0614073091745377,68.72,395,0.9966489972075836,0.07257423433940857,2.474061679840088,104.0,3160000
1144.39,0.8266925019025803,329,-0.01841286601847969,32.0,1.053835643529892,68.6,396,1.2889221742460524,0.07372896807268262,2.8451205277442932,104.0,3168000
1162.49,0.7874201714992524,329,-0.017208316439646296,32.9,1.06306420981884,72.18,397,1.247238415513407,0.06343576138839126,2.7871561563014984,104.40000000000003,3176000
1160.28,0.6293721777200699,329,-0.016441885193344205,32.9,1.0626785761117936,74.68,398,0.816558434422292,0.04186178187839687,2.3745957112312315,104.0,3184000
1157.81,0.6389105099439621,329,-0.015063253087282647,32.0,1.0708206033706664,74.25,399,0.8668193318595923,0.04389917117776349,2.364003102183342,104.0,3192000
1158.87,0.6693735414743424,329,-0.009198167402064427,31.9,1.056562339067459,74.42,400,1.358386529058568,0.08757772837765515,2.9370815700292585,104.20000000000002,3200000
1170.25,0.6271637523174286,329,-0.012666716849780641,31.9,1.0843762576580047,77.2,401,0.9375439426276457,0.04916631445288658,2.480681069493294,106.20000000000002,3208000
1161.91,0.6540981268882752,329,-0.01619479244516697,31.9,1.0953038787841798,76.15,402,0.7673868398425158,0.042461099396459756,2.2544006502628324,106.20000000000002,3216000
1190.79,0.6621864944696426,329,-0.025995083856396376,32.0,1.0831923013925553,78.43,403,0.863953223264197,0.048706047828309236,2.4902328026294707,107.10000000000001,3224000
1197.57,0.6673559892177582,329,-0.010571637705870671,31.9,1.069602558016777,78.02,404,0.7122078211953796,0.03559359816368669,2.178733322024345,106.10000000000001,3232000
1195.99,0.6807329052686691,329,-0.01797636876348406,31.9,1.068958399295807,76.27,405,0.810468977430278,0.041220890958793464,2.2506866800785064,104.20000000000002,3240000
1219.48,0.64624720454216,329,-0.01973238342732657,37.900000000000006,1.0352429163455963,78.99,406,0.8294692858220037,0.04463582196738571,2.360139907002449,106.10000000000001,3248000
1235.75,0.693462119102478,329,-0.028528437157965526,40.0,1.066519495844841,80.3,407,0.8170061251921212,0.04240297334268689,2.300571685433388,106.10000000000001,3256000
1246.23,0.6528312927484512,329,-0.013878426120645599,39.9,1.0598277342319489,81.12,408,0.7878854343846544,0.04135318900458515,2.311473885774612,106.10000000000001,3264000
1247.82,0.598547887802124,329,-0.020167882538517007,39.9,1.026297816634178,81.98,409,0.8953998616360654,0.04502724856603891,2.385442752838135,107.10000000000001,3272000
1230.5,0.6546292376518249,329,-0.008210971655498724,38.900000000000006,1.070203515291214,80.66,410,0.8322394885568772,0.044091036398895084,2.3580826079845427,107.10000000000001,3280000
1233.24,0.6425381714105606,329,-0.013001484982087277,38.900000000000006,1.0710609996318816,78.42,411,0.8477415397009335,0.042722650417126716,2.3567220747470854,106.10000000000001,3288000
1219.28,0.6911926239728927,329,-0.018169201998389325,38.0,1.0619644790887832,74.28,412,0.7430844361819385,0.035951198218390344,2.092128840684891,104.20000000000002,3296000
1210.41,0.6776692116260529,329,-0.02028503202021966,38.900000000000006,1.0672052949666977,71.05,413,0.8596681309131446,0.044185304893180725,2.3628901553153994,101.10000000000001,3304000
1218.7,0.6180455255508422,329,-0.014559614120516927,39.9,1.056427744626999,70.86,414,0.8119286087486105,0.04051516627892852,2.2996909719705583,100.10000000000001,3312000
1217.82,0.6524037492275238,329,-0.027341951541020534,40.0,1.0424745446443557,71.43,415,0.9014815088212772,0.044364157421514394,2.3414514940977096,101.10000000000001,3320000
1222.63,0.6003639256954193,328,-0.02081047822255641,40.0,1.0334584683179855,70.3,416,1.0970104984518818,0.0628160118125379,2.7464498043060304,101.10000000000001,3328000
1241.56,0.6549956423044204,329,-0.008598949795850786,40.9,1.0525040167570114,71.95,417,0.7349651237428625,0.0397979879938066,2.2127978086471556,101.10000000000001,3336000
1227.7,0.6696013534069061,329,-0.017306701468478423,40.9,1.0557472628355027,71.41,418,0.7498289220796905,0.03873921686783433,2.1623809748888014,101.10000000000001,3344000
1226.46,0.684405408501625,329,-0.01807572214747779,40.0,1.070742495059967,71.39,419,1.0496841817683504,0.039498086399398745,2.1553283947706223,101.10000000000001,3352000
1244.66,0.6193307709693908,329,-0.01519802626746241,40.9,1.066486974954605,74.82,420,1.1263212176876787,0.051947409370914105,2.489133970141411,111.30000000000003,3360000
1242.79,0.6541526138782501,329,-0.020282087497762405,40.0,1.0685873156785965,76.09,421,1.308374582650207,0.051012703557498755,2.5521802753210068,114.30000000000003,3368000
1226.17,0.6374801617860794,329,-0.012622485666070134,39.9,1.093028460741043,76.03,422,0.7489544264363756,0.04313415091019124,2.344384710788727,117.50000000000004,3376000
1246.27,0.6469755047559738,329,-0.021431610441650265,41.0,1.1020993453264236,78.39,423,0.8443980641713857,0.04972564469091594,2.4694994366168976,117.50000000000004,3384000
1235.18,0.6908260571956635,329,-0.01234146733128,40.0,1.081507722735405,77.65,424,0.7059619369458682,0.04382020838093013,2.1698101818561555,122.40000000000003,3392000
1239.2,0.6520864081382751,329,-0.022561045774200466,40.0,1.0514012306928635,80.07,425,1.0561043259562561,0.06581917466130108,2.862419807910919,122.40000000000003,3400000
1248.55,0.6085820978879929,329,-0.015673504675505684,41.9,1.0255279844999314,81.27,426,1.07133625914469,0.060876011298969385,2.7582393217086794,126.50000000000004,3408000
1251.8,0.67139828145504,329,-0.011613062645192258,41.9,1.0445462387800217,82.8,427,0.8075767005639497,0.040248584146611394,2.244468413591385,131.3,3416000
1257.36,0.7159599536657333,329,-0.013521620529063512,43.8,1.0519478875398636,86.1,428,1.6545564612665697,0.10263378947041929,3.474631437063217,134.80000000000007,3424000
1268.73,0.7274749106168747,329,-0.023114932659664193,43.8,1.0555889469385147,89.89,429,1.2789127142730543,0.0667415631050244,2.6892870485782625,150.10000000000002,3432000
1267.06,0.6474845367670059,329,-0.010393003391800448,41.9,1.0672879332304002,92.81,430,0.8478731610853916,0.0443818977707997,2.2809004986286165,154.60000000000022,3440000
1280.37,0.636007712483406,329,-0.01391354316030629,41.9,1.0519605034589767,95.93,431,1.2883784014131316,0.08341071460396052,3.046567237377167,179.2000000000001,3448000
1280.54,0.656931244134903,329,-0.009632457990956028,41.9,1.0594561970233918,97.07,432,0.7298921053122582,0.042463510115630924,2.2573090410232544,179.2000000000001,3456000
1279.87,0.6467709916830063,329,-0.015449310463372968,41.9,1.0181376665830613,96.09,433,1.33742547380162,0.03799026371445507,2.226501176357269,154.60000000000022,3464000
1297.58,0.6045579898357392,328,-0.02437285256179166,43.8,1.03835409283638,97.8,434,1.6837964050642955,0.07677790401503444,3.0494345808029175,154.60000000000022,3472000
1301.92,0.6571558743715287,328,-0.011458587874913065,43.8,1.0503631818294525,100.79,435,1.225369935427298,0.04442429907154292,2.376402754187584,179.2000000000001,3480000
1270.5,0.656463440656662,328,-0.017965946451295168,40.9,1.0640862637758255,97.07,436,0.9517137040614334,0.05075944581534714,2.4775505673885347,161.80000000000015,3488000
1263.38,0.709930654168129,328,-0.002315569986385526,39.9,1.0573231387138367,96.11,437,1.2805386454641425,0.08112540715839714,3.024379334449768,161.80000000000015,3496000
1301.88,0.6402215921878814,328,-0.02405444206626271,41.0,1.0446705132722856,101.63,438,1.240552582011441,0.05313757212366909,2.5632625263929367,192.1000000000002,3504000
1300.81,0.6766772919893265,328,-0.01634484278933087,41.0,1.0728991222381592,101.89,439,0.8291777332877166,0.04165435457602143,2.1808251470327376,192.1000000000002,3512000
1310.41,0.6650271320343017,328,-0.020562152998463715,42.900000000000006,1.0764608001708984,105.39,440,1.7634346530162792,0.0882473346311599,3.2560304021835327,222.70000000000022,3520000
1312.65,0.7066206830739975,328,-0.013560981987393462,43.9,1.0761171090602875,103.15,441,1.05336172880562,0.05117919380310923,2.5156795370578764,211.9000000000001,3528000
1300.87,0.6902801901102066,328,-0.015051776458858513,43.9,1.0642856967449188,105.21,442,0.9011971573755857,0.04854107852093875,2.525552375912666,222.70000000000022,3536000
1303.63,0.6560241878032684,328,-0.014656237529561623,50.300000000000004,1.0574095630645752,105.69,443,0.8586054250474936,0.04134435983840376,2.2482138788700103,222.70000000000022,3544000
1303.19,0.6341149425506591,328,-0.013672333782087662,53.7,1.0532646203041076,106.82,444,1.3820950198245399,0.1012074189633131,3.1532176887989043,222.70000000000022,3552000
1302.3,0.6801975858211518,328,-0.025885062300076242,50.400000000000006,1.075537740588188,102.4,445,0.8756766381949832,0.049622826441191134,2.397468353509903,166.0000000000005,3560000
1298.75,0.6238352799415589,328,-0.013690447388216852,43.9,1.0749206310510635,99.71,446,1.0228714314074643,0.06690119511447847,2.6520666390657426,148.30000000000013,3568000
1289.34,0.6751225906610488,328,-0.02631176418013638,42.800000000000004,1.0676344954967498,96.2,447,0.9460667644312936,0.058223462554160506,2.5260077637434004,154.10000000000002,3576000
1290.09,0.6869400990009308,328,-0.0175285017141141,40.9,1.050756762623787,96.33,448,0.9508631786709583,0.040408187289722265,2.2000293987989425,154.10000000000002,3584000
1282.96,0.6395840257406235,328,-0.025745400337909813,40.9,1.0530760079622268,97.59,449,1.361781148359931,0.06701849888078869,2.7918773609399796,155.50000000000006,3592000
1285.04,0.6557365626096725,328,-0.020678489230340345,40.9,1.0614773362874985,98.86,450,1.0448079086970181,0.05557364384876564,2.443621344566345,164.00000000000034,3600000
1286.44,0.6578914129734039,328,-0.018210093140369282,40.9,1.0241921305656434,100.82,451,1.0614053960614347,0.06633571318816393,2.697239655852318,201.40000000000012,3608000
1304.6,0.6918137097358703,328,-0.02047053587171831,44.9,1.0240798884630202,102.11,452,1.0884803271114885,0.07261994861066341,2.8240893214941023,201.40000000000012,3616000
1309.87,0.7249317765235901,328,-0.012969807040863089,46.800000000000004,1.027789927124977,106.55,453,1.177192866081182,0.07534418724942953,2.738211572766304,227.2000000000001,3624000
1307.93,0.6370116603374482,328,-0.030751702008128632,46.800000000000004,1.025029825568199,104.45,454,1.4347688514024468,0.08739890746772289,3.106093730330467,216.1000000000001,3632000
1308.17,0.5731056821346283,328,-0.03242435888038017,49.9,0.9916928482800722,107.93,455,2.494365839191007,0.13494348440784962,3.487384589910507,226.0,3640000
1301.02,0.71156074821949,328,-0.011904338428284972,49.9,1.0492717385292054,105.65,456,0.8750298011316227,0.05032240539323538,2.3590541392564774,216.1000000000001,3648000
1299.17,0.6570468723773957,328,-0.04062228593815234,49.0,0.991412987112999,109.83,457,2.381038177769311,0.16439163447823377,4.157257604598999,221.50000000000003,3656000
1306.5,0.634978443980217,328,-0.014904003282426857,49.0,1.0275173354148865,110.24,458,0.8094477696805943,0.051589412370231,2.3857870221138002,221.50000000000003,3664000
1302.63,0.6326421171426773,328,-0.017828099638281854,49.0,1.0415141612291337,109.62,459,0.8975887747447576,0.045831827125512065,2.356615867614746,221.50000000000003,3672000
1315.07,0.631842657327652,328,-0.026679841940203914,49.0,1.0566030097007753,110.55,460,1.461936403040233,0.11697351748589427,3.2418461555242537,221.50000000000003,3680000
1315.73,0.6576436072587967,328,-0.02108550400182139,47.0,1.0863919699192046,110.4,461,0.9439752603605701,0.042656190777197484,2.3154390144348143,221.50000000000003,3688000
1301.63,0.6744407212734223,328,-0.01240931923588505,46.800000000000004,1.0896577906608582,109.0,462,0.7119195712903457,0.03825385546311736,2.1981977212429045,221.50000000000003,3696000
1314.88,0.6508837866783143,328,-0.01862138384138234,48.8,1.0477732080221176,109.46,463,1.0281911299429864,0.062350585837848485,2.69768549144268,222.40000000000003,3704000
1301.1,0.7190822023153305,328,-0.02309029463402112,48.8,1.0462842988967895,111.18,464,1.2612159746730287,0.07531787864863873,2.919341557621956,226.0,3712000
1316.43,0.6690468871593476,328,-0.012962028447363992,48.8,1.0568120020627976,113.8,465,0.8312696737668166,0.04539085847325623,2.32221249461174,226.20000000000002,3720000
1311.42,0.5371702873706817,328,-0.016496470799756933,49.0,1.0537248486280442,112.15,466,1.2494289369859652,0.10340794247575104,3.1386761838197708,226.0,3728000
1303.28,0.6529465252161026,328,-0.012809842958231456,48.8,1.0357239383459091,109.87,467,0.7972210303748689,0.044136428833007814,2.3473488593101504,222.40000000000003,3736000
1298.5,0.5276227414608001,328,-0.02711437649966683,46.900000000000006,1.0534560096263885,108.43,468,1.2014171596278933,0.09094364447984844,2.9311532193422316,222.40000000000003,3744000
1291.32,0.7359732532501221,328,-0.0061705926680588165,46.900000000000006,1.0422310614585877,106.08,469,1.3029327046326924,0.08626235376577825,3.045058435201645,221.1,3752000
1287.26,0.7241515219211578,328,-0.013670039898570394,45.900000000000006,1.0640038186311722,105.38,470,0.9425473238130924,0.05793556736316532,2.597545086145401,221.1,3760000
1285.2,0.6596426898241043,328,-0.02477176540065557,45.900000000000006,1.0605938643217088,103.48,471,0.9743230055436087,0.05744540084619075,2.5856022667884826,212.0000000000001,3768000
1280.44,0.6442289680242539,328,-0.010772262886166572,44.9,1.0582209873199462,106.19,472,1.1612247374526357,0.07774689685553313,2.8717675584554674,221.1,3776000
1284.27,0.6933964592218399,328,-0.015845619085012003,44.9,1.0461237722635268,104.45,473,1.2122982791950503,0.08654266329947859,2.8900742983818053,212.1000000000001,3784000
1284.47,0.6763239300251007,328,-0.021688614420127122,44.0,1.0947239571809768,101.47,474,1.0137709176167615,0.06697948366403579,2.7061242121458053,212.1000000000001,3792000
