P09:episode_rewards,P01:episode_rewards,explained_variance,fps,advantage_norm,PMM:episode_rewards,grad_norm,episode_length,value_loss,policy_entropy,epoch_idx,policy_loss,frames
5.0,0.0,-1.344346997141838,486,0.193006787430495,1.8,0.025492064391090773,196.61,0.0005391741861035371,1.385479508638382,324,-0.00013563177184551024,2592000
4.0,0.0,-5.169316042661666,486,0.17295728750526906,1.59,0.02313716182097701,189.24,0.0005248162676241464,1.3858012020587922,325,9.977623220038368e-05,2600000
3.1000000000000085,0.0,-1.4390029829740525,486,0.12094301041215658,1.19,0.01710234857929244,175.12,0.0001747354010399249,1.3857985663414,326,1.2584155856529832e-05,2608000
4.0,0.0,-1.242918403148651,486,0.151368746496737,1.41,0.019958374034802263,181.27,0.00043274687090274713,1.3857410609722138,327,-4.050494940202043e-05,2616000
4.0,0.0,-1.2977106082439422,486,0.19051968513056636,1.62,0.02656581476491469,189.31,0.0005684690448447327,1.3846343672275543,328,3.914570734195877e-05,2624000
4.0,0.0,-0.05977785527706146,486,0.1473050926066935,1.48,0.020248708154153982,185.24,0.00041582161437872853,1.3857250142097473,329,-2.8905513972858897e-05,2632000
4.0,0.0,-0.11292022943496705,486,0.17390941513702274,1.51,0.022636027332180716,187.87,0.0005104448377414882,1.38574578166008,330,0.00012567074205435346,2640000
4.0,0.0,0.20568166971206664,486,0.16405647976323962,1.58,0.020976095044168006,189.82,0.00033413697014566423,1.385568927526474,331,-0.0002236071855145383,2648000
3.0,0.0,-1.037840443253517,486,0.13653519777581097,1.35,0.021220198765519997,182.09,0.0003061520273672613,1.3852457690238953,332,0.00044634038851654623,2656000
3.0,0.0,-2.1414254927635192,486,0.11855299638584256,1.09,0.016107107835812488,172.04,0.0002462988142031008,1.3848707604408264,333,-0.00029895049745391587,2664000
3.0,0.0,-3.450287717580795,486,0.15880432963371277,1.32,0.022208544121617928,181.01,0.0003244036288083407,1.3845236432552337,334,-9.391435318320874e-05,2672000
3.0,0.0,-0.2423209685087204,486,0.15384691677987575,1.42,0.022763156448744333,186.76,0.00035286923633975675,1.385078843832016,335,-0.00023491359364925303,2680000
3.0,0.0,-0.6728768706321716,486,0.12305469192564487,1.38,0.015771321580780113,184.0,0.00020997197518454413,1.3857012069225312,336,0.0001383736170555494,2688000
3.0,0.0,-1.0469668066501618,486,0.11155539527535438,1.32,0.016657396133188576,179.99,0.00013970980176054583,1.3858604633808136,337,-7.321889919694514e-05,2696000
3.0,0.0,-0.9373681235313416,486,0.11012006187811493,1.24,0.016724099613457596,178.39,0.00015008675558192408,1.386019320487976,338,3.4532513527665284e-05,2704000
3.0,0.0,-1.2089230102300643,486,0.1161053279787302,1.15,0.018196113977110445,174.9,0.00018257061927670292,1.3857139837741852,339,-7.859125398681499e-05,2712000
3.0,0.0,-0.37003470718860626,486,0.12978895232081414,1.19,0.016978014666560494,175.57,0.0002764267633006057,1.3859119069576264,340,3.973601495090406e-05,2720000
3.0,0.0,-1.5798793625831604,486,0.1329500694386661,1.24,0.020160359777938747,177.92,0.00026060879859414856,1.3857429254055023,341,-4.433285357663408e-05,2728000
3.0,0.0,-1.219854360818863,486,0.17111583764664828,1.27,0.021004352722014386,178.9,0.0005179220528975748,1.3853743076324463,342,0.00010641281987773254,2736000
3.0,0.0,-2.349080649018288,486,0.16080572603270413,1.42,0.022262152645548566,182.69,0.00045113973378192897,1.3859409177303315,343,0.00013527467741369036,2744000
3.0,0.0,-2.783839008808136,486,0.1671667891740799,1.17,0.0224416796881778,173.01,0.00045179352660397855,1.3855963051319122,344,-5.3086843618075367e-05,2752000
3.0,0.0,-1.042618783712387,486,0.1357466614432633,1.1,0.019308208289338002,170.9,0.0002202811315009967,1.385372737646103,345,1.2442818770068698e-05,2760000
3.0,0.0,-0.908484029173851,486,0.1471631312929094,1.24,0.019758266082673913,176.74,0.00025878665225718576,1.3857065045833588,346,1.669965604378376e-05,2768000
3.0,0.0,-0.41399796843528747,486,0.14451735112816094,1.33,0.018578007547746914,180.88,0.00031896703427264584,1.385823335647583,347,-0.00025197696981194896,2776000
3.0,0.0,-0.40240110039710997,486,0.16403571475297213,1.19,0.024080968385986536,175.88,0.00039693130615660267,1.3847916150093078,348,-9.425112190001527e-05,2784000
3.0,0.0,-6.449269652366638,486,0.1526699933037162,1.44,0.01969746314602485,186.28,0.00035108561033439403,1.385591951608658,349,0.00026213511850755824,2792000
3.1000000000000085,0.0,-0.38812559068202973,486,0.18887598849833012,1.63,0.025278168719012367,194.93,0.0004974475238918785,1.3857961285114289,350,-7.337436065881775e-06,2800000
3.1000000000000085,0.0,-2.8799985706806184,486,0.12526569806970655,1.44,0.015579212648870305,184.8,0.00026466579134535093,1.3857374441623689,351,5.704643554054201e-05,2808000
3.0,0.0,-1.5174626570940017,486,0.10940666431561112,1.14,0.013967496878488715,171.9,0.00015222124814158632,1.3860481405258178,352,1.4661434688605368e-05,2816000
3.0,0.0,-0.8469382119178772,486,0.09201351100578904,1.13,0.013114554492965069,172.75,9.369917868411903e-05,1.3860359621047973,353,-4.308268947170291e-05,2824000
3.0,0.0,-0.8164565998315811,486,0.1212204498797655,1.17,0.018060275593728418,173.84,0.00018796186293229767,1.3861091768741607,354,-7.41033488566245e-05,2832000
3.0,0.0,-0.6181254655122757,486,0.17379390964284538,1.26,0.02409801919175557,177.07,0.0004793453557840621,1.3856577479839325,355,8.314217302540783e-06,2840000
3.0,0.0,-12.567949355244636,487,0.13928604523651303,1.26,0.018458089012624808,178.2,0.0003278064569883554,1.385539619922638,356,0.00023030569336697227,2848000
3.0,0.0,-1.629569399356842,487,0.1418104349821806,1.23,0.02014870564521744,178.48,0.00030301456087045153,1.3858256673812865,357,-2.0722371191368437e-05,2856000
3.0,0.0,-2.5692348003387453,487,0.10757513492368162,1.27,0.014153594582484058,179.31,0.00018813278557217928,1.3858610308170318,358,-0.0001713586536970979,2864000
3.0,0.0,-0.4657286697626114,487,0.11179314965382219,1.29,0.01530488685282184,178.37,0.00018419263473333557,1.3857620120048524,359,0.00011603890081460122,2872000
3.0,0.0,-1.1675619673728943,487,0.1151557401008904,1.24,0.016104892168564283,174.21,0.0002369586072097718,1.3860160422325134,360,-4.4080600964662154e-05,2880000
3.0,0.0,-2.524124847650528,487,0.15657537671737373,1.21,0.0241768079595244,172.67,0.0004275412529852929,1.3855756139755249,361,-6.834310081444529e-05,2888000
3.0,0.0,-0.9199864709377289,487,0.11807830062694848,1.2,0.015134929166490825,172.62,0.00024831471693119054,1.3850400960445404,362,5.2806486869485526e-05,2896000
4.0,0.0,-0.5361906635761261,487,0.13058572854846717,1.32,0.018351403354391928,179.82,0.0002540661880539119,1.385578497648239,363,5.355936638807179e-05,2904000
4.0,0.0,-1.4344855850934983,487,0.12016234968788922,1.4,0.015293732023695794,184.04,0.00022474305923424252,1.385541580915451,364,-1.1631482557277195e-05,2912000
3.0,0.0,-0.5529903143644332,487,0.1541925137117505,1.32,0.020928752230911386,181.38,0.0003774545340183977,1.3855544984340669,365,-9.460892986680847e-05,2920000
3.1000000000000085,0.0,-2.1566696727275847,487,0.13998360823839903,1.54,0.017676697382735754,189.86,0.00033176457017816577,1.3853334772586823,366,0.0001104917118573212,2928000
3.0,0.0,-6.130343192815781,487,0.13740530595183373,1.36,0.019901314346044894,182.09,0.00027679581795837294,1.385757348537445,367,1.562098635076836e-05,2936000
3.0,0.0,-4.85696281015873,487,0.11270892728120088,1.11,0.01784573810072422,170.77,0.00018348708965504557,1.3856699347496033,368,-0.0001226171037706081,2944000
3.0,0.0,0.18393572092056273,487,0.12891050979495047,1.26,0.01868059082398982,176.76,0.00023944466928924158,1.3853658580780028,369,2.8608115844690473e-05,2952000
4.0,0.0,-2.210263482928276,487,0.2031604509986937,1.61,0.026717637038565615,188.78,0.0007268149216588427,1.3854214584827422,370,5.642702089971863e-05,2960000
4.0,0.0,-0.28454947054386137,487,0.15275081926956774,1.85,0.0215822286044678,199.51,0.0003138579259939434,1.3851324272155763,371,5.6532336484451664e-05,2968000
3.0,0.0,-1.488409598469734,487,0.10247413706034422,1.37,0.012902889423681287,183.26,0.00018563481698492977,1.3855545616149902,372,-3.334925295348512e-06,2976000
3.0,0.0,-0.14853378593921662,487,0.12796850185841321,1.17,0.01649576803171297,175.34,0.0002195284410890963,1.3857475304603577,373,-5.798468531793333e-05,2984000
3.0,0.0,-0.10472737312316895,487,0.18059099335223436,1.36,0.02324064694419536,180.51,0.0004496670234470912,1.3856518697738647,374,4.71514869514067e-05,2992000
4.0,0.0,-1.744086493253708,487,0.1583885811828077,1.55,0.021191704978875462,189.19,0.0003356322112063026,1.3859340202808381,375,9.55707846696896e-05,3000000
3.0,0.0,-1.8532407402992248,487,0.16840263152495027,1.44,0.022105937667319227,184.9,0.00043725776000655967,1.3857418501377106,376,-1.90175843090401e-05,3008000
3.0,0.0,-0.7233333158493042,487,0.12115777799859644,1.4,0.015914673797414885,182.15,0.00022131999410703428,1.3860581159591674,377,-8.274369218270295e-05,3016000
3.0,0.0,0.26143130600452424,487,0.1049481420405209,1.39,0.014490759707270817,183.75,0.0001268186446304753,1.386004147529602,378,0.00011068055813666433,3024000
3.1000000000000085,0.0,-1.058755841255188,487,0.11256299672648311,1.42,0.016294457746406036,185.88,0.00013107864191852058,1.3859001207351684,379,-8.38864403340267e-05,3032000
3.1000000000000085,0.0,-0.1663593566417694,487,0.1722225571796298,1.49,0.022649797804052508,187.78,0.00041721675785993283,1.3849086725711823,380,0.0001504807495530258,3040000
5.0,0.0,0.11632173597812652,487,0.16930504193529486,1.84,0.021377994730532427,199.82,0.0004800532051240225,1.384668571949005,381,-7.620528087500134e-05,3048000
5.0,0.0,-1.3807293099164963,487,0.08332127587869763,1.55,0.011048595069768305,187.45,9.760660387314601e-05,1.3855705094337463,382,-3.0707961068401344e-05,3056000
4.0,0.0,0.40493434011936186,487,0.15059954373165965,1.42,0.021464226477789675,184.33,0.0002842224629580414,1.385993753671646,383,8.598673157393933e-05,3064000
4.0,0.0,-0.8875522446632386,487,0.1192227503657341,1.49,0.01573782857645342,187.26,0.00023962010198829375,1.3859977889060975,384,-2.656213414411468e-05,3072000
3.0,0.0,-0.9523950672149658,487,0.15199229143559934,1.43,0.019946377303570618,182.16,0.00036074249460170903,1.3858131122589112,385,-5.02758453876595e-06,3080000
3.1000000000000085,0.0,-0.9500535649061203,487,0.15038648296147586,1.55,0.02099344466016233,188.01,0.0003259952523740139,1.3858847951889037,386,0.00015593217343848665,3088000
3.0,0.0,-1.63379802942276,487,0.18179696131497622,1.37,0.023740840151099785,182.71,0.0005875511079057105,1.3858167815208435,387,-0.00014561419575329638,3096000
4.0,0.0,-1.641696508526802,487,0.12593352198600768,1.37,0.015250580997578695,182.98,0.0002265588866202961,1.3861182928085327,388,-5.3121891869523094e-05,3104000
3.1000000000000085,0.0,-0.9277811706066131,487,0.18608324540778995,1.48,0.025251238723078086,186.32,0.0006004050264937177,1.3852991306781768,389,-4.756930335133802e-05,3112000
3.1000000000000085,0.0,-2.173258563876152,487,0.1842581194639206,1.44,0.023792417291375302,183.37,0.0005411045995469976,1.3854973208904267,390,3.0569792579626667e-06,3120000
3.0,0.0,-2.3710456031560896,487,0.13993880027905106,1.27,0.018410077250276914,176.8,0.0003842294410969771,1.3858481550216675,391,0.00014619372890592786,3128000
3.0,0.0,-4.090494531989098,487,0.1501175063662231,1.07,0.01825185467201385,168.85,0.0004259385775367264,1.3858966434001923,392,5.469170828291681e-06,3136000
3.0,0.0,-1.083598490357399,487,0.14012015303596853,1.19,0.017372986310775714,174.47,0.00029768286332910066,1.3859014558792113,393,-2.6352572604082525e-05,3144000
3.0,0.0,0.09735470294952392,487,0.1659529567696154,1.4,0.0224122787076841,182.98,0.0004696991965352026,1.3858635604381562,394,-0.00020189148970530367,3152000
4.0,0.0,-1.1562787210941314,487,0.15744597360491752,1.48,0.028732734507049072,187.8,0.0004264477460242233,1.385674580335617,395,-0.0008614657556609018,3160000
4.1000000000000085,0.0,-0.5867071062326431,487,0.14890543397516012,1.59,0.019852981669208045,192.27,0.0003711063238461065,1.3856546151638032,396,-0.00023956016302690842,3168000
4.0,0.0,-0.28720085859298705,487,0.15920619744807482,1.46,0.021798640368192276,185.99,0.0003146641286548402,1.3856018996238708,397,0.0002386829383976874,3176000
4.0,0.0,-0.12204675316810608,487,0.15298403872177005,1.57,0.02204663197374717,188.82,0.0003411729240360728,1.3856629872322082,398,8.235271598096005e-05,3184000
4.0,0.0,-0.6192257702350616,487,0.13378156553953885,1.57,0.01749282358616451,190.13,0.0002872049016650635,1.385406221151352,399,6.340762920444831e-05,3192000
3.0,0.0,-3.9675591468811033,487,0.15218704113736747,1.37,0.021243723444322692,182.3,0.0003558550287198159,1.3857585728168487,400,2.8363005476421677e-05,3200000
3.0,0.0,-0.4701532971858978,487,0.1375361544266343,1.33,0.01730435241342201,180.42,0.00030045289997815416,1.385651684999466,401,-0.00027509124753123616,3208000
4.0,0.0,-0.16235048592090606,487,0.1549576772376895,1.8,0.018249114476241883,196.11,0.0003835929282968209,1.3857287132740022,402,0.0003051330315611267,3216000
4.0,0.0,-1.1125908237695694,487,0.1723303934931755,1.73,0.023266527132429687,192.52,0.0005653211253752488,1.3852409291267396,403,0.00013068427051621256,3224000
3.1000000000000085,0.0,-1.5335711765289306,487,0.12164448285475374,1.23,0.015696732925742897,176.56,0.0002691760161701495,1.3861039876937866,404,0.00030879024666774057,3232000
3.0,0.0,-0.8541717946529388,487,0.08538457880727947,1.23,0.00999827710825451,177.08,7.859924866693291e-05,1.385318901538849,405,-0.0003296370157295314,3240000
3.0,0.0,-0.3692831599712372,487,0.16338338725268842,1.34,0.020681079845374754,180.57,0.00044168338983581636,1.385741001367569,406,2.7739597571780904e-05,3248000
4.0,0.0,-0.3063018774986267,487,0.10468191860243678,1.51,0.013093232731072064,188.98,0.00017917680480650233,1.3854961609840393,407,-1.6497250435349997e-05,3256000
3.0,0.0,-0.3148832941055298,487,0.13289390842430293,1.29,0.016749751192079016,179.99,0.00024171940949031524,1.3855296099185943,408,-2.676405670172244e-05,3264000
3.0,0.0,-0.9385399001836777,487,0.09415501909330487,1.4,0.012076417564643298,184.05,9.935549302781511e-05,1.3855926704406738,409,-6.372909658239223e-05,3272000
3.0,0.0,-0.9455487728118896,487,0.11377690326422453,1.25,0.016854622966231084,177.67,0.0001557690470781381,1.386057013273239,410,-4.9011810478987175e-05,3280000
3.0,0.0,-0.3943199533224106,487,0.09520458791404962,1.1,0.013333519681558183,171.85,0.00010522906566393431,1.3859632921218872,411,4.0853983045963103e-05,3288000
4.0,0.0,-0.9402344346046447,487,0.177485989369452,1.39,0.024889199561184783,182.77,0.0004789675424331108,1.3859483075141907,412,8.55315409899049e-05,3296000
3.1000000000000085,0.0,-1.144984753727913,488,0.10888141660019755,1.25,0.012893910510709457,178.29,0.00018816121229747295,1.3860957098007203,413,-5.241889373792219e-05,3304000
3.0,0.0,-0.6649069660902023,488,0.10803477045148611,1.19,0.013589884139095842,176.78,0.00018843555084458786,1.3854929673671723,414,0.00018811977352015675,3312000
3.0,0.0,-0.10676402807235717,488,0.17424495939165355,1.44,0.023582281628041976,186.25,0.0004935729343833373,1.3854172646999359,415,-4.855754159507342e-05,3320000
4.0,0.0,-1.0964650440216064,488,0.12816348167136313,1.48,0.01646534633422362,186.86,0.0002597788469358875,1.3856965136528014,416,8.730077483050991e-05,3328000
4.0,0.0,-6.049714635014534,488,0.11092834373936057,1.39,0.01362408546571542,182.16,0.00013347137035225388,1.3857127833366394,417,8.729460158065195e-05,3336000
4.0,0.0,0.20556780755519866,488,0.13244533812627196,1.56,0.019908770797494563,191.49,0.00022253336622043206,1.3858323168754578,418,-0.0001478438991762232,3344000
4.0,0.0,-0.5851480346918106,488,0.14261943858116866,1.7,0.018808417749917768,196.38,0.0003083622267695318,1.3854790556430816,419,-2.3657458987145218e-05,3352000
4.0,0.0,-0.5593691450357438,488,0.14102369943633675,1.59,0.01887538129609829,189.72,0.00035954366259602463,1.3845012056827546,420,5.496570256582345e-05,3360000
4.0,0.0,-0.3723445951938629,488,0.1313713261578232,1.51,0.01868665002265361,185.32,0.0003562411634527507,1.3855993926525116,421,-0.0001074575622624252,3368000
4.0,0.0,-0.11645164728164673,488,0.09118566698394716,1.54,0.01100519506695054,188.25,7.776642617500329e-05,1.3859857273101808,422,-2.9685279878322035e-06,3376000
3.0,0.0,-0.07149648189544677,488,0.10516735386103392,1.53,0.013489161810279234,189.83,0.00011798550550565779,1.385757863521576,423,5.805073017654649e-05,3384000
3.0,0.0,0.09373274326324463,488,0.12814359188079835,1.54,0.01763452244611933,190.89,0.00023703109471171047,1.3860601699352264,424,0.00018466036005520436,3392000
4.0,0.0,-0.9813923013210296,488,0.16990996271371842,1.55,0.024266154112516373,193.33,0.0003890317708010116,1.385965769290924,425,-8.63607226028762e-05,3400000
4.0,0.0,-0.5668913531303406,488,0.1460461430903524,1.53,0.018418004034628455,191.32,0.0003812342296316729,1.3859722542762756,426,-0.00010600816538499203,3408000
3.1000000000000085,0.0,-1.7871862429380416,488,0.11176825458183885,1.35,0.01541178674688706,182.34,0.00023410289322100652,1.385875976085663,427,-1.2710582523141056e-05,3416000
3.0,0.0,-1.6260957574844361,488,0.11929773005656898,1.03,0.01751484759061756,169.54,0.0002283046296588509,1.385599490404129,428,-0.0002874130008240172,3424000
3.0,0.0,0.040915998816490176,488,0.12380497254431248,1.21,0.016125511305619757,176.22,0.0002223934017024476,1.3859282529354096,429,6.60811054331134e-05,3432000
4.0,0.0,-0.7417683815956115,488,0.14060357855632902,1.58,0.01898974705648178,190.0,0.0002944114856200031,1.385338808298111,430,3.189344326528953e-05,3440000
4.0,0.0,-1.3905363500118255,488,0.16175936806946992,1.49,0.02743761082084255,186.43,0.0004089368501081481,1.3855955600738525,431,-0.0004494879340927582,3448000
3.0,0.0,-1.5739300042390822,488,0.13125829208642245,1.32,0.018507783954011918,179.12,0.00026413126990291856,1.385966912508011,432,-9.042601377586834e-05,3456000
4.0,0.0,-0.6598587340116501,488,0.1736443283595145,1.6,0.023482134554762966,190.65,0.0004574415527486053,1.3860505616664887,433,4.080304453964345e-05,3464000
3.1000000000000085,0.0,-0.24495246410369872,488,0.14423110278323292,1.5,0.0170654201417998,187.5,0.0003702151651600616,1.3855608797073364,434,0.00017384568958732415,3472000
3.0,0.0,-117.01950748682022,488,0.16461403616704046,1.36,0.023080492075277795,180.16,0.0004973104165514996,1.3852690839767456,435,-0.00011747744491003687,3480000
3.0,0.0,-0.42591611087322234,488,0.11636143048293889,1.25,0.014604479271018751,175.97,0.00020412940182268358,1.3858301150798797,436,0.0001697431928550941,3488000
3.0,0.0,-0.020593069791793824,488,0.1952510849200189,1.24,0.027050073347453775,176.89,0.000629322348140704,1.385174491405487,437,-0.00011127542744361563,3496000
4.0,0.0,-1.00737091422081,488,0.21316995481029152,1.42,0.028742303312110144,182.91,0.0007953189421300522,1.38542182803154,438,6.902691695472641e-05,3504000
4.0,0.0,-1.18953894674778,488,0.1539872379973531,1.52,0.019260863105674507,187.65,0.0004419386234360445,1.3856784105300903,439,-2.0957647661816738e-05,3512000
4.0,0.0,-1.8039001536369323,488,0.1491184429451823,1.43,0.018786533121546458,185.5,0.00034444320078819146,1.3858522069454193,440,2.582344503025524e-05,3520000
3.0,0.0,-0.656543437242508,488,0.14914651645347476,1.3,0.018488696607744253,178.85,0.00036338863742003014,1.3857241904735564,441,-2.606399227261136e-05,3528000
3.0,0.0,-1.330133519768715,488,0.11486528769135475,1.16,0.015539114336789485,173.02,0.00020326839743233904,1.3858736419677735,442,-1.7051366171472182e-05,3536000
3.0,0.0,-2.132583826780319,488,0.16021129466593265,1.11,0.022676268717229116,172.15,0.0003596378459155858,1.3858857190608977,443,0.00014340498521960398,3544000
3.0,0.0,-0.5267582654953002,488,0.12830665161833166,1.32,0.017536864356058127,179.58,0.00030081466866931805,1.385410363674164,444,-0.00028181828014567145,3552000
4.0,0.0,-0.1736292016506195,488,0.20158402629196645,1.44,0.029858498311970245,185.1,0.0006366296856322152,1.3848874938488007,445,-1.9473582797218113e-05,3560000
3.1000000000000085,0.0,-1.5333082628250123,488,0.13820614520460367,1.39,0.016713189196785525,182.96,0.00033512129772589105,1.3852420234680176,446,-7.166010302171344e-05,3568000
3.0,0.0,-3.3068275862932204,488,0.14394009070470928,1.46,0.019276125122881984,183.47,0.00026523524540039033,1.3856377482414246,447,1.4792447036597877e-05,3576000
4.0,0.0,-1.9914793169498444,488,0.1545407896488905,1.5,0.01949025623442462,187.24,0.00041849056502314853,1.3859424889087677,448,1.2606220625457354e-05,3584000
3.0,0.0,-4.074440175890922,488,0.13909689340740441,1.22,0.01839664019444266,178.28,0.0003516362883306101,1.3850667130947114,449,-2.5724320330482442e-05,3592000
3.0,0.0,-2.3870170629024505,488,0.13570730784907936,1.24,0.01784634935662156,177.46,0.0003026632814146524,1.385331735610962,450,0.00019966868514131875,3600000
3.0,0.0,-2.0742805403470994,488,0.1454391408711672,1.18,0.024084434348426075,174.27,0.000514850797580948,1.3853925228118897,451,-0.0007703630706600961,3608000
3.0,0.0,-1.3360756397247315,488,0.10165380534715951,1.19,0.013375965736268692,175.93,0.00012720351116968232,1.3860894215106965,452,1.8829718119377503e-05,3616000
3.0,0.0,-0.5069859600067139,488,0.14377301996573805,1.34,0.019361463849395653,181.67,0.0003372205891378144,1.3860212898254394,453,7.767517672618851e-05,3624000
4.0,0.0,-3.4330618381500244,488,0.16377390164881944,1.58,0.02225628686066896,189.3,0.00042095387116319215,1.3860398101806641,454,-0.00014298708557817008,3632000
4.0,0.0,-1.3385110807418823,488,0.15020691320300103,1.64,0.01903890168079229,191.02,0.00029838484197853177,1.3858908450603484,455,9.858502402494195e-05,3640000
4.0,0.0,-27.743721929788588,488,0.12265318299643696,1.44,0.016894728301510363,185.77,0.0002708222329590626,1.3861279499530792,456,3.935688931960612e-05,3648000
3.0,0.0,-1.7145901894569398,488,0.14486555755138397,1.19,0.02074993555284499,174.39,0.0003079321321536099,1.3859399807453157,457,8.102079082163982e-05,3656000
3.0,0.0,-2.5758409571647642,488,0.10594871748238802,1.16,0.01339344234343702,173.51,0.0001428511765766416,1.3859612894058229,458,-9.644890355048119e-05,3664000
3.0,0.0,-0.6389318943023682,488,0.14840157007798552,1.19,0.020043478402307892,176.0,0.0002917752072357871,1.3858320093154908,459,0.00010345669434173033,3672000
3.0,0.0,-3.051826691031456,488,0.11833930695429444,1.46,0.01678594930766495,185.9,0.0003260605991022203,1.3855813539028168,460,-0.0002289722083878587,3680000
3.0,0.0,-1.0472836393117904,488,0.11636134419590234,1.31,0.015235115510214628,178.12,0.0002165913786893725,1.385856524705887,461,0.00021280056174873606,3688000
3.0,0.0,-0.09932725667953492,488,0.103190279295668,1.18,0.012044121257042273,174.46,0.0001674452319628017,1.3861063730716705,462,-6.854741173810908e-05,3696000
3.0,0.0,-0.057697457075119016,488,0.14712889958173037,1.48,0.018316792342818147,185.41,0.0003589281023005242,1.3858783948421478,463,0.0002690504687325301,3704000
3.1000000000000085,0.0,-0.8292865061759949,488,0.11302383257076144,1.4,0.015057300645068841,184.33,0.0001594829419468624,1.3856969928741456,464,-0.000179584840680036,3712000
4.0,0.0,-0.7677701413631439,488,0.09754163103178143,1.33,0.013338957461290568,183.36,0.00012874694282004383,1.3860399305820466,465,0.00010577655835732003,3720000
4.0,0.0,-0.1935933256149292,488,0.15422234697267412,1.32,0.022174003786701563,181.89,0.000277055390311034,1.3860131669044495,466,-0.00029350306554988494,3728000
3.0,0.0,-1.226446545124054,488,0.0908485510200262,1.21,0.010978389895995146,177.77,0.0002009926043251653,1.3858828914165497,467,0.00018180658527853667,3736000
2.0,0.0,-0.9319873690605164,488,0.0944299098663032,0.91,0.012641558516761593,163.59,0.00014232320187716142,1.3859604489803314,468,-5.9938178728771164e-05,3744000
3.0,0.0,-4.88893552005291,488,0.10985460155643523,1.05,0.014779967847005693,169.12,0.00019854125307347203,1.3860305845737457,469,0.00012743903418595436,3752000
3.0,0.0,-4.623926245570183,488,0.11226627877913416,1.11,0.014927420435378192,171.83,0.00014354548636788422,1.3859807825088502,470,2.4124866740748984e-06,3760000
3.0,0.0,-1.070980464220047,488,0.14915950843133033,1.38,0.02054083560324382,181.76,0.0003540667886124993,1.385806486606598,471,-0.00011330687353620305,3768000
4.0,0.0,-0.24975072145462035,488,0.08315405517816543,1.48,0.010569892405583875,185.15,8.022494745432596e-05,1.385849003791809,472,7.45141925290227e-05,3776000
4.0,0.0,-0.2737718027830124,488,0.13309482419863344,1.61,0.017035539965827677,192.97,0.0002612108554194492,1.3859530520439147,473,-6.4930764710879885e-06,3784000
4.0,0.0,-2.789427660703659,488,0.1880270421784371,1.54,0.024761593309330646,189.34,0.0006690165236932444,1.3856626641750336,474,-0.00021004496926252614,3792000
4.0,0.0,-2.6140497905015945,488,0.11156892121769488,1.51,0.013753589563987992,188.82,0.00016373689287092928,1.3854327976703644,475,0.0001279564026845037,3800000
4.0,0.0,0.15548993825912474,488,0.09023676058277488,1.48,0.01147442205425847,187.91,0.00014811707319267953,1.3858156645298003,476,-5.2459257203736344e-05,3808000
3.0,0.0,0.0632004463672638,488,0.16731358163058757,1.3,0.022679219995166124,179.61,0.0003687163364384105,1.3857783627510072,477,0.000167069786148204,3816000
4.0,0.0,-0.6632425111532211,488,0.11792021406814455,1.49,0.01488171234039482,184.13,0.0002463807491062653,1.386071503162384,478,9.962312349671266e-05,3824000
4.0,0.0,0.4100476264953613,488,0.1791903036274016,1.65,0.022194839319495185,190.43,0.00044352784738748596,1.3860329115390777,479,-8.768217447141069e-05,3832000
4.0,0.0,-325.27993688225746,488,0.12733946830034257,1.52,0.017858868479422866,189.54,0.0002625778988226557,1.3858671855926514,480,-5.7168240600731225e-05,3840000
4.0,0.0,-0.5995513248443604,488,0.11058872321620583,1.52,0.013886208983338628,190.91,0.00017205609259121957,1.3857811880111695,481,4.239127001710585e-05,3848000
3.0,0.0,-2.658244971036911,488,0.12290391026064754,1.52,0.01529412390271263,188.8,0.0003001337588966635,1.3859761929512024,482,4.665512869905797e-06,3856000
3.0,0.0,-0.766749764084816,488,0.1256355034559965,1.25,0.016885606369336323,176.55,0.0002589062187325908,1.3855240178108215,483,-4.3710491081583316e-05,3864000
3.0,0.0,-4.560289221405983,488,0.12249645441770554,1.14,0.015695388339045286,171.71,0.00018016349372146579,1.3858083951473237,484,-2.2978323395363988e-05,3872000
3.0,0.0,-1.9176375299692154,488,0.09057837478816509,1.08,0.013083256020440021,169.04,0.00012377768116664356,1.3860296022891998,485,-6.049461298971437e-05,3880000
3.0,0.0,-1.60328490793705,488,0.12254606056958436,1.17,0.017445582495828994,174.66,0.00015152380708741476,1.385989180803299,486,5.654172360664234e-05,3888000
4.0,0.0,-1.162279252409935,489,0.10539815127849579,1.43,0.014364345573126356,186.43,0.00014707234181400962,1.3855804359912873,487,1.933654559252318e-05,3896000
4.0,0.0,-1.3016053330898285,489,0.09269590069539844,1.29,0.013707365943716028,179.8,0.00010362552295191563,1.3860487818717957,488,7.602415311339428e-05,3904000
3.0,0.0,-1.3226421695947648,488,0.0996321420185268,1.15,0.013623346988547794,172.63,0.00016065543878880816,1.3857036125659943,489,-0.00010029403827502392,3912000
4.0,0.0,-3.3776390594244003,489,0.1852471182309091,1.39,0.0243717214863634,181.32,0.0007138375821114096,1.3860871553421021,490,5.986673080769833e-05,3920000
4.0,0.0,-0.5756855309009552,489,0.1153470341488719,1.55,0.01451536894666647,186.43,0.00019550419977463208,1.3859691441059112,491,7.496097980947525e-05,3928000
4.0,0.0,-0.46451043128967284,489,0.14425083664245902,1.67,0.01978095254440257,193.11,0.00038502241182413854,1.3855407130718231,492,3.0904590130376167e-05,3936000
