epoch_idx,frames,explained_variance,policy_entropy,fps,value_loss,PMM:episode_rewards,P01:episode_rewards,P09:episode_rewards,advantage_norm,episode_length,grad_norm,policy_loss
663,5304000,-0.8681568324565887,1.386032267808914,486,0.00010952866103593806,1.26,0.0,3.0,0.10213998267427087,178.63,0.020180854060015983,-5.346889985958114e-05
664,5312000,-0.228468878865242,1.3857922601699828,486,0.0002659428867752922,1.4,0.0,3.0,0.126328152930364,182.43,0.023383346445890702,-1.564967620652169e-05
665,5320000,-0.8183572590351105,1.3859268462657928,486,0.00035681773905935185,1.51,0.0,3.0,0.13947564196772874,187.69,0.023158249859271382,4.4862844843009955e-05
666,5328000,-2.0373391193151473,1.3860126543045044,486,0.00016241333935340663,1.48,0.0,3.0,0.11742450508289039,187.6,0.01904315316924698,1.4637604663221281e-05
667,5336000,0.2680376881361008,1.385913006067276,486,0.00035465552677464983,1.54,0.0,4.0,0.14225468468852343,189.17,0.027765045401819885,-0.00013492398778907954
668,5344000,-1.4981624585390092,1.3858964931964874,486,0.0001316964418583666,1.49,0.0,3.1000000000000085,0.08094111058861017,185.83,0.010383884259694746,-4.387782493722625e-05
669,5352000,-0.6164169144630433,1.3859380280971527,486,0.00018891862503835454,1.4,0.0,3.0,0.09839840238913894,181.63,0.019177415657496488,4.212475414533401e-05
670,5360000,-0.10129389524459839,1.3858442783355713,486,0.000266180786896939,1.35,0.0,3.0,0.13132649374194444,179.96,0.02265001746230185,2.7509658648341427e-05
671,5368000,-1.614802934527397,1.3858692181110381,486,0.00023243897775842014,1.48,0.0,4.0,0.11219582404941321,185.51,0.01826090653819243,4.368970916402759e-05
672,5376000,-0.5599361616373062,1.3860689473152161,486,0.00019441601661981166,1.25,0.0,3.0,0.09670923670753837,175.96,0.017844714932261523,9.841961691563484e-06
673,5384000,-0.4606837993860245,1.3855531740188598,486,0.00023773372862933683,1.1,0.0,3.0,0.11656886095181107,171.05,0.02046620418150367,-6.621469377932953e-05
674,5392000,-1.1287571448087692,1.3847347903251648,486,0.00021864101355504318,1.21,0.0,3.0,0.1166258860193193,175.67,0.01997409851082984,-8.863330742315157e-05
675,5400000,-0.6105507206916809,1.3860853338241577,486,0.00025219702969366155,1.3,0.0,3.0,0.11977796006947755,179.99,0.021813825222881267,3.987034346209839e-05
676,5408000,-0.7702331882715225,1.3861394333839416,486,9.126171363845969e-05,1.37,0.0,3.0,0.09756414657458663,184.19,0.022030756886657073,3.6294077326601836e-05
677,5416000,0.03378061294555664,1.3860267782211304,486,0.0002382158913451349,1.3,0.0,3.0,0.13052938668057323,181.57,0.026963297499915197,-7.32641841750592e-06
678,5424000,-3.3779455643892287,1.3861425721645355,486,0.0002137895959015168,1.14,0.0,3.0,0.11592295361682772,174.03,0.020984015511656913,0.0001287794142990606
679,5432000,-0.7450217968225479,1.3859129321575165,486,0.00018977705227598562,1.08,0.0,3.0,0.11023363316431642,169.76,0.02082800512558772,-6.0428549741118335e-05
680,5440000,-0.27662253677845,1.3858092653751373,486,0.00030020124205236697,1.38,0.0,4.0,0.1321946436073631,183.24,0.02122695678758733,-3.756617963517783e-05
681,5448000,0.28030919551849365,1.386015657186508,486,0.0001565459974597161,1.52,0.0,4.0,0.09204074278473855,187.85,0.01719697595961696,4.445533326361329e-05
682,5456000,-0.11887852430343628,1.386180944442749,486,0.00010085924785926182,1.18,0.0,3.0,0.09276918966323137,174.41,0.01821764004991765,3.883878118358553e-05
683,5464000,0.5664668917655945,1.3850859189033509,486,0.000564326130469226,1.35,0.0,3.0,0.1756010600551963,179.42,0.03040860985370139,-8.956226227610386e-05
684,5472000,-67.27279767811298,1.3852221536636353,486,0.00039343333417605206,1.56,0.0,3.0,0.15411548405885697,185.41,0.0254707956817507,-5.40878710035031e-05
685,5480000,-0.6757427442073822,1.3859522664546966,486,0.0003089380546271059,1.32,0.0,3.0,0.12702688753604888,176.76,0.01940604072482674,-3.299674772279104e-06
686,5488000,0.46813535153865815,1.3860181641578675,486,0.000237816127557835,1.19,0.0,3.0,0.1285675390996039,173.26,0.025153001468723048,2.542589129006956e-05
687,5496000,-0.5063883095979691,1.3859109449386597,486,0.00025045717092325503,1.33,0.0,4.0,0.11781397618353368,180.18,0.01920185557941746,7.819585272045515e-05
688,5504000,-2.9600735121965407,1.3856372034549713,486,0.0002476344204376346,1.41,0.0,4.0,0.10997626561671496,185.15,0.01735457626262936,3.875591406540479e-05
689,5512000,-0.025684993863105774,1.3860140120983124,486,0.0003996364539705155,1.19,0.0,3.0,0.1428274267166853,176.63,0.027031558598790882,-8.497510658344254e-05
690,5520000,-3.228738479614258,1.3861626517772674,486,8.37811076195294e-05,1.23,0.0,3.0,0.08205050369724631,178.6,0.012069052544831838,2.2114691219030647e-05
691,5528000,-116.66118760347366,1.3858781170845031,486,0.0003349026956743728,1.36,0.0,3.0,0.14222362251952292,181.62,0.024412043485049616,-6.745846912963316e-06
692,5536000,-0.05912541270256042,1.3858041369915008,486,0.0003939127751380056,1.64,0.0,4.0,0.1546065635047853,191.3,0.028540482792163736,0.00014763410516025033
693,5544000,-0.757683030962944,1.3857973504066468,486,0.00028496980527393135,1.67,0.0,4.0,0.12687085513956844,193.23,0.02236553211038449,-0.0001504809494872461
694,5552000,-0.7798454821109772,1.3860617673397064,486,0.00024935072581570237,1.28,0.0,4.0,0.131411447878927,178.17,0.022402926298626818,0.00014685332347653458
695,5560000,-2.52292989730835,1.3858103036880494,486,0.0004658406296357498,1.43,0.0,4.0,0.18037434211932124,184.38,0.026100584474116756,-0.00016913293628022076
696,5568000,-0.13026338458061218,1.385668556690216,486,0.00016329912685932868,1.57,0.0,4.0,0.10173218193463981,189.35,0.019813877287866353,4.387718452562694e-05
697,5576000,-0.6046908921003342,1.385735397338867,486,0.00012951576264640607,1.43,0.0,4.0,0.10519918590784073,183.63,0.017729442714715642,-0.00012204109934828011
698,5584000,0.4880456805229187,1.3859748721122742,486,0.00012902345570864782,1.46,0.0,4.0,0.09731737796217203,185.22,0.02094761214627783,0.00015578128283436855
699,5592000,-0.00796222448348999,1.386069462299347,486,0.00019643187408746599,1.3,0.0,3.0,0.12150054227560758,179.71,0.025093703219720185,-4.098792960576248e-05
700,5600000,-0.6705167597532272,1.3861611485481262,486,0.0002643681143388221,1.34,0.0,3.0,0.11404421699233352,179.8,0.019518939151613807,2.9167120510464883e-06
701,5608000,-1.1159721577167512,1.3858602619171143,486,0.00038158489199418,1.47,0.0,3.0,0.14321273678913712,185.21,0.022919198700921267,7.271794181008317e-05
702,5616000,-1.8655347269773483,1.385928863286972,486,0.00010352300673361015,1.29,0.0,3.0,0.09078458536416292,178.7,0.018491844009269943,3.65982931907638e-05
703,5624000,-1.5359499621391297,1.3860109055042267,486,0.0002548966232620842,1.14,0.0,3.0,0.11794016066007317,173.13,0.02321750560306239,-0.00034841191227314995
704,5632000,-3.9122994112968446,1.3860128927230835,486,0.00042825880115515246,1.23,0.0,3.0,0.14070081477984786,178.4,0.020448062604594853,0.0003728832770207191
705,5640000,-0.9145100301504135,1.385634709596634,486,0.00020487129765967894,1.36,0.0,3.0,0.13131406411528587,184.17,0.02163453132867588,-7.9306955813081e-05
706,5648000,-0.35055237233638764,1.3858431911468505,486,0.00025928945432610815,1.38,0.0,3.0,0.13320536958053708,184.77,0.023888444560154817,1.265351071197074e-05
707,5656000,-0.7967950010299683,1.3860176587104798,486,0.00027934936864767226,1.42,0.0,4.0,0.1301457560993731,186.61,0.022506518202149516,-4.039946264583705e-05
708,5664000,-1.3261670899391174,1.3859817671775818,486,0.00025149902543489586,1.38,0.0,4.0,0.11087093062698841,183.09,0.018631476683015413,3.499172858937527e-05
709,5672000,-0.01974638044834137,1.3859277284145355,486,0.00027374546353371444,1.42,0.0,3.0,0.1317547887843102,183.09,0.022899077054239773,9.958636561350431e-05
710,5680000,0.08759331822395325,1.3859766697883606,486,0.00028967998048983645,1.42,0.0,4.0,0.11746361531317234,183.96,0.019020049842375483,-0.00015789461493113778
711,5688000,-0.14073747336864473,1.3859417521953583,486,0.00010941407269115189,1.19,0.0,3.1000000000000085,0.09036039413884282,174.64,0.01822351212667712,-3.6935351017746145e-05
712,5696000,-3.522693708539009,1.385809042453766,486,0.00020214723437675275,1.45,0.0,3.1000000000000085,0.12861941285431386,184.17,0.022038961404555097,9.818194517720258e-05
713,5704000,-90.14150272488594,1.3856403160095214,486,0.0004964328487903913,1.74,0.0,4.0,0.18939422579482199,196.91,0.03307339244667326,8.443879778496921e-06
714,5712000,-3.8040223896503447,1.3853645193576813,486,0.00019539409844639976,1.4,0.0,3.0,0.1056071884278208,183.51,0.015375868166692463,-3.5507671651657804e-05
715,5720000,-2.7935387080907823,1.3856592738628388,486,0.00038637390902863445,1.12,0.0,3.0,0.1337998407240957,174.22,0.027426623682431157,-0.0001902369649769753
716,5728000,-5.843486505150795,1.3861231327056884,486,0.0003413152942837883,0.99,0.0,3.0,0.11782658517360688,168.4,0.01698066286424642,0.0002217572127119638
717,5736000,-1.2718252062797546,1.3859504795074462,486,0.0001839875141399716,1.11,0.0,3.0,0.10539814990013838,172.06,0.01557222415044322,-0.00016461276554764482
718,5744000,0.08704695463180542,1.3861179304122926,486,0.0001800963000232514,1.31,0.0,3.1000000000000085,0.11120878768153489,180.43,0.02056128925712157,-1.834373868405237e-05
719,5752000,0.32540903449058534,1.385994907617569,486,0.0003154404220509832,1.36,0.0,3.0,0.1353791861794889,181.79,0.026511196102723636,-5.92347199562937e-05
720,5760000,-1.0912813138961792,1.385573558807373,486,0.0006243002014861077,1.5,0.0,4.0,0.17715771114453674,184.55,0.029945323856635352,-2.846520823368337e-05
721,5768000,-2.2996704441308977,1.3859207689762116,486,0.00011443296629863653,1.18,0.0,3.0,0.08348031939938665,171.68,0.011325169953245697,-9.0982859169344e-05
722,5776000,-1.4500113254785538,1.385601691007614,486,0.0005111277454471975,1.27,0.0,3.1000000000000085,0.15491253681480885,177.04,0.027166979916154414,-1.813239956391044e-05
723,5784000,0.05111737608909607,1.3859349834918975,486,7.168219545064858e-05,1.38,0.0,4.0,0.08257853745482863,182.55,0.01299808525041843,9.159401695796988e-05
724,5792000,0.5048170590400696,1.3860347199440002,486,0.0001288334966397997,1.24,0.0,3.0,0.11262242758646607,176.3,0.02429203688158789,-5.3788187506143005e-05
725,5800000,0.3222205287218094,1.3860316646099091,486,0.0002459307058597915,1.08,0.0,3.0,0.11406304215081037,170.63,0.02387467075072561,8.371483742848796e-05
726,5808000,-25.00168801724911,1.3860958921909332,486,0.00041622938505270213,1.19,0.0,3.0,0.14076946104411037,175.12,0.01978127824734049,5.4118621892484955e-06
727,5816000,-0.9959157049655915,1.3860675060749055,486,0.0002319370783203567,1.29,0.0,3.0,0.10778933694586158,178.98,0.0189637669005996,1.223432553523196e-05
728,5824000,-0.0018398839235305787,1.385754566192627,486,0.00025215934573566304,1.29,0.0,3.0,0.12792956970632077,178.62,0.021489626852162148,-0.0001022074884531321
729,5832000,0.5426833707094193,1.3858546364307402,486,0.00013375395279467738,1.17,0.0,3.0,0.10540234361775219,173.16,0.022426624769010795,-3.609280938690063e-05
730,5840000,-0.15290993094444275,1.3859504556655884,486,0.00018337765418152685,1.24,0.0,3.0,0.11107800303958357,175.87,0.021639037436690066,9.885888262942898e-05
731,5848000,-0.5810974609851837,1.3857365334033966,486,0.0004557213691941797,1.38,0.0,4.0,0.14558382862247526,180.99,0.025506114429956178,-1.8512579517846463e-05
732,5856000,-9.022051038742065,1.3859309339523316,486,0.00014384696116934493,1.29,0.0,3.0,0.09080964158289134,176.84,0.01312379448482208,2.140549182513496e-05
733,5864000,-36.73471578478813,1.3857184481620788,486,0.000684528314718591,1.54,0.0,3.0,0.1936568484734744,183.79,0.032125436352457896,6.785843605030096e-05
734,5872000,0.03697559654712677,1.385938925743103,486,9.316343081763989e-05,1.6,0.0,4.0,0.08951788906939327,188.93,0.014144886059225797,-2.7714502357412128e-06
735,5880000,-0.566784273982048,1.3861118376255035,486,0.00011627740918981999,1.33,0.0,4.0,0.08244033343158662,181.2,0.01574820677984247,6.295447371485352e-05
736,5888000,-0.15144184708595276,1.3855913829803468,486,0.000430014179629552,1.4,0.0,4.0,0.15673478585667908,184.11,0.028664489745517115,-9.256610483134863e-06
737,5896000,-0.9868358957767487,1.38581840634346,486,0.0006356065439513259,1.61,0.0,4.0,0.18400903103873134,193.06,0.026813348320317135,-9.438658431463409e-05
738,5904000,-0.38304405272006986,1.3856666374206543,486,0.0002023696991864199,1.52,0.0,4.0,0.1056628043577075,187.59,0.016963105775104077,6.984605424804613e-06
739,5912000,-0.8892278283834457,1.386032303571701,486,7.045152731507188e-05,1.29,0.0,3.0,0.08417078258469701,177.75,0.018109235048379482,8.572566912334878e-06
740,5920000,0.005990505218505859,1.3859812450408935,486,8.527903903313926e-05,1.44,0.0,3.0,0.09586063565686345,186.44,0.019528713324883495,-4.9977482849499214e-05
741,5928000,-0.65233766913414,1.38604660987854,486,0.0006583337034817304,1.72,0.0,3.1000000000000085,0.20118208769708873,194.86,0.034707520465602236,-3.380841374564625e-05
742,5936000,-2.167685642838478,1.3860760462284087,486,0.00020507183697873188,1.57,0.0,4.0,0.10837034238502383,186.52,0.015793484768001714,0.0001244625627282403
743,5944000,-0.2580494683980942,1.3859494984149934,486,0.00016204211161380044,1.29,0.0,3.0,0.10480572612956167,177.23,0.01923539795222895,2.0950872813045862e-05
744,5952000,-0.7570570886135102,1.386110098361969,486,0.0001483768936731167,1.09,0.0,3.0,0.0987809783499688,169.5,0.017859221301043265,-7.639969942829338e-05
745,5960000,-0.27686046063899994,1.3861850452423097,486,6.525951124331187e-05,1.07,0.0,3.0,0.08184076331555844,169.78,0.01823713070063175,4.2197222137474454e-05
746,5968000,-0.15373871028423308,1.3860286974906921,486,0.00033477926690352435,1.34,0.0,4.0,0.14794953434728086,181.93,0.025641852905630008,0.0001761423228890635
747,5976000,-7.740606151223183,1.3861181128025055,486,0.0004908771554772784,1.43,0.0,4.0,0.14523455538786947,186.56,0.02926870051435531,-0.00033814949744737533
748,5984000,-1.4782338166236877,1.386008117198944,486,0.00011370339647669425,1.23,0.0,4.0,0.08942370681092143,177.11,0.011200929030824083,0.0001359913462874829
749,5992000,-20.361865728497506,1.385942884683609,486,0.00036834948409477877,1.21,0.0,3.1000000000000085,0.13515594352036714,178.09,0.01959528812084506,2.2046391713956836e-05
750,6000000,-0.8018767017126084,1.3856180500984192,486,0.000315538249723204,1.19,0.0,3.0,0.1351967851445079,175.98,0.022719710689868854,-8.049607873545028e-05
751,6008000,0.29455174148082736,1.385361590385437,486,0.0001754766204896896,1.38,0.0,3.1000000000000085,0.11243538790382444,180.74,0.018124273972969566,0.00012347780661002615
752,6016000,-0.7994593310356141,1.3858016395568848,486,0.00023741024994365035,1.6,0.0,4.0,0.09646652299910784,188.8,0.016688700363582346,-6.710826883136179e-05
753,6024000,-0.5488466894626618,1.3859189128875733,486,0.00013216295746190098,1.31,0.0,4.0,0.08902256124652923,177.79,0.015378992611630787,-5.124134910147404e-05
754,6032000,0.364958958029747,1.38609943151474,486,0.00017352485571223042,1.09,0.0,3.0,0.09681958802044392,171.45,0.017526476970483717,7.37628189381212e-05
755,6040000,-0.3592281824350357,1.3853843557834624,487,0.0003872222829272687,1.31,0.0,3.0,0.1496013570483774,179.81,0.0257815582445691,-8.945568895796897e-05
756,6048000,-0.259273299574852,1.3860752093791961,487,7.739044688264584e-05,1.42,0.0,3.0,0.08377363110892475,183.37,0.015499051199017243,5.77087803685572e-05
757,6056000,-2.9943844044208525,1.3860575342178345,486,9.83850852139767e-05,1.24,0.0,3.0,0.08280528720468283,176.64,0.017746677253855134,-6.598824907996459e-05
758,6064000,-22.834321981072424,1.3861126363277436,486,7.816246047923414e-05,1.12,0.0,3.0,0.08504592266865074,171.78,0.01770383431386878,-1.8665958778001367e-05
759,6072000,-0.24206185042858125,1.3855053567886353,486,0.00027346116241233176,1.22,0.0,3.0,0.1293242648616433,175.45,0.023837299939534026,0.00011641475221949804
760,6080000,0.4701150208711624,1.3858420491218566,486,0.00027606035757912653,1.65,0.0,4.0,0.13480135144665836,195.72,0.023909246867598245,9.283616091124713e-06
761,6088000,-3.1020525109767916,1.3860898625850677,486,0.00011525550116402882,1.57,0.0,4.0,0.08694462957791985,191.84,0.015791630418172074,1.4890035236021505e-05
762,6096000,0.04396125972270966,1.3860003709793092,486,5.558282339165999e-05,0.91,0.0,2.0,0.07931893352419138,163.2,0.020188447597269454,-5.268380045890808e-06
763,6104000,-0.19665336966514588,1.3854186356067657,486,0.00036103342274714125,1.07,0.0,3.0,0.13408082840964197,170.44,0.025686880947698137,-8.453994785668329e-05
764,6112000,-0.2292412745952606,1.3851237297058105,486,7.566657047021863e-05,1.26,0.0,3.0,0.07623683797661215,177.74,0.013473984663307901,-8.205986596294678e-06
765,6120000,-2.9439960473775866,1.386064691543579,486,0.00029387881611569355,1.16,0.0,3.0,0.1262753514293581,172.87,0.026197370478131133,9.868228195045958e-05
766,6128000,-1.6954675596952438,1.385751144886017,486,0.000352996655361153,1.25,0.0,3.0,0.11976686325855553,174.75,0.01805950324649137,-3.07906185844331e-05
767,6136000,0.7556007021665573,1.3860324358940124,486,9.844903771409008e-05,1.45,0.0,3.0,0.09511521453037858,183.27,0.015458235134608238,-5.335041927537532e-05
768,6144000,-3.5404674953222273,1.38588490486145,486,0.0003680079303649109,1.45,0.0,3.0,0.12184467161539941,183.34,0.021090205526652507,8.152499382049427e-05
769,6152000,-1.0998553693294526,1.3860663747787476,486,0.00017225614568587843,1.13,0.0,2.1000000000000085,0.10380282066762447,170.45,0.020398219386673713,3.948831814341247e-05
770,6160000,0.4593742835521698,1.3860700011253357,486,9.783171296703585e-05,1.1,0.0,3.0,0.09368352333083749,171.52,0.018531010225490002,-1.9192477921023965e-05
771,6168000,-4.069380463957787,1.386111866235733,486,0.0003768854981569803,1.18,0.0,3.0,0.1480377962719649,174.5,0.02459696571480344,-2.2953486986807547e-05
772,6176000,-0.3604759293794632,1.385990513563156,486,0.00012381804039023335,1.44,0.0,3.1000000000000085,0.09508456956595182,186.7,0.017408229927574875,2.6138412213185802e-05
773,6184000,-0.5626044088602066,1.3858798193931579,486,0.00017219062583535561,1.45,0.0,3.1000000000000085,0.1114858349878341,186.75,0.018815917356552168,5.887170118512585e-07
774,6192000,-0.46618922710418703,1.3860713851451874,486,0.00017749044291576866,1.41,0.0,3.1000000000000085,0.12133292937651277,184.43,0.023955594257775034,2.7289561439829414e-05
775,6200000,-0.6864164000749589,1.38613884806633,486,0.00011098102771043727,1.25,0.0,3.0,0.07471045998856425,177.09,0.014816750422934429,-2.0053572170581903e-05
776,6208000,-2.0088042813539504,1.3859620809555053,486,0.0002456244719212464,1.26,0.0,3.0,0.11565582305192948,177.11,0.02261110305421351,-1.8348283774685114e-05
777,6216000,-1.8713812589645387,1.3858060324192047,486,0.0005868082693359611,1.42,0.0,3.1000000000000085,0.1801385643798858,184.04,0.030672120043781524,-0.0001723387929087039
778,6224000,-134.8805899822712,1.3859646451473235,486,0.00030559629361448515,1.49,0.0,4.0,0.10673679035156965,187.71,0.014645593205175939,2.7475305423649842e-05
779,6232000,-0.6227726072072983,1.3858844101428986,486,0.0001597396275877827,1.46,0.0,4.0,0.11367302197962999,186.25,0.022254528259954335,2.061404418782331e-05
780,6240000,0.0800150191783905,1.3859485805034637,486,0.00029438485184755334,1.55,0.0,4.1000000000000085,0.13644412135705353,189.89,0.02332459652542732,-6.0381220828276126e-05
781,6248000,-5.482686114311218,1.3860501098632811,486,9.092437588179791e-05,1.3,0.0,3.0,0.08425990712828935,179.58,0.01631552718541859,1.907088837469928e-05
782,6256000,0.015327997207641601,1.3857428574562072,486,0.000260561955835783,1.1,0.0,3.0,0.12084004782140255,172.09,0.02111535081141005,1.3556738813349512e-05
783,6264000,0.17086463093757628,1.3858377873897552,486,0.00040079638773590884,1.35,0.0,4.0,0.1425576296309009,180.43,0.02998128355161882,9.318551630713045e-05
784,6272000,-1.6715850746631622,1.385857400894165,486,0.0002715304899140847,1.45,0.0,3.1000000000000085,0.12419753720983863,183.44,0.017984892792249713,-9.128299569056254e-05
785,6280000,-0.2801630049943924,1.3860861301422118,486,0.00010141258339118054,1.35,0.0,3.0,0.08680131159722805,179.49,0.01717780778198808,-8.34181162645109e-06
786,6288000,-0.36222819566726683,1.3860649466514587,486,0.0001406998143806959,1.36,0.0,3.0,0.10362851932644844,182.54,0.01775747114567568,-0.0001235873431096479
787,6296000,0.6332207489013671,1.3859661865234374,486,0.0003193613686448771,1.5,0.0,3.0,0.14431192709133028,188.5,0.02467895348910474,8.749605898628942e-05
788,6304000,0.37756824135780337,1.3857966089248657,486,0.0002537607966030464,1.54,0.0,4.0,0.12797764917835594,188.16,0.021022179277068474,4.907442391413497e-05
789,6312000,0.36632003366947175,1.3860816383361816,487,0.00027965734504277863,1.56,0.0,4.0,0.13357412530109286,188.87,0.024365357481436374,-2.440337013467797e-05
790,6320000,-2.433566997051239,1.3858768773078918,487,0.00019985444079850367,1.47,0.0,4.0,0.10612198881804943,186.45,0.018307078908785954,-4.3432583734102085e-05
791,6328000,0.3419616711139679,1.3859108662605286,487,0.00022631562622223102,1.42,0.0,4.0,0.11373355863615871,183.29,0.02050603969283455,4.4548368896357716e-05
792,6336000,-1.397995964884758,1.3858877289295197,487,0.0003306348051756913,1.53,0.0,4.0,0.12768994729034602,188.11,0.02075168115518382,-3.7696991294069447e-05
793,6344000,0.006991070508956909,1.385725257396698,487,0.00035141625805977126,1.61,0.0,4.0,0.14938577784225346,191.32,0.027936783317721547,0.00011608818284003064
794,6352000,-3.944675930738449,1.385385698080063,487,0.000297939321920353,1.53,0.0,4.0,0.10740475260186941,187.69,0.01687224047021938,5.108484256197698e-06
795,6360000,-0.6376800942420959,1.3858450281620025,487,0.00024312918870805333,1.34,0.0,3.1000000000000085,0.11536210692487657,182.33,0.02007967061291195,-8.536471079423791e-05
796,6368000,-1.5051879996061326,1.385614675283432,487,0.0006483114363902587,1.27,0.0,3.0,0.18643323787488042,178.8,0.028213274236755428,5.241672506599571e-06
797,6376000,-3.7010610151290892,1.3857723474502563,487,0.00010012109236924971,1.48,0.0,4.0,0.08959890142083168,183.24,0.014127012306572387,-0.00019346282773767597
798,6384000,-1.9454720658063889,1.3857174706459046,487,0.000464275392143918,1.46,0.0,4.0,0.1367297474294901,184.12,0.02345407061592163,0.00013020534235693047
799,6392000,-3.405065762400627,1.3859547662734986,487,0.00011395604893834843,1.22,0.0,3.0,0.09179023941978812,178.47,0.015225107269794914,-7.414206611429108e-06
800,6400000,-0.7161095786094666,1.3858620476722718,487,0.0001741351275791203,1.18,0.0,3.0,0.11273021351546049,176.17,0.02053393616848954,-7.764411740026844e-05
801,6408000,-0.38838643848896026,1.385977827310562,487,0.0002796268424390291,1.3,0.0,3.0,0.1262405802309513,179.43,0.02249354982304974,0.00017826963140464612
802,6416000,-0.18160981059074402,1.3859398305416106,487,0.0003072470607287414,1.43,0.0,3.0,0.13475953836925328,184.18,0.024005225893906128,-3.2013149793783666e-05
803,6424000,-0.29630314707756045,1.3859607553482056,487,0.0001628471035229495,1.36,0.0,3.0,0.1029753120150417,183.46,0.02034592699057055,2.6034083316517353e-05
804,6432000,-3.516345601081848,1.3852699863910676,487,0.00035581259784066787,1.38,0.0,3.0,0.12100750827230514,183.6,0.021964939418295124,-0.00017789372146921777
805,6440000,0.08651394724845886,1.3856240618228912,487,0.0002705401941193486,1.65,0.0,3.1000000000000085,0.11597132149152457,192.91,0.01613757635377075,7.32887581398245e-05
806,6448000,-0.137689773440361,1.3856106638908385,487,0.0003686186828235805,1.79,0.0,4.0,0.1443739693891257,197.95,0.025273624109602762,-2.62883746472653e-06
807,6456000,0.25822882235050204,1.3859761035442353,487,0.00018011465126846815,1.6,0.0,4.0,0.09461721790023148,190.66,0.01627869988066616,-5.770965002739104e-05
808,6464000,-3.6974564933776857,1.3861369287967682,487,0.00021174848187570207,1.31,0.0,3.0,0.12978533271700143,180.21,0.024047483333831124,3.1820065432839326e-05
809,6472000,0.481088205575943,1.386111809015274,487,0.00018293506263262316,1.26,0.0,3.0,0.10372097577899694,176.54,0.01821161968124415,2.152081762687885e-05
810,6480000,-0.24037248373031617,1.3858670198917389,487,0.00022796433690928098,1.27,0.0,3.0,0.12470275977626442,177.79,0.02359998331719117,0.00010137347409909125
811,6488000,0.5134139609336853,1.3859214627742766,487,9.432931748960982e-05,1.39,0.0,3.0,0.09737003138288855,184.4,0.0203966406093657,7.645861333003267e-06
812,6496000,-0.7135193175077439,1.3859218895435332,487,0.00012214690418545614,1.35,0.0,3.1000000000000085,0.08729615322314203,182.27,0.017585797418057887,-7.173917038016953e-05
813,6504000,-4.857304019331932,1.3859037458896637,487,0.0003756923594039563,1.34,0.0,4.0,0.13684510540217162,179.78,0.023304535833256295,4.286606985260733e-05
814,6512000,-0.23745662748813628,1.3857647824287413,487,0.0002354878312701203,1.33,0.0,3.0,0.11252308772876858,178.87,0.019889534981109635,1.634400643524714e-05
815,6520000,-2.7186294186115263,1.3860784459114075,487,0.00030737858414767063,1.14,0.0,3.0,0.1248046133108437,171.0,0.021702744180182254,-0.00013062827894827933
816,6528000,-2.130875381231308,1.3859936642646788,487,0.00020489185691644708,1.12,0.0,3.0,0.10398246353492141,169.53,0.01792931296906955,8.507390200975351e-05
817,6536000,-3.181052168607712,1.3860064232349396,487,0.0002157258587362776,1.11,0.0,3.0,0.11342863950878382,170.33,0.021966388904830957,4.647089441277785e-05
818,6544000,-0.3852895051240921,1.3859981787204743,487,0.0003301684828704765,1.03,0.0,3.0,0.13193941866979003,169.84,0.02258216849212675,-9.229455432432587e-05
819,6552000,-0.8600260502099991,1.38599298119545,487,0.00021689020009375783,1.21,0.0,3.0,0.11179910740815104,178.17,0.019716599700197224,6.657897363766097e-05
820,6560000,-5.802800524830818,1.385687881708145,487,0.00011607961489914942,1.34,0.0,3.0,0.08007731566205621,183.28,0.016256003446035693,9.183808597299503e-06
821,6568000,-35.431626076102255,1.3858881998062134,487,0.0006002535023037581,1.3,0.0,3.0,0.16218433096073567,179.25,0.028154720812794326,-0.00013200702233007178
822,6576000,-1.5788309013843536,1.3855555260181427,487,0.00019172099830655042,1.31,0.0,3.0,0.11347620522603392,178.79,0.0174090856647285,-9.588513619746664e-05
823,6584000,-1.3190664517879487,1.3853995931148528,487,0.00033258922634786357,1.39,0.0,3.1000000000000085,0.13075583087280393,182.56,0.024253242968558353,5.590767104877159e-06
824,6592000,-0.4415093219280243,1.38603595495224,487,7.299913231463506e-05,1.47,0.0,3.1000000000000085,0.08240515256300568,185.76,0.012607722325856307,4.293970348953735e-05
825,6600000,0.053572378158569335,1.3859961879253389,487,0.00028769557683745007,1.25,0.0,3.0,0.13153217686340213,177.1,0.024577340721135914,0.00011426033190218731
826,6608000,-4.227652223110199,1.3855065238475799,487,0.00036520954126217475,1.27,0.0,3.1000000000000085,0.14386813497170806,176.9,0.023185237226981088,-4.314334197260905e-05
827,6616000,0.038933453559875486,1.3853157567977905,487,0.0003120624508619585,1.55,0.0,4.1000000000000085,0.13874783435836435,186.13,0.023810502595816897,7.115059157513315e-05
828,6624000,-1.687620878815651,1.3859875619411468,487,0.00017397857946775729,1.44,0.0,4.0,0.10597106174565851,184.8,0.019676343032038027,1.6299010057991835e-05
829,6632000,-1.1408153653144837,1.3860425424575806,487,0.0004654366691534051,1.36,0.0,4.0,0.15288800351321696,182.5,0.025728062375039714,-0.0001323444736772217
830,6640000,0.04542845606803894,1.3860488605499268,487,9.728812015737276e-05,1.3,0.0,4.0,0.08823299705982209,178.22,0.014935498741847821,5.530608617846156e-05
