PMM:episode_rewards,advantage_norm,grad_norm,P01:episode_rewards,explained_variance,value_loss,policy_loss,fps,policy_entropy,frames,P09:episode_rewards,epoch_idx,episode_length
216.59,2.6039501678943635,0.9269766111125074,72.9,0.7561310744285583,0.06022631546016782,-0.021175073445774614,319,1.1018660408258438,5256000,371.0,657,1623.36
209.04,3.0889088034629824,1.2467152845605796,72.0,0.6795892906188965,0.09916564793791621,-0.032259231810458006,319,1.1048368924856187,5264000,370.09999999999997,658,1596.43
211.64,3.445178291797638,1.3828329905028633,72.0,0.8686450493335723,0.09746508751995861,0.0009669757477240637,319,1.033497788310051,5272000,370.09999999999997,659,1597.87
218.99,4.201168254613877,2.100304176949658,72.0,0.8036371731758117,0.15369108733721076,-0.03691283196443692,319,1.0220136177539825,5280000,371.0,660,1625.41
214.38,2.966916518211365,1.407494200440576,72.0,0.8609566378593445,0.07954699118621647,-0.026496380664757454,319,1.0222982341051101,5288000,370.09999999999997,661,1611.09
210.04,2.6213406670093535,0.9706955421258451,70.8,0.8227540284395218,0.0604010478919372,-0.01163604143250268,319,1.0838571906089782,5296000,369.1,662,1596.56
206.39,3.3323719561100007,1.4476364322417248,70.8,0.9017729872465133,0.08979359346441924,-0.01431878077914007,319,1.0365739595890044,5304000,360.6,663,1585.39
207.27,3.0177824759483336,1.1315956772440128,71.9,0.8152769660949707,0.07473210305906833,-0.018049397168215364,319,1.0514116877317428,5312000,360.6,664,1599.55
209.23,3.7904127824306486,1.7580579435763266,71.9,0.8781842833757401,0.11284351215697824,-0.0202263948059408,319,1.0119020199775697,5320000,366.4000000000001,665,1604.11
215.65,4.851134878396988,2.4879616081656284,72.0,0.8760963267087937,0.19515087154693903,-0.018360044906003167,319,1.0076437604427337,5328000,366.4000000000001,666,1624.32
221.53,3.907603088617325,1.7077427482529364,72.0,0.7732957130670548,0.12836483845487237,-0.030941303201252594,319,1.050730835199356,5336000,372.20000000000005,667,1627.07
221.51,2.6675931036472322,1.0298259784400619,71.7,0.8390850412845612,0.0618143080919981,-0.017129226721881424,319,1.0663005763292313,5344000,372.20000000000005,668,1634.75
220.77,4.156809638738633,2.031518901854322,71.7,0.8902074068784713,0.16333666262216867,-0.02021679437835701,319,1.020479387640953,5352000,372.20000000000005,669,1632.67
218.89,3.967953096628189,1.6887042380044153,68.4,0.8746711146831513,0.12343124180100858,-0.005076477919647005,319,1.0355281323194503,5360000,371.1,670,1625.1
227.68,2.820975071191788,1.1825471893740238,72.0,0.8256505250930786,0.07225811599288136,-0.01540294007585544,319,1.0300796955823899,5368000,371.1,671,1650.64
222.49,3.2930315244197845,1.2646263541647151,72.0,0.8617060893774032,0.09924428290687501,-0.018193919176992493,319,1.02708855509758,5376000,371.1,672,1642.8
229.57,4.083051165342331,1.7988067003713255,72.0,0.866753198504448,0.14564243144355715,-0.020272221882478333,319,1.0216312342882157,5384000,371.1,673,1659.14
238.11,4.084393148422241,1.8318380925858069,72.9,0.9118521362543106,0.12076940417289733,-0.008810968304751442,319,1.0005616784095763,5392000,371.1,674,1675.91
239.87,3.117494286298752,1.3259425842022454,72.0,0.8239023071527481,0.0854960376303643,-0.039343658708385194,319,1.0413626044988633,5400000,378.2,675,1665.44
230.32,3.3777702832221985,1.548992375633913,58.400000000000006,0.776682415008545,0.09917685820488259,-0.02185921502939891,319,1.0655839896202088,5408000,376.20000000000005,676,1637.58
229.5,2.2632981353998183,0.8501272548412228,58.400000000000006,0.8721911430358886,0.04231802276801318,-0.006855076764513797,319,1.058306139111519,5416000,376.20000000000005,677,1637.92
222.21,3.965525685548782,1.6751283175146523,58.6,0.8697914779186249,0.12816285957582296,-0.020378580284304917,319,1.059501645565033,5424000,372.40000000000003,678,1629.88
222.12,3.044399118423462,1.2455865505790207,54.800000000000004,0.8822325986623764,0.07689472075551748,-0.00800286019104533,319,1.048716579079628,5432000,372.20000000000005,679,1622.03
222.71,2.9791680717468263,1.236805389120626,54.800000000000004,0.8903636431694031,0.07944229459390044,-0.010592583670809291,319,1.0730382865667343,5440000,372.20000000000005,680,1623.64
222.66,3.2585685086250304,1.3167837172470755,54.800000000000004,0.8968262994289398,0.0880689231166616,-0.018543419211637227,319,1.0166012173891068,5448000,372.20000000000005,681,1614.14
230.58,3.499463688135147,1.4035469381131973,62.6,0.8044215214252471,0.09892512287013233,-0.009527119611011586,319,1.0349730151891707,5456000,372.20000000000005,682,1632.95
234.5,4.0343479776382445,1.8072594594510556,70.2,0.8195861136913299,0.13713041869923473,-0.01619630746776238,319,1.0113462263345718,5464000,374.20000000000005,683,1648.33
235.49,2.7802454382181168,1.124931455350637,62.400000000000006,0.8561505925655365,0.06404250983148813,-0.020106167183548677,319,1.0636331462860107,5472000,374.20000000000005,684,1638.55
236.24,3.664285159111023,1.6864806427657606,62.400000000000006,0.8685539925098419,0.1041848621238023,-0.016461900894064456,319,1.0161845248937607,5480000,368.6,685,1640.92
233.84,3.1250466752052306,1.337264250682785,57.0,0.8128911459445953,0.07703504998236894,-0.01939426030148752,319,1.00497232735157,5488000,374.4000000000001,686,1631.46
236.11,3.7614469957351684,1.5984338439974326,57.0,0.8237908118963242,0.11104606419801712,-0.008324372733477503,319,0.9760308939218522,5496000,368.6,687,1639.65
231.56,3.282512891292572,1.400225227160186,57.0,0.8607173579931259,0.0866836817516014,-0.02281155140604824,319,1.0165264242887497,5504000,368.6,688,1639.14
236.18,3.4476556837558747,1.2606037113679136,59.7,0.8188580650091172,0.09483437805436551,-0.014893388790078461,319,1.024760091304779,5512000,368.6,689,1651.85
238.69,3.280141009092331,1.2121732089358652,59.7,0.7621880167722702,0.080997963109985,-0.007137395496538374,319,1.0007243198156357,5520000,374.0,690,1651.21
243.14,3.817018058300018,1.5991801870686724,59.7,0.8509346449375152,0.12516478213015944,-0.021084393306864513,319,0.9790039288997651,5528000,374.4000000000001,691,1668.91
239.55,2.861251739859581,1.1672846552276332,59.7,0.8456239360570907,0.07282108376268298,-0.030095062222681008,320,1.0359502017498017,5536000,374.0,692,1666.6
241.46,3.450066875219345,1.3747457486958115,59.7,0.8212992244958878,0.11241409673821182,-0.020099714614916595,320,1.0076183396577836,5544000,374.0,693,1674.65
237.09,3.935122013092041,1.6223691093143893,57.9,0.7985870629549027,0.13848640779033303,-0.03994545928027946,320,1.0275392210483552,5552000,374.0,694,1670.07
231.26,2.6750432378053666,0.9059444163072261,57.9,0.7627465033531189,0.05984490347560495,-0.015186937153193867,320,1.0424152618646623,5560000,374.0,695,1660.02
230.99,3.5843132197856904,1.4546708507829982,57.9,0.8590803599357605,0.09786492176353931,-0.0027892631525173782,320,1.0208868014812469,5568000,370.4,696,1673.72
238.3,3.9859411096572877,1.6661857799166475,63.6,0.8601295262575149,0.14048269928433002,-0.02133188124265871,320,0.9969846224784851,5576000,374.0,697,1682.87
244.64,4.252671998739243,1.8936146338060424,70.30000000000001,0.8873629856109619,0.16405585672706366,-0.00968737952702213,320,0.9837681126594543,5584000,375.30000000000007,698,1708.13
250.14,3.7498083126544954,1.5925423550891815,70.30000000000001,0.8309821218252182,0.1359843041654676,-0.029669158241013065,320,1.0244218301773071,5592000,378.4,699,1718.47
255.5,3.0050175440311433,1.1757681282952301,73.7,0.8971992129087448,0.08125028372742235,-0.009333334955736064,320,1.0045349705219269,5600000,378.4,700,1733.97
257.4,3.2198441553115846,1.1164045108088054,75.80000000000001,0.8342486333847046,0.08783228814601898,-0.013513241775799543,320,1.0409045678377151,5608000,378.4,701,1750.2
255.25,3.8011547315120695,1.6100771465080066,75.80000000000001,0.8069200164079666,0.12107004748657346,-0.010552750540864509,320,1.0405130594968797,5616000,382.1,702,1750.19
256.42,3.45632373213768,1.6237713111255272,75.80000000000001,0.9163075107336044,0.09574164079502225,-0.006369519871077501,320,0.9887497282028198,5624000,386.0,703,1761.75
254.61,2.9289721751213076,1.2844299546253115,73.8,0.8706637269258499,0.07550679262727499,-0.010273783908924089,320,1.0076318669319153,5632000,386.0,704,1756.28
257.72,3.260276279449463,1.242310288975686,73.8,0.8604055941104889,0.09784268374554812,-0.014366119601181709,320,0.9852106344699859,5640000,386.4,705,1757.74
256.38,4.400151603221893,1.7841661860367481,75.80000000000001,0.8856971675157547,0.16744328068569303,-0.023577269345842068,320,0.9629165863990784,5648000,386.4,706,1757.29
256.76,3.6507133734226227,1.2995813829814038,75.80000000000001,0.8422209292650222,0.10579363444820046,-0.02155270400020527,320,1.0010102844238282,5656000,386.0,707,1754.88
263.89,3.2938713705539704,1.3473933344304427,83.8,0.9041268175840378,0.08746795943938196,-0.015581809501600218,321,0.985154128074646,5664000,386.4,708,1772.16
264.98,3.3190738832950593,1.334820474353888,83.8,0.897826384305954,0.09674429098609835,-0.011328939736122265,321,0.981651418209076,5672000,386.4,709,1775.04
267.53,3.7651811277866365,1.4158564771123079,83.8,0.8779211258888244,0.12267316504381597,-0.015879759408999234,321,0.9989463812112809,5680000,386.0,710,1770.28
272.38,3.3377762949466705,1.3852931984402361,98.4,0.8594819104671478,0.09296789264306426,-0.012414828786277213,321,1.0313941246271134,5688000,390.20000000000005,711,1782.83
268.33,3.7042052614688874,1.6855275777083574,97.5,0.8791424232721329,0.11406472527422011,-0.01580578348133713,321,0.9734179484844208,5696000,386.4,712,1778.73
266.73,3.3234581649303436,1.3836741300794422,97.5,0.8553958439826965,0.09766439299099147,-0.016812004021194298,321,0.995109087228775,5704000,386.4,713,1769.9
271.04,3.3887589406967162,1.510110168006286,99.89999999999999,0.8631431591510773,0.09113984970375895,-0.01861764725879766,321,0.9999484860897064,5712000,390.20000000000005,714,1788.76
274.33,4.54648066997528,2.3677625820525208,99.89999999999999,0.852917548418045,0.19988547012209892,-0.029951817204710095,321,0.9939839613437652,5720000,390.20000000000005,715,1788.57
277.23,3.0503960710763933,1.2822627729645613,99.89999999999999,0.8277707880735398,0.08118871322367341,-0.030366462455349394,321,1.0369479405879973,5728000,392.40000000000003,716,1796.14
279.36,3.095989397764206,1.451587853837586,99.89999999999999,0.8907147884368897,0.09230111001525074,-0.02109267308769631,321,1.0217101413011551,5736000,396.50000000000006,717,1804.5
280.3,3.5067029428482055,1.3546571484712666,97.5,0.8549579590559006,0.09825418844819069,-0.01946769962378312,321,1.0137049549818038,5744000,396.50000000000006,718,1800.26
279.38,3.423781555891037,1.4955920258235091,97.5,0.9136645704507828,0.10408186158165336,-0.01281465423060581,321,1.0355948048830033,5752000,401.0,719,1812.24
275.6,3.111061202287674,1.519077152508609,83.0,0.839512814283371,0.0806517713703215,-0.020478199927310925,321,1.0211099761724471,5760000,396.50000000000006,720,1802.78
275.13,2.5740999221801757,1.1912984338886605,83.0,0.8730855852365493,0.062144092819653454,-0.009546258612099337,321,0.9906411892175675,5768000,401.0,721,1812.69
273.73,3.4664035594463347,1.5893152034947073,83.0,0.8521600145101548,0.10298912637401372,-0.01957620367204072,322,0.991995165348053,5776000,396.50000000000006,722,1813.41
272.11,3.2765733301639557,1.4392952992619465,83.0,0.8418928474187851,0.09461048097349703,-0.033003458795137705,322,1.021916497349739,5784000,396.50000000000006,723,1814.69
275.42,3.2154292809963225,1.3613519123620899,83.0,0.8613105434179306,0.08263779293745756,-0.009520250147252227,322,1.0284130263328553,5792000,396.50000000000006,724,1807.03
273.24,3.0660887110233306,1.4448338960371683,83.0,0.8638267040252685,0.10933047010097653,-0.024797420990362296,322,1.0387091320753097,5800000,395.1,725,1810.89
270.98,2.8141941273212434,1.0594948534723292,83.9,0.7653907644748688,0.06908522597979755,-0.01383686611050507,322,1.035116492509842,5808000,395.1,726,1806.78
268.8,3.128200806379318,1.290548102061244,93.10000000000001,0.8153402090072632,0.08062248943373561,-0.011530283107131254,322,1.0011678957939147,5816000,395.1,727,1809.32
267.19,2.9525823533535003,1.311155071195473,93.10000000000001,0.8459951668977738,0.0726104503357783,-0.013833829692594009,322,1.0258926659822465,5824000,396.50000000000006,728,1823.03
267.17,3.9292471742630006,1.8234474186672063,83.9,0.8881759476661683,0.12232394813559949,-0.019630785343470052,322,0.9972310984134674,5832000,396.50000000000006,729,1823.35
261.48,3.5492492687702177,1.493175297864187,72.60000000000001,0.8741790568828582,0.0970254949759692,-0.017556052463623927,322,0.98069799721241,5840000,396.50000000000006,730,1804.12
262.17,3.1605565226078034,1.5927433032844827,73.89999999999999,0.8420573568344116,0.08572550978511571,-0.01663765589146351,322,1.0101489955186844,5848000,402.4,731,1825.67
257.03,3.4099936270713807,1.5635934568254806,73.89999999999999,0.8502036666870117,0.10742852670140564,-0.009797814296907745,323,1.0263962852954864,5856000,402.4,732,1823.29
257.03,3.883398404121399,1.670485305664985,73.89999999999999,0.8849351537227631,0.11636284423992038,-0.022745613114675507,323,1.0250997149944305,5864000,402.4,733,1819.51
255.93,4.158730652332306,1.9259815104104776,73.89999999999999,0.8677465772628784,0.14099115123040973,-0.021450245786836603,323,1.003635048866272,5872000,401.1,734,1803.23
260.33,2.9203471088409425,1.0813488751691818,73.89999999999999,0.827537721991539,0.0735395783931017,-0.014561805086923413,323,1.0353363329172134,5880000,401.1,735,1807.35
253.54,3.1052421021461485,1.311060450768619,72.60000000000001,0.8814939546585083,0.08211825599428266,-0.022161286174086855,323,1.0103610146045685,5888000,399.20000000000005,736,1785.63
248.39,2.9488704085350035,1.1998054600593702,72.60000000000001,0.8802410823106765,0.07723072998225688,-0.013947361600003205,323,1.0617672026157379,5896000,399.20000000000005,737,1798.85
245.17,3.494806123971939,1.5652632669341429,72.60000000000001,0.9163761603832244,0.10572695755399764,-0.004022445866066846,323,1.043423461318016,5904000,399.20000000000005,738,1795.68
250.63,3.3607802522182464,1.3522866589093854,72.9,0.872725710272789,0.10306838686577975,-0.022613337025104555,323,1.0571967208385467,5912000,401.1,739,1809.44
249.08,2.981167950630188,1.3745922271733977,77.80000000000001,0.8399312716722488,0.07796521676704288,-0.026395384944044052,323,1.069797078371048,5920000,397.2,740,1809.91
247.55,2.7478391122817993,1.3645465460737924,77.80000000000001,0.8841668677330017,0.06241964004933834,-0.014480851813714253,323,1.0739814859628678,5928000,397.2,741,1810.21
242.92,2.7083835899829865,1.1465818270587316,77.80000000000001,0.8951622796058655,0.07339314588345587,-0.012054213850060478,324,1.0534125781059265,5936000,393.40000000000003,742,1795.71
242.83,4.20461061835289,1.7553673361649067,77.80000000000001,0.9202613830566406,0.14349062405526639,-0.0016166865578998114,324,0.9809881085157395,5944000,390.30000000000007,743,1794.19
249.69,3.7550448083877566,1.7467179236297463,77.80000000000001,0.9160543918609619,0.13574063924606888,-0.01824706555722514,324,1.003029350042343,5952000,393.40000000000003,744,1793.95
253.08,3.2269733548164368,1.4318641294817471,80.7,0.9002321839332581,0.08582253567874432,-0.01831864284584299,324,1.0210285592079162,5960000,393.40000000000003,745,1800.91
254.44,3.5807289457321168,1.5178294619199557,80.7,0.9139486324787139,0.10863048088736832,-0.015162382048438304,324,0.9775341206789017,5968000,397.2,746,1799.29
254.9,3.6074777352809906,1.737869696823035,77.80000000000001,0.9271809929609298,0.11280607078224421,-0.0067582346124982,324,0.9705082255601883,5976000,393.40000000000003,747,1797.54
263.41,3.930501568317413,1.8994159152951189,80.7,0.8865306633710861,0.12928975470364093,-0.01037861500721192,324,0.970705087184906,5984000,397.1,748,1814.15
271.37,3.981746881008148,1.7922230397489867,80.7,0.873459375500679,0.12863970561884344,-0.01644271085737273,324,1.0049398171901702,5992000,402.0,749,1809.68
268.59,2.9451797479391097,1.4101357407868529,80.7,0.8325976467132569,0.07883721164427698,-0.019721038854913785,325,1.0714848852157592,6000000,399.30000000000007,750,1797.63
266.86,3.766390562057495,1.7474169836294136,80.7,0.9026402068138123,0.13183533826842905,-0.023411885841051118,325,0.9978436690568924,6008000,399.30000000000007,751,1794.74
275.73,3.641374714374542,1.5413324587435184,96.8,0.8956034356355667,0.10750032778829337,-0.02498343462753837,325,0.986581357717514,6016000,402.0,752,1817.22
271.97,3.378942207098007,1.4818035326530037,85.7,0.9375833451747895,0.09797246963717043,-0.01912935981818009,325,0.9848911583423614,6024000,399.30000000000007,753,1806.02
276.02,3.487356580495834,1.483200184033582,96.8,0.9048337495326996,0.09656117167323827,-0.017666308813059004,325,0.9743717569112778,6032000,398.1,754,1807.36
272.11,3.1376017439365387,1.4078862493763042,96.8,0.9086851578950882,0.11497015805914998,-0.020344508184934967,325,1.0150333148241044,6040000,398.1,755,1803.35
265.53,3.3751266694068907,1.3868768036064167,85.7,0.9081794208288193,0.09536390338093043,-0.014827911395113915,325,1.0347627067565919,6048000,391.70000000000005,756,1786.68
267.37,2.918811414241791,1.1545885008289343,85.7,0.9157625979185104,0.08083616338670253,-0.01891228139968007,325,1.0401689738035202,6056000,401.1,757,1802.23
266.51,2.9617057776451112,1.1895501842494844,82.60000000000001,0.8409298473596573,0.0849143433291465,-0.024605354475788772,325,1.0450243294239043,6064000,401.1,758,1786.71
266.55,3.0545712649822234,1.2862216291580868,82.60000000000001,0.8790764486789704,0.08405650503002107,-0.030143352907907685,326,1.0257290744781493,6072000,401.1,759,1787.13
264.72,3.5918131685256958,1.4721107079110929,82.60000000000001,0.882989439368248,0.11699318142607808,-0.018341405866667628,326,0.9683274042606353,6080000,401.1,760,1771.71
260.56,3.7038351118564607,1.6161909258641143,85.7,0.9096843528747559,0.11054159672930837,-0.013657041073893197,326,0.9361414927244186,6088000,398.30000000000007,761,1761.56
268.01,3.0929788929224014,1.271185364670119,86.89999999999999,0.8559268963336945,0.08248092371504753,-0.021211325542535634,326,1.025217937231064,6096000,401.1,762,1783.59
270.85,2.767863065600395,1.1757285167475087,87.9,0.8932041728496551,0.06551084915176034,-0.012799599028076045,326,1.0172198408842086,6104000,401.1,763,1788.49
274.56,3.340154013633728,1.5465731233669016,95.2,0.8752107089757919,0.09448048820253462,-0.01517030822171364,326,0.9881130433082581,6112000,401.1,764,1797.6
268.17,3.609470556974411,1.5508161563028735,86.89999999999999,0.9248537242412567,0.10722871660254896,-0.013764138739788904,326,1.0021876204013824,6120000,401.1,765,1792.16
268.28,3.533469525575638,1.4899543162577973,87.9,0.8886254608631134,0.1056791309826076,-0.02217234071227722,326,1.037303100824356,6128000,398.30000000000007,766,1795.83
264.51,3.5948721182346346,1.4542257420783375,86.89999999999999,0.7861294549703598,0.10582210753113032,-0.0287313872933737,326,1.011395103931427,6136000,394.4,767,1779.47
263.53,3.1410428273677824,1.2155381494524753,86.89999999999999,0.8955369484424591,0.07466387117281556,0.005019499158952385,326,1.0048447793722153,6144000,394.0,768,1775.81
264.43,3.472070894241333,1.425040915981959,87.9,0.9039905381202697,0.0998161705210805,-0.020062309124041347,327,1.018942002058029,6152000,394.0,769,1788.59
261.56,3.6261775386333466,1.4709819159504134,86.89999999999999,0.8941974753141403,0.10123828942887485,-0.019686773090652424,327,1.024224920272827,6160000,394.4,770,1784.7
257.88,3.354662721157074,1.4692593296517118,85.5,0.9065953177213669,0.08951023209840059,-0.021543889295426197,327,1.0105992370843888,6168000,392.20000000000005,771,1785.52
259.79,3.3427437841892242,1.427689821098776,85.5,0.9081872498989105,0.1013833879912272,-0.014304963255417533,327,1.031456209421158,6176000,392.20000000000005,772,1807.88
260.57,2.7635588920116425,1.0038375185125263,84.6,0.9238945192098618,0.06539768068119883,-0.00949646447916166,327,1.0221874368190766,6184000,392.20000000000005,773,1805.35
260.73,3.2930033683776854,1.3334807985997914,84.6,0.916265452504158,0.09424366143532098,-0.011019812304293736,327,0.9663068115711212,6192000,392.20000000000005,774,1803.95
260.55,4.011764285564422,1.76162401019501,85.9,0.8670093703269959,0.13107772244140506,-0.02740262633538805,327,0.989539892077446,6200000,391.1,775,1795.25
261.14,3.5766428458690642,1.7617798695239668,85.9,0.8421803057193756,0.10826440177857875,-0.03302027109777555,327,1.0101884865760804,6208000,394.0,776,1802.43
258.81,2.8531951081752776,1.337899150937878,84.6,0.8791401278972626,0.0808215562487021,-0.018252370282571064,328,1.0592251479625703,6216000,394.0,777,1801.74
260.81,3.7213263547420503,1.7749632927566688,85.9,0.877830827832222,0.12689110641367735,-0.016686083468957804,328,1.0652615410089492,6224000,394.0,778,1804.01
254.7,2.6916400825977327,1.057587854595552,83.69999999999999,0.8941114586591721,0.059370609750039875,-0.010563779121785046,328,1.0512709218263625,6232000,391.0,779,1775.05
257.28,2.994997346997261,1.2134112256847664,83.69999999999999,0.8249273151159286,0.07599803912919015,-0.014264134939294308,328,1.0877839255332946,6240000,391.0,780,1779.68
258.03,3.2829809868335724,1.2943342113972067,84.9,0.846381778717041,0.10059897433035075,-0.04414276264142245,328,1.092402772307396,6248000,391.0,781,1790.53
259.64,3.474400061368942,1.400784505513449,84.9,0.8489317125082017,0.1022000863403082,-0.014602545441593975,328,1.0770630699396133,6256000,391.0,782,1795.66
261.95,2.7019963383674623,0.9413834246895851,84.9,0.891552346944809,0.062015360472723845,-0.008380503736498212,328,1.0628935366868972,6264000,391.0,783,1801.92
256.24,3.9760327351093294,1.5966814147250883,83.69999999999999,0.8456321084499359,0.12879423542879523,-0.015495172070804983,328,1.034445839524269,6272000,388.3,784,1792.85
255.2,2.9091132164001463,1.257298279719641,84.9,0.878460927605629,0.07892620231490582,-0.02886956701404415,328,1.0666257184743881,6280000,387.1,785,1783.0
258.73,3.9484991896152497,1.5969023020442459,84.9,0.8425700098276139,0.12831685283221306,-0.02537728559356765,329,1.0616482907533646,6288000,388.3,786,1792.94
253.15,3.483858023881912,1.4416111063159351,83.69999999999999,0.8316947257518769,0.09922473409213126,-0.020346886403276584,329,1.1024160939455032,6296000,387.1,787,1769.82
255.97,2.880601871013641,1.1011372992891029,83.69999999999999,0.8298547661304474,0.07443117378279566,-0.013264923805836588,329,1.0624515932798386,6304000,391.40000000000003,788,1780.24
250.28,3.064183909893036,1.2150213114267832,80.7,0.9111866337060929,0.08510409553069621,-0.017742825001478196,329,1.078080058693886,6312000,391.40000000000003,789,1776.95
250.03,2.796367199420929,1.0420929696599404,80.7,0.8660401093959809,0.06180717051494867,-0.008322415333241224,329,1.0663741236925126,6320000,391.40000000000003,790,1773.8
245.55,3.4791491651535034,1.4424397141133662,77.5,0.8997438132762909,0.10267828786280006,-0.01597213085740805,329,1.022439227104187,6328000,391.40000000000003,791,1762.33
244.87,3.191079915761948,1.2626571396224993,80.7,0.8989155173301697,0.09456419649533927,-0.014524100562557579,329,1.0332189202308655,6336000,388.3,792,1761.52
244.21,3.545605788230896,1.6079714953002304,80.7,0.8531900060176849,0.11645083979703486,-0.016370491417765153,329,1.0512833219766617,6344000,383.50000000000006,793,1759.79
241.29,4.111434638500214,1.947896770803027,80.7,0.8496617746353149,0.14206487958319486,-0.023571381850342733,330,1.0792863774299621,6352000,379.40000000000003,794,1739.37
244.8,3.574141538143158,1.4715467011127887,80.7,0.8788656431436539,0.10793676379136741,-0.023114552308106794,330,1.0752319872379303,6360000,388.1,795,1747.61
241.1,3.337688204050064,1.5407101950694433,72.30000000000001,0.8571027684211731,0.09687989438883961,-0.02797353569592815,330,1.0680570423603057,6368000,388.1,796,1746.05
231.06,2.7144901978969576,1.101044530966519,65.0,0.9033468544483185,0.06287664869334549,-0.011072799547109753,330,1.0532478696107865,6376000,379.40000000000003,797,1711.32
234.86,2.6514692759513854,1.0923627362058803,65.0,0.8948392754793167,0.06771730896085501,-0.013182141028810292,330,1.0315954917669297,6384000,383.50000000000006,798,1720.57
233.07,3.623443681001663,1.7098877968607338,65.89999999999999,0.9101307964324952,0.10870059292763472,-0.017275178115705784,330,1.0313585698604584,6392000,383.50000000000006,799,1726.59
210.42,4.231217178106308,1.7750045745324428,15.700000000000001,0.18767113626003265,0.14329401517286897,-0.07258308733580635,330,0.9162951534986497,6400000,379.40000000000003,800,1561.8
82.24,1.609067805558443,0.4942964705083214,0.0,-0.4089019554853439,0.02212356022602762,-0.012201569025055505,330,1.2179453921318055,6408000,366.20000000000005,801,713.14
1.23,1.566404022872448,0.4109965405735331,0.0,-0.07327361941337586,0.019315250488289165,0.0007517499225650681,330,1.320449172258377,6416000,3.0,802,174.21
1.4,1.647914887368679,0.39248736922596145,0.0,0.14930971920490266,0.020125771437888032,-0.001751079226960428,331,1.355855519771576,6424000,3.0,803,183.09
1.42,1.4980063600838185,0.3147874628188047,0.0,0.30445313155651094,0.016840771385468543,0.0023643700484535656,331,1.3677857220172882,6432000,4.0,804,184.74
1.45,1.707248745560646,0.6642356862921744,0.0,0.24707288146018982,0.02171934439917095,0.006010891748946961,331,1.316401355266571,6440000,4.0,805,185.78
1.87,2.0868221706151964,0.6340811045870768,0.0,0.6443645817041397,0.035651312503032384,0.0049961114465259015,331,1.1238964438438415,6448000,4.0,806,198.62
4.16,2.9028210723400116,1.152159833928593,0.0,0.6643576526641846,0.07788221380207688,-0.014479142733653133,331,1.080538638830185,6456000,5.1000000000000085,807,237.55
14.98,3.1530261099338532,1.5096667415617953,0.0,0.8769834488630295,0.09726216527633369,-0.02917974750431313,331,1.0981120544672012,6464000,49.80000000000007,808,344.96
16.45,3.547314771413803,1.5771082040666844,0.0,0.8752090156078338,0.10453201871365309,-0.002888549742056057,331,1.0914521825313568,6472000,57.10000000000001,809,366.19
29.32,2.8615539479255676,1.109196972885999,0.0,0.8280980253219604,0.07235767578706145,-0.017863594989175908,331,1.0905171847343444,6480000,86.0,810,443.28
29.32,3.9171557569503785,1.6875599131187038,0.0,0.8999166226387024,0.13524503903463483,-0.008224465586536098,331,1.0407773768901825,6488000,86.0,811,443.28
47.55,3.6504289746284484,1.3615101676691612,0.0,0.8716551047563553,0.1103405455686152,-0.020618959036073647,332,1.074623851776123,6496000,142.00000000000009,812,546.53
66.77,4.354711252450943,1.801803342993727,0.0,0.842063091993332,0.15909177504479885,-0.024625390272703954,332,1.0840684866905212,6504000,308.10000000000036,813,659.76
78.34,2.897245296239853,1.024213674490883,0.0,0.916810250878334,0.06809561273083091,-0.012876573828980326,332,1.0837740254402162,6512000,350.1,814,722.18
83.13,3.1283559024333956,1.2123429347224888,0.0,0.9231569510698319,0.08679889637511223,-0.013656820522155612,332,1.0268379884958267,6520000,351.1,815,756.17
102.5,4.108794186115265,1.843709502813477,0.0,0.8682537168264389,0.14461886091157794,-0.031559028515184766,332,1.0608507174253463,6528000,352.70000000000005,816,872.87
117.92,3.6472069489955903,1.5476373967448347,0.0,0.8882180720567703,0.10305921773426235,-0.012142793227685616,332,1.0835389167070388,6536000,371.50000000000006,817,965.53
128.19,2.7044640576839445,1.3363741847630732,0.0,0.8500125205516815,0.06750193037558347,-0.020811277151078684,332,1.0880985409021378,6544000,371.50000000000006,818,1010.5
137.49,4.157921240329743,2.069240524271834,0.0,0.9001111847162246,0.15625335730612278,-0.025283255461181396,332,1.057631556391716,6552000,375.1,819,1055.03
154.93,3.8019738590717314,1.9668067488075294,0.0,0.9091848015785218,0.13794637155719103,-0.01866680177177841,332,1.0330661475658416,6560000,375.1,820,1167.19
162.02,3.521919058561325,1.6076325655735564,0.0,0.8853034245967865,0.10635288531892001,-0.008654892804042903,333,1.0738971799612045,6568000,375.1,821,1210.09
177.92,3.118320157527924,1.3400239046875853,1.0,0.8928419607877731,0.08778332212474198,-0.02072105080122128,333,1.08003103017807,6576000,382.0,822,1318.59
188.51,3.530307765007019,1.7065419249841964,2.9000000000000004,0.8957948952913284,0.11152318159118295,-0.028441739815389156,333,1.0876280182600022,6584000,382.0,823,1376.48
194.27,3.0707731080055236,1.220062727524694,4.9,0.917547687292099,0.08855837697628885,-0.009925994105287828,333,1.0573696583509444,6592000,382.0,824,1414.5
210.29,3.690022214651108,1.5863820462683822,31.700000000000003,0.8721539545059204,0.1189718501875177,-0.019271970299887472,333,1.0708159744739532,6600000,382.0,825,1517.7
224.24,3.5771189129352567,1.4986142512319014,48.9,0.8966918635368347,0.11347376843914389,-0.020537267426989275,333,1.067960456609726,6608000,382.0,826,1594.01
