PMM:episode_rewards,policy_entropy,P09:episode_rewards,value_loss,grad_norm,policy_loss,fps,frames,advantage_norm,explained_variance,P01:episode_rewards,epoch_idx,episode_length
223.01,0.882169498205185,355.50000000000006,0.15615969035774468,1.59602381630895,-0.03296432321920292,535,5680000,4.362520656585693,0.7344109934568405,86.39999999999999,710,1668.37
226.95,0.9248280709981919,362.80000000000007,0.08056886834092439,1.1592369317232825,-0.021252553149315644,535,5688000,3.1137182700634,0.8051288014650345,84.6,711,1678.58
222.82,0.9260712546110154,362.80000000000007,0.12776148839853704,1.7997356369268034,-0.03200673688901588,535,5696000,4.021660935878754,0.7832157170772552,80.9,712,1664.99
219.79,0.9141722732782364,362.80000000000007,0.10881531947292387,1.318213535950736,-0.008442574930377304,535,5704000,3.6533612513542177,0.8074532037973404,80.80000000000001,713,1639.61
217.51,0.9848645848035812,360.20000000000005,0.07327414514496923,1.0268162059829147,-0.028444333939114587,535,5712000,2.896620988845825,0.6913309228420258,84.6,714,1635.08
214.4,0.9456428658962249,358.20000000000005,0.16247936857864262,1.7928888237517377,0.00589027997571975,535,5720000,4.329728480577469,0.8665002077817917,80.80000000000001,715,1623.96
221.27,0.9330990850925446,360.20000000000005,0.14917077927850186,2.048916103616654,-0.024191903618630023,535,5728000,4.15248412489891,0.7741549503803253,80.80000000000001,716,1624.25
222.66,0.9743125307559967,360.20000000000005,0.08692579347640277,1.2392416458123925,-0.028146658391924574,535,5736000,3.1168902742862703,0.7023701167106629,80.80000000000001,717,1625.19
222.57,0.9868190151453018,360.20000000000005,0.07122355363331735,0.8196682090204283,-0.016401903245714493,535,5744000,2.7223736011981963,0.7121174156665802,80.80000000000001,718,1630.62
219.48,0.9097079443931579,360.20000000000005,0.18161087724380195,1.7074412880527121,-0.012571138014318422,535,5752000,4.468926075696945,0.7214444732666015,80.80000000000001,719,1625.32
225.57,0.8899615448713303,362.0,0.16376441183499993,1.691311586487844,-0.025003930241218768,535,5760000,4.5779778456687925,0.8206561309099197,83.5,720,1652.24
231.09,0.9362225931882858,362.70000000000005,0.0889029362797737,1.1682474153210263,-0.009258042980800383,535,5768000,3.3184649205207823,0.8041657996177674,83.5,721,1656.98
228.58,0.9119628542661666,362.0,0.13188705306500195,1.3836616683167104,-0.016350558845151682,535,5776000,3.9097544836997984,0.8054233580827713,83.5,722,1640.49
228.37,0.8945603954792023,362.0,0.19558816748671234,1.9740587282913142,-0.010186777251074091,535,5784000,4.847653517723083,0.8592973613739013,83.5,723,1630.13
235.78,0.9436235916614533,362.0,0.15935695124790072,1.5973705838173864,-0.020129889884556176,535,5792000,4.309036581516266,0.6940933215618134,83.5,724,1654.1
241.57,0.9094423937797547,369.40000000000003,0.16044098454527556,1.8296169391249122,-0.013365938778588316,535,5800000,4.428038381338119,0.8166517180204391,86.8,725,1657.41
237.56,0.9265386146306992,362.70000000000005,0.10572829555720091,1.2232355645286999,-0.014113028394058346,535,5808000,3.676303141117096,0.8411196631193161,86.8,726,1638.44
240.07,0.9326482546329499,373.1,0.08475463205948472,1.1049896646758024,-0.009814782707835548,535,5816000,3.221341462135315,0.8475579982995987,86.8,727,1636.06
241.24,0.9405610579252243,374.0,0.09199995942413806,1.187792838897243,-0.018916362003656106,536,5824000,3.2271384310722353,0.772894738316536,86.8,728,1631.01
235.14,0.8910577642917633,374.0,0.186171845048666,1.7907454049098317,-0.022267779597314075,536,5832000,4.535602362155914,0.6699035716056824,86.8,729,1623.78
237.52,0.9186023622751236,375.20000000000005,0.1392002529092133,1.5362321070794325,-0.004788262256624876,536,5840000,4.120267111063003,0.8178879475593567,86.8,730,1625.37
242.96,0.9650766575336456,376.1,0.10157085637561977,1.2100026265553496,-0.023617139138514175,536,5848000,3.470859390497208,0.8240114802122116,87.0,731,1643.86
246.19,0.9787260645627975,377.1,0.08457785705570131,1.1135161477830153,-0.023190810293890536,536,5856000,3.0740527629852297,0.7698528969287872,89.7,732,1651.17
251.27,0.9276010179519654,377.1,0.10636188374832273,1.2181224956216965,-0.01327437104890123,536,5864000,3.667975505590439,0.7390396595001221,90.0,733,1678.96
252.51,0.9897389930486679,378.70000000000005,0.10639490612316876,1.1086387531190498,-0.02747676000930369,536,5872000,3.3444918406009676,0.7680136305093765,100.0,734,1698.85
254.39,0.9945415842533112,378.70000000000005,0.10051223687827587,1.2737912442867743,-0.018563171124551445,536,5880000,3.4105164706707,0.7615527069568634,90.9,735,1704.08
251.12,0.9671152383089066,377.1,0.16347883151844145,1.6017552374764432,-0.018031947793788278,536,5888000,4.2072034776210785,0.7900290566682816,100.9,736,1706.27
250.5,0.9689590519666672,378.70000000000005,0.09366895595565439,1.118442885835618,-0.021084289012360386,536,5896000,3.3662480628490448,0.741939343214035,91.9,737,1712.41
250.34,0.9790929853916168,385.0,0.08527386366389691,1.1065117824980737,-0.019670957313501276,536,5904000,3.1585659193992615,0.7997689384222031,91.9,738,1714.64
254.76,0.9310066425800323,385.0,0.11076718955300749,1.4146031286873468,-0.008004253581639205,536,5912000,3.7206482791900637,0.7986156648397446,101.4,739,1727.0
254.63,0.9289476376771927,385.0,0.1651307716127485,1.7188437477710934,-0.035890857409394815,536,5920000,4.370363321304321,0.7924040931463242,90.9,740,1718.84
257.23,0.9588974374532699,385.5,0.07779517526272685,0.9850307433400094,-0.030283823583595222,536,5928000,2.999537115097046,0.803512190580368,90.9,741,1724.14
258.48,0.9777999496459961,385.5,0.08683980093337595,1.0811248240244848,-0.02549832212505862,536,5936000,3.2199103105068207,0.795427851676941,90.9,742,1734.4
253.34,0.9411493349075317,385.5,0.12072570204734802,1.2165723929674905,-0.02620407225913368,536,5944000,3.7632480800151824,0.79315194606781,90.9,743,1733.1
255.4,0.9032231336832046,385.5,0.12080007458105683,1.4899931035823348,-0.028875437333481385,536,5952000,3.8366093361377716,0.8502168470621109,90.0,744,1752.6
259.21,0.9529853123426437,385.0,0.1080074574239552,1.2767174517335886,-0.019664443312212825,536,5960000,3.5832190644741058,0.7794783598184586,90.0,745,1757.44
253.87,0.9521757102012635,385.0,0.11222810085862875,1.1849058425535883,-0.013583162554677983,536,5968000,3.52071927189827,0.8111760127544403,90.0,746,1747.18
255.61,0.939256694316864,385.0,0.11670455437153578,1.654604387234534,-0.016830466345127207,536,5976000,3.64295969247818,0.8927026724815369,90.0,747,1760.19
262.7,0.9548642790317535,385.5,0.11168796074576676,1.4985853840873107,-0.028047784321242945,536,5984000,3.750994762182236,0.8446513742208481,91.9,748,1784.58
259.91,0.9737635797262192,385.0,0.10360587102361024,1.249005040930391,-0.028550239699543453,536,5992000,3.439533535242081,0.7726033401489257,91.9,749,1789.68
261.03,0.9879883044958114,385.0,0.08762583782896399,1.08514986207611,-0.01630107088460136,536,6000000,3.2668051183223725,0.7231111150979995,91.9,750,1791.6
257.34,0.992561445236206,383.20000000000005,0.1674112340901047,1.8236582391234588,-0.02914513742260169,536,6008000,4.244177705049514,0.8067758816480637,91.10000000000001,751,1780.64
246.67,0.950551410317421,378.2,0.15424070110544563,1.8117663600570806,-0.023262000761460514,536,6016000,4.222114453315735,0.817174397110939,82.4,752,1745.42
245.32,0.973584018945694,377.1,0.06158464916516095,1.0381932352059724,-0.013593707729014567,536,6024000,2.6319175469875336,0.7973351281881332,82.4,753,1738.06
243.43,0.9153299725055695,377.1,0.15079429089091717,1.780019218505698,-0.011985140311880969,536,6032000,4.2181714916229245,0.7734449237585068,79.7,754,1724.83
249.76,0.9348256522417069,383.20000000000005,0.11368405485525727,1.4707265538650542,-0.035448702714638784,536,6040000,3.6631495547294617,0.8107727056741715,82.7,755,1745.75
252.06,0.8922525161504745,380.3,0.12544555081985892,1.3676574587257984,-0.021111370008657104,536,6048000,3.816655168533325,0.8469558316469192,82.7,756,1741.1
255.53,0.9201998537778855,385.1,0.10541980041190982,1.2371984352019618,-0.014756122261460405,536,6056000,3.473700305223465,0.8204989576339722,91.10000000000001,757,1749.12
259.62,0.93055559694767,385.1,0.14012812725268303,1.5945443781516488,-0.02056765961329802,536,6064000,4.0304981184005735,0.804381959438324,94.69999999999999,758,1755.48
259.02,0.9602637350559234,383.20000000000005,0.10969128139317036,1.2370937743966146,-0.018156101098284125,536,6072000,3.648337526321411,0.7584249901771546,95.9,759,1746.7
258.19,0.9444613879919053,383.1,0.15818658962845802,1.543418848233026,-0.015709432270086837,536,6080000,4.322386964559555,0.7644643253087997,94.2,760,1739.26
259.84,0.9563997769355774,383.1,0.09728929885663092,1.1565365704957282,-0.02247549409934436,536,6088000,3.3819296848773956,0.7935219556093216,96.80000000000001,761,1746.19
258.54,0.9732215303182602,382.1,0.07966713396832346,0.9134069231691818,-0.01600765796902124,536,6096000,3.0071804440021515,0.8512385243177414,96.80000000000001,762,1737.26
258.11,0.8797589403390884,380.20000000000005,0.17973229334689678,2.0424291035439053,-0.01156751646893099,536,6104000,4.377158808708191,0.8219886374473572,96.80000000000001,763,1738.36
262.35,0.8676344794034958,384.1,0.10600060600787402,1.1540802351809354,-0.027237701019985253,536,6112000,3.671663246154785,0.8405277919769287,96.80000000000001,764,1734.96
264.54,0.9097437942028046,385.1,0.12722805032506584,1.492722172206583,-0.03186916171573102,536,6120000,3.9391388475894926,0.8168797636032105,96.80000000000001,765,1742.58
263.73,0.9608780294656754,385.1,0.09453818461857737,1.2892299555562736,-0.02963972267403733,536,6128000,3.202214549779892,0.8502244418859481,97.89999999999999,766,1739.95
265.23,0.9303792744874955,384.20000000000005,0.14570382199250162,1.9385461192497235,-0.029837901557330043,537,6136000,4.110876111984253,0.8463510572910309,98.9,767,1741.56
260.13,0.9624795997142792,382.20000000000005,0.11781212595291436,1.3429887134075837,-0.008671115899924189,537,6144000,3.6193030190467836,0.842076643705368,96.80000000000001,768,1718.31
257.8,0.9144105368852615,382.20000000000005,0.12578657223843037,1.420198529014177,-0.02273898651954369,537,6152000,3.78521986246109,0.8158189862966537,96.80000000000001,769,1711.66
260.07,0.9101414954662324,384.20000000000005,0.13124663570895792,1.4452090676671667,-0.01737941151484847,537,6160000,4.035068434476853,0.8471687310934066,96.80000000000001,770,1719.25
259.29,0.9487061834335327,386.4,0.08262780743651092,1.0592291012130064,-0.019405302147497423,537,6168000,3.133600928783417,0.9064066606760025,94.89999999999999,771,1723.01
261.21,0.9808560991287232,390.50000000000006,0.09097290572710336,1.0252527257329012,-0.013951270929392195,537,6176000,3.1959391295909882,0.8834318119287491,94.89999999999999,772,1727.12
266.75,0.9143267071247101,395.0,0.15797595591284336,1.573916871011766,-0.013255218861741015,537,6184000,4.3653895282745365,0.8324662518501281,94.89999999999999,773,1736.07
266.94,0.9522950237989426,395.0,0.14526796297170222,1.6866790527327111,-0.03213854823843576,537,6192000,4.046246979236603,0.763668851852417,94.89999999999999,774,1741.25
271.31,0.9851652985811233,395.0,0.09933466219808906,1.1604965602013382,-0.015080938513856381,537,6200000,3.2950727570056917,0.8110426217317581,98.9,775,1763.61
269.9,0.9714676415920258,395.0,0.10180574486032129,1.228564671241301,-0.004680323102511466,537,6208000,3.3135314750671387,0.8169771319627762,98.9,776,1756.62
268.7,0.9863453024625778,390.50000000000006,0.06831551214680076,0.856204797829546,-0.010951842738868435,537,6216000,2.681153090000153,0.8077349102497101,97.7,777,1749.34
269.27,0.9099526876211166,390.50000000000006,0.1654307503812015,1.6984237670035207,-0.023307804801734163,537,6224000,4.352209365367889,0.6891137164831161,97.7,778,1760.42
267.73,0.940885152220726,390.0,0.10511850845068693,1.4362408774531739,-0.027596005557570608,537,6232000,3.5084527575969697,0.8592383337020874,97.7,779,1758.82
275.81,0.9579893279075623,390.0,0.08744629552587867,1.069186621460192,-0.016112349774921313,537,6240000,3.3412216091156006,0.8232984071969986,108.0,780,1793.2
276.29,0.9458284914493561,390.50000000000006,0.10760466476902365,1.3131613580692842,-0.01894467220226943,537,6248000,3.551497287750244,0.7982562136650085,111.7,781,1810.56
275.86,0.987513793706894,390.50000000000006,0.07465651283040643,0.9335837330464071,-0.01865985467156861,537,6256000,2.913692693710327,0.8004913341999054,108.0,782,1807.52
273.67,0.974033727645874,390.50000000000006,0.09978493696078658,1.2641235609138546,-0.017417027185874758,537,6264000,3.1915736269950865,0.8212537139654159,108.0,783,1810.24
274.11,0.9707798361778259,390.50000000000006,0.16748617033474147,1.569990117125248,-0.011633032485842704,537,6272000,4.429265930652618,0.7780686742067338,108.0,784,1802.55
277.47,0.9745880055427552,390.30000000000007,0.25462128677405416,2.1563845657850065,-0.049162481185630894,537,6280000,5.012927322387696,0.7837065392732621,119.9,785,1814.95
274.91,1.002732664346695,390.30000000000007,0.051030478794127705,0.811039953116481,-0.014745572415922652,537,6288000,2.3977183157205584,0.8655034959316253,118.0,786,1804.71
272.53,0.9786006754636765,390.0,0.11016792956739664,1.358470162636025,-0.017958061024546623,537,6296000,3.399624847173691,0.6507128405570984,118.0,787,1796.57
271.58,0.9412297368049621,390.30000000000007,0.13459407907910645,1.7062444157640655,-0.011062374977627768,537,6304000,4.035355875492096,0.8679701995849609,118.0,788,1799.24
272.53,0.9651733040809631,393.2,0.11837025188840926,1.457866133727083,-0.017455353638215456,537,6312000,3.753351844549179,0.8024376291036606,118.69999999999999,789,1815.03
270.3,0.9995156717300415,393.2,0.05678116274997592,0.7589799885234021,-0.01421803915698547,537,6320000,2.6092666351795195,0.7461295354366303,115.3,790,1813.29
274.84,0.9846488875150681,393.2,0.09956705562770367,1.1974590694648806,-0.02253330669715069,537,6328000,3.159769722223282,0.7553738749027252,118.69999999999999,791,1831.25
272.71,0.9752918958663941,390.30000000000007,0.2078023866005242,2.040980088877925,-0.020413870698102982,537,6336000,4.665265395641327,0.833135758638382,116.0,792,1830.51
272.57,0.9710252314805985,390.0,0.11124017328023911,1.385035383653445,-0.0286349545000121,537,6344000,3.5144490295648576,0.7610369402170182,116.0,793,1823.65
271.18,0.9665096431970597,390.30000000000007,0.060516080125235024,0.808889723658322,-0.013085216318686435,537,6352000,2.57458700299263,0.8113884782791138,115.3,794,1822.98
271.36,0.9301231956481933,389.1,0.1680580909922719,2.0013841289517984,-0.018525746149825863,537,6360000,4.375962498188019,0.6859929174184799,116.0,795,1813.68
264.39,0.9403249877691269,387.20000000000005,0.10160599370487035,1.2990247757587088,-0.030880286123829138,537,6368000,3.4010506010055543,0.8334259152412414,115.69999999999999,796,1817.1
266.56,0.9404330670833587,389.1,0.0931073285639286,1.202673345501176,-0.018395427897921764,537,6376000,3.290379388332367,0.8269357764720917,115.69999999999999,797,1826.28
266.37,0.8995604425668716,389.1,0.1169319224357605,1.3136624743550478,-0.012052440552506595,537,6384000,3.7250340473651886,0.8893614554405213,115.69999999999999,798,1822.37
268.63,0.9078662461042404,389.40000000000003,0.12917393563315271,1.4618529588148421,-0.01926874994067475,537,6392000,3.8696777749061586,0.8668364572525025,115.69999999999999,799,1828.29
274.6,0.9528305751085281,398.30000000000007,0.07831896778661758,0.9543782948139719,-0.005746078612864949,537,6400000,3.0611257231235505,0.8500571459531784,116.0,800,1845.41
274.05,0.953583590388298,398.30000000000007,0.11445645045489072,1.216336241491393,-0.024687974551343358,537,6408000,3.629746857881546,0.787778975367546,116.0,801,1844.99
272.58,0.9499179124832153,398.30000000000007,0.11477397292852402,1.1914978283946704,-0.021430473977234216,537,6416000,3.6533113753795625,0.872731391787529,116.0,802,1842.92
269.32,0.9157935333251953,401.2,0.11321227168664336,1.3812479385455865,-0.024321863126242533,537,6424000,3.457592096328735,0.9038824409246444,116.0,803,1816.22
273.6,0.9584993040561676,401.2,0.10871284906752407,1.226691373049966,-0.018286544566217346,537,6432000,3.651617214679718,0.8215772557258606,117.80000000000001,804,1831.56
274.02,0.9732694917917252,401.2,0.07758238951675595,1.2560854962871808,-0.013687132840968843,537,6440000,2.9544843769073488,0.8549367010593414,117.80000000000001,805,1825.87
278.19,0.9312048453092575,401.2,0.09070338932797313,1.0311798797781067,-0.015771869907839572,537,6448000,3.275935012102127,0.8739084827899933,136.9,806,1842.08
277.56,0.9282300525903702,401.2,0.17734305264428257,1.8642639582111917,-0.013389171489397994,538,6456000,4.500433406829834,0.8818389272689819,136.9,807,1844.0
279.54,0.9172989273071289,401.2,0.12676436435431243,1.4673156914971566,-0.034285365231335165,538,6464000,3.908147455453873,0.8745780807733535,136.9,808,1853.05
283.16,0.9243534499406815,403.1,0.10154487199150025,1.1362538080684685,-0.016524876102630516,538,6472000,3.4245235288143157,0.8860882914066315,136.9,809,1869.79
287.78,0.9175221759080887,403.0,0.09411501065827906,1.1046677187697598,-0.016017626957036554,538,6480000,3.2990497159957886,0.8727851301431656,138.6,810,1886.77
287.73,0.9251838463544846,401.2,0.11158730433322489,1.0998702906962727,-0.019186840481706893,538,6488000,3.3030718970298767,0.8749957740306854,138.6,811,1881.65
288.16,0.9449287319183349,401.2,0.09760330032557249,1.1712126100223614,-0.025278646431688687,538,6496000,3.400526715517044,0.87227190554142,138.6,812,1888.43
287.14,0.9085865026712417,392.9000000000001,0.10933259239420295,1.2860697364660134,-0.018955593112041244,538,6504000,3.2441663908958436,0.8778090989589691,138.6,813,1890.76
289.08,0.8828734135627747,392.9000000000001,0.14776994108222424,1.5059812398900494,-0.031719740870175886,538,6512000,4.21425222992897,0.846907052397728,143.5,814,1886.87
294.63,0.9485335022211074,392.9000000000001,0.10217797635123134,1.1398452702823838,-0.0067460685281548645,538,6520000,3.312050107717514,0.8564548861980438,150.5,815,1894.31
295.0,0.9397330439090729,392.9000000000001,0.0825274601392448,1.0221820960952746,-0.009927231664769352,538,6528000,3.0986991083621978,0.8941626799106598,150.5,816,1895.62
296.58,0.8970031118392945,385.70000000000005,0.11736699383705855,1.3844732268503186,-0.01597997795644915,538,6536000,3.690725116729736,0.8570175182819366,152.79999999999998,817,1895.18
299.13,0.8627361822128295,384.1,0.1267075858823955,1.2736722116981676,0.0058470096753444525,538,6544000,3.9672560250759124,0.9148916083574296,170.10000000000002,818,1899.67
306.06,0.8661351954936981,401.2,0.1352145412005484,1.6925353180611384,-0.027374603782300257,538,6552000,4.1489078962802886,0.8936208742856979,174.7,819,1916.68
312.08,0.9055688732862472,403.0,0.12656377838924526,1.4632427801094692,-0.022849020970170386,538,6560000,3.722616021633148,0.9056110316514969,189.39999999999998,820,1930.5
314.94,0.9436957824230194,403.0,0.0847469457425177,0.9873423376856312,-0.017332511040731333,538,6568000,3.175469310283661,0.8817032259702683,196.60000000000002,821,1926.37
289.35,0.9503461611270905,388.40000000000003,0.11874106808565557,1.7508743701896339,-0.029549824081623228,538,6576000,3.669223494529724,0.214206765294075,121.4,822,1864.55
147.98,1.238038175702095,376.1,0.027449258002452553,0.8297596771405078,-0.006994201249472099,538,6584000,1.922417322397232,0.11024649381637573,0.0,823,1067.27
2.91,1.3180605554580689,4.1000000000000085,0.017323174247285352,0.6553069551196351,-0.011806216475961265,538,6592000,1.5655694654583932,0.17227658569812776,0.0,824,213.29
1.4,1.170202644467354,4.0,0.027792535088956356,0.6596995562941682,-0.0043441926967352626,538,6600000,1.9008731102943421,0.589090781211853,0.0,825,179.82
2.47,1.0461360800266266,5.0,0.04683910636231303,0.7523401546792182,-0.01357624705764465,538,6608000,2.3535197192430495,0.6665535008907318,0.0,826,210.42
3.7,1.0136616522073745,5.1000000000000085,0.06004410279449075,0.833702632501154,-0.013622055387968431,538,6616000,2.5994018840789797,0.7559628844261169,0.0,827,228.77
20.6,0.9441852182149887,54.30000000000011,0.1421656648814678,1.415724294203268,-0.027058613084082025,538,6624000,4.109379032850265,0.7531163847446442,0.0,828,357.92
25.45,0.8711900410056114,78.00000000000009,0.032763903443701566,0.6568812599300411,-0.004967660364927724,538,6632000,2.0332450860738756,0.2891438329219818,0.0,829,433.58
25.74,1.0443029189109803,78.00000000000009,0.043897676188498734,0.7838246922516465,-0.00903164939431008,538,6640000,2.238057408928871,0.6773293131589889,0.0,830,442.49
30.72,0.9492723852396011,112.2000000000001,0.10722353151999414,1.365196824332281,-0.013946745543798898,538,6648000,3.444885437488556,0.818911480307579,0.0,831,471.13
42.6,0.910539283156395,158.0,0.126097023608163,1.2911581894507649,-0.012874563394871075,538,6656000,3.888679094314575,0.8917473483085633,0.0,832,554.24
60.65,0.9119285970926285,211.80000000000067,0.08819316314533353,1.0645099243926868,-0.006955522942589596,538,6664000,3.3082903361320497,0.892346453666687,0.0,833,656.16
64.48,0.9198384922742844,283.3000000000001,0.08856741894967854,1.1062918556232593,-0.010940668258845107,538,6672000,3.2621286582946776,0.9242916870117187,0.0,834,670.45
70.67,0.9212088006734848,296.2000000000001,0.1586923448368907,1.4807329078407765,-0.027532152618805414,538,6680000,4.317441557645798,0.8438614213466644,0.0,835,715.75
92.42,0.9405600768327713,337.60000000000014,0.14256471471861004,1.8412623494639777,-0.0181748560822507,538,6688000,4.188271375894547,0.8626223903894424,0.0,836,834.19
112.85,0.9989580672979355,365.1,0.06624690858647227,0.8786443560959905,-0.023640345941239503,538,6696000,2.858083873987198,0.8616349142789841,0.0,837,958.47
118.24,1.0035095244646073,365.1,0.10352832627948373,1.2146857100510966,-0.017038241075351835,538,6704000,3.3342091155052187,0.851785317659378,0.0,838,1003.45
126.95,1.0417440021038056,365.1,0.0675192506145686,0.818834845252672,-0.014627124763464963,538,6712000,2.881914716959,0.8385202676057816,0.0,839,1050.61
143.59,0.9620700693130493,366.30000000000007,0.1568901648744941,1.462987806100426,-0.016089857313781975,538,6720000,4.116700210571289,0.8568152445554733,0.0,840,1142.98
157.57,1.0131839323043823,366.30000000000007,0.07990327945910394,0.9672934353889191,-0.027745307069271804,538,6728000,2.9076841723918916,0.8413958758115768,0.0,841,1244.17
160.65,0.950063236951828,366.30000000000007,0.10503747938200832,1.2108121697459058,-0.012095970557711553,538,6736000,3.5192848432064054,0.8407893395423889,0.0,842,1262.08
172.87,0.9165341836214066,375.40000000000003,0.1756771976314485,1.8472958549620027,-0.03306027179583907,538,6744000,4.61324743270874,0.8835581541061401,0.0,843,1328.25
198.68,0.9891624617576599,384.1,0.12429111748933792,1.3945969847929884,-0.022325080507143866,538,6752000,3.9291846799850463,0.8504260343313217,0.0,844,1414.44
192.87,1.062911958694458,385.2,0.06441404127515853,1.0250337964234497,-0.026160445505520328,538,6760000,2.810862957239151,0.5310615491867066,0.9000000000000004,845,1381.12
192.22,1.0900860637426377,385.2,0.03320818907115609,0.620826259367093,-0.014076485639088787,538,6768000,2.0108978056907656,0.7010344588756561,0.0,846,1365.42
193.06,0.9661240237951279,385.2,0.059147804328240454,0.8979447275903729,-0.006977969743602443,538,6776000,2.559177314043045,0.8118710446357728,1.0,847,1385.57
168.38,1.057088119983673,384.3,0.08490482907742262,1.628521893091021,-0.03350583138992078,538,6784000,3.2698325860500335,0.7018932795524597,1.0,848,1289.67
92.28,0.9686041313409806,349.2000000000002,0.07147890091873706,1.1922255558937451,-0.0225398971704999,538,6792000,2.781303132772446,0.40572806358337404,0.0,849,868.31
49.96,0.888283045887947,117.10000000000001,0.037531396611593666,0.9256118860165334,-0.008581166011863388,538,6800000,2.2415356528759003,0.5294191575050354,0.0,850,611.06
47.16,1.0065566039085387,103.50000000000013,0.03847498416434973,0.733358639088246,-0.008454737342053703,538,6808000,2.0510873979330064,0.741762266755104,0.0,851,599.08
34.35,0.9524985402822495,89.30000000000003,0.09052470494061708,1.3459317131422648,-0.013000343065941706,538,6816000,3.196774264574051,0.8418282902240753,0.0,852,556.99
40.18,0.9803328311443329,92.90000000000008,0.08480983302928508,1.284354175549111,-0.016980113973258996,538,6824000,3.1447484135627746,0.8503578174114227,0.0,853,586.83
50.45,0.9809403222799301,123.20000000000044,0.10743729623034597,1.0593470295501057,-0.009461613073945045,538,6832000,3.4663583767414092,0.8473434984683991,0.0,854,625.5
64.58,0.8947487553954124,302.7000000000001,0.31159719116985796,3.429936018580175,-0.02940259124268778,538,6840000,5.494916375875473,0.4439196670055389,0.0,855,666.81
56.29,1.1808789348602295,293.0000000000001,0.020429067914374172,0.709558866250099,-0.0002628698264015839,538,6848000,1.6950460708141326,-0.0834108328819275,0.0,856,566.92
56.29,1.055085033774376,293.0000000000001,0.024882616389077156,0.5108008520865378,-0.0002920861472375691,538,6856000,1.7204057812690734,0.7501053297519684,0.0,857,566.03
58.25,1.0268958485126496,293.0000000000001,0.048705704854801295,0.6093759793343299,-0.015025140914949588,538,6864000,2.193212105035782,0.7786479985713959,0.0,858,601.47
61.45,0.9989708364009857,293.0000000000001,0.07362602798268199,0.9616910582461281,-0.018306309550534933,538,6872000,2.8152937233448028,0.8623533880710602,0.0,859,641.63
76.32,0.9749121510982514,314.2,0.11716293346136808,1.5303767720038215,-0.02539596736431122,538,6880000,3.689565826654434,0.8989159029722213,0.0,860,741.05
88.47,0.981628298163414,318.30000000000007,0.1234111159387976,1.411587823622731,-0.0349160246248357,538,6888000,3.768704900741577,0.8629418063163757,0.0,861,806.21
98.18,1.021994588971138,327.1,0.05213641363196075,0.9232996433160079,-0.02215545502025634,538,6896000,2.4549011331796646,0.8600397491455078,0.0,862,841.9
99.66,0.9687195092439651,327.1,0.09678621522150933,1.4729302095869123,0.0037520224065519868,538,6904000,3.2612242603302004,0.8609884148836136,0.0,863,851.76
100.63,0.9310578370094299,327.1,0.15771019850857557,1.6233547336119232,-0.03375479783280753,538,6912000,4.323683123588562,0.8658245843648911,0.0,864,861.6
103.54,0.990770965218544,328.6,0.12580981890670956,1.4217229267679274,-0.01823786355322227,538,6920000,3.938031191825867,0.9127643883228302,0.0,865,879.15
109.7,1.026443026661873,367.1,0.10598504355177284,1.3865826735926219,-0.029672352344059617,538,6928000,3.5153450787067415,0.8646003776788711,0.0,866,905.97
111.12,1.0225247037410736,375.0,0.07526114440523088,0.9522005453740984,-0.006486323032295332,538,6936000,2.9015075862407684,0.8635295462608338,0.0,867,910.88
119.46,0.9849475979804992,375.70000000000005,0.1036630044784397,1.1253704059155603,-0.008627077145501972,538,6944000,3.324332365989685,0.9057966440916061,0.0,868,939.83
137.88,0.7956200414896011,382.50000000000006,0.12711923346854748,1.656471630463917,-0.018278626041483222,539,6952000,3.8508863282203674,0.5030664998292923,0.0,869,1100.37
138.52,1.0535162955522537,382.50000000000006,0.03802250321954489,0.7041340120988708,-0.0070795756378356604,539,6960000,2.0256981647014616,0.763576700091362,0.0,870,1112.68
139.66,1.0551028162240983,382.50000000000006,0.05036077082622796,0.8560210191054703,-0.02177689727604957,539,6968000,2.3904601126909255,0.7779152166843414,0.0,871,1135.75
147.54,0.9847247672080993,382.50000000000006,0.10284257095307112,1.2731306688452018,0.0006971465842798352,539,6976000,3.3380496978759764,0.9036541819572449,0.0,872,1196.64
157.52,0.9877361637353897,382.50000000000006,0.0794751681899652,1.1011091748304487,-0.014554261407756713,539,6984000,2.9675305461883545,0.874499876499176,0.9000000000000004,873,1248.46
177.46,1.0076004898548125,382.50000000000006,0.1281193872448057,1.9082708834673492,-0.06456116669694893,539,6992000,3.6757341837882995,0.6281747090816497,4.800000000000001,874,1428.26
179.92,1.0585177260637284,382.50000000000006,0.040355230337008836,1.0085454169306356,0.004735771185660269,539,7000000,2.331830528974533,0.8526371967792511,10.9,875,1442.66
180.4,1.0069923186302185,382.50000000000006,0.08056380279362202,1.209980970024614,-0.025840319867420476,539,7008000,2.934065477848053,0.8267986619472504,11.9,876,1455.53
179.75,1.0736619216203689,382.50000000000006,0.13031764435581863,1.7651735236099406,-0.027084682488930412,539,7016000,3.9251809096336365,0.8771386027336121,10.9,877,1429.77
175.91,1.0527340602874755,375.0,0.06602966891136021,0.8656605631767575,-0.009240028543572407,539,7024000,2.7206950330734254,0.8080124425888061,10.9,878,1420.24
169.76,1.0052924370765686,368.40000000000003,0.09351509916596115,1.3403012566379184,-0.01736482238091412,539,7032000,3.1962311208248138,0.9117482262849808,10.9,879,1392.94
