P01:episode_rewards,value_loss,grad_norm,advantage_norm,policy_loss,PMM:episode_rewards,explained_variance,fps,P09:episode_rewards,policy_entropy,frames,episode_length,epoch_idx
30.900000000000002,0.05041803059633821,1.0800664855850868,2.512041918635368,-0.02733557654544711,63.49,0.6311312907934189,610,87.10000000000001,1.0353654468059539,2592000,1123.65,324
29.9,0.03833488901378587,0.7801894032689769,2.16618726849556,-0.021095200570125597,63.13,0.6431801432371139,610,88.0,1.035133764743805,2600000,1111.69,325
30.0,0.16531858679372818,2.3793018692001073,3.8206536710262298,-0.023713211830472574,67.02,0.6733582526445389,610,89.00000000000009,1.03486836373806,2608000,1110.09,326
30.0,0.0366761222621426,0.7871447639858458,2.1672537726163865,-0.01592140134089277,66.25,0.6608847409486771,610,89.00000000000009,1.063209428191185,2616000,1105.23,327
30.900000000000002,0.03502552003134042,0.7842649047856597,2.0757926398515703,-0.01701035630365368,66.45,0.750390557050705,610,89.00000000000009,1.0692304849624634,2624000,1113.4,328
29.9,0.03651657019741833,0.7835229635810564,2.138091737627983,-0.019787172068317885,66.43,0.7021819508075714,610,89.00000000000009,1.0555426955223084,2632000,1113.96,329
29.0,0.037702548070810735,0.8489397221039079,2.2233207708597185,-0.012723246480570652,65.93,0.6812066274881363,610,89.00000000000009,1.0314934915304184,2640000,1106.91,330
23.0,0.06249256402719766,1.136622949565505,2.743561497926712,-0.025372559543466195,63.55,0.4562840509414673,610,89.00000000000009,0.9979226410761476,2648000,1083.49,331
23.0,0.03042780901538208,0.715556789117479,1.9755224591493608,-0.012798803969053552,63.01,0.683326131105423,610,89.00000000000009,1.0536099863052368,2656000,1079.36,332
23.0,0.04025811779312789,0.7960406634665553,2.2724105495214464,-0.018766289618215522,62.05,0.6804913252592086,610,89.00000000000009,1.023374103307724,2664000,1071.94,333
23.0,0.046933537214063105,0.7925687366560658,2.5118047654628755,-0.012731432935543125,62.9,0.6345312535762787,610,89.00000000000009,1.0267764353752136,2672000,1079.54,334
23.0,0.03499046208104119,0.7926950568552149,2.1431324112415315,-0.016282037849741755,59.99,0.6734978020191192,611,87.10000000000001,1.0526532757282256,2680000,1073.08,335
23.0,0.038504036753438414,0.8147228783522646,2.271358040571213,-0.017304054220585386,53.79,0.6583290350437164,611,78.0,1.0535492753982545,2688000,1059.91,336
23.0,0.03571972255129367,0.8297648975240345,2.1187406152486803,-0.01832293579878751,53.85,0.7099614524841309,611,78.0,1.0658893138170242,2696000,1054.36,337
23.0,0.03783270117361098,0.7829980661092651,2.269821210503578,-0.013098584939725696,53.55,0.6506136387586594,611,76.20000000000002,1.0621779692173003,2704000,1057.72,338
23.9,0.03805202454794198,0.838661594935148,2.1980127227306365,-0.009319583784672432,52.87,0.703575109243393,611,76.20000000000002,1.046633751988411,2712000,1069.68,339
23.9,0.05554208025336266,1.0290305417347307,2.664759697318077,-0.03002733686036663,48.77,0.6405696332454681,611,75.0,1.0041376233100892,2720000,1071.48,340
26.0,0.03879455385264009,0.7194218488783752,2.1085533928871154,-0.014664493625459726,49.87,0.7116931283473968,611,75.10000000000001,1.007463614344597,2728000,1086.17,341
26.0,0.048712902953848246,0.8619843796369981,2.463527479171753,-0.022277132261078806,51.36,0.6376579022407531,611,78.0,1.0347828513383865,2736000,1089.81,342
25.9,0.03905909465625882,0.6659545737902035,2.2358134412765502,-0.010614857461769133,53.36,0.6549894326925277,611,78.0,1.066013749241829,2744000,1107.04,343
26.900000000000002,0.03456176752224564,0.6561714146368872,2.0962716799974443,-0.014698405535564235,53.96,0.7099310791492462,612,78.10000000000001,1.050164048075676,2752000,1116.46,344
29.9,0.0475888746837154,0.8727627993514071,2.485444672703743,-0.02481374632985535,54.8,0.6299995076656342,612,79.10000000000001,1.0299154806137085,2760000,1124.91,345
34.0,0.037434836053289476,0.6981514670830424,2.1483102202415467,-0.00895407714182511,57.22,0.6887281829118729,612,80.50000000000004,1.0199541741609572,2768000,1160.65,346
34.0,0.04379489033482969,0.7971385726969256,2.3495431822538375,-0.02055783355026506,57.31,0.6537276065349579,612,80.50000000000004,1.049469067454338,2776000,1159.94,347
34.0,0.04146973739843816,0.7512821071586866,2.3399019062519075,-0.018603190963913222,57.57,0.6840728503465653,612,86.0,1.0454076367616654,2784000,1154.21,348
34.0,0.05013648452237249,0.8726044656701487,2.5792293667793276,-0.024702265866217203,57.24,0.6531203758716583,612,85.10000000000001,1.0663634216785431,2792000,1148.13,349
34.0,0.03198500140570104,0.634436245571226,2.0300729990005495,-0.004724007225304376,57.1,0.6902361261844635,612,85.10000000000001,1.0757619386911392,2800000,1142.93,350
34.0,0.04313896126579493,0.7702087222959056,2.343805406689644,-0.01616526330646593,57.21,0.6401801925897598,612,82.40000000000003,1.0730588781833648,2808000,1141.92,351
34.0,0.048184475698508325,0.8312457051846194,2.5039725732803344,-0.018382462505833246,58.75,0.6353087025880814,613,86.10000000000001,0.9991856217384338,2816000,1152.58,352
33.8,0.0361824787221849,0.8002772321469933,2.1420696067810057,-0.015684664663858712,58.26,0.6861990380287171,613,86.10000000000001,1.0214432185888291,2824000,1148.38,353
26.800000000000004,0.11420705390162766,2.4853200574867795,3.154355667233467,-0.03327331402892014,55.62,0.6622621923685074,613,86.10000000000001,0.9848883137106895,2832000,1094.44,354
0.0,0.02890451727900654,0.7710655551553904,1.9790340489149094,-0.0023711639968678356,44.96,0.40308952033519746,613,78.0,0.9212651102244854,2840000,912.89,355
0.0,0.03370480499230325,0.7368043264195627,2.0382993257045747,-0.013559940908235148,42.88,0.6721516823768616,613,78.0,1.0508480495214463,2848000,881.28,356
0.0,0.03506237733177841,0.7474225733708689,2.110755422115326,-0.01205297818785766,42.96,0.6636127680540085,613,78.0,1.0492532134056092,2856000,873.96,357
0.0,0.04601666074246168,0.8800934409272813,2.4540782165527344,-0.01795357451424934,45.07,0.6623561245203018,613,79.30000000000003,1.053411553502083,2864000,896.51,358
0.0,0.03679167519556358,0.668218188228888,2.116027860045433,-0.01821298919909168,45.79,0.7003166246414184,613,87.30000000000003,1.0627247112989426,2872000,906.8,359
0.0,0.04265122571028769,0.8731827160801974,2.281138474345207,-0.020703455774710163,45.9,0.6732725554704666,613,88.20000000000002,1.033833526968956,2880000,910.67,360
0.0,0.03474884971044958,0.7055850082705778,2.10257152736187,-0.014343993190996116,45.94,0.673104019165039,614,88.20000000000002,1.0443467217683793,2888000,920.45,361
0.0,0.03744128553196788,0.8590206916971426,2.1889593774080276,-0.01900374774748343,46.03,0.6566256791353225,614,90.20000000000002,1.0463013273477555,2896000,926.78,362
0.0,0.03670947862323373,0.7472451490998716,2.1630116432905195,-0.00864227687183302,45.8,0.6907785695791244,614,90.20000000000002,1.0571644306182861,2904000,924.12,363
0.0,0.048056266116909684,0.8713767091040711,2.4873952502012253,-0.026346962177776732,48.09,0.6165914249420166,614,94.0,1.0797573238611222,2912000,950.12,364
0.0,0.03677420398918912,0.7625621752328233,2.1530802202224733,-0.012909327118541114,48.22,0.6950599044561386,614,94.0,1.0887571316957474,2920000,951.82,365
0.0,0.039358468670397995,0.8636482127173101,2.1747478902339936,-0.01986115706153214,49.45,0.6907668614387512,614,94.40000000000003,1.0844909673929215,2928000,964.62,366
0.0,0.12561960312072187,1.490580142025469,2.818705767393112,-0.007401965316385031,51.36,0.5164798027276993,614,94.0,1.0700940716266631,2936000,992.13,367
4.700000000000001,0.0348449943959713,0.6790311764030161,2.0825575256347655,-0.013178794248378835,54.95,0.7018772023916244,614,94.40000000000003,1.0852076613903046,2944000,1048.68,368
13.9,0.04353363332338631,0.8516306224651167,2.365697088241577,-0.02072684764978476,57.7,0.6578255820274354,614,94.40000000000003,1.077686783671379,2952000,1087.39,369
27.9,0.040865387390367686,0.8124111270234784,2.2335031056404113,-0.00956801512365928,63.89,0.6275439184904098,615,98.30000000000003,1.0649952453374862,2960000,1180.46,370
34.800000000000004,0.14288567718584091,1.5309965448302463,2.895909504890442,-0.02552462269726675,68.4,0.5055642944574356,615,101.0,1.0623292475938797,2968000,1229.38,371
34.800000000000004,0.03942299182759598,0.7965014777282264,2.218082649111748,-0.017463892154628412,68.48,0.6364005303382874,615,101.0,1.0649329549074174,2976000,1235.1,372
34.800000000000004,0.08287099824752658,2.1259378616633384,2.857532240152359,-0.01029322537360713,69.83,0.6838767015933991,615,101.0,1.061947881579399,2984000,1235.24,373
35.9,0.04044951789546758,0.6730865604885407,2.2198672223091127,-0.004252169709361624,70.49,0.6738559114933014,615,101.0,1.05225989818573,2992000,1240.71,374
36.0,0.07630724457092583,1.3719298090413796,3.078010582923889,-0.019734251908375883,71.29,0.6621358352899551,615,101.50000000000004,1.0464571022987366,3000000,1240.13,375
35.0,0.03850578842218965,0.7669407990307527,2.1691641247272493,-0.01633509825100191,74.75,0.686054202914238,615,106.70000000000006,1.0479626649618148,3008000,1235.62,376
34.800000000000004,0.04939068192150444,0.9629920542443964,2.4769977086782458,-0.020895917126763378,74.51,0.6668644070625305,615,106.70000000000006,1.0362690430879593,3016000,1233.08,377
34.800000000000004,0.06263552251039073,1.096394419576569,2.575561281442642,-0.01811219917726703,76.8,0.7012240570783616,615,113.50000000000004,1.043673665523529,3024000,1237.31,378
34.800000000000004,0.03765219404362142,0.7331877616914991,2.2117672753334046,-0.017281087455485247,77.13,0.6710384511947631,615,115.30000000000003,1.058717052936554,3032000,1239.66,379
35.9,0.04920060509350151,0.8313689905963983,2.513943836092949,-0.020013080484932288,77.15,0.6078568190336228,616,106.90000000000008,1.0522033858299256,3040000,1236.34,380
35.9,0.05683806238695979,1.014121291930151,2.741782093644142,-0.010981938776094467,79.36,0.6655185741186141,616,115.30000000000003,1.0365020281076431,3048000,1226.77,381
35.0,0.041527270395308735,0.8503765281015858,2.2697340881824495,-0.01737645304761827,79.01,0.6852680742740631,616,118.50000000000004,1.057685460448265,3056000,1233.58,382
35.0,0.03709383635781705,0.8190446889410754,2.1486761862039567,-0.014903821730986238,79.02,0.6722917693853379,616,118.50000000000004,1.0445274132490159,3064000,1232.67,383
29.8,0.06043326130602509,1.128110168773263,2.6464189529418944,-0.028844828067813067,75.39,0.43688139379024504,616,115.0,1.0121986655890942,3072000,1196.55,384
27.9,0.030258940781932323,0.7423662766475112,1.8624385637044907,-0.019616220723837615,73.23,0.7325449979305267,616,106.90000000000008,1.0377690243721007,3080000,1184.63,385
26.900000000000002,0.03879496130160987,0.7141486241016163,2.1459464597702027,-0.014166388619032659,71.72,0.6845835506916046,616,106.90000000000008,1.0444057816267014,3088000,1168.86,386
26.900000000000002,0.07732663400936872,1.517623677844667,2.6914318788051603,-0.01749630312202498,73.72,0.5935313415527343,616,115.0,1.0679303729534149,3096000,1173.16,387
26.900000000000002,0.040356278317049146,0.7545122241566392,2.251456452012062,-0.015062138147186488,70.24,0.683668504357338,616,105.10000000000001,1.0697250694036484,3104000,1149.44,388
27.0,0.040860753615852445,0.7543703085607758,2.229076241850853,-0.015362387763452716,69.45,0.6897253882884979,616,105.0,1.0680512028932572,3112000,1148.46,389
27.0,0.042037207959219815,0.7843472162586427,2.332136082649231,-0.015956702223684262,66.53,0.6622599864006042,617,103.20000000000002,1.1043213552236557,3120000,1147.95,390
27.9,0.04430484814569354,0.8149575539484162,2.3333351933956146,-0.01779103741268045,66.4,0.6306998485326767,617,105.10000000000001,1.078519344329834,3128000,1153.29,391
27.9,0.06084461222402751,1.031495493653501,2.4749190080165864,-0.01584920727975259,64.67,0.6151455211639404,617,105.0,1.0546436911821366,3136000,1155.02,392
28.9,0.07250132895074785,1.1430113557949813,2.7292471903562547,-0.008800713532255032,65.67,0.7003407847881317,617,105.10000000000001,1.0360439652204514,3144000,1157.7,393
28.9,0.08008532361593097,1.054916556959501,2.710675626397133,-0.019814110532752238,68.94,0.534149374961853,617,110.40000000000003,1.0233320194482802,3152000,1172.71,394
28.9,0.03952365667093545,0.7420271059404719,2.222295709848404,-0.014447503855917603,68.3,0.6788373845815658,617,110.40000000000003,1.053290021419525,3160000,1169.5,395
28.9,0.0465250136051327,0.8354460799785791,2.3762156558036804,-0.012997138530772645,67.97,0.6739680081605911,617,110.40000000000003,1.0638290017843246,3168000,1182.55,396
29.0,0.07149360892362892,1.281382953008112,2.6890202313661575,-0.02507477490755264,70.17,0.7052571791410446,617,110.10000000000001,1.0367465806007385,3176000,1190.55,397
29.0,0.03746865611989051,0.7743028602884142,2.0636271023750306,-0.01937168345466489,72.53,0.7077387815713883,617,114.30000000000003,1.0661503380537034,3184000,1202.33,398
29.0,0.06607417428400368,1.1402781981855559,2.7224384611845016,-0.021896866149036215,74.67,0.7339654248952866,617,117.30000000000003,1.0454768198728561,3192000,1213.89,399
33.0,0.05809973814990371,0.9861301897932843,2.7391446590423585,-0.01695844223278982,83.48,0.6609220206737518,617,144.1000000000002,1.0331477099657058,3200000,1258.36,400
35.7,0.03885516069829464,0.7464542373491244,2.133533705472946,-0.016601122514921372,85.03,0.6625633823871613,618,144.1000000000002,1.0483704990148544,3208000,1279.54,401
46.900000000000006,0.05882549485191703,0.974392666713353,2.6161809772253037,-0.01234662889270112,88.74,0.6725923991203309,618,148.60000000000014,1.0276623833179475,3216000,1313.42,402
46.900000000000006,0.0961630717664957,1.3968880906941246,3.0648072576522827,-0.015943283955566587,92.09,0.5862915408611298,618,163.60000000000008,1.0548736971616746,3224000,1328.62,403
46.900000000000006,0.044634971795603634,0.8419860154038805,2.382060915827751,-0.015542677504636232,92.32,0.6409757441282272,618,163.60000000000008,1.0647469389438629,3232000,1324.08,404
46.900000000000006,0.058554731248877945,0.8984736278564179,2.6948804551362993,-0.016400837117398624,94.64,0.700458773970604,618,170.00000000000006,1.0253818202018739,3240000,1336.7,405
44.9,0.03852405844256282,0.6795283292289356,2.146960401535034,-0.014787472060561413,95.27,0.7007154440879821,618,170.00000000000006,1.0333014279603958,3248000,1345.8,406
44.9,0.04725609116721898,0.7925189280440499,2.3927598756551745,-0.02111773471842753,96.45,0.6603507882356644,618,170.00000000000006,1.0560614222288132,3256000,1353.05,407
45.900000000000006,0.044624593672342595,0.8154765479931715,2.3683571153879166,-0.010283902411702002,98.07,0.7007720005512238,618,181.1000000000002,1.0571760660409928,3264000,1343.87,408
45.900000000000006,0.0925457922788337,1.715808712390515,3.174729812145233,-0.021249319394119084,99.86,0.7644958025217057,618,181.1000000000002,1.0043685656785966,3272000,1351.66,409
44.9,0.05657088549807668,0.9079995070755288,2.5337312376499175,-0.017379032362950967,99.44,0.6952110368013382,618,172.50000000000028,1.0257893759012222,3280000,1336.95,410
45.900000000000006,0.04039857799652964,0.6591904186055609,2.1578204041719435,-0.0075538816046901045,100.56,0.6670700567960739,619,172.50000000000028,1.0496525591611863,3288000,1337.83,411
44.9,0.05126903764670715,0.9571349894966437,2.486400320529938,-0.0238394427485764,99.49,0.5692759537696839,618,172.50000000000028,1.054624891281128,3296000,1340.28,412
43.9,0.03754115109797567,0.7858964704257105,2.123375723361969,-0.021454370269439096,97.54,0.6973426252603531,618,161.80000000000007,1.0325793898105622,3304000,1339.18,413
45.800000000000004,0.042168933055363594,0.8459621799972156,2.273414180278778,-0.017115298827993685,95.17,0.667020937204361,619,150.2000000000001,1.0145449513196945,3312000,1336.0,414
45.800000000000004,0.09765746620949357,1.42408397649443,2.674934307336807,-0.00310990615234914,94.83,0.6409013456106186,619,150.2000000000001,1.0146429282426834,3320000,1332.13,415
42.800000000000004,0.08476926072500646,1.26166820252104,3.0259744888544082,-0.030870928587391974,90.74,0.5020454782247543,619,147.20000000000005,1.025529254078865,3328000,1319.66,416
34.900000000000006,0.03201287145726383,0.6700244627354515,2.137190078496933,-0.002378133684396744,85.27,0.6406316894292832,619,140.00000000000009,1.0695123064517975,3336000,1270.15,417
33.6,0.03467814875068143,0.7664075719284614,2.069882934689522,-0.015224563895026222,81.36,0.7069443780183792,619,122.00000000000009,1.065213326215744,3344000,1254.93,418
29.9,0.04167666835710406,0.7735513007703367,2.2045390439033508,-0.0246744892350398,80.02,0.7033542495965958,619,121.0,1.0553507083654403,3352000,1249.74,419
29.9,0.04092441902961582,0.7464552675151921,2.2390938341617583,-0.013884416066812264,78.83,0.628385016322136,619,121.0,1.04917130112648,3360000,1266.89,420
29.9,0.0408645193092525,0.70316937811738,2.19301743209362,-0.00662178092636168,79.15,0.6655034375190735,619,121.0,1.074171313047409,3368000,1265.0,421
28.7,0.04913265694864094,0.9082340308056941,2.4242758095264434,-0.029533107477327576,78.44,0.7064711701869965,619,116.50000000000004,1.0644183737039565,3376000,1257.36,422
22.900000000000002,0.35886472925543783,4.822425787118124,4.685145457983017,-0.04022293044952676,74.86,0.649613186120987,619,116.0,0.9845621526241303,3384000,1222.53,423
22.0,0.032264566600788386,0.6962579681670796,1.9387375402450562,-0.019616558784327935,73.86,0.7127098488807678,620,116.0,1.0787375944852828,3392000,1199.82,424
22.0,0.0341730746650137,0.6365284236118783,2.047590615749359,-0.010771325718524167,69.68,0.6557715356349945,620,110.50000000000004,1.068046025633812,3400000,1190.78,425
22.0,0.036271404591389,0.6599213958109441,2.056216611266136,-0.01258421667269431,67.87,0.7099167984724045,620,110.50000000000004,1.0544008445739745,3408000,1185.18,426
22.0,0.03499660428613424,0.7137333664401478,2.0788947969675062,-0.0066459744295571,67.68,0.692287094593048,620,110.50000000000004,1.036022314429283,3416000,1185.7,427
23.9,0.07514638472814113,1.0887659676417119,2.9035859245061872,-0.020574185196310282,70.91,0.6153862059116364,620,119.20000000000002,1.0594974195957183,3424000,1200.17,428
23.9,0.05896047631278634,1.0216151304202783,2.5330426973104476,-0.02957351525139529,75.16,0.6799356287717819,620,121.80000000000007,1.0596498572826385,3432000,1212.33,429
23.9,0.050270635457709434,0.92698296588191,2.3949098443984984,-0.01134530037350487,78.56,0.7144290602207184,620,133.90000000000015,1.0532891637086867,3440000,1222.98,430
23.9,0.07243506363593041,1.2278395814379908,3.0414776611328125,-0.02999460032908246,76.87,0.6280882716178894,620,129.3,1.0529138749837876,3448000,1217.23,431
26.900000000000002,0.08402547057718039,1.232913653267364,3.003279515504837,-0.013375184941105544,83.44,0.6372686105966568,620,156.90000000000018,1.0358957767486572,3456000,1245.19,432
29.0,0.05375652661314234,0.8977806367833486,2.4936746591329575,-0.023339276338811034,84.78,0.6296010106801987,620,156.90000000000018,1.0496865946054459,3464000,1256.39,433
35.8,0.056393600564915686,0.9584927656800468,2.4926442927122117,-0.02708960092779307,88.77,0.6648844748735427,620,166.80000000000007,1.0478629350662232,3472000,1267.9,434
34.0,0.04782042022095993,0.8139988690916781,2.3154713600873946,-0.014206401569244917,90.17,0.620574876666069,620,174.60000000000005,1.0247636491060257,3480000,1265.16,435
34.0,0.06976618095301092,1.1462698061373329,2.8907914113998414,-0.03983941658727417,91.32,0.6027167254686355,620,180.0,0.9783339554071426,3488000,1259.69,436
34.0,0.11962057580240071,1.4274148180002764,3.187429630756378,-0.016229274467623327,97.08,0.649750519990921,620,195.30000000000004,0.9610533291101455,3496000,1277.46,437
34.0,0.0464641117118299,0.8451228435979351,2.280881927609444,-0.017004937203455483,97.6,0.7136973136663437,620,195.30000000000004,1.048760439157486,3504000,1285.0,438
34.900000000000006,0.06950845347717405,1.1253883689008761,2.8018670290708543,-0.0166767624032218,101.04,0.705062757730484,621,201.20000000000027,1.037832624912262,3512000,1282.5,439
41.8,0.04619093228131533,0.7587263122787802,2.320594160556793,-0.013750863224995555,99.66,0.6999325495958328,621,195.30000000000004,1.0442339527606963,3520000,1311.66,440
45.0,0.04371598018798977,0.8331893916215932,2.169180999994278,-0.013279487048857846,102.44,0.7283654165267944,621,198.0,1.0549768167734146,3528000,1331.45,441
45.0,0.0615459441114217,0.9829973090889497,2.727110981345177,-0.025118195237591862,103.87,0.603542395234108,621,198.0,1.0503768080472946,3536000,1338.07,442
44.7,0.06510434174444527,0.9144610389020564,2.711925671696663,-0.008022925449186005,108.63,0.7074568593502044,621,202.80000000000024,1.0281824976205827,3544000,1353.84,443
41.9,0.04444670408964157,0.7907262432261821,2.253339074254036,-0.007496918530960101,107.13,0.7042290556430817,621,228.20000000000002,1.0524607139825821,3552000,1330.79,444
40.9,0.05127062832005322,0.8375879721468918,2.44483605325222,-0.02389458337565884,104.79,0.673078465461731,621,228.20000000000002,1.043074797987938,3560000,1318.06,445
41.9,0.06440133069176227,0.9779240709435989,2.7486608016490934,-0.024177793218404985,104.76,0.6215963113307953,621,198.20000000000002,1.0235913515090942,3568000,1316.74,446
41.9,0.06582797741517425,0.9299238562010272,2.722672544717789,-0.022889431230141782,103.9,0.6413376086950302,621,198.20000000000002,1.043175046443939,3576000,1309.62,447
40.9,0.05468648031819612,0.8217303720816116,2.4770947778224945,-0.010908920821675565,103.0,0.6368488198518754,621,195.30000000000004,1.0157809716463089,3584000,1299.08,448
40.9,0.03974975124932825,0.7230071472840726,2.134575740695,-0.015318152230356645,101.95,0.7077819657325745,621,195.30000000000004,1.0307747149467468,3592000,1301.8,449
40.9,0.11885506738908588,1.4270926523123222,3.196785708665848,-0.011725127128665918,102.27,0.5476156431436539,621,198.20000000000002,1.0184659087657928,3600000,1302.57,450
40.9,0.07607704129535704,1.2698636538975614,3.1001545178890226,-0.012038684843573719,104.53,0.5706658315658569,621,200.20000000000002,1.0135141539573669,3608000,1304.07,451
41.0,0.07255792730022222,1.1383202600253746,2.913346063494682,-0.017440615971572697,110.2,0.6251478374004364,621,204.60000000000022,1.0054896414279937,3616000,1326.67,452
41.0,0.045739840287715196,0.8565233540194778,2.285174250006676,-0.01371315124895773,106.98,0.6713737815618515,622,200.20000000000002,0.9889072054624557,3624000,1320.34,453
41.0,0.03713137919083238,0.8449528017304708,2.084117057919502,-0.015802658844477263,104.79,0.6240364295244217,622,198.20000000000002,1.0274090760946273,3632000,1323.69,454
42.0,0.07529152088798582,1.2233256370778651,2.855466067790985,-0.015783736686516933,108.68,0.6539892536401749,622,200.20000000000002,0.9645433437824249,3640000,1345.13,455
42.0,0.06688344998750835,1.1841991231399338,2.7949124670028684,-0.009972039086278528,110.05,0.6669555163383484,622,200.20000000000002,0.9722140169143677,3648000,1367.43,456
42.900000000000006,0.05696063112933189,0.9239484539012003,2.552952992916107,-0.007359055911365431,116.46,0.7090577918291092,622,204.60000000000022,1.0007089525461197,3656000,1391.5,457
42.900000000000006,0.07461649463512003,1.0701603002257527,2.981747315526009,-0.01696913506774763,115.7,0.6169212406873703,622,202.60000000000005,1.012828013896942,3664000,1390.22,458
44.9,0.06830633852630853,1.1590151191969658,2.8592187541723253,-0.024889340909721794,123.28,0.6843081617355347,622,247.30000000000013,1.018514368534088,3672000,1421.06,459
46.800000000000004,0.07303243064787239,1.1932079946393486,2.975598294734955,-0.019246634566807187,127.19,0.7147813576459885,622,259.1,0.9832804125547409,3680000,1424.3,460
47.9,0.07262875671964139,1.3202080894879398,2.876705451607704,-0.024812341183423996,127.03,0.7280010843276977,622,259.1,1.0318558794260024,3688000,1421.63,461
49.9,0.06423583621624857,1.1121139973791299,2.721427364349365,-0.03230616864922922,129.77,0.6426339846849441,622,261.60000000000014,1.0457742822170257,3696000,1441.94,462
54.0,0.05720933454111218,1.002352657128691,2.448339170217514,-0.01351071882469114,130.59,0.6533077436685563,622,261.60000000000014,1.0304267311096191,3704000,1451.27,463
54.900000000000006,0.06050264853052795,0.8924220908526741,2.6581833791732787,-0.02036903944062942,129.73,0.6074666112661362,622,261.60000000000014,1.021738293170929,3712000,1454.54,464
57.699999999999996,0.07013313668314368,1.1965143159321912,2.9044333469867705,-0.026368769729306223,133.1,0.6886236137151718,622,276.70000000000005,1.0223700952529908,3720000,1467.53,465
57.699999999999996,0.04679075305815786,0.8693048030830782,2.3617953145504,-0.012259022723301314,132.25,0.6368112367391586,623,276.70000000000005,1.010645882487297,3728000,1459.56,466
60.9,0.11575421010144055,1.6436900187035852,3.6294837474822996,-0.008576581192901358,134.32,0.6965584981441498,623,276.70000000000005,1.0439961731433869,3736000,1472.29,467
61.900000000000006,0.10487241411581635,1.407182420780504,3.5003614580631255,-0.0313289932126645,142.38,0.6205001544952392,623,287.40000000000015,1.0317120897769927,3744000,1490.25,468
60.9,0.11346776589751244,1.4188113529454864,3.2608880543708803,-0.014145132177363849,144.48,0.7116112995147705,623,287.40000000000015,1.0084763127565384,3752000,1498.32,469
60.9,0.07784482906572521,1.288440239886447,3.0099914300441744,-0.008627438449548209,142.74,0.7175100499391556,623,287.40000000000015,1.0377254164218903,3760000,1477.71,470
59.8,0.06434707335196435,1.1145144250333265,2.6725111919641495,-0.0030212392532121156,145.5,0.6864818000793457,623,294.6000000000001,1.038629214167595,3768000,1478.91,471
41.9,0.19070480986032634,2.9135635409286693,4.257411171793938,-0.030719876550720074,137.09,0.2158464729785919,623,286.80000000000007,0.8880321821197867,3776000,1381.67,472
0.0,0.039035449190996586,1.0681486124295692,2.3099846839904785,-0.017837641305464728,64.68,-0.5709296417236328,623,225.1,0.9202219593524933,3784000,706.74,473
0.0,0.02405713901622221,0.8242157636259866,1.8023085343837737,-0.01212517170002684,2.57,0.5748194998502731,623,7.0,0.9991644543409347,3792000,187.93,474
0.0,0.040476708668284116,1.0054655494576483,2.3380200445652006,-0.009278701087268929,2.55,0.6199453574419022,623,7.0,1.1014418143033982,3800000,183.89,475
0.0,0.04641187247354537,0.7463195840164427,2.30701858997345,-0.01122132454685925,4.15,0.6849121344089508,623,11.0,1.065120057463646,3808000,211.28,476
0.0,0.060489453421905634,0.8960785462685956,2.5405696684122088,-0.018470918906969017,9.24,0.6253049749135972,623,35.300000000000026,1.058956722021103,3816000,291.34,477
0.0,0.0434355826722458,0.7517221186991168,2.145154972076416,-0.015114387782814447,14.12,0.7515856915712357,623,45.10000000000001,1.0606000298261642,3824000,339.48,478
0.0,0.046952954051084815,0.6758389129370967,2.279636735320091,-0.016421577951405197,18.75,0.6840440160036088,623,73.10000000000001,1.0421580266952515,3832000,407.54,479
0.0,0.04848788490984589,0.8042692029570532,2.33173904299736,-0.01626643651339691,23.76,0.7004776060581207,623,80.20000000000002,1.024867717027664,3840000,476.1,480
0.0,0.09220999080687761,1.356167053515846,3.1528055727481843,-0.009331469086464494,34.39,0.7527001231908799,623,107.10000000000001,0.9864565056562423,3848000,558.54,481
0.0,0.07943123103585094,1.195307932001474,2.810322448015213,-0.022836479098186827,39.43,0.6458919358253479,624,110.20000000000002,0.9956692552566528,3856000,603.76,482
0.0,0.07274644148070365,1.1003818688778735,2.8411218321323393,-0.03356100522203178,49.86,0.6504517614841461,624,120.20000000000002,1.016489527821541,3864000,705.7,483
0.0,0.07937763712368906,1.375217214839862,2.8917644101381303,-0.020409431249136106,53.23,0.6376022928953171,624,120.20000000000002,0.9994058096408844,3872000,751.65,484
0.0,0.05106247809249908,0.9146441792779944,2.4173464715480804,-0.017491407246325252,60.18,0.6489028376340866,624,128.10000000000002,1.0113429534435272,3880000,825.73,485
1.0,0.06032253236277029,1.0543891030880834,2.6483783996105195,-0.021450643941643647,68.51,0.6492911332845688,624,144.2000000000002,1.0448439276218415,3888000,917.61,486
1.0,0.07048980566207319,0.9827694355396805,2.7357951951026918,-0.01708434572792612,72.69,0.6683633023500443,624,164.20000000000002,1.0451454377174378,3896000,956.77,487
1.9000000000000004,0.11623827868141234,1.5709706586878096,3.4607017600536345,-0.010719950168568176,83.72,0.8443809401988983,624,174.90000000000035,1.004716820716858,3904000,1057.54,488
3.0,0.0609683004161343,1.0099513231012016,2.658011993765831,-0.018154814086738042,91.45,0.6134299749135971,624,249.70000000000016,1.04650592148304,3912000,1103.87,489
7.0,0.05770715177524835,1.039490599032013,2.57917849779129,-0.01508153415378274,99.08,0.7031617361307144,624,265.3,1.0223867088556289,3920000,1177.19,490
