fps,epoch_idx,grad_norm,advantage_norm,frames,policy_loss,value_loss,explained_variance,P01:episode_rewards,P09:episode_rewards,policy_entropy,PMM:episode_rewards,episode_length
325,688,1.5208833404549227,3.764753873348236,5504000,-0.027846858093398624,0.1078872808907181,0.871331451535225,122.60000000000001,361.3,0.9941280621290207,257.88,1746.93
325,689,1.2924505096067747,3.0926198846101762,5512000,-0.019550414065015502,0.11086989631410687,0.8222990936040878,127.5,365.1,1.0007091802358627,257.51,1753.92
325,690,1.3252858090294939,3.1937286174297332,5520000,-0.018018230452435093,0.09407692516222596,0.7960220170021057,123.0,364.1,0.9473310083150863,255.46,1753.11
325,691,2.093653010203009,4.861533070802689,5528000,0.01096700872585643,0.20112894766032696,0.8618548226356506,127.5,366.4000000000001,0.9006254082918167,259.96,1764.13
325,692,2.376419685328176,5.096061906814575,5536000,-0.023360091570284566,0.22504963333718478,0.806888564825058,127.5,371.0,0.9726823133230209,267.55,1770.07
325,693,1.2857481850879744,3.005797355175018,5544000,-0.009917611184937414,0.07412263897247612,0.8595098608732223,131.6,372.70000000000005,0.995217217206955,271.5,1783.04
325,694,1.9289156733620698,3.9276286804676057,5552000,-0.025691192164085806,0.1328832997288555,0.7795401334762573,131.6,372.70000000000005,0.9513296091556549,270.43,1776.3
325,695,1.9282752977324729,3.614033328294754,5560000,-0.03030768921133131,0.12019928335212171,0.8361816257238388,123.0,379.0,0.9746333628892898,265.32,1758.86
325,696,1.3866344970300781,3.2409935390949247,5568000,-0.02141191839124076,0.09510680488310755,0.8866049313545227,123.0,379.0,0.9936530888080597,264.53,1760.67
325,697,1.1363583446964172,2.7974362170696256,5576000,-0.0142155918746721,0.06839646488428115,0.8887616592645645,123.0,379.0,1.0147057098150254,268.31,1769.37
325,698,1.3011274346623691,3.320872632265091,5584000,-0.005037666789139621,0.09061451674439013,0.805720660686493,122.30000000000001,371.0,0.9871775847673416,265.06,1752.24
325,699,1.549162930093502,4.11434634923935,5592000,-0.0126250722646364,0.15446030356921256,0.8327491950988769,123.0,371.0,0.969843112230301,268.97,1762.38
325,700,2.1598758880123015,4.389646325111389,5600000,-0.02968563096888829,0.15837887791916727,0.896988839507103,123.0,371.0,0.9414927172660827,268.94,1765.35
325,701,2.046349712443199,4.263379673957825,5608000,-0.021441293085226788,0.16418338468298316,0.8133947348594666,127.5,371.0,0.9634559947252274,272.14,1774.31
325,702,1.2079823159487624,3.0414193940162657,5616000,-0.026570540172833716,0.08653140360489488,0.7539807611703873,127.5,371.0,0.9946286398172378,271.63,1777.12
325,703,1.338331530195846,2.9987775814533233,5624000,-0.013868792915600352,0.0847952283360064,0.8358205926418304,127.5,371.0,1.0075707119703292,269.66,1773.57
325,704,1.2129178989168297,3.0149116170406343,5632000,-0.012791663168463856,0.07632345779798926,0.8099584132432938,123.0,371.0,0.9879194629192353,265.92,1764.09
325,705,1.3886854168028722,3.3652494883537294,5640000,-0.012486974039456982,0.10130525147542357,0.8489374178647995,123.0,371.0,0.9711932498216629,269.61,1769.0
325,706,1.7359986253885789,4.025858216285705,5648000,-0.02829480396998406,0.13359557839110495,0.8320791685581207,113.9,371.0,0.9427738928794861,266.37,1761.97
325,707,1.0229727893843914,2.7108465695381163,5656000,-0.009958361067110672,0.06343703003134578,0.8871451359987259,113.9,371.0,0.9991767960786819,265.71,1761.17
325,708,0.9115482908273228,2.527164989709854,5664000,-0.014719503715168685,0.05201858508400619,0.8427213567495346,94.89999999999999,371.0,0.9658311527967453,261.34,1751.11
325,709,1.8729681663250568,4.13139119386673,5672000,-0.01712423583259806,0.14016283037140964,0.8629277169704437,93.60000000000001,371.0,0.9391670262813568,266.22,1755.09
325,710,1.1315695640021195,2.976812971830368,5680000,-0.01852747674070997,0.08050422368571163,0.8579202300310135,89.7,371.0,0.9593798637390136,265.47,1762.41
325,711,1.5660393182419432,3.867063854932785,5688000,-0.026107558178191537,0.12140021188184619,0.7739834588766098,89.7,370.09999999999997,0.9963412988185882,264.67,1763.44
325,712,1.4363151743476257,3.5545842206478118,5696000,-0.017055692307185382,0.1103964920155704,0.8395360958576202,89.7,365.0,0.9784813129901886,263.02,1749.85
325,713,1.4337504110750376,3.5018060398101807,5704000,-0.01824376167380251,0.11356335272081196,0.8801986682415008,89.7,363.20000000000005,0.9710387134552002,257.11,1735.61
326,714,1.3532337196386295,3.3910835123062135,5712000,-0.00073990188568132,0.08888871939852834,0.8581692975759506,89.7,357.3,1.0093257731199266,252.81,1731.12
326,715,1.1593273281561596,2.934382925033569,5720000,-0.0003699267253978178,0.07126837277784943,0.8666304790973663,89.7,349.80000000000007,0.9901505291461945,250.2,1727.83
326,716,1.5442574901161694,3.645019985437393,5728000,-0.01975286316825077,0.11285527517087758,0.825123131275177,90.0,360.1,0.9732315170764924,256.69,1748.43
326,717,1.6530928571429637,3.9534068048000335,5736000,-0.017250307020294713,0.1353366569057107,0.8435555863380432,90.0,359.1,0.9406590485572814,256.48,1751.72
326,718,1.3950568983856082,3.157115715742111,5744000,-0.023915364174172282,0.085060909781605,0.8384761917591095,90.0,359.1,0.9093290024995804,257.93,1756.87
326,719,1.619592273553454,3.6867535316944124,5752000,0.005580995755735785,0.11025352247059345,0.8648000699281693,90.0,360.1,0.912559009194374,257.66,1760.49
326,720,1.3813303120642275,3.605854140520096,5760000,-0.004166297987685539,0.09630417907610536,0.8713641726970672,112.5,362.09999999999997,0.9547797453403473,263.61,1775.22
326,721,1.3820992362339657,3.539175763130188,5768000,-0.025820048010209574,0.11204966317862272,0.8389743822813034,112.5,363.20000000000005,0.9585680460929871,266.93,1785.76
326,722,1.3146443931351481,3.446185233592987,5776000,-0.013768935350817628,0.1002284932602197,0.8554048967361451,112.5,362.09999999999997,0.9875803536176682,264.98,1780.13
326,723,1.3310276252800919,3.1470423340797424,5784000,-0.017172820642590524,0.08660673027858139,0.9088682335615158,112.5,362.3,0.9615566962957383,263.96,1784.3
326,724,2.01996308073947,4.442584508657456,5792000,-0.03100078003393719,0.16993063371628522,0.8404718661308288,98.10000000000001,367.30000000000007,0.9499651420116425,262.92,1777.45
326,725,0.9948466313035841,2.503630920648575,5800000,-0.011258738272299524,0.06112732321955264,0.9042108750343323,98.10000000000001,370.09999999999997,0.9687393075227737,266.83,1786.03
326,726,1.6601736458611867,3.6671854078769686,5808000,-0.02947492412640713,0.13399367197882384,0.7530210900306702,112.5,370.09999999999997,0.9588209581375122,266.6,1778.15
326,727,1.9084722282986122,4.5750189304351805,5816000,-0.024008714330848308,0.16117087626829743,0.8816401237249374,112.5,370.09999999999997,0.9699954426288605,267.82,1785.56
326,728,1.295520015093051,3.2373150539398194,5824000,-0.0065453769685700535,0.08213136304169893,0.8420700997114181,127.50000000000001,372.0,0.9880380809307099,271.39,1800.46
326,729,1.8924704567966253,3.88166974902153,5832000,-0.00832669016730506,0.12279165715910495,0.8694126516580581,127.50000000000001,372.6,0.975375480055809,272.28,1801.5
326,730,1.8418996598402557,4.164546390771866,5840000,-0.02615957959293155,0.14664225418120622,0.8286792176961899,146.4,373.5,0.9325817096233368,277.72,1801.84
326,731,1.5337969819801813,3.714053285121918,5848000,-0.011997476343240124,0.11526316756382585,0.8781506812572479,150.70000000000002,374.4000000000001,0.9832040023803711,281.15,1810.33
327,732,1.6683923217378804,3.7634573900699615,5856000,-0.028291548666893505,0.1322767249122262,0.8642547571659088,147.79999999999998,373.1,0.9668110978603363,278.96,1796.05
327,733,1.6049292482230024,3.7428573966026306,5864000,-0.02797775972576346,0.1256445437297225,0.8418642836809158,150.70000000000002,373.1,0.9697667348384857,282.24,1791.87
327,734,1.6526502675996702,3.963619873523712,5872000,-0.021572798379347658,0.13352009600028394,0.8932639765739441,150.70000000000002,373.1,0.9742628455162048,279.93,1786.53
327,735,1.3695444788523776,3.196593574285507,5880000,-0.026753294005757197,0.08602776371873916,0.9048026943206787,150.70000000000002,373.1,0.9537467914819717,283.5,1801.66
327,736,1.7674556793233926,3.7503299486637114,5888000,-0.01134448191471165,0.11994906491599977,0.8674838042259216,147.79999999999998,374.4000000000001,0.9586212915182114,285.2,1805.69
327,737,1.5585849382900627,3.523745433092117,5896000,-0.02077658205991611,0.10592784006148577,0.8608475387096405,160.60000000000002,374.4000000000001,0.9833947598934174,289.29,1817.87
327,738,2.0599178112484697,4.258867954015732,5904000,-0.008200366906821728,0.15359268186613917,0.9172755515575409,160.60000000000002,374.50000000000006,0.9834240466356278,288.94,1812.88
327,739,1.7199106614307846,4.347296904325486,5912000,-0.032073924504802565,0.15621956416405738,0.8213525283336639,160.60000000000002,391.1,0.9754186141490936,292.28,1817.91
327,740,1.2414335580866322,3.004555312991142,5920000,-0.019593841913738287,0.07644746877253056,0.8253922861814499,159.70000000000002,392.0,0.9912860238552094,294.06,1812.79
327,741,1.7846895772752678,3.806212255954742,5928000,-0.00913187104393728,0.12886760538443923,0.8431588238477707,147.79999999999998,392.0,0.9391677725315094,292.21,1811.03
328,742,2.347180493632231,4.432626855373383,5936000,-0.0493222420407983,0.1733379676192999,0.815315831899643,129.0,392.0,0.9585748499631882,282.63,1780.97
328,743,1.3285140485050098,3.363064581751823,5944000,-0.01163750309497118,0.09792237340006978,0.7444388079643249,116.0,391.1,1.0001350504159927,276.3,1756.51
328,744,0.9139628144005343,2.3490254628658294,5952000,-0.01687364453682676,0.05712633871939033,0.8794052523374557,91.7,382.9000000000001,0.964023831486702,271.86,1742.42
328,745,1.3509067484834554,3.641254541873932,5960000,-0.022058616775320842,0.12183632743544877,0.8353314423561096,101.9,382.9000000000001,0.9203397333621979,272.39,1749.11
328,746,1.5900472677071114,4.038750511407852,5968000,-0.0050274363780044955,0.12549933368340135,0.8427944493293762,101.9,382.9000000000001,0.9343857187032699,271.9,1748.17
328,747,1.5283183874682709,3.826933754682541,5976000,-0.01700764870911371,0.11695604692213238,0.8320428115129471,101.9,382.9000000000001,1.0060721892118454,275.49,1746.91
328,748,1.2160831078614824,3.0506915867328646,5984000,-0.029834826950682326,0.082031234735623,0.8088016378879547,101.9,391.1,1.0275594311952592,277.28,1745.72
328,749,1.3977886702922435,3.283952077627182,5992000,-0.010045811535092071,0.0962610906921327,0.8171748971939087,101.9,391.1,0.9915288442373276,276.38,1742.67
328,750,1.1215166122757654,2.639439337849617,6000000,-0.01848383965494577,0.07031471846625209,0.8836002838611603,101.9,380.20000000000005,0.9962511003017426,271.79,1736.63
328,751,1.842043958073203,4.107611141204834,6008000,-0.011811509129474871,0.13302822344005108,0.8498413646221161,91.80000000000001,379.1,1.0005935060977935,267.83,1735.88
329,752,1.4910811745519763,3.5600143384933474,6016000,-0.017655034083873034,0.11221752901561559,0.8755740046501159,89.89999999999999,380.20000000000005,0.9954560106992721,268.03,1736.26
329,753,1.6076360136779315,3.6982417702674866,6024000,-0.0061066125377510615,0.12067171452566981,0.9034658133983612,89.89999999999999,380.20000000000005,1.0039208239316941,269.49,1747.56
329,754,1.3778729063633925,3.604919146299362,6032000,-0.024165150740882383,0.10255373418331146,0.8184370875358582,89.89999999999999,382.1,1.022283706665039,271.94,1760.6
329,755,1.4360999855453287,3.731360660791397,6040000,-0.01785466882662149,0.1222767055593431,0.812766684293747,87.0,383.40000000000003,1.0041318315267562,269.48,1762.74
329,756,1.0568339986547306,2.8076775598526003,6048000,-0.011836412025731989,0.07434965427964926,0.8440447705984115,87.0,383.40000000000003,1.0378512060642242,267.0,1762.07
329,757,1.440470995870884,3.3396912920475006,6056000,-0.013388749265577643,0.09955031894147397,0.8375673866271973,88.80000000000001,383.40000000000003,1.0067549175024033,265.13,1761.1
329,758,1.5120223759714002,3.582125916481018,6064000,-0.012676999724353663,0.11009309879969806,0.8505780565738678,88.80000000000001,382.1,0.9966236668825149,260.52,1755.4
329,759,1.218066427324289,3.2274576675891877,6072000,-0.016356780389905907,0.0904038118198514,0.8809811502695084,86.39999999999999,382.1,0.9862653714418411,256.79,1746.49
329,760,1.2230777267885498,3.2807073366641997,6080000,-0.026558987208409233,0.09586767884902656,0.8096530503034591,86.39999999999999,377.2,1.0121374863386154,253.44,1738.77
330,761,1.227847408152113,3.296231529712677,6088000,-0.012191513975558337,0.09862951519433409,0.811078872680664,86.39999999999999,375.1,1.002044665813446,251.87,1744.2
330,762,1.3259538995194362,3.5441564548015596,6096000,-0.018731405929429457,0.1055481512285769,0.8104277998209,86.39999999999999,375.1,1.028501324057579,253.48,1746.08
330,763,1.2635431295923736,3.22467863202095,6104000,-0.014311631824675715,0.09807957396376878,0.8783181500434876,86.39999999999999,375.1,0.9961896914243699,252.35,1746.4
330,764,1.4404369093587825,3.7543145060539245,6112000,-0.01803105941900867,0.11299195705913007,0.8127264845371246,89.89999999999999,375.1,1.0007344001531602,255.2,1752.8
330,765,1.3852769874597082,3.598669284582138,6120000,-0.017740677896654233,0.1247041723690927,0.8721453565359115,91.80000000000001,375.20000000000005,1.0089672994613648,261.41,1774.49
330,766,1.3254277941687633,3.655422933101654,6128000,-0.030509223810222464,0.11617540070787072,0.834442589879036,91.80000000000001,380.3,0.9886131322383881,263.05,1784.9
330,767,1.573272900447381,3.409641622304916,6136000,-0.0246722773113288,0.1128107129689306,0.8654001045227051,104.60000000000001,383.0,1.0034485495090484,268.92,1814.0
331,768,1.2627522466585321,3.2139169937372207,6144000,-0.019119655188405887,0.09555506311822683,0.8459473478794098,104.60000000000001,383.0,1.018724793791771,267.54,1817.77
331,769,1.236681243851421,3.247627133131027,6152000,-0.032595275533967655,0.09243758471682667,0.8570910823345185,100.2,380.3,1.0348308205604553,259.3,1802.39
331,770,0.9943426796369189,3.0586151450872423,6160000,-0.0016572650847956538,0.08529832133557648,0.7952644264698029,92.9,375.50000000000006,1.0469480192661285,256.16,1797.47
331,771,1.3716364020431948,3.5710897886753084,6168000,0.0008701871719677001,0.10814138335175812,0.8506809139251709,92.9,375.80000000000007,1.013938263654709,256.45,1794.96
331,772,1.6672061165426038,3.8750555884838103,6176000,-0.03498526500676235,0.14973167986609043,0.8153900307416916,100.2,383.0,1.0054309821128846,259.39,1801.52
331,773,1.2514919801830076,2.981726574897766,6184000,-0.017195629847119562,0.08355908153112977,0.8799538868665695,100.2,383.0,1.0162125700712203,258.4,1797.29
331,774,1.6990205101313995,4.194466971158981,6192000,-0.033391054535168226,0.14095048622228204,0.8143907213211059,92.9,383.1,0.9684113323688507,255.34,1784.83
331,775,1.761477125976369,4.22135600566864,6200000,-0.008831867030821741,0.15467963595408946,0.7987249827384949,100.2,383.0,0.9832498383522034,252.62,1778.41
331,776,1.0003513745850205,2.5824750411510466,6208000,-0.014112709406763315,0.06131252960767597,0.8460191076993943,92.9,383.1,1.0171617025136948,251.79,1786.53
332,777,1.359061286100549,3.3036034190654755,6216000,-0.02690062371548265,0.10277061957400292,0.8319950044155121,100.2,375.80000000000007,1.0224934375286103,250.7,1780.55
332,778,1.9241693135441602,4.444881454706192,6224000,-0.021472860579378902,0.1613444146933034,0.8353390419483184,100.2,375.80000000000007,0.9669531524181366,252.62,1779.76
332,779,1.520759881389629,3.8109806048870087,6232000,-0.02323678617947735,0.12849235197529196,0.9003574573993682,100.2,383.1,0.9640387147665024,258.96,1791.08
332,780,1.2759963896587774,2.9992228919267654,6240000,-0.023126687958429103,0.08260101239662618,0.814572993516922,100.2,384.0,0.9873820316791534,261.97,1799.96
332,781,1.77524808974691,4.018373810052871,6248000,-0.015797737001557833,0.13957282121293246,0.8865491813421249,100.2,384.0,0.9593551236391068,260.86,1790.7
332,782,1.830168518160625,4.32946728348732,6256000,-0.03729339469457045,0.15782017266377807,0.849969516992569,103.7,384.0,0.9923719358444214,263.42,1789.18
332,783,1.4980869078667454,3.4439620816707612,6264000,-0.03355230061337352,0.10311174201779068,0.8770872396230698,104.9,384.1,0.9743091464042664,260.24,1777.56
332,784,1.13151058047702,2.9670006442070007,6272000,-0.00612582150543858,0.07357086271978915,0.8866170543432236,102.9,384.1,0.9423534792661666,259.37,1774.59
333,785,1.5362461284686189,3.484779430627823,6280000,-0.014972668293630705,0.1048817575769499,0.8804467523097992,102.9,384.1,0.9447738391160965,258.97,1764.61
333,786,1.8380618333095617,4.322353428602218,6288000,-0.014712004770990461,0.14847131913527847,0.8195687490701675,109.5,385.0,0.9530197393894195,264.96,1779.89
333,787,1.413555381734159,3.532750153541565,6296000,-0.009044284942210651,0.09952961712144315,0.9058094626665115,109.5,385.6,0.9689751607179642,264.38,1775.95
333,788,1.3581053788456372,3.3287194526195525,6304000,-0.024835283067659475,0.10203207410871983,0.8653184074163437,109.5,384.1,1.0150986427068711,264.17,1769.0
333,789,1.3816406128510734,3.3970301270484926,6312000,-0.006091683833510615,0.10191487490199506,0.8971437746286393,104.9,385.0,0.9829422414302826,262.21,1756.11
333,790,1.6564180325761848,3.8976147270202635,6320000,-0.021271676667092832,0.1344444784335792,0.8498427730798721,104.9,385.0,0.962805009484291,263.1,1761.92
333,791,1.2855822251475097,2.9618128967285156,6328000,-0.017353927571093664,0.09281582082156092,0.8521341598033905,109.5,385.0,0.9658708560466767,265.11,1765.85
334,792,1.144781335858577,2.812803665995598,6336000,-0.017839177298592402,0.07401739802211522,0.8322233706712723,109.5,385.0,0.9619063425064087,264.76,1764.51
334,793,1.4493489122197463,3.311027294397354,6344000,-0.020708480298053472,0.09082699928432703,0.8828553926944732,109.5,385.0,0.9008243644237518,263.3,1757.63
334,794,1.3938371536857028,3.5288399124145506,6352000,-0.0139565856999252,0.10607817058451474,0.8465519046783447,109.5,385.0,0.9065240800380707,263.53,1758.78
334,795,1.2096893180490584,3.026906200647354,6360000,-0.011960686868405901,0.07890222779475152,0.8558275902271271,109.5,385.0,0.9520451992750167,266.62,1769.08
334,796,1.8161481621230728,4.340120377540589,6368000,-0.010942209988133982,0.15537459966726602,0.8551979851722717,111.8,385.0,0.9108918112516403,268.9,1772.49
334,797,1.7404980597329973,3.9209968137741087,6376000,-0.01853389070762205,0.12719024647027255,0.8393146723508835,112.9,385.0,0.9648662298917771,270.92,1780.59
334,798,1.011933405901125,2.9939736592769624,6384000,-0.01722487392980838,0.07394341176841408,0.822794365286827,112.9,385.0,1.0312785744667052,270.76,1779.85
334,799,1.0795503420950403,2.637459536790848,6392000,-0.005079946382902562,0.07153698538895696,0.9055376261472702,112.9,385.1,0.9812802547216415,273.69,1785.07
335,800,1.588303738861219,3.501393759250641,6400000,-0.010029998111131136,0.10763601065613329,0.8899261540174485,114.8,385.1,0.976564040184021,274.74,1791.09
335,801,1.6822160544832039,3.889088419675827,6408000,-0.01734772547177272,0.12972686653025448,0.8748110800981521,112.9,385.1,0.9791492408514023,268.26,1783.75
335,802,2.183620372209584,4.50072276353836,6416000,-0.019447685389895924,0.17260857040993868,0.8271995985507965,112.9,385.1,0.9903107231855393,271.28,1792.46
335,803,1.5565213411365526,3.722615467309952,6424000,-0.023255487789865584,0.11846907864324749,0.8128233909606933,111.8,390.20000000000005,0.9698249030113221,272.55,1793.46
335,804,1.3256993754676552,2.9833384698629377,6432000,-0.020405713588697836,0.08212780996691435,0.9123274159431457,111.8,390.20000000000005,0.9969477927684784,270.63,1806.24
335,805,1.0844611373142161,2.679988113641739,6440000,-0.025013134734181222,0.06837940346449614,0.8740703147649765,111.8,386.4,0.9931595361232758,272.58,1814.2
335,806,1.7026606659239993,3.605817526578903,6448000,-0.009030726215569303,0.10903881180100143,0.800178416967392,112.9,386.0,0.9439486920833587,272.45,1808.47
335,807,1.7068992171533912,4.1131520128250125,6456000,-0.010229443737625844,0.14242645525373518,0.8820730483531952,114.8,385.1,0.9517662477493286,275.4,1818.19
336,808,1.036968492239191,2.674093825817108,6464000,-0.00914260268677026,0.059288059342652556,0.9347684872150421,114.8,385.1,0.9789224004745484,273.86,1817.92
336,809,1.399941357953472,3.478476108312607,6472000,-0.019990128157660367,0.10219128469470888,0.8683321714401245,118.39999999999999,385.1,0.9696204376220703,277.44,1826.83
336,810,1.9115821386178748,4.379357506036758,6480000,-0.011660055107495283,0.16366729782894254,0.8367730903625489,118.39999999999999,385.0,0.9380994546413421,274.52,1817.85
336,811,1.428958194799155,3.6024112260341643,6488000,-0.0055311854835599665,0.10356659797951578,0.8733035242557525,118.39999999999999,383.20000000000005,0.9803613239526748,277.34,1822.16
336,812,1.140320206610324,2.7704035842418673,6496000,-0.015071124791284092,0.07147302542813122,0.8961941182613373,118.39999999999999,385.0,0.9990154057741165,278.22,1823.15
336,813,1.781604277483745,4.290400933027268,6504000,-0.019389641009547633,0.15986667751334607,0.8669253146648407,113.0,383.20000000000005,0.9577525097131729,277.7,1816.7
336,814,1.2033220038823742,3.0681227052211764,6512000,-0.007088696041610092,0.0811406086711213,0.920814898610115,113.0,383.20000000000005,1.000081313252449,282.87,1827.18
336,815,1.567610002008027,3.6430952632427216,6520000,-0.020244817360653544,0.11001620657276362,0.8963457036018372,118.39999999999999,383.20000000000005,1.00385926425457,286.74,1835.0
337,816,1.1321478617371363,2.97339738368988,6528000,-0.012183566604508088,0.07764643655624241,0.917395955324173,119.9,383.20000000000005,1.0074977189302445,289.53,1838.14
337,817,1.6756149531093913,3.8537549483776092,6536000,-0.02507606946863234,0.13352013802155852,0.8820598882436752,119.9,381.40000000000003,1.0304193878173828,287.29,1834.5
337,818,1.453450066494078,3.2921165615320205,6544000,-0.015212792968377471,0.09803514932282269,0.8931516712903976,118.39999999999999,373.3,1.016308411359787,282.74,1825.61
337,819,1.444827483874905,3.533658310174942,6552000,-0.021759180959197693,0.1012288431962952,0.8867917746305466,112.30000000000001,376.0,1.036382411122322,282.98,1815.69
337,820,1.6912943705678039,4.054043611288071,6560000,-0.002243417256468092,0.14157258600927888,0.932487679719925,118.39999999999999,376.0,0.9614246964454651,285.22,1822.3
337,821,1.6316148690646315,4.010901691913605,6568000,-0.0441380896163173,0.1433886468783021,0.8654604643583298,124.5,376.50000000000006,0.9853234547376633,289.55,1832.63
337,822,1.4558492755539458,3.537188957929611,6576000,-0.005268685836344957,0.10341957658529281,0.8958614635467529,136.2,376.0,1.0108237022161484,289.9,1834.63
337,823,1.445572155080638,3.7583453500270845,6584000,-0.011537502994178795,0.11229511482641101,0.8915023511648178,136.2,376.0,0.9764528930187225,291.79,1838.14
338,824,1.6365704178801903,3.9289516949653627,6592000,-0.01861291015477036,0.11971816940233111,0.8823870640993118,140.7,373.3,0.9677719515562058,296.13,1833.92
338,825,1.9189403083894643,4.366156777143479,6600000,-0.015597734588081948,0.1767740061879158,0.8848570996522903,140.7,375.1,0.9786971825361251,296.31,1826.23
338,826,1.2057875485444098,3.2304657185077668,6608000,-0.012305574915953911,0.08257260382175445,0.8813796883821488,173.5,379.20000000000005,1.000990064740181,302.73,1851.49
338,827,1.6042357957139717,3.698202637434006,6616000,-0.027010247596481348,0.12966622727923094,0.8965820354223252,194.9,381.40000000000003,0.9586869549751281,303.58,1852.49
338,828,1.4984312892429674,3.5101559954881667,6624000,-0.009522620957577601,0.11712106492836029,0.9112371635437012,199.7,381.40000000000003,0.9719366931915283,309.03,1854.23
338,829,1.5947794904326051,3.694893343448639,6632000,-0.013579934828194383,0.11309632510878145,0.9070553267002106,199.7,381.40000000000003,0.9649589514732361,310.57,1865.91
338,830,1.5953083693013514,3.651199494600296,6640000,-0.01366687340196222,0.1187933131121099,0.8734304821491241,199.7,381.40000000000003,0.9957119339704513,311.72,1870.82
338,831,1.248543605077498,3.0353914320468904,6648000,-0.019474783537443727,0.07858423742465676,0.9134393674135208,199.7,385.6,0.9665897744894028,312.0,1882.72
338,832,1.3859967810142542,3.3771734535694122,6656000,-0.0004733924102038145,0.08956757843494416,0.8502193188667297,202.7,391.30000000000007,0.9635781008005142,313.32,1885.52
339,833,1.3268271987931322,3.2245008540153504,6664000,-0.02256731734436471,0.08575653792358935,0.8311729490756988,202.7,396.0,0.9694456630945205,314.11,1899.14
339,834,1.3411328099969608,3.1552306616306307,6672000,-0.010721006968524308,0.0896461600298062,0.8777217507362366,212.0,396.0,0.9677270424365997,316.15,1900.79
339,835,1.5943555331795138,3.348982466459274,6680000,-0.024012132551288232,0.0990895675867796,0.8763790637254715,203.0,396.0,0.9593017464876175,314.5,1902.22
339,836,1.6893994655945592,3.790776765346527,6688000,-0.014290074873133562,0.12389604466035962,0.8889415812492371,212.0,394.2,0.9380482131242752,315.91,1908.23
339,837,1.8598512467214854,4.0116148900985715,6696000,-0.027761172379832715,0.13250310226343573,0.8441785848140717,212.0,394.2,0.9464329701662063,315.13,1907.01
339,838,1.3853045838504545,3.3434796321392057,6704000,-0.00038083715277025475,0.10297818018123507,0.9192205691337585,214.8,394.2,0.9425427705049515,317.65,1913.15
339,839,1.4349035153423924,3.4721920609474184,6712000,-0.017701753636647482,0.10081577192060649,0.8706439530849457,214.8,394.2,0.9389138621091843,318.33,1912.7
339,840,1.9346654883356376,4.5879338216781616,6720000,-0.019613767662085592,0.16957216646522283,0.8611290907859802,220.4,396.0,0.9496351683139801,321.46,1920.99
340,841,1.4270479283585764,3.423739713430405,6728000,-0.02153013666626066,0.10055336550809443,0.8908769381046295,229.20000000000002,396.0,0.9947703725099564,320.99,1932.45
340,842,1.3212273876328637,3.0489314472675324,6736000,-0.01688813602202572,0.08428371324203908,0.8547916114330292,229.20000000000002,397.1,0.9916742807626724,324.72,1944.38
340,843,1.0690196836326842,2.8608529698848724,6744000,-0.014667830028301979,0.0742559554008767,0.827923675775528,210.2,397.1,0.9646112370491028,320.76,1942.53
340,844,1.4425743553461225,3.4181513881683347,6752000,-0.01688752858841326,0.10115902226418257,0.866365447640419,203.0,397.1,0.9591125530004502,318.82,1943.47
340,845,1.6351149344464204,3.9888619065284727,6760000,-0.01104376619150571,0.1331764913816005,0.8376671642065048,202.7,396.0,0.9704114836454392,316.4,1941.48
340,846,1.6218719474198375,3.4422898572683334,6768000,-0.018085291493916883,0.10787190021947027,0.8818562757968903,203.0,396.0,0.9906953072547913,318.36,1937.5
340,847,1.5723826565479277,3.560157972574234,6776000,-0.013729884970234706,0.12482830815948547,0.8550849533081055,202.4,396.0,0.9929306936264038,316.22,1935.42
340,848,1.3355913514824278,3.1680579817295076,6784000,-0.027766182624909562,0.0944942052476108,0.9171140629053116,202.4,395.1,0.9685924553871155,313.5,1937.58
340,849,1.773680880461145,4.082714073657989,6792000,-0.012096900543838274,0.1241837814450264,0.8921704071760178,202.4,395.1,0.9696111851930618,313.28,1942.31
341,850,1.7005218304703724,3.5977412247657776,6800000,-0.021358094131574034,0.11409204209223389,0.8771718662977218,195.9,391.1,0.9982444614171981,308.56,1923.32
341,851,1.4923302579172437,3.3167252910137175,6808000,-0.01114717992162241,0.09821852019056677,0.9088976585865021,195.9,391.0,0.9847246235609055,306.93,1918.65
341,852,1.6883100443206904,3.9931358921527864,6816000,-0.014717247774387942,0.1327570689469576,0.8846200758218765,183.20000000000002,391.0,0.982217470407486,303.23,1911.48
341,853,1.6907237042070125,3.8109060764312743,6824000,-0.028015153030864895,0.12416234239935875,0.8863732415437698,163.2,391.0,0.9747821807861328,300.36,1899.43
341,854,1.290248149978255,3.1973325204849243,6832000,-0.010441790140175726,0.08953153803944587,0.8862611383199692,154.9,388.3,0.9845617127418518,296.14,1875.04
341,855,1.760203319595276,3.8894323194026947,6840000,-0.019447204780881293,0.1301775051932782,0.8722192257642746,154.9,391.0,0.9360241848230362,298.16,1879.99
341,856,1.955438259435646,4.174361333847046,6848000,-0.015842960029258394,0.13925131757743656,0.9084033906459809,154.9,388.1,0.946333167552948,299.58,1876.9
341,857,1.7855025072277686,3.900255788564682,6856000,-0.03210486390744336,0.13158976188860833,0.8910230928659439,154.9,388.1,1.0148413348197938,299.01,1868.59
342,858,1.507050814944077,3.264834786653519,6864000,-0.013884630717511755,0.09459672674536705,0.9094820433855056,154.9,388.1,0.9811959004402161,300.08,1874.44
