fps,explained_variance,policy_entropy,PMM:episode_rewards,advantage_norm,grad_norm,frames,value_loss,P09:episode_rewards,epoch_idx,P01:episode_rewards,episode_length,policy_loss
613,-6.914138793945312e-08,1.3753348207473755,1.07,1.0803403294831515,0.20152484196166542,5216000,0.01277110524227055,2.1000000000000085,652,0.0,167.07,0.004610017861705273
613,3.337860107421875e-08,1.3802030408382415,1.36,1.3404723615013063,0.24281254629316032,5224000,0.01556853410988424,3.0,653,0.0,178.86,0.0026513249636627733
613,-4.112720489501953e-08,1.3784793150424957,1.58,1.2255260803550483,0.2001965881689075,5232000,0.013256562929332177,3.1000000000000085,654,0.0,187.45,-0.001264647957868874
613,3.814697265625e-08,1.371746416091919,1.51,1.2371408280171454,0.21843623780994811,5240000,0.014078684987136967,3.1000000000000085,655,0.0,185.0,0.001334232040680945
613,-7.152557373046875e-09,1.3716041243076325,1.21,1.0219243444129824,0.1876480280615419,5248000,0.011241838130413271,3.0,656,0.0,174.34,0.003231773867737502
613,-2.503395080566406e-08,1.3741663992404938,0.97,1.0138184535130859,0.18510266722627222,5256000,0.010499636957106304,2.0,657,0.0,165.64,-0.0011689686542376875
613,-5.364418029785156e-09,1.3759375357627868,1.0,0.9996934398356825,0.1749793863024772,5264000,0.009932107242135543,2.1000000000000085,658,0.0,165.31,0.00034282517197425477
613,-4.3511390686035155e-08,1.3779256892204286,1.01,0.9300250375363975,0.1651576282277068,5272000,0.009373873856044952,3.0,659,0.0,166.65,0.0011806300876196474
613,-7.152557373046875e-09,1.3583890390396118,1.18,1.3650984952412546,0.22755555946282408,5280000,0.01634875712559733,3.0,660,0.0,173.78,0.0018772724369773642
613,-4.112720489501953e-08,1.3819684267044068,1.31,1.133599789366126,0.201849853290957,5288000,0.012176491633290425,3.0,661,0.0,177.63,0.0005338110161756049
613,-1.6689300537109377e-08,1.3786280119419099,1.34,1.1408059281483292,0.20989520144295548,5296000,0.012831687795041943,3.0,662,0.0,180.41,0.0020440866448916493
613,1.1920928955078125e-09,1.3743872833251953,1.48,1.330164978913963,0.23096424246770308,5304000,0.0156059761285087,4.0,663,0.0,186.81,-0.001896944820182398
613,1.5497207641601563e-08,1.369297159910202,1.57,1.4082779393345117,0.23360885099195028,5312000,0.0170513489971745,4.0,664,0.0,190.72,0.0028896927810274065
613,2.9802322387695314e-09,1.375276107788086,1.65,1.3391477289795874,0.23622192662626426,5320000,0.015162616218240145,4.0,665,0.0,190.95,-0.00011620492339716293
613,1.1920928955078125e-09,1.3693692684173584,1.53,1.1070162443444134,0.20930430880806072,5328000,0.012089454186425428,4.0,666,0.0,186.94,0.0020186505606397988
613,-8.344650268554688e-09,1.3665835797786712,1.59,1.3683966282755136,0.23861512866862516,5336000,0.01721454084101879,4.0,667,0.0,189.67,0.0028284349862951787
613,-1.728534698486328e-08,1.366842930316925,1.7,1.4155709439516067,0.23107060156035633,5344000,0.016530751747886825,4.0,668,0.0,195.83,0.002001469382084906
613,-5.364418029785156e-09,1.3677101743221283,1.47,0.9523172317817807,0.1705955445784508,5352000,0.010245025186886778,4.0,669,0.0,185.58,0.002471707924560178
613,-1.430511474609375e-08,1.3699509465694428,1.51,1.2838561502099037,0.20197415449331874,5360000,0.014237867593928968,4.0,670,0.0,183.62,-0.0005755824502557516
613,1.7881393432617187e-09,1.3706325006484985,1.6,1.2794699628092348,0.2225630950534381,5368000,0.014474669083369918,5.0,671,0.0,189.28,0.0021560009219683705
613,-5.960464477539063e-10,1.3722901368141174,1.6,1.238389584571123,0.20849800307790442,5376000,0.014560004531558661,5.0,672,0.0,188.7,5.8359589893370867e-05
613,-2.0265579223632814e-08,1.3775680792331695,1.44,1.2270633824169637,0.21284936055206202,5384000,0.013585254413114853,3.0,673,0.0,183.3,0.003008522825766704
613,-1.0728836059570312e-08,1.3786581540107727,1.3,1.2103850765898825,0.2180859995925471,5392000,0.014165598787685666,3.0,674,0.0,177.52,0.0035684811050305143
613,-1.4901161193847656e-08,1.37941868185997,1.49,1.3535964006185532,0.23469819894816232,5400000,0.01618194808980661,4.0,675,0.0,186.12,-0.0004191033774986863
613,-1.251697540283203e-08,1.371431953907013,1.46,1.24866768758744,0.19511987145744872,5408000,0.013828827749712218,4.0,676,0.0,185.59,0.0011332506418693811
614,3.993511199951172e-08,1.3748961174488068,1.5,1.3984469078481196,0.2213945333177412,5416000,0.016266569262370467,4.0,677,0.0,186.42,3.942232067856821e-05
614,-4.112720489501953e-08,1.3821531999111176,1.93,1.5209931455552579,0.24199759763234818,5424000,0.01885132769621123,5.0,678,0.0,202.88,0.0026089776458684353
614,6.258487701416016e-08,1.3814155745506287,1.91,1.176298456862569,0.20401523032966928,5432000,0.013490470606047893,5.1000000000000085,679,0.0,202.61,0.0016715553728863597
614,-3.0994415283203126e-08,1.3728879988193512,1.42,1.2882497017085552,0.2131528693981663,5440000,0.015214003937853705,4.1000000000000085,680,0.0,185.29,-0.0012118756812560605
614,2.2649765014648438e-08,1.3682590818405151,1.4,1.3384518625587225,0.22249343287554388,5448000,0.01590510570731567,3.1000000000000085,681,0.0,181.16,0.003610892429132946
614,-3.218650817871094e-08,1.3761161971092224,1.55,1.3343583298102022,0.2251551085803695,5456000,0.015865782368273358,4.0,682,0.0,187.95,0.0011394616018515081
614,3.2782554626464846e-08,1.3798426043987275,1.51,1.1071274499222636,0.19655062473594875,5464000,0.012405479969374937,4.0,683,0.0,187.62,0.0017196688543754135
614,1.430511474609375e-08,1.3661337530612945,1.31,1.1097576588764786,0.1818726488994011,5472000,0.011436593106354849,4.0,684,0.0,178.86,-0.001760399097111076
614,2.3245811462402345e-08,1.364986321926117,1.26,1.1879741368629038,0.20625997149123287,5480000,0.013607450320118914,3.0,685,0.0,175.32,0.002669438061711844
614,-1.430511474609375e-08,1.378633233308792,1.33,1.1719579798541964,0.19733142516421234,5488000,0.01278410206037961,3.0,686,0.0,178.29,0.0004712347235181369
614,7.152557373046875e-09,1.3521401631832122,1.27,1.4150969313830137,0.23061129025783506,5496000,0.016871911666294183,3.0,687,0.0,176.64,0.003704370801569894
614,2.4437904357910155e-08,1.3830214405059815,1.73,1.212253009825945,0.19232544419789782,5504000,0.01351556996407453,5.0,688,0.0,194.91,0.0003041976399254054
614,1.3113021850585938e-08,1.374056783914566,1.54,1.0281315629929304,0.16454931520529814,5512000,0.010282731683632277,4.0,689,0.0,187.0,6.064754677936435e-05
613,-1.9669532775878907e-08,1.3751286792755126,1.0,1.0492704348824917,0.1964281794722758,5520000,0.011627101542894707,3.0,690,0.0,166.88,0.0030702133360318838
613,3.874301910400391e-08,1.3804602658748626,1.15,1.2589289949834346,0.224385550802411,5528000,0.014714714089859627,3.0,691,0.0,172.81,0.0029585303264320828
613,-2.9206275939941406e-08,1.3763877546787262,1.24,1.1358364891633392,0.2050998351954159,5536000,0.012359114561268142,3.0,692,0.0,176.42,0.0006142569426447153
613,2.205371856689453e-08,1.3700412285327912,1.24,1.2565491777658462,0.24601106084482482,5544000,0.015570978189703055,3.0,693,0.0,177.28,0.005755988520104438
613,-1.9073486328125e-08,1.3694010603427886,1.36,1.2071735254675149,0.2222757373942392,5552000,0.014125992060762656,3.0,694,0.0,181.72,-1.082497532479465e-05
613,-8.344650268554688e-09,1.3789431071281433,1.23,1.1104792686831206,0.20515458023606808,5560000,0.011954954867658216,3.0,695,0.0,176.86,0.0014811632269993425
614,-1.3709068298339844e-08,1.3720638251304627,1.32,1.372915340103209,0.21696671842231272,5568000,0.016345908534976843,3.1000000000000085,696,0.0,181.57,0.004281761448364705
614,-5.960464477539063e-10,1.3787825226783752,1.83,1.3108533133193851,0.22467693341849304,5576000,0.015443719002287254,5.0,697,0.0,201.25,-0.0008944793946284336
614,-2.3245811462402345e-08,1.3844009470939636,1.83,1.2648367043584585,0.22617640370696016,5584000,0.0148779573590582,5.0,698,0.0,199.52,0.0018746827228460462
614,5.960464477539063e-09,1.382657345533371,1.18,0.9475157172325999,0.16647718645473567,5592000,0.009946553124158299,3.0,699,0.0,173.72,-0.0008097051386721432
614,-3.5762786865234374e-09,1.381882880926132,1.23,1.2279685433208942,0.19158139412633632,5600000,0.013866473298776327,3.0,700,0.0,175.82,0.0016468162799719722
614,-1.728534698486328e-08,1.3681991183757782,1.21,1.0013579294085502,0.1764321474099086,5608000,0.010372791470840638,3.0,701,0.0,174.87,0.00021057174657471478
614,-5.364418029785156e-09,1.3780842339992523,0.99,1.1303870083205403,0.19586245584781573,5616000,0.012537586057992484,2.0,702,0.0,164.74,0.0013486410217592492
614,-2.384185791015625e-08,1.3808315563201905,1.24,1.1685214966535569,0.18929507193853823,5624000,0.012723584033669794,3.0,703,0.0,175.22,0.0004394901287741959
614,-5.960464477539063e-09,1.3669033932685852,1.24,1.0159814717061817,0.18142278486163185,5632000,0.011241602386762679,3.0,704,0.0,175.16,0.0021170572630217067
614,-7.748603820800782e-09,1.3804242897033692,1.04,1.1090285225957632,0.18680807520073428,5640000,0.012028921280689246,3.0,705,0.0,166.83,-0.00016287853533867748
614,-4.76837158203125e-09,1.3817516124248506,1.16,1.1179486963152885,0.1919230351149691,5648000,0.012237262460776038,3.0,706,0.0,172.84,0.0005936132094939239
614,-3.5762786865234374e-09,1.367265558242798,1.2,1.339843324124813,0.22249051697435782,5656000,0.015949325965157187,3.0,707,0.0,176.82,0.003173411765455967
614,9.5367431640625e-09,1.3707087051868438,1.57,1.380390275977552,0.23046642336834208,5664000,0.01625328331590026,5.0,708,0.0,193.57,0.0026821784584899434
614,-2.1457672119140624e-08,1.370543168783188,1.74,1.3567421288415789,0.2137983866440337,5672000,0.015471275625168346,5.0,709,0.0,199.88,0.0014165415556635708
614,-2.4437904357910155e-08,1.3630603921413422,1.38,1.0684711103513838,0.17709219765575884,5680000,0.011283054334980988,3.0,710,0.0,181.93,0.00034682513563893735
614,-2.9802322387695314e-09,1.382299120426178,1.2,1.2119130862876772,0.19574885751535248,5688000,0.013557959353379374,2.1000000000000085,711,0.0,173.41,0.0014572949043940753
614,1.430511474609375e-08,1.3819798052310943,1.22,1.2450761806219817,0.19391120303073936,5696000,0.014278707586272503,3.1000000000000085,712,0.0,176.92,0.0009190820602816529
614,-6.556510925292969e-09,1.380055011510849,1.41,1.3107339968159795,0.2105012984391524,5704000,0.01494585005524641,4.0,713,0.0,185.63,0.0009230577835114673
614,-4.231929779052734e-08,1.371623328924179,1.77,1.539047514051199,0.2617748388046252,5712000,0.019556502537998312,4.1000000000000085,714,0.0,197.55,0.0030923979626095387
614,-8.940696716308593e-09,1.3751020777225493,1.94,1.3012465102784336,0.22803707389493152,5720000,0.015637691480378635,5.0,715,0.0,202.43,0.0022510802117176355
614,1.7881393432617187e-09,1.3814335596561431,1.91,1.5091376966238021,0.2508311346997931,5728000,0.018669061606633477,5.0,716,0.0,200.33,0.003721755835231306
614,-1.1920928955078126e-08,1.3801552188396453,1.78,1.0734765245206654,0.17561336314371803,5736000,0.010816143252855,5.0,717,0.0,196.16,-0.0018852544215042144
614,2.6822090148925782e-08,1.367144024372101,1.47,1.0570297095738352,0.17573906818217058,5744000,0.01114253205327259,4.0,718,0.0,183.1,0.0003487919643521309
614,1.728534698486328e-08,1.3710259675979615,1.2,1.254282595179975,0.1987747693540178,5752000,0.014434171470902583,3.1000000000000085,719,0.0,170.51,0.001892404731042916
614,-4.053115844726563e-08,1.3567521560192108,1.57,1.3539397333189844,0.22262309971693756,5760000,0.01584410483328611,4.0,720,0.0,184.94,0.0008103748201392591
614,4.410743713378906e-08,1.3800770592689515,1.83,1.0561454865336417,0.19147158850830295,5768000,0.01155540641184757,5.0,721,0.0,194.96,0.0014780274807708338
614,4.76837158203125e-09,1.3758086347579956,1.44,1.1233974763005972,0.1972222525296158,5776000,0.012140676182243624,4.0,722,0.0,183.01,0.0013089658529497684
614,-2.384185791015625e-09,1.3687985968589782,1.3,1.2605559906736017,0.20834208794790396,5784000,0.014744748709804299,3.0,723,0.0,178.09,-0.0001564605365274474
614,2.0861625671386717e-08,1.3689917886257172,1.24,1.1858414221182465,0.198585060816651,5792000,0.012735123898064558,3.0,724,0.0,174.47,0.0005139068041171413
614,1.430511474609375e-08,1.3632231497764586,1.12,1.0629023301787675,0.18341401836130924,5800000,0.012165376030493462,3.0,725,0.0,171.81,0.002908960931818001
614,-1.609325408935547e-08,1.366159859895706,1.37,1.528766286149621,0.23653796712079864,5808000,0.019538368741850717,4.0,726,0.0,181.72,0.001890045733889565
614,-2.0265579223632814e-08,1.3740439760684966,1.54,1.1044754114747048,0.18448492700255642,5816000,0.012233068784420311,4.0,727,0.0,189.06,-0.0012250558834057301
614,2.384185791015625e-09,1.3820192742347717,1.46,1.095804253127426,0.19376256264345154,5824000,0.011972415459281365,4.0,728,0.0,184.48,0.004081423752941191
614,-1.430511474609375e-08,1.375774153470993,1.34,1.1964446992240847,0.1874233867588204,5832000,0.013383862206887897,3.0,729,0.0,178.16,-0.0010322104157239665
614,-3.7550926208496094e-08,1.3679106283187865,1.21,1.004461415950209,0.17052125998112067,5840000,0.010283116859495749,3.0,730,0.0,174.1,-1.0241428390145301e-06
614,-4.649162292480469e-08,1.364067063331604,1.16,1.0801406543701888,0.1856076912957322,5848000,0.011810024956503185,3.0,731,0.0,171.81,0.003071758818114176
614,-1.0728836059570312e-08,1.3705109167098999,1.32,1.2200267505645752,0.19747803517814283,5856000,0.013298622031161358,3.0,732,0.0,178.31,-0.0004801549296826124
613,-6.198883056640625e-08,1.3672839248180388,1.34,1.166360633522272,0.2075865551745197,5864000,0.013477481897134568,3.1000000000000085,733,0.0,180.98,0.0013756145711522549
613,-3.2782554626464846e-08,1.363314677476883,1.33,1.083355365972966,0.1806108855084121,5872000,0.011536372261357428,3.1000000000000085,734,0.0,181.26,0.00029214617839897985
613,3.159046173095703e-08,1.3643918228149414,1.19,1.1438101720809937,0.19006211595436326,5880000,0.012347012477112002,3.0,735,0.0,174.48,0.0005158606899203733
613,1.6689300537109377e-08,1.3684111380577086,1.2,1.256163862645626,0.22129858710436792,5888000,0.013744607718690531,3.0,736,0.0,174.79,0.0013039929101068993
613,-4.76837158203125e-09,1.3692858600616455,1.36,1.3120526298880577,0.21994165209520475,5896000,0.015631676834000244,4.0,737,0.0,180.53,0.00012041431153193117
613,7.152557373046875e-09,1.3704894018173217,1.73,1.4483824141323567,0.24068800853741468,5904000,0.017503275899562142,4.1000000000000085,738,0.0,195.99,0.004547280661936384
613,-4.291534423828125e-08,1.3759863579273224,1.76,1.2628323702141642,0.21519933127892732,5912000,0.015064864277865126,5.0,739,0.0,197.9,0.003574082196573727
613,2.741813659667969e-08,1.3802876150608063,1.81,1.097983583882451,0.20156339011324437,5920000,0.012249235730550936,5.0,740,0.0,198.13,-0.002237674455391243
613,-1.1920928955078125e-09,1.3764593863487244,1.48,1.2708952935412525,0.1973065753634583,5928000,0.014803055695574585,3.1000000000000085,741,0.0,182.91,0.0006925879005575552
613,-2.384185791015625e-08,1.3803688836097718,1.32,1.24998767003417,0.2181897784856436,5936000,0.014587850975285619,4.0,742,0.0,179.28,0.003194960468681529
613,-3.039836883544922e-08,1.3798773097991943,1.45,1.1222186532430352,0.18524071878812415,5944000,0.01162972096410158,4.0,743,0.0,186.36,-0.000475751543417573
613,-1.3113021850585938e-08,1.3750809013843537,1.08,0.8887479573488235,0.16117680535413034,5952000,0.009714279026367194,3.0,744,0.0,170.62,0.0020513116288930176
613,-2.6226043701171875e-08,1.3761434543132782,0.99,1.0423875860869884,0.17454363692509592,5960000,0.010536551806881107,2.1000000000000085,745,0.0,166.07,-0.00038375984091544525
613,-2.4437904357910155e-08,1.3786325919628144,1.25,1.2824837064743042,0.22280702655777807,5968000,0.014932761244508583,3.0,746,0.0,177.08,0.0033955373335629703
613,-3.3974647521972653e-08,1.378363538980484,1.33,1.299816487468779,0.195333066917476,5976000,0.01460261534062738,4.0,747,0.0,180.29,0.0006585457001347095
613,-1.728534698486328e-08,1.380837196111679,1.39,1.243346660770476,0.20857944278413804,5984000,0.014511413922100473,4.0,748,0.0,181.85,0.0008830941678024828
613,5.1856040954589843e-08,1.3848695397377013,1.36,1.1965672909468412,0.2074586622952862,5992000,0.013897452652480524,3.0,749,0.0,181.35,0.0033723367887978383
613,1.728534698486328e-08,1.3728767848014831,1.26,1.281860118508339,0.21733990987944157,6000000,0.014450762310552819,3.0,750,0.0,176.65,0.0008194408356212079
613,-3.5762786865234374e-08,1.3659796571731568,1.46,1.3446153768897056,0.21152093956621848,6008000,0.015101431141229114,4.0,751,0.0,185.53,-0.000696776905679144
613,-3.814697265625e-08,1.3732633364200593,1.85,1.4108606182038783,0.22022936284396238,6016000,0.016571684510454363,5.0,752,0.0,200.95,-0.0004646246635820717
613,9.5367431640625e-09,1.3666811847686768,1.45,0.9481422045081854,0.16654157091792232,6024000,0.009585682905453722,4.0,753,0.0,184.69,-9.533422067761421e-05
613,1.728534698486328e-08,1.3600317716598511,1.12,1.2910626584663987,0.20937102279672634,6032000,0.015361960568579889,3.0,754,0.0,170.54,0.0019665902483393437
613,-5.960464477539063e-09,1.381034643650055,1.23,1.0268098051846026,0.18495715371363036,6040000,0.011629147746793933,3.0,755,0.0,176.55,0.0027255428669741375
613,-1.0728836059570312e-08,1.3826401698589326,1.46,1.2487875800579786,0.1929320711251481,6048000,0.013515642886741262,4.0,756,0.0,185.43,-0.00035016600973904134
613,-5.364418029785156e-09,1.3806572222709657,1.59,1.1501623548194766,0.2047161732131408,6056000,0.012542777954204212,4.0,757,0.0,188.49,0.0009531804197467864
613,2.205371856689453e-08,1.3827769482135772,1.36,1.1328566471114754,0.1934557275704159,6064000,0.012286306302901267,3.0,758,0.0,180.58,0.0032279118639416994
613,2.9206275939941406e-08,1.3783396995067596,1.31,1.2098747745901346,0.1950777487911803,6072000,0.012967347687736037,3.0,759,0.0,180.4,-2.704286249354482e-05
613,-1.7881393432617187e-09,1.3715781033039094,1.48,1.2566484883055091,0.2158954069181201,6080000,0.014435526287934408,3.0,760,0.0,186.78,0.0019430180918425322
613,4.9471855163574216e-08,1.3634410166740418,1.19,1.1344380854070186,0.19530451203040525,6088000,0.013464001476932027,3.0,761,0.0,173.86,0.0015580043202498928
613,1.1920928955078126e-08,1.3630984210968018,1.27,1.1306511360034346,0.18422572909890433,6096000,0.013191696687292732,3.0,762,0.0,175.09,0.00014557026617694645
613,-2.3245811462402345e-08,1.3734021544456483,1.44,1.236514008939266,0.20064785962290904,6104000,0.01412077656155816,3.0,763,0.0,179.75,0.0025594860760611484
613,8.344650268554688e-09,1.375134438276291,1.43,1.4313091130554676,0.22619206110631573,6112000,0.017744497098792635,3.1000000000000085,764,0.0,182.47,0.0022506345552392305
613,-3.5762786865234374e-08,1.3729271388053894,1.35,1.1419733713567257,0.19265393035559022,6120000,0.012573136432183673,5.0,765,0.0,181.67,0.0026420327874348004
613,1.7881393432617187e-09,1.3718833768367766,1.43,1.2670560018531978,0.20531599253302438,6128000,0.014312884283795029,5.0,766,0.0,182.67,-0.0026930325524881483
613,-1.9073486328125e-08,1.380466947555542,1.58,1.2816452648118137,0.2184709487285302,6136000,0.014529718429803324,5.0,767,0.0,188.43,0.002929844849277288
613,-5.364418029785156e-09,1.3724641990661621,1.68,1.2640251560509206,0.2046952283458381,6144000,0.014914797224137147,5.0,768,0.0,196.08,0.0002587565872818232
613,4.9471855163574216e-08,1.367262797355652,1.54,1.3128528729453683,0.20386180971864143,6152000,0.01594604551775774,5.0,769,0.0,190.72,0.003305029739276506
613,-4.410743713378906e-08,1.3810176789760589,2.05,1.3522294970974327,0.18584140793232973,6160000,0.01512220781792621,6.0,770,0.0,205.07,-0.0025408601271919907
613,-4.172325134277344e-09,1.3579409945011138,1.73,1.020743453670293,0.16070333706578188,6168000,0.010911549364825532,4.0,771,0.0,189.37,-0.0012149038922507317
613,2.562999725341797e-08,1.3768988692760467,0.93,1.1017762118205428,0.1821308334346135,6176000,0.012323850562061124,3.0,772,0.0,161.35,0.002593140467070043
613,-1.1324882507324219e-08,1.3777584195137025,1.0,1.2223765758424998,0.1778047592798586,6184000,0.013219380072478089,3.0,773,0.0,165.62,0.002517136036476586
613,-1.6689300537109377e-08,1.3815727758407592,1.23,1.1058400304615497,0.18164307521198667,6192000,0.012117544858001565,3.0,774,0.0,176.63,-0.00021202500560320913
613,2.0861625671386717e-08,1.382804764509201,1.45,1.3503338245302439,0.19895250506560241,6200000,0.015373878645023068,4.0,775,0.0,186.5,0.0026019804650059086
613,0.0,1.3847336399555206,1.29,1.0703924342244864,0.17254846401370486,6208000,0.011338035852675147,3.0,776,0.0,178.66,0.0017662266321713104
613,-4.291534423828125e-08,1.3808977127075195,1.35,1.4059572674334049,0.19147992765895794,6216000,0.016749785985448396,3.1000000000000085,777,0.0,180.47,0.0004799130480387248
613,-1.7881393432617187e-08,1.373409810066223,1.47,1.266629767678678,0.19141954567105915,6224000,0.014030468499568087,4.0,778,0.0,187.31,-0.0007405862165614963
613,1.1920928955078126e-08,1.3687266075611115,1.56,1.4188144754618406,0.22237566557253224,6232000,0.017072894239918243,5.0,779,0.0,189.7,0.0024442102247849108
613,-5.364418029785156e-09,1.3804295313358308,1.71,1.1036082923598587,0.17292818622590633,6240000,0.012096400211740388,5.0,780,0.0,192.47,-0.0013978574259817832
613,2.384185791015625e-09,1.3781864082813262,1.48,1.0207186360657214,0.16059414459533858,6248000,0.011185820824139228,4.0,781,0.0,184.84,0.002032747050980106
613,-2.562999725341797e-08,1.3715057480335235,1.11,1.121072681620717,0.1715727531786381,6256000,0.012206601548214166,3.0,782,0.0,171.54,-0.001049253656383371
613,-2.9802322387695314e-09,1.3785840797424316,1.14,1.2237478037178517,0.1869385507444811,6264000,0.014519237905642513,3.0,783,0.0,173.17,0.0043190411056275475
613,-2.384185791015625e-08,1.382935163974762,1.52,1.2222007876262069,0.19604815449338212,6272000,0.01329483477618851,4.0,784,0.0,186.23,-0.0018829521681072948
613,0.0,1.3850274324417113,1.65,1.1652282286062836,0.18979329082687366,6280000,0.013432000873945072,4.0,785,0.0,192.73,0.000911163289565593
613,1.5497207641601563e-08,1.3832824158668517,1.25,1.1855014979839325,0.18472433289827758,6288000,0.013259926024184097,3.0,786,0.0,179.01,0.0032047989568673076
613,-2.0861625671386717e-08,1.382024998664856,1.18,1.3019319292902947,0.19601813009225835,6296000,0.015021882241385356,3.0,787,0.0,174.88,-0.0004779526067432016
613,-3.5762786865234374e-09,1.3784938490390777,1.32,1.184987921640277,0.19812331851503096,6304000,0.013652735403657062,3.0,788,0.0,177.78,0.0020609655645694148
613,-2.8014183044433592e-08,1.383841220140457,1.2,1.1910545076429844,0.17804969598969805,6312000,0.01269434280358837,3.0,789,0.0,171.17,0.0009587878486490808
613,3.337860107421875e-08,1.3834900724887849,1.29,1.364065874442458,0.18443886116035915,6320000,0.015921550873354135,3.0,790,0.0,176.52,0.0038334123842651024
613,1.9669532775878907e-08,1.375513596534729,1.46,1.295878876373172,0.18957769808350938,6328000,0.015405956729227909,3.0,791,0.0,185.14,-0.0031337213818915187
613,-5.066394805908203e-08,1.3801397752761841,1.37,1.1307352358475327,0.15287860878547893,6336000,0.011544472072037024,3.0,792,0.0,180.57,0.0005070501260343008
613,-1.8477439880371094e-08,1.3769981729984284,1.42,1.4653419082611798,0.20572444898175807,6344000,0.017782690800413548,3.1000000000000085,793,0.0,181.8,0.002485978676850209
613,1.430511474609375e-08,1.3762649548053743,1.56,1.1502403990738095,0.17344644382577545,6352000,0.013023543169842923,4.0,794,0.0,188.2,-0.0016794245259370655
613,5.960464477539063e-10,1.3782838296890259,1.47,1.1729813417233528,0.17967090810841957,6360000,0.013411021913118475,4.0,795,0.0,183.46,0.001639494727132842
613,1.1324882507324219e-08,1.3735638630390168,1.41,1.2953541318513453,0.1960382614112417,6368000,0.015176373754161431,5.0,796,0.0,182.25,0.0019929926143959164
613,-2.384185791015625e-09,1.3797668981552125,1.57,1.255537628568709,0.19659455029995215,6376000,0.014065011811344447,5.0,797,0.0,188.87,0.0009262315207161009
613,-3.516674041748047e-08,1.378483693599701,1.61,1.15792608294636,0.17817667530811865,6384000,0.012713773292834957,4.0,798,0.0,188.08,0.002969430092489347
612,-4.76837158203125e-08,1.3834678173065185,1.3,1.2970592157915235,0.1957962557791959,6392000,0.015132016604839009,3.0,799,0.0,176.91,0.0011732383153866977
612,6.556510925292969e-09,1.3823899853229522,1.35,1.2169778330251575,0.18382281742069476,6400000,0.013765237329744195,4.0,800,0.0,179.57,0.002147313370878692
612,-4.589557647705078e-08,1.382148426771164,1.83,1.4508779418095947,0.20329533643493186,6408000,0.01800820309344999,4.0,801,0.0,199.0,0.0029078677587676795
612,2.6226043701171875e-08,1.3797216963768006,1.89,1.3005827932804823,0.19805200090949185,6416000,0.015369473828177433,4.1000000000000085,802,0.0,201.18,-0.001062690494582057
612,-8.344650268554688e-09,1.3798086309432984,1.62,1.2928934103250505,0.17983897778393287,6424000,0.014042508041002292,3.1000000000000085,803,0.0,189.51,-0.0011928851564880461
612,3.159046173095703e-08,1.3823969674110412,1.41,1.3068426413089036,0.18642133994932614,6432000,0.015049990584520856,3.0,804,0.0,183.7,0.002438753074820852
612,1.3113021850585938e-08,1.3823227238655091,1.46,1.2121902959793807,0.17749439306276288,6440000,0.013523219347407576,4.0,805,0.0,187.86,0.0028767789276025724
612,-5.960464477539063e-09,1.3795721185207368,1.53,1.1864336900413037,0.16683603989747897,6448000,0.013172331697833215,4.0,806,0.0,186.79,-1.453559729270637e-05
612,4.589557647705078e-08,1.369241451025009,1.52,1.224116743952036,0.1756894755807365,6456000,0.013690888218488908,4.0,807,0.0,183.87,0.0021170482709999307
612,4.470348358154297e-08,1.3806278324127197,1.6,1.4615398067235947,0.1997457416736898,6464000,0.01721584767103195,4.0,808,0.0,190.46,-0.0024710905831307173
612,-1.1920928955078125e-09,1.3820144128799439,1.59,1.2244166513718664,0.19131818015297042,6472000,0.013706088473541059,4.0,809,0.0,190.6,0.0022573121148161592
612,1.609325408935547e-08,1.375935069322586,1.4,1.202694771438837,0.1838391922001156,6480000,0.012946088546032115,3.0,810,0.0,181.03,0.00040808969904901457
612,-3.5762786865234374e-09,1.3797974681854248,1.19,1.047067177966237,0.14695096261284477,6488000,0.010585147156598395,3.0,811,0.0,172.79,0.0003309656004421413
612,4.231929779052734e-08,1.3766271233558656,1.19,1.3836294388771058,0.2121605637731162,6496000,0.01681801834036378,3.0,812,0.0,173.28,0.004370310700469417
612,-1.6689300537109377e-08,1.365994735956192,1.86,1.216103735640645,0.17874813080841043,6504000,0.0131772513143369,4.1000000000000085,813,0.0,196.28,-0.004151611924171448
612,-3.039836883544922e-08,1.379161262512207,1.84,1.334669810310006,0.18649472510670734,6512000,0.015505470808984683,5.0,814,0.0,195.97,0.0029732454614713787
612,1.0728836059570312e-08,1.3779664051532745,1.43,1.1385491228103637,0.16559068675210362,6520000,0.012203843127535948,4.1000000000000085,815,0.0,184.24,-0.0021051269874442368
612,4.172325134277344e-09,1.3756564486026763,1.16,1.0995612622797488,0.15808973635783724,6528000,0.011338586223755555,3.0,816,0.0,173.0,0.000683318373921793
612,5.364418029785156e-09,1.3809036374092103,1.2,1.1816728680953383,0.1603607121821762,6536000,0.012211801700932483,3.0,817,0.0,174.33,0.0011953895860369811
612,-2.2649765014648438e-08,1.377194710969925,1.38,1.2819981749355793,0.18390446150113887,6544000,0.014291782041982514,3.0,818,0.0,182.29,0.0006765397184062749
612,-5.364418029785156e-09,1.3754043281078339,1.55,1.2070918198674918,0.17731609746472607,6552000,0.013337356247066055,4.0,819,0.0,190.4,-0.0009511823914363049
612,-1.3113021850585938e-08,1.377878291606903,1.56,1.4231927751749753,0.194198819452576,6560000,0.016762125005188862,4.0,820,0.0,189.29,-0.0002675295958761126
