policy_loss,value_loss,fps,epoch_idx,episode_length,PMM:episode_rewards,P09:episode_rewards,explained_variance,P01:episode_rewards,policy_entropy,frames,grad_norm,advantage_norm
0.00023755779960993095,0.0004782446327135403,483,367,183.16,1.37,4.0,-0.9882253932952881,0.0,1.3856941366195679,2936000,0.020666946647799223,0.15380964043550194
-0.00043442984449939106,0.00039652460185266134,483,368,177.07,1.26,3.0,-2.475483486652374,0.0,1.3853003418445586,2944000,0.02266516325831726,0.16211208923719822
1.1245759233133867e-05,0.00025624473297966685,483,369,176.66,1.23,3.0,-0.3648424917459488,0.0,1.3854492449760436,2952000,0.016960505216233202,0.12452603926882148
-2.552876318077324e-05,0.0002468087660213314,483,370,180.87,1.28,3.0,-0.1905148845911026,0.0,1.3858504068851472,2960000,0.022999385107628736,0.14384372690692543
-4.297857137316896e-05,0.00025183833840173973,483,371,190.22,1.56,3.0,-0.8173614996671676,0.0,1.3851587271690369,2968000,0.013802567432082451,0.11244534695520997
5.583250196650624e-05,0.00020259582431322087,483,372,185.51,1.48,4.0,0.20558913230895995,0.0,1.3855328357219696,2976000,0.01687877811890504,0.11536401469260454
8.071535492490511e-05,0.0003226310489480966,483,373,188.96,1.51,4.0,-1.959609745144844,0.0,1.3855471730232238,2984000,0.020787688975814723,0.1363776014186442
-5.103916828375077e-05,0.00036374865374796174,483,374,195.7,1.74,4.0,-1.9838851088285445,0.0,1.385518034696579,2992000,0.022119948689206317,0.15146834785118699
6.565204889511733e-05,0.0004007473588649191,483,375,195.78,1.75,5.0,0.24027236700057983,0.0,1.3858371186256409,3000000,0.019878195326817075,0.1574467939697206
9.186983541439986e-05,0.00012651328651145378,483,376,184.87,1.45,4.0,-0.9499984836578369,0.0,1.3859431505203248,3008000,0.014307235884675614,0.0949385110102594
-3.982464099692607e-05,0.00015178650589973587,483,377,175.27,1.17,3.0,-0.7379643684625625,0.0,1.3860720109939575,3016000,0.01835146709423711,0.11145461120642722
-5.938055186106794e-05,0.0003202921482193233,483,378,171.21,1.07,3.0,-1.3760096889734268,0.0,1.3859821462631225,3024000,0.0159527347205598,0.12435961121693254
-7.83012062902344e-05,0.0005578994321126629,483,379,187.74,1.57,4.0,-0.9227072417736053,0.0,1.385389473438263,3032000,0.02525698510218288,0.17372158639132976
4.422176580192172e-05,0.000331418870143807,483,380,191.96,1.68,4.0,0.20594161808490752,0.0,1.3857520914077759,3040000,0.023015677465209775,0.16191813377663494
0.0001839348155499465,0.0004516691341336809,483,381,183.36,1.45,3.0,-1.2223223572969437,0.0,1.3856126964092255,3048000,0.01951233010150561,0.15619982207193972
-8.905936710675633e-05,0.0001141497947071457,483,382,185.63,1.49,3.0,-2.429132960438728,0.0,1.386075177192688,3056000,0.014240560318025262,0.1013840278238058
-1.9530913996277376e-05,0.00027350227382839877,483,383,178.99,1.25,3.0,-5.439655964970589,0.0,1.3859319221973418,3064000,0.018346980691730165,0.13484896583482622
-5.885576996661257e-05,0.0001771574616259386,483,384,179.48,1.3,3.0,-0.7318946599960328,0.0,1.3859424221515655,3072000,0.017022160003059107,0.11838003128767013
-7.785614052409073e-06,0.00027742621473862526,483,385,184.23,1.4,3.1000000000000085,-0.7333000898361206,0.0,1.385911501646042,3080000,0.018538801868763777,0.12926673809066414
-7.44876875251066e-05,0.00023015683717289903,483,386,186.51,1.46,4.0,-0.3596540516614914,0.0,1.3859748315811158,3088000,0.01681450736031993,0.12445420430973173
-2.538017633924028e-06,0.00033909368986314805,483,387,193.65,1.65,4.0,0.27699211597442625,0.0,1.3861010372638702,3096000,0.02284155834495226,0.15681701265275477
4.165751437540166e-05,0.00028522724899175954,483,388,194.85,1.69,4.0,0.4218307465314865,0.0,1.3860082340240478,3104000,0.02272758052488801,0.14700602002441884
-0.00011259774375503184,0.00030709795312986897,483,389,183.95,1.44,4.0,-0.2754810494184494,0.0,1.3857986199855805,3112000,0.020263358252808533,0.14259526258334518
0.00015432792733918176,0.0007730995081936953,483,390,182.47,1.41,3.1000000000000085,-1.803814288377762,0.0,1.3857710576057434,3120000,0.02981269509647384,0.20694855933077633
-0.000195210758029134,0.00043918045125337815,483,391,187.9,1.56,3.0,-1.6603512507677078,0.0,1.3852633428573609,3128000,0.020853168532881074,0.15855235682800412
3.888044175255345e-06,0.0004533056362015486,483,392,187.44,1.55,3.0,-0.8805584019422531,0.0,1.3852776277065277,3136000,0.020864330602367392,0.15126962861046195
-0.00010890730954997707,0.00043261349211206837,483,393,180.46,1.35,3.0,-2.6769521206617357,0.0,1.3857000064849854,3144000,0.022664182005754808,0.15796760153956713
-5.435765573565732e-05,0.00031986745662379687,483,394,172.89,1.14,3.0,-1.5461868607997895,0.0,1.385816354751587,3152000,0.02071097709159469,0.13697240438312291
-0.00015998252587451134,0.0002853532350081878,483,395,180.78,1.32,3.0,-0.4793971598148346,0.0,1.3858994960784912,3160000,0.022581551217471317,0.15185368090867996
0.00023294565522519406,0.0003159407154419114,483,396,183.11,1.38,3.0,-1.0602247351408005,0.0,1.38591446518898,3168000,0.01980816182941898,0.1409971053339541
4.367217923572753e-05,0.00012854754218096786,483,397,180.98,1.37,3.0,-1.6024569123983383,0.0,1.3861046135425568,3176000,0.015029322747216483,0.10244231540709733
-8.200002935154771e-05,0.00013658183296456629,483,398,181.6,1.44,3.0,-0.6702573835849762,0.0,1.3857840609550476,3184000,0.01232412556020767,0.09048515759408474
-7.804303461853124e-05,0.0003645472535254157,483,399,182.55,1.44,3.0,-0.24708652138710022,0.0,1.3855987298488617,3192000,0.02140534934933251,0.14577171391807497
0.00012169626390459598,0.0006126293992974751,483,400,186.82,1.59,4.0,-0.6697059226036072,0.0,1.3849627923965455,3200000,0.02551923069055459,0.1837196977995336
4.1121094254776837e-05,0.00031555053178408346,483,401,189.52,1.64,4.0,-0.09218155622482299,0.0,1.385711485147476,3208000,0.022530236207713814,0.14567538131028412
-8.18904163861589e-05,0.0002025850423274278,483,402,191.23,1.6,4.0,-1.9544217085838318,0.0,1.386006888151169,3216000,0.015839512841656057,0.11754502104595303
-6.425060951187334e-05,0.0003669675451101284,483,403,187.97,1.48,3.1000000000000085,-1.6575516998767852,0.0,1.3854813253879548,3224000,0.020740097007082757,0.1481503129005432
-1.886258582089795e-05,0.0001350761504136244,483,404,186.34,1.48,3.1000000000000085,-0.938994145989418,0.0,1.3855880463123322,3232000,0.014415688027492157,0.09965479938313365
-3.929728562070522e-05,0.0003568638853482753,483,405,179.05,1.32,3.1000000000000085,-2.530666534900665,0.0,1.3850231075286865,3240000,0.020335700121160153,0.13888825892470777
-3.4535672839410835e-05,0.0001929061182386249,483,406,175.02,1.23,3.1000000000000085,-1.5606099462509155,0.0,1.3855648386478423,3248000,0.015359056261430635,0.12167077925987542
-4.41047118329152e-06,0.00022915036472227258,483,407,178.86,1.27,3.0,-1.4161482840776443,0.0,1.3860548782348632,3256000,0.019879510873905465,0.13044918593019247
-0.00013629337336169557,0.00017647790439241363,483,408,178.04,1.23,3.0,-0.2159910362958908,0.0,1.3860328269004822,3264000,0.015521447836487415,0.10973044160753488
0.00016470910409225326,0.0003089115186662639,483,409,180.93,1.31,3.0,-0.41289263129234316,0.0,1.3857659423351287,3272000,0.017177547389234223,0.12282422048971058
0.0001051744365850027,0.0003409527980420535,483,410,183.9,1.36,3.0,-0.1583932328224182,0.0,1.3858841097354888,3280000,0.017824410224821383,0.13851952143013477
-3.180118183081504e-05,6.655289108948636e-05,483,411,172.26,1.09,3.0,-1.0014339846372604,0.0,1.3859752559661864,3288000,0.010522084782244943,0.07472135182470083
-0.00010031298194007832,0.00022867916626182706,483,412,172.45,1.15,3.0,-0.8608636236190796,0.0,1.385836511850357,3296000,0.019176181143766447,0.12481660442426801
-0.00018731383395788724,0.00033362186626504807,483,413,177.99,1.29,3.0,-0.0441166615486145,0.0,1.3859700286388397,3304000,0.019834359094416464,0.12727663291618227
0.00014433059420753124,0.00027616404992841125,483,414,176.43,1.21,3.0,-1.3101699268817901,0.0,1.386038590669632,3312000,0.016362505169904576,0.12252366613596678
-7.17331851774361e-06,0.00035452071600730053,483,415,179.98,1.3,3.0,-0.24981476724147797,0.0,1.385491372346878,3320000,0.022904188778136762,0.1577208866365254
-6.909285973961233e-05,0.00035267124874508224,483,416,180.98,1.34,3.0,-0.033911135792732236,0.0,1.3855871844291687,3328000,0.018846717059752372,0.1399809716269374
-4.726363309600856e-05,0.000162864515932597,483,417,185.05,1.43,3.0,-0.22418877959251404,0.0,1.3856121468544007,3336000,0.015020128403507216,0.11138560393825174
-8.753915515626432e-05,0.0002605995761939539,483,418,180.17,1.32,3.0,-0.22752923727035523,0.0,1.385807580947876,3344000,0.017452184633462226,0.12211857713758946
4.0324012625205794e-05,0.00016016834156175718,483,419,173.88,1.17,3.0,-0.32768709659576417,0.0,1.386125191450119,3352000,0.01644526235427828,0.11096456485800445
-0.0009437241272098617,0.0006922935145098563,483,420,180.43,1.36,3.0,-5.013676046133042,0.0,1.3856572151184081,3360000,0.03146433386825824,0.19707476053386927
4.630718133398659e-05,0.00020325761865819914,483,421,185.52,1.49,3.0,-1.7548436278104782,0.0,1.3859450900554657,3368000,0.012888899063285554,0.11129081504419445
9.100762756133918e-05,8.192818429733962e-05,483,422,174.29,1.16,3.0,-1.1838404273986816,0.0,1.386028459072113,3376000,0.010263348525186717,0.0803565365076065
6.819098103733268e-05,0.00020844634093009518,483,423,170.0,1.06,3.0,-0.07874290764331818,0.0,1.385849791765213,3384000,0.017094624128421772,0.11150640534237027
0.00010189030679612188,0.0004277819898584312,483,424,176.14,1.26,3.0,-0.15933699429035186,0.0,1.3853187561035156,3392000,0.021109356448351758,0.14626516910269857
-2.515918531571515e-06,0.00019808333526611933,483,425,173.67,1.19,3.0,-1.8621304589509964,0.0,1.3858969795703888,3400000,0.016078205213338966,0.11476265252567827
-9.813960059545934e-05,0.00018317192404765592,483,426,174.49,1.21,3.0,-0.2139418375492096,0.0,1.3855352556705476,3408000,0.017238093911350123,0.12222472787834704
0.00010654297409928403,0.00020990440731338822,483,427,177.76,1.29,3.0,-0.6794281500577927,0.0,1.3856350135803224,3416000,0.019184384836391667,0.1317165392264724
-3.59494227450341e-05,0.0002723164097642439,483,428,180.55,1.36,4.0,-0.5124688154459,0.0,1.3855486035346984,3424000,0.01910151811054838,0.14068062622100114
0.00011583126528194043,0.00017871155262014327,483,429,181.7,1.37,4.0,-0.8973439919948578,0.0,1.3854462361335755,3432000,0.014818547090885203,0.10349706871435047
-0.00015064122677699743,0.00016862541256500662,483,430,178.13,1.24,3.0,-0.7875791078805924,0.0,1.3857626485824586,3440000,0.015422633090594757,0.10607559707015753
-3.3767252934922e-05,9.723065282400967e-05,483,431,180.6,1.27,3.0,-0.9722817325592041,0.0,1.3860398435592651,3448000,0.012915012421546707,0.09090244782157242
3.829478708212264e-05,0.00022037251950109748,483,432,181.07,1.31,3.0,-0.4204294019937515,0.0,1.3858385145664216,3456000,0.020810396537762683,0.12566033517941833
-6.0117932516732256e-05,9.726003681862495e-05,483,433,182.1,1.36,3.1000000000000085,-0.285575185418129,0.0,1.386118595600128,3464000,0.01322017009186829,0.09665770957246422
0.00014850939224743344,0.00034014201084460184,483,434,181.62,1.36,4.0,-1.471472634077072,0.0,1.3856449115276337,3472000,0.016786410006862155,0.12444608177989722
0.00010045076296592015,0.000219733664382602,483,435,177.22,1.27,3.0,-0.4097182422876358,0.0,1.386025389432907,3480000,0.01894530696766133,0.12968784962780774
3.1191583912004716e-06,0.0004077417777239134,483,436,186.68,1.49,4.0,-0.748318156003952,0.0,1.3857746934890747,3488000,0.02114871702177728,0.1639091726206243
-5.081737290311139e-05,0.0002653280926915613,483,437,184.01,1.41,4.0,-7.175955103039741,0.0,1.3857502365112304,3496000,0.017163007098111426,0.13111127875745296
0.00016488020948600025,0.00027450085635052804,483,438,168.93,1.05,3.0,-1.7425664746761322,0.0,1.385875301361084,3504000,0.0182297877258349,0.12783640479668976
-0.0001032744946837738,0.00036598649036704954,483,439,168.92,1.05,3.0,-31.672136974334716,0.0,1.3854193496704101,3512000,0.019204925359667238,0.141289694448933
-5.928272094024578e-05,0.00025403983474689087,483,440,173.96,1.14,3.0,-23.47595550775528,0.0,1.3857868266105653,3520000,0.016086212133237715,0.1219775000307709
-2.2971238131503924e-05,0.0004320201307075422,483,441,175.7,1.19,3.0,-4.491981472373009,0.0,1.3860081827640534,3528000,0.01907829731352995,0.14583218545652926
4.4713304978358794e-05,6.361668437193657e-05,483,442,173.34,1.16,3.0,-1.8593328046798705,0.0,1.3861942291259766,3536000,0.00986618333325557,0.07395124282687902
2.8754731874869322e-05,0.00011402185979932256,483,443,178.88,1.32,3.0,-0.5570599627494812,0.0,1.3859856867790221,3544000,0.014736259017426239,0.0995306842867285
-6.402476165931148e-05,0.0002943572738104194,483,444,181.27,1.34,3.1000000000000085,0.22795432150363923,0.0,1.386020495891571,3552000,0.018629050714018783,0.12843287888914345
-2.7933244782616386e-05,0.0002322043322715217,483,445,177.43,1.28,3.0,-1.4614291161298751,0.0,1.3858389019966126,3560000,0.019469352345933878,0.1341558987274766
4.171617538304417e-05,0.0002685617302540777,483,446,186.97,1.56,3.1000000000000085,0.13218142032623292,0.0,1.3854895746707916,3568000,0.01880909246617214,0.12944793932139873
1.8069904035655781e-06,0.00042916861963135486,483,447,185.33,1.53,4.0,-0.9052835035324097,0.0,1.3853562104701995,3576000,0.021311731779988283,0.15464170631021262
-4.6468905247820656e-05,0.0006881554872370543,483,448,189.01,1.61,4.0,-1.1618539148569107,0.0,1.3851345264911652,3584000,0.03262149444289436,0.20964965287595988
-2.0117194640079106e-05,0.00022457282347659201,483,449,188.44,1.51,4.0,-2.113323991894722,0.0,1.3861679136753082,3592000,0.01812046907971605,0.13178220691159367
8.511996202287264e-05,0.00043150058603487197,483,450,187.66,1.45,4.0,-0.6124893033504486,0.0,1.3859889721870422,3600000,0.021295934975097235,0.16603954179212452
-0.0001308265690022381,0.00011795434186069542,483,451,177.14,1.26,3.0,-0.2207379925251007,0.0,1.3859409415721893,3608000,0.014660654303280944,0.0996677749697119
2.3131498383008876e-05,0.00019587763192475906,483,452,173.21,1.18,3.0,-6.935012611746788,0.0,1.3860418093204498,3616000,0.01799003303692772,0.12254107482731343
-8.515757897839649e-05,0.00019575713364474722,483,453,174.62,1.18,3.0,-1.594934614300728,0.0,1.3861518669128419,3624000,0.019505483870268642,0.11340231857262552
-2.8969387312827165e-05,8.828474724850821e-05,483,454,174.14,1.16,3.0,-1.6973949378728868,0.0,1.3861621391773224,3632000,0.00999303904728815,0.08143243288621306
0.00010063832061860012,0.00022855630132767146,483,455,178.03,1.3,3.0,-0.6712644976377488,0.0,1.385939918756485,3640000,0.013259817755667123,0.10460074106231332
6.073310905776452e-06,7.296745802932491e-05,483,456,175.73,1.24,3.0,-0.41750363945961,0.0,1.386022162437439,3648000,0.012209145281696117,0.08155168591067195
-0.00013809458636387717,0.0002685239893094149,483,457,176.25,1.2,3.0,-0.3398325634002686,0.0,1.385885581970215,3656000,0.020697046445561883,0.14333787228912115
0.00011937265458982438,0.0002770534982414574,483,458,179.89,1.32,3.0,0.18452781975269317,0.0,1.3860345315933227,3664000,0.01968917372843474,0.13561686554923655
3.464517096290365e-05,0.00013358438784280224,483,459,179.49,1.31,3.0,-0.2692119038105011,0.0,1.3858050978183747,3672000,0.014518267076027441,0.10523242817260325
3.755909583560424e-05,7.537941113014312e-05,483,460,175.95,1.21,3.0,-1.5060184371471406,0.0,1.3860692143440247,3680000,0.012214932211778648,0.08212395680136979
4.0810147547745144e-05,0.00039409955535916195,483,461,169.32,1.04,3.0,-9.705591503977775,0.0,1.3857098233699798,3688000,0.020438149650345915,0.14293781409040093
-0.0002476705212302477,0.0003041245377426094,483,462,174.98,1.18,3.0,-1.011134186387062,0.0,1.385710699558258,3696000,0.016966407463240213,0.12370277930051088
-3.2573286107435704e-05,0.0002567503836871765,483,463,182.28,1.35,4.0,-0.7059273344278335,0.0,1.3859306907653808,3704000,0.017449137186223165,0.12827424981631338
0.0002123797864987864,0.00031797466574857937,484,464,182.5,1.32,3.0,-4.874202730655671,0.0,1.3857276344299316,3712000,0.01875975228988388,0.13727767744101585
3.4303315260331146e-06,0.0006068823119323952,484,465,180.81,1.36,3.0,-0.8338149225711823,0.0,1.3856303811073303,3720000,0.022399624189966116,0.1700956298969686
6.584458049019304e-05,0.00017297443395364098,484,466,188.98,1.59,4.0,-0.19231205821037292,0.0,1.3858581209182739,3728000,0.015619151356418908,0.11862374311313033
7.607690376062238e-05,0.00016984002739718564,484,467,182.01,1.35,3.1000000000000085,-0.059443920850753784,0.0,1.386145874261856,3736000,0.015479245081663904,0.10602702877484262
-0.00011616572019192972,0.00021826863002615937,484,468,170.07,1.07,3.0,-1.4458577799797059,0.0,1.3861000752449035,3744000,0.018390972346607054,0.11846620354801417
-0.00011538104474311694,0.0006037821405027444,484,469,186.28,1.46,4.0,-0.3675967997312546,0.0,1.3850226426124572,3752000,0.02682240192032906,0.17722864558920265
-4.4786612152165615e-05,0.0002870200473398654,484,470,201.36,1.81,4.0,-0.7409315097332001,0.0,1.3852151489257813,3760000,0.017380290332990146,0.12909206022508443
0.0003112524144762574,0.0003934734921949712,484,471,188.2,1.53,4.0,-4.313428622484207,0.0,1.3854710400104522,3768000,0.019303868774263305,0.1356046448741108
7.831212780729402e-05,0.0002232768634792137,484,472,179.27,1.33,3.1000000000000085,-2.1795015144348144,0.0,1.3858894753456115,3776000,0.015931747921932617,0.12307314623147249
-0.00021205599197855917,0.0004756290461932622,484,473,176.8,1.27,3.0,-0.4793442094326019,0.0,1.385786039829254,3784000,0.021175473487460607,0.15720376985147597
-0.00010146390668523964,0.00023630378260236284,484,474,179.51,1.31,3.1000000000000085,-1.338275893330574,0.0,1.3860420966148377,3792000,0.015842690898343025,0.12515519600361585
8.754481597861741e-05,7.46971709099853e-05,484,475,180.81,1.32,3.0,-0.8377008461952209,0.0,1.3860792231559753,3800000,0.012796614284743702,0.08874124423600734
-1.5590945185977034e-05,0.0004351668437107037,484,476,172.41,1.17,2.0,-1.1047871595621108,0.0,1.3858125579357148,3808000,0.023638585144772014,0.1653819339349866
4.827031466447807e-07,0.0003852661921530398,484,477,177.97,1.32,3.0,-2.8707718205451966,0.0,1.3860959935188293,3816000,0.018598344258911003,0.14385934385471047
-2.1269841818138956e-05,0.0002808361668974158,484,478,189.72,1.58,4.0,-2.0023877781629564,0.0,1.385770012140274,3824000,0.017980073139628475,0.12444237858057022
8.924535122787348e-05,0.000217341485875977,484,479,185.7,1.47,4.0,-0.33553804993629455,0.0,1.385756231546402,3832000,0.0135447081113371,0.10330184862948955
0.00016574463006691076,0.0006158577946484911,484,480,182.88,1.41,4.0,-1.4181698566675187,0.0,1.3848206889629364,3840000,0.027801886853937124,0.1975157481431961
-5.302293446220574e-05,0.0005471489029730492,484,481,179.04,1.34,4.0,-11.6030430829525,0.0,1.3838423824310302,3848000,0.023186538265727065,0.173525682464242
7.457174457158545e-05,0.0001771184756364619,484,482,180.65,1.35,3.0,-0.490678533911705,0.0,1.3857390999794006,3856000,0.012625533745358054,0.09982360950671136
-0.00010195183303039812,0.00020682212855717807,484,483,183.06,1.38,3.0,-0.8777350497245788,0.0,1.3858152508735657,3864000,0.014602450604116196,0.11115010997280478
2.082865978081827e-05,0.0008419673130197224,484,484,187.35,1.62,4.0,-2.7364294975996017,0.0,1.3850870752334594,3872000,0.03212787339857268,0.2348524135351181
9.111405026487773e-05,0.0004279097257585818,484,485,195.15,1.83,4.0,-0.35899757623672485,0.0,1.3853949737548827,3880000,0.02364136832555774,0.170661166831851
-6.594842285267078e-05,0.00033530976480051323,484,486,187.37,1.54,3.0,-0.5676875364780426,0.0,1.38560844540596,3888000,0.015665311362057174,0.12731624949723483
-1.956267311470583e-05,0.0004235916727429867,484,487,191.77,1.73,3.0,0.06568176031112671,0.0,1.3857887840270997,3896000,0.02099238743033108,0.16082191596738993
-0.00011667077737001819,0.00019929869190264072,484,488,189.39,1.65,4.0,-0.9210946488380433,0.0,1.3860568082332612,3904000,0.016924165788881566,0.1169164482690394
-6.602097260838491e-05,0.0002880750402164267,484,489,187.71,1.54,4.0,-1.3985489225387573,0.0,1.3857447922229766,3912000,0.014366752593894186,0.1207120012678206
5.162422984710702e-05,0.00024277693310068572,484,490,201.3,1.85,4.0,-0.6718013280630112,0.0,1.3856233417987824,3920000,0.015092403658079106,0.11415764350444078
1.8691524905989355e-05,0.0002039352399162908,484,491,197.05,1.74,4.0,0.30970712780952453,0.0,1.3859034502506256,3928000,0.017944563213899235,0.12459428981877864
2.3707989894319324e-05,5.028616765116567e-05,484,492,188.44,1.5,4.0,-0.16451343178749084,0.0,1.3859928333759308,3936000,0.009313536168374888,0.06521404958330095
-6.800858613132732e-05,0.00023613945935892387,484,493,182.07,1.36,4.0,-1.5898829758167268,0.0,1.3857875549793244,3944000,0.01773102051631935,0.11862101788632572
0.00025145293984678573,0.0006844140022121792,484,494,191.91,1.63,4.0,-1.6159648776054383,0.0,1.3850981938838958,3952000,0.028605625451516077,0.2051170302554965
5.8131557125307154e-05,0.0001657547359752698,484,495,201.81,1.89,5.0,-0.9994282311201096,0.0,1.3851198875904083,3960000,0.013753993822170288,0.10596352146938443
-1.0866585280382423e-05,0.00033043897279981136,484,496,199.31,1.83,5.0,0.34058122873306274,0.0,1.3859509360790252,3968000,0.01764312496607298,0.13263114110566676
-9.553899813909084e-05,0.0002536663439968834,484,497,191.92,1.59,4.0,-0.18477450013160707,0.0,1.3857616150379182,3976000,0.018301543699238115,0.12373921344056725
2.629508770951361e-05,0.00018948294929941768,484,498,185.42,1.42,3.1000000000000085,-0.177299382686615,0.0,1.3861162734031678,3984000,0.01688417327040886,0.12066389635205269
1.547382709759404e-05,0.0002301381024130933,484,499,171.82,1.13,3.0,-0.17874985992908476,0.0,1.3859774458408356,3992000,0.014984523269248802,0.1166023358143866
3.666165815957356e-05,5.0217913669712286e-05,484,500,166.79,1.0,3.0,-0.4898836940526962,0.0,1.3857184481620788,4000000,0.010019636954508011,0.06951681640930474
2.7273813714145945e-05,0.000254778390822139,484,501,170.9,1.14,3.0,-0.9412820559740066,0.0,1.3860624623298645,4008000,0.01554955201042672,0.11508938577026129
0.00012010987200483214,0.0002140222715786422,484,502,174.5,1.21,3.0,-2.152250289320946,0.0,1.3860437214374541,4016000,0.01429899580952487,0.1020813337340951
5.158943989954423e-05,0.00036281321765727623,484,503,179.05,1.25,3.1000000000000085,-2.105243452191353,0.0,1.3859664237499236,4024000,0.02201539340197332,0.1474377560056746
-0.00010212655941359117,0.00030380140440684045,484,504,180.51,1.32,3.1000000000000085,-1.37045176923275,0.0,1.3859217619895936,4032000,0.013730281950501926,0.11132333415560425
0.00015217833539281854,0.0001794128640017334,484,505,177.92,1.27,3.0,-1.7606641906499862,0.0,1.3852212405204773,4040000,0.01593442570094397,0.11767226893454791
-7.230870402963774e-05,0.0003396849905516319,484,506,175.36,1.17,3.0,-1.1964439582824706,0.0,1.3854872477054596,4048000,0.01837923400898034,0.1332428414002061
-4.513186369877076e-05,0.0003835797544502384,484,507,169.5,1.03,3.0,-1.5257716488838196,0.0,1.385915882587433,4056000,0.014840486560809414,0.12611326355487107
0.00026034542548586615,0.00032952239044448106,484,508,173.44,1.19,4.0,-0.9571906554698945,0.0,1.386039811372757,4064000,0.0157173754669169,0.11813626769930125
1.9018849823737582e-05,0.00024414826950192037,484,509,187.56,1.48,4.0,-0.6562269115447998,0.0,1.3858851516246795,4072000,0.017953612503297127,0.12827789140865206
0.00010625440115290984,0.00012762256067617273,484,510,187.17,1.46,3.0,-0.4565553247928619,0.0,1.3860207390785217,4080000,0.012015506595693795,0.09261825569905341
-1.2437422446964774e-05,0.00010838117850653362,484,511,179.2,1.3,3.0,0.10768883526325226,0.0,1.3861376690864562,4088000,0.01342659407991282,0.09310221690684557
-6.60476446296343e-05,0.0002989128731269375,484,512,179.9,1.35,3.0,0.27881413519382475,0.0,1.38594686627388,4096000,0.016067410426621645,0.12206538336351513
0.00010106054346579186,0.0003160226690744139,484,513,181.53,1.4,3.0,-0.9929413229227066,0.0,1.3856294405460359,4104000,0.015522779405118299,0.12263500369153917
-0.00010079880285047693,0.0001878449156458828,484,514,182.49,1.42,3.0,0.13388932049274443,0.0,1.3857521104812622,4112000,0.01632877528934358,0.10934572400525212
3.237558266846463e-05,0.0003313005877254227,484,515,179.08,1.31,3.0,-0.6709091448783875,0.0,1.3858522689342498,4120000,0.02009905095432636,0.1297672009561211
-3.908778397089918e-05,0.0001315980048786969,484,516,175.86,1.2,3.0,-0.9866494762897492,0.0,1.3859402871131896,4128000,0.01026428904204664,0.08542425631545485
9.187576179101597e-06,0.0003178228796971894,484,517,178.81,1.26,3.0,-0.420356969833374,0.0,1.3857437026500703,4136000,0.02038323469055108,0.14479257417842745
-5.953905005299021e-05,0.00034241918602219814,484,518,183.48,1.37,3.0,-1.414822785258293,0.0,1.385639545917511,4144000,0.021735449669989828,0.15009686235338449
3.634439686720725e-05,0.00022582795062419335,484,519,182.98,1.35,3.0,-0.8379159384965896,0.0,1.385755740404129,4152000,0.012693226583060695,0.0984914018958807
0.00011464231545687653,0.0005940062776232935,485,520,180.43,1.43,3.0,-1.314640599489212,0.0,1.3848499965667724,4160000,0.023316761664816145,0.17651915349066258
-2.0450242518563756e-05,0.0002393949043153043,484,521,179.14,1.43,3.0,-246.87615983724595,0.0,1.3852101981639862,4168000,0.014538412942718015,0.10558499751612543
-3.477361387922428e-05,0.00025249127688084625,484,522,171.36,1.16,3.0,-1.0509430986642838,0.0,1.385767560005188,4176000,0.016361635956800725,0.11812280973419548
-0.00022376762266503646,0.0002631205782961388,484,523,173.45,1.17,3.0,-0.6913770639896393,0.0,1.3858427298069,4184000,0.019547861264538266,0.12740068730898202
0.00018521219704780378,0.00012902318527210354,484,524,181.76,1.38,3.0,0.00040798485279083254,0.0,1.3856659972667693,4192000,0.013427654043072303,0.09923464635387064
7.011119041635538e-05,0.0003111065168269533,484,525,182.67,1.45,3.0,-0.8389413189888001,0.0,1.385878713130951,4200000,0.01685004072701313,0.11933035694994032
6.041163831469021e-05,0.00011495892467280555,484,526,176.66,1.27,3.0,-0.8647472977638244,0.0,1.386063756942749,4208000,0.011063552350424256,0.0855754451174289
5.856797026353888e-05,0.00020871842934695904,484,527,179.75,1.27,3.0,-1.74733540892601,0.0,1.3858023226261138,4216000,0.018080427688229282,0.11970564974471927
1.3963778237666701e-05,0.0003612919576460172,484,528,180.03,1.29,3.0,-811.6900153362751,0.0,1.385722963809967,4224000,0.01989064683624219,0.13036300668492914
-1.837432220327173e-05,0.0001583839862644254,484,529,175.41,1.23,3.0,0.1352968180179596,0.0,1.3851663386821746,4232000,0.01183523096461579,0.09454724052920938
5.367616326111602e-05,0.0001638771142410178,484,530,179.81,1.33,3.0,0.5067024445533752,0.0,1.3859949600696564,4240000,0.015171377870949552,0.09844124727882445
0.00024354710654733936,0.00046110579262403917,484,531,187.38,1.51,4.0,0.22205986320972443,0.0,1.3859562397003173,4248000,0.023276069104026166,0.17315856313332914
-0.0001815318870012561,0.0004756661986471045,484,532,191.73,1.64,4.0,-0.40449107527732847,0.0,1.3857509350776673,4256000,0.02549833797941278,0.18942543847486376
-0.00018970120559970384,0.0003513825331640419,484,533,186.31,1.5,3.0,-0.6947242134809494,0.0,1.3849258077144624,4264000,0.01839177445402022,0.13173258366063237
9.316837305050286e-05,0.0002148262354990038,484,534,178.98,1.31,3.0,-0.7009359687566757,0.0,1.3850909447669983,4272000,0.015940285214672507,0.11830787998624145
2.8280558414053303e-05,0.00010213462497858928,484,535,172.78,1.11,3.0,-1.9848306185007096,0.0,1.385881780385971,4280000,0.012957888475490509,0.08538855045102536
