PMM:episode_rewards,episode_length,fps,policy_entropy,epoch_idx,frames,value_loss,grad_norm,P09:episode_rewards,explained_variance,policy_loss,advantage_norm,approx_kl_divergence,P01:episode_rewards,clip_fraction
132.5,321.59,456,1.7789372824132443,283,2897920,0.008907727207633798,0.052640721377823996,307.5000000000006,-1.7508864402770997e-08,-0.0013908540113334311,15.96871721148491,0.0017331915054228375,25.0,0.2416748046875
136.5,323.63,456,1.7784908011555671,284,2908160,0.008094158758262892,0.05170357862641435,275.0,-6.332993507385254e-09,-0.0011607750955590745,15.968717241287232,0.0016761888191041407,25.0,0.207080078125
154.5,329.64,456,1.765041247010231,285,2918400,0.011145743665110786,0.05400152407119555,277.5000000000002,-7.450580596923829e-10,-0.0008668641123222188,15.96871771812439,0.0016863068616714827,25.0,0.20693359375
156.5,330.31,456,1.7806109607219696,286,2928640,0.007408504420800455,0.05325078986987797,300.0,8.940696716308593e-09,-0.0004952325307385763,15.968717628717423,0.0011867094250987975,25.0,0.1779052734375
166.75,331.18,456,1.7800401724874972,287,2938880,0.009430131054477897,0.053649078658102846,327.5000000000002,-1.0058283805847169e-08,-0.001725445250485791,15.968717563152314,0.0018640479998794034,25.0,0.276416015625
159.75,327.56,456,1.7816661417484283,288,2949120,0.008126361232109502,0.0509510840803586,350.0,7.450580596923828e-09,-0.0011618639451626222,15.968711864948272,0.002043258825653993,25.0,0.2363525390625
165.25,330.98,455,1.7825273714959622,289,2959360,0.007563824458202362,0.05251807546729936,377.5000000000002,-4.470348358154297e-09,-0.0018426008798996917,15.968717539310456,0.0023834537785603514,25.0,0.31611328125
164.0,332.42,455,1.7831441149115563,290,2969600,0.007457626175846599,0.052912613878424476,402.5000000000002,-9.313225746154785e-09,-0.0013882435738196363,15.968716835975647,0.001734857313573457,25.0,0.2423583984375
146.0,328.42,455,1.7766845926642418,291,2979840,0.007307321880148265,0.053058051424080085,380.00000000000045,1.4156103134155273e-08,-0.0013984017823531758,15.968717128038406,0.002107179050821628,25.0,0.2477783203125
142.75,330.53,455,1.771289847791195,292,2990080,0.007037650563034958,0.05249582794439197,377.5000000000002,-3.3527612686157227e-09,-0.0016373750422644662,15.96869176030159,0.0020328193103210878,0.0,0.2909912109375
148.75,328.73,455,1.7692987710237502,293,3000320,0.00891220792209424,0.05010673230178693,330.0000000000004,1.7136335372924803e-08,-0.0011880601145094261,15.968717747926712,0.0017607680513464174,0.0,0.19931640625
151.0,328.53,455,1.7745037339627743,294,3010560,0.00819643116158204,0.051181418654545764,325.0,-4.8428773880004884e-09,-0.0014904782325174891,15.968717026710511,0.0016361832331881487,0.0,0.2307373046875
163.5,333.8,455,1.774932011961937,295,3020800,0.009454451044257439,0.05467732861209389,300.0,3.7252902984619143e-10,-0.0010912760562860058,15.968717688322068,0.0015746829786621674,25.0,0.231298828125
145.25,329.71,455,1.7761564828455447,296,3031040,0.007517630380061746,0.05122917760168312,250.0,-2.570450305938721e-08,-0.0013022751223616068,15.968717348575591,0.0017898769730862797,25.0,0.2293701171875
161.0,337.21,455,1.7750239543616773,297,3041280,0.009510509772098885,0.05216694826411988,277.5000000000002,4.470348358154297e-09,-0.0009992106413847068,15.968717873096466,0.0015457386161358499,25.0,0.2186767578125
162.5,333.42,454,1.7756422229111195,298,3051520,0.009027529549757673,0.051970059434447644,380.00000000000045,-5.215406417846679e-09,-0.0014560286432242719,15.968715357780457,0.0017681949746815918,25.0,0.235986328125
189.5,339.87,454,1.7763211883604526,299,3061760,0.01000705543483491,0.056086952431114945,477.5000000000002,-8.940696716308593e-09,-0.001271991853354848,15.968717628717423,0.0017509454603782614,25.0,0.2460205078125
199.75,336.01,454,1.776826960593462,300,3072000,0.010620356613071636,0.0559779242840624,502.5000000000002,4.470348358154297e-09,-0.001141237468982581,15.968717867136002,0.0015064987467610536,25.0,0.2388916015625
192.75,334.95,454,1.7808178402483463,301,3082240,0.008176280253428559,0.050291896904003916,475.0,-1.7136335372924803e-08,-0.0015485148804145865,15.968717604875565,0.0017188445064221015,50.0,0.2546142578125
182.0,332.91,454,1.7795628689229488,302,3092480,0.01005988953902488,0.05413838764897853,430.0000000000004,-7.82310962677002e-09,-0.001696388467826182,15.968717712163926,0.0019096280043129354,50.0,0.2859375
183.5,334.13,454,1.7823091849684716,303,3102720,0.009015141453710384,0.054917814425309894,480.00000000000045,-1.2665987014770507e-08,-0.0016618704124994111,15.968717801570893,0.0022006097592793595,25.0,0.288671875
185.5,333.77,454,1.785876590758562,304,3112960,0.007989290262776194,0.052352468992643106,525.0,4.8428773880004884e-09,-0.0018546961386164186,15.968717658519745,0.0021231245247747667,25.0,0.3223876953125
162.75,329.42,454,1.784519237279892,305,3123200,0.006304154450265287,0.04790525967879202,430.0000000000004,-6.7055225372314455e-09,-0.001513265295943711,15.96871640086174,0.00205037934348411,22.500000000000007,0.2973388671875
142.25,321.54,454,1.7816132448613644,306,3133440,0.007535948100456835,0.052836097736589316,380.00000000000045,5.960464477539063e-09,-0.0010387680321855442,15.968697053194045,0.0017227024557882943,0.0,0.22294921875
137.5,319.04,454,1.7787164233624935,307,3143680,0.008406200199578962,0.053991591852976015,285.00000000000085,2.0489096641540527e-08,-0.0008131007751217112,15.968717414140702,0.0016385223274824057,0.0,0.2421875
144.0,319.64,454,1.7772728674113751,308,3153920,0.007087877030289747,0.05171714160646292,310.00000000000085,1.862645149230957e-09,-0.0010296025626303162,15.968712621927262,0.0015297793737715892,25.0,0.21806640625
157.5,326.39,454,1.777354148775339,309,3164160,0.01005517749167666,0.05281286231763547,400.0,-1.30385160446167e-08,-0.0014709203445818276,15.968717962503433,0.0016415255651395454,25.0,0.245703125
170.25,332.93,454,1.7839077301323414,310,3174400,0.01010802060172864,0.054211373966364385,402.5000000000002,5.960464477539063e-09,-0.000632000225232332,15.968717658519745,0.0012433227699148119,25.0,0.1668701171875
196.75,347.1,454,1.783135624229908,311,3184640,0.010837266551834545,0.05403840974081274,402.5000000000002,1.0058283805847169e-08,-0.0010909539410931756,15.968717533349992,0.001604791072389844,25.0,0.2193115234375
205.0,347.22,454,1.7824749857187272,312,3194880,0.007915553033399192,0.05134451445842984,525.0,-2.8312206268310546e-08,-0.0011746335905627348,15.968717437982558,0.0017371268754686753,25.0,0.2438720703125
191.25,343.0,454,1.774192815274,313,3205120,0.009359594907073188,0.05461747920416839,425.0,2.0489096641540527e-08,-0.000976436807832215,15.96871746778488,0.0014060303721123546,25.0,0.2220947265625
184.5,336.46,454,1.7788265585899352,314,3215360,0.010764181034755894,0.05503223868808384,427.5000000000002,3.3527612686157227e-09,-0.0011400487477658317,15.96871770620346,0.0015176813237985699,25.0,0.23759765625
174.5,338.05,454,1.7798517346382141,315,3225600,0.0097938985159999,0.05512011586116966,300.0,-7.450580596923828e-09,-0.0012088664727343712,15.968717902898788,0.0015981209209883218,50.0,0.244384765625
192.25,341.72,454,1.7817031651735307,316,3235840,0.009479553114215378,0.054521442346275685,407.5000000000006,-7.450580596923828e-09,-0.0011171646598086226,15.968717813491821,0.0014326049539079122,47.50000000000001,0.22265625
190.25,342.3,454,1.776714163273573,317,3246080,0.00830159801607806,0.05310724153378932,475.0,-1.2665987014770507e-08,-0.001193278401478892,15.968717700242996,0.001639429396061587,50.0,0.2498046875
180.25,340.01,453,1.7705704674124718,318,3256320,0.009357131635078985,0.053711871831685985,475.0,8.940696716308593e-09,-0.001110001241613645,15.968717658519745,0.0014922801694893905,50.0,0.2250732421875
166.0,336.18,453,1.783792083710432,319,3266560,0.008541766572488996,0.05244125826131596,377.5000000000002,-7.078051567077636e-09,-0.001199774782071472,15.968717533349992,0.0016282202700267589,25.0,0.247802734375
158.25,327.89,453,1.7799934968352318,320,3276800,0.006403353875248286,0.05068296714840712,280.00000000000045,-1.862645149230957e-09,-0.0011384583816834493,15.968714183568954,0.0018783476607097782,25.0,0.257568359375
150.0,324.13,453,1.784623033553362,321,3287040,0.0072164560835517476,0.05224951370035462,290.0000000000013,0.0,-0.001262736696662614,15.968717575073242,0.0015881733792099339,0.0,0.249609375
145.75,321.44,453,1.7856873609125614,322,3297280,0.007840569781728845,0.05096762889391031,267.5000000000015,-5.215406417846679e-09,-0.0013770292673143559,15.96871750354767,0.0016712675863971072,0.0,0.244384765625
134.25,320.36,453,1.7859400302171706,323,3307520,0.006760961101333151,0.05063384707182959,402.5000000000002,-3.129243850708008e-08,-0.0013635060415253975,15.96869929432869,0.002206796381979359,0.0,0.298046875
135.5,323.74,453,1.7835823215544224,324,3317760,0.007563002802362462,0.05131492047031856,275.0,1.1920928955078126e-08,-0.0011192036670763627,15.968717515468597,0.0014386442710360825,0.0,0.2181884765625
140.0,327.78,453,1.7855242155492306,325,3328000,0.009212727661292774,0.054421685000606214,300.0,-1.2665987014770507e-08,-0.0015444935746927514,15.968717229366302,0.0017909416823727042,25.0,0.2793701171875
160.0,336.85,453,1.7850573502480984,326,3338240,0.010267636819844484,0.05592082951482624,305.00000000000045,-1.1175870895385742e-09,-0.0014941016466764267,15.968717616796493,0.001852243646635543,25.0,0.28740234375
159.5,334.86,453,1.789099431037903,327,3348480,0.007884249500057195,0.05501482376767819,350.0,1.862645149230957e-09,-0.00121465741249267,15.968717485666275,0.0016984526768965224,25.0,0.2453857421875
148.5,332.96,453,1.7765150859951973,328,3358720,0.007992101205377366,0.05561740361661442,302.5000000000002,-2.3469328880310058e-08,-0.0011609406843490432,15.968711298704147,0.001491759626782141,25.0,0.2300537109375
136.25,331.37,453,1.7709947541356086,329,3368960,0.006075173524412491,0.049830712169651105,280.00000000000045,-7.450580596923829e-10,-0.0010734700303146384,15.968712133169173,0.0017186176888387195,0.0,0.2475341796875
137.75,326.49,453,1.77682935744524,330,3379200,0.008089820597160725,0.05148223438293762,325.0,-1.1920928955078126e-08,-0.0009745426097651944,15.968717527389526,0.0015987158076541164,22.500000000000007,0.2228271484375
135.25,326.41,453,1.787262350320816,331,3389440,0.005716073941557908,0.0507760829924734,325.0,3.725290298461914e-09,-0.0012726501183351502,15.968711280822754,0.001931791573724695,22.500000000000007,0.269384765625
139.25,327.15,453,1.7849834844470025,332,3399680,0.00925707094847894,0.05488908472054331,302.5000000000002,1.0058283805847169e-08,-0.0013260283165436703,15.968717521429062,0.001648282825456704,25.0,0.250341796875
152.75,337.53,452,1.7851060293614864,333,3409920,0.009556844844064471,0.055053984509121766,325.0,-1.2665987014770507e-08,-0.0010229309464193648,15.96871766448021,0.0015071151214897326,25.0,0.2281494140625
159.5,338.26,452,1.7820404179394245,334,3420160,0.009110682078608079,0.0542433554308213,302.5000000000002,1.825392246246338e-08,-0.0013874513206246775,15.968717473745347,0.0017140529122286808,50.0,0.262744140625
188.0,345.29,452,1.7781389616429806,335,3430400,0.008670155040726968,0.054095964810346134,477.5000000000002,-7.450580596923828e-09,-0.0014032010374648962,15.96871737241745,0.0018754112690345438,50.0,0.309814453125
179.75,338.12,452,1.7828783363103866,336,3440640,0.008485869869852536,0.05124055738385065,475.0,7.450580596923828e-09,-0.0016184612519282381,15.968715143203735,0.0017142969706299028,50.0,0.24990234375
184.25,340.87,452,1.7730846598744392,337,3450880,0.010029934171325295,0.054673981268724504,405.00000000000045,-5.587935447692871e-09,-0.0012672314474912127,15.968717765808105,0.0014960718345037095,50.0,0.2287109375
177.25,343.0,452,1.7825413316488266,338,3461120,0.00978119680207783,0.05538956654115511,352.5000000000002,-7.078051567077636e-09,-0.001511631842731731,15.96871746778488,0.001805749861591721,50.0,0.2651123046875
165.25,333.63,452,1.7823734045028687,339,3471360,0.008073667837743414,0.053876595035381794,350.0,-1.1548399925231934e-08,-0.0015031824081233936,15.968717885017394,0.001513460793540844,47.50000000000001,0.260302734375
165.75,328.03,452,1.7844795934855937,340,3481600,0.008350894902014261,0.05297919498015009,380.00000000000045,-5.587935447692871e-09,-0.0006376814402756281,15.968717712163926,0.001203111012972613,50.0,0.19169921875
168.0,320.24,452,1.7765557922422885,341,3491840,0.008672183215367113,0.05173092285424018,475.0,1.0058283805847169e-08,-0.0010970052142511121,15.968717485666275,0.0015117185433894064,47.50000000000001,0.2374267578125
181.0,325.02,452,1.7811017856001854,342,3502080,0.008627071736734137,0.05275141181283076,500.0,-1.7508864402770997e-08,-0.0010159118137380574,15.96871713399887,0.0013633116794579791,50.0,0.2169677734375
166.25,328.0,452,1.7731542140245438,343,3512320,0.007957816811995144,0.0536175428619222,430.0000000000004,-4.8428773880004884e-09,-0.0012564275773911504,15.968717032670975,0.0014448639494389682,47.50000000000001,0.218701171875
144.75,329.92,452,1.7771930627524852,344,3522560,0.007072145010533859,0.05061404083731995,275.0,-8.195638656616212e-09,-0.0019477074361930135,15.968717408180236,0.0019117592090537982,25.0,0.3341064453125
141.75,329.77,452,1.7784871742129327,345,3532800,0.007169668043070487,0.05181810310662802,277.5000000000002,1.862645149230957e-09,-0.001534504957453464,15.968717497587203,0.0021002440787185606,25.0,0.3171630859375
132.0,327.08,452,1.778744150698185,346,3543040,0.006828258461746372,0.051915014798273464,277.5000000000002,-7.450580596923829e-10,-0.0015316578046622453,15.968717479705811,0.0016799946115270358,25.0,0.2774169921875
132.0,325.34,452,1.783675131946802,347,3553280,0.007219877321040258,0.050668621278043134,325.0,-1.1548399925231934e-08,-0.0012018883717246354,15.968717813491821,0.0016747015954535981,25.0,0.2572265625
141.0,333.62,452,1.774218248575926,348,3563520,0.009876857199560617,0.0548832322401537,325.0,1.4901161193847657e-09,-0.001448136238832376,15.968717646598815,0.0014425036026580074,25.0,0.2561279296875
155.5,337.73,452,1.780446581542492,349,3573760,0.00869092245320644,0.054608398932288305,325.0,-2.6077032089233397e-09,-0.0015902059181826188,15.968717521429062,0.0020788689999335476,25.0,0.3008544921875
159.0,339.74,452,1.7787518821656705,350,3584000,0.008128149395452056,0.05397610402914049,327.5000000000002,1.3411045074462891e-08,-0.0007916565118648577,15.968717205524445,0.0011946235872301258,25.0,0.20478515625
178.0,340.91,452,1.782611533999443,351,3594240,0.010116821833435097,0.05403854894654655,375.0,-2.123415470123291e-08,-0.0014751781498489435,15.968717575073242,0.001636465002860632,47.50000000000001,0.264453125
157.5,334.19,452,1.78014652505517,352,3604480,0.007784373208596662,0.0519944732517096,300.0,-2.6077032089233397e-09,-0.0015283241929864744,15.968717181682587,0.0016089008920914694,25.0,0.28046875
169.75,335.3,451,1.7833401538431644,353,3614720,0.008471932417978677,0.0534399831452652,380.00000000000045,-7.450580596923829e-10,-0.0013148885140253697,15.968717414140702,0.001744504693772342,25.0,0.2712158203125
141.75,327.1,451,1.7803371258080005,354,3624960,0.007450446418170031,0.05004778693539132,302.5000000000002,1.9371509552001954e-08,-0.0016509637425770052,15.96871777176857,0.001589017502351453,25.0,0.28466796875
157.5,329.81,451,1.7816994450986385,355,3635200,0.010159960042437887,0.05370346881068646,352.5000000000002,-9.685754776000977e-09,-0.001334921191664762,15.968717461824417,0.0014548829788139984,25.0,0.251318359375
168.25,333.15,451,1.7819475740194322,356,3645440,0.008248019854841004,0.05293376417201536,350.0,8.568167686462402e-09,-0.0008532801613000629,15.968717521429062,0.0014018625752896697,25.0,0.226708984375
165.0,337.16,451,1.7687572717666626,357,3655680,0.008135797095746966,0.05276766688913381,305.00000000000045,-7.82310962677002e-09,-0.0010895334693486803,15.968717658519745,0.0014038428313142503,25.0,0.2381103515625
159.0,337.77,451,1.7721689581871032,358,3665920,0.008189348121140938,0.05342754639022599,275.0,-1.2293457984924316e-08,-0.0008918277471821057,15.968717694282532,0.001577170669594352,47.50000000000001,0.250927734375
147.0,332.58,451,1.770950224995613,359,3676160,0.008318277771718386,0.052785191222552805,275.0,-1.7881393432617187e-08,-0.001497541498611099,15.968717157840729,0.0017350092534485384,25.0,0.3139404296875
154.5,335.35,451,1.7824940852820874,360,3686400,0.00974380519155602,0.05370639007570337,277.5000000000002,-7.450580596923828e-09,-0.0010590789999696427,15.968717777729035,0.0012721466271386817,25.0,0.2259765625
156.75,334.22,451,1.7796885058283807,361,3696640,0.009297608777342248,0.05516542962394975,300.0,-1.1920928955078126e-08,-0.0008281474860268645,15.968717753887177,0.0011882618661843481,25.0,0.2109375
155.0,336.44,451,1.77964478880167,362,3706880,0.007984382246240785,0.05395380650760129,300.0,1.1920928955078126e-08,-0.0009334417518402915,15.968717175722123,0.0014379360558748999,25.0,0.232373046875
159.25,340.33,451,1.7765267327427865,363,3717120,0.009654548751950643,0.053486335153150766,325.0,1.7136335372924803e-08,-0.0010623181035043672,15.968717616796493,0.0013335230520411302,25.0,0.2420654296875
158.0,334.14,451,1.7773015215992927,364,3727360,0.01022680745963953,0.05416526447424026,302.5000000000002,-1.7508864402770997e-08,-0.0013452855124342022,15.968717551231384,0.0015155818459476223,47.50000000000001,0.23330078125
164.0,331.41,451,1.7797314837574958,365,3737600,0.011020997108062147,0.0554870097846642,325.0,-3.725290298461914e-09,-0.0011286358705547173,15.968717849254608,0.0014684095489428729,25.0,0.2443359375
173.5,329.92,451,1.7742991015315055,366,3747840,0.00862654829306848,0.05599523072135124,325.0,-4.8428773880004884e-09,-0.0011744089402782264,15.96871766448021,0.001441524145798212,47.50000000000001,0.26142578125
158.25,326.77,451,1.7778146766126155,367,3758080,0.007689714883963461,0.05123409485679945,325.0,-5.215406417846679e-09,-0.0012261132425919641,15.968717551231384,0.001386542439581717,25.0,0.222705078125
140.0,321.38,451,1.7766155272722244,368,3768320,0.006053947874715959,0.04945671935673492,327.5000000000002,2.2351741790771484e-09,-0.0012289378395507812,15.96871719956398,0.001638762517967507,25.0,0.2774658203125
131.0,318.02,451,1.7816661097109319,369,3778560,0.009067674333709873,0.05209020380771612,275.0,-5.215406417846679e-09,-0.0009079514868062688,15.968717461824417,0.0012274087971860582,25.0,0.2112548828125
137.0,317.74,451,1.7789985343813897,370,3788800,0.007559673915466192,0.052665108744964696,305.00000000000045,-2.6077032089233397e-09,-0.0009067224164027721,15.968717575073242,0.0011879855194024459,25.0,0.229150390625
139.25,318.29,451,1.7759184755384922,371,3799040,0.007716534133214737,0.05062057111584688,275.0,1.862645149230957e-08,-0.0011680541319947224,15.968717646598815,0.0014244654426761373,25.0,0.2595947265625
128.0,316.29,451,1.7810399152338505,372,3809280,0.006699407230144061,0.0514041668888956,275.0,-2.421438694000244e-08,-0.0010918584739556536,15.968716615438462,0.0014473397741937787,25.0,0.239697265625
127.5,318.35,451,1.7807051360607147,373,3819520,0.006668281215661409,0.05306371896952855,275.0,3.725290298461914e-09,-0.0009378109192766715,15.968717247247696,0.0015296636185631485,25.0,0.2399658203125
130.5,319.87,451,1.7816260613501071,374,3829760,0.00817009579814112,0.05533397914802955,275.0,-5.215406417846679e-09,-0.0009816528618102893,15.968717050552367,0.0015107856337351678,25.0,0.2569580078125
145.0,324.88,451,1.777164564281702,375,3840000,0.009928471730290767,0.054789000957833754,275.0,-7.450580596923829e-10,-0.0014123728520644362,15.968717378377914,0.0014061496918884586,25.0,0.2477294921875
159.0,328.1,451,1.7766168847680093,376,3850240,0.010847628303690727,0.05564003663880215,275.0,-8.195638656616212e-09,-0.000983618586542434,15.968717604875565,0.001235148344781578,25.0,0.2151123046875
185.5,337.3,451,1.783500576019287,377,3860480,0.009955067080363733,0.05184941582538305,325.0,1.862645149230957e-09,-0.001097430757363327,15.968717187643051,0.0013408663813123667,50.0,0.214892578125
178.75,336.52,451,1.7849193811416626,378,3870720,0.008776955554094457,0.052438322358719903,300.0,-4.470348358154297e-09,-0.0008464006601570873,15.968717741966248,0.0013614016458063816,50.0,0.226513671875
150.25,328.34,450,1.7745556116104126,379,3880960,0.0066203794170064615,0.051516044007014185,300.0,-1.825392246246338e-08,-0.0011754255305277185,15.968715155124665,0.0013703117209161065,22.500000000000007,0.27041015625
129.0,320.63,450,1.7681112259626388,380,3891200,0.006893761708124657,0.05206757292748552,252.50000000000023,-1.5273690223693846e-08,-0.0011563635125639848,15.968717592954636,0.0016251106166507157,25.0,0.2800537109375
113.25,317.58,450,1.7733500182628632,381,3901440,0.006248246968416993,0.050062160820297484,202.50000000000023,-3.3527612686157227e-09,-0.0013253797344077612,15.968714910745621,0.0014392317503904906,0.0,0.278369140625
112.75,318.56,450,1.7795937038958072,382,3911680,0.006645125310024013,0.04913278203714257,227.5000000000002,6.332993507385254e-09,-0.00142131138672994,15.96871775984764,0.0018877131057934093,22.500000000000007,0.30927734375
117.25,323.44,450,1.7805283069610596,383,3921920,0.0068495284642267505,0.048648045860028286,250.0,-3.3527612686157227e-09,-0.0013833332879585214,15.968717509508133,0.0017092284810473757,0.0,0.26748046875
132.0,327.54,451,1.7764893114566802,384,3932160,0.008789781577644363,0.050890047777025535,252.50000000000023,-1.7136335372924803e-08,-0.001125038444661186,15.968716895580291,0.0014807173661608886,25.0,0.2492431640625
146.5,334.46,451,1.7710482805967331,385,3942400,0.00948694603093827,0.05326452875802057,252.50000000000023,-8.940696716308593e-09,-0.0012007359429844656,15.968717509508133,0.0012916817458460627,25.0,0.235888671875
147.25,335.73,451,1.7784688621759415,386,3952640,0.007978108683619211,0.05131554627145677,250.0,-9.313225746154785e-09,-0.0011506492686748971,15.968717533349992,0.00140337840017537,25.0,0.2378662109375
147.75,332.97,451,1.787700929492712,387,3962880,0.008227969662783607,0.05330562988812929,255.00000000000043,-7.82310962677002e-09,-0.0009673657896200893,15.968716365098953,0.0013154651868376277,50.0,0.2436279296875
138.0,326.43,451,1.785304917395115,388,3973120,0.007894622156345576,0.051603275580314814,252.50000000000023,1.3783574104309083e-08,-0.001362385486572748,15.968717873096466,0.0015095503939448918,25.0,0.2571044921875
137.25,325.61,451,1.7795768976211548,389,3983360,0.008375544785667443,0.05270945576401106,277.5000000000002,-1.1175870895385742e-08,-0.0007825971493730322,15.968717795610427,0.0012604877951076787,22.500000000000007,0.20576171875
137.75,329.83,450,1.7775075823068618,390,3993600,0.008084806968031443,0.052959299236967884,300.0,-1.1175870895385742e-08,-0.0015451432278496212,15.968717348575591,0.0016792597752896654,25.0,0.2987060546875
149.75,333.22,450,1.7766109168529511,391,4003840,0.007743608742930519,0.053217526753569465,300.0,-8.568167686462402e-09,-0.0008441525478701806,15.968717396259308,0.001195492253248176,25.0,0.217041015625
139.0,327.65,450,1.7775117851793767,392,4014080,0.006633903149810294,0.050926174927437895,277.5000000000002,-5.215406417846679e-09,-0.0007911224267445505,15.96871351003647,0.0012579157461260592,25.0,0.1977783203125
130.0,321.95,450,1.7817343920469284,393,4024320,0.007223682628841743,0.05252895222905514,252.50000000000023,3.7252902984619143e-10,-0.000842348427977413,15.968717432022094,0.001631873837703779,0.0,0.2882080078125
137.0,323.47,450,1.7867059111595154,394,4034560,0.009810875542461872,0.05441443231518989,252.50000000000023,-4.097819328308106e-09,-0.0010690184630220757,15.96871783733368,0.0014072023831204206,22.500000000000007,0.248779296875
147.25,325.58,450,1.7828344456851482,395,4044800,0.007439319608897677,0.053121433867164614,277.5000000000002,2.9802322387695314e-09,-0.0017556374881678495,15.968717616796493,0.0019295225659249128,0.0,0.332275390625
157.5,329.43,450,1.784510063380003,396,4055040,0.007709475407318677,0.0514400851349698,300.0,-1.1175870895385742e-08,-0.0012231665827130201,15.968717670440673,0.0014363665051007502,25.0,0.26552734375
150.25,325.77,450,1.7807752728462218,397,4065280,0.007578196381405178,0.04930286600245602,427.5000000000002,-1.1175870895385742e-09,-0.001442179485820816,15.968715292215347,0.0017514283640707618,22.500000000000007,0.2700439453125
147.5,328.61,450,1.780400823801756,398,4075520,0.007687940908397195,0.050057213156428394,425.0,-1.7136335372924803e-08,-0.0013818737290421268,15.968713545799256,0.001320223785444341,0.0,0.25478515625
140.0,324.16,450,1.7867173656821251,399,4085760,0.007172175109307943,0.05329170223117384,352.5000000000002,-1.4901161193847656e-08,-0.0013623340724734589,15.968714088201523,0.0017522674573115181,22.500000000000007,0.3238037109375
142.5,328.39,450,1.7853359922766685,400,4096000,0.007721738964755786,0.05100295116516396,327.5000000000002,-2.3469328880310058e-08,-0.0011753828403016087,15.968717414140702,0.001514123707482895,25.0,0.2701416015625
132.0,322.84,450,1.7733707077801228,401,4106240,0.006043032287470851,0.049963415072959,277.5000000000002,-7.82310962677002e-09,-0.0011726286717021138,15.968717449903489,0.0014786298573341127,22.500000000000007,0.288232421875
117.75,320.74,450,1.7831932865083218,402,4116480,0.006675896659453428,0.05180410587649137,227.5000000000002,2.6077032089233397e-09,-0.0011984646960627287,15.968717479705811,0.0017066165857556824,0.0,0.290234375
117.0,319.68,450,1.7827304407954216,403,4126720,0.0059349235230599096,0.05002200046656867,252.50000000000023,-3.725290298461914e-09,-0.0013184263883886161,15.968687462806702,0.0016617972876048271,0.0,0.2955078125
115.25,318.49,450,1.781683810055256,404,4136960,0.007820907795104404,0.052533214427046095,200.0,5.960464477539063e-09,-0.0011150012554026034,15.968714070320129,0.0015170535978938915,0.0,0.2702392578125
132.5,327.66,450,1.7873831175267696,405,4147200,0.007117658924744319,0.052590215573771505,302.5000000000002,1.2293457984924316e-08,-0.0009307794651249423,15.968717414140702,0.0012845447570327905,22.500000000000007,0.2685302734375
130.75,327.98,450,1.7826638601720333,406,4157440,0.00939083978000781,0.05369753582486912,275.0,-1.4901161193847657e-09,-0.001518170729104895,15.968717461824417,0.0014388666931267834,25.0,0.2763916015625
161.75,336.5,450,1.7796066887676716,407,4167680,0.009779823493227013,0.05344901342729996,302.5000000000002,-5.960464477539063e-09,-0.001106352559872903,15.968717736005782,0.0012716597840324085,25.0,0.24013671875
178.0,335.36,450,1.7808629661798476,408,4177920,0.009739538138728677,0.056887248552752886,400.0,2.7194619178771972e-08,-0.0014778329972614302,15.968717682361603,0.0015718344550009534,50.0,0.3047607421875
179.0,337.15,450,1.7794103264808654,409,4188160,0.008217595468545369,0.05308773455167278,355.00000000000045,-1.862645149230957e-09,-0.001072253129677847,15.968717050552367,0.001371292834815563,50.0,0.2455078125
177.0,338.97,450,1.7849131032824517,410,4198400,0.008971044886811797,0.05391651940693726,402.5000000000002,5.587935447692871e-09,-0.0009000645535707008,15.9687175989151,0.0013924694326277632,47.50000000000001,0.24580078125
163.25,338.9,450,1.7801337853074073,411,4208640,0.008692755197671431,0.05271742522915527,350.0,1.2293457984924316e-08,-0.001164580721888342,15.968717175722123,0.0011287386985230797,25.0,0.21982421875
185.5,343.7,450,1.777056747674942,412,4218880,0.01045807928458089,0.05254413207345767,427.5000000000002,-1.7881393432617187e-08,-0.0010872524628211977,15.968717783689499,0.0011731858517862292,25.0,0.22490234375
186.75,342.57,450,1.7778095610439777,413,4229120,0.00949141314094959,0.05408912246127604,502.5000000000002,-1.0430812835693359e-08,-0.0011505198701343034,15.96871719956398,0.0011454291264016091,47.50000000000001,0.2326171875
192.25,339.6,450,1.7779021479189396,414,4239360,0.009156137331888203,0.052916169382758026,502.5000000000002,-1.4901161193847657e-09,-0.0011691364354192047,15.968716615438462,0.0012775074629203687,50.0,0.2438232421875
170.0,333.99,450,1.7851594537496567,415,4249600,0.007449049677461517,0.05237163937449999,277.5000000000002,-1.1175870895385742e-08,-0.0013499107222742167,15.968717366456985,0.0012355615729887858,50.0,0.2688720703125
168.25,331.49,450,1.7871024265885354,416,4259840,0.00863225970251733,0.05292348719065558,327.5000000000002,7.078051567077636e-09,-0.0013690665542526403,15.968717736005782,0.0013503804913000295,50.0,0.281884765625
148.5,329.36,450,1.7820030450820923,417,4270080,0.00927381031706318,0.05500971970877783,325.0,-7.450580596923828e-09,-0.001268900166178355,15.96871787905693,0.0012495015331893456,25.0,0.2427490234375
170.25,332.96,450,1.765783917158842,418,4280320,0.009913701084406057,0.05199413439348739,352.5000000000002,-1.0058283805847169e-08,-0.0010827394195075612,15.968717437982558,0.0009703901612681421,47.50000000000001,0.1991943359375
