PMM:episode_rewards,episode_length,frames,explained_variance,clip_fraction,grad_norm,fps,P09:episode_rewards,policy_entropy,P01:episode_rewards,advantage_norm,epoch_idx,value_loss,approx_kl_divergence,policy_loss
158.5,334.15,2867200,-2.4959444999694825e-08,0.2581787109375,0.0526200948704598,443,350.0,1.7769044995307923,25.0,15.968717515468597,280,0.007139833769815596,0.002136744736668561,-0.0015266281174262986
142.75,331.48,2877440,-1.3783574104309083e-08,0.2438720703125,0.049747901281536444,443,327.5000000000002,1.7794151119887829,0.0,15.968716669082642,281,0.007175870864722355,0.001962873416982802,-0.0012588245037477464
146.5,334.99,2887680,1.3411045074462891e-08,0.243603515625,0.050317841801040354,443,350.0,1.7787941120564938,0.0,15.968716549873353,282,0.00865889871993204,0.0019549628113395556,-0.0015209840970783262
166.25,337.5,2897920,1.862645149230957e-09,0.2201171875,0.05340974446332203,443,450.0,1.7852787122130394,0.0,15.96871589422226,283,0.009496349534128968,0.0016726209617786481,-0.000881585093884496
186.75,344.97,2908160,-1.1920928955078126e-08,0.2446044921875,0.053112577700613194,443,452.50000000000017,1.7811068706214428,25.0,15.968716883659363,284,0.008066014124648292,0.0019519319277321757,-0.0013646843792230357
200.5,342.86,2918400,-6.332993507385254e-09,0.2464599609375,0.053476579679991365,443,552.5000000000002,1.7835687488317489,25.0,15.968717849254608,285,0.0095855492138071,0.0018114906624106196,-0.0014797001185797853
187.0,338.48,2928640,4.097819328308106e-09,0.2697265625,0.050620507135775684,443,502.5000000000002,1.7785766035318376,25.0,15.968716734647751,286,0.006636265653855844,0.002181451927725675,-0.0017793982842704281
174.5,331.06,2938880,-7.450580596923829e-10,0.276318359375,0.05300897509205792,443,475.0,1.7809641905128957,25.0,15.968717747926712,287,0.00838898092324598,0.0020746724610489764,-0.001209519063559128
135.25,321.28,2949120,1.4901161193847657e-09,0.2194580078125,0.05310511457596952,443,277.5000000000002,1.7880769781768322,25.0,15.96871721148491,288,0.007597847986448869,0.0016909790617347653,-0.0011716219214576995
128.5,323.21,2959360,-2.8312206268310546e-08,0.2457275390625,0.051527178450508436,443,275.0,1.7860422976315022,25.0,15.96871746778488,289,0.007484965790263231,0.001707230357723688,-0.0013607228680484694
120.25,319.94,2969600,5.587935447692871e-09,0.2781494140625,0.04983515637307843,443,275.0,1.7794927194714547,0.0,15.968717032670975,290,0.0057752652032831975,0.002068024445622996,-0.001429048836871516
139.75,327.61,2979840,-9.685754776000977e-09,0.2694580078125,0.05372326518591449,443,285.00000000000085,1.7771247059106827,25.0,15.968717658519745,291,0.008746485656229198,0.0017787590958931788,-0.0014882182909786933
149.0,325.7,2990080,-1.862645149230957e-09,0.260595703125,0.05519494055086521,443,275.0,1.7842784143984318,25.0,15.968717455863953,292,0.009215752395175515,0.0017810594258321545,-0.0011960104609897825
161.0,331.39,3000320,1.080334186553955e-08,0.203564453125,0.05146165264951935,443,300.0,1.7800119698047638,50.0,15.968717789649963,293,0.008902819425566122,0.0015836851732302648,-0.0007839039331884124
163.75,330.1,3010560,7.450580596923828e-09,0.2178466796875,0.05371325516160106,443,300.0,1.7762983679771422,50.0,15.968717920780183,294,0.0099769804457992,0.0016095453395053028,-0.0014811611861659912
155.0,328.13,3020800,1.2293457984924316e-08,0.2527099609375,0.0521364082202483,443,300.0,1.7763674318790437,25.0,15.968717533349992,295,0.007324693168720841,0.0018178191557581159,-0.0014687961447634734
151.25,326.72,3031040,-1.7136335372924803e-08,0.2314208984375,0.05228492712546632,443,300.0,1.78273403942585,25.0,15.968708354234696,296,0.008717496635293332,0.001598861446547062,-0.0010454926959937438
144.5,326.29,3041280,1.30385160446167e-08,0.238232421875,0.05145401342443373,443,302.5000000000002,1.7792746603488923,25.0,15.968717414140702,297,0.008216650354142985,0.0015798548995519467,-0.0012587585551955272
146.75,329.71,3051520,8.940696716308593e-09,0.194677734375,0.05172006285046408,443,300.0,1.78529235124588,25.0,15.968717700242996,298,0.00791684054693178,0.001365518561397039,-0.000827362602649373
158.25,333.12,3061760,-7.450580596923829e-10,0.219580078125,0.052371878689934606,443,325.0,1.774325741827488,47.50000000000001,15.968717819452285,299,0.009167079457893124,0.001627300422700273,-0.001363625889280229
148.25,327.31,3072000,-3.725290298461914e-09,0.286474609375,0.05328093146195849,443,277.5000000000002,1.780826238542795,25.0,15.968716782331466,300,0.0077602358065178125,0.00188600387205895,-0.0013454014217131772
142.25,322.6,3082240,-6.332993507385254e-09,0.26240234375,0.0537924452409019,442,277.5000000000002,1.7797851711511612,25.0,15.96871674656868,301,0.007820450396957312,0.0017617133917838146,-0.0010923544624347413
120.5,314.16,3092480,-1.564621925354004e-08,0.264111328125,0.049400139392017026,442,250.0,1.7774713136255742,22.500000000000007,15.968715620040893,302,0.006810876438442648,0.001887193469929116,-0.0012009233520075212
128.75,321.86,3102720,-1.1920928955078126e-08,0.2768310546875,0.05364151412483461,442,252.50000000000023,1.782178319990635,25.0,15.968717789649963,303,0.00870041534953998,0.0021471796966153534,-0.0016390228560339893
157.0,333.52,3112960,-7.450580596923828e-09,0.2234375,0.0530659654210205,442,300.0,1.7765557959675788,25.0,15.968717986345291,304,0.009980207173066446,0.0016303671119317186,-0.0011389714443794218
186.75,346.2,3123200,1.1175870895385742e-09,0.2292724609375,0.054372035657026065,442,342.5000000000015,1.7837077163159847,47.50000000000001,15.96871777176857,305,0.009806988894251845,0.0015478041574453981,-0.0012270655352040194
180.5,343.21,3133440,-1.4901161193847657e-09,0.2439453125,0.05262453795219586,442,327.5000000000002,1.7855979457497597,25.0,15.968717527389526,306,0.008128817052920567,0.001740058501167141,-0.0013502701480319957
177.5,344.77,3143680,-5.587935447692871e-09,0.2253662109375,0.053715419428450054,442,382.5000000000007,1.7831441573798656,25.0,15.968716824054718,307,0.00830137187211335,0.001498541357258887,-0.000931447371658578
159.5,333.64,3153920,-7.450580596923828e-09,0.2375732421875,0.05303635072730069,442,352.5000000000002,1.778842668235302,25.0,15.96871793270111,308,0.008275151461657516,0.0016878077229193877,-0.0013691494230442913
157.5,336.37,3164160,3.725290298461914e-09,0.248974609375,0.05437997575074327,442,327.5000000000002,1.777072487026453,25.0,15.968716597557068,309,0.008728779082139227,0.0017122536833255708,-0.0015585663830279372
182.0,340.31,3174400,-1.1175870895385742e-09,0.31884765625,0.054611555832138926,442,427.5000000000002,1.7845442324876786,50.0,15.968717300891877,310,0.008890572841482935,0.0020438692817492665,-0.0016545818027225323
180.0,336.73,3184640,-3.203749656677246e-08,0.241943359375,0.0529117337566525,442,430.0000000000004,1.7775814190506936,47.50000000000001,15.968717700242996,311,0.008646370033875427,0.0016746801802582922,-0.0011839140384836354
166.75,329.21,3194880,-5.215406417846679e-09,0.3139404296875,0.05031984082794592,442,475.0,1.7841478273272515,25.0,15.968717533349992,312,0.007732493688763498,0.0021516372530868467,-0.0014317391469376162
164.25,330.68,3205120,-1.1175870895385742e-09,0.2466796875,0.052305080022764606,442,430.0000000000004,1.7805897541344167,25.0,15.968717956542969,313,0.009164149277785328,0.0018077457178094392,-0.001360417835530825
161.0,329.93,3215360,3.3527612686157227e-09,0.290771484375,0.05377648442258111,442,327.5000000000002,1.7813842333853245,25.0,15.968717795610427,314,0.008613947085723338,0.002055767357592231,-0.0011655465703370282
164.25,335.2,3225600,6.7055225372314455e-09,0.2281982421875,0.052786430918333446,442,327.5000000000002,1.7836243338882922,25.0,15.968716818094254,315,0.008541665584027669,0.0015142802018317525,-0.0015963699843268842
164.5,332.78,3235840,1.0430812835693359e-08,0.2279296875,0.05315526955896085,442,332.5000000000006,1.7780213691294193,25.0,15.968717533349992,316,0.00860464924826374,0.0015820945057839707,-0.0011122802727186354
175.0,333.55,3246080,-2.9802322387695314e-09,0.2376708984375,0.05130782038311873,442,450.0,1.7869322076439857,50.0,15.968717432022094,317,0.009869861377956113,0.0014942956489875313,-0.0015039437817904399
182.25,338.72,3256320,-3.7252902984619143e-10,0.2470458984375,0.05438353002326131,442,450.0,1.7848124176263809,50.0,15.9687171459198,318,0.0081865313641174,0.0016153782092374058,-0.0009106685487495269
172.75,340.91,3266560,1.1175870895385742e-09,0.2417724609375,0.05213512797906485,442,357.5000000000007,1.7875316113233566,25.0,15.96871758699417,319,0.008478174646006665,0.0015671784606524851,-0.0012066689916537144
174.75,344.31,3276800,5.215406417846679e-09,0.2670654296875,0.05434977044897946,442,402.5000000000002,1.7846180468797683,25.0,15.968717801570893,320,0.009223619061776845,0.0017636007572718881,-0.0012789460819476518
161.0,340.66,3287040,4.097819328308106e-09,0.2140380859375,0.05471434249650853,442,325.0,1.7798779517412187,25.0,15.968717819452285,321,0.008251310613377427,0.001576377229702075,-0.0007621551350894152
165.25,338.12,3297280,-7.078051567077636e-09,0.2350830078125,0.054406811629630035,442,405.00000000000045,1.7822461232542992,25.0,15.968717139959335,322,0.007381685620111966,0.0015258478003488563,-0.0009495629557932262
174.5,337.8,3307520,1.7881393432617187e-08,0.252685546875,0.05270535373852751,441,502.5000000000002,1.7850081123411656,25.0,15.968717622756959,323,0.008317859163980756,0.001640456453594652,-0.0008896157993149245
168.0,328.79,3317760,7.450580596923829e-10,0.297021484375,0.052097117080105435,441,502.5000000000002,1.7737467512488365,25.0,15.968717658519745,324,0.008569509759763606,0.0018794926035582194,-0.0017929045334312832
172.25,328.35,3328000,-1.7136335372924803e-08,0.26416015625,0.05190775630346872,441,500.0,1.778860691189766,25.0,15.968717819452285,325,0.008753757214435609,0.0017872713980267463,-0.001432014163583517
166.25,327.32,3338240,1.2293457984924316e-08,0.2070556640625,0.05393847762805061,441,455.0000000000004,1.785873892903328,25.0,15.968712776899338,326,0.008332523666763337,0.0014282989575576722,-0.0008390829902054975
173.25,335.28,3348480,2.9802322387695314e-09,0.28017578125,0.05434207076621998,441,455.0000000000004,1.7873908840119839,25.0,15.968717551231384,327,0.008363439356116942,0.001855410934516044,-0.001400454354370595
161.25,330.92,3358720,-8.568167686462402e-09,0.2565185546875,0.0518592822490027,441,432.5000000000006,1.7815955355763435,25.0,15.968717062473297,328,0.006586077866290907,0.0017663363800380695,-0.0012936772989633027
150.0,326.66,3368960,2.3096799850463868e-08,0.255859375,0.05387860518646017,441,335.00000000000085,1.7842567540705203,25.0,15.968716847896577,329,0.0075849822105425345,0.0016013973579177333,-0.0013996461111673852
120.25,315.26,3379200,1.862645149230957e-08,0.2908447265625,0.04904296041403866,441,227.5000000000002,1.7853439651429652,0.0,15.968716257810593,330,0.00625977188624347,0.0019316971364276014,-0.0013033675917540678
145.75,326.65,3389440,-9.685754776000977e-09,0.23916015625,0.053769985378116406,441,277.5000000000002,1.7749498307704925,25.0,15.968717730045318,331,0.011579712845559698,0.0015093703151308091,-0.001356449053491815
177.0,338.74,3399680,-2.6077032089233397e-09,0.1755126953125,0.052049008145414764,441,450.0,1.7728637859225274,25.0,15.968717658519745,332,0.009763188476790674,0.0011654026914186487,-0.0008423251547355903
204.25,348.89,3409920,-2.0116567611694337e-08,0.230615234375,0.05562409373133448,441,450.0,1.781769335269928,47.50000000000001,15.968717736005782,333,0.010571886727848322,0.00150660396481328,-0.0010728565670433455
182.5,345.49,3420160,2.9802322387695314e-09,0.29580078125,0.053379773085675895,441,405.00000000000045,1.7822587035596371,25.0,15.968716019392014,334,0.006393009382281889,0.0018598924837760933,-0.0012364505286313944
159.5,336.36,3430400,1.862645149230957e-09,0.2751708984375,0.05304023659661923,441,307.5000000000006,1.7839661732316017,25.0,15.968717849254608,335,0.008356945967898355,0.0018265391491013362,-0.0011843328407849184
166.25,335.98,3440640,8.195638656616212e-09,0.2748046875,0.05451000695053467,441,402.5000000000002,1.7872855931520462,25.0,15.968717390298844,336,0.009966519508242299,0.001874062187977188,-0.0014074411210458493
181.0,333.73,3450880,2.2351741790771484e-09,0.2365234375,0.05250560662754691,441,477.5000000000002,1.7858851253986359,25.0,15.968717473745347,337,0.008060456329053523,0.001467148402332441,-0.001178999307376216
171.0,328.91,3461120,1.7881393432617187e-08,0.2428955078125,0.05279480487036623,441,425.0,1.7766945250332355,25.0,15.968717592954636,338,0.008115985523636482,0.0014872617286897593,-0.0012036409938446014
166.5,329.26,3471360,-2.458691596984863e-08,0.2312744140625,0.054297679335578296,441,425.0,1.7715519346296786,25.0,15.968717724084854,339,0.00819379254753585,0.0014162262034631112,-0.0010761074892798206
139.25,324.51,3481600,-6.7055225372314455e-09,0.2360595703125,0.05314215541861435,441,302.5000000000002,1.7767591565847396,22.500000000000007,15.968717765808105,340,0.008492280577047494,0.0015707485110027619,-0.0009724741103127599
166.25,332.28,3491840,1.9744038581848144e-08,0.2336669921875,0.05505423451214109,441,327.5000000000002,1.7816826798021794,50.0,15.96871766448021,341,0.010086091740504344,0.0014733626131715027,-0.0012870745409600203
171.0,334.6,3502080,7.82310962677002e-09,0.2603515625,0.054222801896796714,441,375.0,1.786077545583248,25.0,15.968717622756959,342,0.008323105451745505,0.0015626802940516883,-0.0012252786102180835
177.75,337.67,3512320,1.601874828338623e-08,0.2236328125,0.05431213607356291,441,375.0,1.786392854899168,50.0,15.968717765808105,343,0.009497611976621556,0.001516852491846521,-0.0010893537899391958
148.5,331.74,3522560,5.587935447692871e-09,0.2119140625,0.048916392047750314,441,352.5000000000002,1.7794118747115135,25.0,15.968713939189911,344,0.005031469152716283,0.0013473860958242768,-0.0007485655063646845
151.0,335.44,3532800,1.6763806343078613e-08,0.224755859375,0.054034164608488866,441,305.00000000000045,1.7829483203589915,25.0,15.968716460466386,345,0.0099892100030047,0.0013842005857839013,-0.001329546623310307
148.25,332.24,3543040,3.725290298461914e-09,0.2045654296875,0.05322040843465159,441,350.0,1.7848569676280022,22.500000000000007,15.968717277050018,346,0.00751565329078403,0.0013470692491125646,-0.0007603321784699802
163.5,338.87,3553280,-8.568167686462402e-09,0.272607421875,0.055464946835546536,441,327.5000000000002,1.783092375099659,25.0,15.968717288970947,347,0.009419912620433023,0.0018429362646145363,-0.0013177837379771517
146.5,329.41,3563520,-7.82310962677002e-09,0.2200439453125,0.05270562976399053,441,302.5000000000002,1.7849803261458874,25.0,15.968715929985047,348,0.006879635267091544,0.001364687924962027,-0.0009567705405061133
130.75,324.52,3573760,-2.9802322387695314e-09,0.2318359375,0.05311365669473125,441,252.50000000000023,1.7810350492596627,25.0,15.968717128038406,349,0.007369519353949272,0.0013159354637309662,-0.0011834811608423478
133.25,324.62,3584000,-8.195638656616212e-09,0.297314453125,0.05269181196669126,441,300.0,1.7853202760219573,25.0,15.96871708035469,350,0.007934762835702713,0.001873235056626754,-0.0018083265418681548
130.0,324.68,3594240,1.6763806343078613e-08,0.287890625,0.04960349488244303,441,275.0,1.7871648326516152,25.0,15.968716764450074,351,0.00735977030635695,0.0019106254772765397,-0.0014554832770954818
139.75,324.79,3604480,1.5273690223693846e-08,0.3107666015625,0.05211449131352912,441,302.5000000000002,1.7784067563712598,25.0,15.968716150522232,352,0.00702453450116991,0.0018370322093289814,-0.0017913522446178832
126.5,324.26,3614720,-4.097819328308106e-09,0.2389892578125,0.05081911791385141,441,252.50000000000023,1.7833308950066566,25.0,15.968713879585266,353,0.007193008606100193,0.0015003711754843607,-0.0010004738527641167
126.0,321.86,3624960,-1.2665987014770507e-08,0.1578369140625,0.05191829689681186,440,275.0,1.7855157516896725,22.500000000000007,15.968715244531632,354,0.007417544422649769,0.0010449360186470357,-0.0006816223532950972
133.75,327.61,3635200,-1.862645149230957e-09,0.266748046875,0.055709283932837764,440,275.0,1.7784084059298038,0.0,15.968717968463897,355,0.010008502033997502,0.0016837118754438052,-0.0013067303829302547
156.5,333.56,3645440,1.2665987014770507e-08,0.2359130859375,0.051817742430008584,440,302.5000000000002,1.7692632220685482,0.0,15.96871777176857,356,0.008928998802730348,0.0014761729377710253,-0.001104285763358348
186.25,343.65,3655680,5.215406417846679e-09,0.240771484375,0.05417856370461903,440,380.00000000000045,1.7784304484724998,25.0,15.968717622756959,357,0.010634524526903989,0.001477865748080376,-0.0011646368169749622
206.0,352.74,3665920,1.1920928955078126e-08,0.238818359375,0.05228583009316147,440,452.50000000000017,1.7852483414113522,50.0,15.968717807531357,358,0.010277491230590385,0.0014153196373484888,-0.0011948057119298028
175.0,339.14,3676160,-1.080334186553955e-08,0.32529296875,0.05163061525900818,440,350.0,1.7825441271066667,25.0,15.968716865777969,359,0.007103224723300628,0.001913412337569298,-0.0013893125636968763
150.75,329.14,3686400,5.960464477539063e-09,0.266748046875,0.05102754557692814,440,300.0,1.775222574174404,25.0,15.968717354536057,360,0.0076068908407705745,0.001560158155643876,-0.0010329506811103783
136.5,325.77,3696640,3.725290298461914e-09,0.217236328125,0.053600990615070385,440,277.5000000000002,1.7783430151641368,25.0,15.968717247247696,361,0.009469200420608104,0.0013022548659137102,-0.0009193997721013147
134.0,326.55,3706880,-8.195638656616212e-09,0.2398193359375,0.05521266554912061,440,252.50000000000023,1.77834258005023,47.50000000000001,15.968717414140702,362,0.008138615395296256,0.0013199828947790594,-0.0008458909764158306
146.75,330.5,3717120,2.868473529815674e-08,0.2419189453125,0.053711825531590894,440,277.5000000000002,1.785328709334135,47.50000000000001,15.968717354536057,363,0.007861125691715643,0.0013298234648985384,-0.0011006852993887151
134.0,321.75,3727360,1.862645149230957e-08,0.2681640625,0.05397685562986363,440,252.50000000000023,1.78592499345541,25.0,15.968717283010482,364,0.007781337111100584,0.0015170934082334498,-0.0009998155055654934
161.25,325.55,3737600,-7.450580596923828e-09,0.2384521484375,0.054549483571948956,440,307.5000000000006,1.7823089256882667,25.0,15.968717592954636,365,0.011200284689994077,0.0014394753832704054,-0.0013317646913492353
170.5,326.42,3747840,7.450580596923828e-09,0.270263671875,0.051519201423244954,440,427.5000000000002,1.780360423028469,50.0,15.96871749162674,366,0.007566041420113833,0.0015251963522587176,-0.0010237226553726942
169.75,328.0,3758080,1.4901161193847657e-09,0.2886474609375,0.052775685811547866,440,380.00000000000045,1.7834100373089314,50.0,15.968717736005782,367,0.008123581412837666,0.0015946884046314836,-0.0012879817684734007
151.0,325.43,3768320,2.2351741790771484e-09,0.249462890625,0.05221460960152537,440,280.00000000000045,1.7852970480918884,50.0,15.968717658519745,368,0.007708892696541625,0.0013767085088829845,-0.001072999594543944
138.5,324.8,3778560,-9.685754776000977e-09,0.1842041015625,0.05237282983290246,440,227.5000000000002,1.7723602533340455,50.0,15.968717569112778,369,0.008669930262840353,0.0011806873251714479,-0.0009347591512778308
154.25,326.04,3788800,-2.2351741790771484e-08,0.2590576171875,0.051100893714931026,440,352.5000000000002,1.7865821570158005,25.0,15.968717741966248,370,0.008269495104104862,0.00147598887432423,-0.001068136812227749
157.5,329.84,3799040,2.6077032089233397e-09,0.191796875,0.05256101640676657,440,305.00000000000045,1.781931747496128,25.0,15.96871771812439,371,0.009183063880118424,0.0011281384957200658,-0.0010691963427234441
168.5,330.82,3809280,-1.2665987014770507e-08,0.2823974609375,0.05536254724594687,440,405.00000000000045,1.7786137394607067,25.0,15.968717819452285,372,0.008511646696842946,0.0016567261783507093,-0.0014917557458829834
154.25,331.35,3819520,-2.2351741790771484e-09,0.2078125,0.05247546898139743,440,300.0,1.7792249351739884,25.0,15.96871789097786,373,0.007820417721086414,0.0013793091610324383,-0.0009234332126652589
142.25,324.58,3829760,4.8428773880004884e-09,0.2304443359375,0.052252450455845444,440,277.5000000000002,1.7815316334366798,25.0,15.968717515468597,374,0.007975467812138958,0.0014484307037946564,-0.0013012204539336381
142.5,327.61,3840000,1.080334186553955e-08,0.191015625,0.05253326499109871,440,300.0,1.7737526431679727,47.50000000000001,15.96871777176857,375,0.0076393552727495265,0.0011905626196494269,-0.0006558633012900827
153.75,326.78,3850240,1.0058283805847169e-08,0.2317626953125,0.05266594319972839,439,327.5000000000002,1.7716763868927956,47.50000000000001,15.968717551231384,376,0.008879730311764433,0.0014653000235909986,-0.0009863935829343973
158.0,328.06,3860480,5.587935447692871e-09,0.2421630859375,0.05116494707953186,439,450.0,1.7786243483424187,25.0,15.96871719956398,377,0.007483726985924477,0.0016013319990037188,-0.0010312409012840362
153.75,328.03,3870720,-3.725290298461914e-09,0.237744140625,0.0539958581929353,439,360.0000000000009,1.7782250829041004,25.0,15.968717324733735,378,0.007593276159150264,0.0013196809692090027,-0.0010518452163523762
145.5,325.94,3880960,1.5273690223693846e-08,0.213525390625,0.05365837793447561,439,302.5000000000002,1.7836873263120652,25.0,15.968717515468597,379,0.01028037852520356,0.0011747110554040318,-0.0008616130315203918
164.5,336.6,3891200,-1.1548399925231934e-08,0.21748046875,0.05407567301301043,439,302.5000000000002,1.7820647194981576,50.0,15.968717581033706,380,0.011671645778551464,0.0012485061973848133,-0.0009389418526552617
173.0,339.3,3901440,-4.8428773880004884e-09,0.2466064453125,0.0520578560854237,439,325.0,1.7763284258544445,50.0,15.968717646598815,381,0.007681470873467333,0.001535264543937842,-0.0010522037948248908
192.25,348.02,3911680,7.450580596923828e-09,0.24189453125,0.05447080174750649,440,357.5000000000007,1.7749483190476893,50.0,15.968717575073242,382,0.010368009010198876,0.0013748472448753546,-0.0011223350567888702
185.0,344.71,3921920,1.4156103134155273e-08,0.2732421875,0.051633639492182325,439,380.00000000000045,1.7710349649190902,47.50000000000001,15.96871777176857,383,0.008246867822890636,0.001330943709285748,-0.001166360208299011
168.25,334.59,3932160,-1.1175870895385742e-09,0.231396484375,0.055887812637900144,439,352.5000000000002,1.7650284379720689,25.0,15.968715351819991,384,0.008323675945280228,0.0012711779568235215,-0.0010342835121264216
137.75,321.37,3942400,2.1979212760925294e-08,0.274951171875,0.04806540183839647,439,252.50000000000023,1.762254822999239,25.0,15.96871468424797,385,0.005462807247198498,0.0016720334537566827,-0.001304165342298802
137.5,321.7,3952640,-1.7881393432617187e-08,0.2575439453125,0.05225032898539685,439,255.00000000000043,1.7875080406665802,25.0,15.968717062473297,386,0.008111220140654041,0.0013844032186739242,-0.0010061609518743353
128.25,323.41,3962880,-1.7508864402770997e-08,0.196240234375,0.05154173145519174,439,250.0,1.7797448553144932,25.0,15.968717592954636,387,0.007387321256010182,0.0010884602895160356,-0.0010070613359857816
138.5,324.65,3973120,-1.1920928955078126e-08,0.2748291015625,0.05221814147005399,439,250.0,1.7812187738716603,25.0,15.968717604875565,388,0.008839344514581172,0.0015222344432686441,-0.0012481344278057805
147.0,324.49,3983360,-2.60770320892334e-08,0.2425537109375,0.051817172507078055,439,305.00000000000045,1.7819437198340893,25.0,15.968717700242996,389,0.00789023799388815,0.001327390859648858,-0.0010928680640063249
160.5,324.75,3993600,-1.3783574104309083e-08,0.2596435546875,0.05226062067702125,439,402.5000000000002,1.7829084701836109,25.0,15.968717753887177,390,0.008726809042855166,0.0013763935429324191,-0.00142569153867953
171.5,330.46,4003840,1.4901161193847656e-08,0.24443359375,0.05360674203257591,439,402.5000000000002,1.781164338439703,25.0,15.968717461824417,391,0.010103241494653048,0.0013081626742064145,-0.0009533908472803887
173.5,330.92,4014080,1.2665987014770507e-08,0.2374755859375,0.05139215783273364,439,327.5000000000002,1.7734009049832822,25.0,15.96871758699417,392,0.009305362010763929,0.001268064561416793,-0.0010094591687447973
181.25,337.38,4024320,1.1175870895385742e-08,0.2338623046875,0.0539766433309666,439,327.5000000000002,1.787077384442091,47.50000000000001,15.968717563152314,393,0.009480953203637909,0.0013426311715136307,-0.0011294147559965495
171.75,333.38,4034560,-5.215406417846679e-09,0.2591796875,0.05440288435710193,439,327.5000000000002,1.7867008723318576,25.0,15.968717348575591,394,0.00798133032185433,0.0013448843574394686,-0.0008014253744477173
165.5,336.16,4044800,4.097819328308106e-09,0.2447998046875,0.05296517071614535,439,327.5000000000002,1.7834060043096542,25.0,15.968717765808105,395,0.008733918216694291,0.0012944960867343979,-0.0011796458209573756
151.5,328.77,4055040,1.1175870895385742e-09,0.2782470703125,0.053071558184202096,439,300.0,1.7828843906521796,25.0,15.968717551231384,396,0.007237338579398056,0.0017375568083934922,-0.0011191588688234332
168.5,331.77,4065280,2.6077032089233397e-09,0.2718505859375,0.052998418963416824,439,402.5000000000002,1.7713553503155708,50.0,15.96871754527092,397,0.008803351157075668,0.0014872080416751033,-0.001061886047682492
169.25,330.88,4075520,-9.685754776000977e-09,0.2119384765625,0.05275934401866289,439,327.5000000000002,1.7788689374923705,47.50000000000001,15.968717163801193,398,0.009817722063462497,0.0011352053605492075,-0.0006200549272762146
177.25,334.08,4085760,-8.195638656616212e-09,0.290771484375,0.05364480718462304,439,427.5000000000002,1.7845432303845883,25.0,15.96871750354767,399,0.00882053609002469,0.0015287011569398601,-0.001271215147426119
175.0,336.48,4096000,-9.313225746154785e-09,0.20361328125,0.05330474049652632,439,360.0000000000009,1.7803822875022888,25.0,15.968717777729035,400,0.008897078346126363,0.0010848142595136778,-0.000723929020750802
175.5,340.09,4106240,2.9802322387695314e-09,0.2523193359375,0.05195140989121131,439,360.0000000000009,1.784445834159851,50.0,15.968716996908189,401,0.008544710800862276,0.0014166107548234663,-0.0009597314867278329
161.0,334.28,4116480,-7.450580596923828e-09,0.235791015625,0.05487801054306287,439,277.5000000000002,1.7824112527072429,50.0,15.968717569112778,402,0.010583108592436474,0.0012535425630801455,-0.001123038964215084
179.5,337.37,4126720,-2.123415470123291e-08,0.2109375,0.05427145798918922,439,325.0,1.7806985095143317,50.0,15.968717670440673,403,0.010204891600551491,0.0011914231017755128,-0.001050519725686172
183.0,338.41,4136960,-1.3783574104309083e-08,0.252880859375,0.05448303582800884,439,325.0,1.7853592045605182,50.0,15.96871754527092,404,0.009351170326863213,0.0013873436823132578,-0.0012050854275003076
189.5,338.99,4147200,1.825392246246338e-08,0.25732421875,0.0541384464117356,439,327.5000000000002,1.7787678033113479,50.0,15.96871771812439,405,0.009610636114666704,0.0013436282314401638,-0.0011817074984719512
171.75,335.14,4157440,2.0116567611694337e-08,0.2320068359375,0.05414094947320891,439,325.0,1.7878184132277966,47.50000000000001,15.968717730045318,406,0.008499090418717969,0.001181257313930928,-0.0007218462673336034
165.75,335.09,4167680,-1.4901161193847657e-09,0.30087890625,0.05307380232610217,439,300.0,1.786370835453272,47.50000000000001,15.968717044591903,407,0.008247590276482697,0.001602856595997082,-0.0012036563402944012
150.25,333.96,4177920,6.7055225372314455e-09,0.31591796875,0.05246126736262351,439,250.0,1.786777550727129,25.0,15.968717694282532,408,0.008977874975244049,0.001518203733479595,-0.0016384351809392683
139.0,328.91,4188160,-1.4901161193847657e-09,0.2756591796875,0.051405228222707364,439,250.0,1.7814435504376889,47.50000000000001,15.968717294931412,409,0.007341982929665392,0.0014573252316949948,-0.0012507552906754426
142.0,325.2,4198400,1.2665987014770507e-08,0.278857421875,0.05233748651077928,439,252.50000000000023,1.7861157767474651,25.0,15.968716651201248,410,0.007670428306983013,0.0014922120043678432,-0.001257711420112173
145.0,323.49,4208640,5.960464477539063e-09,0.2525634765625,0.05198204781788105,439,307.5000000000006,1.7830782286822795,25.0,15.968717616796493,411,0.008339560401145718,0.001427148862762806,-0.001222136949581909
157.25,327.63,4218880,-1.9744038581848144e-08,0.234765625,0.05132793519717858,439,377.5000000000002,1.7871453955769538,25.0,15.968717569112778,412,0.007513509534874174,0.0014931378032798648,-0.0010816358269948978
155.75,329.71,4229120,-8.568167686462402e-09,0.2531982421875,0.051584399969806835,439,325.0,1.7759442798793317,25.0,15.968717449903489,413,0.008472008931448727,0.001413514527482107,-0.0013313925101101631
152.75,327.67,4239360,-1.0430812835693359e-08,0.2880615234375,0.05551457112474835,439,302.5000000000002,1.7733770586550235,25.0,15.968713229894638,414,0.008970951288915785,0.0014466302024857213,-0.0012191590845759492
161.75,330.62,4249600,-8.195638656616212e-09,0.2963623046875,0.05239826710081733,439,335.00000000000085,1.7870389938354492,25.0,15.968706595897675,415,0.0077559106021472864,0.0015509097398449967,-0.0014379915199242532
