frames,policy_loss,epoch_idx,P09:episode_rewards,value_loss,advantage_norm,P01:episode_rewards,fps,episode_length,explained_variance,policy_entropy,PMM:episode_rewards,grad_norm
5904000,-0.01279690141044739,738,376.50000000000006,0.07736167553812265,2.832432074546814,3.8000000000000007,337,1424.51,0.8218167024850845,1.0407255589962006,200.85,1.0364701419965996
5912000,-0.019198484576882037,739,376.50000000000006,0.08938303812406957,3.127172362804413,3.8000000000000007,337,1425.85,0.8480818140506744,1.0095384585857392,199.62,1.1265635089489092
5920000,-0.010131929249619134,740,381.9000000000001,0.11298136704601347,3.6570890522003174,3.8000000000000007,337,1419.18,0.9039988589286804,1.002098963856697,196.75,1.4050426806913827
5928000,-0.017008305626222863,741,381.9000000000001,0.12093478786759078,3.8907290041446685,3.8000000000000007,338,1408.9,0.893475991487503,1.006690775156021,198.22,1.5254753992676013
5936000,-0.025335936632473022,742,391.1,0.0966406087204814,3.5144315373897554,3.8000000000000007,338,1445.22,0.8644047313928604,0.998556661605835,206.22,1.4659890113953096
5944000,-0.019875087997643277,743,392.20000000000005,0.09031151376664638,3.037105207443237,3.8000000000000007,338,1457.4,0.8622555691003799,1.0048641020059585,210.05,1.2727126209645743
5952000,-0.024585909641027682,744,392.20000000000005,0.14488798254169524,4.11182730793953,3.8000000000000007,338,1426.33,0.8483212757110595,0.9980774682760238,203.26,1.7447112718099151
5960000,-0.02619347163450584,745,392.20000000000005,0.10729583623819053,3.511194590330124,3.8000000000000007,338,1428.27,0.8755503815412521,1.041885529756546,202.1,1.3984777865053954
5968000,-0.01882436556770699,746,394.09999999999997,0.08432367853820324,3.118932007551193,3.8000000000000007,338,1423.44,0.8654154461622238,1.048304163813591,200.96,1.1128830280412718
5976000,-0.013098152819438838,747,394.09999999999997,0.09329780435189605,3.2819912779331206,3.8000000000000007,338,1432.09,0.8841744816303253,1.0109537255764007,203.73,1.202660678210591
5984000,-0.03023033425328322,748,394.09999999999997,0.12625945134088398,3.5679939651489256,11.200000000000003,338,1477.37,0.8826450645923615,1.0248736292123795,213.46,1.411437533634472
5992000,-0.013865882621903438,749,394.09999999999997,0.08354529410600663,3.1871711826324463,14.8,339,1520.28,0.8991249036788941,0.9852690196037293,221.03,1.140407519392206
6000000,-0.0024578653584467246,750,397.0,0.07383223148994147,3.089539543390274,46.400000000000006,339,1617.48,0.9348367846012116,1.010782932639122,238.15,1.0630080816429768
6008000,-0.02282652982743457,751,397.0,0.10843104830943048,3.4826536321640016,56.4,339,1672.96,0.878578006029129,1.0357155531644822,247.7,1.3160645812195702
6016000,-0.02030914712955564,752,397.0,0.06022625064942986,2.553281620144844,60.8,339,1705.3,0.9083278721570969,0.9958623296022415,253.32,0.8753984100228354
6024000,0.0008933238364988938,753,397.0,0.08889267518185079,3.4095085406303407,70.8,339,1729.19,0.9087260782718658,0.9900840556621552,258.83,1.2638305763732256
6032000,-0.017765333119314164,754,397.0,0.17788192111998796,4.68143838763237,87.6,339,1774.1,0.8790661495923996,1.0085948181152344,271.21,2.029861395379557
6040000,-0.02923878971603699,755,397.2,0.07685105743817985,2.978456550836563,88.0,339,1803.85,0.8088394355773926,1.0555088663101195,278.94,1.0410865347798022
6048000,-0.033171585449017583,756,397.2,0.07514990776777268,2.9667030143737794,83.69999999999999,339,1791.83,0.8241004520654678,1.0231651079654693,273.81,1.2743583932125766
6056000,-0.017455823103518925,757,397.0,0.08096070764120668,2.8721750539541246,87.6,339,1783.66,0.842414642572403,1.0486994194984436,270.59,1.0841029336254198
6064000,-0.011504431261128047,758,397.0,0.14656832358799876,3.9557681214809417,87.6,340,1782.5,0.8895248454809189,1.0217304170131682,271.44,1.5708088451497353
6072000,-0.019003467547590844,759,397.2,0.14779387289658188,4.242092435359955,90.7,340,1800.43,0.8747721880674362,0.9845783001184464,273.82,1.5851068974559361
6080000,-0.01898036952188704,760,397.2,0.12408266364596784,3.8251025819778444,104.4,340,1817.29,0.8763592821359635,1.0439299750328064,280.95,1.9281067691398075
6088000,-0.0023221148690208793,761,397.2,0.09125678909942508,3.335779564380646,98.2,340,1803.04,0.8987023866176606,1.0103956657648085,280.38,1.2847347974427756
6096000,-0.011317890572390752,762,397.1,0.133472496913746,3.8942384922504427,104.4,340,1801.83,0.879145879149437,1.0189791405200959,283.09,1.4940656887482726
6104000,-0.02000987053499557,763,398.1,0.11857630526646971,3.8154409658908843,108.6,340,1819.28,0.8168425464630127,1.007386211156845,287.91,1.332186817407516
6112000,-0.0218517025152687,764,399.30000000000007,0.07976612626574933,3.1195249819755553,104.4,340,1790.68,0.8654229646921158,1.0426606756448746,278.28,1.0844112642858812
6120000,-0.014914084628690033,765,399.30000000000007,0.09530808537267149,3.1201570332050323,104.4,340,1779.79,0.8846231758594513,1.0459223902225494,274.27,1.1376000999190576
6128000,-0.016937357143324335,766,402.09999999999997,0.11792614997364581,3.7930047583580015,104.4,340,1791.78,0.8879581254720688,1.0071873307228087,278.31,1.5481550637929706
6136000,-0.017279969899682328,767,403.0,0.0992017681337893,3.447525669336319,104.60000000000001,341,1801.0,0.8683789998292923,0.9929064750671387,279.87,1.268056795984913
6144000,-0.018838763722451402,768,403.0,0.1425220166798681,4.206654288768768,105.0,341,1815.15,0.8853934359550476,0.9651507264375687,285.6,1.762643076497752
6152000,-0.014653899421682581,769,402.09999999999997,0.09324069146998226,3.380814822912216,105.0,341,1816.47,0.8803329044580459,0.9845464944839477,285.6,1.3381934011789978
6160000,-0.004533212666865438,770,403.0,0.10712360380217432,3.455321065187454,120.3,341,1827.34,0.8882881927490235,0.9725135225057602,287.69,1.5324468162106022
6168000,-0.020042619779706002,771,403.20000000000005,0.1306492686457932,4.04276943564415,120.3,341,1836.86,0.9176182144880295,1.0057301640510559,291.62,1.6450968458766846
6176000,-0.02468879218911752,772,403.0,0.1284556923341006,3.7698049902915955,105.0,341,1823.13,0.8799079197645188,1.0309706842899322,288.74,1.4633292496773944
6184000,-0.019043838038342073,773,403.0,0.10972340727224945,3.611336027383804,104.60000000000001,341,1806.84,0.9078346735239029,1.0143453353643417,284.14,1.2581866008115516
6192000,-0.013723874256247654,774,403.0,0.06070869550574571,2.717945251464844,104.60000000000001,341,1804.68,0.8997793483734131,1.0305869108438492,285.88,0.9203291847842106
6200000,-0.019415765507146715,775,402.09999999999997,0.13210850266739727,3.9666408693790434,100.8,341,1797.32,0.8469703108072281,1.0197205770015716,286.04,1.6942609896049279
6208000,-0.0184477501391666,776,401.1,0.08996991626918316,3.209087485074997,94.9,342,1764.78,0.9152765959501267,1.0225431966781615,275.26,1.2543015653106322
6216000,-0.010749919052468613,777,400.1,0.07835713541600853,2.962812077999115,64.8,342,1737.85,0.8400938087701797,1.0495898282527925,269.01,1.1074575103025954
6224000,-0.011395064707030542,778,400.1,0.09731402752920985,3.385207108259201,75.7,342,1745.15,0.9063697725534439,1.060807312130928,268.87,1.2453125922702122
6232000,-0.016701887965900823,779,401.1,0.12422866821289062,3.687474241256714,75.7,342,1762.93,0.9104874300956726,1.064064804315567,272.15,1.3611525302118406
6240000,-0.02059862575668376,780,400.1,0.10879584955982864,3.6425527822971344,75.7,342,1738.58,0.8871644181013107,1.0523000633716584,270.04,1.4098416703412853
6248000,-0.017241912758909166,781,400.1,0.10774473516270518,3.6821604669094086,75.7,342,1738.18,0.9105046772956848,1.0506462913751602,268.92,1.3508887597464312
6256000,-0.03481479843147099,782,402.09999999999997,0.16438487756997347,4.321996437311173,75.7,342,1742.79,0.8792012697458267,1.0423782235383987,269.24,1.9451111625856141
6264000,-0.0291753800684819,783,402.09999999999997,0.10366276146378368,3.342426850795746,78.69999999999999,342,1744.89,0.8629788583517075,1.0456659662723542,266.12,1.3029925416030645
6272000,-0.013195713870954933,784,401.2,0.07467554243281484,2.9089081263542176,75.7,343,1722.63,0.8999034321308136,1.0018390887975692,257.41,1.1295325553705873
6280000,-0.012228382387111197,785,400.1,0.0797863825969398,2.91296776175499,78.69999999999999,343,1728.06,0.8962936103343964,1.022996256351471,258.33,1.085697857292126
6288000,-0.016204826509347185,786,400.0,0.11545514450408519,3.8483640968799593,78.69999999999999,343,1723.19,0.8412905472517014,1.0495872634649277,256.62,1.2927006986462093
6296000,-0.0234239429916488,787,399.1,0.10344760765321553,3.5751757323741913,75.7,343,1704.47,0.8831565392017364,1.04076942384243,255.64,1.235573111103873
6304000,-0.00634180512977764,788,399.0,0.05952451613266021,2.668385836482048,75.7,343,1724.92,0.9121332496404648,1.0570420849323272,259.38,0.881854207180703
6312000,-0.02069098900334211,789,399.0,0.08380138677544892,3.084537390470505,75.7,343,1728.65,0.876643557548523,1.0569108766317368,260.06,1.253222843834443
6320000,-0.011819999150175136,790,395.40000000000003,0.08563468494452536,3.1207685911655427,75.7,343,1720.33,0.89795812189579,1.0271519058942795,258.24,1.2508581167580433
6328000,-0.028780390593456103,791,395.40000000000003,0.1437561698630452,4.279159768819809,75.7,343,1724.14,0.8954907947778702,1.0459358417987823,260.15,1.7525889231274636
6336000,-0.023350238015409558,792,399.1,0.14837015872821213,4.2725341963768,75.7,344,1740.91,0.910055337548256,1.0345462918281556,262.88,1.6103454304907006
6344000,-0.012230564373312517,793,399.1,0.07044512354768813,2.9766335141658784,75.7,344,1755.46,0.9027103537321091,1.035614317059517,263.76,1.0409647279558751
6352000,-0.037207667269685774,794,400.0,0.09475037889555096,3.1676710200309754,76.9,344,1756.13,0.8867344015836716,1.0059436804056168,266.22,1.3415832129116245
6360000,-0.009722194595087785,795,399.1,0.14258018541149795,4.075146931409836,76.9,344,1737.43,0.9197698736190796,1.014586037993431,265.48,1.6246264223132767
6368000,-0.022555065445485526,796,399.1,0.09621350698173047,3.220965440273285,78.8,344,1758.01,0.8931620579957962,1.0650358217954636,265.74,1.282246476331874
6376000,-0.019830988918838558,797,399.0,0.1236719059292227,3.4250435757637026,82.60000000000001,344,1755.09,0.898399007320404,1.0506834357976913,265.77,1.4413337043837373
6384000,-0.031010153867537155,798,399.0,0.10931954647880048,3.477996633052826,84.8,344,1761.23,0.841819811463356,1.019462086558342,267.26,1.4375010416067542
6392000,-0.031413694721413775,799,399.0,0.140984702790156,4.097847734689712,115.30000000000001,345,1791.55,0.8790118271112441,0.9897556060552597,273.39,1.9524446742910626
6400000,-0.02488829062145669,800,399.0,0.08561719163320959,3.1057410764694215,120.80000000000001,345,1808.92,0.9230349224805832,0.9904217004776001,279.35,1.1782717902852824
6408000,-0.016607941173715515,801,399.0,0.0912923518102616,3.2573551774024962,120.80000000000001,345,1813.51,0.8846762865781784,1.011843311190605,280.11,1.2589701542184308
6416000,-0.01460354013252072,802,399.0,0.11103038656525314,3.6533949863910675,127.3,345,1810.47,0.8956189376115798,1.0161711919307708,280.49,1.44699036344745
6424000,-0.01988944293698296,803,399.0,0.12462473594583572,3.7800272977352143,133.4,345,1825.12,0.8918478500843048,1.0252583515644074,281.71,1.474938771492395
6432000,-0.009350631471024827,804,392.70000000000005,0.130489198314026,4.020717654228211,136.70000000000002,345,1817.73,0.9008093059062958,1.0665244036912918,284.76,1.675006842961811
6440000,-0.014985194911714643,805,399.0,0.09208069271408022,3.4519923841953277,136.70000000000002,345,1808.27,0.8739879280328751,1.0699863094091415,286.81,1.499385285195672
6448000,-0.010072687049978412,806,406.1,0.10280247518792748,3.4686486768722533,127.3,345,1815.82,0.8982444459199905,1.0461628526449203,287.56,1.2638398936698843
6456000,-0.03318254786543548,807,406.1,0.12719836513511837,3.845421545505524,133.5,346,1827.36,0.8438668459653854,1.0690635108947755,290.67,1.5940257016130799
6464000,-0.017474255793204066,808,407.1,0.08285483199171723,3.0053607428073885,136.70000000000002,346,1851.6,0.8583030724525451,1.0352844774723053,295.4,1.0848366273161851
6472000,-0.021359675878193228,809,407.1,0.09537310896441341,3.0830003428459167,138.8,346,1855.82,0.9076825588941574,1.0042523282766342,296.97,1.2729655003376663
6480000,-0.023989019107539207,810,407.1,0.15552705318666996,4.360212755203247,138.8,346,1850.43,0.8953793907165527,0.9863004100322723,296.46,2.095198095675066
6488000,-0.016875786969903855,811,408.0,0.12048284496180713,3.862355717420578,151.6,346,1858.68,0.9513603574037552,1.0022759181261063,301.54,1.5509699322833053
6496000,-0.007181651431601495,812,408.1,0.11117115050554276,3.4583136689662934,151.6,346,1859.21,0.9027268189191818,1.0359673881530762,302.06,1.3478723956577958
6504000,-0.02615762813889887,813,408.1,0.11139657541178166,3.567577670812607,136.70000000000002,346,1847.44,0.9151377075910568,1.0218937516212463,296.95,1.383298918522778
6512000,-0.020295908785483333,814,406.1,0.06585607386659831,2.8143668293952944,133.5,346,1816.22,0.8483219188451767,1.0521477341651917,292.69,0.9947621495235143
6520000,-0.011433785832850844,815,406.1,0.11105623338837177,3.2937645959854125,128.9,346,1782.56,0.8795356208086014,1.0053000050783156,287.12,1.278250077455286
6528000,-0.034578108126297594,816,392.70000000000005,0.17286517502740026,4.495356749296189,128.0,347,1791.01,0.8519744229316711,1.0234397661685943,283.6,1.9193814671827183
6536000,-0.008289998151362853,817,391.80000000000007,0.10317708332557231,3.5051844620704653,120.9,347,1775.5,0.8772708874940872,1.046950716972351,280.35,1.2078618903785066
6544000,-0.01231171964056557,818,391.30000000000007,0.11523301211185753,3.5702257668972015,105.0,347,1757.26,0.9138323587179183,1.0495431357622147,279.13,1.347402239920321
6552000,-0.020419306010007857,819,389.5,0.11330512329936028,3.6485559833049774,105.0,347,1743.7,0.9012229186296463,1.0738870310783386,275.77,1.459199327880844
6560000,-0.02088949309050804,820,394.5,0.07010950293857604,2.893387951850891,105.0,347,1743.05,0.8640779066085815,1.084877604842186,277.54,0.9797301009854654
6568000,-0.022193282187217847,821,394.5,0.12090460261330009,3.54639963388443,105.0,347,1751.18,0.9009528648853302,1.0477396541833877,280.67,1.4873887519140851
6576000,-0.02101135622651782,822,394.5,0.10878391415812075,3.624792754650116,105.0,347,1743.87,0.9025626236200333,1.0459645426273345,277.43,1.4743870994530976
6584000,-0.011095429935667199,823,399.0,0.06686076335608959,2.8362684297561644,105.0,347,1741.9,0.9168919849395752,1.0498714298009872,278.49,0.9122538649616
6592000,-0.0057987112159025855,824,399.6000000000001,0.13130037053488194,3.851390379667282,105.0,348,1761.3,0.8838302510976791,1.0366439837217332,281.66,1.4462558876253808
6600000,-0.03369813603814691,825,405.0,0.1441423497349024,4.284888663291931,105.0,348,1772.14,0.9331795090436935,1.0076860833168029,282.51,1.8791248489093815
6608000,-0.016461087201023475,826,405.1,0.07636870492249727,3.119683337211609,105.0,348,1770.14,0.9363878786563873,1.0258795350790024,284.85,0.983989117000505
6616000,-0.015453063680324704,827,406.1,0.08312805116176605,3.1240107798576355,105.0,348,1797.87,0.9535793220996857,1.03543237388134,285.79,1.1695225327697352
6624000,-0.015497527647894457,828,405.0,0.10937608101405204,3.521854290962219,118.9,348,1820.04,0.8840047323703766,1.041496577858925,289.24,1.2451629240390816
6632000,-0.013398643007967621,829,399.6000000000001,0.0762785585783422,3.091673046350479,108.7,348,1806.26,0.9182468068599701,1.052421350479126,284.86,1.029474020401296
6640000,-0.023476625771727412,830,403.20000000000005,0.13721764598041772,4.131483572721481,108.7,348,1819.48,0.9087753492593765,1.030179055929184,289.5,1.6503079222483243
6648000,-0.033663146476028485,831,403.20000000000005,0.08695231945253909,3.264525920152664,108.7,348,1831.99,0.8621523368358612,1.043518186211586,294.19,1.1330273248884974
6656000,-0.006535002927703318,832,403.0,0.07005705847870558,2.6349254018068313,104.8,349,1815.99,0.9215495485067368,1.050420823097229,287.67,0.9951689058472658
6664000,-0.015206221223343164,833,403.0,0.13761481325142086,3.917165551185608,92.50000000000001,349,1802.14,0.8951710718870163,1.039605166912079,283.19,1.5749598142519383
6672000,-0.012185310281347483,834,403.20000000000005,0.1411624412611127,4.231456434726715,92.50000000000001,349,1803.63,0.8961843967437744,1.0601307094097137,282.2,1.6282502658237687
6680000,-0.02965074498206377,835,403.0,0.11272037671878934,3.725221321582794,104.8,349,1802.28,0.8175413852930069,1.0585995411872864,283.91,1.3794232232391193
6688000,-0.023971129288547673,836,403.0,0.08414149042684585,2.9469196116924286,104.8,349,1813.36,0.8552017158269882,1.0401881420612336,285.66,1.102707587832506
6696000,-0.017673900298541413,837,403.0,0.11277130249887705,3.688627647161484,104.8,349,1812.87,0.8657522213459015,1.0252938413619994,286.59,1.4414332627776307
6704000,-0.013426065592793747,838,403.0,0.10089393523521721,3.369447181224823,108.7,349,1828.09,0.877024045586586,1.0009686225652694,289.74,1.3456050533087849
6712000,-0.011745113123615737,839,403.20000000000005,0.10481481677852571,3.496787029504776,125.2,349,1827.69,0.8999527925252915,1.041983363032341,291.98,1.3626935181113455
6720000,-0.029520765115739776,840,404.1,0.12436769305262714,3.764999041557312,130.6,350,1853.53,0.8606875932216644,1.039853066802025,297.65,1.4481627689922858
6728000,-0.025152927978779188,841,404.1,0.08303166192024947,3.1828750598430635,131.9,350,1863.36,0.913141730427742,0.9903719401359559,298.12,1.3069803563693327
6736000,-0.020896577066741882,842,404.1,0.09252772844396531,3.343863545656204,144.60000000000002,350,1875.47,0.8622795659303665,1.0046819615364075,299.31,1.2103576343790743
6744000,-0.020630198885919528,843,405.3,0.07964130933396518,3.0956031560897825,168.00000000000003,350,1921.29,0.9051986116170884,1.02974982380867,305.22,1.208834644497226
6752000,-0.019750144323334096,844,405.3,0.08326326468959451,3.145826767683029,169.20000000000002,350,1921.6,0.9339459967613221,1.0251351314783097,304.23,1.2589219083441636
6760000,-0.017954542868828867,845,408.1,0.08478780278470367,3.1406370651721955,143.3,350,1934.72,0.9158968514204026,1.0436809730529786,305.61,1.2149701007755827
6768000,-0.009680384189705364,846,408.1,0.09347849513404072,3.2664419162273406,143.3,350,1932.25,0.9091002076864243,1.0057313179969787,304.04,1.4926953285158446
6776000,-0.015956451878737427,847,408.1,0.12714279433712364,3.8602675974369047,131.9,350,1914.23,0.8928686332702637,1.0046529477834703,299.64,1.4640896294137795
6784000,-0.015525525271659717,848,404.20000000000005,0.1367174389399588,3.92967257976532,130.6,351,1918.78,0.9374565333127975,0.9927729117870331,294.89,1.9311336476668743
6792000,-0.021410490568960085,849,404.20000000000005,0.06861879638861865,2.7460426837205887,130.6,351,1915.39,0.8695781445503235,1.0257647866010666,294.27,1.2433191337687546
6800000,-0.030156872250372543,850,403.1,0.08747512592468411,3.0550893759727478,126.0,351,1905.95,0.8952023249864578,1.010470563173294,288.55,1.1882335172705674
6808000,-0.023476246604695918,851,403.0,0.11684019401669503,3.5346789610385896,114.4,351,1887.98,0.8873882168531417,0.9938195282220841,281.48,1.7444135632607525
6816000,-0.017492573175113647,852,394.70000000000005,0.10436427179723978,3.5074355483055113,108.8,351,1873.96,0.8518628466129303,1.040060054063797,276.09,1.3137516552447632
6824000,-0.028471453327219932,853,401.2,0.0918616254068911,3.0925916874408723,106.8,351,1878.7,0.8992923837900162,1.0442298650741577,276.44,1.1993677149094695
6832000,-0.005680989521788433,854,401.2,0.08041924303397537,3.132497898340225,104.30000000000001,351,1855.15,0.9176513797044754,1.0237192511558533,271.55,1.237141982140652
6840000,-0.02079493782715872,855,400.1,0.08978440979495644,3.26642893075943,104.30000000000001,351,1859.04,0.8511751055717468,1.0822095108032226,271.47,1.2475918155236942
6848000,0.0002835943759419024,856,400.1,0.14233310108073055,4.107972648143768,108.8,351,1876.46,0.8973169875144958,1.0151474392414093,278.18,1.8267287010174145
6856000,-0.015904376289690846,857,392.80000000000007,0.07653022720478475,3.012538244724274,108.8,352,1885.88,0.9146839964389801,1.0430251014232637,279.22,1.0225048921837727
6864000,-0.024112890136530042,858,392.80000000000007,0.08104339885525405,2.927146692276001,108.8,352,1882.69,0.9115437585115432,1.0300748014450074,279.16,1.0967818143101395
6872000,-0.011992297903634607,859,392.80000000000007,0.11870335429906845,3.848867074251175,106.8,352,1872.57,0.8928333252668381,1.035880331993103,275.36,1.4436028514308854
6880000,-0.03971347294282168,860,400.1,0.10156002295203508,3.4272719299793244,104.30000000000001,352,1879.84,0.7994191199541092,1.0484269630908967,273.81,1.2681565324240127
6888000,-0.018996860044571805,861,401.3,0.06469133072067051,2.83827498793602,104.30000000000001,352,1898.7,0.8404734307527542,1.0222632628679276,275.04,0.9990971897072651
6896000,-0.01387425545573933,862,404.0,0.17810792849399149,4.590251780748368,96.4,352,1898.73,0.9182104378938675,0.9764166092872619,275.82,2.1154369838192304
6904000,-0.021042648446746172,863,401.3,0.1371466662362218,4.069558874368668,96.4,352,1887.7,0.9027352398633957,0.9939002412557602,275.47,1.911923743166984
6912000,-0.002247224679667852,864,404.1,0.09143878280185164,3.3242880392074583,96.4,352,1893.04,0.905347861647606,1.0647859954833985,277.17,1.2304350580322805
6920000,-0.022424352469388394,865,402.2,0.12506138177588583,3.692467312812805,81.89999999999999,352,1858.34,0.9269943410158157,1.0122042429447173,277.08,1.6620716053140194
6928000,-0.020170514015480877,866,401.1,0.07477928531356155,3.0311207723617555,81.89999999999999,353,1853.32,0.931327474117279,1.0143649637699128,276.84,1.1068033683774232
6936000,-0.015808994054677897,867,402.2,0.08859954094514251,3.287058501243591,81.89999999999999,353,1872.71,0.9252251911163331,0.9883475244045258,281.99,1.2790038784349171
6944000,-0.015253400119254365,868,401.1,0.10176468555815518,3.464739463329315,96.4,353,1864.6,0.9333877062797546,1.0293079179525375,283.35,1.3010013574147499
6952000,-0.015441030676010997,869,402.2,0.07831086670979857,2.984391576051712,96.4,353,1884.98,0.904571151137352,1.0465231543779374,287.13,1.192857847943396
6960000,-0.017951563643946428,870,404.1,0.09922465128824115,3.368697123527527,104.30000000000001,353,1896.52,0.9260832071304321,1.0183550548553466,288.22,1.3822303088043353
6968000,-0.019620044722687455,871,402.2,0.14600951530970632,3.868118945360184,104.30000000000001,353,1881.14,0.8748340833187104,1.0027816200256348,284.56,1.42459204202047
6976000,-0.0028499820353317775,872,404.1,0.09423267250880599,3.361269016265869,104.30000000000001,353,1876.93,0.9243880623579025,1.0376787763834,286.84,1.3188198855801447
6984000,-0.023420456920284778,873,404.1,0.09791700691450388,3.324684685468674,104.30000000000001,353,1875.14,0.8766081696748733,1.0632384014129639,290.34,1.2349472973202444
6992000,-0.02200859516742639,874,405.0,0.11946105394512414,3.630273771286011,96.4,353,1872.42,0.9033764308691025,1.0475762075185775,294.78,1.5183160099510329
7000000,-0.016505636340007186,875,405.0,0.06840736959595234,2.78944247841835,153.00000000000003,354,1889.05,0.8930902290344238,1.0697073489427567,300.39,1.086977537172424
7008000,-0.014644730289583095,876,402.2,0.10624180467799306,3.6447108006477356,154.50000000000003,354,1876.55,0.8740741956233978,1.0347243690490722,297.15,1.5035451105881148
7016000,-0.020872671467805047,877,404.1,0.09104134934023023,3.0846547901630403,154.50000000000003,354,1886.82,0.891356320977211,1.040273146033287,298.23,1.248465835502529
7024000,0.00012652747973334043,878,404.1,0.09225395101122558,3.2263489723205567,130.5,354,1866.42,0.8681763356924057,1.036067498922348,293.81,1.0352469930662038
7032000,-0.004630359683651477,879,404.1,0.12077016152441501,3.674758685827255,115.7,354,1861.19,0.8700204515457153,1.0177190679311752,292.72,1.3183691330335825
7040000,-0.023495467182656285,880,404.1,0.09638420625589789,3.414372570514679,115.7,354,1878.47,0.8665221726894379,1.006174082159996,294.66,1.3106044565534691
7048000,-0.034061325532384217,881,405.0,0.12604265577159823,3.930999939441681,130.5,354,1900.61,0.9015326780080796,1.0142049920558929,299.39,1.844424887314922
7056000,-0.022144671154674143,882,405.0,0.08533601802773774,3.085476207733154,154.50000000000003,354,1919.91,0.8849756318330765,1.0328511035442351,301.48,1.2863294405995955
7064000,-0.028762013461673633,883,405.1,0.0936228002840653,3.3817965173721314,130.9,354,1919.5,0.8981671303510665,1.0351144510507584,299.1,1.318077109922975
7072000,-0.0047079381952062245,884,406.30000000000007,0.08923790889792144,3.3085888588428496,109.4,354,1889.07,0.8692240059375763,1.0670252907276154,293.57,1.304926288803373
7080000,-0.01727896792173851,885,405.1,0.09884522310458124,3.3958143973350525,109.4,355,1886.7,0.8477377325296402,1.0382403182983397,294.96,1.4468614495596328
7088000,-0.001789381979033351,886,405.1,0.054386691595427694,2.5716082894802095,109.4,355,1887.59,0.8745361578464508,1.0278536540269851,293.33,0.8308909376445928
7096000,-0.020761039005592466,887,402.3,0.12904316426254808,4.058933615684509,103.8,355,1887.9,0.8943874406814575,1.0115609616041183,292.1,1.766131167432127
7104000,-0.0280877626768779,888,402.3,0.16595062574371697,4.509683749675751,103.8,355,1892.31,0.8695147478580475,1.061020366549492,288.11,2.118504565548293
7112000,-0.03321959801804041,889,405.40000000000003,0.08293103168252855,3.0649296402931214,103.8,355,1892.6,0.8407207179069519,1.0547158819437028,288.43,1.1179765204424355
7120000,-0.01171663028479088,890,402.3,0.09528225066140295,3.3058847856521605,101.60000000000001,355,1862.32,0.9122234630584717,1.0160314524173737,283.44,1.388645159178037
7128000,-0.008112407552544028,891,401.1,0.1299695879407227,3.89750394821167,101.60000000000001,355,1824.94,0.9076121479272843,1.0234212344884872,277.2,1.755257188083247
7136000,-0.014859689133008941,892,401.1,0.07862934918142855,3.0208580696582796,96.7,355,1805.72,0.8989739525318146,1.026569511294365,275.87,1.0429214205343775
7144000,-0.01918949202692602,893,402.3,0.11339988918509335,3.5771318340301512,96.7,355,1802.25,0.8292294991016388,1.046915321946144,276.09,1.3880595246668566
7152000,-0.0184497511992231,894,402.3,0.12645200855564326,3.8373765003681184,96.7,355,1798.75,0.8459935063123702,1.0415661484003067,275.73,1.4180023091884444
7160000,-0.014549438009416917,895,401.1,0.161476629152894,4.467031298875809,101.60000000000001,355,1801.23,0.9040681886672973,1.0433596462011336,273.89,1.7993336680662937
7168000,-0.011569741060611705,896,397.40000000000003,0.09098557111807168,3.2163323187828063,103.8,356,1785.93,0.9135195451974869,1.060743904709816,274.6,1.074868598095327
7176000,-0.019530691709078382,897,401.1,0.09323029548395426,3.2366097104549407,101.60000000000001,356,1781.09,0.8718396782875061,1.0623116958141328,274.02,1.1526067753502636
7184000,-0.027099437646102162,898,401.1,0.1206419683713466,3.84528329372406,101.60000000000001,356,1774.8,0.8615503174066543,1.022344772219658,272.65,2.0783933212094157
7192000,-0.02468326630885713,899,401.1,0.11252719548530876,3.7569660711288453,100.30000000000001,356,1782.09,0.8641441482305526,1.0388005101680755,273.7,1.4061158066516248
7200000,-0.012557808170095086,900,401.1,0.0788451165985316,3.056560595035553,84.4,356,1791.68,0.9040265774726868,1.0439015901088715,273.13,1.0784179785826553
7208000,-0.03104640563877183,901,401.40000000000003,0.08545891566202045,3.2391823959350585,78.2,356,1781.64,0.8704537749290466,1.030435476899147,272.48,1.1445213811922614
7216000,-0.010838503207778558,902,397.40000000000003,0.07856334344018251,2.9720173335075377,78.2,356,1748.51,0.8604771620035172,1.0481312948465347,264.37,1.0530702965241607
7224000,-0.030011684481287375,903,397.40000000000003,0.10355706857983023,3.300784073472023,78.2,356,1724.22,0.8586595618724823,1.0166546297073364,255.8,1.3113060229596478
7232000,-0.0005171845387667418,904,397.40000000000003,0.11387968118302524,3.6435258662700654,84.4,356,1734.19,0.9114340770244599,0.9909271556138992,259.99,1.4251262646703384
7240000,-0.032836391478776934,905,392.40000000000003,0.14831171453930436,4.320947512388229,86.8,356,1719.13,0.824374178647995,1.0145134556293487,258.09,1.805790120817369
7248000,-0.009278895143652335,906,389.70000000000005,0.07293886980973184,2.9010014009475706,86.2,357,1711.58,0.8953006786108016,1.0169713574647903,255.28,1.0762621778994075
7256000,-0.01958378883835394,907,389.70000000000005,0.1153876586444676,3.5689696526527404,86.2,357,1702.44,0.921809276342392,0.9897238838672638,255.67,1.348008131948796
7264000,-0.008242306122992886,908,387.1,0.11495081281289458,3.735968369245529,86.2,357,1687.71,0.9164402884244919,1.004895822405815,253.31,1.7973147174878232
