fps,value_loss,grad_norm,explained_variance,epoch_idx,P09:episode_rewards,episode_length,frames,policy_loss,PMM:episode_rewards,advantage_norm,policy_entropy,P01:episode_rewards
782,0.0002777629281641225,0.017652209490316203,-2.7317056596279143,699,4.0,189.25,5592000,-5.4275534021144265e-05,1.56,0.11955647961236536,1.3856461203098298,0.0
782,0.0001699407960505539,0.016212379471189503,-5.82748785674572,700,3.1000000000000085,184.37,5600000,-3.1578886773786506e-06,1.44,0.10402491111773998,1.3856298542022705,0.0
782,7.058691596569133e-05,0.011920354391199315,-2.5065463280677793,701,3.0,172.59,5608000,-3.894451572705293e-05,1.14,0.06977760179899634,1.3859501779079437,0.0
782,0.00036993184019763704,0.020976314486852263,-119.36028301000596,702,3.0,168.97,5616000,7.33532272533921e-05,1.08,0.13217244879342616,1.3859484124183654,0.0
782,0.00012993570359157047,0.01607901018744831,-1.3798585319519043,703,4.0,182.21,5624000,0.00014552217726304661,1.44,0.11175873761065304,1.385919556617737,0.0
782,0.00024785229798396813,0.020874748249277122,-0.483546267747879,704,4.0,185.58,5632000,-9.975666973332408e-05,1.47,0.13500821932218968,1.38602907538414,0.0
782,0.00019820304276407796,0.016928349798226473,-2.1295955044031145,705,4.0,181.14,5640000,-0.0001328546534932684,1.3,0.1083504221122712,1.3859025597572328,0.0
782,0.00025329905198816504,0.020304181710577976,0.2290290606021881,706,3.1000000000000085,182.3,5648000,1.6182369472517165e-05,1.34,0.12405239486135543,1.3860317981243133,0.0
782,5.5523131128296654e-05,0.008622751508646921,-1.917142030596733,707,3.0,177.86,5656000,6.540298382589072e-05,1.25,0.06661256965249777,1.3861026215553283,0.0
782,0.0003406197498907204,0.01865394585719314,-0.8952721911668777,708,3.0,178.0,5664000,6.286732750595547e-06,1.25,0.12871347974054514,1.3858253490924834,0.0
782,0.0003413160837035889,0.02076071457499678,-0.6120785868167877,709,3.0,176.93,5672000,4.540335843557841e-05,1.25,0.13194841884542258,1.385989520549774,0.0
782,0.00020259508126173385,0.020779626863383038,0.09000575542449951,710,3.0,171.43,5680000,1.9856287381117e-05,1.11,0.11588341448456049,1.3860052943229675,0.0
782,0.00010611574550480895,0.013819452388155663,-2.263128068447113,711,3.0,178.81,5688000,-0.00014483385315543272,1.26,0.08664926474448294,1.3857434844970704,0.0
782,0.00016352901639038464,0.013181936742354135,0.03436306357383728,712,3.0,178.78,5696000,0.00014533302453855867,1.26,0.09156031338497997,1.3858543491363526,0.0
782,0.0002029425231410187,0.022235124162029947,-2.452493478655815,713,3.0,174.5,5704000,-5.4231580697887694e-05,1.16,0.11284429370425642,1.3860970377922057,0.0
782,0.00019513225491550655,0.0152923937982408,-0.4642425674200058,714,4.0,182.83,5712000,-6.03015456454159e-05,1.36,0.1049535922612995,1.385642124414444,0.0
782,0.0002123204143788371,0.01737722822827435,0.3338248258829117,715,4.0,185.99,5720000,-5.605713049590122e-06,1.45,0.11408395700156689,1.3857998275756835,0.0
782,0.00027104777115056323,0.020256029958587104,-0.5309030997753144,716,4.0,190.01,5728000,-6.080994633350656e-05,1.55,0.1338731011748314,1.3857566833496093,0.0
782,0.0004473953807294606,0.02134017839197704,-8.462472041845322,717,4.0,197.08,5736000,4.460040618141648e-05,1.76,0.1465152391139418,1.3856320071220398,0.0
782,0.0002655039441850704,0.01902509814292845,-0.6227885568141938,718,4.0,184.72,5744000,0.00010469406462334518,1.42,0.12628041596151887,1.3861289763450622,0.0
782,5.472688648694657e-05,0.011777383695109452,-0.2743166029453278,719,2.0,174.11,5752000,-6.510485291073564e-05,1.13,0.0733245865534991,1.3859056055545806,0.0
782,0.00010207275782704528,0.016156435142522355,-0.1995208442211151,720,3.0,174.73,5760000,7.566291191324126e-05,1.17,0.09234362268354744,1.3860969245433807,0.0
782,6.306576369638606e-05,0.011028696454161156,0.3214213800430298,721,3.0,177.04,5768000,-3.77570486307377e-05,1.26,0.07531544187106193,1.385945862531662,0.0
782,0.00030614722082191294,0.021609017133149395,-2.62792746424675,722,3.0,178.85,5776000,9.98830304160947e-05,1.31,0.1310769325774163,1.3858546590805054,0.0
782,0.00012166597797573786,0.015632465792397462,-3.087893413901329,723,4.0,182.98,5784000,-5.791400166344829e-05,1.38,0.09731694309972226,1.3861053895950317,0.0
782,0.00019864384708455417,0.017513529321512903,-1.3873737436532974,724,4.0,175.28,5792000,-0.00012020179757200822,1.2,0.11016014163382351,1.3860733342170715,0.0
782,0.00010306723171765953,0.013216958779510896,-0.5092123585939408,725,3.0,171.81,5800000,0.00012044098414662585,1.14,0.0850681488448754,1.3860562562942504,0.0
782,0.00017041816622054284,0.015755870825830607,-2.181567920446396,726,3.0,175.02,5808000,-6.250357040698873e-05,1.22,0.10443611542228609,1.3858147585391998,0.0
782,0.0002067125457810448,0.014779148803557112,-0.14881868183612823,727,3.0,175.84,5816000,3.596696717750092e-05,1.26,0.09778039473108947,1.385893087387085,0.0
782,9.364411052189326e-05,0.014201676554278357,0.04269467234611511,728,3.0,175.23,5824000,0.0001740750714270689,1.2,0.08771962400060147,1.3858000326156616,0.0
782,0.0001399330599701898,0.02089094850941241,0.23598427355289459,729,3.0,174.59,5832000,-3.361384640811593e-05,1.19,0.11142681209370493,1.3855017411708832,0.0
782,0.00028831885849342595,0.01799169583825684,-1.071551206111908,730,3.0,178.52,5840000,8.733907599435042e-05,1.28,0.11660883803851903,1.3853888356685637,0.0
782,0.00019959196396911237,0.01588024950655332,-0.5724256670475006,731,2.0,172.15,5848000,-0.0001847905795511906,1.1,0.10398916868958623,1.3857362258434296,0.0
782,0.00013743814679287425,0.014539894051759166,-0.6450292301177979,732,3.0,172.6,5856000,1.4595816119253867e-05,1.11,0.09363312317989766,1.3859728050231934,0.0
782,8.308555451719713e-05,0.014508942349152325,-1.1833720648288726,733,4.0,179.89,5864000,8.605018083471804e-06,1.31,0.08758930619806052,1.386123527288437,0.0
782,0.00035536564269989413,0.0169684363913375,-0.5100201767683029,734,4.1000000000000085,187.8,5872000,-0.0002349727350554076,1.53,0.12037295136600733,1.3851742386817931,0.0
782,0.00019722650370596284,0.014901269636345804,-0.33618440687656403,735,4.1000000000000085,187.64,5880000,5.194478799239732e-05,1.54,0.10159555730409921,1.3854450523853301,0.0
782,0.00016603637740502107,0.015101021138863564,-1.3233964264392852,736,3.0,172.17,5888000,-2.6974550710292533e-05,1.13,0.09740564751438796,1.3856284713745117,0.0
782,0.00011886337256157731,0.017417614548208983,-0.9906566160917282,737,3.0,178.27,5896000,0.0003453132296363037,1.27,0.09937919601798058,1.3857614922523498,0.0
782,0.00011007950265025101,0.013586852836771255,0.46864371418952944,738,3.0,184.79,5904000,-0.00022367970670529756,1.43,0.08604580559302122,1.3861019217967987,0.0
782,0.0001502322641422893,0.02039410181753341,-0.118321852684021,739,4.0,184.93,5912000,1.5979102026904002e-05,1.44,0.1164450962562114,1.3857650697231292,0.0
782,0.00015037200845938515,0.013770204094403313,-3.681722993850708,740,3.0,169.09,5920000,0.00011868146961205639,1.05,0.09193561907857656,1.3857304215431214,0.0
782,0.00031583445247008513,0.019798468625018786,-1.290991387963295,741,2.1000000000000085,160.14,5928000,-0.0002577575351460837,0.83,0.1260694603063166,1.3857260298728944,0.0
782,0.00013008981411473996,0.015734456394532064,-1.8923396062850952,742,3.1000000000000085,175.55,5936000,-3.5101119974569885e-05,1.22,0.10552681928500533,1.3861121582984923,0.0
782,0.00017543903656758175,0.015934088905143234,0.08367795526981353,743,4.0,181.73,5944000,-5.760233725595754e-05,1.36,0.10974715047515929,1.3856309616565705,0.0
782,0.00039832134421146747,0.01990048551425627,0.3025840300321579,744,4.0,186.19,5952000,-8.925971793360077e-05,1.5,0.13696594033390283,1.3858364081382752,0.0
782,0.00030953959602186387,0.019272968589018936,-9.597783362269402,745,4.0,187.24,5960000,4.6246426536526996e-05,1.56,0.1319858593121171,1.385887200832367,0.0
782,0.00024111024284479755,0.01931073440115217,-0.4301615822315216,746,3.0,179.99,5968000,-0.0001242897858719516,1.34,0.1190381535794586,1.3857136571407318,0.0
782,0.00011208628847697355,0.013468277069924452,-4.5087331384420395,747,3.0,181.5,5976000,0.0001673678040606319,1.33,0.093273323639296,1.3858151233196259,0.0
782,0.0004163018894954007,0.02405976665306432,-1.0841698491573333,748,3.0,176.85,5984000,-0.00012502101773861796,1.25,0.15642448020167649,1.3859556806087494,0.0
782,0.00015170671432088056,0.0132565144445642,-1.1915846109390258,749,3.0,175.9,5992000,1.888561669147748e-05,1.25,0.09648408074863254,1.385833613872528,0.0
782,0.0001357523748492895,0.016885502356593477,-0.7453164941072464,750,3.0,181.36,6000000,-3.3626122822170145e-05,1.35,0.10017585159279406,1.3860041069984437,0.0
782,0.00031299974685452983,0.016650046914000877,-0.13760532021522523,751,3.1000000000000085,187.55,6008000,6.40944311817293e-05,1.55,0.12569345547817648,1.3858403658866882,0.0
782,0.00018068183638916935,0.015858980445510287,-0.2741954863071442,752,4.0,189.13,6016000,-1.927922658069292e-06,1.6,0.10633763189893215,1.3860021555423736,0.0
782,9.495634969340472e-05,0.014208003991724205,-4.762681666612625,753,3.1000000000000085,182.5,6024000,-5.586857529124245e-05,1.39,0.08994695140980184,1.386121402978897,0.0
782,0.00014706538285082614,0.018026377317667822,-0.9790534007549286,754,3.0,176.97,6032000,-4.0978695506055376e-05,1.21,0.10320288404822349,1.3860370922088623,0.0
782,0.00010834790072522082,0.015678133563570444,-0.016284515857696535,755,3.0,178.05,6040000,5.3062377191963604e-05,1.24,0.09775880118366331,1.3861628782749176,0.0
782,8.469547368235909e-05,0.012626326348747554,-0.20998704552650452,756,3.0,175.54,6048000,0.00010079848158056848,1.21,0.07732715705875308,1.386155287027359,0.0
782,0.00024133025318320733,0.017964326110507318,-1.0116115909814836,757,3.0,171.35,6056000,-0.00010163571547309402,1.16,0.11721123379189521,1.3860273051261902,0.0
782,0.0006238207364708615,0.026926759280550286,-0.9138487857580185,758,4.0,182.81,6064000,-0.00023836699067032895,1.4,0.1731245359312743,1.3858420932292939,0.0
782,0.0005691739119015437,0.024664361603824257,-20.420113446116446,759,3.1000000000000085,186.17,6072000,0.0002762018058274407,1.5,0.17884206456132234,1.3843012189865112,0.0
782,0.00018627248690989974,0.012464183742159242,-3.2313189053535463,760,3.1000000000000085,187.46,6080000,-0.00017376019630319206,1.58,0.09486453033052385,1.385172506570816,0.0
782,6.229985664774063e-05,0.01190382207835254,-0.675808385014534,761,3.1000000000000085,178.6,6088000,-4.9001323895936365e-05,1.32,0.07909801173955203,1.385856430530548,0.0
782,0.00012223062466489408,0.014628583295039714,0.16198216140270233,762,3.1000000000000085,176.95,6096000,2.5340916290588212e-05,1.27,0.08608651108108462,1.3858243656158447,0.0
782,0.00015955369670990648,0.016581468428911755,-0.3558489453792572,763,3.0,182.17,6104000,-2.7310138721077236e-05,1.35,0.09478486196603626,1.3860275053977966,0.0
782,0.00017924666172888237,0.015096035359184934,-0.771015681028366,764,3.0,182.89,6112000,0.0001440418126367149,1.32,0.10586922648362815,1.3861521780490875,0.0
782,6.616539177983327e-05,0.013433192439950704,-0.5529628241062164,765,3.0,181.11,6120000,-7.584992999909446e-06,1.31,0.07974939520470797,1.386070224046707,0.0
782,6.285992349702952e-05,0.01441003912766891,-0.3223611205816269,766,3.0,176.95,6128000,-3.283899354755704e-05,1.2,0.08049168819095939,1.3860983741283417,0.0
782,0.00015918343016323887,0.020095714452743864,0.5306491380929947,767,3.0,181.04,6136000,-0.0001231773217295995,1.31,0.11084860236383974,1.385900511741638,0.0
782,9.637520637852504e-05,0.015505236130204261,0.25935280859470367,768,3.0,186.05,6144000,0.00013134826557688938,1.44,0.09464386852458119,1.3859657073020935,0.0
782,0.00025692410255715,0.021141064342418824,-6.358586803674698,769,3.1000000000000085,182.35,6152000,0.00016904536227229982,1.36,0.13416230948641897,1.385813788175583,0.0
782,9.881393683400575e-05,0.012419268284650335,-1.6811775118112564,770,3.0,173.94,6160000,-0.00015168761790846475,1.17,0.08800956690218299,1.386005072593689,0.0
782,0.00016673793943880355,0.017719670401958116,-2.9023114997148514,771,3.0,175.28,6168000,-1.8249886343255638e-05,1.18,0.10551666786428542,1.3859870147705078,0.0
782,0.00041734358303699534,0.019351719432918604,-1.1173483639955522,772,3.0,181.31,6176000,-0.00010750019114766474,1.32,0.13596524835564197,1.3858843529224396,0.0
782,0.0001219563203565599,0.01720944124039198,-0.2841084372997284,773,3.0,194.03,6184000,-4.162358658504672e-05,1.63,0.10950504722539335,1.386016948223114,0.0
782,0.00020701596509809406,0.016164026511307602,-3.095897561311722,774,3.0,189.49,6192000,6.653198681306094e-05,1.56,0.11524772853590548,1.3860336077213287,0.0
782,0.000158069840299504,0.013928685540061476,-1.0464240199327468,775,3.0,173.99,6200000,-0.00025547118112626775,1.21,0.09020481123588979,1.385850956439972,0.0
782,0.00036316377137637803,0.022036766336703234,-3.44204214155674,776,3.0,170.02,6208000,0.00039614146760868607,1.1,0.13109662343747913,1.3855143356323243,0.0
782,0.00038523396215225605,0.018829307128525503,-0.5560352438688279,777,3.1000000000000085,177.27,6216000,-0.0001522908989500138,1.24,0.13847420290112494,1.3858049726486206,0.0
782,0.0004031813100138493,0.016905133789103695,-3.3339272671937943,778,4.0,184.4,6224000,1.7793879455894056e-05,1.5,0.1316683609224856,1.3852738487720488,0.0
782,0.0001924465812092535,0.014077435331101602,-2.4207176685333254,779,4.0,187.87,6232000,8.681082210387103e-05,1.64,0.10647374746855348,1.3857841467857361,0.0
782,0.0003349912857220261,0.020292150850294934,-0.2363199657201767,780,4.0,183.79,6240000,-0.0001852727161895018,1.42,0.1321457317005843,1.3859717559814453,0.0
782,0.0001179929167695093,0.015362640594306382,-0.7915315860509873,781,4.0,187.98,6248000,4.867456969805062e-05,1.44,0.09809062357991934,1.3861206710338592,0.0
782,0.00025462352370368534,0.019092697365130286,-0.5160343074798583,782,3.0,180.74,6256000,-0.000172941175642336,1.29,0.12037799240089953,1.3859208846092224,0.0
782,0.0001317528631835785,0.011553922197837971,-1.3370090049505234,783,3.0,177.43,6264000,0.00014779753396624074,1.31,0.08527365267276764,1.386141574382782,0.0
782,0.00012377336080646729,0.01616392502220822,0.08442885220050812,784,3.0,175.1,6272000,1.6449426184408366e-05,1.23,0.09431832705624402,1.3861186361312867,0.0
782,0.0001398828568997601,0.011836173493690165,-1.5256419104337693,785,3.0,166.24,6280000,8.702417060703738e-05,0.98,0.08482464001048357,1.3857392573356628,0.0
782,6.656015724217922e-05,0.01587483776690042,0.5830180644989014,786,3.0,166.95,6288000,-3.366421253303997e-05,0.99,0.08218384676612914,1.3860071468353272,0.0
782,0.00014788638496725072,0.015982503801683652,-0.3444108510017395,787,3.1000000000000085,178.07,6296000,8.743888731260085e-05,1.25,0.09607065936550498,1.3860713958740234,0.0
782,0.00015866022141267422,0.016970697958884978,0.11136788427829743,788,3.0,180.77,6304000,-9.819759594392963e-05,1.29,0.10374371976591647,1.3861435735225678,0.0
782,0.0002294733029737017,0.017530901567227267,-1.539798420071602,789,3.0,182.37,6312000,1.5236034050758462e-05,1.4,0.10554405042901635,1.3860831534862519,0.0
782,0.0002992261551176512,0.019234989164096376,-3.399115517139435,790,3.0,181.33,6320000,4.90578607423231e-05,1.4,0.11762687409296632,1.3859847211837768,0.0
782,0.0002101495100747286,0.015991345906961888,-2.647558572292328,791,4.0,185.83,6328000,1.5142477204790339e-05,1.5,0.11541257871780544,1.3860433578491211,0.0
782,4.3999187753342994e-05,0.00970365565940691,-0.8095152676105499,792,3.0,176.53,6336000,2.1843911417818162e-06,1.23,0.06220360079780221,1.386129651069641,0.0
782,0.00014013896822689275,0.019232537903263423,0.4147840720415115,793,3.0,175.14,6344000,-2.3174631896836216e-05,1.22,0.11727528337389231,1.3858185064792634,0.0
782,0.0004293106691594062,0.021664867556765773,-0.6960230362415314,794,3.0,189.99,6352000,3.651803630418726e-05,1.66,0.15101319971960037,1.3853356981277465,0.0
782,7.165070424719033e-05,0.012687989071019931,-1.7926386958360672,795,3.0,183.53,6360000,2.5499494840914848e-05,1.45,0.07908485745079816,1.386121484041214,0.0
782,0.00010649097932841301,0.012449891020599206,-1.617733295559883,796,3.0,175.58,6368000,3.623698354203952e-05,1.19,0.08579593180678785,1.3861593520641327,0.0
782,0.00035489460772737403,0.02109807219514602,-3.456871836185455,797,3.0,177.64,6376000,1.2830092000513105e-05,1.27,0.13527131443377585,1.3859335196018219,0.0
782,0.00038038915055665256,0.020699918038536973,0.29727596044540405,798,4.0,186.44,6384000,2.3068346636136993e-05,1.53,0.1466634100396186,1.3857065963745117,0.0
782,0.00011241423107549053,0.012070918721957376,-0.33091999471187594,799,4.0,187.5,6392000,3.327584847284015e-05,1.57,0.08252535872161389,1.3859889090061188,0.0
782,0.00012626981022435758,0.01715148601350278,-0.10965815603733063,800,2.0,169.93,6400000,-7.81648900010623e-05,1.1,0.09836200572550297,1.385896260738373,0.0
782,0.0001706551284564739,0.014342924109641433,-2.358059858083725,801,2.0,169.29,6408000,-2.6688583820941857e-05,1.09,0.09696392851416022,1.3855985224246978,0.0
782,7.889149616929102e-05,0.015628298646498805,0.1443620193004608,802,3.0,170.88,6416000,0.00011710111582942773,1.11,0.08482122439425438,1.3859291994571685,0.0
782,0.00022630093719101297,0.01893181081829545,-1.5826486057043077,803,3.0,164.95,6424000,-3.669793281005696e-05,0.93,0.10497420388273895,1.386062662601471,0.0
782,0.00027923332485954686,0.020378488488310868,0.2624445980787277,804,3.0,174.1,6432000,4.377028442831943e-05,1.11,0.13524540099315346,1.3860191476345063,0.0
782,5.2406338379284986e-05,0.00977917202361575,0.21315969228744508,805,4.0,188.75,6440000,-7.338823264944949e-05,1.47,0.06766894774045795,1.3857691204547882,0.0
782,0.00016330195913354827,0.014832215022369222,-0.7251133662462235,806,4.0,180.41,6448000,6.901440121140468e-05,1.35,0.09315006831195205,1.3860438168048859,0.0
782,0.00010892557726208452,0.015709196149766156,-0.22241433143615721,807,3.0,171.51,6456000,-1.6201841117435833e-05,1.13,0.09208976340480149,1.3859620201587677,0.0
782,0.00019111132891794114,0.017032522023771157,-1.049304256439209,808,3.0,179.43,6464000,5.4040514196458386e-05,1.3,0.11613629397004843,1.3856895864009857,0.0
782,8.00289104387275e-05,0.012808357727573367,-1.6907560670375823,809,3.0,186.27,6472000,-4.57346327311825e-05,1.5,0.08068203123752028,1.3857374274730683,0.0
782,0.0003091553792518198,0.01989969434563166,-7.467699213027954,810,3.0,176.22,6480000,-1.649497662583599e-05,1.28,0.12665161755867302,1.385702303647995,0.0
782,0.000255740359183676,0.017717459119646863,0.1372046673297882,811,3.0,181.08,6488000,-0.00010650454549249844,1.42,0.11965119140222669,1.3855763292312622,0.0
782,0.0003701140680959725,0.021902235236514613,0.11884995222091675,812,3.1000000000000085,185.32,6496000,-3.55421567655867e-05,1.51,0.15664531353861094,1.3852918803691865,0.0
782,0.00034940063101032595,0.02205485517657438,-0.6868845903873444,813,3.1000000000000085,187.19,6504000,-1.092983284706861e-05,1.56,0.1487391407042742,1.3856418192386628,0.0
782,0.00016243467099485542,0.014779772097627384,-2.840590347647667,814,3.0,176.7,6512000,-1.980174401978729e-06,1.24,0.09517868799623103,1.3860058856010438,0.0
782,0.0004074348726767596,0.020417661714313372,-69.49283856987954,815,3.0,175.7,6520000,5.0787783497980856e-05,1.24,0.13494797657709567,1.3853799819946289,0.0
782,0.0001744367592323215,0.018184942092995957,-1.0237723898887634,816,3.0,182.34,6528000,-6.429376589949243e-06,1.41,0.11834695609286427,1.3859086549282074,0.0
782,0.0004462473242563192,0.024122631119602708,-0.23030063271522522,817,3.1000000000000085,187.67,6536000,-4.2100763994312726e-05,1.52,0.1574668207578361,1.3857074427604674,0.0
782,0.0004147037419294008,0.01877456356264805,-0.39108353555202485,818,4.0,188.1,6544000,-5.146458003082443e-06,1.56,0.13913633632007985,1.3857303297519683,0.0
782,0.00010467654727733589,0.013364053130733973,-1.4758880597352981,819,4.0,181.93,6552000,-8.16624738945393e-06,1.4,0.09457327043637634,1.3860606694221496,0.0
782,0.00020050966987582796,0.01708274841119617,-0.16811668395996093,820,4.0,182.13,6560000,4.383469618915114e-05,1.36,0.1150962704140693,1.3860750257968903,0.0
782,9.121808661092246e-05,0.013697070608764296,-0.21908726811408996,821,3.1000000000000085,185.38,6568000,4.150821308940067e-05,1.44,0.08836061336100101,1.3860945761203767,0.0
782,9.116061570011879e-05,0.01520803063892872,0.20202847361564635,822,3.0,179.23,6576000,4.367719411675352e-05,1.31,0.08922902471385896,1.3860239601135254,0.0
782,0.00019387962494349153,0.01925542887383187,0.16542637825012207,823,3.0,176.72,6584000,-9.61430107417982e-05,1.24,0.10969525405205786,1.3860589754581452,0.0
782,0.00014483663317662376,0.014264697945219283,-0.14553535997867584,824,3.0,170.28,6592000,-5.5955003081180624e-05,1.09,0.0920484482869506,1.385839411020279,0.0
782,0.00024385200931817508,0.01730064912782035,-0.5145402330160141,825,3.0,170.34,6600000,8.517897738784086e-05,1.13,0.11072779931128025,1.3860385668277742,0.0
782,0.00030775946997664506,0.02166656962530073,0.25967675805091855,826,4.0,189.95,6608000,3.2527436851523816e-05,1.57,0.1252043629437685,1.3859828448295592,0.0
782,5.1551946120298454e-05,0.008648832244945951,-3.9435190564393996,827,3.0,182.77,6616000,-0.00010199473581451457,1.36,0.06917663235217333,1.3859638381004333,0.0
782,0.00016603462667347913,0.01282917237064308,-1.5544612872600556,828,2.0,163.14,6624000,-2.173431566916406e-06,0.88,0.08729777902364731,1.3859053230285645,0.0
782,0.0001033659686243027,0.014443324898919908,0.0011155849695205688,829,3.0,171.03,6632000,-1.5903789771982703e-05,1.12,0.09369776274077594,1.3857689201831818,0.0
782,9.950671578565107e-05,0.015569543481390082,-0.1271177738904953,830,3.0,179.78,6640000,3.1242031946021596e-05,1.33,0.09681433815043419,1.3860343611240387,0.0
782,8.579021120567631e-05,0.014706365326832426,-1.060120010972023,831,3.0,178.81,6648000,2.877390632420429e-05,1.28,0.08574838522821665,1.386134752035141,0.0
782,0.0001050620762350718,0.014738820233870862,0.22531779170036315,832,3.0,182.68,6656000,4.760573058320006e-05,1.37,0.09380671173334122,1.3860541760921479,0.0
782,0.00016659325064892982,0.014839166849600896,-0.7508335250616074,833,3.0,181.77,6664000,-1.033533684676513e-05,1.34,0.10095167649444192,1.3859903299808503,0.0
782,0.00029874630621179677,0.020595599161242206,-1.1423893833160401,834,3.0,177.56,6672000,-0.000194362238762551,1.25,0.12400554040912538,1.3861648893356324,0.0
782,0.00036179825718193117,0.01829413326614816,-1.2685303914546966,835,3.0,177.03,6680000,8.0078983301064e-05,1.26,0.12760495386086404,1.38588236451149,0.0
782,0.00017781465802784168,0.01585286978373608,-0.22159697473049164,836,3.0,182.0,6688000,7.605494547533454e-05,1.34,0.10739808118902147,1.3859654247760773,0.0
782,5.2481694651760336e-05,0.010351215965377518,-0.34108877420425415,837,3.0,180.27,6696000,-7.021865576462005e-05,1.29,0.0652823666902259,1.3855280590057373,0.0
782,0.0001649993429687413,0.016543373476934905,-0.4457032364606857,838,3.0,174.78,6704000,8.201034885132685e-05,1.22,0.098685885053128,1.386006189584732,0.0
782,0.00010886002049915078,0.01667849701899419,0.5547009432315826,839,3.0,179.47,6712000,-9.038929929374717e-05,1.31,0.09821395293809473,1.3859813213348389,0.0
782,5.240346640050575e-05,0.012184224542669445,-0.85314089179039,840,3.0,179.21,6720000,-1.0653177778294775e-05,1.26,0.07031501562334597,1.3860787057876587,0.0
782,0.00011546575357328947,0.01711760566036468,0.03713203251361847,841,3.0,169.19,6728000,2.1356014367484023e-05,1.04,0.09853038001805543,1.3859190499782563,0.0
782,0.00024231798876257925,0.016495148202231164,0.11108979523181915,842,3.0,173.98,6736000,-0.00010099997025463381,1.19,0.1100860418844968,1.3858480870723724,0.0
782,0.00022975068489472505,0.017378803518031023,-2.4228077083826065,843,4.0,178.67,6744000,4.226676822554509e-05,1.3,0.11086112963967025,1.3860202181339263,0.0
781,0.00024545598085211394,0.01766847068488645,-0.2773036766052246,844,3.0,173.6,6752000,0.00011240300802455749,1.16,0.11708748631179333,1.3860846614837647,0.0
781,0.0001233436670560195,0.01650444820094414,0.2070384806394577,845,3.0,173.15,6760000,-7.308209192615323e-05,1.15,0.10035609676502645,1.385886641740799,0.0
781,6.671998528759104e-05,0.01351390143485666,0.34257456958293914,846,4.0,180.44,6768000,4.0738082334428326e-05,1.33,0.0842192711494863,1.3860547256469726,0.0
781,0.00022464612091113167,0.016449519513563583,-2.1836350214481355,847,3.0,180.99,6776000,-5.0924303777719616e-05,1.37,0.10344787694979458,1.3857891392707824,0.0
781,0.0003310385108977698,0.01970271784277323,-326.79427751779554,848,3.0,177.23,6784000,-3.417568776058033e-05,1.29,0.13175249974243342,1.385926775932312,0.0
782,0.00016328770695793083,0.01384976295286314,-1.966267732977867,849,4.0,184.97,6792000,4.41955809992578e-05,1.45,0.09242781659122556,1.3859403538703918,0.0
782,0.0002332203807316091,0.016839666389734637,-0.04004483282566071,850,4.0,189.08,6800000,-7.704862820901326e-05,1.54,0.12204971369355917,1.3861023080348969,0.0
781,0.0002219972241658752,0.015892828087786914,-0.6190582531690597,851,3.1000000000000085,185.4,6808000,6.682296349026728e-05,1.45,0.10935980319511146,1.3860053789615632,0.0
781,0.0004903220610137282,0.021109054114521006,-1.7434580028057098,852,3.0,179.48,6816000,7.495813671994256e-05,1.32,0.13447687322739513,1.386034939289093,0.0
782,0.0002323970212307813,0.015408223463122156,-5.2468433344364165,853,3.1000000000000085,179.68,6824000,6.581238919352472e-05,1.34,0.10860218368470669,1.3861054503917694,0.0
781,0.00025860394286667085,0.014135955758007851,-0.38074740767478943,854,3.0,172.16,6832000,5.584612095844932e-05,1.15,0.10105549151077867,1.3859302413463592,0.0
782,0.000386707280708265,0.019256517342653788,-7.663901373147964,855,2.0,166.97,6840000,3.240724636270898e-05,1.04,0.12970454327762126,1.3859909677505493,0.0
782,0.00016602028787247037,0.011223018268332831,-0.7755651932954788,856,3.0,173.37,6848000,7.44047145053628e-05,1.17,0.08863213869743049,1.3858649516105652,0.0
781,0.0003028296315108037,0.01442467890977987,-0.21396021962165832,857,3.0,175.24,6856000,3.2492966965946835e-05,1.17,0.11631954199634492,1.3861180710792542,0.0
781,0.00010507203936896303,0.014365799327486993,-0.25755765676498416,858,3.0,178.85,6864000,-2.3026443850540092e-05,1.28,0.09116940687876195,1.3861194789409637,0.0
781,0.00017039753135122737,0.015209208442589122,-1.6386862856149673,859,3.0,181.85,6872000,3.8434782568401714e-05,1.34,0.09542989931534976,1.3860655152797698,0.0
781,0.00021790879860333234,0.014400411993081745,-424.5164118242264,860,3.0,185.19,6880000,-1.937467015522998e-05,1.43,0.10656901988666505,1.3859888231754303,0.0
781,0.0001570280749797348,0.017883888857993982,0.49103898465633394,861,3.1000000000000085,191.89,6888000,9.95521201275551e-05,1.6,0.10633602337911725,1.3858385050296784,0.0
781,0.0003816098175809657,0.021337745945265052,0.5676101332902909,862,4.0,197.91,6896000,-0.0001546485019935062,1.76,0.15363113526254893,1.385950846672058,0.0
781,6.832779203818973e-05,0.010933514691024923,-2.653985265493393,863,4.0,188.85,6904000,8.777011462370865e-06,1.51,0.07533494043163955,1.3861903858184814,0.0
781,0.00022750738475792786,0.021184530352450506,0.020884139537811278,864,3.0,175.03,6912000,-8.799965562502622e-06,1.17,0.12508622656576335,1.3859046590328217,0.0
782,0.0005587664867982766,0.02142525331319621,0.01921575903892517,865,3.1000000000000085,184.56,6920000,-3.0233533458385864e-05,1.47,0.16473214888945223,1.3855665135383606,0.0
781,0.00012334689995640246,0.013872223729209952,-0.7965625613927841,866,3.1000000000000085,187.49,6928000,0.00010048838094917301,1.55,0.09315276093780994,1.385787123441696,0.0
