approx_kl_divergence,clip_fraction,episode_length,advantage_norm,policy_loss,value_loss,epoch_idx,grad_norm,policy_entropy,explained_variance,PMM:episode_rewards,P09:episode_rewards,P01:episode_rewards,frames,fps
0.0033747752629778916,0.2547607421875,342.96,15.968717479705811,-0.0015206754716928117,0.008440217309407671,38,0.05398540952162041,1.775424463301897,1.1175870895385742e-09,177.25,377.5000000000002,47.50000000000001,389120,521
0.0035025387928214967,0.2967529296875,338.16,15.968716442584991,-0.0015914747382339556,0.006983322305805473,39,0.05573371866152923,1.7604255229234695,-4.470348358154297e-09,167.5,332.5000000000006,25.0,399360,522
0.0031470868343603797,0.2488525390625,333.51,15.9687175989151,-0.0013235443402663805,0.008171794394093013,40,0.05452408429985901,1.766254772245884,-8.195638656616212e-09,161.75,332.5000000000006,25.0,409600,523
0.0027155536681220836,0.1984130859375,331.18,15.96871638894081,-0.0007902880330220796,0.007691771527902347,41,0.05561431263228045,1.7763486117124558,4.209578037261963e-08,161.75,400.0,22.500000000000007,419840,523
0.0035071483222054666,0.30166015625,325.06,15.9687151491642,-0.00171439626137726,0.0070957144190060715,42,0.05132526217787573,1.7811592444777489,7.82310962677002e-09,149.0,325.0,0.0,430080,523
0.0034544578235909283,0.270263671875,320.65,15.968717581033706,-0.0019069560439675115,0.007278413409312634,43,0.0519931396380509,1.782741443812847,-1.601874828338623e-08,130.75,275.0,0.0,440320,524
0.0026015902214680865,0.1848876953125,323.57,15.96871793270111,-0.0014936656451027374,0.012086934429862594,44,0.05438261727863082,1.7653157591819764,2.9802322387695314e-09,150.0,302.5000000000002,0.0,450560,524
0.0036655133419799314,0.274365234375,328.71,15.968716263771057,-0.002087907909663045,0.008086429944978591,45,0.05221218901703363,1.7593729026615619,-2.9802322387695314e-09,164.25,400.0,22.500000000000007,460800,524
0.0022782721032399422,0.1742431640625,332.11,15.96871789097786,-0.0008409877751546446,0.008788627118701698,46,0.052657765338255724,1.7797014825046062,3.3527612686157227e-09,175.75,400.0,25.0,471040,524
0.0024656877506913587,0.198828125,333.81,15.968714678287506,-0.0012057542735419702,0.008994628296284191,47,0.055690697002614156,1.7745325103402139,-7.450580596923828e-09,173.25,400.0,25.0,481280,524
0.002794642538322023,0.2177978515625,328.45,15.968717396259308,-0.0016632304294034838,0.0077174865377855895,48,0.05053759719064692,1.7768705397844315,3.7252902984619143e-10,152.5,275.0,22.500000000000007,491520,524
0.0030842677484997695,0.2582275390625,322.08,15.968717789649963,-0.001921561134440708,0.007189138044668653,49,0.05191309999510788,1.7659930050373078,-1.1920928955078126e-08,135.0,250.0,25.0,501760,525
0.0038670418584160872,0.3068115234375,318.42,15.968717157840729,-0.001513393564528087,0.007325963319408402,50,0.05355190336308696,1.7728211164474488,-5.960464477539063e-09,120.75,250.0,0.0,512000,526
0.0034308632779925575,0.280517578125,323.84,15.968717271089554,-0.0020892696866212646,0.008166999177876732,51,0.05371801872467956,1.7776553221046925,-1.1175870895385742e-08,123.5,275.0,22.500000000000007,522240,526
0.003476296999593842,0.2789306640625,330.59,15.9687175989151,-0.001630386539545725,0.007408047669287043,52,0.05480325568627895,1.7826494365930556,2.6077032089233397e-09,142.0,325.0,0.0,532480,526
0.00238481804942694,0.2071533203125,329.67,15.968717432022094,-0.0015377235649793874,0.008820770750617157,53,0.05191380669543717,1.772476391494274,7.078051567077636e-09,140.5,277.5000000000002,25.0,542720,526
0.0028337668083509016,0.2539306640625,331.36,15.968716812133788,-0.002085718339367304,0.00855825662638381,54,0.05079202839421276,1.7654636174440383,2.9802322387695314e-09,160.75,332.5000000000006,25.0,552960,526
0.0038622537366563847,0.283642578125,332.24,15.968714863061905,-0.0017216117921634577,0.007330853897116185,55,0.052716216384711856,1.7817353397607802,-4.470348358154297e-09,160.25,402.5000000000002,25.0,563200,526
0.0026300356850015305,0.2265625,331.13,15.968716734647751,-0.001542024451555335,0.007290333663786441,56,0.05462619007696724,1.7788154810667038,-1.862645149230957e-09,166.5,475.0,25.0,573440,526
0.0033496684649207964,0.2385009765625,327.83,15.968717169761657,-0.0014652634330559523,0.008409268217292265,57,0.05285763588113662,1.7772168561816215,-1.3411045074462891e-08,160.25,475.0,25.0,583680,527
0.003546378689611629,0.277734375,328.69,15.968717604875565,-0.0014696792179165641,0.009249986735812853,58,0.05501907117070216,1.7768783934414387,2.9802322387695314e-09,158.25,425.0,25.0,593920,527
0.002906370566665828,0.2445068359375,338.68,15.968717712163926,-0.0018710130789258983,0.009932673550429172,59,0.05636809291131388,1.7782877326011657,-8.195638656616212e-09,184.0,427.5000000000002,50.0,604160,527
0.0032677478426649032,0.2590087890625,338.76,15.96871691942215,-0.001668935611814959,0.007364805190820789,60,0.05320379629623684,1.7785899214446546,-3.7252902984619143e-10,179.75,402.5000000000002,47.50000000000001,614400,527
0.0032371357777606137,0.237744140625,335.36,15.96871766448021,-0.0015353346549090928,0.00768595534209453,61,0.05160794395283238,1.7636305496096611,-6.332993507385254e-09,167.0,407.5000000000006,25.0,624640,522
0.0029721777595796083,0.2443603515625,326.45,15.968717569112778,-0.00170069278065057,0.008290246848537209,62,0.0517357745633398,1.7765165589749814,-1.0058283805847169e-08,156.5,377.5000000000002,25.0,634880,521
0.0031749126672224294,0.2604736328125,326.36,15.968716710805893,-0.001955299980545533,0.007889144022647088,63,0.05491798439383888,1.7762497186660766,-3.7252902984619143e-10,147.0,300.0,25.0,645120,517
0.003008957373060639,0.2465087890625,329.6,15.968717700242996,-0.001826177143084351,0.008776333196874476,64,0.053850293220712844,1.781633386015892,5.215406417846679e-09,162.0,377.5000000000002,25.0,655360,512
0.0026613189536988102,0.2102783203125,338.04,15.968717736005782,-0.0014794231192354346,0.010992441424514254,65,0.05471432405566849,1.7785089388489723,-1.9744038581848144e-08,185.0,502.5000000000002,25.0,665600,510
0.0028596720476002702,0.2241943359375,340.33,15.968715131282806,-0.0010077037819428369,0.008841114206461498,66,0.056516441396715925,1.7828300401568413,1.0430812835693359e-08,189.75,502.5000000000002,25.0,675840,509
0.002513550904143358,0.2071044921875,341.05,15.968717312812805,-0.0013633851041959133,0.008818344964629432,67,0.05308944179723276,1.7821736864745616,-5.215406417846679e-09,183.5,390.0000000000013,50.0,686080,507
0.0026931853065661924,0.230517578125,337.42,15.968717575073242,-0.0018377574044279755,0.009520467789116083,68,0.05299595439724954,1.7806448310613632,-1.862645149230957e-09,180.25,432.5000000000006,47.50000000000001,696320,506
0.002558751245601343,0.1996826171875,334.06,15.96871783733368,-0.0014345007846713997,0.010220233671861933,69,0.05474553919310623,1.7774281315505505,-8.568167686462402e-09,174.25,380.00000000000045,25.0,706560,505
0.0034844316726776016,0.2750244140625,335.34,15.968715339899063,-0.0016268594252323964,0.00799177877860302,70,0.05461268685699096,1.775382812321186,-8.940696716308593e-09,179.25,357.5000000000007,25.0,716800,503
0.002394744627008549,0.2085693359375,331.46,15.968717628717423,-0.001532795577440993,0.010169360952204443,71,0.05532747259262401,1.7829971753060818,-1.1548399925231934e-08,167.5,325.0,25.0,727040,502
0.0029370821790053016,0.249560546875,334.35,15.96871775984764,-0.0017420264826796482,0.00846112662111409,72,0.0553223420484828,1.7822176761925221,1.3411045074462891e-08,175.0,452.50000000000017,25.0,737280,501
0.003051342858154982,0.2433837890625,334.38,15.96871730685234,-0.001632020450415439,0.006350243276665423,73,0.049949502655266084,1.7697477385401725,-4.097819328308106e-09,155.75,327.5000000000002,25.0,747520,500
0.0032855673403460626,0.2641357421875,331.49,15.968716651201248,-0.0019163167969963979,0.007100622721554828,74,0.051649358000217235,1.7722984246909619,8.940696716308593e-09,137.75,280.00000000000045,25.0,757760,499
0.00233592867881498,0.1921142578125,332.08,15.9687131524086,-0.0012372260531265055,0.00826519306596225,75,0.05324977670205291,1.782527071237564,7.450580596923828e-09,139.0,277.5000000000002,22.500000000000007,768000,499
0.0034616809892895617,0.2926513671875,324.99,15.968716984987259,-0.002014364713249961,0.006584401081022406,76,0.05129410980826208,1.7795798033475876,-7.078051567077636e-09,130.75,277.5000000000002,0.0,778240,498
0.003129353513679689,0.2817138671875,322.89,15.9686969935894,-0.0016464608459500595,0.006548720592481061,77,0.05247761632247425,1.7734886206686498,-3.3900141716003417e-08,134.75,277.5000000000002,0.0,788480,496
0.003669223342615169,0.2692138671875,314.75,15.968716025352478,-0.0017368137880112045,0.0070167981739359675,78,0.05272875710883275,1.7761941067874432,7.450580596923828e-09,111.75,252.50000000000023,22.500000000000007,798720,495
0.003199533068470828,0.2680908203125,317.65,15.968716043233872,-0.002384302809878136,0.007706198452524404,79,0.0526760717413294,1.778613344579935,1.4901161193847657e-09,122.0,250.0,22.500000000000007,808960,494
0.0026626941252573034,0.2454345703125,321.82,15.968716090917587,-0.001360546586511191,0.008095183543309759,80,0.054972952423655255,1.7769643798470498,2.9802322387695314e-09,138.25,275.0,22.500000000000007,819200,494
0.0022994576530152243,0.236376953125,327.6,15.968717724084854,-0.0017028431579092286,0.00831170242272492,81,0.0546034780541528,1.7625530749559402,-3.7252902984619143e-10,164.5,452.50000000000017,25.0,829440,492
0.003382387416797883,0.3065185546875,330.43,15.968717736005782,-0.002278271895556827,0.00829173110487318,82,0.05148641615345182,1.7748785309493542,-1.564621925354004e-08,160.5,450.0,25.0,839680,492
0.0025586017089722192,0.194482421875,333.97,15.968717336654663,-0.001202706923140795,0.008859231751148399,83,0.05186514336407787,1.7594034425914287,3.725290298461914e-09,157.5,277.5000000000002,50.0,849920,491
0.00295087589069567,0.2176513671875,335.72,15.968717730045318,-0.0014224950202333276,0.009371101504530088,84,0.05516334320176748,1.777278372645378,1.862645149230957e-08,155.0,277.5000000000002,50.0,860160,490
0.002569372511641177,0.23984375,330.85,15.96871730685234,-0.0017025440865836572,0.008548577492729238,85,0.051394154279910974,1.771539968252182,-2.5331974029541015e-08,154.75,300.0,50.0,870400,489
0.0029178437554605806,0.25859375,330.84,15.968717712163926,-0.002134950555409887,0.00905588846108003,86,0.053630233691846996,1.7829058565199376,-1.30385160446167e-08,170.25,302.5000000000002,25.0,880640,489
0.0033482456434740016,0.247607421875,324.1,15.96871749162674,-0.0017535134655190631,0.007729858652601252,87,0.05456886056944941,1.7841219089925289,-4.470348358154297e-09,158.5,332.5000000000006,25.0,890880,488
0.003316176456181097,0.2752197265625,325.98,15.968715739250182,-0.0020304396079154686,0.0063904866846201,88,0.05051457842339777,1.772624309360981,4.097819328308106e-09,146.0,275.0,25.0,901120,488
0.0027918211814665027,0.25302734375,327.42,15.968717610836029,-0.001893346431097598,0.009587122168613859,89,0.052916368691178314,1.7761001892387867,-7.450580596923829e-10,141.5,252.50000000000023,25.0,911360,487
0.0026992921386295166,0.2307861328125,332.33,15.968717765808105,-0.001445428001898108,0.01104929065786564,90,0.05577823074993362,1.7700143538415432,1.1175870895385742e-09,170.75,350.0,25.0,921600,486
0.002455533540342003,0.1930419921875,333.68,15.968716949224472,-0.0015088744105014485,0.007440921972167303,91,0.051696481594334306,1.7664473906159401,-4.470348358154297e-09,177.75,425.0,50.0,931840,486
0.0035524399796713624,0.254150390625,327.46,15.968717241287232,-0.0014815926246228629,0.0069875690284334265,92,0.05177303697180852,1.7787958540022373,4.097819328308106e-09,165.0,327.5000000000002,25.0,942080,485
0.0031290407363712804,0.263623046875,324.56,15.968717050552367,-0.001743142489431193,0.007910065898857965,93,0.04964078762617029,1.7763335347175597,-1.601874828338623e-08,138.25,255.00000000000043,0.0,952320,485
0.002573886294527483,0.246337890625,323.4,15.968717449903489,-0.001036327275505755,0.008268268456504302,94,0.053173113405999416,1.7811265133321286,5.587935447692871e-09,136.75,202.50000000000023,25.0,962560,484
0.002685353589220085,0.2519775390625,328.56,15.968717402219772,-0.0017646289627009538,0.008098292987597233,95,0.054029979530956306,1.7787286639213562,-1.30385160446167e-08,158.25,502.5000000000002,25.0,972800,483
0.0028777372027832373,0.244482421875,326.34,15.968717628717423,-0.0015567125978122932,0.008474187607862404,96,0.051927517325484326,1.7736365847289561,-7.450580596923829e-10,159.5,312.5000000000011,25.0,983040,483
0.002927226253041226,0.263720703125,322.87,15.968716710805893,-0.0017323927750112489,0.008866094380371692,97,0.05393269543299465,1.764457429200411,-5.215406417846679e-09,158.25,310.00000000000085,25.0,993280,482
0.0029326525692965786,0.2454345703125,320.16,15.968717473745347,-0.0016749323596741306,0.00806424043134939,98,0.05275165110786856,1.772375950217247,8.568167686462402e-09,149.25,277.5000000000002,25.0,1003520,482
0.0026292301307051956,0.2421142578125,327.54,15.9687171459198,-0.0014216741135896882,0.008668727894269068,99,0.05548042974883063,1.7847416073083877,-5.587935447692871e-09,171.75,450.0,25.0,1013760,481
0.0026893178901644887,0.2424560546875,335.0,15.968717831373215,-0.002000907602632651,0.011262102618638891,100,0.055759804879393284,1.770020505040884,-5.215406417846679e-09,191.75,477.5000000000002,50.0,1024000,481
0.00306149594417775,0.2867919921875,336.29,15.968717628717423,-0.0016596105771895964,0.009474050279959557,101,0.055582297878570996,1.7805086806416512,-2.570450305938721e-08,196.75,477.5000000000002,72.50000000000001,1034240,480
0.002967858903184606,0.25654296875,333.33,15.968717110157012,-0.0016551010186958593,0.007345823110745187,102,0.052929773254080624,1.7771827027201652,-2.16066837310791e-08,174.5,402.5000000000002,47.50000000000001,1044480,480
0.002593732683476446,0.22734375,327.27,15.968717563152314,-0.0018286303617060184,0.0069384594522489355,103,0.05078760779160586,1.7800569117069245,1.4901161193847657e-09,149.25,302.5000000000002,25.0,1054720,480
0.0028513264794582938,0.2329345703125,330.13,15.968716526031494,-0.0013916315187088913,0.006486162280097574,104,0.05035434398986821,1.7843007393181325,6.7055225372314455e-09,135.0,275.0,25.0,1064960,480
0.002359802149976531,0.2089599609375,328.3,15.968717420101166,-0.0006743453941453481,0.008724171602307252,105,0.05484970615908018,1.7801765389740467,-5.960464477539063e-09,132.75,275.0,25.0,1075200,479
0.002960135110311057,0.2624755859375,324.93,15.968717443943024,-0.0019422512254095637,0.006672545008632369,106,0.049973640332765946,1.7819627955555917,5.587935447692871e-09,126.75,252.50000000000023,25.0,1085440,479
0.0028794763745509044,0.260791015625,325.25,15.968717527389526,-0.0014614289812016068,0.008892465682492912,107,0.05396136574013074,1.776027511805296,1.4901161193847657e-09,142.75,275.0,25.0,1095680,478
0.0025269756563716327,0.20654296875,330.35,15.968717795610427,-0.0012362611822027247,0.010081107399128087,108,0.05310522097582322,1.7751184575259686,-2.4959444999694825e-08,163.5,335.00000000000085,25.0,1105920,478
0.002668624695024846,0.2228759765625,341.36,15.96871754527092,-0.0015995038163964636,0.011502322724663828,109,0.05635519316928449,1.7763362869620323,8.568167686462402e-09,192.5,380.00000000000045,47.50000000000001,1116160,477
0.0025163326345875705,0.230029296875,343.64,15.96871771812439,-0.0018381097917881562,0.009181960982732561,110,0.05309260574066765,1.7822834067046642,-7.450580596923829e-10,197.5,380.00000000000045,50.0,1126400,477
0.0028258501690629602,0.2782470703125,337.98,15.968717610836029,-0.002436491715707234,0.00927803840404522,111,0.052868881492769706,1.7802629947662354,-1.5273690223693846e-08,195.5,432.5000000000006,25.0,1136640,476
0.0022832483363572466,0.203857421875,329.23,15.968717694282532,-0.0010775936927529984,0.009771017609273258,112,0.05702136837292947,1.778511716425419,1.862645149230957e-09,175.0,325.0,25.0,1146880,476
0.0030790533077265534,0.3033447265625,328.49,15.96871787905693,-0.002079152539226925,0.007308704633851448,113,0.05158240899818941,1.7710668213665486,-2.421438694000244e-08,163.75,325.0,50.0,1157120,476
0.0030529882676432864,0.2891357421875,328.87,15.968712204694748,-0.002014705611873069,0.008356842901085315,114,0.053990045155679046,1.7808129914104938,1.4528632164001465e-08,143.25,250.0,25.0,1167360,475
0.002301578364267698,0.2125732421875,328.61,15.968717712163926,-0.0017144846948212943,0.009731517539148627,115,0.05450630079364037,1.7827691331505775,7.450580596923828e-09,141.25,252.50000000000023,25.0,1177600,475
0.0025780088644523857,0.2620361328125,330.53,15.968717777729035,-0.0015510646677284966,0.011265594058113493,116,0.05699504103023121,1.7717360965907574,1.9744038581848144e-08,166.0,327.5000000000002,25.0,1187840,474
0.002494706403049918,0.2225830078125,337.41,15.968717634677887,-0.0012010866805212573,0.008063548338668625,117,0.05084619478068,1.7687028281390667,-1.564621925354004e-08,182.5,377.5000000000002,50.0,1198080,474
0.002453986532185581,0.2468017578125,337.12,15.96871766448021,-0.001415113428447512,0.009345890173790394,118,0.053368641403648075,1.779708780348301,4.8428773880004884e-09,191.0,450.0,47.50000000000001,1208320,474
0.0025471207533882987,0.26083984375,329.17,15.968717622756959,-0.001900563604431227,0.008703745602451818,119,0.05499949225082995,1.782008334249258,1.3411045074462891e-08,175.0,405.00000000000045,25.0,1218560,474
0.003188776808815419,0.2660888671875,325.91,15.968717992305756,-0.0020926618253724882,0.010046885089013812,120,0.054523683399509845,1.780868574976921,-1.862645149230957e-09,173.0,405.00000000000045,25.0,1228800,473
0.0030550598033300957,0.2666015625,323.52,15.968717360496521,-0.001744676407543011,0.00966243114817189,121,0.05747427706513242,1.7791446186602116,-1.1175870895385742e-08,168.25,350.0,47.50000000000001,1239040,473
0.002676027922780122,0.2453857421875,327.72,15.968717777729035,-0.0015275105834007263,0.00794517490612634,122,0.050945142990477164,1.777061515301466,4.097819328308106e-09,175.5,477.5000000000002,25.0,1249280,473
0.0020115995378205296,0.1967529296875,329.08,15.968717795610427,-0.001293722473201342,0.009650376749050338,123,0.055448821208412234,1.7797926843166352,-9.313225746154785e-09,172.0,385.00000000000085,25.0,1259520,473
0.002160715334680674,0.206396484375,333.86,15.96871775984764,-0.001374328455858631,0.009277325682433002,124,0.05425722515569457,1.7688915602862836,2.7567148208618165e-08,164.5,350.0,25.0,1269760,472
0.0034982988569936422,0.3211669921875,329.23,15.968710297346115,-0.002179203434570809,0.005605696758338841,125,0.0489025564676539,1.7839477054774762,-1.9744038581848144e-08,140.25,252.50000000000023,25.0,1280000,472
0.0029583028872366413,0.30185546875,328.13,15.968717670440673,-0.0018063671541312942,0.008578469540998413,126,0.05165321296422755,1.7829765483736992,-7.078051567077636e-09,128.75,227.5000000000002,25.0,1290240,472
0.002666016622060852,0.262353515625,324.15,15.968717813491821,-0.0017026672801875975,0.00836168177156651,127,0.05420039828275479,1.7845245331525803,1.1175870895385742e-09,127.25,227.5000000000002,25.0,1300480,472
0.0026816677194062776,0.2565185546875,332.44,15.968717616796493,-0.001755696921463823,0.008848453696282376,128,0.053779714036090144,1.7859386190772057,-1.9744038581848144e-08,153.0,352.5000000000002,25.0,1310720,472
0.0029153585681086724,0.2613037109375,335.69,15.968717497587203,-0.0016319456190103665,0.007894141398583087,129,0.0514539410522481,1.7756836615502833,8.568167686462402e-09,171.25,450.0,25.0,1320960,472
0.0028511561929121854,0.2833984375,333.81,15.968716353178024,-0.0022535867774422513,0.00830555773423498,130,0.05324985163899596,1.761809093505144,-1.862645149230957e-09,166.25,452.50000000000017,0.0,1331200,472
0.0030820654901617672,0.27685546875,326.88,15.968717128038406,-0.0016393294314184458,0.007347818198854839,131,0.05171305196393796,1.7694396078586578,-2.0489096641540527e-08,151.0,332.5000000000006,22.500000000000007,1341440,471
0.003507044095579204,0.3025634765625,316.34,15.968716752529144,-0.001785633469989989,0.005519494091277011,132,0.048226188322895054,1.7766985781490803,6.7055225372314455e-09,124.25,227.5000000000002,25.0,1351680,471
0.0025406177599307965,0.245654296875,311.34,15.968717658519745,-0.0017217820983205455,0.0072712765017968195,133,0.05164326659709796,1.7753265097737312,-2.421438694000244e-08,113.5,225.0,22.500000000000007,1361920,471
0.0024358303475480623,0.227001953125,317.87,15.968717682361603,-0.0015779632256453624,0.00859832281648778,134,0.0510306697501003,1.7838927805423737,8.195638656616212e-09,126.0,250.0,22.500000000000007,1372160,470
0.0027121370816189485,0.2576171875,330.38,15.968717086315156,-0.0017874818768177647,0.00936209638039145,135,0.0522462099042554,1.7822757847607136,1.862645149230957e-09,150.0,275.0,25.0,1382400,470
0.002493116515870497,0.2447998046875,336.28,15.968717533349992,-0.0012501664910814724,0.009233071717198981,136,0.05671433822679413,1.7765950426459312,1.862645149230957e-09,169.5,280.00000000000045,25.0,1392640,470
