P01:episode_rewards,clip_fraction,advantage_norm,epoch_idx,fps,grad_norm,approx_kl_divergence,frames,explained_variance,policy_entropy,value_loss,P09:episode_rewards,policy_loss,episode_length,PMM:episode_rewards
472.5,0.0946533203125,15.968719255924224,238,744,2.5801918498380596,0.0012613734764048417,2437120,0.7937329627573491,1.6777286276221275,1.8321129901334643,4330.0,-0.00959787330502877,610.71,1857.75
450.0,0.101025390625,15.968719255924224,239,744,2.2109265766188755,0.00142752295190607,2447360,0.8858258683234453,1.6858196012675761,0.29187051360495386,4277.5,-0.009689998284738977,596.85,1752.25
447.5,0.1272216796875,15.96871913075447,240,744,2.0640339207095226,0.0015662026037833563,2457600,0.8558058947324753,1.667661364376545,0.9253291259752586,4330.0,-0.009566002996871248,610.35,1735.5
450.0,0.11298828125,15.968719244003296,241,744,1.9162154288334832,0.0015323519618735495,2467840,0.8808844331651926,1.6768426582217217,0.6234954696614295,4330.0,-0.010237623582361266,607.34,1638.75
450.0,0.1252685546875,15.968719100952148,242,744,2.1242615294108766,0.001862687989546783,2478080,0.8762608151882887,1.6632275432348251,0.8320911706192419,4257.500000000001,-0.009414550091605633,598.64,1597.5
447.5,0.1120849609375,15.968719178438187,243,744,1.7448955489205562,0.0015010187122132487,2488320,0.8788410142064095,1.6717887729406358,0.7097972050542012,4155.0,-0.010088235116563737,585.37,1364.25
447.5,0.0868896484375,15.968719327449799,244,744,2.977406313369352,0.001197999020547847,2498560,0.7561473213136196,1.6639639042317866,2.036979525256902,4150.0,-0.006584501711768098,584.26,1394.75
450.0,0.105322265625,15.968719118833542,245,744,2.4117980713625697,0.00160159588408564,2508800,0.8092483375221491,1.6641383342444898,1.5724008054705336,4150.0,-0.009417133909300901,589.21,1508.0
450.0,0.1118408203125,15.968719214200974,246,744,2.3940054739994343,0.0015122664530285025,2519040,0.8541350279003381,1.6528689317405223,1.5693348723463714,4175.0,-0.008536771778017283,594.23,1694.5
450.0,0.1008056640625,15.968719309568405,247,744,2.188435440018255,0.0014841517383505447,2529280,0.8188419315963984,1.6606217838823796,1.4416882964549587,4227.5,-0.0076750530235585755,614.8,1871.0
450.0,0.1052978515625,15.968719267845154,248,744,2.3735330444342906,0.001349476623898102,2539520,0.8245948076248169,1.6548633426427841,1.2085270036011935,4275.0,-0.007839071415946818,631.4,1955.0
472.5,0.115185546875,15.968719333410263,249,744,1.9688656843972538,0.001477550582206146,2549760,0.848630553483963,1.6634676069021226,0.951033012708649,4275.0,-0.008687959148664959,629.33,1995.0
525.0,0.099853515625,15.968719351291657,250,745,2.10329842265305,0.0013433568437679721,2560000,0.8500661127269268,1.6559714742004872,1.26326907731127,4275.0,-0.008926192836952396,631.34,1916.25
525.0,0.106982421875,15.968719291687012,251,745,2.464735234594022,0.001342551064738328,2570240,0.8046625591814518,1.6689112953841687,1.5432939519640059,4580.0,-0.007704574157833122,636.21,1999.5
525.0,0.094921875,15.968719273805618,252,745,2.5829233169333143,0.0012658603101786908,2580480,0.8319888714700937,1.662903580069542,1.9461530782748013,4282.500000000001,-0.008617392749874853,629.75,1902.25
525.0,0.0936279296875,15.968719220161438,253,745,2.6735458653373017,0.0014653887991361158,2590720,0.8121196683496237,1.6555455759167672,1.800739018432796,4230.000000000001,-0.007638783889706247,637.8,1997.75
525.0,0.11279296875,15.968719148635865,254,745,2.4831669381758843,0.0015053227240574372,2600960,0.8301496971398592,1.6491776309907435,2.0015582143794743,4280.000000000001,-0.00807908277201932,634.48,2036.75
525.0,0.1048095703125,15.968719297647477,255,745,2.385411396044849,0.0015762043240559968,2611200,0.8226730357855558,1.6638422667980195,1.4412829516455532,4280.000000000001,-0.007535150001058355,640.75,2108.25
522.5,0.109912109375,15.968719244003296,256,744,2.676699372213036,0.0013244785832628903,2621440,0.7916288502514363,1.6517758786678314,2.0866585293086244,4277.5,-0.008210259833140299,644.39,2242.75
570.0,0.10732421875,15.968719327449799,257,744,2.391730051080896,0.0013782805286215517,2631680,0.8678485244512558,1.673981988430023,1.5527717972290702,4277.5,-0.009697364445310086,654.14,2213.5
645.0,0.096435546875,15.968719244003296,258,744,2.155498569140256,0.0015610804392512088,2641920,0.8536741696298122,1.6724878504872323,0.977042285213247,4300.0,-0.008819036339991726,649.25,2219.5
592.5,0.09365234375,15.968719190359115,259,744,2.340056875084868,0.001177959258729168,2652160,0.8209634482860565,1.6631587535142898,1.797008977085352,4300.0,-0.008378355960303452,636.65,2103.0
522.5,0.0951416015625,15.968719238042832,260,744,2.8386887313261644,0.0012445334988175087,2662400,0.7771436162292957,1.6657682903110982,1.8534721791744233,4300.0,-0.00766422476444859,647.13,2138.5
500.0,0.1176513671875,15.96871924996376,261,744,2.424294130668123,0.0014763924666116516,2672640,0.7794976964592933,1.6560951605439187,1.8336990533862263,4300.0,-0.007478507529594935,638.25,2093.5
600.0,0.1050048828125,15.968719333410263,262,744,2.3250975182484117,0.0013140468753366813,2682880,0.8092135440558195,1.6590621098876,1.6731935753952711,4300.0,-0.007845308395917527,645.89,2157.75
592.5,0.1093017578125,15.96871950030327,263,744,2.2529572172173906,0.0014383822687083153,2693120,0.834662514179945,1.655027075856924,1.406988490978256,4300.0,-0.009766251925611869,634.1,2077.5
495.0,0.1115966796875,15.968719279766082,264,744,2.4768222291784956,0.0013319468940611516,2703360,0.8245327513664961,1.646325921267271,1.6166768465656787,4275.0,-0.007470626832218841,623.66,2068.25
590.0,0.1087158203125,15.96871919631958,265,744,2.256285520037867,0.0013584169505296258,2713600,0.8402835745364428,1.6430900231003762,2.156768159521744,4252.5,-0.008436971670016646,622.45,2082.0
622.5,0.1019287109375,15.968719428777694,266,744,2.625121147384707,0.0013163538749157546,2723840,0.8305611617863178,1.6553507260978222,1.823034412227571,4250.0,-0.008207906788447872,620.4,2139.5
690.0,0.095556640625,15.968719321489335,267,744,2.249026747941613,0.0014399987300411073,2734080,0.8516758143901825,1.6582071706652641,1.6638202467933296,4255.0,-0.008097239152994007,619.74,2113.75
662.5,0.10732421875,15.968719273805618,268,744,2.369111527775669,0.0013122943092529103,2744320,0.8504587277770043,1.6707483373582364,1.367896208167076,4350.0,-0.008695636235643178,624.45,2059.0
495.0,0.0882568359375,15.968719291687012,269,744,2.2003872196623306,0.0014362162277510681,2754560,0.8372285548597574,1.6681435033679008,1.0622977084945888,4327.5,-0.008257628543651663,615.7,2001.0
500.0,0.1107421875,15.968719315528869,270,744,2.880945050922243,0.0015338128361125994,2764800,0.8462683774530888,1.6632287420332432,1.7540453254943713,4350.0,-0.00874411603435874,629.22,2155.0
497.5,0.099267578125,15.968719166517257,271,744,2.826860053561811,0.0011920550302878465,2775040,0.7536056257784367,1.6621364392340183,2.188511814828962,4400.0,-0.006808511322014965,618.06,2011.0
500.0,0.1268310546875,15.968719416856766,272,744,2.364829789260891,0.0015467586723733751,2785280,0.8588725503534078,1.6589593544602395,1.4404619661625475,4407.500000000001,-0.008553427580045537,619.66,1998.0
500.0,0.099853515625,15.968719166517257,273,744,2.6878961030973403,0.0013459994459029884,2795520,0.8348943509161473,1.6556527011096478,2.052902617678046,4480.0,-0.008540816843742504,623.76,2103.25
475.0,0.108544921875,15.968719214200974,274,744,2.6584940258219785,0.0013671046682763098,2805760,0.8218932013958693,1.667862906306982,1.3486992736347019,4585.000000000001,-0.00851123774482403,623.56,2141.5
500.0,0.10791015625,15.968719339370727,275,744,2.447471416504457,0.0014618744499135027,2816000,0.8511834599077701,1.656937488168478,1.656400583824143,4700.0,-0.00945254296530038,639.38,2305.5
500.0,0.0832763671875,15.968719232082368,276,744,3.479491112385966,0.0010862783252722997,2826240,0.7954015493392944,1.644016794115305,2.3082649203948677,4700.0,-0.006123554430087097,642.84,2276.75
545.0,0.114599609375,15.96871920824051,277,744,3.262478331759008,0.0014787026285038869,2836480,0.8302610509097577,1.6355011381208897,2.6606661298777907,4802.5,-0.00826575248502195,669.87,2583.25
640.0,0.126123046875,15.968719363212585,278,744,3.0160203000235977,0.0014245723145453867,2846720,0.813883475586772,1.6446364603936672,1.7013715204782784,4755.0,-0.008278722749673761,686.57,2657.0
545.0,0.112158203125,15.968719166517257,279,744,2.888632970846404,0.0012713442341127227,2856960,0.7892579659819603,1.6380608312785625,1.877116332249716,4777.5,-0.007330320341861807,690.55,2717.0
472.5,0.1008544921875,15.968719112873078,280,744,3.147604668359938,0.0011488951133234594,2867200,0.751344270259142,1.6505876757204532,2.3015476925298572,4802.5,-0.006737835551030002,700.47,2788.25
475.0,0.0982177734375,15.968719202280045,281,744,2.6987953219593104,0.001220814910226799,2877440,0.8092839378863573,1.6475006751716137,1.3517819846980275,4800.0,-0.00773650142364204,700.81,2726.0
497.5,0.129736328125,15.968719232082368,282,744,2.766423499371596,0.001563750547677887,2887680,0.8185940105468035,1.636865509301424,2.2660073204897344,4800.0,-0.008306433213874698,722.09,2857.0
522.5,0.1142822265625,15.968719112873078,283,744,2.7802589037044214,0.0013213412849840116,2897920,0.7842065129429102,1.6352804981172084,2.1443083317019047,4800.0,-0.007273974086274393,737.24,2939.5
522.5,0.1114990234375,15.96871930360794,284,744,3.2393090842620325,0.0013784708322763367,2908160,0.7847437672317028,1.6584880404174327,2.2695703861303627,4775.0,-0.007743341964669526,730.36,2875.5
522.5,0.0886474609375,15.968719202280045,285,744,3.129045780827584,0.0010440279312721608,2918400,0.7474368397146464,1.6425751589238644,2.4846348924562336,4777.5,-0.005929894174914807,728.74,2943.75
525.0,0.099365234375,15.968719255924224,286,744,3.290143480824013,0.0012160643296287117,2928640,0.7535972323268652,1.6545181691646575,2.325694824429229,4800.0,-0.006603325274772942,723.49,2971.5
550.0,0.120361328125,15.968719238042832,287,744,2.9460995843215727,0.0014035497324020626,2938880,0.8156262688338757,1.6436246626079083,1.9485539821907878,4802.5,-0.00862039853236638,732.49,2981.0
620.0,0.1078369140625,15.968719291687012,288,744,2.899260931983627,0.001281462874942864,2949120,0.840638155117631,1.6444119594991207,1.6859519573859871,4825.0,-0.00785285870952066,752.76,3232.25
647.5,0.1265380859375,15.968719279766082,289,744,2.7194578841063377,0.001365615539248592,2959360,0.8389498475939036,1.6457809880375862,1.3583919929340482,4825.0,-0.00825395348656457,744.27,3081.25
550.0,0.1124755859375,15.968719345331191,290,744,2.5244361095849173,0.0012991528156252661,2969600,0.8228000842034817,1.6565153442323208,1.461736540775746,4802.5,-0.007637673418503255,724.3,3000.75
572.5,0.112548828125,15.968719160556793,291,744,2.836329564380928,0.0014393152047664,2979840,0.8176982119679451,1.6492399208247661,1.6187135867308826,4825.0,-0.007295182943926193,734.35,3026.75
550.0,0.1310546875,15.96871926188469,292,744,2.2079737405723163,0.0014191988921314939,2990080,0.8895764466375112,1.6632121995091438,0.7180111502297223,4825.0,-0.009334705225774087,714.83,2705.25
550.0,0.08876953125,15.968719202280045,293,744,2.2811989736701808,0.0011535614279242713,3000320,0.8143982220441103,1.6649482734501362,1.2466167524456977,4730.000000000001,-0.008253852292546071,695.15,2464.75
497.5,0.1010986328125,15.968719100952148,294,744,2.4210012392593354,0.0013829140445071786,3010560,0.8536699384450912,1.6571301206946374,1.3200646804645657,4730.000000000001,-0.0083399812807329,673.33,2321.0
497.5,0.104052734375,15.968719238042832,295,744,2.6976813522021645,0.0012010899565897558,3020800,0.846347502246499,1.6520636692643165,1.5454796080943196,4775.0,-0.008653862187929916,663.81,2182.5
497.5,0.1338623046875,15.968719190359115,296,744,2.5049265667972844,0.001506382057295158,3031040,0.8994004879146814,1.658093861490488,1.2616237906506285,4775.0,-0.009971935534849763,668.57,2217.75
545.0,0.1057861328125,15.968719297647477,297,744,2.7273289084224865,0.0013475031345710402,3041280,0.8343303445726633,1.6502501651644708,2.1284474396612496,4775.0,-0.007462231680983677,674.01,2229.75
550.0,0.115771484375,15.968719226121902,298,744,2.619031523817193,0.00136833551387138,3051520,0.8622007466852665,1.6466269493103027,1.627018133783713,4800.0,-0.008904000715119764,672.52,2320.5
550.0,0.127783203125,15.968719321489335,299,744,2.2735046551949525,0.0013789431004060486,3061760,0.8578304763883352,1.6526904843747616,1.3624564254656435,4807.500000000001,-0.009492521191714332,677.42,2459.75
550.0,0.1099853515625,15.968719273805618,300,744,3.0085601975224447,0.0012267363060122465,3072000,0.8245486620813608,1.645973914861679,2.1640085037332026,4875.0,-0.007479508098913357,679.8,2584.75
572.5,0.1130126953125,15.968719363212585,301,744,2.433845271437714,0.0013749627236226696,3082240,0.8461918044835329,1.653586772084236,1.528597399406135,4875.0,-0.009073217384866439,676.57,2649.75
550.0,0.106103515625,15.968719387054444,302,744,3.206378183302531,0.0012842407944280221,3092480,0.8089894451200962,1.6480153866112233,2.1470754463691266,4877.5,-0.007259668747428805,673.94,2648.0
550.0,0.0989990234375,15.96871924996376,303,744,2.7141191640752838,0.0011246157909458327,3102720,0.8082561675459147,1.642498789727688,2.0444246653001756,4900.0,-0.007662474896642379,678.21,2672.5
547.5,0.1212646484375,15.968719059228897,304,744,2.718621961977036,0.0013352689749812784,3112960,0.8726561516523361,1.6497185423970222,1.2738138367421925,4875.0,-0.009650056340615266,670.6,2578.75
547.5,0.1054931640625,15.96871924996376,305,744,2.800125602967621,0.0012055763371567512,3123200,0.8415363755077123,1.6441219352185725,1.4368019420653582,4900.0,-0.008206309998058714,695.63,2778.25
522.5,0.094580078125,15.968719220161438,306,744,2.8322690196891007,0.00110998331581452,3133440,0.8320002309978008,1.6506351925432683,1.0776129090227187,4900.0,-0.008129455597372725,700.44,2752.5
522.5,0.1146240234375,15.968719238042832,307,744,3.254410860525252,0.0013044248241389608,3143680,0.8416511964052915,1.6400803662836552,1.691537974542007,4900.0,-0.007759557440294884,710.6,2805.5
522.5,0.1071044921875,15.968719238042832,308,744,2.814293554557288,0.0012152643471215088,3153920,0.7982725955545902,1.6607335045933724,1.759154603909701,4877.5,-0.007928392934263683,718.49,2781.0
497.5,0.11064453125,15.968719124794006,309,744,2.793276522201393,0.0012001552010137062,3164160,0.7861353527754545,1.6522854536771774,1.8660034136846662,4925.0,-0.008091726931161248,718.28,2786.5
500.0,0.1247802734375,15.96871919631958,310,744,2.590234531207733,0.001586332956776847,3174400,0.8280747011303902,1.6582094386219979,1.0111871672095731,4880.0,-0.008303344038722571,709.7,2678.0
472.5,0.1191162109375,15.968719273805618,311,744,3.7304380761728106,0.0013671978223332567,3184640,0.8433952309191227,1.6296525828540325,1.9572982261888683,4880.0,-0.007860615104436874,700.73,2672.5
497.5,0.12109375,15.968719321489335,312,744,3.2432830287582406,0.0013632939797791645,3194880,0.8791325315833092,1.622067917138338,1.311669742502272,4802.5,-0.007769300468498841,706.02,2704.75
472.5,0.128466796875,15.968719482421875,313,744,2.754558870942252,0.001352414041128154,3205120,0.8461123291403055,1.6238951176404952,1.4203635167330504,4802.5,-0.007738958930713124,703.16,2732.0
497.5,0.121728515625,15.968719178438187,314,744,3.540014571487452,0.0014153410813212398,3215360,0.870862927287817,1.6207406163215636,1.4529369377531112,4802.5,-0.008488871023291721,701.76,2688.75
500.0,0.1403076171875,15.968719232082368,315,744,2.9451687130748683,0.0014391282055162158,3225600,0.8409939296543598,1.6370753936469555,0.9395394721068442,4830.000000000001,-0.008438605713308789,711.59,2789.5
497.5,0.1159423828125,15.968719172477723,316,744,3.55385414632475,0.0012822646475006117,3235840,0.8581223838031292,1.615795837342739,1.2477871358394623,4830.000000000001,-0.007904926480841823,700.86,2824.5
472.5,0.1066162109375,15.968719315528869,317,744,3.397483375142072,0.0012146654345319746,3246080,0.8657287046313286,1.6199444882571696,1.6839851484633983,4875.0,-0.0072150436870288106,709.39,2970.75
497.5,0.112109375,15.968719244003296,318,744,3.809416885169925,0.001229076561981456,3256320,0.8699184887111187,1.6051234163343906,1.4343646643683314,4875.0,-0.006359679187880829,724.41,3134.25
475.0,0.1304443359375,15.968719172477723,319,744,2.6711395270856735,0.001350268941655942,3266560,0.8902685016393661,1.6303466804325581,0.8692855366505683,4875.0,-0.008604711008956656,711.89,2996.75
525.0,0.1103759765625,15.968719220161438,320,744,3.626489916618746,0.0011991920241716878,3276800,0.8410471729934216,1.6362173810601235,1.7566311195492745,4875.0,-0.006835433989181183,720.42,3165.75
525.0,0.12197265625,15.968719333410263,321,744,3.3563110506194027,0.0013025983374409477,3287040,0.8281207829713821,1.6280739732086658,1.5755011953413487,4875.0,-0.00726001508301124,727.46,3201.5
547.5,0.099560546875,15.96871930360794,322,744,3.395131160906349,0.0011227816354510544,3297280,0.8856291517615318,1.6129399329423904,1.4981315180659294,4852.500000000001,-0.0068879942613421005,723.16,3281.75
545.0,0.134423828125,15.968719327449799,323,744,2.9850808001045848,0.0014729366850592378,3307520,0.8402011405676604,1.6436754152178765,1.1372456347569824,4925.0,-0.007888833951437847,720.18,3310.25
547.5,0.106982421875,15.968719148635865,324,744,3.6912135461048714,0.0011562241485823968,3317760,0.7744945313781499,1.6533150561153889,1.6198282074183226,4827.5,-0.007642500230576843,701.36,3071.0
495.0,0.116015625,15.968719375133514,325,744,3.858472351001736,0.0012643019233114453,3328000,0.8409848138689995,1.637339636683464,1.4652100147213787,4805.0,-0.00839844161819201,699.54,2895.75
500.0,0.12099609375,15.968719255924224,326,744,3.5436006589715534,0.001270266451695526,3338240,0.8631906006485224,1.6259086467325687,1.3968532271217555,4805.0,-0.007144481517025269,713.17,3074.25
500.0,0.1046875,15.968719315528869,327,744,3.0483034606404456,0.0011684703817881842,3348480,0.8934273600578309,1.6247928895056247,1.3190665560774506,4835.000000000001,-0.006819719274062663,714.68,3065.0
495.0,0.1071533203125,15.968719273805618,328,744,3.220366898871937,0.0011866349927008688,3358720,0.8750169195234776,1.6275508806109429,1.2581231597810985,4952.500000000001,-0.00809302856796421,718.69,3116.25
500.0,0.113134765625,15.968719255924224,329,744,2.7979368300866145,0.0013152247448094965,3368960,0.8880945112556219,1.6144489414989949,1.2133152030408383,4977.5,-0.008526710531441495,737.51,3201.25
705.0,0.1156982421875,15.968719083070756,330,744,2.7615128504062922,0.0014175315118681825,3379200,0.9073074713349343,1.6288355186581611,0.9909278748556971,5005.0,-0.008024622648372315,745.66,3342.5
792.5,0.11015625,15.968719166517257,331,744,4.202137195605263,0.0011869723654858977,3389440,0.9198200438171625,1.6029897406697273,1.2068877678364516,5055.000000000001,-0.006582359565072693,768.99,3572.0
800.0,0.114501953125,15.96871924996376,332,744,3.510646851881087,0.0013841298636810026,3399680,0.9067799210548401,1.621512419730425,1.0562382869422435,5005.0,-0.00756655803124886,778.02,3834.0
800.0,0.103662109375,15.968719309568405,333,744,4.398940235962516,0.0011224687222698162,3409920,0.8430965803563595,1.6241508431732654,1.2392455643042921,4952.500000000001,-0.007147308712592349,762.54,3677.5
775.0,0.113720703125,15.968719506263733,334,744,4.68020994880305,0.0012568695581540185,3420160,0.8715010363608598,1.6179745279252529,1.3474847580306233,4927.5,-0.007087112637236714,745.74,3630.5
775.0,0.1148681640625,15.968719226121902,335,744,3.470295037930819,0.0013442743650732686,3430400,0.9441811043769122,1.612695685774088,0.9846870463807136,4927.5,-0.008541191785479896,754.09,3678.25
797.5,0.0981689453125,15.968719148635865,336,744,4.650852899416674,0.0010574614142120449,3440640,0.9063505228608847,1.6033832892775535,1.502890571579337,4925.0,-0.005922546518559102,757.81,3724.0
797.5,0.1417236328125,15.968719333410263,337,744,2.9168738730809602,0.001444531904247028,3450880,0.9305844765156508,1.6264330178499222,0.5478741464670748,4927.5,-0.009791901803691872,751.0,3565.25
775.0,0.110498046875,15.968719273805618,338,744,4.623990577434652,0.001077861718068193,3461120,0.8823338460177184,1.6129340007901192,1.626962318830192,4925.0,-0.006345676773344166,736.59,3511.0
750.0,0.1267822265625,15.96871908903122,339,744,3.0232903969921905,0.001503417534718712,3471360,0.9201833117753268,1.6117721796035767,0.918335688393563,4950.0,-0.009073044446995481,742.68,3469.0
747.5,0.1020751953125,15.96871924996376,340,744,5.057422556356277,0.0011012629643465497,3481600,0.9483835812658071,1.609636328369379,0.8741258471272886,4952.500000000001,-0.006821111799217761,749.11,3645.0
750.0,0.11845703125,15.968719238042832,341,744,3.5767641371874697,0.0012118346224843863,3491840,0.936213294044137,1.59623915925622,0.9128408078104258,4975.0,-0.008056291821412742,761.88,3754.25
750.0,0.10048828125,15.968719351291657,342,744,4.903278647612844,0.0011668943221143835,3502080,0.858890863507986,1.633390136808157,1.331664427742362,5052.500000000001,-0.007298587000695989,772.76,3733.0
675.0,0.1256103515625,15.968719291687012,343,744,3.386785646715643,0.0012574000274673345,3512320,0.9118309214711189,1.6155934900045394,1.111354387924075,5075.0,-0.00828922989894636,752.51,3656.25
662.5,0.1253173828125,15.968719267845154,344,744,3.800962005408361,0.0012244877324297846,3522560,0.9205681711435318,1.5949429102241992,1.244156753551215,5075.0,-0.008025007069227286,757.78,3694.75
545.0,0.1025390625,15.968719333410263,345,744,4.848018103077262,0.0010862832873391294,3532800,0.8888934537768364,1.6122736290097237,1.7193332573398947,5080.0,-0.006002126264502294,777.09,3896.25
500.0,0.1266845703125,15.968719244003296,346,744,3.7433105294273448,0.001196389684333186,3543040,0.9525248855352402,1.599955440312624,0.7530696606263518,5125.0,-0.008138410688843578,788.82,3947.25
792.5,0.1393310546875,15.968719416856766,347,744,2.9884540211265476,0.001403006373835171,3553280,0.9733304388821125,1.6177596300840378,0.40395322744734585,5125.0,-0.009271488810918526,794.82,4030.75
800.0,0.09716796875,15.968719148635865,348,744,5.033522285996283,0.0010529711392342337,3563520,0.9135023273527623,1.6263548001646995,1.26483612107113,5180.0,-0.006868825099081733,799.22,4019.0
747.5,0.12646484375,15.96871930360794,349,744,3.2340850697386565,0.001400131775586068,3573760,0.9485606044530869,1.629867183417082,0.8523603673558682,5225.0,-0.008853637316497043,801.6,4026.25
747.5,0.118115234375,15.968719273805618,350,744,3.8336323864190454,0.0012146384096757082,3584000,0.8819447793066502,1.6439878612756729,1.2409432746469975,5255.000000000001,-0.008540062012616544,800.08,4047.0
745.0,0.1043212890625,15.968719327449799,351,744,4.716085907312557,0.001021467760035031,3594240,0.87582175321877,1.625775445997715,1.7259581975638867,5255.000000000001,-0.0069835316826356575,804.33,4000.75
697.5,0.1183349609375,15.968719351291657,352,744,3.6387823170702314,0.001166698374152536,3604480,0.9378370858728886,1.6215011104941368,0.9679436716251075,5227.5,-0.008858983164827805,809.03,4021.25
745.0,0.1060546875,15.968719244003296,353,744,5.304635298924547,0.0011247290597799866,3614720,0.9104325890541076,1.629234290122986,1.529062288813293,5227.5,-0.0069805612467462195,799.69,3955.0
697.5,0.120947265625,15.96871930360794,354,744,3.7028542617003786,0.0012719783123435597,3624960,0.9617433696985245,1.6220946721732616,0.8016402598936111,5130.0,-0.008354390773456543,794.28,3900.75
600.0,0.1095947265625,15.968719232082368,355,744,4.726422176721389,0.00136418568743071,3635200,0.9137924388051033,1.6156093426048757,1.640663381619379,5102.5,-0.0077059990318957714,781.25,3850.5
600.0,0.103271484375,15.968719339370727,356,744,5.010139955427984,0.0011057245240926115,3645440,0.919740641117096,1.6146308809518815,1.3453994072973727,5002.5,-0.006570305944478605,764.39,3751.75
600.0,0.1275146484375,15.968719190359115,357,744,3.5598227524305335,0.0012168404455343196,3655680,0.9316165160387755,1.6259965933859348,0.9474312914535403,5002.5,-0.008203661200241186,762.56,3792.0
595.0,0.104345703125,15.968719178438187,358,744,4.181299513905877,0.0010713247293216062,3665920,0.9156259879469871,1.6398875392973422,1.2461053443141281,4952.500000000001,-0.0072578266874188556,757.29,3825.0
547.5,0.1062255859375,15.9687191426754,359,744,3.0678184149674337,0.0011240528360024879,3676160,0.9244720209389925,1.6513988688588142,1.0197206550277769,4952.500000000001,-0.008201978690340183,750.98,3734.0
525.0,0.087841796875,15.968719238042832,360,744,5.394399568370968,0.0008766596852700078,3686400,0.897448393329978,1.6337992049753667,1.403384183254093,4977.5,-0.006393206986831501,743.4,3614.5
572.5,0.11904296875,15.96871938109398,361,744,3.120915820883986,0.0011859599693598846,3696640,0.9656759165227413,1.6196983598172665,0.6655271463096142,5025.0,-0.007851524083525874,756.61,3688.25
597.5,0.114453125,15.968719100952148,362,743,3.1158511425670694,0.0012043804596720343,3706880,0.9625660173594952,1.6213975422084332,0.5754964883439243,5062.500000000002,-0.007893665501615032,760.22,3747.25
597.5,0.0958740234375,15.968719404935836,363,743,4.1825643037899045,0.0011014336002295865,3717120,0.9132790386676788,1.625355914235115,1.21862211516127,5027.5,-0.00670135062537156,761.82,3632.75
620.0,0.1197998046875,15.968719184398651,364,743,3.3894051848085263,0.0011264928930080449,3727360,0.9604386035352945,1.6078984774649143,0.5222539471462369,5102.5,-0.008015184570103884,772.54,3705.25
620.0,0.12080078125,15.968719154596329,365,743,3.5684079235877766,0.0013406185301965726,3737600,0.9291752230376005,1.6302625305950642,0.956871956307441,5175.0,-0.007758022550842725,769.8,3688.0
747.5,0.106103515625,15.968719393014908,366,743,3.9402701305749206,0.0010391538992626799,3747840,0.9250718332827091,1.6058705471456052,1.0691842692904174,5175.0,-0.007666320310090668,773.33,3687.0
772.5,0.132568359375,15.968719232082368,367,743,3.025085894158958,0.0012506538844723513,3758080,0.9377691514790059,1.604992078244686,0.7206006162799895,5182.5,-0.0083733219478745,780.69,3843.0
772.5,0.1135009765625,15.968719238042832,368,743,3.4193450705646513,0.0011033708679922686,3768320,0.9147449988871813,1.6390757165849208,0.9981079990975559,5150.0,-0.007786204350122716,769.82,3808.5
717.5,0.10595703125,15.968719339370727,369,743,4.49326535273544,0.0009641571534365078,3778560,0.8400001492351293,1.6269769102334977,1.3731873633340002,5127.5,-0.007849917456042022,758.31,3610.75
775.0,0.1002685546875,15.96871936917305,370,743,4.966137570474741,0.0009476380931806195,3788800,0.9206165749579668,1.6103028565645219,1.291849341057241,5102.5,-0.006965391570702195,742.13,3543.5
797.5,0.122900390625,15.96871926188469,371,743,3.298288516211527,0.001161970331520995,3799040,0.9310884226113558,1.629167301952839,0.8538266210816801,5100.0,-0.008031385205686092,748.92,3643.75
797.5,0.1048095703125,15.96871919631958,372,743,3.1156647716536314,0.0010659041329749799,3809280,0.8873528465628624,1.6357099421322345,1.0858189029619099,4977.5,-0.0073472106421832,746.43,3513.75
775.0,0.129150390625,15.96871924996376,373,743,4.128644197269322,0.0011864151204184162,3819520,0.9682364672422409,1.602369198948145,0.6954713126644492,5000.0,-0.008240884187398479,744.33,3477.25
775.0,0.1310546875,15.968719285726547,374,743,2.8916647740632895,0.0012963124987271147,3829760,0.9650168791413307,1.6285309232771397,0.49464992750436065,5000.0,-0.008766341587761416,749.34,3556.25
767.5,0.10087890625,15.968719214200974,375,743,3.044947330197112,0.0009586572967582877,3840000,0.9347084414213895,1.6263630531728268,1.0973829241469502,4977.5,-0.007850796027923934,746.25,3575.5
775.0,0.1125244140625,15.968719232082368,376,743,2.877746090655502,0.0011638796036782446,3850240,0.9485971171408891,1.6115621574223042,0.8470360879786313,5052.500000000001,-0.008079343161080032,748.72,3636.0
745.0,0.1095947265625,15.968719387054444,377,743,3.3857912245690165,0.0010037598961622,3860480,0.9602003924548626,1.615611020475626,0.9659170056693256,5077.5,-0.007281188474735245,762.27,3850.0
645.0,0.0929443359375,15.96871913075447,378,743,3.2718853524855627,0.0009387099041025741,3870720,0.9561609178781509,1.6351938739418983,0.7009055354632437,5225.0,-0.006715226484811865,764.47,3838.75
697.5,0.1046875,15.968719255924224,379,743,5.218299240907306,0.0008999871703002369,3880960,0.8971801288425922,1.6290150322020054,1.544496806524694,5225.0,-0.0065752342488849536,772.36,3971.0
745.0,0.0975341796875,15.968719285726547,380,743,5.0671176800673825,0.0009660568297424801,3891200,0.9289327207952738,1.6330959066748618,1.144077617675066,5225.0,-0.007319785562867764,779.1,4094.25
