PMM:episode_rewards,frames,grad_norm,P01:episode_rewards,P09:episode_rewards,epoch_idx,explained_variance,fps,policy_loss,policy_entropy,value_loss,advantage_norm,episode_length
171.02,5808000,1.2969721255089603,71.9,276.1,726,0.8007740497589111,529,-0.02174877524632393,0.9725641769170761,0.08577529030386359,3.096606228351593,1522.3
170.56,5816000,0.9777206038504512,71.9,276.1,727,0.7658639132976532,529,-0.020275375676574184,0.9980274307727813,0.07400437981821596,2.8036945629119874,1529.89
174.27,5824000,1.31797590314299,72.0,277.5,728,0.7781296753883362,529,-0.02221543340758217,0.9721557009220123,0.09729218731634319,3.4793455314636232,1543.15
171.16,5832000,1.118663756149431,72.0,276.1,729,0.7681033211946487,529,-0.012395107331685721,0.9899222189188004,0.09051177371293306,2.9736132073402404,1543.84
171.5,5840000,1.341210082308153,72.0,275.20000000000005,730,0.7804273146390915,529,-0.03265120848504011,0.9907203471660614,0.09939243787433952,3.3568565779924393,1542.78
172.49,5848000,1.8887814124075464,72.0,277.5,731,0.7992845195531845,529,-0.02998096205526963,0.9732412499189377,0.1306373383011669,3.9526166844367983,1543.71
174.61,5856000,1.3415284094808289,72.0,287.80000000000007,732,0.7526485848426819,529,-0.019305722087192407,0.9873677343130112,0.09754758377093822,3.330061241388321,1550.08
174.44,5864000,1.4888023292248456,72.0,287.80000000000007,733,0.8361653941869736,529,-0.001558854338945821,0.9610890012979507,0.09131440538913012,3.304920049905777,1553.71
177.56,5872000,1.4745233655685217,74.7,287.80000000000007,734,0.7804986798763275,529,-0.012977204445633106,1.0040780329704284,0.11298761865589768,3.4641435241699217,1556.07
186.9,5880000,1.641990731551461,82.2,300.20000000000005,735,0.8263381010293961,529,-0.010279994655866176,0.9928917497396469,0.11982969214208423,3.7668318545818327,1584.67
190.15,5888000,2.057054848742936,74.7,302.1,736,0.7950666838884354,529,-0.03250400904482376,1.0300671070814134,0.15135902049951255,4.058070032000542,1582.24
191.49,5896000,1.18806015437968,74.7,302.1,737,0.7455987226963043,529,-0.028264123026456218,1.029136620759964,0.09738093323539943,3.3158026379346848,1590.52
192.96,5904000,0.9309435185384829,74.7,303.6000000000001,738,0.7910448747873307,529,-0.02309787700618472,1.0228238892555237,0.06577873446512968,2.703626260757446,1589.79
195.66,5912000,1.0972951337857122,88.5,303.6000000000001,739,0.783492648601532,529,-0.027772255282616242,1.0327797585725784,0.09129635104909539,2.9669354116916655,1601.3
198.2,5920000,0.7847092790660243,92.6,303.6000000000001,740,0.8081197649240494,529,-0.015388042519334703,1.0085026186704635,0.059622137057594955,2.5620453542470933,1608.6
198.75,5928000,1.2136285724186053,93.0,303.6000000000001,741,0.7604309415817261,529,-0.019579026594874448,0.9902882832288742,0.09222590086981654,3.1119737029075623,1616.61
204.8,5936000,1.8448435111265133,104.7,312.20000000000005,742,0.8051805752515793,529,-0.03585367962368764,1.0088915997743606,0.13782301049679518,3.986525946855545,1635.34
204.41,5944000,1.001362476604278,96.60000000000001,314.2,743,0.7762906157970428,529,-0.016067597063083666,0.9817526614665986,0.08497273785993457,2.9426953768730164,1624.78
206.03,5952000,1.2011276268121833,99.69999999999999,314.2,744,0.7833779972791671,529,-0.02637215139431646,0.9927647042274476,0.11479022755287588,3.490736382007599,1633.17
208.05,5960000,1.4202529330504947,99.69999999999999,331.0,745,0.7771253615617753,529,0.001553998945746571,0.9787618494033814,0.12697937664575876,3.7159888732433317,1626.8
211.88,5968000,1.5619309233102034,99.69999999999999,332.0,746,0.7621002912521362,529,-0.01976047287666006,0.9887247085571289,0.11190636685118079,3.718233389854431,1635.87
216.11,5976000,1.5735331951921439,105.4,332.0,747,0.7469508141279221,529,0.0002513170277234167,0.997528482079506,0.13311444169841707,3.978278226852417,1646.63
216.17,5984000,1.0345290872614354,105.4,332.0,748,0.7667683577537536,529,-0.02298821794509422,1.0089784842729568,0.07585309520363807,3.1007473266124723,1632.38
219.19,5992000,1.5309655321464417,96.60000000000001,335.0000000000001,749,0.7458617877960205,529,-0.03829184035770595,0.9760694909095764,0.13165575345978142,3.931432509422302,1643.32
220.91,6000000,1.133605748248968,99.69999999999999,335.0000000000001,750,0.7600001263618469,529,-0.01625861278764205,0.979997175335884,0.0902441275306046,3.1597276270389556,1645.07
218.33,6008000,1.5978677621802035,90.30000000000001,334.0,751,0.7576907235383987,529,-0.03021799973328598,1.0104543644189834,0.09657679306343198,3.2762568414211275,1641.25
219.52,6016000,1.5475073326781033,83.6,334.0,752,0.8034586155414581,529,-0.01030384167912416,0.9782915288209915,0.09801426479592919,3.2791658699512483,1643.1
220.54,6024000,1.6579297854258934,90.4,334.0,753,0.6924831795692444,529,-0.01876905531826196,1.0111135256290436,0.1327502240613103,3.980059322118759,1643.16
205.76,6032000,0.8138911435377197,69.0,331.1,754,0.7255065858364105,529,-0.02186552884453704,1.0951182782649993,0.054338741251267496,2.431190752983093,1596.4
198.77,6040000,0.5968295647775155,59.300000000000004,329.2,755,0.7463982677459717,529,-0.009492892690032022,1.0516935962438583,0.0349861322529614,1.9787705844640733,1578.57
196.47,6048000,1.1323938161455085,56.6,329.2,756,0.7516402232646943,529,-0.019437552092022088,1.0117658525705338,0.08325597992632539,3.100859590768814,1574.5
193.28,6056000,1.411159057937561,56.6,328.1,757,0.713130801320076,529,-0.025100717263994737,1.0130859023332597,0.11347941891290247,3.6552197515964506,1571.98
198.31,6064000,1.2330737707135073,56.6,328.1,758,0.7840213453769684,529,-0.012974183238111437,1.0463152241706848,0.09367758311331272,3.2781152337789536,1572.21
198.54,6072000,1.224978322738836,56.6,328.1,759,0.7616854417324066,529,-0.020891807185253127,1.006784337759018,0.09139159470796585,3.1084052932262423,1568.83
199.53,6080000,1.2133628908047358,56.6,328.1,760,0.7622363764047623,529,-0.0170123665232677,1.0125924772024155,0.09580081827472896,3.421869453191757,1563.73
200.64,6088000,1.342742554693431,56.6,328.1,761,0.7964885258674621,529,-0.02810764350753743,1.0239933663606644,0.10109880942385643,3.3277592200040815,1556.92
198.55,6096000,1.2455317094734741,52.7,327.1,762,0.8319075727462768,529,-0.012480570946354418,0.9973278760910034,0.08475325637497008,3.102187564969063,1543.68
199.43,6104000,1.050276568877146,52.7,328.1,763,0.8021740978956222,529,-0.01795109538768884,1.0070204430818557,0.07736930443905293,3.0177197635173796,1540.57
196.74,6112000,1.697676660767464,52.7,324.3,764,0.8188774174451828,529,-0.015195418332004919,0.9774680626392365,0.11257366586476564,3.6910129261016844,1541.92
191.44,6120000,1.389167291231239,56.6,313.2,765,0.8443485969305038,529,-0.018046916358871387,1.0250331461429596,0.09628147753886879,3.3405535769462587,1521.76
190.56,6128000,1.1071299736170483,56.6,315.40000000000003,766,0.7888115024566651,529,-0.032561078711441954,1.0149168914556503,0.09186693040654063,3.2166554880142213,1512.39
182.0,6136000,1.795008821869055,56.6,305.40000000000003,767,0.5988081812858581,529,-0.04060313102207146,1.0203151959180832,0.15418367356993257,4.177424973249435,1492.0
179.57,6144000,1.187200992883187,56.6,299.50000000000006,768,0.833342257142067,529,-0.012162781311781145,1.033465148806572,0.07198807433247566,2.8486346769332886,1490.49
175.55,6152000,1.1111108410848516,51.8,298.6,769,0.6996354281902313,529,-0.03639571796244127,1.0142713660001754,0.08929172549396754,3.176266667842865,1472.69
164.14,6160000,0.7967337911308072,51.8,293.1,770,0.741493952870369,529,-0.02249338499841542,1.052916026711464,0.06218034888152033,2.5878257340192796,1447.92
161.02,6168000,0.6543179298416029,51.8,293.1,771,0.7579544955492019,529,-0.011724062344437697,1.0417574965953826,0.04386892088223249,2.2523291313648226,1446.5
159.1,6176000,1.2530127308784869,53.800000000000004,283.1000000000001,772,0.7293645089864731,529,-0.019678727915743367,1.0421476948261261,0.09564752213656902,3.30749657034874,1456.44
164.85,6184000,1.3516103280237994,57.9,283.1000000000001,773,0.8115490680932999,529,-0.013281870038626948,1.0201207679510116,0.10141993324272335,3.230875403881073,1466.78
167.84,6192000,1.331281169781804,60.9,283.1000000000001,774,0.7603915387392044,529,-0.029781340837071183,1.0527780371904374,0.11414865461178124,3.368199132680893,1482.4
169.01,6200000,1.2804269831644188,59.8,283.1000000000001,775,0.7840901035070419,529,-0.026586151791852898,1.0671460151672363,0.08993213378358632,3.142464454174042,1465.14
165.6,6208000,0.9951478587006154,57.599999999999994,283.1000000000001,776,0.7939428234100342,529,-0.01983404055587016,1.0621640247106552,0.08216433492023498,3.0770257675647734,1453.14
165.18,6216000,1.4182096507053432,57.599999999999994,282.0,777,0.8703076010942459,529,-0.004879840692738071,1.0459801971912384,0.11414235106669367,3.604497969150543,1455.28
162.06,6224000,1.1802690257802848,57.599999999999994,294.50000000000006,778,0.8533166712522506,529,-0.021109511032700538,0.9975823891162873,0.09624208483379335,3.354528766870499,1438.41
157.96,6232000,0.9496269958063618,57.599999999999994,283.2000000000001,779,0.8041443544626236,529,-0.01908518026868478,1.027876933813095,0.06124052810482681,2.611516844034195,1433.5
158.03,6240000,0.9824639464790814,59.8,283.2000000000001,780,0.8501090717315674,529,-0.02296032839396503,0.9859677386283875,0.06950159323401749,2.7331203556060792,1429.12
157.88,6248000,1.2706886988851713,59.8,276.00000000000017,781,0.8233346450328827,529,-0.004756368533362547,0.9758879041671753,0.10397434699349105,3.426164128780365,1426.59
159.38,6256000,1.3647726480801776,59.8,276.00000000000017,782,0.8270174157619476,529,-0.024619485063158208,1.0071847212314606,0.1012444550357759,3.5141484582424165,1433.85
157.78,6264000,1.1442578220588322,59.8,272.20000000000005,783,0.7867974323034287,529,-0.02595521025941707,1.0564046102762221,0.07517849469557404,2.8881808352470397,1428.09
157.52,6272000,1.0020574894181182,60.9,272.0,784,0.8315139353275299,529,-0.01222154584247619,0.9876373249292374,0.0767579200770706,2.9262042224407194,1446.43
159.37,6280000,1.501223864627849,60.9,272.20000000000005,785,0.7977758723497391,529,-0.022488124191877432,0.9877639609575272,0.11683819372672588,3.710969235897064,1448.37
166.03,6288000,1.24628385597417,60.9,289.1000000000001,786,0.8364209747314453,529,-0.0038656323055329266,0.9780992418527603,0.10078913102392108,3.354064390659332,1449.06
175.85,6296000,1.8255337788295463,66.7,292.70000000000005,787,0.8519535744190216,529,-0.009016546827042475,0.9705111420154572,0.19146596657112241,4.4728800535202025,1473.92
178.71,6304000,1.2066503348587432,76.7,292.70000000000005,788,0.8527443546056748,529,-0.01994921740144491,1.0617995905876159,0.069987558638677,2.8348203015327456,1481.28
183.54,6312000,1.0167961579191613,78.0,292.70000000000005,789,0.8156915444135666,529,-0.011144896077457816,0.9809432619810105,0.06837052781134843,2.944754204750061,1480.49
190.9,6320000,1.2343464982467889,84.6,292.70000000000005,790,0.8332166045904159,529,-0.018984178224636706,1.0223264133930205,0.09510566177777946,3.3776243364810945,1494.43
195.52,6328000,1.099070496339438,86.8,299.0,791,0.7954560089111328,529,-0.020685061834956286,1.0432360512018204,0.08569246927276254,3.3199567621946335,1508.63
201.95,6336000,1.337479463487421,88.80000000000001,304.1,792,0.742540277838707,529,-0.013424466408323496,1.0546993708610535,0.10462439941242337,3.6196257984638214,1527.61
201.41,6344000,0.7029583921311381,90.8,300.40000000000003,793,0.860791329741478,530,-0.008365763040055754,1.014836477637291,0.04895966888405383,2.287002774477005,1529.48
181.77,6352000,1.725150182269801,34.7,299.0,794,0.624391388297081,529,-0.049667731952795294,0.9710351338982582,0.17600207433570175,4.046695933938026,1418.68
173.94,6360000,0.5911076221881814,27.5,292.0,795,0.7641566228866578,529,-0.011549787607727922,1.0313225072622298,0.04085104824975133,2.134326242208481,1389.43
172.49,6368000,0.7633944177437416,27.5,292.0,796,0.7903259527683258,529,-0.012475537875725423,1.0037091439962387,0.05675322602503002,2.4756955617666243,1379.84
169.85,6376000,1.0323961984719947,27.5,288.40000000000003,797,0.7959508377313614,530,-0.014570953273505438,1.0081887930631637,0.08746722010895609,2.9584852916002276,1384.97
115.52,6384000,0.7936663165899935,1.0,271.70000000000005,798,0.34633207082748413,529,-0.03695935383322649,1.2200908255577088,0.04879964589839801,2.407185236215591,1090.78
104.05,6392000,0.540059343250145,1.0,271.0,799,0.6975083440542221,530,-0.0007255060347961262,1.0593761599063873,0.02991783917415887,1.8187372231483458,1031.58
100.67,6400000,0.6863709727667091,1.0,271.0,800,0.7416129612922668,529,-0.012756152513466077,1.037029230594635,0.042064493326470255,2.124885134100914,1019.79
97.27,6408000,1.1993678958463148,1.0,269.2,801,0.7691341781616211,529,-0.017528135867323727,1.0442365753650664,0.1087860107794404,3.296275798678398,1013.94
65.24,6416000,2.028481622882722,0.9000000000000004,192.50000000000014,802,0.2601539599895477,529,-0.0341061772510875,1.0591922974586487,0.13162781735882162,3.823153530359268,858.14
56.37,6424000,0.501222323240957,0.0,186.50000000000006,803,0.7254860925674439,529,-0.0009593946089444216,1.1310397559404373,0.021578240375965833,1.68966679751873,760.73
57.12,6432000,0.5841103276592798,0.9000000000000004,186.50000000000006,804,0.6992934191226959,529,-0.005758832346764393,1.0493794405460357,0.04251368071883917,2.1189860236644744,777.66
56.29,6440000,1.214210397345075,1.0,179.70000000000007,805,0.7448132014274598,530,-0.01298966364673106,1.0467277026176454,0.11438989489339292,3.5454816406965257,805.73
67.7,6448000,1.2477280680506073,1.0,210.90000000000035,806,0.767551406621933,530,-0.021046548613812773,1.0269010257720947,0.10246672339737416,3.427067686319351,848.52
70.02,6456000,1.1706341893172076,1.0,246.70000000000005,807,0.712146537899971,530,-0.016433413344202563,1.0295168441534042,0.06948407315649092,2.792139143943787,849.43
71.4,6464000,1.7430504815284686,1.0,254.40000000000003,808,0.6989306020736694,530,-0.0035055377407115884,1.0051324152946473,0.14009198935702444,4.1586164391040805,849.75
87.43,6472000,1.170164897440858,1.0,276.0,809,0.8165804481506348,530,-0.019294277453736866,1.0324830162525176,0.09566943091806024,3.226424376964569,918.19
94.65,6480000,1.2099310375959085,1.0,276.40000000000003,810,0.775888090133667,530,-0.028976528111234075,1.0041198581457138,0.09633728911168873,3.0013234865665437,956.83
95.1,6488000,1.261803645375316,1.0,276.40000000000003,811,0.7797347432374955,530,-0.010928042460000143,0.9737230604887008,0.10164743630681188,3.402662395238876,967.6
114.87,6496000,1.756189254157802,1.0,282.70000000000005,812,0.7680282574892044,530,-0.03796374870580621,0.9883189570903778,0.1695599651662633,4.495463739633561,1066.86
124.18,6504000,1.0002442996526713,1.0,289.3,813,0.8480384314060211,530,-0.015829895421484254,1.0071667015552521,0.05579628773033619,2.514799642562866,1135.78
133.14,6512000,1.2571279920880605,1.0,289.3,814,0.8232443660497666,530,-0.019911884403336445,0.9876547992229462,0.09389695098623634,3.1397217106819153,1194.62
139.88,6520000,1.1154774473354707,1.0,289.3,815,0.8168711769580841,530,-0.020011765092494898,0.9969297081232071,0.08892217021435499,3.1124491155147553,1223.45
143.4,6528000,1.1189617236567708,1.0,289.3,816,0.8431817305088043,530,-0.00978484672261402,0.9788472425937652,0.08534830356016755,3.067609179019928,1232.74
140.17,6536000,0.9186125378108403,1.0,289.3,817,0.8689600050449371,530,-0.015641957875050138,1.005274280309677,0.06726484570186585,2.6731818455457685,1215.39
149.67,6544000,1.238954544354808,1.0,293.0,818,0.8443950271606445,530,-0.011861434992169961,0.9940758556127548,0.105308868130669,3.5289183259010315,1237.66
159.99,6552000,1.607217730089718,1.0,293.0,819,0.8357684570550918,530,-0.02067529972293414,0.9918696987628937,0.12165766772814095,3.7812894988059997,1287.33
173.18,6560000,1.3526496587631618,22.900000000000006,293.5,820,0.8183822280168533,530,-0.029066954026347958,1.0249184626340866,0.09892657009419054,3.2144443154335023,1372.66
173.81,6568000,0.9119657735691058,29.400000000000002,293.5,821,0.8762551617622375,530,-0.0011088320994167588,0.9968863642215728,0.060145002859644595,2.718324341773987,1378.32
192.3,6576000,1.7173725353567446,62.400000000000006,307.50000000000006,822,0.8088298428058625,530,-0.03592805161199067,1.0267009389400483,0.13764222841709853,4.004409681558609,1484.05
201.08,6584000,1.0382966010370085,77.9,312.0,823,0.8503867816925049,530,-0.02218115914380178,1.036250006556511,0.0885923579102382,3.009245480298996,1539.62
207.54,6592000,1.0909252959206632,83.5,312.0,824,0.7998658204078675,530,-0.023984936255728825,1.0533252853155135,0.08574702669866383,3.147297044992447,1555.9
207.36,6600000,1.208115426291918,83.5,312.0,825,0.8307915842533111,530,-0.02002027500362601,1.0202738374471665,0.12470337759237736,3.563738586306572,1558.33
208.52,6608000,1.1891618209688253,84.9,312.0,826,0.8040259540081024,530,-0.0038734346244018525,1.0676530408859253,0.10074869428295642,3.361857203245163,1566.46
208.86,6616000,1.332463745219471,84.9,312.0,827,0.7919687622785568,530,-0.009456249323848169,1.0286635833978652,0.11549910961650312,3.6966484498977663,1554.74
205.64,6624000,0.9936269329676883,84.9,312.0,828,0.8221769458055497,530,-0.0132704851788003,0.9848046398162842,0.06935802406165749,2.6443692660331726,1552.11
208.0,6632000,1.6206804371535108,84.9,312.70000000000005,829,0.8053144282102584,530,0.001204573854629416,0.9649483531713485,0.14716085395775735,4.131569669246674,1558.21
211.83,6640000,1.5238308603306345,84.9,319.20000000000005,830,0.7265290987491607,530,-0.042377834513317794,0.9291770219802856,0.12623940231278538,3.918943552970886,1563.39
209.96,6648000,0.9804943045851152,83.5,319.20000000000005,831,0.8535189044475555,530,-0.011066960193857086,1.0013853579759597,0.05771199319977313,2.597842720746994,1552.44
209.3,6656000,1.35515650934964,78.1,319.20000000000005,832,0.8133472883701325,530,-0.0068235029642528386,0.9799561661481857,0.10013368738815188,3.083210790157318,1545.36
211.14,6664000,1.2974800069045636,83.5,319.40000000000003,833,0.8653481614589691,530,-0.01879197360482067,0.9704957699775696,0.11497610134072601,3.5291484820842745,1544.66
216.94,6672000,1.4400100578323076,98.5,323.20000000000005,834,0.840808944106102,530,-0.029992201116401704,0.9669046711921692,0.13397114116698502,4.01622997045517,1568.24
221.69,6680000,1.135978000029574,98.5,325.1,835,0.8956110739707946,530,-0.01692500340519473,0.991644623875618,0.08498985047452151,3.1181509959697724,1578.4
226.65,6688000,1.2770993136444497,98.5,328.20000000000005,836,0.8325156229734421,530,-0.015219998150714674,0.9921856582164764,0.09506724102422595,3.375783511400223,1585.79
226.65,6696000,1.7206867998684572,98.5,328.20000000000005,837,0.8567485451698303,530,-0.0012756093503776356,0.9623056292533875,0.08902923191897572,3.2430980896949766,1585.79
233.9,6704000,1.963873169482971,100.9,332.6,838,0.8071854674816131,530,-0.01406630443816539,0.956620357632637,0.15918483621440827,4.432835292816162,1618.84
233.55,6712000,1.233017186309466,100.9,338.09999999999997,839,0.8783930325508118,530,-0.015575325087556848,0.943468427658081,0.09013379959389567,3.330483988523483,1616.02
236.1,6720000,1.1552328936437355,100.9,339.50000000000006,840,0.8616029560565949,530,-0.022136862175466378,0.9498136001825332,0.08666912022978067,3.1466369366645814,1629.47
239.83,6728000,1.8455972745156064,104.0,339.50000000000006,841,0.8260334306955337,530,-0.017034813256468623,0.934413559436798,0.17598355419002473,4.442301896810531,1635.74
235.59,6736000,1.1690247574310781,103.6,335.30000000000007,842,0.8046078616380692,530,-0.021276468907890377,0.968475758433342,0.08070503920316696,3.1372474241256714,1634.06
241.38,6744000,1.1150703639684025,104.0,338.09999999999997,843,0.8407327544689178,530,-0.0198081492820711,0.9573162496089935,0.07817616060841828,2.9928888684511183,1655.72
239.3,6752000,1.1511566695803976,103.6,335.30000000000007,844,0.7893754720687867,530,-0.01032818911015056,0.9753659957647324,0.08667245197109878,3.1266776621341705,1649.81
243.05,6760000,1.627881562398303,111.3,338.09999999999997,845,0.8580059432983398,530,0.004527148959459737,0.9661350208520889,0.12711442144587637,3.9774900209903716,1657.61
249.56,6768000,2.0165644705392634,122.8,339.1,846,0.8236243057250977,530,-0.02963647527154535,0.9740397638082504,0.18985811018384993,4.62100101351738,1671.16
256.78,6776000,1.6245246703375273,139.9,349.3,847,0.7941157400608063,530,-0.025098993720603174,0.9991532611846924,0.14058254359290004,4.052797238826752,1680.05
255.41,6784000,0.9643641095739884,137.4,349.3,848,0.7548028010129929,530,-0.012310511876421515,0.9834240740537643,0.08018940036650747,2.893308845758438,1677.74
253.5,6792000,1.6879349274822792,111.7,349.3,849,0.8390587484836578,530,-0.020603943785536104,0.9919668734073639,0.1537014578934759,4.17862130522728,1690.01
253.27,6800000,1.425309975563839,111.7,352.1,850,0.8361458462476731,530,-0.014376035986933856,0.9857135051488877,0.10506141597405076,3.6636607348918915,1686.22
254.47,6808000,1.5171804843540015,111.7,352.1,851,0.7790843141078949,530,-0.017294703392544762,0.9981647777557373,0.12054510758258402,3.8457932865619657,1695.41
259.07,6816000,1.5807954694582707,137.10000000000002,352.1,852,0.8213508611917496,530,-0.02841507994569838,0.9677514344453811,0.14690384103916584,4.107616218328476,1711.76
266.66,6824000,1.4320667533397407,148.9,353.0,853,0.8376750147342682,530,-0.014443157219793647,0.9602170383930206,0.13195936813950537,4.055065629482269,1730.95
271.88,6832000,1.3865103808303811,156.20000000000002,353.40000000000003,854,0.8030616390705109,530,-0.018604645692394114,0.9575731146335602,0.10216637836769223,3.422472015619278,1739.78
269.65,6840000,1.367149574128286,148.9,353.40000000000003,855,0.8226116544008255,530,-0.023256844682400697,0.9453128546476364,0.13460169315338136,3.969286313056946,1738.69
272.5,6848000,1.341659778562049,148.9,357.3,856,0.8415551775693894,530,-0.020673030723119153,0.9736659467220307,0.10058963934890926,3.4752995026111604,1746.39
270.36,6856000,1.2991970026184445,147.6,357.3,857,0.8678237730264664,530,-0.01610955685726367,0.9668096727132798,0.11283789631910622,3.6652955317497256,1738.81
270.4,6864000,1.5550304091544955,143.5,360.20000000000005,858,0.8219322985410691,530,-0.02950630122097209,0.9708648002147675,0.14043914306908845,4.093541581630706,1747.42
269.9,6872000,1.5327409500463518,138.4,362.2,859,0.85189972281456,530,-0.01923319752793759,0.9596674859523773,0.1323814329318702,4.198220673799515,1743.14
271.36,6880000,1.4296878100779677,132.7,364.20000000000005,860,0.8699441516399383,530,-0.029934169930638747,0.9430149501562118,0.12022316724993289,3.753401519060135,1742.29
271.59,6888000,0.8707572749625446,122.7,364.20000000000005,861,0.8473121637105941,530,-0.012296657818369567,0.966230862736702,0.07531532474793494,2.885349748134613,1745.62
269.28,6896000,1.3719276511929765,122.7,364.20000000000005,862,0.8119583708047867,530,-0.01752410786051769,0.964253169298172,0.14031256816815585,3.8922542560100557,1738.17
270.22,6904000,1.4230825344575897,122.7,364.20000000000005,863,0.8198231709003448,530,-0.02299667582352413,0.9623126953840255,0.13813897426240146,3.950139294862747,1737.24
272.7,6912000,1.1213713495884774,122.7,366.50000000000006,864,0.854195704460144,530,-0.007662734753102996,0.9472072237730026,0.08114681183360517,3.3113737905025484,1728.4
274.26,6920000,1.062311039630415,122.7,366.50000000000006,865,0.8357902491092681,530,-0.016717655203538014,0.9955131351947785,0.10476145990192891,3.429834243059158,1720.61
274.97,6928000,1.2040531470830271,122.7,366.50000000000006,866,0.8451454967260361,530,-0.012535504990664777,1.0004311668872834,0.08480457762256265,3.2455126810073853,1725.98
269.94,6936000,1.339828247325738,119.8,366.50000000000006,867,0.8233066517114639,530,-0.02616176110925153,0.9841998821496963,0.12190964268520474,3.708197466135025,1729.08
267.84,6944000,1.3703530448994616,119.8,366.50000000000006,868,0.8113533979654313,530,-0.020401745177805422,1.0394603210687636,0.10146408582106232,3.425673456192017,1730.42
265.82,6952000,0.8809371679292112,119.8,364.70000000000005,869,0.859735661149025,530,-0.011454842437524348,0.9907841432094574,0.07579321399331093,2.948383384346962,1733.86
269.3,6960000,1.1066477094077642,122.7,364.70000000000005,870,0.8958690565824509,530,-0.002754229946003761,0.9721276015043259,0.08785065584350377,3.2921215724945068,1732.56
272.38,6968000,1.845868124055194,122.7,371.0,871,0.8171006000041962,530,-0.013878644246142357,0.9844796240329743,0.15163391929119827,4.284956164360047,1741.06
268.5,6976000,1.0322844438489382,122.7,364.70000000000005,872,0.8465239715576172,530,-0.02553947191569023,1.0030675375461577,0.07893345387652516,3.000374139547348,1734.45
268.68,6984000,1.4745099765970122,123.0,364.70000000000005,873,0.8404574930667877,530,-0.03137593847699463,0.9297634208202362,0.1254893765412271,3.7719957566261293,1733.3
266.45,6992000,1.7118922801379137,122.7,364.70000000000005,874,0.8329516679048539,530,-0.0297168300091289,0.9225874519348145,0.15155674640089273,3.92257541179657,1731.1
264.23,7000000,1.3644688907431717,122.7,361.3,875,0.8671764087677002,530,-0.016975798758503514,0.9835664129257202,0.09080007705837488,3.172657194137573,1727.0
262.62,7008000,1.1058462093076549,122.7,359.20000000000005,876,0.8359621500968933,530,-0.02104652572539635,0.9661235058307648,0.0860882372688502,3.098342480659485,1733.63
258.42,7016000,1.8105720594763541,122.7,359.0,877,0.8699434912204742,530,-0.009989321471657604,0.9409433001279831,0.1849617028236389,4.658224444389344,1722.86
260.66,7024000,1.2476058646207966,123.0,358.1,878,0.9034515404701233,530,-0.014315236804366692,0.9503844952583314,0.10092001899145543,3.5456507325172426,1721.2
261.09,7032000,1.1858440408748536,123.0,357.1,879,0.8925250524282455,530,-0.005943805299812084,0.9757165026664734,0.0807121098972857,3.141042308211327,1720.42
258.43,7040000,1.704711087658946,122.7,356.1,880,0.8673495733737946,530,-0.020523747215047478,0.912581307888031,0.12414868477731943,3.940653347969055,1707.28
261.01,7048000,1.463398809278204,124.8,356.1,881,0.8611555671691895,530,-0.01667133539565839,0.9231674045324325,0.13610157972201706,3.927842561006546,1718.18
262.07,7056000,0.9092906544760079,141.2,356.0,882,0.8717453789710998,531,-0.0078587633225834,0.9529976481199265,0.07090039976872503,2.9893923556804656,1722.79
262.19,7064000,1.3912507363038698,141.2,356.0,883,0.8339413285255433,531,-0.008814931606884784,0.9190115123987198,0.11399848139844834,3.7319702529907226,1724.17
266.95,7072000,1.1692078209402632,157.8,358.0,884,0.8661653482913971,531,-0.010684377450961619,0.9119300663471221,0.11086693872697652,3.672685856819153,1736.46
268.32,7080000,1.3830645786303295,157.8,359.0,885,0.8167185467481614,531,-0.02487210614446667,0.9140041905641556,0.10840490280650555,3.68585475564003,1742.72
266.89,7088000,0.9454718917066072,146.39999999999998,358.1,886,0.857302542924881,531,-0.014983158886316232,0.9284953618049622,0.07283918032888323,2.7418276643753052,1749.18
268.83,7096000,1.6250876408408812,157.8,358.1,887,0.8321314996480942,531,-0.026949287612223996,0.9135475236177445,0.1450231689028442,4.148902316093444,1751.41
270.72,7104000,1.7847489363631646,157.8,358.1,888,0.8486095422506332,531,-0.00031910961610265076,0.9835090047121048,0.1433009327063337,4.225516029000282,1737.85
277.27,7112000,1.0957737299798989,171.0,360.1,889,0.8847877967357636,531,-0.009314433682484378,0.9278022027015687,0.050605549532920124,2.5749261665344236,1752.14
278.39,7120000,1.4124226527284094,171.0,360.1,890,0.848233500123024,531,-0.010923418574384414,0.9446178269386292,0.11026903138495982,3.44782640337944,1758.33
280.67,7128000,1.2403175740200862,171.0,360.1,891,0.85466150701046,531,-0.011172609787026886,1.0013759350776672,0.10814192724414169,3.4971267437934874,1760.92
277.44,7136000,1.3079007971687864,166.5,360.1,892,0.8583605599403381,531,-0.014099804112192941,0.98190773665905,0.11752228288911283,3.74188263297081,1752.08
277.51,7144000,1.102048397841572,166.5,360.1,893,0.854302664399147,531,-0.012310974053107201,0.9826345628499985,0.08678889346309006,3.086957219839096,1754.22
278.14,7152000,1.4002460146324833,171.5,361.5,894,0.7565726482868195,531,-0.03574865384711302,0.9682692968845368,0.14086248111445457,3.886042098402977,1764.51
277.53,7160000,1.084428924659184,171.5,362.4,895,0.8452853190898896,531,-0.009908620054338825,1.001110427379608,0.09734417786821722,3.3315421521663664,1767.0
281.54,7168000,1.455376032901957,172.0,366.4000000000001,896,0.7842569106817245,531,-0.011189104056102224,1.0076703387498855,0.12472992537077517,3.8649947440624235,1772.39
