epoch_idx,fps,P09:episode_rewards,advantage_norm,value_loss,episode_length,frames,P01:episode_rewards,explained_variance,policy_entropy,policy_loss,PMM:episode_rewards,grad_norm
700,484,4.0,0.14859474701806902,0.00039331956179694316,193.07,5600000,0.0,-0.16952644169330597,1.3857978141307832,-2.6685965567594395e-05,1.69,0.01999271422559431
701,484,4.0,0.10318649485707283,0.00015928918163467641,192.95,5608000,0.0,-0.4398528879880905,1.3859834575653076,-4.155108621489489e-05,1.71,0.013325883989481403
702,484,4.0,0.11023572521284222,0.0002176603774148589,189.8,5616000,0.0,0.3281955754756927,1.3858854985237121,-1.5198063883872238e-05,1.6,0.014256103369059718
703,484,4.0,0.10948810491710902,0.00022427322438204556,183.58,5624000,0.0,-0.40133813440799715,1.386044566631317,-5.563923352838174e-05,1.47,0.014265195712108129
704,484,4.0,0.14797004459425808,0.00038453579954762063,185.64,5632000,0.0,-1.2632093822956085,1.3859500515460967,-3.331251718918793e-06,1.55,0.018375635297175
705,484,4.0,0.14398247269913556,0.0003239860706946729,190.01,5640000,0.0,-0.9423083060979843,1.385559287071228,-6.990154506638646e-05,1.63,0.019760936606064695
706,484,4.0,0.10607551850378513,0.00020608206541282924,179.91,5648000,0.0,-0.48966132998466494,1.3857207643985747,4.293177301406104e-05,1.26,0.012423137937325628
707,484,4.0,0.08271993555128575,8.515816099702534e-05,185.39,5656000,0.0,-0.9205746549367905,1.38588947057724,1.0223219833278563e-05,1.43,0.01109790965782899
708,484,3.0,0.12708692636340857,0.0003498688882598344,182.29,5664000,0.0,-1.8139358246326447,1.3860636126995087,-3.99197441583965e-05,1.38,0.017778906859933427
709,484,3.0,0.08356505412608385,7.263089994012261e-05,180.86,5672000,0.0,-0.8271549642086029,1.385919963121414,-7.055107931819293e-05,1.35,0.010553902636148865
710,484,3.0,0.17122793352231383,0.0005323077383604869,183.34,5680000,0.0,0.13121385395526886,1.3853421807289124,5.8776106998266185e-05,1.41,0.02324005660164914
711,484,4.0,0.11222184982150793,0.00019329374109702257,186.23,5688000,0.0,-1.1050420862436294,1.3855243265628814,-1.0359773787058657e-05,1.46,0.014504143378467666
712,484,4.0,0.1057628439925611,0.00016080717887120955,187.51,5696000,0.0,-0.021945006251335143,1.3856769251823424,0.00032026447760472363,1.47,0.015237505960410253
713,484,4.0,0.1595410777721554,0.00047015460615853046,186.75,5704000,0.0,-6.697513224482536,1.3859835469722748,-0.0003184623209563142,1.5,0.02107112457781966
714,484,3.1000000000000085,0.11575652873143553,0.00020904776726411001,183.76,5712000,0.0,-0.9650522994995118,1.3859552204608918,-1.7893766071210848e-05,1.46,0.014599759803670016
715,484,3.0,0.1127970549557358,0.00017781573738147926,182.7,5720000,0.0,-1.0727321052551269,1.3860756492614745,0.00012164153675257694,1.38,0.014727201216270356
716,484,4.0,0.10597226906567812,0.00019193393242630919,182.07,5728000,0.0,-3.287229461669922,1.3860561108589173,-7.054422698274721e-05,1.37,0.013947926180269308
717,484,3.0,0.08415164633654058,0.00016273279931056095,176.18,5736000,0.0,-17.977455730438233,1.386114468574524,-6.935877363503095e-06,1.24,0.010628030160827109
718,484,3.0,0.10932043245993554,0.00016718226935950043,175.07,5744000,0.0,-0.42030096650123594,1.3860751473903656,-5.944365722825751e-05,1.19,0.01608740368220601
719,484,4.0,0.09493819023482501,0.00010670072365883243,179.57,5752000,0.0,-0.14467356622219085,1.3861566483974457,3.716914670803817e-05,1.28,0.012948079074138051
720,484,4.0,0.15570972167886793,0.000432849446038972,183.37,5760000,0.0,-3.636675841808319,1.3859627735614777,-0.0001359239292651182,1.39,0.02170857381626593
721,484,4.0,0.11270515367388725,0.0002801942101291388,193.24,5768000,0.0,-0.5341514194011688,1.3855912816524505,-2.633072690514382e-05,1.6,0.013447939437393103
722,485,3.1000000000000085,0.14616090279072524,0.00036740849952479946,184.12,5776000,0.0,-1.5004086703062058,1.3859684884548187,-4.9613012961344794e-05,1.42,0.02058552306120589
723,485,3.0,0.12128422366455198,0.0002983582512609928,177.74,5784000,0.0,-1.761475316286087,1.3860526752471924,5.937712247032323e-05,1.29,0.01807392708449501
724,485,3.0,0.10579796066507698,0.0002318032514187962,182.01,5792000,0.0,-0.3918821346759796,1.3860451245307923,6.701629572489765e-05,1.36,0.014095942542734618
725,485,3.0,0.10836202984675765,0.0001663205701379411,178.37,5800000,0.0,-0.6873755168914795,1.3860239446163178,9.231012954842299e-05,1.26,0.015597294486535667
726,484,4.0,0.1512560488283634,0.00038373731234287334,174.77,5808000,0.0,-0.25830579578876495,1.3858651554584502,-0.00010914959413639736,1.18,0.020182392829984633
727,484,4.0,0.10705756541341543,0.00013309741854357072,183.19,5816000,0.0,-0.3782785737514496,1.3860311651229857,4.2332154043833727e-05,1.43,0.013221866515243801
728,484,3.0,0.10212752395309507,0.0002216963471823874,176.2,5824000,0.0,-2.6792883104085923,1.3860843873023987,-0.00013266785732412244,1.25,0.015333400969206516
729,484,2.1000000000000085,0.0880551140755415,0.00012252921198296462,171.47,5832000,0.0,-0.12040371596813201,1.3860554778575898,-5.5532586120534685e-05,1.1,0.012191363613031286
730,485,3.0,0.10693641340360045,0.0001675706426999568,174.7,5840000,0.0,0.2024865037202835,1.3860651898384093,-4.5304664854484145e-06,1.14,0.014634358495141744
731,485,4.0,0.14418167270720006,0.0003489313509317071,186.63,5848000,0.0,0.47232149124145506,1.385822732448578,3.341482943142182e-07,1.43,0.017228656240712743
732,485,4.0,0.10036167612299324,0.00012229915270950187,195.78,5856000,0.0,-0.1278025448322296,1.3859491658210754,4.065722045197617e-05,1.68,0.014402084589104452
733,485,3.0,0.09151789797469974,0.00018436970188417945,183.07,5864000,0.0,0.0073361718654632565,1.3860566866397859,-0.00010990467464580433,1.34,0.01202242832260229
734,485,3.0,0.12445811219513417,0.00024077707173546513,181.98,5872000,0.0,0.15627291142940522,1.3861144077777863,1.9890223247784887e-05,1.37,0.016677369149118337
735,485,3.1000000000000085,0.15396774508990346,0.00046378022751810023,186.85,5880000,0.0,-3.3090256595611574,1.3857298469543458,1.080276142602088e-05,1.48,0.020822607938073116
736,485,4.0,0.14395975122228266,0.0003405592536455515,193.83,5888000,0.0,-1.1580632638931274,1.3858737027645112,-0.00014980272849811626,1.63,0.019474086356404467
737,485,3.1000000000000085,0.15878762934822588,0.0005484928901370267,186.83,5896000,0.0,-1.5278941136598587,1.385795420408249,-0.00010270148623021668,1.49,0.020718731739301458
738,485,4.0,0.1368797642365098,0.0002709779312226601,184.3,5904000,0.0,0.24929511666297913,1.3860080063343048,9.643646822951268e-05,1.45,0.017757502204015712
739,485,4.0,0.10730080948211253,0.0001544592818294177,183.61,5912000,0.0,-23.37639484167099,1.3860233306884766,-1.59712206095719e-05,1.44,0.013174434232352207
740,485,4.0,0.1641621456667781,0.0003013578975173914,185.82,5920000,0.0,0.1814155274629593,1.385885180234909,0.00015271858501364477,1.47,0.0221873030462005
741,485,3.0,0.1268869573622942,0.00024748399119062014,186.3,5928000,0.0,-0.36384312391281126,1.3860969364643096,9.750628225447145e-05,1.42,0.016467434595634867
742,485,3.0,0.1217784349899739,0.000309039690237114,184.88,5936000,0.0,-7.648171663284302,1.385980371236801,-0.00015763069746753899,1.43,0.01642830753826818
743,485,3.0,0.10889927267096937,0.0001471273234869841,181.15,5944000,0.0,-0.8351712501049042,1.386037118434906,2.456025933042838e-05,1.4,0.01507471478464039
744,484,4.0,0.16643021292984486,0.00044686786420697897,186.07,5952000,0.0,-1.3650874090194702,1.3858115088939666,-6.349811133986805e-05,1.51,0.022413970653658896
745,484,4.0,0.11207021874375642,0.0001926369803126704,184.49,5960000,0.0,-0.7313187521696091,1.38590744972229,-7.5702810454458815e-06,1.48,0.013018161074190675
746,485,4.0,0.1006142654735595,0.00025273515107727463,180.12,5968000,0.0,-0.6423953264951706,1.3858726263046264,3.096232174527813e-05,1.38,0.012659450746245011
747,485,4.1000000000000085,0.1344654980301857,0.00024259020751628667,190.48,5976000,0.0,0.13572513639926911,1.3858399057388306,-0.00014410592295462264,1.66,0.017639323529713466
748,485,4.0,0.09041743625886739,0.00017382271130827575,182.89,5984000,0.0,-0.8698022145032883,1.385700660943985,5.994244497742329e-05,1.45,0.011345484178312472
749,485,4.0,0.1306119254603982,0.00025191248435362467,186.31,5992000,0.0,0.041724979877471924,1.3857367265224456,0.0001991217880640761,1.53,0.017017823657699348
750,485,4.0,0.10057566342875361,0.0001283363080028721,194.59,6000000,0.0,-0.5603353649377822,1.3854474711418152,-0.00014907409447914688,1.68,0.014773774328137888
751,485,3.0,0.0938867649435997,0.00010694595593463418,191.19,6008000,0.0,-0.4487260377407074,1.3858531379699708,3.243897896027193e-05,1.54,0.013244463379517171
752,485,3.0,0.11828228591941298,0.00026021509401346065,188.11,6016000,0.0,-0.9618381649255753,1.3858776259422303,0.00014392094308277593,1.49,0.015949897183873445
753,485,4.0,0.15327907230705023,0.00038364349652454167,196.56,6024000,0.0,0.1305134564638138,1.385598872900009,-0.0002529834572578693,1.78,0.019250712989206106
754,484,3.0,0.08553010501898825,0.00013254829726463412,184.65,6032000,0.0,-2.283889899253845,1.3859946894645692,5.140648770975531e-05,1.5,0.009875389283131818
755,484,3.0,0.0862372307665646,0.0001409414535748965,171.32,6040000,0.0,-0.9788719183206558,1.3860310089588166,-2.724158815908595e-05,1.14,0.01189498030732191
756,484,3.0,0.0775528109446168,8.661731930942551e-05,171.59,6048000,0.0,-0.37929634273052215,1.3861205410957336,-4.314124666962016e-05,1.16,0.011726096122526515
757,484,3.0,0.14462950215674936,0.0004294826094849213,174.09,6056000,0.0,-1.077043885588646,1.3859240293502808,-0.00011367550792783732,1.24,0.01722248847063816
758,484,3.1000000000000085,0.13263500900007785,0.00029184646360931767,183.83,6064000,0.0,-86.37303122222424,1.3856721889972687,3.360651216098631e-05,1.51,0.017960896630772806
759,484,4.0,0.15361951731145382,0.00046113044974163133,187.16,6072000,0.0,-1.028096593618393,1.385965313911438,-0.0001074404349856195,1.6,0.017955407461085652
760,484,3.0,0.08642105083446949,0.00015845510465311462,175.85,6080000,0.0,-2.9306488645076754,1.3861087119579316,2.4122173781506716e-05,1.28,0.010013543885181895
761,484,2.1000000000000085,0.11500033831223845,0.000264529739538375,169.61,6088000,0.0,-0.8531385481357574,1.3861356377601624,-8.9363296283409e-05,1.07,0.014860334537517752
762,484,3.0,0.10204720877576619,0.00024033294248908987,168.79,6096000,0.0,-2.7515178310871122,1.3859525799751282,-0.00012131788028000302,1.04,0.013291403202057643
763,484,3.0,0.07397923968732358,8.051381166978899e-05,175.67,6104000,0.0,-0.022089669704437254,1.386146264076233,5.623170765829855e-05,1.21,0.009044622060407096
764,484,3.0,0.08898076242767275,0.0001496778494913542,182.62,6112000,0.0,-0.15858972787857056,1.3861729300022125,1.6374392653233373e-05,1.37,0.013444711381558032
765,484,3.0,0.09295969741418958,0.00014997950201120602,179.68,6120000,0.0,-2.2215049296617506,1.3861388063430786,-5.402033791597205e-05,1.3,0.011816292739978146
766,484,3.1000000000000085,0.09952349978033453,0.00019236784258680473,178.93,6128000,0.0,-1.0672346836328506,1.3859083378314971,2.7684408851200716e-05,1.27,0.012963142076854282
767,484,3.0,0.13304966976866126,0.00027509060779721037,175.23,6136000,0.0,-2.8056114768981932,1.3855712616443634,-0.00011033849230443593,1.17,0.018284225096940207
768,484,3.0,0.13345051562413573,0.0002626684588938133,179.41,6144000,0.0,-3.433259503245354,1.3859020495414733,0.0001473314183022012,1.3,0.017404810657212857
769,484,3.1000000000000085,0.12742129476740957,0.0003296162463868768,184.19,6152000,0.0,-0.6236689752340316,1.3859866726398469,-0.0002892940352467122,1.42,0.016136855052110866
770,484,4.0,0.13094821261242032,0.0002674087352659171,183.77,6160000,0.0,0.2315243250131607,1.3858412647247313,0.0002346875026705675,1.46,0.017322192841807683
771,484,4.0,0.07513718126341701,7.219109894265329e-05,178.85,6168000,0.0,-0.31064281821250916,1.3859755325317382,-1.170205801827251e-05,1.35,0.009601672249371607
772,485,4.0,0.13249604375101626,0.00028501797691092177,183.57,6176000,0.0,-3.8693567448854447,1.3860327553749086,-1.647456952923676e-05,1.35,0.020039166405642003
773,485,4.0,0.13380949690937996,0.00033138881803495223,194.13,6184000,0.0,0.08260515630245209,1.3857284581661224,0.00011976191707162798,1.63,0.016517579617937005
774,485,4.0,0.11026880851946771,0.00017987617627682084,191.59,6192000,0.0,-1.1537527507543563,1.3857867741584777,-3.986869153777661e-05,1.61,0.01485066644754699
775,485,3.0,0.11145636893808841,0.00018798394421594368,180.61,6200000,0.0,-0.8280179703235626,1.3859138560295106,-2.03779440425933e-05,1.32,0.014768158523762747
776,485,3.0,0.07677671075798571,0.00011417640704280529,176.96,6208000,0.0,-0.6720516133308411,1.3859321391582489,7.551115723799739e-05,1.28,0.008427299853478358
777,485,3.1000000000000085,0.10632377939298748,0.00016515630588855856,191.44,6216000,0.0,0.15950871825218202,1.3860837042331695,0.00019052437724894844,1.67,0.013679011104178145
778,485,3.0,0.09655090109445155,0.00013943020564738618,192.16,6224000,0.0,-0.7397525906562805,1.3861105310916901,-6.557683467690367e-05,1.62,0.013646758587170394
779,485,4.0,0.1402896409947425,0.0003635514721941036,193.37,6232000,0.0,0.5848436373472213,1.3856513226032257,-3.449274677223002e-05,1.67,0.019407728527069026
780,485,4.0,0.05859863254241646,3.836691663764214e-05,188.3,6240000,0.0,-1.2206368166208268,1.3852146077156067,-2.7244453558523674e-05,1.52,0.006760636374741682
781,485,3.1000000000000085,0.06143608547747135,7.341179136176379e-05,173.77,6248000,0.0,-1.6836675131320953,1.3860030806064605,5.4520235971722285e-06,1.15,0.008053626112681176
782,485,3.0,0.11734477143734694,0.00022191354641904582,167.12,6256000,0.0,-0.7852132451534272,1.3859107851982118,-1.4416587200685171e-05,0.99,0.01673431430178858
783,485,3.0,0.1190116070676595,0.00021030819958241408,179.98,6264000,0.0,-0.8311250078678131,1.3859823441505432,-5.5842428555479276e-05,1.3,0.015238358826187372
784,485,3.0,0.09760376877151429,0.00015029445057507474,176.24,6272000,0.0,-2.6691039389371873,1.3860462892055512,-8.570463869546074e-06,1.24,0.013350655719487181
785,485,3.0,0.1501764357369393,0.0004093113660246672,176.01,6280000,0.0,-0.053311123847961425,1.38610964179039,0.0001682922575128032,1.25,0.019648812958979068
786,485,3.1000000000000085,0.11461483220569789,0.00021464807798224684,186.98,6288000,0.0,-0.7233274620771408,1.3858112001419067,-8.599819866503822e-05,1.5,0.014829289649400713
787,485,3.1000000000000085,0.13162672981619836,0.00033662256716240793,187.0,6296000,0.0,0.14325340509414672,1.3857790696620942,6.284263872657903e-05,1.52,0.016999206482479583
788,485,3.1000000000000085,0.10785033333115279,0.00021591150787173775,185.66,6304000,0.0,-2.1006866657733916,1.385445421934128,-0.0002056681672911509,1.45,0.014768052460776015
789,485,3.0,0.09074598937295378,0.00010907935764862486,180.14,6312000,0.0,-8.69195367872715,1.3857766842842103,-2.740380670729792e-05,1.25,0.011420502876651598
790,485,3.0,0.1028666397370398,0.0001766275886325275,171.88,6320000,0.0,-3.308380331993103,1.3860783100128173,0.0001970274795280602,1.06,0.014718710544471776
791,485,3.0,0.09935861157253384,0.00014105608317095176,175.7,6328000,0.0,0.14134986877441405,1.3861690366268158,-8.77884393412387e-05,1.18,0.014224609267726031
792,485,3.1000000000000085,0.11265002111904324,0.00019692157082033647,181.86,6336000,0.0,-0.31344557940959933,1.386150164604187,6.862080982728003e-05,1.33,0.01595647608947712
793,485,4.0,0.13885380760766566,0.000287531489251478,184.31,6344000,0.0,-0.8558189362287522,1.3861207246780396,1.8380807523499242e-06,1.39,0.017653827097046194
794,485,4.0,0.07984660633839667,7.715067504136641e-05,184.65,6352000,0.0,-0.38460718512535097,1.3861961233615876,8.781100275882636e-05,1.42,0.01085602767272898
795,485,3.0,0.1006615911796689,0.00016217693836210857,178.64,6360000,0.0,-0.5575983667373657,1.386071937084198,-1.756141093210317e-05,1.29,0.013753026442327286
796,485,3.0,0.10368993435055017,0.00016059394213812083,179.86,6368000,0.0,-0.12475545108318328,1.3861189162731171,-0.00017032903229846852,1.3,0.015206852413396553
797,485,3.0,0.09484386411961168,0.0001621967506187616,179.13,6376000,0.0,-0.7496720820665359,1.3858452582359313,-8.827785139146726e-05,1.29,0.012478066426802608
798,485,3.0,0.06598636633716523,4.9791486166554935e-05,166.75,6384000,0.0,-1.0096979421377181,1.3859194612503052,-3.6279682535678146e-05,0.98,0.00861809237073294
799,485,3.0,0.13511154416948556,0.0003327873889358557,172.66,6392000,0.0,-0.774409846663475,1.3859974181652068,7.577036928978487e-05,1.12,0.018588633776697065
800,485,3.0,0.08765223627910018,0.0001651540462938783,181.44,6400000,0.0,-0.9456989574432373,1.385903697013855,3.5690709405571394e-05,1.37,0.010617422543553247
801,485,4.0,0.10659449249505996,0.00019394895849927707,187.13,6408000,0.0,-3.2854765862226487,1.3859878396987915,2.7972630341537297e-05,1.56,0.014097846258444242
802,485,4.0,0.1298903338238597,0.0002478548231079003,195.14,6416000,0.0,0.6746747881174088,1.3859415197372436,-6.528400666866218e-05,1.73,0.016867370171372992
803,485,4.0,0.09177956679835915,0.00019911892764355344,184.12,6424000,0.0,-1.191014438867569,1.386022801399231,0.00013638308759254868,1.41,0.011230675301594946
804,485,3.0,0.113380729239434,0.00025339681658579136,175.02,6432000,0.0,-0.12351783335208893,1.3861548805236816,4.510434111580253e-05,1.21,0.014334485731783973
805,485,3.0,0.10401578324846923,0.000239680375946989,178.98,6440000,0.0,-2.458293567299843,1.3859250354766846,-1.957325774128549e-05,1.33,0.013962827730823387
806,485,3.0,0.0934153271280229,0.00013591954986850397,175.78,6448000,0.0,-5.135896505117416,1.3859782373905183,4.52359025075566e-06,1.27,0.011884857788377888
807,485,3.0,0.10229052246548236,0.00016008186570388717,175.88,6456000,0.0,0.13991509020328521,1.3860358023643493,-3.927389711407159e-05,1.23,0.014016544697328135
808,485,3.0,0.08670550415292383,0.00011852027145664579,184.16,6464000,0.0,-0.023369489312171934,1.385963294506073,3.8392182959796626e-05,1.46,0.01133653895830019
809,485,3.0,0.11122903820127249,0.0001894827065888194,183.82,6472000,0.0,-0.20185272574424742,1.386115540266037,1.1697347536028247e-05,1.48,0.015213208573728616
810,485,3.0,0.11482093610800803,0.0001471697036652131,182.12,6480000,0.0,-0.20644180715084076,1.3858618938922882,-4.002942514489405e-06,1.4,0.01616537066174121
811,485,4.0,0.10241810735315085,0.0001260200551496382,180.78,6488000,0.0,-3.6011427825689317,1.38612575173378,-1.666490574280033e-05,1.31,0.014542301937595837
812,485,3.1000000000000085,0.07050004063174128,0.00011471309144923226,177.4,6496000,0.0,-1.6628918755054474,1.3859792578220367,5.486253747221781e-05,1.22,0.008680298982102135
813,485,3.1000000000000085,0.08193156426772476,0.0001137773362597727,180.43,6504000,0.0,-0.45318292915821073,1.3861020016670227,-3.889547897415468e-05,1.31,0.011920576987802965
814,485,3.0,0.09087123938836157,0.00011495140939757676,173.11,6512000,0.0,-1.6298058485984803,1.386085990667343,3.566886338376207e-05,1.12,0.013809005789133163
815,485,3.0,0.14843121819198132,0.0004447219365812316,166.88,6520000,0.0,-0.6663553965091705,1.386039445400238,6.550631814207008e-05,0.99,0.01932661184373585
816,485,3.0,0.11781084357760846,0.00021091416777267114,174.61,6528000,0.0,-1.541838316321373,1.3858730852603913,-4.8353808597312306e-05,1.2,0.015458369056999237
817,485,4.0,0.1315377710480243,0.0003029667974573158,186.57,6536000,0.0,0.19875623524188996,1.3858584487438201,-2.4849914771039037e-05,1.53,0.01612623533419836
818,485,4.0,0.11797598900273443,0.0003142906395589762,186.77,6544000,0.0,-0.64963025867939,1.3860706675052643,0.00031597144583429327,1.54,0.014605456916491151
819,485,4.0,0.07199949662201106,6.99679706860934e-05,183.6,6552000,0.0,-1.9567741125822067,1.3856063508987426,-0.0003559605332247884,1.42,0.010050192450894987
820,485,4.0,0.15982633959501982,0.00043404692366038944,178.91,6560000,0.0,-0.5136182630062103,1.3858698582649231,-8.596059586125194e-05,1.31,0.023539037896836233
821,485,3.0,0.14137011117301881,0.0003814951896799812,183.63,6568000,0.0,-6.397380310297012,1.3861543679237365,9.006527136079967e-05,1.44,0.01756612135122665
822,485,3.0,0.06650899442844092,5.017556996392614e-05,186.49,6576000,0.0,-0.3723885118961334,1.3862133920192719,2.9055650505824813e-05,1.46,0.00803837669318945
823,485,3.0,0.1121226771734655,0.00020361012902526455,183.01,6584000,0.0,-0.6250888741016388,1.3861180901527406,-7.665758777875454e-05,1.34,0.01471412253741717
824,485,3.0,0.09679382979869842,0.00019421472033513963,174.07,6592000,0.0,-0.372077631354332,1.3858505928516387,9.13790238519141e-05,1.16,0.01339820414937831
825,485,3.0,0.071628132853657,6.624227788393e-05,173.3,6600000,0.0,-4.259748391509056,1.3858885204792022,-1.2659808762691682e-05,1.14,0.010972710148807581
826,485,3.0,0.12233729382511228,0.0002431415842383444,180.07,6608000,0.0,-1.048553152680397,1.3860560512542726,-3.542758034200233e-05,1.28,0.017928839933664457
827,485,3.0,0.055981178572401404,3.8817748181827485e-05,174.89,6616000,0.0,-1.6079189473390578,1.3862103462219237,5.14213500855476e-05,1.16,0.007128723814390843
828,485,3.0,0.11477253120392561,0.00031444630134728867,172.25,6624000,0.0,-1.0851122218370437,1.3861489939689635,-9.859048368525692e-05,1.15,0.01707201997829421
829,486,3.0,0.07046663854271173,6.506349025812596e-05,175.09,6632000,0.0,-10.436380693912506,1.3862002193927765,3.973408543970436e-05,1.24,0.007945715664931382
830,486,3.0,0.11319942365400493,0.0003377838380271214,176.89,6640000,0.0,-3.1501731365919112,1.386181753873825,1.4629135275754379e-05,1.27,0.016509627676828363
831,486,3.1000000000000085,0.11392425126396119,0.0002497820751426616,181.44,6648000,0.0,-52.14932374000549,1.3861055958271027,-1.0910910991697165e-05,1.38,0.013469539445199453
832,486,3.0,0.09045787002891302,8.862747560726802e-05,175.64,6656000,0.0,-2.107824856638908,1.3861075794696809,0.00012924718816066162,1.23,0.012347919263235781
833,486,3.0,0.161627314388752,0.0004308021767712944,182.6,6664000,0.0,-0.27660971820354463,1.385608388185501,-0.00019541337850569106,1.38,0.022135773522076095
834,486,3.1000000000000085,0.07114840558730066,6.18997805941035e-05,188.47,6672000,0.0,-1.4425996726751327,1.3860812723636626,2.074940816328308e-05,1.52,0.009788241839115044
835,486,3.1000000000000085,0.12133928965777159,0.00029838768588774656,188.4,6680000,0.0,-62.50861053407192,1.3859447824954987,0.00012874051406470244,1.53,0.015829273550404324
836,487,4.0,0.1431949457898736,0.0003136157705853293,196.62,6688000,0.0,-0.34090527534484866,1.3860784316062926,-5.096141445392277e-05,1.71,0.018166321765252805
837,487,4.0,0.160654678074643,0.0005012347117320814,194.53,6696000,0.0,-1.7287417966127396,1.385699417591095,1.5216158121802437e-05,1.63,0.021476975059103648
838,487,4.0,0.10867276975885033,0.00017670702700286255,189.54,6704000,0.0,-0.2036815893650055,1.3859510219097138,-8.22552620775241e-06,1.55,0.015421284867819376
839,487,4.0,0.15233048819936812,0.00035707824724340754,193.15,6712000,0.0,0.4522316062450409,1.3859652447700501,0.0002803102427424164,1.66,0.01895797514815673
840,487,4.0,0.1185236896853894,0.0002305007485870192,198.84,6720000,0.0,-0.03357884347438812,1.386026998758316,-0.00022337293050895824,1.75,0.01558074498371902
841,487,4.0,0.09936322439461946,0.0001544871054414898,185.22,6728000,0.0,-0.8415836590528488,1.386105387210846,2.6619388736435213e-05,1.39,0.013281453368087878
842,487,3.0,0.07212305060587823,7.690913986266423e-05,166.69,6736000,0.0,-1.79967853307724,1.3860925483703612,6.873503145470749e-05,0.96,0.010343321476412537
843,488,3.0,0.13500434527173638,0.0002347102592966621,179.82,6744000,0.0,-1.2230944550037384,1.3860722196102142,5.902167122258106e-05,1.25,0.01711567633776375
844,488,3.0,0.10580453597474843,0.00017514775110328174,184.49,6752000,0.0,-0.7002165675163269,1.3861544501781464,-4.410002991448892e-05,1.41,0.016093505989278615
845,488,3.1000000000000085,0.10816945473663508,0.00021541874568640652,180.21,6760000,0.0,-0.815245264172554,1.386125966310501,1.2903832466690801e-05,1.34,0.014383629645391163
846,488,4.0,0.11004718899261207,0.00017708328472281208,184.76,6768000,0.0,-0.3679870748519897,1.3860006928443909,-4.13155600472237e-05,1.45,0.015180236961744089
847,488,4.0,0.1197861953964457,0.00035590433240002996,182.06,6776000,0.0,-1.1066106748580933,1.3857779753208161,2.0738018483825727e-05,1.41,0.013872440097099568
848,489,3.1000000000000085,0.12997369264252484,0.0003459360259529376,183.85,6784000,0.0,-0.017505767345428466,1.3860620617866517,-8.133501918564434e-05,1.45,0.014806151796918071
849,489,3.0,0.08299232039600611,8.989063714295753e-05,184.72,6792000,0.0,-0.25363054752349856,1.3861240148544312,2.8004816558677704e-05,1.42,0.010937598092405569
850,489,4.0,0.13466993459500373,0.00037869928268378315,187.98,6800000,0.0,0.38959486186504366,1.3860472905635834,-7.043865523883142e-05,1.54,0.017104520139594164
851,489,4.1000000000000085,0.11570995316840708,0.00022110163857860243,200.58,6808000,0.0,-0.3710393089056015,1.3857964766025543,8.663322230859194e-05,1.82,0.01458553623077212
852,489,5.0,0.19126658608205616,0.0007206697686774532,198.57,6816000,0.0,-0.8927655941247941,1.3855754113197327,-7.44396636946476e-05,1.84,0.02362716389477018
853,490,4.1000000000000085,0.13025564684532584,0.00030837258379960985,194.25,6824000,0.0,0.29053735673427583,1.3857949900627136,4.009416832559509e-05,1.71,0.01646970426830086
854,490,4.0,0.0742051599547267,7.581361458335323e-05,186.91,6832000,0.0,-0.4211723756790161,1.386051845550537,-2.1379037771112054e-05,1.54,0.009631469463121468
855,490,3.0,0.13024110573343933,0.00028766246768327616,185.46,6840000,0.0,-14.190544224977494,1.3860068070888518,0.00013064666205536924,1.47,0.016589845974228745
856,490,4.0,0.14791713175363838,0.0004241745237845862,190.79,6848000,0.0,-5.077982692718506,1.3860605657100677,-1.594461191416485e-05,1.63,0.01871933947704968
857,490,4.0,0.08665064772590995,7.452593414882358e-05,194.28,6856000,0.0,0.1430320280790329,1.3859997761249543,5.29230771917355e-05,1.69,0.010376908060671567
858,491,4.0,0.10168793130666018,0.0001637363987219942,189.01,6864000,0.0,-3.232655690908432,1.3861057615280152,2.9474191560439067e-05,1.57,0.012983058675838478
859,491,3.0,0.09892161532305181,0.00017087229511730584,173.78,6872000,0.0,-0.6404828745126724,1.3861465704441072,-1.6108906274894254e-05,1.23,0.013259007085764066
860,491,3.1000000000000085,0.09400842289440334,9.452293488379837e-05,183.76,6880000,0.0,0.06450346171855927,1.3861644780635833,7.046011873171665e-05,1.44,0.013431177933653058
861,491,4.0,0.08233270361088216,9.028487590626355e-05,184.19,6888000,0.0,-0.742676774263382,1.386013251543045,-1.3262917709653266e-05,1.37,0.011957225518269998
862,492,3.1000000000000085,0.09966831206344068,0.00011541286183557986,183.22,6896000,0.0,0.58274622797966,1.385864689350128,8.130306553084665e-05,1.37,0.014051687951842728
863,492,4.0,0.1586432501859963,0.0004999192004811449,196.38,6904000,0.0,-0.9249282401800155,1.3859124386310577,-6.852522646113358e-05,1.76,0.019523264391682928
864,492,3.0,0.09671842367388309,0.0001516483271359448,189.86,6912000,0.0,-1.0324792325496674,1.3860632956027985,-7.931323743832763e-06,1.62,0.0114476691634782
865,492,3.0,0.10363462712615729,0.00013081330305624305,186.82,6920000,0.0,0.5849643361568451,1.3861638486385346,6.393904750439106e-06,1.53,0.013705122204452396
866,493,3.0,0.09908770021982491,0.00010464785169915558,183.09,6928000,0.0,0.3105385261774063,1.3861467158794403,-5.8385603988426735e-05,1.42,0.014414188789464273
