frames,policy_loss,P09:episode_rewards,PMM:episode_rewards,fps,advantage_norm,epoch_idx,explained_variance,value_loss,episode_length,grad_norm,P01:episode_rewards,policy_entropy
2512000,-0.013105228377971798,67.10000000000001,43.94,319,2.3455576872825623,314,0.6301420545578003,0.04125753534026444,963.11,0.8351705150597611,17.0,1.0361634039878844
2520000,-0.01824589132935216,67.10000000000001,44.3,319,2.3001989775896075,315,0.6493798094987869,0.03874475946184248,965.56,0.7955377923207294,17.0,1.0332234233617783
2528000,-0.024505498642101883,68.10000000000001,43.88,319,2.5075471818447115,316,0.6054568743705749,0.049346981002017856,958.68,0.9547302778609502,17.0,1.066451488137245
2536000,0.000680934814736247,64.10000000000001,43.91,319,6.23464617729187,317,0.34085441946983336,2.495057477946393,951.98,14.543304731461895,17.0,1.0612770664691924
2544000,-0.018609423027846787,64.0,42.8,319,2.3883461213111876,318,0.6484338116645812,0.04207827983424067,956.88,0.845742186486747,17.0,1.0471351337432862
2552000,-0.019109088698169217,64.0,44.81,319,2.3588053941726685,319,0.6330856251716613,0.041421891944482925,986.44,0.8586090957963717,20.9,1.058149070739746
2560000,-0.02329627358878497,64.0,47.23,319,2.438081177473068,320,0.6188090014457702,0.043120178179815415,1020.79,1.0131301831399195,24.0,1.0422907596826554
2568000,-0.012088687202904111,64.10000000000001,48.75,319,2.366965107321739,321,0.6488203799724579,0.039825983676128086,1039.82,0.8791064844599559,24.0,1.0370969462394715
2576000,-0.016734131966077256,64.10000000000001,49.0,319,2.166418966650963,322,0.6884896516799927,0.03557131303474307,1037.27,0.7800029109862571,25.9,1.028143625855446
2584000,-0.01492004927364178,70.20000000000002,49.74,319,2.145186562538147,323,0.6864574193954468,0.03460635222494602,1047.49,0.7996285014346769,27.8,1.028030601143837
2592000,-0.01338280007475987,73.0,50.66,319,2.47912881731987,324,0.6250101852416993,0.04463671436533332,1056.94,0.9419005786934599,28.9,0.9453123480081558
2600000,-0.019143013376742603,78.20000000000002,51.59,319,2.4092662930488586,325,0.6503069472312927,0.044628313393332064,1067.58,0.9255097429644152,29.9,0.9836021393537522
2608000,-0.010871439064849255,78.20000000000002,52.41,319,2.2136907041072846,326,0.6667086994647979,0.03519489724189043,1078.41,0.7905616221382092,30.0,1.0008328223228455
2616000,-0.016832145054941065,78.20000000000002,52.67,319,2.3339197754859926,327,0.6480679267644882,0.040026255783159284,1084.72,0.9640371922566554,30.0,1.0333092302083968
2624000,-0.009482480293954723,78.20000000000002,52.38,319,2.141438059806824,328,0.6745260089635849,0.034653283399529757,1076.89,0.8161715468024577,30.0,1.0460913234949112
2632000,-0.010974338866944891,80.10000000000001,53.4,319,2.396266154050827,329,0.6382780754566193,0.040755291385576126,1095.48,0.8503031926676243,30.900000000000002,1.0315114492177964
2640000,-0.019084383565641475,81.0,54.69,319,2.2911054027080535,330,0.6492829203605652,0.0400184066966176,1102.03,0.7954792916062469,31.0,1.0459029471874237
2648000,-0.01204074923414737,80.10000000000001,54.08,319,2.5757966697216035,331,0.6586946779489518,0.04807144028134644,1105.62,0.8085850109851321,33.8,1.060628811120987
2656000,-0.014720528083853424,80.10000000000001,54.89,319,2.4917578673362732,332,0.6477685534954071,0.04807375144679099,1116.39,0.8492565506940817,35.8,1.0474701368808745
2664000,-0.009570339350029827,80.10000000000001,54.67,319,2.7794542491436003,333,0.612208097577095,0.08162412199657411,1108.09,1.53781327758197,34.0,1.047523222565651
2672000,-0.022090173554533975,81.10000000000001,56.22,319,3.5838873553276063,334,0.44880024552345277,0.33998627625405786,1111.34,2.7904041427385953,35.8,1.004610049724579
2680000,-0.01269359289230124,81.10000000000001,56.35,319,2.4320652067661284,335,0.6342723661661148,0.043406463777646426,1114.38,0.7904806682919567,32.0,1.045372149348259
2688000,-0.014366412931703963,81.0,55.46,319,2.281306298971176,336,0.6549148213863373,0.03770256691146642,1096.39,0.9372850456448373,31.9,1.0268098849058152
2696000,-0.01565373797668144,81.0,55.32,319,2.288534132838249,337,0.6378505498170852,0.03761866230983287,1089.54,0.8578655387281404,32.0,1.0577853113412856
2704000,-0.011066528442315758,79.50000000000004,55.17,319,2.3906747591495514,338,0.6043279397487641,0.04214796000625938,1080.17,0.8957053796433506,32.0,1.0553350859880448
2712000,-0.009625521391571966,84.10000000000001,55.73,319,2.6985298669338227,339,0.5959682059288025,0.06853318042121828,1090.67,1.3841376461929793,32.0,1.0174680364131927
2720000,-0.01877101986145135,85.0,58.28,319,2.7456647193431856,340,0.6965897190570831,0.05971224603243172,1085.31,1.2098279082921866,33.8,1.0020102328062057
2728000,-0.019004400431294925,85.20000000000002,58.92,319,2.6325991237163544,341,0.5757682514190674,0.056762212682515384,1089.27,1.0555907092589794,32.0,1.034836351275444
2736000,-0.021963305794633924,84.10000000000001,57.6,319,2.6111051166057586,342,0.6814559578895569,0.054022689117118716,1071.59,1.1267458760612024,31.9,1.0117143964767457
2744000,-0.006730946366678836,79.60000000000005,56.82,319,2.412706469297409,343,0.675490021109581,0.042863897960633036,1067.14,1.0081130305289374,31.9,1.0319781464338302
2752000,-0.013090482112020255,85.20000000000002,60.19,319,2.596317195892334,344,0.702363430261612,0.054808604223653676,1085.0,1.3230237162611667,32.0,1.042821422815323
2760000,-0.02005340182688087,88.20000000000002,63.04,319,2.4703851389884948,345,0.6943297851085662,0.04517343807499856,1094.23,0.8865729070836932,31.0,1.0635686582326889
2768000,-0.017575091296312167,88.20000000000002,63.42,318,2.2387822592258453,346,0.6677498215436936,0.03699819958303124,1094.88,0.7096947501429787,31.9,1.0456796663999557
2776000,-0.015320086451247335,88.20000000000002,62.45,318,2.3007392144203185,347,0.6392136907577515,0.039458330105990175,1107.03,0.8074203805542557,31.9,1.0377820670604705
2784000,-0.013652325583971106,97.10000000000001,65.17,318,2.5372119987010957,348,0.6451766443252563,0.05240151642821729,1137.79,0.9393102507382899,31.9,1.0429593122005463
2792000,-0.014522117612068541,98.50000000000004,67.32,318,2.417302497625351,349,0.6722666800022126,0.042276191897690295,1142.74,0.9806383178147542,32.0,1.0197207003831863
2800000,-0.019977938709780575,98.50000000000004,67.81,318,2.455642370581627,350,0.6428072553873062,0.044223821363411846,1148.77,0.8729189344893716,32.0,1.018795173764229
2808000,-0.013261352491681463,98.50000000000004,70.04,318,2.611682987213135,351,0.6557658916711807,0.057537863422185184,1168.14,1.057845581194817,33.8,1.0190516245365142
2816000,-0.007592028762446717,98.50000000000004,70.12,318,2.5448496198654174,352,0.6563616573810578,0.048752828380092976,1168.37,1.08992661234257,33.8,1.0258909767866136
2824000,-0.017576505720389834,98.90000000000008,71.9,318,2.404806685447693,353,0.6466357278823852,0.0427669000485912,1163.69,0.9695143217180251,33.8,1.050427439212799
2832000,-0.027863769163377582,98.90000000000008,71.8,318,2.5309429466724396,354,0.6552687430381775,0.051001918097026644,1161.43,0.9485674486058763,33.8,1.0474146473407746
2840000,-0.02085722449701791,97.10000000000001,68.14,318,2.759201552271843,355,0.4797841221094131,0.072352748317644,1140.27,1.3024684129594553,28.9,1.0937343817949294
2848000,-0.003924270359566435,97.10000000000001,66.68,318,2.0522026014328003,356,0.6710151273012162,0.0314375670813024,1122.56,0.7368451896250277,26.900000000000002,1.0652743828296662
2856000,-0.014997778415272478,97.10000000000001,67.33,318,2.30282574236393,357,0.651216933131218,0.03965841022785753,1129.23,0.8460236324717262,27.0,1.0664736831188202
2864000,-0.010352311165188439,88.10000000000001,62.73,318,2.214527611732483,358,0.6283045971393585,0.03644007441587746,1128.84,0.8440462978489323,26.900000000000002,1.0603593945503236
2872000,-0.009475299102487043,84.50000000000004,62.76,318,2.3740863221883775,359,0.6941915559768677,0.050870396327227355,1133.37,1.1100196928007031,27.0,1.044420313835144
2880000,-0.011901879281213041,97.10000000000001,65.84,318,3.086340080499649,360,0.6489351326227188,0.09415183839388191,1137.99,1.391419849791318,27.0,1.0274600106477738
2888000,-0.011332944680689253,91.90000000000008,67.1,318,2.782539690732956,361,0.690650423169136,0.06178489500656724,1124.11,1.0424248090253843,27.0,1.0362628030776977
2896000,-0.01633796806447208,89.20000000000002,66.0,318,2.560645967721939,362,0.6193411409854889,0.05544616158120334,1090.69,1.0008335924680758,27.0,1.010586444735527
2904000,-0.01626015337562421,89.20000000000002,64.25,318,2.07554860830307,363,0.6646248722076415,0.03197965009137988,1100.52,0.6977274666988632,27.0,1.0455070048570634
2912000,-0.013193129406499794,91.50000000000004,64.41,318,2.2318472093343735,364,0.6688147628307343,0.03896267773583531,1107.98,0.8326746240561286,27.0,1.0443408101797105
2920000,-0.013612655001925305,91.50000000000004,63.72,318,2.2645437717437744,365,0.6872473341226578,0.039821406682021915,1114.92,0.7061978923981982,27.9,1.030075398683548
2928000,-0.013786379546509124,95.10000000000001,62.38,318,2.599779433608055,366,0.6379472494125367,0.051510100876912476,1121.78,0.8261119756000039,27.9,1.0192782443761825
2936000,-0.012145321434363723,96.40000000000003,63.55,318,2.3440520972013474,367,0.6103545063734055,0.04094526367727667,1126.3,0.7733553055011448,27.9,1.0238874346017837
2944000,-0.026361008798703553,96.40000000000003,64.86,317,2.5352838826179505,368,0.6304443168640137,0.05128773922100663,1141.89,0.9138301702098722,28.0,1.038281255364418
2952000,-0.012874561654753052,96.0,64.69,317,2.450350103378296,369,0.6397686886787415,0.0447797870868817,1149.62,0.9023905294686483,28.9,1.0176427602767943
2960000,-0.015624210409878287,96.0,66.41,317,2.4824332559108733,370,0.652378813624382,0.04708698136731982,1172.92,0.8653063206451299,32.8,1.0321472996473313
2968000,-0.008252643562736922,96.0,67.98,318,2.356869474053383,371,0.662985947728157,0.044395040748640896,1185.03,0.8499965654387939,33.9,1.0443950062990188
2976000,-0.011372945834882558,96.40000000000003,67.9,318,2.164616038799286,372,0.6610336524248123,0.03728142247069627,1186.23,0.6898991984455205,33.9,1.0365199238061904
2984000,-0.016227768738026498,96.0,67.05,318,2.355378494858742,373,0.6346576833724975,0.0430890720942989,1174.63,0.8682046267420312,33.9,1.037581844329834
2992000,-0.018720336365513502,101.0,66.42,318,2.8882173532247544,374,0.5744142353534698,0.06943265448790044,1183.23,1.1994348939363264,32.8,1.0471126347780229
3000000,-0.011432519026566296,101.0,65.18,318,2.077851094007492,375,0.6784539580345154,0.03247148346621543,1172.44,0.6154982331054547,31.0,1.0589765518903733
3008000,-0.013695215827901848,96.50000000000004,63.45,318,2.086474647521973,376,0.6834950655698776,0.03421625063288957,1180.18,0.6885184459819662,33.9,1.0227497839927673
3016000,-0.015103671706165188,96.50000000000004,63.46,318,2.401379027366638,377,0.665171485543251,0.042079635094851256,1197.34,0.9113067148646309,34.900000000000006,1.0328416728973389
3024000,-0.009439693096210249,96.0,63.74,318,2.238730611205101,378,0.6728692060709,0.038639722126536075,1189.42,0.7839539734494818,34.900000000000006,1.0347413665056229
3032000,-0.01802620986942202,95.0,63.17,318,2.269171857237816,379,0.6749767124652862,0.03941652141045779,1178.59,0.8176371747761434,36.8,1.094959300160408
3040000,-0.016472860524445423,86.20000000000002,61.56,318,2.230315664410591,380,0.6217078405618668,0.03773577470332384,1169.59,0.8643373066479062,33.9,1.0831120556592941
3048000,-0.00698191039962694,86.20000000000002,62.22,318,2.577283543944359,381,0.6378007262945176,0.06557126129511744,1177.42,1.150541047126654,33.0,1.0872492671012879
3056000,-0.023085258642677218,88.80000000000007,61.98,318,2.4591524136066436,382,0.6169823509454727,0.04619359546341002,1171.32,1.0165502384978238,33.0,1.071515074968338
3064000,-0.004439975915884134,102.20000000000002,63.85,318,2.2836353045701983,383,0.6680204123258591,0.047431648410856724,1173.83,0.8965315978884644,33.0,1.0512092512845994
3072000,-0.009670353229157626,104.50000000000004,64.89,318,2.5133847618103027,384,0.6567441463470459,0.049926931043155494,1182.2,1.0254976055764973,33.0,1.008743051290512
3080000,-0.022679681669105774,111.20000000000002,68.52,318,2.724551975131035,385,0.6426404356956482,0.0603737188084051,1199.6,1.1933423473640368,36.7,1.0359726411104202
3088000,-0.017411397920222952,111.20000000000002,67.93,318,2.249930455684662,386,0.6516535568237305,0.0396223792526871,1190.28,0.7460677005234093,36.7,1.0404242074489594
3096000,-0.0125919080262247,111.60000000000005,69.39,318,2.5565684527158736,387,0.7121460235118866,0.06972111572511494,1201.05,1.215211052311673,38.0,1.0664846962690353
3104000,-0.02641926949378103,102.20000000000002,67.64,318,2.4288709872961043,388,0.7079011005163193,0.04698008954524994,1190.96,0.8792506463525143,38.0,1.072584911584854
3112000,-0.010075385256204755,102.20000000000002,67.79,318,2.076839208006859,389,0.6773038166761398,0.03357760693412274,1188.72,0.7077664863098763,38.900000000000006,1.0552040505409241
3120000,-0.01453222025418654,102.20000000000002,68.15,318,2.3779046893119813,390,0.5916466146707535,0.04155394417699426,1192.8,0.9177268461111844,38.0,1.0729320824146271
3128000,-0.007523062196619321,102.20000000000002,67.36,318,1.987619696855545,391,0.6646436482667923,0.030511044864542782,1185.62,0.704536101027507,34.900000000000006,1.0817030239105225
3136000,-0.012051777424640022,102.20000000000002,67.29,318,1.9204048889875411,392,0.713604953289032,0.02949853044934571,1185.33,0.5802193454203454,37.7,1.1023686003684998
3144000,-0.012864938566635828,100.20000000000002,67.65,318,2.337576705813408,393,0.6524347680807113,0.040807390371337536,1206.84,0.7697777683622175,37.7,1.0640100181102752
3152000,-0.01394119640066492,100.20000000000002,68.14,318,2.0485325658321383,394,0.6903094744682312,0.03048468120396137,1217.93,0.7321981404981162,37.7,1.0597768288850784
3160000,-0.012311554571788293,100.20000000000002,68.77,318,2.159305481314659,395,0.649584184885025,0.035426679840311406,1219.53,0.7351189623873883,38.0,1.0995179599523544
3168000,-0.018859329966144287,92.10000000000001,68.01,318,2.403747478723526,396,0.6199472045898438,0.04458547069691122,1218.39,0.8357620101724357,38.900000000000006,1.0700092172622682
3176000,-0.011541101195616648,93.70000000000006,69.82,318,2.527852886915207,397,0.7009855538606644,0.05120903118979186,1225.93,0.9309459820687512,38.900000000000006,1.0531398326158523
3184000,-0.01592933451058343,92.10000000000001,67.95,318,2.364431850910187,398,0.6468564909696579,0.044348592455498874,1226.9,0.7556279953448288,38.900000000000006,1.0420174151659012
3192000,-0.015523397441138514,90.20000000000002,67.45,318,2.3625471901893618,399,0.6507963651418686,0.04438100208994001,1226.51,0.9114528070206375,38.900000000000006,1.0245199024677276
3200000,-0.01602165218704613,88.20000000000002,66.9,318,2.3376346123218537,400,0.6722045463323593,0.04268819931894541,1225.79,0.797195794004186,39.0,1.0451791566610336
3208000,-0.019025511137442663,92.10000000000001,68.44,318,2.177640882730484,401,0.6991760396957397,0.037442505559884015,1245.12,0.7562825986198416,39.9,1.0456015902757645
3216000,-0.01693112412423943,91.10000000000001,67.07,318,2.327679648399353,402,0.6634109508991242,0.04163400259334594,1241.67,0.9343737745204418,40.9,1.0526183772087097
3224000,-0.015066450881249693,88.20000000000002,66.3,318,2.3843345612287523,403,0.5798441940546035,0.04248943143989891,1232.78,0.9843657351749147,38.6,1.0267499881982802
3232000,-0.005116559100861196,91.20000000000002,69.8,318,2.7338647723197935,404,0.6581874352693557,0.05718708568252623,1243.95,1.0147338221490183,40.9,1.0447008806467055
3240000,-0.022065981987980196,93.50000000000004,70.88,318,2.4155100703239443,405,0.6581419426202774,0.04551364299375564,1255.77,0.8831911408269099,39.5,1.0613061493635179
3248000,-0.007831617055417154,99.20000000000002,71.99,318,2.150762766599655,406,0.650128647685051,0.03558419706765562,1264.57,0.7422260469175452,44.5,1.0447784250974654
3256000,-0.0025754963429790224,101.10000000000001,73.27,318,2.105145275592804,407,0.6681472826004028,0.03599119428545237,1278.87,0.6829648738427724,44.5,1.044052655696869
3264000,-0.029886318567150738,106.20000000000002,75.99,318,2.6380032229423525,408,0.6076736587285996,0.05254276666790247,1289.87,0.932323372548871,45.0,1.0222116255760192
3272000,-0.007976264215540142,108.20000000000002,77.64,318,2.759095513224602,409,0.6336629986763,0.0914661909500137,1289.06,1.3560505161941165,45.0,1.0076292645931244
3280000,-0.02059422659454867,114.0,79.44,318,2.6578516793251037,410,0.584801487326622,0.09181698604486882,1289.41,1.102249700495363,44.8,1.0059854537248611
3288000,-0.013868518322124147,114.20000000000002,81.19,318,2.2077965819835663,411,0.662405076622963,0.038903245609253644,1300.31,0.7012269402579169,44.9,1.051504368185997
3296000,-0.01943532873556251,116.10000000000001,82.5,318,2.5691197061538698,412,0.6124530327320099,0.05093320702202618,1308.5,0.817871315632651,44.9,1.0480346918106078
3304000,-0.01429274349437037,114.20000000000002,81.42,318,2.481768838763237,413,0.6154627525806426,0.04920454489532858,1307.02,0.7581895309985776,44.9,1.0671169352531433
3312000,-0.013803974814945831,116.10000000000001,83.92,318,2.528747557401657,414,0.6723431849479675,0.053902007001452146,1310.96,1.0061637259321572,48.9,1.085446282029152
3320000,-0.013682453254805296,116.10000000000001,82.79,318,2.4837562388181684,415,0.6510145455598831,0.049989142445847394,1302.95,0.9195037913595745,48.9,1.073845409154892
3328000,-0.009188927064387826,117.50000000000004,86.41,318,2.414966315627098,416,0.6684799528121949,0.04781274915672839,1315.89,0.9539357613774168,48.9,1.0685587239265442
3336000,-0.01911485924065346,122.60000000000005,86.63,318,2.652260493040085,417,0.6116222560405731,0.07611716268118471,1310.91,1.1196133343641907,48.9,1.0594534981250763
3344000,-0.017092933776439168,133.10000000000002,87.91,318,2.5487471944093705,418,0.6391538304090499,0.05585256125312298,1314.94,0.944870087172589,47.6,1.0529614722728728
3352000,-0.0267958637911579,135.2000000000001,89.82,318,2.408282788991928,419,0.6150251001119613,0.053241572659462694,1324.95,1.045628124959936,47.6,1.0422392004728318
3360000,-0.025679690048273186,133.10000000000002,87.49,318,2.4514493203163146,420,0.6439822375774383,0.048635155381634834,1320.26,0.9327205193215039,43.9,1.0613683873414994
3368000,-0.02680598942853976,137.00000000000009,88.67,318,2.9254253125190735,421,0.6336865651607514,0.0756209634244442,1319.14,1.2671457144290812,43.9,1.0417625999450684
3376000,-0.015331035819690442,137.00000000000009,87.63,318,2.136925099492073,422,0.6269247448444366,0.03645852470770478,1303.0,0.9480007730142467,42.800000000000004,1.0259550046920776
3384000,-0.01273348800594249,137.00000000000009,86.3,318,2.2725491565465927,423,0.655446617603302,0.042742337323725225,1290.05,0.879609299723306,43.9,1.011021564602852
3392000,-0.02213828749372624,147.00000000000009,89.14,318,2.692581394910812,424,0.6522188085317612,0.06198688403703272,1310.95,1.1478865133396563,44.0,1.026883294582367
3400000,-0.02107194415060803,153.0,88.59,318,2.418351929783821,425,0.6328479474782944,0.04557018784340471,1311.1,0.8988638860980803,44.0,1.0186307364702225
3408000,-0.01708030633511953,146.70000000000005,87.14,318,2.5881654155254363,426,0.630274031162262,0.05300121197942644,1307.23,0.9571064975725142,44.0,1.0350987899303437
3416000,-0.007596020899072755,146.70000000000005,86.86,318,2.3477453279495237,427,0.6813145244121551,0.053203260796144604,1303.61,0.8933823008940309,44.0,1.0458661472797395
3424000,-0.013114682471496053,146.70000000000005,87.63,318,2.597593153119087,428,0.6913085240125656,0.06490967754740268,1296.22,1.0673861972866825,44.0,1.035232627391815
3432000,-0.03410802618949674,153.0,90.46,318,3.0549198627471923,429,0.6377555829286575,0.08181623055133969,1298.97,1.2778603774344028,44.0,1.038637865781784
3440000,-0.006796500464188285,153.0,90.68,318,2.4170434892177584,430,0.7082782125473023,0.048988967747427524,1292.51,0.9975119103738619,43.7,1.0307700753211975
3448000,-0.021078424614388497,150.3,88.2,318,2.5305942130088805,431,0.6408728170394897,0.04914696888066828,1276.73,0.937140112111042,41.0,1.0482599449157715
3456000,-0.02136829399736598,150.3,87.71,318,2.4628114849328995,432,0.6719106251001358,0.05528503318782896,1270.65,1.1015404668519426,41.0,0.991048846244812
3464000,-0.021473629049141893,150.3,88.78,318,2.575373504161835,433,0.6246480989456177,0.05288971774280071,1287.03,1.1505899065608864,44.0,0.9569500803947448
3472000,-0.010307600976375397,150.3,89.5,318,2.4672103518247606,434,0.7079016542434693,0.04966487185563892,1276.9,0.9605525387071927,44.0,0.9886617082357406
3480000,-0.01940269910133793,149.1,87.76,318,2.358779333233833,435,0.6658872097730637,0.0465508475061506,1271.99,0.813429468312513,44.0,1.0254754066467284
3488000,-0.018525118536554145,149.1,89.54,318,2.538629931807518,436,0.594043220281601,0.048617170085199175,1281.77,0.9114842783005055,44.9,1.0062180083990098
3496000,-0.0068571251013781875,149.1,90.7,318,2.4793491011857984,437,0.6373466128110885,0.04988402890972793,1289.91,0.9876877083178092,45.0,1.0516267877817154
3504000,-0.021331700121227187,153.50000000000003,95.18,318,3.2444991910457612,438,0.6508045327663422,0.10811709052417427,1310.86,1.63479481705205,45.900000000000006,1.0299879258871079
3512000,-0.015572819415101549,153.50000000000003,96.08,318,2.1577464646100997,439,0.6591153192520142,0.0380598443839699,1310.26,0.8317006280574845,46.900000000000006,1.0497741794586182
3520000,-0.024957438273122533,153.0,93.81,318,2.77596564412117,440,0.65145024061203,0.062035459079779684,1297.55,1.145324248729,46.0,1.0729767483472825
3528000,-0.010746731011313387,158.3,96.01,318,2.762369428873062,441,0.6533604478836059,0.06106927582528442,1295.42,1.1920159604061649,46.0,1.0652814429998398
3536000,-0.01699778879410587,165.7000000000004,98.2,318,2.7671922814846037,442,0.6531405210494995,0.07650214437860996,1287.75,0.9783195474350675,46.900000000000006,1.0647812259197236
3544000,-0.02041160100605339,158.3,95.92,318,2.70133485019207,443,0.6171198719739914,0.06553906519897282,1287.51,1.0074756183327356,46.0,1.0717551875114442
3552000,-0.018988428601587656,161.50000000000003,95.0,318,3.5306662929058077,444,0.3260564512014389,0.14667628140654415,1267.25,1.6598505042342702,45.0,0.9610750742256642
3560000,-0.017070616650162265,161.50000000000003,92.92,318,2.139519034028053,445,0.6665881180763245,0.038624911648221315,1259.2,0.7185607391403457,41.0,1.091026480793953
3568000,-0.0200710408994928,158.3,91.44,318,2.325529214143753,446,0.6320652514696121,0.04530715069267899,1261.58,0.7925066608829519,41.0,1.059289389848709
3576000,-0.014383026156574488,156.20000000000002,89.35,318,1.9632098364830017,447,0.707198160290718,0.033382222992368045,1253.81,0.6950997038646599,41.0,1.078275969028473
3584000,-0.01895875319110928,156.20000000000002,89.62,318,2.929660464525223,448,0.6058130127191543,0.07792362687177956,1252.05,1.0027542624055532,41.0,1.0642876040935516
3592000,-0.023187588318251073,148.80000000000007,87.78,318,2.4905295330286026,449,0.6681871783733367,0.05591186105273664,1249.64,0.9634159652260104,40.9,1.0777977675199508
3600000,-0.015549095030874014,148.80000000000007,87.78,318,2.6936315566301348,450,0.6598237413167953,0.05718221799470484,1239.88,1.009055898605131,40.9,1.0390157616138458
3608000,-0.02384758867265191,148.80000000000007,86.76,318,2.480108675956726,451,0.5961918801069259,0.04872366163879633,1217.73,0.8692707085138011,40.9,1.0321360540390014
3616000,-0.01040896934689954,156.20000000000002,87.61,318,2.434102287888527,452,0.6354529857635498,0.051871226532384754,1213.28,0.933448841962375,40.9,1.0424083524942398
3624000,-0.020128927138866857,127.50000000000004,85.09,318,2.158950043916702,453,0.6501940804719925,0.03803914473392069,1215.09,0.8165877759880624,39.400000000000006,1.0391623622179031
3632000,-0.024103839074959978,124.30000000000003,83.98,318,2.381095170378685,454,0.6703472018241883,0.04746303386054933,1213.75,0.762973200282173,33.9,1.0786800175905227
3640000,-0.003630399585235864,127.50000000000004,86.82,318,2.485193848013878,455,0.6932743364572524,0.057497523594647645,1219.5,0.826834171238653,33.9,1.0777583503723145
3648000,-0.01667595182545483,132.9000000000001,88.84,318,3.3991184401512147,456,0.6901860344409942,0.117358757276088,1232.86,1.385469228958287,33.9,1.0518497604131698
3656000,-0.01917013445927296,142.5000000000001,90.8,318,2.831951496601105,457,0.6332836860418319,0.06894831916783005,1253.41,1.0921216873211352,33.9,1.0428892332315445
3664000,-0.010679656763240928,142.5000000000001,90.44,319,2.1245885235071182,458,0.6378317880630493,0.03681697954656556,1255.86,0.7588902414130615,33.9,1.0361285567283631
3672000,-0.021269640951650216,157.00000000000009,92.73,319,3.6543581926822664,459,0.679116290807724,0.1357016131747514,1256.28,2.0609787845715473,40.3,1.0058183783292771
3680000,-0.009910261516051833,166.40000000000003,94.11,319,2.551772568821907,460,0.6496350741386414,0.05664883012883365,1273.57,0.9736713542121774,43.0,1.047279518842697
3688000,-0.011697086965141353,170.0,97.1,319,2.7725927340984344,461,0.6647289735078812,0.06265515828970819,1281.31,1.0741374591338464,44.8,1.0572832602262496
3696000,-0.014817525777907577,174.5000000000004,101.43,319,2.68732478260994,462,0.6930180412530899,0.06132794828619808,1303.04,1.1042353394798996,47.9,1.0531831020116806
3704000,-0.009205673739197664,215.30000000000004,104.97,319,2.8083297497034074,463,0.6438781982660293,0.07602544998284429,1315.64,1.1927980751898766,47.9,1.0502266067266464
3712000,-0.034559025630587714,215.30000000000004,106.41,319,2.9876630997657774,464,0.6491775679588317,0.06813951903022826,1328.0,1.035819378288012,50.7,1.0448705118894577
3720000,-0.015400857994100079,215.30000000000004,107.58,319,2.796075150966644,465,0.6440992957353592,0.07275257601868361,1321.57,1.0568599685348554,50.7,1.0455091339349747
3728000,-0.013175497336196712,215.30000000000004,109.04,319,2.518400148153305,466,0.6609643959999084,0.05649542602244764,1319.68,0.81838945208854,50.7,1.0327220523357392
3736000,-0.023458446367221768,219.2000000000001,111.62,319,2.8204401648044586,467,0.6489868873357773,0.06597395821940154,1346.18,1.1606380031276118,50.7,1.0483583438396453
3744000,-0.013589876389451092,231.5000000000001,115.05,319,2.7542155718803407,468,0.6299496686458588,0.07733110640197992,1359.99,1.0677622894387637,50.7,1.0794055461883545
3752000,-0.02377402240643278,215.30000000000004,111.49,319,2.4927776437997817,469,0.6686166715621948,0.05277870077174157,1343.16,0.8375540785992448,48.0,1.094069725871086
3760000,-0.013568728846730665,220.70000000000022,112.98,319,2.9405937784910203,470,0.33281632781028747,0.14010167490225287,1339.81,1.4304761103141113,52.8,1.0659129589796066
3768000,-0.01044749035150744,220.70000000000022,113.34,319,2.3051848793029786,471,0.6264443331956864,0.03939173832535744,1347.88,0.8254444354224517,53.0,1.0704113841056824
3776000,-0.02280932867619413,220.50000000000023,112.42,319,3.2252734220027923,472,0.7250667184591293,0.09671849719248712,1336.39,1.790145055500586,52.9,0.9837960106134415
3784000,-0.022387806076585547,218.50000000000006,111.96,319,2.952600834965706,473,0.5558388698101043,0.1130571968946606,1339.27,1.4195521054288784,52.0,1.0038955640792846
3792000,-0.023512846521334722,218.50000000000006,111.65,319,2.4858778500556946,474,0.6547802275419236,0.05221442848443985,1330.82,0.9948830475071487,52.0,1.0272942501306535
3800000,-0.017594013665802776,215.80000000000007,111.95,319,2.3749700772762297,475,0.6475036859512329,0.046510504921898246,1337.08,0.7589149762962144,52.9,1.0478085881471635
3808000,-0.010553437906783075,215.80000000000007,113.3,319,2.3982013767957686,476,0.5998574489355087,0.05057943799067289,1352.38,0.7794301850822707,53.0,1.0427613180875779
3816000,-0.02819040852220496,215.80000000000007,111.53,319,3.508845471739769,477,0.6421237528324127,0.1206492917984724,1349.41,1.498715920142144,53.0,1.0154559242725372
3824000,-0.009719095053587807,214.10000000000002,113.91,319,2.990733927488327,478,0.7222289311885833,0.08577294851653278,1350.4,1.198699049738425,53.0,1.0113575279712677
3832000,-0.007740017172181979,214.9000000000001,116.98,319,3.1801917231082917,479,0.6074971014261246,0.10776889353059232,1357.47,1.1823812001083895,54.800000000000004,1.0243528705835343
3840000,0.0006933659792412073,214.9000000000001,116.93,319,3.2129683911800386,480,0.662289999127388,0.10186276854481548,1358.28,1.3010691029514008,54.800000000000004,1.0390274995565414
3848000,-0.025222546121804044,214.9000000000001,117.19,319,2.506644570827484,481,0.6521548920869827,0.04961967449169606,1354.56,0.9945607056917867,56.8,1.0673854857683183
