episode_length,fps,value_loss,P01:episode_rewards,PMM:episode_rewards,clip_fraction,explained_variance,advantage_norm,frames,policy_entropy,epoch_idx,grad_norm,policy_loss,P09:episode_rewards,approx_kl_divergence
329.67,490,0.00892840078977315,50.0,161.75,0.225390625,-1.5273690223693846e-08,15.96871782541275,819200,1.7784754022955895,80,0.0532680558361945,-0.00146699690958485,275.0,0.0028417527109809273
330.88,489,0.009200361069815699,47.50000000000001,170.75,0.2399658203125,1.3411045074462891e-08,15.968717831373215,829440,1.7764060571789742,81,0.05474071010227245,-0.0019678210548590867,300.0,0.002915335053455692
340.48,489,0.00980077727826938,50.0,183.75,0.2381103515625,-1.825392246246338e-08,15.968717622756959,839680,1.7760779082775116,82,0.05496010331867238,-0.001558795612072572,332.5000000000006,0.002604179008056917
339.95,488,0.006927503126689771,50.0,165.5,0.2489501953125,0.0,15.968716913461686,849920,1.7637982115149498,83,0.05354268071065906,-0.0015034132855362258,300.0,0.002865814525694077
341.05,487,0.009512672713026405,50.0,183.75,0.25458984375,-2.3096799850463868e-08,15.968717753887177,860160,1.7757065929472446,84,0.05683515821856231,-0.001569484578067204,402.5000000000002,0.002694094295134164
334.83,487,0.007672256932437449,50.0,160.0,0.229150390625,-1.1920928955078126e-08,15.968717640638351,870400,1.7837847575545311,85,0.052291604715735476,-0.0015728018304798752,350.0,0.0026354289867640546
339.08,486,0.007782122944445291,25.0,161.75,0.259130859375,1.862645149230957e-08,15.968717849254608,880640,1.7719586454331875,86,0.0516584657302845,-0.0016161395724338945,352.5000000000002,0.003246075949448368
337.09,486,0.008450305862334062,25.0,149.75,0.2679931640625,6.7055225372314455e-09,15.968717712163926,890880,1.7773349277675152,87,0.05404196595280412,-0.001794294668798102,302.5000000000002,0.0030885243414303432
334.18,485,0.009304629545840725,25.0,164.5,0.2987060546875,1.4901161193847656e-08,15.968717736005782,901120,1.7762818835675716,88,0.05645009438538458,-0.0017220471159816952,352.5000000000002,0.0030436690470423853
331.63,484,0.008317815320424415,25.0,162.5,0.3111572265625,-6.7055225372314455e-09,15.968717855215072,911360,1.7812665164470673,89,0.054501896039669526,-0.0018131935972633072,330.0000000000004,0.003478373521119238
330.04,483,0.008593727247171046,25.0,175.0,0.212548828125,1.7508864402770997e-08,15.968717581033706,921600,1.7835676454007625,90,0.052429902627427985,-0.0013754126928688492,427.5000000000002,0.002395917254534652
332.08,483,0.008727193207596429,25.0,163.5,0.307568359375,-1.4156103134155273e-08,15.968717610836029,931840,1.7781355798244476,91,0.05578410388209791,-0.0023171670243755218,405.00000000000045,0.003703246199120258
336.8,482,0.009394439649076958,47.50000000000001,172.5,0.2387451171875,1.1175870895385742e-08,15.96871771812439,942080,1.7879237085580826,92,0.054623111222462696,-0.0016857877650181762,405.00000000000045,0.002582671247591861
341.29,482,0.009890309245167827,50.0,182.5,0.2380615234375,-7.82310962677002e-09,15.968716263771057,952320,1.7817225128412246,93,0.05386638175483699,-0.0013480301153322217,430.0000000000004,0.0031061842737017285
336.23,481,0.007183717463567519,50.0,177.25,0.2408935546875,-2.6077032089233397e-09,15.968717342615127,962560,1.7816526882350445,94,0.0546071987593885,-0.0015108586743735942,402.5000000000002,0.002704494269050883
332.0,480,0.011104340823658276,50.0,187.0,0.2134033203125,2.9802322387695314e-09,15.968717712163926,972800,1.7794311881065368,95,0.05463365717380407,-0.0018185372839070624,427.5000000000002,0.0025481617037826252
331.65,480,0.009431422055990879,50.0,184.0,0.1924560546875,1.3783574104309083e-08,15.968717449903489,983040,1.7775449015200138,96,0.055068620505896414,-0.0010726492098910966,425.0,0.002409713805710112
346.04,479,0.010237478433919023,50.0,212.25,0.210986328125,-6.7055225372314455e-09,15.968717563152314,993280,1.7768671698868275,97,0.05411898330837064,-0.0013658928390213986,452.50000000000017,0.0025688136674602902
352.6,479,0.0099264046524695,50.0,211.25,0.2125,1.6391277313232423e-08,15.968717801570893,1003520,1.7659820407629012,98,0.05332623860966431,-0.001212711846892489,435.00000000000085,0.0027972487116812773
352.67,477,0.011255454175807245,50.0,207.75,0.256884765625,-8.195638656616212e-09,15.968717855215072,1013760,1.7775581046938895,99,0.056075336604677194,-0.0019216059121390573,400.0,0.0028124559713603504
346.77,477,0.009765505149334785,50.0,204.0,0.251611328125,1.825392246246338e-08,15.968717694282532,1024000,1.7709905497729779,100,0.052733743838525304,-0.001979154705259134,400.0,0.0026714509657381315
341.21,477,0.00912207832443528,50.0,179.75,0.2640380859375,5.215406417846679e-09,15.968717473745347,1034240,1.7795063391327859,101,0.052298366334562044,-0.0018793911462125835,352.5000000000002,0.0029582938371163436
337.24,477,0.008425882708343125,47.50000000000001,168.75,0.2743896484375,-2.0116567611694337e-08,15.968717408180236,1044480,1.784558168053627,102,0.053182615230115304,-0.0014305510860140203,325.0,0.0031478243728997766
334.46,476,0.009600875715841539,47.50000000000001,175.0,0.2358154296875,4.470348358154297e-09,15.96871758699417,1054720,1.780460149794817,103,0.055001106717841516,-0.0021228416277153882,325.0,0.0026800518791560536
328.58,475,0.009376447772956454,25.0,172.5,0.25751953125,3.7252902984619143e-10,15.968717885017394,1064960,1.777956486493349,104,0.05584753979736452,-0.0013032985174504575,325.0,0.003094300396514882
332.83,475,0.00967859361644514,50.0,180.0,0.2760009765625,-1.0058283805847169e-08,15.968717777729035,1075200,1.7830397658050061,105,0.05553588377108189,-0.0023886097413196696,325.0,0.0031733151819139495
333.53,475,0.009649620024902106,50.0,178.25,0.2023193359375,-1.3411045074462891e-08,15.968717497587203,1085440,1.7676392786204815,106,0.0535400365818509,-0.0019798329904006096,325.0,0.002067437525141713
337.51,475,0.008376777635567123,50.0,175.75,0.273095703125,7.450580596923829e-10,15.968717747926712,1095680,1.7733409993350506,107,0.05348030716339162,-0.0017360476347676012,327.5000000000002,0.0035060724631307493
338.99,474,0.008985581117622132,25.0,179.75,0.2896240234375,-9.313225746154785e-09,15.96871770620346,1105920,1.773728334158659,108,0.053844770749644,-0.001614686481480021,402.5000000000002,0.0033783243210336877
334.92,473,0.007513978029942336,25.0,166.0,0.2719970703125,-5.215406417846679e-09,15.968716937303544,1116160,1.7780305057764054,109,0.0513623296694693,-0.001709107206988847,327.5000000000002,0.003136902950950571
329.15,473,0.007201022966501114,25.0,142.75,0.280419921875,-2.123415470123291e-08,15.968717402219772,1126400,1.7771440982818603,110,0.05007006684484357,-0.002224604773073224,252.50000000000023,0.0027205239704244377
329.95,473,0.008411766307835933,25.0,147.5,0.2285888671875,-4.8428773880004884e-09,15.968717670440673,1136640,1.7851531684398652,111,0.05167937637228755,-0.0013728895341046155,250.0,0.0027426824850977027
325.34,472,0.007770141106902884,25.0,127.25,0.199658203125,4.8428773880004884e-09,15.968717539310456,1146880,1.7705028519034385,112,0.0547298546447547,-0.0009754284117661882,250.0,0.0023550939400138306
326.87,472,0.007304853769755937,22.500000000000007,143.0,0.2186767578125,-1.9371509552001954e-08,15.968717831373215,1157120,1.7784914739429951,113,0.052108309390635196,-0.0011315745759929996,250.0,0.0022020206742979554
330.0,472,0.009684216153345915,25.0,144.0,0.2267333984375,2.9802322387695314e-09,15.968717449903489,1167360,1.78113379701972,114,0.05339880945315979,-0.0019321031802974175,250.0,0.0024597900418143583
336.83,471,0.008382099139635103,25.0,154.25,0.264306640625,-5.587935447692871e-09,15.968716067075729,1177600,1.7799795903265476,115,0.05515449482266717,-0.0012688218161201804,275.0,0.002916496074999486
334.25,471,0.005366872644839304,25.0,142.25,0.2325439453125,7.82310962677002e-09,15.968713420629502,1187840,1.7532233998179436,116,0.047179572055061625,-0.0014817105948168319,277.5000000000002,0.0024176041063498134
329.33,471,0.005964248798320426,0.0,126.5,0.2521484375,-8.940696716308593e-09,15.968707424402236,1198080,1.7711317785084248,117,0.05103416215528953,-0.001375205105068744,302.5000000000002,0.0030887499520105164
320.27,471,0.0069428549227907865,22.500000000000007,115.75,0.2718505859375,5.960464477539063e-09,15.96871355175972,1208320,1.7801237493753432,118,0.049421324728809404,-0.0016154319277120522,230.0000000000004,0.0029506730278740178
322.65,470,0.006628101987699609,25.0,118.75,0.2337890625,-2.6077032089233397e-09,15.968711823225021,1218560,1.7725212708115579,119,0.05251011260849116,-0.0012946235881827306,252.50000000000023,0.002578185743402628
324.49,470,0.007468417233030778,25.0,130.25,0.2705078125,9.313225746154785e-09,15.968717521429062,1228800,1.769920215755701,120,0.05093108180878227,-0.0014273911976488308,252.50000000000023,0.0030305607238688024
327.89,470,0.009785930141833887,25.0,153.0,0.3061279296875,-2.2351741790771484e-09,15.968717896938324,1239040,1.7789686523377894,121,0.05512627585567224,-0.0023953120689839125,427.5000000000002,0.0031859640737025075
329.34,469,0.009121733754363958,47.50000000000001,169.0,0.2877685546875,-2.0116567611694337e-08,15.968717497587203,1249280,1.7784210056066514,122,0.053660900163181334,-0.002137939078966156,450.0,0.0029280475763926008
336.89,469,0.010524575396993896,50.0,189.5,0.2586669921875,7.450580596923829e-10,15.968717801570893,1259520,1.7786576226353645,123,0.054358305881902415,-0.0018299758743523854,477.5000000000002,0.0028041786215567297
345.35,468,0.01009952273707313,50.0,212.5,0.2299072265625,-3.725290298461914e-09,15.968717604875565,1269760,1.7820138111710548,124,0.05438944666514241,-0.001530958817602368,525.0,0.0027575061434617965
339.29,468,0.006393053883175526,25.0,179.5,0.263671875,-8.940696716308593e-09,15.968717455863953,1280000,1.7744406931102277,125,0.05035161652194349,-0.0015376395094790496,425.0,0.0030355534263492245
328.67,468,0.005366994819158322,0.0,150.0,0.2877197265625,1.862645149230957e-09,15.968713569641114,1290240,1.764482457190752,126,0.05045374814372387,-0.001618206961938995,375.0,0.0030168655462830428
316.78,468,0.0076100043558540165,0.0,108.25,0.3550048828125,1.6391277313232423e-08,15.96871046423912,1300480,1.7749269664287568,127,0.052558822752088695,-0.0022355203080223875,202.50000000000023,0.003819326331472439
325.94,468,0.008880695948812444,25.0,128.75,0.245654296875,1.862645149230957e-09,15.96871634721756,1310720,1.7722714006900788,128,0.055757503762777307,-0.0013124363038514275,277.5000000000002,0.0026460043456665973
326.42,467,0.008632217542603371,25.0,140.5,0.2326416015625,-3.3527612686157227e-09,15.968716859817505,1320960,1.7866686694324017,129,0.05359323553783145,-0.001333245567730046,277.5000000000002,0.0023370609899075133
333.52,467,0.008771629892453347,25.0,155.25,0.263671875,-2.2351741790771484e-09,15.968717575073242,1331200,1.7835937596857547,130,0.05505030836384025,-0.0016593476750131231,300.0,0.002957094910698288
331.57,467,0.009971532327654131,25.0,161.5,0.283251953125,7.450580596923828e-09,15.968717670440673,1341440,1.7784729525446892,131,0.05266676527060036,-0.002118693891679868,305.00000000000045,0.003222043681046216
332.65,467,0.00774695558880012,25.0,150.25,0.233984375,-1.4156103134155273e-08,15.968717294931412,1351680,1.7755545057356357,132,0.05486220576591472,-0.000985441939701559,300.0,0.0023593734291125655
330.9,467,0.007931907498476675,25.0,149.25,0.2688232421875,-1.1548399925231934e-08,15.96871713399887,1361920,1.7734756991267204,133,0.05154146437793372,-0.0020618721082428237,277.5000000000002,0.0028738713407562956
329.98,466,0.008478403642948251,25.0,133.5,0.265576171875,0.0,15.968717688322068,1372160,1.7791304655373097,134,0.05064264493927888,-0.0017736705300194443,252.50000000000023,0.0028025316404637125
339.72,466,0.009697429524203471,25.0,158.75,0.2222412109375,-4.8428773880004884e-09,15.968717604875565,1382400,1.7731075443327426,135,0.054066459592238394,-0.0015576551089907299,327.5000000000002,0.0025424933924711015
339.62,466,0.007259841874477502,25.0,165.25,0.2487548828125,-1.862645149230957e-09,15.968716591596603,1392640,1.7764973364770413,136,0.05334354461046753,-0.0013465891766827553,402.5000000000002,0.002539084131188929
