P09:episode_rewards,advantage_norm,epoch_idx,explained_variance,P01:episode_rewards,PMM:episode_rewards,frames,policy_entropy,policy_loss,value_loss,grad_norm,episode_length,fps
50.0,2.3800357508659364,289,0.31107177317142487,3.9000000000000004,27.72,2312000,1.091240262389183,-0.01817276906407642,0.04058012432884425,0.8081299606215362,796.87,768
44.20000000000002,2.0306400471925734,290,0.6752454710006713,3.0,23.07,2320000,1.1303648459911346,0.00030213283258490265,0.029551218496635556,0.615438449620057,694.0,768
44.20000000000002,2.1617560070753097,291,0.6434416168928146,3.0,22.26,2328000,1.0813709324598313,-0.013262029783945764,0.03478421836625785,0.7258406391364541,670.75,769
46.0,2.1656677144765855,292,0.6971802145242691,3.0,23.62,2336000,1.0776006042957307,-0.009453459352225763,0.033428331236355004,0.6031431870873066,699.38,769
48.20000000000002,2.1860142016410826,293,0.6664058297872544,3.0,26.05,2344000,1.0849827867746353,-0.011311501011514338,0.033457345762290064,0.6428704347123633,748.29,769
48.20000000000002,2.1234457981586456,294,0.6843957257270813,3.0,26.01,2352000,1.0772012811899185,-0.015037437575883814,0.03248672069516033,0.6238554778497256,749.65,769
48.20000000000002,2.106187202334404,295,0.6943939447402954,3.0,26.8,2360000,1.0744359230995177,-0.011722065066860523,0.033638893496245145,0.5969991299835009,765.77,769
48.20000000000002,2.134601590037346,296,0.6897397845983505,3.0,27.08,2368000,1.1035799670219422,-0.01034173164504864,0.03379263206385076,0.637594591851534,770.05,769
52.10000000000001,2.324106322526932,297,0.6429550623893738,3.0,27.76,2376000,1.0830337250232696,-0.010931217506586108,0.039508312093093995,0.6435756639526241,774.82,769
53.10000000000001,2.1543298321962356,298,0.6782814490795136,3.0,28.3,2384000,1.084250159263611,-0.01231759861111641,0.03433321615215391,0.6043679699530832,790.63,770
53.10000000000001,2.0972062730789185,299,0.6817734271287919,3.0,29.36,2392000,1.0879537504911423,-0.012712719845585524,0.03301731226965785,0.6218192523106232,804.78,770
55.10000000000001,2.1639557737112045,300,0.6991892004013062,3.0,30.9,2400000,1.0791130185127258,-0.0187111061939504,0.03701354254502803,0.6060354385269187,830.88,770
57.0,2.317255557179451,301,0.6275972110033036,11.0,35.78,2408000,1.0831673175096512,-0.007537427262868732,0.03927391529548913,0.6322233872080175,924.51,770
57.10000000000001,2.153181173801422,302,0.6788247382640838,13.9,37.59,2416000,1.071480201482773,-0.016379199128132314,0.03526712416904047,0.5969274637755115,959.92,770
58.10000000000001,2.3379666984081267,303,0.6613731759786606,23.9,41.19,2424000,1.0625117474794388,-0.01337322183419019,0.038811962134204805,0.6857183114630897,1025.09,770
59.0,2.1063031363487243,304,0.6668848723173142,23.9,41.88,2432000,1.0213557654619216,-0.010385219692834654,0.032765540834516285,0.6389169628234393,1035.63,771
59.0,2.327667807340622,305,0.6625433397293091,25.0,41.78,2440000,1.0339480859041215,-0.008792829481535591,0.039766202913597226,0.6353257510314956,1025.98,771
62.10000000000001,2.231792016029358,306,0.6755121922492981,25.9,42.76,2448000,1.0355952018499375,-0.017166683505056426,0.036542853219434616,0.6415742644173642,1035.07,771
63.400000000000034,2.1437816804647447,307,0.6646429765224456,24.799999999999997,43.15,2456000,1.0277946257591248,-0.005636534962977748,0.034132537744008005,0.6421739442223483,1037.38,771
67.0,2.1812844252586365,308,0.6623102349042892,24.799999999999997,43.51,2464000,1.0477953791618346,-0.012020933535386575,0.0374245841242373,0.6993374548791047,1042.39,771
67.0,2.173382641077042,309,0.675421597957611,25.9,44.02,2472000,1.0592175203561782,-0.010307609153678642,0.03533144800458103,0.6398826260084345,1045.29,771
67.10000000000001,2.4821397149562836,310,0.7111591559648514,25.9,46.66,2480000,1.0350349342823029,-0.018376424897578545,0.05001152868382633,0.8670061403606754,1060.87,772
67.0,2.0672998332977297,311,0.6738398951292038,25.0,45.82,2488000,1.0259232288599014,-0.014457228271348868,0.031724437940865755,0.6473784926045678,1045.51,772
67.10000000000001,2.3095156466960907,312,0.6576219022274017,25.0,46.07,2496000,1.0678629463911056,-0.013345178397139534,0.04016730898991227,0.7113241815126784,1048.28,772
69.0,2.283251958489418,313,0.6800173896551133,23.0,46.26,2504000,1.049008761048317,-0.014672579581147148,0.03837961257901043,0.7194308872483972,1050.65,772
68.10000000000001,2.3000603318214417,314,0.6496501171588898,22.900000000000002,45.4,2512000,1.0396738070249558,-0.012749064776289742,0.04047288404311985,0.7038047610072613,1028.39,772
67.10000000000001,2.18378409743309,315,0.6774289351701737,23.0,45.76,2520000,1.0728740280866622,-0.012016491295507876,0.03477590226568281,0.6112660088238684,1037.87,772
68.10000000000001,2.5353508043289184,316,0.5702923208475112,23.0,47.51,2528000,1.0418624627590178,-0.015163925254310016,0.06843809891492128,1.0600637093604897,1038.62,772
69.0,2.2620980632305145,317,0.6781082028150558,24.799999999999997,47.8,2536000,1.05430810213089,-0.01900207365571987,0.03897278786636889,0.734950066565577,1035.99,772
68.10000000000001,2.4093548518419268,318,0.5886406755447388,23.0,47.81,2544000,1.0243527847528457,-0.01969255507501657,0.0439182909578085,0.7547444114190212,1037.86,773
68.10000000000001,2.070770254135132,319,0.6901182401180267,22.900000000000002,47.77,2552000,1.0570484352111817,-0.0067580713611096145,0.03174933324335143,0.6942389210724444,1042.48,773
66.0,2.2780961954593657,320,0.6370834386348725,23.8,47.62,2560000,1.0252175450325012,-0.014012293403502553,0.03862933651544154,0.67647282340139,1044.32,773
66.30000000000003,2.1709423911571504,321,0.6650241494178772,22.0,47.97,2568000,1.0225744563341141,-0.017986065739096377,0.034648879035376015,0.7398657680129946,1048.35,773
69.20000000000002,2.2913771003484724,322,0.6572720378637313,22.0,48.12,2576000,1.0409751564264298,-0.012604391486383974,0.04066967963706702,0.7111078157057754,1046.06,773
77.0,2.034898319840431,323,0.6943598890304565,22.0,48.88,2584000,1.0624087625741958,-0.010103393182216678,0.03222193518653512,0.6237271392599171,1060.56,773
74.30000000000003,2.271780529022217,324,0.6556701064109802,23.8,48.32,2592000,1.0465018618106843,-0.018973601181060076,0.03893725301604718,0.7123954047193015,1072.6,774
77.0,2.5920714700222014,325,0.6496777874231339,23.8,49.3,2600000,1.0225511419773101,-0.005139796327566728,0.051643945458345115,1.2084934812681067,1088.72,774
74.10000000000001,2.5001786267757415,326,0.6887303060293197,23.9,50.45,2608000,1.034894087612629,-0.01721372044412419,0.04646264572627842,1.0005972786874824,1071.47,774
74.10000000000001,2.2108691704273222,327,0.6716149204969406,25.8,50.75,2616000,1.0706608694791795,-0.014090490259695799,0.03755990378558636,0.7158181279505207,1079.45,774
71.30000000000003,2.3230644446611404,328,0.652561182975769,27.0,51.0,2624000,1.076585482954979,-0.018477161098562647,0.041651466400362554,0.8188085127872035,1088.05,774
74.10000000000001,2.203365235328674,329,0.6370651060342789,26.900000000000002,52.12,2632000,1.0723491221666337,-0.015497406177455559,0.03722004837822169,0.7747573369843548,1101.97,774
70.10000000000001,2.576577390432358,330,0.6474820733070373,26.900000000000002,50.64,2640000,1.0636542177200317,-0.02450175680220127,0.04974562941119075,0.7799504055919674,1106.04,774
71.20000000000002,2.0711712884902953,331,0.6895817768573761,28.799999999999997,50.89,2648000,1.0530313062667847,-0.009618342642497738,0.032024441096000375,0.5684834694420848,1119.9,775
73.10000000000001,2.1845395171642306,332,0.6683306580781937,27.9,50.82,2656000,1.0721069371700287,-0.01379579501633998,0.03634466769406572,0.6454716506728648,1108.44,775
75.20000000000002,2.361901715993881,333,0.6685626441240311,29.9,51.82,2664000,1.0373580640554427,-0.01012277189292945,0.041029684683308004,0.6844057918924055,1114.12,775
77.10000000000001,2.6291844099760056,334,0.6390084081888199,29.0,53.09,2672000,1.0265609955787658,-0.010423603674280458,0.05561645385809243,0.9790198313790545,1125.89,775
78.10000000000001,2.548712317943573,335,0.46446126759052275,29.9,53.67,2680000,1.04269444167614,-0.017057397446842516,0.0586240112176165,0.8176734689460371,1124.58,775
78.10000000000001,2.2660312068462374,336,0.6725963687896729,29.0,54.08,2688000,1.0697933858633042,-0.015121564342989587,0.03894332129508257,0.7469717702656427,1134.14,775
74.10000000000001,2.182960085272789,337,0.6862103688716888,29.0,53.07,2696000,1.0718103265762329,-0.016070058684563265,0.03802211679518223,0.7059175186352448,1112.86,775
74.10000000000001,2.104371894598007,338,0.7078521293401718,29.0,53.11,2704000,1.0810021364688873,-0.015268831066787242,0.03796022923430428,0.661399621881419,1119.34,776
74.10000000000001,2.254624457359314,339,0.6629890573024749,29.0,50.65,2712000,1.088867688179016,-0.012958394895322271,0.038933245004154744,0.6608634337517582,1107.71,776
78.30000000000003,2.2216909211874007,340,0.6565954411029815,29.9,51.89,2720000,1.0831589835882187,-0.016808459434541873,0.03741272478364408,0.6354065346363683,1125.63,776
81.10000000000001,2.0288532066345213,341,0.6769551819562912,29.9,52.39,2728000,1.054828507900238,-0.011542092552408576,0.03127402432262898,0.6033205778744891,1134.51,776
83.30000000000003,2.097443309426308,342,0.6618672752380371,30.900000000000002,53.87,2736000,1.0457820892333984,-0.018409342305676545,0.03544202337507159,0.668342160592034,1156.54,776
83.30000000000003,2.6877743750810623,343,0.3249788463115692,24.7,51.13,2744000,1.0755471456050874,-0.015630428373842733,0.07133961448213086,1.1779795921082579,1117.75,776
70.10000000000001,1.8794439557194709,344,-0.5251604700088501,0.0,26.17,2752000,1.1534845411777497,-0.0057965288613922895,0.0272241568780737,0.731133075575097,656.55,776
5.0,1.5161808794736862,345,-0.13488803565502167,0.0,1.91,2760000,1.3089771854877472,-0.005211852195716346,0.017346931638894603,0.4687242797369525,180.93,776
4.0,1.398674383610487,346,-0.05318225502967835,0.0,1.22,2768000,1.3548486363887786,-0.004083311143040192,0.01749748871923657,0.3799000727193052,172.19,776
4.0,1.8175491332262754,347,-0.03210563004016876,0.0,1.43,2776000,1.2020799726247788,-0.0011579805298242718,0.02734368710189301,0.5874337240862727,179.97,776
14.100000000000009,2.4444274944067,348,-0.4753844892978668,0.0,3.74,2784000,0.8287120690196752,-0.02045090162777342,0.050433656042441724,0.8462061827875478,248.8,776
16.10000000000001,2.009516384601593,349,0.5380731004476548,0.0,4.23,2792000,1.1521327483654022,-0.0005718505941331387,0.028649977566674353,0.6386949368689198,267.21,776
19.0,1.96071703851223,350,0.6738752657175064,0.0,5.59,2800000,1.0682242691516877,-0.011280043678707443,0.029644392747431993,0.604815620988857,302.99,776
22.0,2.1931865888834,351,0.6436005210876465,0.0,7.2,2808000,1.056541627049446,-0.019062548989313654,0.03840794106014073,0.692441242519648,346.2,776
32.0,2.3507760334014893,352,0.6318377524614334,0.0,11.73,2816000,1.0856231814622879,-0.008744259100640193,0.04138588268775493,0.7171307469572972,443.91,776
35.20000000000002,2.0059252005815504,353,0.6990096962451935,0.0,13.19,2824000,1.0731497710943223,-0.014788781591814768,0.03082150076283142,0.5799476644726262,474.52,776
48.10000000000001,2.2622049951553347,354,0.6549279665946961,0.0,18.59,2832000,1.085250591635704,-0.014738910576561466,0.04104808629024774,0.6643838140702839,576.59,776
54.20000000000002,2.2064343696832656,355,0.6635866153240204,0.0,21.96,2840000,1.057849062681198,-0.01649568289212766,0.03606584107968956,0.6340040977274315,636.53,777
57.20000000000002,2.494398989081383,356,0.5926169383525849,1.0,25.09,2848000,1.0180124634504317,-0.010842400793944763,0.04568161603994667,0.7385124804892882,689.85,777
66.10000000000001,2.4194368612766266,357,0.6374727010726928,1.0,29.72,2856000,1.0634574043750762,-0.01456930582455243,0.04324407646432519,0.8129660460893211,760.79,777
67.10000000000001,2.1166556310653686,358,0.6557527929544449,1.0,31.19,2864000,1.0545281440019607,-0.012042448180145583,0.033016755282878875,0.6642213546487297,774.73,777
68.10000000000001,2.346161944270134,359,0.6562098217010498,1.0,33.86,2872000,1.0396026182174682,-0.011310118441469967,0.04135548033285886,0.7844811257580966,815.2,777
75.10000000000001,2.977330673336983,360,0.6226490372419358,2.0,41.45,2880000,1.0513288247585297,-0.02612216408830136,0.08749737337697297,1.8664947438384536,903.98,777
78.10000000000001,2.321602864265442,361,0.617099114060402,4.0,46.1,2888000,1.0190697073936463,-0.013277667246802594,0.04316376622766256,0.7015060806019562,973.67,777
78.10000000000001,2.111204904317856,362,0.6654732477664947,15.600000000000001,48.36,2896000,1.0199848920106889,-0.016354715219931676,0.035387146109715106,0.7024691196869903,1011.14,777
78.10000000000001,2.338351501226425,363,0.6758308750391007,22.0,51.64,2904000,1.0362997382879258,-0.010540016719751293,0.043460108172148466,0.7367364911972294,1070.12,778
89.30000000000003,2.1489526242017747,364,0.6923952972888947,26.800000000000004,55.94,2912000,1.029076442718506,-0.013128081855829804,0.034614240392111244,0.6649285938191417,1127.37,778
92.40000000000003,2.20130617082119,365,0.703399692773819,28.9,57.77,2920000,1.0505118370056152,-0.020755457331833895,0.04032627826556563,0.756225676134081,1150.25,778
96.0,2.4670050168037414,366,0.6051267725229263,32.0,59.71,2928000,1.0628485947847366,-0.017139600387017707,0.04771498363465071,0.7963398775579255,1170.12,778
96.0,2.053138288259506,367,0.6627462750673294,32.0,60.13,2936000,1.0537689518928528,-0.008436081568943337,0.03257665372919291,0.6905911885798769,1176.11,778
98.10000000000001,2.1407479345798492,368,0.6617985945940018,32.0,61.95,2944000,1.0465471363067627,-0.010744783564005047,0.03597863377071917,0.6465498966333381,1196.01,778
99.10000000000001,2.2512067085504532,369,0.6730086678266525,32.0,63.35,2952000,1.0479796588420869,-0.021924161895294673,0.03937567269662395,0.7702149616028868,1211.0,778
100.0,2.2256929379701615,370,0.6349673396348954,32.0,64.77,2960000,1.0765893125534058,-0.016192042522816336,0.04047209882643074,0.6984507751851704,1229.11,778
100.0,2.2379731196165085,371,0.6362442737817764,33.8,66.12,2968000,1.0526930618286132,-0.014723168347263709,0.039876145680900664,0.6865231095010426,1249.11,779
100.10000000000001,2.21084104180336,372,0.6851854008436203,33.8,66.89,2976000,1.021879373192787,-0.021397369646001606,0.037286953930743036,0.7519279755353956,1259.84,779
101.10000000000001,2.4452451211214066,373,0.6257667714357376,33.9,68.13,2984000,1.0353996163606645,-0.020605766839944407,0.04708526242058724,0.799505080049263,1274.83,779
101.10000000000001,2.5009848153591157,374,0.7232557213306428,32.9,68.13,2992000,1.012548310160637,-0.016504724646824797,0.05148210432846099,1.0606660626459157,1270.41,779
101.10000000000001,2.3072804057598115,375,0.7132010334730148,32.9,69.33,3000000,1.0248457843065262,-0.010310293844377157,0.0442682881699875,0.7353622070300367,1256.3,779
100.10000000000001,2.3057641160488127,376,0.6286513859033585,32.9,67.05,3008000,1.0459888952970504,-0.016248015385936013,0.0413655101461336,0.7516004647397638,1245.38,779
100.10000000000001,2.1994520169496536,377,0.6635022181272506,32.0,66.91,3016000,1.0263813972473144,-0.01902880012665264,0.03987134391907603,0.737833753283289,1252.63,779
96.10000000000001,2.3276118779182435,378,0.19205428540706634,1.0,51.91,3024000,1.1155143210291862,-0.022630682144954336,0.039679761873558164,0.875730328847487,1011.43,779
66.50000000000004,1.6529582047462463,379,-0.6499454814195633,0.0,19.87,3032000,1.3100332736968994,-0.008421302710048621,0.023511264169646894,0.47731341446879505,485.4,779
4.0,1.373893922418356,380,-0.13518305778503417,0.0,1.78,3040000,1.368279527425766,-0.00384785212634597,0.014771419724274893,0.307283635322303,194.1,779
4.0,2.0482511645555497,381,0.5521912038326263,0.0,1.69,3048000,1.1026691120862961,0.009259919722971972,0.03171492499299347,0.6159573221525456,190.2,779
7.0,2.1456229066848755,382,0.6895344132184982,0.0,2.65,3056000,1.0178102785348893,-0.017248743526870385,0.03514262848068029,0.7255902744440215,211.87,779
20.60000000000005,2.4586559385061264,383,0.6664847576618195,0.0,7.89,3064000,1.0439468973875046,-0.011067352770369325,0.046983892768621444,1.0429140291804677,285.64,779
47.400000000000034,1.9472063356637954,384,0.6746383726596832,0.0,11.44,3072000,1.0579215186834334,-0.0072458869379443056,0.029047638303600253,0.5806466904520186,352.71,779
58.300000000000026,2.4317435586452483,385,0.6137356567382812,0.0,15.1,3080000,1.0179359555244445,-0.014375720285752323,0.04527547884732485,0.7262287316315112,406.75,779
62.20000000000002,2.0613383013010025,386,0.7128173279762268,0.0,19.94,3088000,0.9991506636142731,-0.010645044348784723,0.033664721669629215,0.6689331816357614,495.07,780
68.0,2.1585649329423906,387,0.6609382140636444,0.0,23.07,3096000,1.0263638615608215,-0.009816824970766903,0.03588733870070428,0.6596292323764754,550.83,780
68.0,1.9955529016256333,388,0.6986494755744934,0.0,27.41,3104000,1.0344825440645218,-0.015976399685896467,0.031350338098127394,0.6573935877196458,640.23,780
69.0,2.280110368132591,389,0.6892070245742797,0.0,30.87,3112000,1.0374492830038071,-0.015547365904785693,0.040620894958265125,0.6811764262417745,702.68,780
75.20000000000002,2.0697100168466567,390,0.6825718849897384,0.0,34.48,3120000,1.037441792488098,-0.006679689600568963,0.03316708386410028,0.6796721289928357,766.28,780
78.20000000000002,2.25887520134449,391,0.6499448555707932,0.0,38.6,3128000,1.040019292831421,-0.010083925402359455,0.039689587489701805,0.6707839663802194,838.37,780
81.10000000000001,2.339263307452202,392,0.6741950356960297,1.0,44.29,3136000,1.0317888796329497,-0.023160836493480018,0.04250625906977803,0.7448645974398178,926.82,780
84.30000000000003,2.2787535470724105,393,0.6453079628944397,1.0,47.52,3144000,1.0291689878702164,-0.018467790661379695,0.040943025168962775,0.8217703065554299,976.21,780
87.40000000000003,2.0871075159311294,394,0.6866036140918732,2.9000000000000004,51.99,3152000,1.0349805396795273,-0.011416097343608272,0.03426942078862339,0.769722204090158,1052.36,781
91.10000000000001,2.1500433921813964,395,0.6830866432189941,15.500000000000002,55.98,3160000,1.0346264922618866,-0.014239146406325745,0.03477680271025747,0.7136845607105202,1115.77,781
91.10000000000001,2.332372845411301,396,0.6727878034114838,30.900000000000002,60.64,3168000,1.0335920602083206,-0.016850998334703035,0.04385609802324325,0.7816874951582665,1192.8,781
92.20000000000002,2.0991708225011827,397,0.6694768685102462,36.9,64.36,3176000,1.0532630157470704,-0.010829928932944313,0.03563389007002115,0.6969899037467706,1235.91,781
94.30000000000003,2.2988949650526047,398,0.6640802657604218,38.900000000000006,64.67,3184000,1.0609399437904359,-0.014425487132393755,0.041037927116267386,0.7103733135639356,1242.09,781
92.0,2.295312506556511,399,-1.1372131192684174,0.0,48.03,3192000,1.1027159303426743,-0.022341727345483377,0.04723478704458103,0.9174023779532532,959.29,781
72.40000000000003,1.788575615286827,400,0.3195296084880829,0.0,23.14,3200000,1.213134070634842,-0.003220568691031076,0.023111585543956606,0.5050693315952669,541.07,781
72.40000000000003,1.9037779861688613,401,0.7101678091287613,0.0,22.73,3208000,1.0880630630254746,-0.005098419907153584,0.027864724472165106,0.5466243605415991,531.99,781
66.60000000000005,2.175225946903229,402,0.6535022979974747,0.0,21.09,3216000,1.0845688736438752,-0.009923515051486902,0.03797698062378913,0.6430204473934594,514.18,781
63.10000000000001,2.2378245693445207,403,0.6732602494955063,0.0,19.67,3224000,1.0725448095798493,-0.016333461520262063,0.03857749598566443,0.8722232288159362,517.05,781
63.10000000000001,2.1915100902318954,404,0.6526556605100632,0.0,18.42,3232000,1.050635400414467,-0.018381039137020706,0.03929297495633364,0.663228199787599,507.71,781
64.10000000000001,2.434305382966995,405,0.6295820528268814,0.0,18.92,3240000,1.045710711479187,-0.011858889377035666,0.04492857159115374,0.7698653268184572,520.38,781
65.10000000000001,2.3821491730213165,406,0.6747468227148056,0.0,21.17,3248000,1.0365449374914169,-0.0029312782909255474,0.0462359381467104,1.0149595002557033,542.0,781
72.10000000000001,2.3513853687047956,407,0.21711810290813446,0.0,27.32,3256000,1.0897730453312398,-0.022421566233679188,0.04193996443878859,0.8169617061679917,639.21,781
72.10000000000001,2.1272072404623033,408,0.6052216768264771,1.0,28.05,3264000,1.1475204867124558,-0.007807875099242665,0.031968037229962644,0.7555901739226963,664.06,781
72.10000000000001,2.0864719128608704,409,0.6713832581043243,1.0,29.24,3272000,1.0314327549934388,-0.015657671138760633,0.03559209699742496,0.6696875848195225,693.62,782
72.10000000000001,2.201283960342407,410,0.6797636049985886,2.0,32.93,3280000,1.0617911213636397,-0.0055932476202724506,0.03501429189927876,0.714362466268824,772.29,782
73.50000000000004,2.322453530430794,411,0.6754979282617569,2.0,36.75,3288000,1.0712244540452958,-0.014714533971855417,0.042424237886443734,0.6926724910413203,847.99,782
77.10000000000001,1.9817427378892898,412,0.7081139177083969,2.0,37.59,3296000,1.0743551743030548,-0.010122730267612496,0.031060262266546488,0.6046915013594282,867.3,782
77.10000000000001,1.9941623854637145,413,0.68591293156147,2.0,38.05,3304000,1.053914355635643,-0.00949890601412335,0.03183538311859593,0.5768100890327194,871.94,782
77.10000000000001,2.5134279525279997,414,0.6334328991174698,2.0,38.25,3312000,1.0675696742534637,-0.021339492766419426,0.05070862024556846,0.7835628409994054,868.38,782
82.50000000000004,2.8336136788129807,415,0.730914272069931,2.0,40.58,3320000,1.038428019285202,-0.015506435736315325,0.07606296909507364,1.72087491986501,868.05,782
79.30000000000003,2.1366401344537733,416,0.6927133429050446,2.0,39.93,3328000,1.0537489658594132,-0.010252547261188738,0.03391509961802512,0.6461357706726585,858.2,782
77.0,2.568854370713234,417,0.4707243478298187,2.0,38.52,3336000,1.0216385237127543,-0.03076459132513264,0.052021968576591464,0.8281205891481948,851.93,782
77.0,2.0030880492925642,418,0.711862577199936,2.9000000000000004,40.52,3344000,1.0780980932712554,-0.013710301021055783,0.03357887535355985,0.8184904804889191,889.92,782
77.0,2.1008032435178756,419,0.6856302267313004,3.0,41.7,3352000,1.0756843048334122,-0.014200090947670106,0.03496119432151318,0.694367592395798,912.67,783
77.0,2.3670234268903734,420,0.6731841498613358,8.8,46.68,3360000,1.0770711493492127,-0.010616833699168637,0.04223961701616645,0.7491383462639335,991.03,783
77.20000000000002,1.8772501903772354,421,0.7198785328865052,11.0,48.87,3368000,1.069346134662628,-0.0075218664109706875,0.02798539826646447,0.5556445705832648,1031.03,783
88.0,2.324693949222565,422,0.6851178950071335,25.0,53.15,3376000,1.0446289527416228,-0.015508102647727355,0.04175770098343492,0.6912444217536791,1097.52,783
88.10000000000001,2.534418690800667,423,0.7208582681417465,28.9,58.09,3384000,1.044253877401352,-0.01677630414349551,0.0517752901930362,1.2468643941079582,1139.21,783
89.0,2.094357555508614,424,0.7184279090166092,30.900000000000002,60.06,3392000,1.0590480035543441,-0.012351097129576374,0.034503062753938135,0.6008099392694247,1164.62,783
88.10000000000001,2.031608418226242,425,0.6780867427587509,31.9,60.48,3400000,1.0644074749946595,-0.010412064781994558,0.03148327912669629,0.5917705324526201,1169.31,783
89.0,2.0974793297052385,426,0.6417584437131881,32.0,62.12,3408000,1.041973156929016,-0.005403418136993423,0.035072833383455876,0.6192893781155198,1184.05,783
90.10000000000001,2.2976377356052398,427,0.7181973004341126,32.0,64.16,3416000,1.0403542250394822,-0.013762646909744944,0.038948717205785216,0.7588531126461102,1191.02,783
97.10000000000001,2.2187305808067324,428,0.6600658839941025,32.9,65.87,3424000,1.0515981674194337,-0.009280140637856675,0.039070870424620804,0.6868738419304917,1203.21,783
98.30000000000003,2.5863804984092713,429,0.6172131770849227,32.9,67.12,3432000,1.0206665378808975,-0.011523166950246378,0.052344539221376184,0.7961344803359987,1214.75,783
106.20000000000002,2.1966687595844268,430,0.6870812511444092,32.9,69.32,3440000,1.0137451094388963,-0.017655090611660852,0.03856140766292811,0.7060140868429119,1230.59,784
108.10000000000001,2.0665641903877257,431,0.6811493229866028,33.9,71.28,3448000,1.0159248161315917,-0.012814014098257758,0.033999907462857665,0.6687925363161561,1246.72,784
109.30000000000003,3.8866404801607133,432,0.6780609977245331,36.7,74.69,3456000,1.0183192986249923,-0.009175980376749066,0.2796362689975649,3.346282405437874,1269.81,784
115.20000000000002,2.3535442411899568,433,0.7205979692935943,37.900000000000006,78.09,3464000,1.036850345134735,-0.02393370657788182,0.04626492055132985,0.8060596280282201,1296.48,784
115.20000000000002,2.393563728928566,434,0.6515177828073502,37.900000000000006,77.82,3472000,1.0282669216394424,-0.013721918615628966,0.050243019599001855,0.8406123029653212,1288.99,784
115.20000000000002,2.822021346092224,435,-1.108597354888916,1.0,57.45,3480000,0.9886937341652811,-0.026463566308375448,0.08406391918717418,1.4693394305962884,955.17,784
110.70000000000006,1.971815280765295,436,0.3211521017551422,0.0,40.06,3488000,1.1469492328166961,-0.0028640057778829943,0.030321841213444712,0.6503586207250415,689.57,784
105.30000000000003,1.8505644917488098,437,0.7335461091995239,0.0,35.85,3496000,1.050168788433075,-0.002241293956976733,0.028173921895213425,0.5753959008238653,647.34,784
93.40000000000003,2.335979335308075,438,0.6181460905075074,0.0,32.62,3504000,1.0495631462335586,-0.01756467979917943,0.04392418106086552,0.8146359744855103,614.26,784
79.30000000000003,2.349677801132202,439,0.6651172178983689,0.0,27.73,3512000,1.0395092397928238,-0.01695615923303194,0.04448170038871467,0.7956950567582506,599.07,784
61.10000000000001,2.179438569545746,440,0.6584970343112946,0.0,24.96,3520000,1.0337231928110122,-0.019754142785386647,0.03763307977933437,0.7035826153853724,579.53,784
63.10000000000001,2.1170198667049407,441,0.6613440030813217,0.0,25.61,3528000,1.0278041219711305,-0.005982879025541479,0.034977302085608244,0.6086992437895129,594.26,784
86.10000000000001,2.520711748600006,442,0.6467409640550613,0.0,28.47,3536000,1.0764043855667114,-0.01569556778646074,0.05261065039783716,0.8115546222246648,615.14,784
90.50000000000004,2.2158562254905703,443,0.6653436553478241,0.0,30.06,3544000,1.0826001000404357,-0.009886300700018183,0.04092429778771475,0.665161792375845,643.09,784
90.50000000000004,2.4665966385602953,444,0.662746194601059,0.0,32.8,3552000,1.0408231604099274,-0.033631491584001194,0.05018355765612796,0.829943577325474,684.5,785
95.40000000000003,2.368593921661377,445,0.6815220016241074,0.0,38.03,3560000,1.0394387274980545,-0.021023263728711754,0.04522345070261508,0.8692872535427972,764.17,785
95.40000000000003,2.0530558288097382,446,0.7032188814878464,0.9000000000000004,41.02,3568000,1.0296076756715775,-0.01114643887616694,0.03574689886532724,0.6673523384555703,812.56,785
95.40000000000003,2.322269827723503,447,0.6822219932079315,0.9000000000000004,45.49,3576000,1.0730998760461807,-0.023989821847062557,0.04516703473869711,0.7716733340699002,880.75,785
99.0,2.4039530634880064,448,0.6366909390687943,1.0,51.6,3584000,1.06843286216259,-0.020297515345737337,0.04719933081883937,0.7831763477606271,978.94,785
99.10000000000001,1.9956076097488404,449,0.7052250194549561,1.0,54.53,3592000,1.064483585357666,-0.0073562053841305895,0.031631902242079374,0.5423914644311576,1024.53,785
100.0,2.1528581982851027,450,0.7293649584054946,3.0,59.17,3600000,1.0652893674373627,-0.01563303280522632,0.038128749486058953,0.6181089260376429,1087.33,785
105.10000000000001,2.6323527413606644,451,0.7412713992595673,29.6,67.09,3608000,1.0134995365142823,-0.016344455078215105,0.06006401211488992,1.3245376712232793,1182.27,785
106.0,2.3587068736553194,452,0.7000809383392333,39.400000000000006,71.38,3616000,1.0466138660907744,-0.01623914606985636,0.04355722338426858,0.727194098248737,1247.53,785
106.0,2.2771669125556944,453,0.7411094337701798,43.0,74.39,3624000,1.0386557042598725,-0.014752850397198926,0.044933392808306966,0.8773371837187968,1264.59,785
106.0,1.8429496705532074,454,0.7283055871725083,43.0,73.98,3632000,1.0488423293828963,-0.011083487457071897,0.02709752891911194,0.5751001028968102,1267.1,785
106.0,2.237677614092827,455,0.6593231403827667,43.9,74.71,3640000,1.0309472733736038,-0.017717828382155857,0.04274574197363108,0.708404528657193,1271.39,786
106.0,2.206941405534744,456,0.7189718216657639,44.9,76.56,3648000,1.056395833492279,-0.007877539964392782,0.03945193058345467,0.6610408683295853,1283.92,786
