fps,episode_length,value_loss,epoch_idx,grad_norm,policy_loss,frames,advantage_norm,PMM:episode_rewards,P01:episode_rewards,P09:episode_rewards,policy_entropy,explained_variance
515,179.96,7.93655302084062e-05,698,0.0150740777786153,5.92384475748986e-05,5584000,0.08575137955136597,1.27,0.0,3.0,1.3859369945526123,-0.23474927365779877
515,179.86,0.00013939811272507542,699,0.015505054299179644,-2.1877208637306468e-05,5592000,0.09437815696001053,1.3,0.0,3.0,1.3855968534946441,0.16991332411766052
516,185.89,0.00042524643382762405,700,0.022602122889389058,9.032091395056341e-05,5600000,0.15281181994825602,1.54,0.0,4.0,1.3845656740665435,-0.20419992089271546
516,183.3,0.000106834678392147,701,0.014369793335225424,-0.0001350923886639066,5608000,0.09351359516382217,1.44,0.0,3.0,1.3857074248790742,-2.0294586688280107
516,175.33,0.0002591894081490409,702,0.016393149089425806,1.0101847874466329e-05,5616000,0.1157139538321644,1.22,0.0,3.0,1.3855870270729065,-0.8400230693817139
516,185.84,0.0004705336282495409,703,0.027929731788929595,-0.00014351101135616772,5624000,0.1728803556319326,1.47,0.0,4.0,1.3849636244773864,0.1252113687992096
516,193.15,0.00037571377982999367,704,0.022620184911065547,-4.584967136906925e-05,5632000,0.15430231294594704,1.63,0.0,4.0,1.3854666352272034,-0.8703385680913925
516,196.42,0.0005196969520579841,705,0.02595329181054897,-1.8909338105004282e-05,5640000,0.17482906698249281,1.76,0.0,4.0,1.3854396724700928,-1.0338617634773255
516,191.86,0.0001670263857226928,706,0.014066272881758794,2.0652607327065196e-05,5648000,0.1015691434778273,1.65,0.0,4.0,1.385932329893112,-1.3789857923984528
515,184.38,0.00020344466542496776,707,0.017793732448473994,0.0001041279116361693,5656000,0.10952737737447023,1.42,0.0,4.0,1.3859509682655335,-78.1093877762556
516,181.61,0.0003101682397834793,708,0.017643163834245256,-1.0377308062743396e-05,5664000,0.13367509675212205,1.39,0.0,3.0,1.3858239030838013,-3.3391533863544463
516,180.56,0.0001736874479809103,709,0.020565224877855965,5.551243419176899e-05,5672000,0.11775527999736368,1.37,0.0,3.0,1.3857727360725403,-0.814869511127472
516,179.17,0.0003203342905737827,710,0.01824645457840514,-3.1756502357893622e-06,5680000,0.12559959110803903,1.33,0.0,3.0,1.3857451355457306,-4.007536970973015
516,177.31,0.00020032086787750815,711,0.012243347385387461,2.6545970467850564e-06,5688000,0.09367203233763575,1.29,0.0,3.0,1.385618795156479,-1.2480541747808456
516,181.9,0.0001676637860464325,712,0.017271444405227102,-2.7857907698489727e-05,5696000,0.09856533573940396,1.35,0.0,3.0,1.3857680976390838,0.36674415349960326
516,178.1,8.25090046760124e-05,713,0.016169022390704522,3.928513266146183e-05,5704000,0.09175288997590542,1.22,0.0,3.0,1.3857415795326233,-0.0619621741771698
516,169.15,0.00014433696000537566,714,0.016858061433845373,3.374549731233856e-05,5712000,0.09612464764155447,1.06,0.0,3.0,1.38596351146698,-2.0741679203510284
516,178.33,8.008105262604204e-05,715,0.013630241515836432,5.859847460669698e-06,5720000,0.07746752271428704,1.26,0.0,4.0,1.3859843611717224,-1.060256422162056
516,182.53,0.00047112903346260284,716,0.028357721447437395,-0.00024821944471113965,5728000,0.1757159734889865,1.32,0.0,4.0,1.3853891110420227,-0.22632605850696563
516,184.0,7.887015736514513e-05,717,0.012913322124824735,0.00022815571377577727,5736000,0.08617856891825795,1.43,0.0,4.0,1.3851111912727356,-0.27413965582847594
516,192.93,0.00022296699979449386,718,0.017235304938940498,6.940443936400697e-05,5744000,0.11482588221319019,1.63,0.0,3.1000000000000085,1.3858427822589874,-0.9415616834163666
516,186.48,0.00021425929524070852,719,0.016601529730060547,2.2045171076570112e-05,5752000,0.10869828749448061,1.48,0.0,3.0,1.3857789981365203,0.32395006239414215
516,183.56,0.00030043716547311305,720,0.019351528948242342,4.858236645759462e-05,5760000,0.12500148243270814,1.4,0.0,4.0,1.3858310663700104,-1.3362983816862106
516,179.36,0.00012084804626965706,721,0.014671106959074842,-7.302395134047402e-05,5768000,0.09524454530328512,1.29,0.0,3.0,1.3858119392395019,-1.0403756326436997
515,177.11,0.00023389238129482238,722,0.018395507315825895,-4.6969739651103735e-05,5776000,0.11149453487247228,1.24,0.0,3.0,1.3856956088542938,-2.1783635091781615
515,176.13,0.00010174549285125068,723,0.013223075032131985,5.196418492232624e-05,5784000,0.08835931416600942,1.21,0.0,3.0,1.3856745636463166,-0.5010876107215881
515,171.45,0.0002554351032085833,724,0.016432322038162653,8.782491320744157e-05,5792000,0.11294208770617843,1.11,0.0,3.0,1.3858031332492828,-0.4735008317232132
515,183.14,0.00011679310833415002,725,0.015441414566745469,6.02851397707127e-05,5800000,0.09496004063636064,1.38,0.0,3.1000000000000085,1.3856706595420838,-0.5775766623020172
515,188.2,7.68323503780266e-05,726,0.01427622394401701,-8.214332006900804e-05,5808000,0.08602551409974694,1.5,0.0,4.0,1.3859277188777923,-0.07498598635196686
516,181.31,5.2974769606635166e-05,727,0.014866017481394161,2.5548248377162963e-05,5816000,0.07602407980710268,1.34,0.0,3.0,1.3860859739780427,-0.8892899477481842
515,181.17,0.00019927348649730447,728,0.019549384526209957,-0.00012459839679650032,5824000,0.11062072228640318,1.37,0.0,3.0,1.3857201373577117,0.28493511736392974
516,187.97,0.0002130333661921213,729,0.01840034503827013,0.00019915298973501193,5832000,0.11688754219561816,1.54,0.0,4.0,1.3855521011352538,0.4178216952085495
516,194.53,0.00014869992170247315,730,0.013058926144224279,-7.049096087939688e-05,5840000,0.09175704921595752,1.63,0.0,4.0,1.3859976243972778,-0.4914553189277649
516,192.35,0.00019944356506698568,731,0.0185683426804114,-0.00014558823462721194,5848000,0.11511485025286675,1.58,0.0,4.0,1.385958970785141,-2.201104874610901
516,181.75,5.361806001360492e-05,732,0.011353266729573703,4.207672428037767e-05,5856000,0.07080887523479759,1.37,0.0,3.0,1.38609020113945,-0.4160379022359848
516,182.0,0.00032493012737859315,733,0.019946038434361057,2.741328175943636e-05,5864000,0.1292728888988495,1.39,0.0,3.0,1.385574893951416,-0.4233593463897705
516,178.26,0.00030110360580124505,734,0.01895028617986063,0.0001862089694623137,5872000,0.1171352069824934,1.29,0.0,3.0,1.3856509399414063,-1.132982647418976
516,172.12,6.571227920744605e-05,735,0.010220707459325495,-3.003811631060671e-05,5880000,0.07995124311186373,1.11,0.0,3.0,1.385597574710846,-0.3993263638019562
515,173.16,0.00021744142737134097,736,0.0160770148115894,-0.0001332255882152822,5888000,0.10806982451118528,1.17,0.0,3.0,1.385564695596695,0.23862543523311616
515,179.2,0.00016060727457215763,737,0.01882941132886824,9.20971675805049e-05,5896000,0.10960842713713646,1.32,0.0,3.0,1.3860295450687408,-0.4701121419668198
515,182.75,0.0002005077450337467,738,0.018946357636997715,-1.201803741423646e-05,5904000,0.11645846515893936,1.39,0.0,3.1000000000000085,1.3860948383808136,0.27086437344551084
515,182.85,7.739814845422188e-05,739,0.012890366220797604,1.0847332305274904e-05,5912000,0.0862350290454924,1.35,0.0,3.1000000000000085,1.3857238328456878,0.410588681101799
515,186.44,0.00011257027059855318,740,0.01861554720909704,-9.157262749795336e-05,5920000,0.09811726325191557,1.41,0.0,4.0,1.3860064768791198,-0.6951796001195908
515,183.56,8.871701363489138e-05,741,0.012163923074948157,0.00013273370223032543,5928000,0.0780409846547991,1.35,0.0,3.0,1.386058818101883,-0.31319596350193024
515,186.67,0.0001187316888172063,742,0.013955596758514027,-3.2437559639220126e-05,5936000,0.08239376811310649,1.41,0.0,3.0,1.385990332365036,-1.151915022134781
515,185.64,0.00014772466067825007,743,0.018689292613468588,1.2104588367947145e-05,5944000,0.10217679638415575,1.42,0.0,3.0,1.3857412719726563,0.4971797561645508
515,185.81,0.0003404417767364976,744,0.02411048789996826,-1.7291347394348122e-05,5952000,0.14464993737637996,1.44,0.0,3.1000000000000085,1.3858711314201355,-0.8244123071432113
515,182.55,0.00017481399225971472,745,0.016843068530052577,-7.39198681912967e-05,5960000,0.11766377117484808,1.43,0.0,4.0,1.3858484196662904,-1.8653809475898742
515,178.37,6.2459680141842e-05,746,0.011989273861403133,4.7076020928216165e-05,5968000,0.07726693458855152,1.36,0.0,4.0,1.3861422169208526,-1.2215980303287506
515,171.38,0.00016163572489176657,747,0.016510904028209622,-3.0123672258923763e-05,5976000,0.10153462307527661,1.13,0.0,3.0,1.3858767890930175,-0.6877001941204071
515,175.75,0.0001886180661307435,748,0.014280966806037838,-5.280575729557313e-05,5984000,0.09589953906834126,1.29,0.0,3.0,1.3859146666526794,-1.0478774958848953
515,181.77,0.00022016264797798614,749,0.016967266179757624,0.00011779231834225357,5992000,0.10921845139935613,1.44,0.0,4.0,1.385924495458603,0.0027928447723388674
515,185.31,0.00013932948676597333,750,0.015333614359944703,-0.00010408327809273032,6000000,0.10399474442005158,1.42,0.0,4.0,1.385488829612732,-0.1776825737953186
515,190.85,0.0005200496925806419,751,0.02795870844946109,-7.174662372563035e-05,6008000,0.16677449246868492,1.59,0.0,4.0,1.3856636416912078,-0.17863070607185363
515,178.58,0.0001081780726173065,752,0.01005629783419948,-0.0002639809600316312,6016000,0.07839233399368822,1.27,0.0,3.0,1.3858793580532074,-6.779084991812706
515,175.0,0.00018437352090813874,753,0.018325408847744758,0.0001693084807266132,6024000,0.10704231479205191,1.17,0.0,3.0,1.385795102119446,-0.9702715861797333
515,187.87,0.00039012639729662623,754,0.021311981102327748,-4.850795858146739e-05,6032000,0.1497964675538242,1.55,0.0,3.1000000000000085,1.385422021150589,-0.1161380660533905
515,180.16,0.00036654193769663834,755,0.019444129887767888,0.00012113993652747012,6040000,0.13433559343218804,1.43,0.0,4.0,1.3858023869991303,-0.8935808199644089
515,186.98,0.0003194186832149626,756,0.021927320596234767,-9.357945019417002e-07,6048000,0.13912349481135608,1.54,0.0,4.0,1.3859965133666992,-0.5187548559904098
515,190.06,0.0001427517385906185,757,0.012446170450736952,1.4246955834096299e-06,6056000,0.09294685428030788,1.6,0.0,4.0,1.3857944524288177,-1.2827141946554184
515,184.4,0.0001335348691918625,758,0.014408685454984244,1.1754318311432144e-05,6064000,0.09879548037424683,1.44,0.0,3.0,1.3858320796489716,-1.4407236033678055
515,183.66,0.0002697931078387228,759,0.015397612093851822,5.038741168391425e-05,6072000,0.10822459229268133,1.35,0.0,3.0,1.3855530071258544,-0.9116749221086502
515,179.14,0.00014674629782120973,760,0.0197105664829934,8.97660518239718e-05,6080000,0.11680009618401527,1.27,0.0,3.0,1.3854744052886963,-0.4013885372877121
515,184.48,0.00022138802478252728,761,0.015385793284737458,0.00018979646112711633,6088000,0.10867384635843337,1.44,0.0,3.1000000000000085,1.3857830238342286,-0.04782803952693939
515,186.37,9.430617344264646e-05,762,0.01594392572361358,-0.0002748431797954254,6096000,0.09476547617465257,1.51,0.0,3.0,1.3852402448654175,-0.4706000804901123
515,179.65,0.00012276248102011778,763,0.01794799517696785,-2.706919243792072e-05,6104000,0.10862045775167645,1.34,0.0,3.0,1.385900410413742,-0.09486032128334046
515,178.45,0.00025601301261929166,764,0.01936057096550531,-2.622324180265423e-05,6112000,0.12300031129270791,1.29,0.0,3.0,1.3858199262619018,-0.6319702047109604
515,187.81,0.0003424855106914038,765,0.02245902721898898,-0.0001550137676531449,6120000,0.13799079230055214,1.54,0.0,4.0,1.3859256148338317,-1.2711648118495942
515,195.67,0.0005320963742974528,766,0.025628694125218447,1.7721365820762004e-05,6128000,0.16998289072886108,1.69,0.0,4.0,1.384931206703186,-0.10548601925373077
515,194.74,0.00025613870696133745,767,0.0196831600167713,0.00012076250372956565,6136000,0.14334221556782722,1.66,0.0,4.0,1.3858465957641601,0.39715486884117124
515,184.51,0.000240705257309628,768,0.016001121682973265,1.4702599464726518e-05,6144000,0.09959188628010451,1.46,0.0,4.0,1.3860497605800628,-0.34516769886016846
515,185.92,0.00022292942244575898,769,0.017923668880156677,5.8953365849561125e-05,6152000,0.13034435212612153,1.51,0.0,4.0,1.3857293355464935,-0.2725995808839798
515,191.73,0.00021894330772283865,770,0.02249667371945958,-5.566965435718885e-05,6160000,0.13735010050237179,1.59,0.0,4.0,1.3859505569934845,-1.2666211771965026
515,186.8,0.00026045484134442633,771,0.018061441461384182,0.0001789656571327214,6168000,0.11930263895541429,1.49,0.0,4.0,1.3857884466648103,-0.3675853842496872
515,189.14,0.00012397515621387356,772,0.017133108568290745,2.9277680296218024e-05,6176000,0.11055881473235786,1.61,0.0,4.0,1.3858327758312226,0.6031198513507843
515,193.1,0.0005021183267933793,773,0.022022460835382188,1.4413226090255193e-05,6184000,0.15974070290103554,1.77,0.0,4.0,1.3848271214962005,-0.27132962226867674
515,184.21,0.00018632640549412827,774,0.017933570675311167,-0.0001296368636576517,6192000,0.1263649631291628,1.5,0.0,4.0,1.385641713142395,0.3062203651666641
515,179.01,0.00011232428589039501,775,0.01411641093988653,7.487920120183845e-05,6200000,0.08410977752879262,1.29,0.0,3.0,1.3859568762779235,-0.821623587012291
515,182.95,0.00013133251145518442,776,0.018551541617831208,-6.651105241417099e-05,6208000,0.10960908766835928,1.39,0.0,3.0,1.3856768417358398,0.2702935767173767
515,179.7,0.00022269976460052022,777,0.018526164290796895,0.00010164098115637898,6216000,0.10831426329910755,1.32,0.0,3.0,1.3857839214801788,-53.89911314070225
515,183.65,0.00048279455702299857,778,0.023217342339524664,-2.0364261108625214e-05,6224000,0.16050713635981084,1.47,0.0,4.0,1.3853831577301026,-36.54913429498672
515,185.83,0.00018417519866829933,779,0.013950397200704416,-2.4501265388607864e-05,6232000,0.09763860384933651,1.51,0.0,4.0,1.3858206605911254,-1.0904417753219604
515,185.51,0.00013020040261153555,780,0.016187817361276738,0.00010024569889537815,6240000,0.11000124590471387,1.43,0.0,4.0,1.3856856405735016,0.10078758180141449
515,189.97,0.00023157856972375157,781,0.01967619826959006,-6.513538439321564e-05,6248000,0.12548027345910667,1.58,0.0,4.0,1.3860298442840575,0.07771272957324982
515,185.84,0.00041035930021223523,782,0.01918712605604876,4.985765326182445e-05,6256000,0.13593863202258943,1.5,0.0,3.1000000000000085,1.3856954717636107,-11.862887259721756
515,185.15,0.00020071244316000048,783,0.014124181107328543,0.00012375564461763132,6264000,0.10854070899076759,1.5,0.0,4.0,1.3859168672561646,-0.19406342446804048
515,180.12,0.0002780404625138999,784,0.018294618985626978,-9.42386590395472e-06,6272000,0.11575275001116098,1.36,0.0,4.0,1.3859615683555604,-0.48536124646663664
515,179.45,0.0002798056676408578,785,0.01732829028172092,3.536395513947355e-05,6280000,0.12865630960091948,1.38,0.0,3.0,1.3857244408130647,0.369754404425621
515,189.52,0.00039552212415628674,786,0.020734082360339908,-0.00018608275346196023,6288000,0.15007362682372333,1.61,0.0,4.0,1.3854083716869354,0.031092785000801086
515,190.72,0.00039556516524839934,787,0.019336805021676708,-5.4132160946664954e-05,6296000,0.13814296919852495,1.68,0.0,4.0,1.385304216146469,-0.8069087421894073
515,184.86,0.00013711721905792728,788,0.013323430308339063,0.00020606693215086125,6304000,0.09295574462041259,1.47,0.0,4.0,1.385354959964752,-0.20071879148483276
515,179.59,0.0002631162828407696,789,0.01601518809115227,-4.557308986477437e-05,6312000,0.10299110690131784,1.3,0.0,3.0,1.3859088575839997,-31.317310675382615
515,184.13,0.00017201203824981803,790,0.016128120927898996,0.00012920867884531618,6320000,0.10138665608130396,1.42,0.0,3.0,1.3860063135623932,0.6413210541009903
515,180.07,9.022428471098464e-05,791,0.013624586098280544,-7.030441790448094e-05,6328000,0.0843272334896028,1.3,0.0,3.0,1.386056741476059,-0.24635557293891908
515,179.58,0.00032302724627811583,792,0.020366362739415084,-0.00037378422493929977,6336000,0.11920216908678412,1.27,0.0,3.1000000000000085,1.3850431323051453,-0.3131421673297882
515,180.83,0.00011799895324486442,793,0.014226844936267902,-1.433156448911177e-05,6344000,0.0893800640013069,1.29,0.0,4.0,1.3854081273078918,-2.1057813745737075
515,174.64,0.00011518123438236216,794,0.014184307131405848,0.00011849595670355483,6352000,0.09361907500773668,1.17,0.0,3.1000000000000085,1.3858293509483337,0.06677125811576844
515,176.98,0.00028131478284421974,795,0.025785484435152717,0.00011580111382500035,6360000,0.16134793912991882,1.26,0.0,3.1000000000000085,1.386000165939331,-1.6158945417404176
515,185.0,8.668730751708153e-05,796,0.01312114842483241,-0.00011405163066228852,6368000,0.08528878251090646,1.43,0.0,3.0,1.3857624077796935,0.375812206864357
515,189.53,0.0002992421330134221,797,0.021004485259068187,-2.632608564454131e-05,6376000,0.13597615136764943,1.52,0.0,4.0,1.3853999042510987,-0.16059019088745116
515,179.02,0.00015586252684101964,798,0.016266445886973502,3.7151912238186925e-06,6384000,0.10282945457845927,1.28,0.0,4.0,1.3855844354629516,-0.9358808881044388
515,172.73,0.0001386293047835352,799,0.015304262235927728,-1.3413258056971244e-05,6392000,0.10020717533305287,1.13,0.0,3.0,1.3859084796905519,-2.636816961169243
515,175.59,0.00011358872460505154,800,0.017391425455069227,7.070710047287321e-05,6400000,0.10419225199148059,1.22,0.0,3.0,1.3859574961662293,0.45460121154785155
515,181.17,7.942304518110177e-05,801,0.013361439082741716,2.9241079537314364e-05,6408000,0.07987988287582994,1.36,0.0,3.0,1.3859517204761505,-0.0005492007732391357
515,178.28,0.00018763185943726057,802,0.016914347411772692,-0.00010233721579425037,6416000,0.10064504755660891,1.29,0.0,3.0,1.38607976436615,0.1281575405597687
515,176.55,8.533880886886891e-05,803,0.015370830144327736,6.738285963365343e-05,6424000,0.08719716147519647,1.21,0.0,3.0,1.3860152912139894,0.0014126312732696533
515,176.81,0.0001889576449650576,804,0.014841433697510328,4.1317987779621036e-07,6432000,0.0926066252682358,1.24,0.0,3.1000000000000085,1.385336059331894,-1.3440116798877717
515,178.11,0.00010479817202849518,805,0.018713766252059862,2.4136662095770588e-05,6440000,0.10064908782951534,1.25,0.0,3.0,1.3860040891170502,0.5035360151529312
515,180.23,0.0003956751911755418,806,0.02013063483311176,0.000168316752424289,6448000,0.14218542453832925,1.25,0.0,3.0,1.3856747436523438,0.07141434371471406
515,187.0,0.00022957141239317026,807,0.021610493821806062,-2.051775119980448e-05,6456000,0.13335170049220324,1.46,0.0,3.0,1.3857527303695678,-0.4707065296173096
515,188.82,7.701666821958497e-05,808,0.013457198437981772,-0.0001294338013212837,6464000,0.08598986410535872,1.51,0.0,4.0,1.3860294544696807,0.21359409570693969
515,187.93,6.69286033331673e-05,809,0.015163564780452563,1.9030047405976803e-06,6472000,0.08274294206872583,1.48,0.0,3.1000000000000085,1.3861088597774505,-0.10637959778308868
515,185.59,0.00018636577883853533,810,0.017546970037996025,-3.560243903848459e-05,6480000,0.11185860651545226,1.48,0.0,4.0,1.3858611679077149,0.18455113470554352
515,192.8,0.0001023785611778294,811,0.01617413150360224,2.3041996464598923e-05,6488000,0.0913065068051219,1.63,0.0,4.0,1.3857429778575898,-0.43372192144393923
515,187.39,0.0002073450861371384,812,0.02009631739925458,4.7702593547001016e-05,6496000,0.11076033014804125,1.45,0.0,4.0,1.3857409143447876,-0.15429997980594634
515,190.6,0.00040917224909208015,813,0.022551016410980975,-5.90657196516986e-05,6504000,0.15026460898108782,1.6,0.0,4.0,1.3849200785160065,-24.322811336517333
515,186.91,9.022579477914405e-05,814,0.011590691206931559,-4.8645540591678585e-05,6512000,0.08755616504698992,1.55,0.0,3.1000000000000085,1.385221290588379,-1.3324921774864196
515,177.8,0.00019464164575879294,815,0.019403617280146678,5.849303745890211e-05,6520000,0.11238920958712698,1.29,0.0,3.0,1.3858122408390046,-0.6206817650794982
515,180.14,0.00016347190661463172,816,0.013563027328082304,-0.0001763393237706623,6528000,0.09223343065939843,1.33,0.0,3.0,1.385885365009308,-0.4130599707365036
515,187.72,0.0004154724913956898,817,0.021464689883298114,0.00027957833165601184,6536000,0.13053979001939298,1.46,0.0,4.0,1.3858971214294433,-0.002320442199707031
515,193.26,0.00038559368060987254,818,0.021509546097478526,-0.00018399128635792294,6544000,0.1519200627692044,1.61,0.0,4.0,1.3858199727535248,-0.14776725232601165
515,187.95,0.00021364748483108543,819,0.014151582578984002,5.634100336465053e-05,6552000,0.10377447315491736,1.56,0.0,4.0,1.3857723712921142,-0.8336794817447662
515,185.76,0.00022056098497614585,820,0.016179536639141085,-0.0003495765152365493,6560000,0.10862078161910177,1.45,0.0,4.0,1.3857447290420533,-0.49935038208961485
515,186.9,0.00014365455654569815,821,0.01291507158263497,0.00020164872485111117,6568000,0.091225358042866,1.44,0.0,3.0,1.38572221159935,0.5119884258508682
515,191.51,0.0002701046075344493,822,0.016077179802820366,-9.220065836416324e-05,6576000,0.10775239664129913,1.6,0.0,4.0,1.3852270328998566,-1.445337244272232
515,188.95,0.0006438001487219935,823,0.026480271771113322,-0.00030918671276594975,6584000,0.18254343701526524,1.61,0.0,4.0,1.3850415897369386,-0.12690355837345124
515,183.17,0.00016979599901219443,824,0.016338372919137648,0.00011833682445285377,6592000,0.10805689848028123,1.43,0.0,4.0,1.384159597158432,-2.062906407117844
515,176.47,0.00043779627633171,825,0.02289486332740723,8.17962802693728e-05,6600000,0.15654207170009612,1.21,0.0,4.0,1.3847511434555053,-0.8732951962947846
515,176.09,7.24757370340967e-05,826,0.01010368415642918,3.235882732042228e-05,6608000,0.06952190957963467,1.2,0.0,4.0,1.3851791322231293,-1.0251778531074525
515,173.37,0.0001863893447762166,827,0.0170561236272965,0.00012834594141168055,6616000,0.10624716587364674,1.12,0.0,3.1000000000000085,1.3860572934150697,0.0037368673086166384
515,170.91,0.0002659967201702784,828,0.019878678149908218,-7.561027076008031e-05,6624000,0.12112467042170465,1.13,0.0,3.0,1.3860102808475494,-114.05129659891128
515,179.35,5.598316914529278e-05,829,0.010783823465904691,8.16840780316852e-06,6632000,0.07388805313035846,1.31,0.0,3.0,1.3861103868484497,-1.1017980825901033
515,178.32,0.0001501577334988724,830,0.017811078701043835,7.082020512825693e-05,6640000,0.10459961325861514,1.25,0.0,3.0,1.385926637649536,0.3146332621574402
515,179.54,0.00013946796008440287,831,0.01518572967525505,-5.2015571454830934e-05,6648000,0.09533246168866753,1.34,0.0,3.1000000000000085,1.3860454201698302,-0.21267253637313843
515,183.38,0.00013407378892679844,832,0.01797686283981283,6.742442361428403e-05,6656000,0.10581675051711499,1.45,0.0,4.0,1.3860703015327454,0.11131323337554931
515,187.47,0.00019001207667770358,833,0.016455300195288465,5.503560154465959e-05,6664000,0.09866386516951024,1.52,0.0,3.1000000000000085,1.385883972644806,-0.5308014106750488
515,179.17,8.260071749532471e-05,834,0.013370430082339388,-9.772693083505146e-06,6672000,0.08008255088701845,1.31,0.0,3.0,1.386011974811554,-0.03047250509262085
515,178.75,0.00012371869636922382,835,0.017032727578396297,-1.8687122269511748e-05,6680000,0.09741924419999122,1.26,0.0,3.0,1.3860964035987855,0.6902059745788575
515,179.46,0.00010973781532015892,836,0.01366668105551552,2.7798223854915704e-05,6688000,0.08480594862252473,1.28,0.0,3.0,1.3857572305202484,0.2621509236097336
515,186.86,0.0007414446005009267,837,0.03357544313733183,-0.00044312358757451874,6696000,0.21699839226901532,1.46,0.0,4.0,1.3854737567901612,-0.38617316603660584
515,190.81,0.00021999748801249553,838,0.013613634152500416,0.00010496993836568435,6704000,0.10112043340690434,1.57,0.0,4.0,1.3838619196414947,-1.3977712833881377
516,173.01,0.00011204290012756246,839,0.01012904744648956,7.639388415555004e-05,6712000,0.07516172099858523,1.21,0.0,3.0,1.3856780529022217,-0.26680211663246156
516,171.88,6.910715446963423e-05,840,0.012892451348834526,4.280625329556642e-05,6720000,0.07294361068867147,1.16,0.0,3.0,1.3859541022777557,-0.04929427742958069
516,172.41,7.137598348350594e-05,841,0.014142334244298624,-6.689747504424304e-05,6728000,0.07836981281638146,1.13,0.0,3.0,1.3858539617061616,-1.1009198594093323
516,176.3,7.056385506189144e-05,842,0.011954748776917155,-2.5344536607008195e-06,6736000,0.07198221129365265,1.2,0.0,3.0,1.3860233056545257,-0.8124615234136582
516,173.68,0.0002121936912271849,843,0.021748578781323462,-5.164471280295402e-05,6744000,0.12168538093566894,1.16,0.0,3.0,1.385943353176117,-2.1589624387025834
516,176.99,0.0003539059534398348,844,0.020460926734639447,7.379755897090945e-05,6752000,0.14328693522140384,1.29,0.0,3.0,1.3858429765701294,-1.0894897228479385
516,184.54,0.00014964576736360867,845,0.013994061459820623,1.3042723862781713e-05,6760000,0.09223161452449859,1.44,0.0,3.0,1.3856269538402557,-0.3415375965833664
516,181.64,0.00019180325066486147,846,0.014386522299303943,9.359077994304243e-05,6768000,0.10139268258586526,1.33,0.0,3.0,1.3859341442584991,-0.5668365669250488
516,176.14,0.00014862207538953953,847,0.016519011134654194,-0.00014759607758605854,6776000,0.10320823645219207,1.24,0.0,3.0,1.3855660140514374,-1.139093331694603
516,180.96,0.00025610092465512936,848,0.02304988895054987,0.00017900480059324764,6784000,0.13444063425064087,1.36,0.0,3.0,1.3857255339622498,0.21421445190906524
516,185.22,8.557498271272835e-05,849,0.012670648717447526,-0.00019842148438328877,6792000,0.08594406723044813,1.42,0.0,3.0,1.3852286064624786,-0.9913916039466858
515,184.38,0.00016295645079537736,850,0.01943451581810947,-0.00016398367581132333,6800000,0.11493967085145414,1.41,0.0,3.0,1.3854962110519409,-1.9773736703395843
515,174.31,0.00020768639660445843,851,0.0206798712028381,0.00010141519964236067,6808000,0.1237431500479579,1.14,0.0,3.0,1.3858021700382233,-0.24031115531921388
516,184.51,0.00017769588210853727,852,0.01754122109054692,-1.7955185326172797e-05,6816000,0.11655524392612278,1.35,0.0,3.0,1.385938709974289,-2.668120857477188
516,190.16,0.00014787071131934227,853,0.01570851716853382,6.07930574369675e-05,6824000,0.10571624161675572,1.51,0.0,3.0,1.3860427260398864,-0.7475733625888824
516,184.15,0.00034831307149602253,854,0.018411081581360976,-0.0002204030654320377,6832000,0.1275753516983241,1.4,0.0,3.1000000000000085,1.3857241678237915,-10.723859349489212
516,173.04,6.07755411101607e-05,855,0.01242891347266948,2.6805637874076637e-05,6840000,0.07717650146223605,1.14,0.0,3.0,1.38608460187912,-2.5326868683099746
516,168.51,0.00016400195179983257,856,0.017281198272416823,8.646872356621315e-06,6848000,0.10015251669101417,1.05,0.0,3.0,1.3859639382362365,-1.4578111457824707
516,174.72,0.0004939903966339898,857,0.018979656992533137,8.052535347815138e-05,6856000,0.14060085305012762,1.26,0.0,3.0,1.3853041410446167,-2.7827369886636735
516,182.48,0.0002449448709580793,858,0.015531133611005546,-3.118795409591257e-05,6864000,0.11074619540013372,1.45,0.0,3.1000000000000085,1.3853125190734863,-1.014046573638916
516,184.7,0.00026406866048631625,859,0.02076251799137103,0.00011066920308792305,6872000,0.12458274122327566,1.44,0.0,3.0,1.3857737100124359,-0.48335740447044373
516,182.41,0.00041329442314435026,860,0.019851551231870115,0.00010901727820964879,6880000,0.14274183237459512,1.38,0.0,3.0,1.3856570625305176,-0.5361335402727128
516,197.72,0.00026095709870105566,861,0.018701309310164366,-0.00018284221323483507,6888000,0.13040596982464195,1.79,0.0,4.1000000000000085,1.3852806615829467,-0.5856316477060318
516,193.92,0.00021134242844254912,862,0.015639654101962778,-6.17485184909583e-05,6896000,0.1096590665820986,1.65,0.0,4.0,1.3855306684970856,0.03762358129024505
516,185.16,0.00019168432729941288,863,0.015745026130674876,9.52051331205439e-05,6904000,0.10040142399258911,1.45,0.0,4.0,1.3857373189926148,-0.20946924805641173
516,186.77,0.00036277151232695816,864,0.017161687257578863,1.993685946217738e-06,6912000,0.12638804906047882,1.56,0.0,4.0,1.3848997092247008,-1.2537317013740539
516,179.99,0.00016150886991340486,865,0.014399468020109963,-1.3959097841507174e-05,6920000,0.09740804742090405,1.38,0.0,3.0,1.3853576922416686,-1.3844836616516114
