advantage_norm,PMM:episode_rewards,P01:episode_rewards,episode_length,explained_variance,fps,epoch_idx,policy_entropy,policy_loss,grad_norm,value_loss,frames,P09:episode_rewards
1.2179340779781342,3.65,0.0,259.16,0.8151784491539001,499,86,1.310696023106575,-0.00532002102536353,0.35720526504086647,0.012019425434991717,688000,9.0
1.1967391449213027,3.34,0.0,248.58,0.8815073645114899,500,87,1.3022085595130921,-0.000488632514316123,0.3415840338038526,0.010273948323447257,696000,9.0
1.3245254808664322,3.73,1.0,262.47,0.86245685338974,500,88,1.3231036508083343,-0.0026425307544559475,0.3749689572477597,0.011741773202084005,704000,9.0
1.2653617662191392,3.62,1.0,261.84,0.9045321547985077,500,89,1.3167352414131164,-0.0022431742181652226,0.3588146356725327,0.010793956501875073,712000,9.0
1.2825479370355606,3.82,1.0,268.02,0.8680301070213318,500,90,1.3049621534347535,-0.002696881400188431,0.3529709683991977,0.011156015780288726,720000,9.0
1.2138492679595947,3.71,1.0,266.56,0.8801707279682159,501,91,1.3018208408355714,-0.0011860252245605807,0.33488744572390466,0.01005985272815451,728000,7.1000000000000085
1.6119035238027573,4.02,1.0,279.05,0.8090050208568573,501,92,1.289346284866333,-0.0018299696652684361,0.441636332600346,0.017507626279257237,736000,8.0
1.5826337724924087,4.29,1.0,296.13,0.7991122233867646,501,93,1.297518812417984,-0.007835331936948933,0.4423566001531292,0.017372063875664024,744000,8.0
1.3449190580844879,4.49,2.0,302.65,0.8721681857109069,501,94,1.2932376384735107,-0.0027720868185861034,0.386944759283963,0.011905098513234407,752000,8.0
1.3975585359334946,4.73,2.0,309.54,0.8606732004880905,501,95,1.2812783491611481,-0.002048043589893496,0.3928334294451121,0.012988877922762185,760000,8.0
1.4258555150032044,4.71,1.9000000000000004,306.39,0.8566816484928131,501,96,1.2872359812259675,-0.002708213334553875,0.40618656734521913,0.01351961906766519,768000,9.0
1.4578653222322464,4.62,2.0,298.78,0.7907627886533737,501,97,1.285245406627655,-0.003665015390433837,0.4765864215413141,0.014600171406054869,776000,9.100000000000009
1.4223348355293275,4.8,2.0,303.9,0.842534858584404,501,98,1.2733203375339508,-0.0035484822445869214,0.40603712673112957,0.013578979810699821,784000,9.100000000000009
1.393976131081581,4.87,2.0,305.91,0.8642560285329819,501,99,1.280747927427292,-0.0017731927533168345,0.3702652713025199,0.012918462094385177,792000,9.100000000000009
1.478921337723732,4.91,2.0,308.59,0.794267406463623,502,100,1.2452087056636811,-0.005044455206661951,0.4454620764924059,0.016960604379419236,800000,9.0
1.5876907706260681,5.34,2.0,317.52,0.8151929569244385,502,101,1.2350166630744934,-0.00544792735890951,0.44298668181299655,0.016945410557091235,808000,9.0
1.4032255899906159,5.57,3.0,322.2,0.8663744384050369,502,102,1.2549472916126252,-0.002729667994790361,0.3904390345987265,0.01301509832497686,816000,10.0
1.5107227724790573,5.91,2.9000000000000004,326.58,0.798243710398674,502,103,1.2691154086589813,-0.004074731589644216,0.392951715618453,0.015410738026257604,824000,10.0
1.4067888820171357,6.37,3.0,338.74,0.8671932393312454,502,104,1.2642379546165465,-0.0042590189381735396,0.3704667729484423,0.013270865983795375,832000,10.0
1.4134939414262773,6.51,3.0,350.28,0.850719400048256,502,105,1.2513702714443207,-0.0034775094501674174,0.3901629429745892,0.0134345592581667,840000,10.0
1.4241820818185806,6.5,2.9000000000000004,348.74,0.8524251675605774,503,106,1.2554859590530396,-0.0037167452980065717,0.39552112087036706,0.013387501360848547,848000,10.100000000000009
1.497014434337616,6.51,3.0,353.67,0.8319875961542129,503,107,1.2355973637104034,-0.001867400957926293,0.4459566784532546,0.015027721098158508,856000,10.100000000000009
1.60721728682518,6.26,3.0,342.2,0.8036865258216858,503,108,1.2475498139858245,-0.004724129844107665,0.4665836856496963,0.017037907503545283,864000,11.0
1.368534005880356,6.22,3.0,340.87,0.8610074406862259,503,109,1.2730406761169433,-0.0032981902617029847,0.36660722413897545,0.012597867771983146,872000,11.0
1.4816628551483155,6.23,3.0,340.47,0.8283619862794876,503,110,1.2594458889961242,-0.0027633459097705783,0.4096166298174962,0.014597357271704824,880000,11.0
1.588115667104721,6.58,3.0,349.95,0.8005756312608718,503,111,1.238287456035614,-0.004833837487240089,0.4632706416635129,0.016794115495868026,888000,11.100000000000009
1.5043828159570694,7.07,4.0,364.24,0.8341650277376175,504,112,1.201345157623291,-0.004420137564302422,0.4253539788893562,0.015340572134591638,896000,12.0
1.4826420485973357,7.3,4.0,364.27,0.8364009565114975,504,113,1.2255217158794403,-0.0015751160483341664,0.4021668405310505,0.014526950661092997,904000,12.100000000000009
1.6912973618507385,7.46,4.0,367.87,0.783706066608429,504,114,1.246081875562668,-0.003898208197206259,0.4829993000076726,0.019208183644805102,912000,13.0
1.6793336522579194,7.75,4.0,380.14,0.8084515982866287,504,115,1.2321925461292267,-0.0052255536062875765,0.4785158722049573,0.01894166796002537,920000,12.100000000000009
1.376054973602295,7.5,4.0,375.57,0.8680550521612167,505,116,1.2248326861858367,-0.004767863929737359,0.3982761699582919,0.012622703728266061,928000,12.0
1.496084057688713,7.5,4.0,372.33,0.830181034207344,505,117,1.2051933443546294,-0.0048735328542534265,0.4056730298056372,0.014782398140523583,936000,12.0
1.3988958013057708,7.31,3.0,356.77,0.8595198076963425,505,118,1.2373583781719208,-0.0035410927895645726,0.4061411912097039,0.013314673220738768,944000,12.0
1.7097156137228011,7.16,3.0,351.03,0.7781016433238983,505,119,1.15332364320755,-0.00865057381823135,0.4898694094742182,0.01939464974682778,952000,12.0
1.7229371654987335,7.19,3.0,357.85,0.7821657502651215,505,120,1.1546883332729339,-0.005484247224521823,0.5081659277494835,0.019410572363995016,960000,12.0
1.5194528365135194,7.3,3.0,367.64,0.8152799308300018,505,121,1.2020051550865174,-0.0020102241390850396,0.41407068809875575,0.015412844619713723,968000,12.0
1.5698400151729583,7.24,3.0,373.33,0.8164761590957642,506,122,1.2099706518650055,-0.0031852310948306695,0.46114970927378,0.016385120446793734,976000,12.0
1.550194947719574,7.31,4.0,381.43,0.814975688457489,506,123,1.228412778377533,-0.002500538100139238,0.39846443479954546,0.01577787904534489,984000,12.0
1.7666287970542909,7.92,4.0,387.52,0.7691135090589524,506,124,1.2217755758762359,-0.0023904251120984554,0.49598758285805095,0.020621972037479282,992000,12.0
1.6324889397621154,7.96,4.0,383.81,0.81579803109169,506,125,1.1898276042938232,-0.007616303751128726,0.45527347122481365,0.01745122001040727,1000000,13.0
1.6875283843278885,8.2,5.0,394.78,0.7952864676713943,506,126,1.190259793996811,-0.007084060808410868,0.5374140837260252,0.0189685799786821,1008000,13.0
1.7024097299575807,8.5,4.0,399.63,0.7779901027679443,506,127,1.2039910340309143,-0.002561395165976137,0.5277607836950405,0.020274597238749265,1016000,13.0
1.5328171598911284,8.42,4.0,398.53,0.8222112983465195,507,128,1.2126199638843536,-0.006668916932994762,0.4313229443860058,0.015771144744940103,1024000,13.0
1.7683191764354707,8.55,4.0,399.52,0.7690196442604065,507,129,1.1999447345733643,-0.002436216463247547,0.5004480315873125,0.020573971262201667,1032000,13.0
1.6884802234172822,8.75,4.0,401.82,0.7792643857002258,507,130,1.2015457165241241,-0.009878902377095074,0.4875606791794068,0.01955160896293819,1040000,14.0
1.761541041135788,9.31,4.0,416.02,0.7851461160182953,507,131,1.210318350791931,-0.0018846767931245268,0.4820599002960232,0.02045853284187615,1048000,16.0
1.699897789955139,9.54,4.0,424.79,0.8030887603759765,507,132,1.2486959433555602,-0.005530595300704135,0.4831352906102726,0.01925347198266536,1056000,16.0
1.7448497575521469,9.93,4.0,435.22,0.7727680379152297,507,133,1.2341258490085603,-0.0030560240149497984,0.4832800501892335,0.020153494682163,1064000,16.0
1.6347046810388566,9.61,4.0,433.55,0.792433431148529,507,134,1.2124703192710877,-0.005962472544342745,0.45984106975755706,0.01752905925735831,1072000,16.0
1.6686574137210846,9.48,4.0,429.37,0.8006338989734649,507,135,1.2149179565906525,-0.0054898369265720245,0.5163114830577105,0.01837315633893013,1080000,15.0
1.8230162525177003,9.57,4.0,430.95,0.7517248487472534,508,136,1.199244922399521,-0.0029292111257382203,0.5450321292444777,0.02188573590479791,1088000,16.0
1.6333634650707245,9.57,4.9,440.52,0.8191355520486832,508,137,1.2080071985721588,-0.005897760724183172,0.4709855241033712,0.017723087100312115,1096000,16.0
1.700244436264038,9.81,5.0,445.48,0.7871445512771607,508,138,1.2127165734767913,-0.006222171073313802,0.5215746262625639,0.019259668607264756,1104000,15.0
1.5760494166612624,9.96,5.0,446.58,0.8230067718029023,508,139,1.2287075698375702,-0.002100308872250025,0.42791159716354044,0.01634922080207616,1112000,15.100000000000009
1.7294776278734207,10.51,5.9,457.58,0.7743385338783264,509,140,1.1610730093717576,-0.002954204436391592,0.5249093699909614,0.0203660642541945,1120000,16.0
1.9478890544176102,10.78,6.0,474.88,0.7019545704126358,509,141,1.1941392135620117,-0.004377169386716559,0.582494909143273,0.025663670818321407,1128000,16.0
1.7470990645885467,10.37,5.9,462.86,0.7749991333484649,508,142,1.2047337341308593,-0.007651667872432881,0.5008567832247102,0.020184538355097176,1136000,15.100000000000009
1.6609163337945938,10.94,5.9,468.3,0.8076174288988114,509,143,1.203610247373581,-0.002626757974503562,0.45878980641843375,0.018007105239666997,1144000,17.0
1.8020261085033418,11.2,7.0,476.88,0.7828628087043762,509,144,1.2018714189529418,-0.005564772558864206,0.49240636760510575,0.021161402761936187,1152000,17.0
1.768340950012207,11.52,7.0,487.38,0.7844230556488037,509,145,1.195131129026413,-0.011273967585293577,0.5174069353969858,0.02070600030012429,1160000,17.10000000000001
1.6875753301382064,11.29,7.0,486.95,0.7801789790391922,509,146,1.2038662803173066,-0.002517697106814012,0.47368511879309827,0.018776724687777458,1168000,17.10000000000001
1.756718306541443,11.49,7.0,486.23,0.7780158197879792,509,147,1.1600123381614684,-0.00957437871955335,0.5238212850327197,0.020691790161654355,1176000,17.10000000000001
1.740454980134964,11.59,7.0,487.78,0.7809868943691254,509,148,1.186672818660736,-0.0021680383989587425,0.5180497405683928,0.02025814582593739,1184000,17.10000000000001
1.6543500900268555,11.31,7.0,490.85,0.8293018358945846,510,149,1.1647970628738404,-0.008211625800249749,0.4939129261233649,0.018069131816737354,1192000,17.0
1.9359886956214905,11.64,7.0,496.34,0.7338946533203125,510,150,1.1293342906236647,-0.008370807964820415,0.6388230498320189,0.02541167439892888,1200000,18.0
1.9384571456909179,12.07,7.0,505.42,0.7071194928884507,510,151,1.1259793579578399,-0.005406312824197812,0.5526900641783865,0.024653029879555106,1208000,18.0
1.7949911677837371,12.5,7.0,513.3,0.7735842227935791,510,152,1.0849708586931228,-0.005027108754729852,0.5379245643252105,0.02123899237252772,1216000,18.10000000000001
1.785013575553894,12.77,7.0,526.04,0.776251174211502,510,153,1.122571839094162,-0.00339439496587147,0.5426696180145796,0.021403980897739528,1224000,18.10000000000001
2.01139129281044,12.88,7.0,533.52,0.7085631668567658,511,154,1.1423152935504914,-0.004869244693545625,0.6054197726867371,0.02739322355017066,1232000,18.10000000000001
1.9925529164075853,13.43,7.0,537.22,0.74319859623909,511,155,1.1784696900844573,-0.003116143083607312,0.5852171731575977,0.026147323842160404,1240000,20.10000000000001
1.8049070364236832,13.63,8.0,539.57,0.7674037438631057,511,156,1.1922745501995087,-0.007000034438096919,0.5090089002836276,0.0216633031074889,1248000,20.0
2.1481064456701278,12.97,7.0,522.6,0.5787678253650665,511,157,1.2002511364221573,-0.012378468163515208,0.8453787999043125,0.03481465684017167,1256000,20.0
1.9206335604190827,12.68,6.0,516.37,0.7582588946819305,511,158,1.1505978375673294,-0.008741440465964843,0.5728555555826449,0.02434860797598958,1264000,19.10000000000001
2.007961406707764,12.86,6.0,510.89,0.7431346780061722,511,159,1.1436562967300414,-0.007115546260029078,0.6252113505093913,0.027002210109494627,1272000,19.10000000000001
1.9421995627880095,12.74,6.0,507.55,0.75162642121315,511,160,1.1217530179023742,-0.005916251403396018,0.5834262501769568,0.02516246899496764,1280000,19.0
1.8162928569316863,12.5,6.0,508.49,0.7665808910131454,511,161,1.148499931693077,-0.0070840278221294285,0.5395406404309697,0.02186841154936701,1288000,19.0
1.8253929096460342,12.6,6.0,514.0,0.7309980666637421,511,162,1.1263175517320634,0.0005797847226494923,0.5377022041653232,0.02183813720010221,1296000,19.0
1.8669825607538224,12.62,6.0,517.22,0.7526187002658844,512,163,1.0797540014982223,-0.007595036340990191,0.5438174200262647,0.02304824240040034,1304000,19.0
1.959955080151558,13.64,8.0,546.69,0.7312477385997772,512,164,1.06686683177948,-0.008966187554542558,0.5849752687604339,0.0256574001070112,1312000,19.10000000000001
1.8557186436653137,14.28,9.0,565.94,0.7517822688817978,512,165,1.0647789233922957,-0.006529689214657992,0.537541536739987,0.022968593668192625,1320000,21.0
1.847676374912262,14.23,9.0,570.4,0.7814659607410431,512,166,1.1178152996301651,-0.00595897402963601,0.5331427685392395,0.02253797200508416,1328000,21.0
1.8884990680217744,14.15,9.0,566.53,0.7458014398813247,512,167,1.0869718712568284,-0.00547366277394758,0.5412915320212563,0.023426151983439922,1336000,20.10000000000001
1.9071747541427613,14.84,9.0,572.91,0.7165121644735336,512,168,1.0486207598447799,-0.010690046095405706,0.5779529553763038,0.024323175703175368,1344000,21.10000000000001
1.943027789592743,15.0,9.0,580.56,0.7372405219078064,512,169,1.1305760633945465,-0.004003026247082744,0.5833546218729445,0.025133943562395872,1352000,22.0
1.7471648705005647,14.73,9.0,573.84,0.7797718381881714,513,170,1.162936897277832,-0.005642293631099165,0.5130250216374582,0.019905123659409583,1360000,22.0
2.023898514509201,14.41,8.9,572.41,0.7017719149589539,513,171,1.078465456366539,-0.0056470419553807,0.5799943675899787,0.027543527367524804,1368000,22.0
2.1030238687992098,14.77,9.0,580.77,0.685134374499321,513,172,1.109345917701721,-0.011304641113383695,0.6347464271738872,0.029278647163882853,1376000,21.10000000000001
2.034492896795273,15.01,9.0,583.69,0.700768346786499,513,173,1.1263909584283829,-0.009524356349138542,0.5996018942119232,0.027814432927407325,1384000,22.10000000000001
1.9933055388927459,15.66,9.0,595.04,0.7194948559999466,513,174,1.0699324804544448,-0.007096991651937969,0.582625271118002,0.02604412753134966,1392000,23.0
