fps,policy_entropy,P09:episode_rewards,value_loss,epoch_idx,frames,policy_loss,advantage_norm,explained_variance,episode_length,PMM:episode_rewards,P01:episode_rewards,grad_norm
499,1.386100195646286,4.0,0.00022656923608565193,694,5552000,1.6007712110877038e-06,0.10037968588061631,-0.07248229682445526,186.32,1.41,0.0,0.014628637934078472
499,1.3858345413208009,4.0,0.0003170282346161457,695,5560000,-1.951880884007551e-05,0.14217070186510683,-2.1173241436481476,185.4,1.42,0.0,0.021556755450194483
499,1.3861194503307344,3.0,8.743410074288249e-05,696,5568000,-0.0001852952667104546,0.07412102180998772,-2.905344876050949,171.85,1.11,0.0,0.011670693607459433
499,1.3857544720172883,3.0,0.00035510786505597023,697,5576000,0.00019489908663672395,0.14182309654541314,0.36002813816070556,173.38,1.14,0.0,0.02299076471401552
499,1.385897424221039,4.0,0.00013509899510182776,698,5584000,-2.4034158486756495e-05,0.08767823323607445,0.33452763319015505,187.06,1.49,0.0,0.012715696516937023
499,1.3859364879131317,5.0,7.779552684667124e-05,699,5592000,7.258386758621782e-06,0.09304913238622248,0.3983891940116882,203.72,1.88,0.0,0.014513626186785453
499,1.385868445634842,4.0,0.00035353973490089176,700,5600000,2.3736472694508848e-05,0.13957006756216286,-79.01892646551133,193.65,1.65,0.0,0.01952353566915802
499,1.3856848967075348,3.0,0.0002753303141912511,701,5608000,-2.959013836516533e-06,0.12381764233112336,-0.10103410542011261,184.94,1.43,0.0,0.018217688456359057
499,1.386013013124466,3.1000000000000085,0.00016099131314575743,702,5616000,4.7552864270983267e-05,0.0926955525111407,-8.951237114071846,181.68,1.34,0.0,0.013543590547784274
499,1.385698047876358,3.0,0.000451215571404191,703,5624000,-0.00016450188821181654,0.15208867920562624,-0.49306119084358213,179.86,1.34,0.0,0.023218150695268974
499,1.3856294667720794,3.0,0.00022542634867761535,704,5632000,0.00015646631561594404,0.11053480910602957,-8.972951175570488,181.9,1.41,0.0,0.016370820665479843
499,1.3859935808181763,3.0,0.00027764509811788684,705,5640000,-0.00016935665997152682,0.11530496958643198,-1.251689708828926,177.74,1.27,0.0,0.01635610243964838
499,1.386140478849411,3.0,5.0101696928379624e-05,706,5648000,-3.4829912165150746e-05,0.06725327868014574,-1.500307200551033,179.33,1.31,0.0,0.008920069990685581
499,1.3856287789344788,3.0,0.00021692130587553038,707,5656000,-0.0001654216330643976,0.11396281242370605,-0.10527720391750335,179.35,1.3,0.0,0.017128962385058264
499,1.384178501367569,3.1000000000000085,0.0005562232505906195,708,5664000,1.1995066670351661e-05,0.1720109950657934,-1.4762107664346695,185.52,1.48,0.0,0.026632174955217823
499,1.3853657257556915,4.1000000000000085,0.00016320448290002787,709,5672000,0.00017795062442019116,0.09423654350452125,0.20359494805335998,189.72,1.55,0.0,0.013404296735858632
499,1.385934112071991,3.1000000000000085,0.00017490720125465487,710,5680000,-0.00011405778094740526,0.09227280301041901,-0.4031754171848297,184.52,1.41,0.0,0.014595203454631995
499,1.3856168138980864,3.1000000000000085,0.00019592246299879435,711,5688000,1.7351074529869948e-06,0.09011545784771442,-1.131828380227089,181.5,1.38,0.0,0.012203186139895754
498,1.3858514750003814,3.1000000000000085,0.0001484029286183386,712,5696000,-1.7848459028755313e-05,0.09429170900024474,0.22972664654254912,178.71,1.29,0.0,0.014977345230856602
498,1.386053957939148,4.0,0.00036599555767679703,713,5704000,8.166877923940775e-05,0.13903558431193233,-15.504450975060463,182.26,1.44,0.0,0.020055698207795545
498,1.3861162436008454,3.1000000000000085,0.00028713822998753356,714,5712000,6.7877275796490725e-06,0.12302055605687201,-1.796954596042633,181.05,1.43,0.0,0.017695993359302827
498,1.3860848534107209,3.0,0.00015012498869140244,715,5720000,-2.2531595416239725e-05,0.09535245348699391,-0.09695924222469329,173.47,1.17,0.0,0.015105209300158785
498,1.3861381578445435,3.0,0.0001373542530677696,716,5728000,7.198669845820405e-05,0.09391494930721819,0.6293421387672424,174.21,1.2,0.0,0.015312258999237998
498,1.3860436165332795,3.0,0.00019747281097693304,717,5736000,8.144977582560386e-05,0.10127886522561312,-0.29209857165813446,173.72,1.19,0.0,0.018208707836405384
499,1.3859561157226563,3.0,0.0003295976882665741,718,5744000,2.8015609132125974e-05,0.1475376250874251,0.17448855221271514,176.98,1.24,0.0,0.02305122590040132
499,1.3857802367210388,4.0,0.0003554578078694703,719,5752000,-2.7171336660103408e-05,0.1528625472728163,-3.305768263936043,186.69,1.48,0.0,0.022259307731576916
499,1.385892757177353,3.1000000000000085,0.000164544764483594,720,5760000,-0.00010202987297816435,0.08601705890148878,-1.523904094696045,177.03,1.26,0.0,0.012444907480869936
499,1.3861266767978668,3.0,8.665470490655025e-05,721,5768000,4.742604443890741e-05,0.09050842546857893,-0.4183323472738266,170.05,1.06,0.0,0.015314138614496455
499,1.3860841000080109,3.0,0.00016481265982406512,722,5776000,6.120225552876945e-05,0.1023469421826303,0.12825872957706452,179.53,1.27,0.0,0.016509951426209667
499,1.3860980224609376,4.0,9.850874522726371e-05,723,5784000,6.594595397473313e-06,0.0903777632303536,0.4629091441631317,181.66,1.32,0.0,0.015249702764848277
499,1.3861028397083281,4.0,0.0005962500286386784,724,5792000,6.2773056270089e-05,0.17635730462148785,0.12611678659915923,185.39,1.45,0.0,0.02648635319000594
499,1.3861621844768524,3.0,0.00012344440596848472,725,5800000,2.724415258853696e-05,0.08179900663904846,-0.2728388315439224,178.01,1.31,0.0,0.01048717656866296
499,1.3858719336986542,4.0,0.00036854201976325383,726,5808000,1.6170296476047952e-05,0.14261961547657848,0.45891165316104887,182.13,1.4,0.0,0.02000270638452524
499,1.3858563911914825,4.0,0.0002524191284896915,727,5816000,-0.0001164984470597119,0.12274860478937626,-0.6120538580417633,191.14,1.58,0.0,0.02031869083537882
499,1.3853923308849334,4.0,0.0005449796028813125,728,5824000,1.27273680845974e-06,0.18562311648391186,0.021851642131805418,190.23,1.56,0.0,0.02796847904536222
499,1.3847822725772858,4.0,0.00028559906556608895,729,5832000,1.6602039395365863e-05,0.12224535268731415,-1.0781022524833679,184.71,1.46,0.0,0.017495374560101355
499,1.3854721236228942,3.0,0.0003539093849252595,730,5840000,-5.387593893829035e-05,0.13020574551075698,-1.172205496430397,171.02,1.08,0.0,0.019084330235514042
499,1.386015614271164,3.0,0.00035087619890873613,731,5848000,-3.864895832521142e-05,0.11439371023327112,-0.15904536008834838,168.32,0.99,0.0,0.015541402437700216
499,1.3859615409374237,3.0,0.00017257477839848433,732,5856000,8.992443945317063e-05,0.11447402498684824,-1.0013174164295195,176.42,1.2,0.0,0.016688986068631055
499,1.3859818291664123,4.0,0.0004960068791405092,733,5864000,0.0001580900639964966,0.14700335301458836,0.28512817084789277,181.54,1.36,0.0,0.024994931524338973
499,1.385933827161789,4.0,0.00015048049547317533,734,5872000,-1.709091378870653e-05,0.1160586231853813,-0.5471093147993088,182.99,1.39,0.0,0.016547226202434043
499,1.3860983097553252,3.1000000000000085,0.0003238768810882675,735,5880000,-9.491548931919169e-06,0.13877806424163283,-4.12314973294735,184.74,1.35,0.0,0.022540042231206266
499,1.3860925352573394,4.0,0.00030168226960995524,736,5888000,6.59452380205039e-05,0.1374303825199604,-0.9239556789398193,184.24,1.41,0.0,0.019310642864609415
499,1.3861203634738921,4.0,0.00020597744868325663,737,5896000,-6.25412671979575e-05,0.11877396203577519,0.15650290191173555,185.56,1.46,0.0,0.017556050572552176
499,1.3857994639873505,4.0,0.00017870383313834282,738,5904000,-2.0649424295697828e-05,0.10781326397322118,0.1651813977956772,188.31,1.47,0.0,0.01709213060679012
499,1.385712947845459,4.0,0.00019433029014976456,739,5912000,4.857856598391663e-05,0.11531382624059916,0.5251797515153885,188.07,1.47,0.0,0.017593932491490633
499,1.3854146826267242,4.0,0.00042674001886211955,740,5920000,-0.0004120778742981201,0.14001033103093505,-0.15143052518367767,188.71,1.52,0.0,0.023717789246713115
499,1.3856989085674285,3.0,6.0777288356348433e-05,741,5928000,0.00013077660605631536,0.07375400143675506,-0.8328309106826782,182.1,1.36,0.0,0.010400022814879357
499,1.3859186208248138,3.0,0.00031864378995692276,742,5936000,-2.5488768824288854e-05,0.12659868027083576,0.005277321338653564,179.78,1.3,0.0,0.01975167929859606
499,1.3861277043819427,3.0,5.473003730173786e-05,743,5944000,9.275526508645271e-07,0.07104122686199844,-0.3828350883722305,185.93,1.44,0.0,0.010601713610992379
499,1.3860020422935486,3.1000000000000085,0.000244619678591107,744,5952000,5.2726259309565644e-06,0.10644813310354947,0.28059162080287936,185.66,1.47,0.0,0.017171874314080845
499,1.385982060432434,3.0,0.00030751833209933464,745,5960000,8.757350506130023e-05,0.10956966465339064,-0.5427364218235016,178.31,1.3,0.0,0.018321882717520194
499,1.3857323038578033,3.0,0.00014236449819122755,746,5968000,6.712764427902585e-05,0.08195670989342034,-0.9522410380840302,176.07,1.2,0.0,0.009597166270680689
499,1.3859506499767305,3.1000000000000085,0.0002584205135207185,747,5976000,-1.560593140311539e-05,0.12952050135470927,-1.1032050848007202,184.15,1.42,0.0,0.0203187232101035
499,1.3858916854858399,4.0,0.0003915222077964131,748,5984000,0.0001956873629023903,0.14575580724980683,0.2740735310316086,189.63,1.52,0.0,0.02255584586057128
499,1.3860989832878112,3.1000000000000085,9.477527931068153e-05,749,5992000,-3.3213196702490676e-05,0.0831812081579119,-1.4233858895301819,180.07,1.33,0.0,0.012153790838054785
499,1.3860221672058106,3.0,0.0003975347552579933,750,6000000,-4.6910825649320034e-05,0.14781207732856275,0.09255244314670563,175.49,1.22,0.0,0.020159560086181808
499,1.385452630519867,4.0,0.0005237063673814646,751,6008000,-3.4326278710068435e-05,0.16441456238739194,-0.9962791508436203,193.12,1.66,0.0,0.024757255431157824
499,1.385449150800705,5.0,0.00026699454639583564,752,6016000,0.00016485310639836827,0.11150042980909347,-1.2367562460899353,195.27,1.71,0.0,0.014688487884794566
499,1.3859904062747956,4.0,0.00020653961096286366,753,6024000,-8.163653899828204e-05,0.11832241966389119,-1.2910580533742904,192.31,1.61,0.0,0.018605003363111695
499,1.3860393059253693,4.0,0.00020552252483412302,754,6032000,-0.0001239819092734251,0.11801391026936471,-0.3706024473905563,188.71,1.57,0.0,0.017901200141658045
499,1.385969696044922,4.0,0.0002012237718170695,755,6040000,6.027785551850684e-05,0.09809624508023262,-0.8284917914867401,180.72,1.37,0.0,0.016061271642795645
499,1.3860397791862489,3.1000000000000085,3.094650545364175e-05,756,6048000,2.5962485997297334e-05,0.053935231426730755,-0.0680075979232788,174.07,1.14,0.0,0.006982801917381109
499,1.3855477118492125,3.1000000000000085,0.00030760629756485967,757,6056000,-0.00016162197061589723,0.1293366496404633,-0.36321540594100954,180.41,1.29,0.0,0.01972245965594317
499,1.385731680393219,3.0,0.00022066003645363708,758,6064000,-0.00018453825132382917,0.10401526100933552,0.20621050357818604,185.53,1.41,0.0,0.01606321896868301
499,1.3856601583957673,3.0,0.00021651215761636422,759,6072000,0.00021121819139807485,0.10806191630661488,-0.06573927879333497,187.25,1.46,0.0,0.0157130411444902
499,1.3860965156555176,3.0,6.0037993910668775e-05,760,6080000,-2.3277603277165325e-05,0.06849494531750679,-0.21029816031455995,181.21,1.34,0.0,0.010550134610172169
499,1.3861630082130432,3.0,6.0649399159729e-05,761,6088000,0.00010177818301599473,0.07309260353446007,-0.3625965386629105,176.01,1.2,0.0,0.0122486627168028
499,1.3861276471614838,3.0,7.901196414877631e-05,762,6096000,-4.522137955063954e-05,0.09180074106901884,0.6145280563831329,178.25,1.27,0.0,0.01674066728138293
499,1.3849895811080932,3.0,0.0004223835819516353,763,6104000,-0.00014520069691570825,0.13015043657273054,-12.031717637181282,176.46,1.24,0.0,0.01947007608936385
499,1.38593612074852,4.0,9.147857490120259e-05,764,6112000,9.105072036618367e-05,0.08044279137626291,0.49059082090854644,187.44,1.51,0.0,0.012697445945791107
499,1.385887039899826,3.0,0.0005624933708941171,765,6120000,-2.3827242366678546e-05,0.16325728407129644,-0.9397642409801483,185.83,1.52,0.0,0.026047243195563004
499,1.3860106217861174,3.0,0.00017727043242928174,766,6128000,6.308544928288029e-05,0.09666235124692321,-0.7403842157125473,178.93,1.33,0.0,0.013609413737728258
499,1.3853048288822174,3.0,0.00047911680523839097,767,6136000,-5.389377663959749e-05,0.16910809284076095,-49.404112452864645,182.95,1.45,0.0,0.02428698221414828
499,1.3856373488903047,4.0,0.00024509939167842275,768,6144000,0.00015378070806036702,0.10713703650981188,-0.06282770693302155,190.02,1.62,0.0,0.014667061011216464
499,1.3856495821475983,3.1000000000000085,0.00025838761507486653,769,6152000,-0.0001263640278193634,0.11138733490370215,-0.46099662482738496,184.82,1.43,0.0,0.015662121989020613
499,1.3856496286392213,3.0,0.00020744012444538385,770,6160000,5.996329165100178e-05,0.10819566985592247,0.005903531908988953,176.48,1.21,0.0,0.016878287528025514
499,1.3861140871047974,3.1000000000000085,0.00013312043711039223,771,6168000,-6.66467747578281e-05,0.11080849204212427,-2.4699486583471297,179.87,1.29,0.0,0.018789716130034148
499,1.3861250019073486,4.0,0.00013922136085625425,772,6176000,-4.9904608022188765e-05,0.10201620085164904,-0.2047993242740631,178.48,1.28,0.0,0.01603590463385089
499,1.3857636940479279,3.0,0.0005456653582427862,773,6184000,0.00016828588574753666,0.15283166117034852,-629.9843217134476,170.15,1.16,0.0,0.022943858971564736
499,1.3861092138290405,3.0,0.00023388228194221484,774,6192000,1.1687971118590213e-05,0.10499345407821238,-0.638304454088211,168.79,1.15,0.0,0.015502160820546031
499,1.3856898248195648,3.0,0.00015813891618108756,775,6200000,4.7081361753953386e-06,0.10997715136036276,0.22785362482070923,177.92,1.29,0.0,0.017012671536620227
499,1.3859589505195617,3.0,0.00020801282349452776,776,6208000,-7.136426420402131e-05,0.10738987034186721,-0.3671430516242981,181.5,1.32,0.0,0.017297817237449224
499,1.3859102869033812,3.0,0.0002024837631228138,777,6216000,4.012174154922832e-05,0.10706799344159662,-0.44640234410762786,176.67,1.21,0.0,0.016234047720046513
499,1.3860815346240998,3.0,0.00019498950349657206,778,6224000,-2.285233058501035e-05,0.10623104980215431,0.3498300749063492,181.57,1.31,0.0,0.016434089685526742
499,1.385842740535736,3.1000000000000085,0.0003093949085109671,779,6232000,2.1608342285617253e-06,0.11140231589786709,0.5743265193700791,188.27,1.53,0.0,0.01622368354616616
499,1.3859338235855103,4.0,0.00024684815785349203,780,6240000,0.00012164168911112938,0.11363077268004418,-0.7430841839313507,196.25,1.71,0.0,0.01791261950803275
499,1.3861575758457183,4.0,0.00012134450256439777,781,6248000,-8.224171006077086e-06,0.07704375954344869,-0.6466900324821472,181.28,1.36,0.0,0.012275433668534876
499,1.3857074773311615,3.0,0.000347077306773258,782,6256000,9.633193932586437e-05,0.14339283637236805,-26.25562224626541,179.74,1.3,0.0,0.02327417276874189
499,1.3856264412403108,3.1000000000000085,0.00023204698403105794,783,6264000,-4.594579237163998e-05,0.12360105487518012,-0.1871912556886673,189.17,1.53,0.0,0.01780497263115077
499,1.3857102632522582,3.1000000000000085,0.0001905077802729238,784,6272000,-6.868766088700795e-05,0.11780004228465259,-0.9325113517045974,188.29,1.48,0.0,0.020063994991767392
499,1.3860407066345215,3.0,0.00019785363168693947,785,6280000,-2.396554882579949e-05,0.09975281618535518,-1.433801976442337,176.41,1.19,0.0,0.014985139631827618
499,1.3860005450248718,3.1000000000000085,0.0003377522780988329,786,6288000,-9.048058193002362e-05,0.14041579321958125,-0.3209849935770035,180.54,1.3,0.0,0.02266632071428654
499,1.3859272730350494,4.0,0.000200648607046503,787,6296000,-2.7009355824247906e-05,0.10138808104209601,-0.736336459517479,185.44,1.44,0.0,0.01440331907250853
499,1.3861343026161195,4.0,0.00012233931439396882,788,6304000,8.720995909243356e-05,0.10254352939315141,-2.7560636138916017,191.04,1.57,0.0,0.015388855650138826
499,1.3861439990997315,3.0,0.00014319097188575825,789,6312000,-3.8700746426911794e-06,0.087329540415667,-1.069636785387993,180.25,1.27,0.0,0.01369641127005456
499,1.3860393714904786,3.0,0.000257271530615526,790,6320000,-2.1455457899719478e-05,0.12375131151638925,-0.7184369760751724,177.32,1.18,0.0,0.023178898931396304
499,1.3859026885032655,4.0,0.00040812317153836374,791,6328000,-5.368214518966852e-05,0.14197364758700132,0.12232372701168061,185.99,1.44,0.0,0.02092842933203508
499,1.3852931249141693,4.0,0.00031550268863327345,792,6336000,4.376229260515174e-05,0.12384102249518036,-1.9519397222995758,183.58,1.47,0.0,0.01694416371908538
499,1.3856843721866607,3.0,0.00021235524962037288,793,6344000,3.239510806452017e-06,0.10027910024859012,-1.73647806763649,180.17,1.37,0.0,0.014499782254416206
499,1.3852779138088227,3.0,0.0005368695278025371,794,6352000,-7.927152350930556e-06,0.17049916558898986,0.057818706631660464,181.4,1.36,0.0,0.02599748174213574
499,1.3859739339351653,3.0,0.00019234125531625068,795,6360000,-4.516953486017883e-06,0.10023546056821943,-0.9860111635923385,180.0,1.34,0.0,0.014556804167669081
499,1.385789566040039,3.0,0.00019511017104264283,796,6368000,-6.198366900207475e-05,0.10295215143822134,-0.9197263157367707,176.05,1.21,0.0,0.01563359774060705
499,1.3856104338169097,3.0,0.00011291802564613817,797,6376000,-5.8787298621609806e-06,0.07869190877769143,-1.3917266219854354,171.7,1.11,0.0,0.012930997666073552
499,1.3860214364528656,3.0,9.911209245956343e-05,798,6384000,0.00010873133112909272,0.09527060041204095,0.15917274177074434,171.62,1.09,0.0,0.016821697461424454
499,1.385986897945404,3.0,9.066255537618418e-05,799,6392000,-0.0001375018590624677,0.08194866280071438,0.2070745176076889,175.47,1.19,0.0,0.013184431138623703
499,1.3851585793495178,3.0,0.00034399577393287475,800,6400000,6.131040354375728e-06,0.1346274129860103,-5.515298973917961,185.26,1.45,0.0,0.021177128531262773
499,1.3858506786823273,3.0,9.808481064084162e-05,801,6408000,0.0001314151169572142,0.08744517305865884,-0.7383841747045516,181.83,1.39,0.0,0.013475421209893064
499,1.385893839597702,3.0,0.00021400184398316923,802,6416000,-3.076162647630554e-05,0.1333515069168061,-2.688327493071556,179.76,1.31,0.0,0.021277809892889188
499,1.3859935259819032,4.0,0.00015583159784910095,803,6424000,1.4049429264559876e-05,0.11226153260096908,0.14982644438743592,186.59,1.45,0.0,0.0172825752804724
499,1.3856585311889649,4.0,0.0005866710717100432,804,6432000,-0.00012960092964931392,0.18290949072688817,-45.78927251517773,184.91,1.43,0.0,0.0296202474319268
499,1.3853819000720977,4.0,0.000311039092101737,805,6440000,6.43266405495524e-05,0.12307802155613899,-16.566401457190512,175.94,1.23,0.0,0.01716603206050478
499,1.385478631258011,3.1000000000000085,0.00011827757478670264,806,6448000,-3.077815126744099e-06,0.09338827828876674,-0.6760845869779587,175.66,1.19,0.0,0.014731408703576096
499,1.386016697883606,4.0,0.0003785592649876435,807,6456000,-5.0679038886300986e-05,0.13981037568766624,-1.1389437478780746,179.92,1.29,0.0,0.022457107490120098
499,1.3858970260620118,3.0,0.00024530720048346663,808,6464000,0.00017622279414808873,0.11777832507155836,-1.8087256419658662,183.6,1.43,0.0,0.01812564859020851
499,1.3859764659404754,3.0,0.00022313415948389093,809,6472000,-5.568671323999297e-05,0.09032534569036216,-1.323134463429451,183.53,1.47,0.0,0.012290642530813824
499,1.3860827696323395,3.0,6.312828644070123e-05,810,6480000,-4.032711063700845e-05,0.07335032106377185,-0.3331614691019058,177.06,1.28,0.0,0.011588252645137364
499,1.3860757660865783,3.0,0.00032174893423189135,811,6488000,0.00010298685352609027,0.13621641135774554,0.4876924902200699,177.42,1.25,0.0,0.021551972385511434
499,1.3854010140895843,4.0,0.00046056099378574797,812,6496000,-0.00021622190957486964,0.15393758518621325,-0.42036802768707277,192.97,1.63,0.0,0.022177812290312304
499,1.3850962603092194,4.0,0.00021497672135168956,813,6504000,3.0273813590611097e-05,0.10566961747594178,-0.7925988394021988,190.63,1.57,0.0,0.015490240882020383
499,1.3857087659835816,4.0,8.929476491601917e-05,814,6512000,-1.876001821074169e-05,0.08422326817177236,-1.63349906206131,182.46,1.32,0.0,0.014321572254662542
499,1.3859371387958526,3.0,0.0002372542861573379,815,6520000,-1.1096404195996001e-05,0.11357014796696603,-1.6766010409593581,179.76,1.25,0.0,0.017746509696610555
499,1.3860708153247834,3.1000000000000085,0.00017171449387547,816,6528000,0.00023361141909845174,0.1028697195649147,-7.436615039110183,179.35,1.27,0.0,0.017981235239464738
499,1.386026552915573,3.0,0.00011495247801974528,817,6536000,-0.00021989536748151295,0.08571939562447368,-1.5279356575012206,175.67,1.19,0.0,0.012220440235741844
499,1.3857265043258666,3.0,0.0005484218998776668,818,6544000,-7.560517542515299e-05,0.17170616771094502,-2.494676547050476,177.22,1.25,0.0,0.028737375511105282
499,1.385344581604004,3.0,0.00030503576104536024,819,6552000,-0.00011478709566290491,0.13527803532779217,-2.6188797599077223,181.22,1.36,0.0,0.016926000693142065
499,1.385072524547577,3.0,0.00025750875551921125,820,6560000,-5.195827667193953e-05,0.11005848711356521,-0.9252445715665817,181.29,1.39,0.0,0.01533705925971644
499,1.385574254989624,3.0,0.00028930240832096386,821,6568000,-2.3647102425456977e-05,0.12173865775577725,-1.6727669751644134,180.66,1.35,0.0,0.018384362621853705
499,1.3858217597007751,3.0,0.00017513158112819838,822,6576000,4.549072241161412e-05,0.08942065375857056,-0.6500051462650299,177.88,1.3,0.0,0.012209049652776303
499,1.3856634318828582,3.1000000000000085,0.00029502874346974293,823,6584000,0.00010760827635749592,0.1360484554246068,-0.49885635256767275,182.31,1.41,0.0,0.022230840859942917
499,1.3857997417449952,4.0,0.00011037444189923918,824,6592000,-6.624221281526843e-05,0.09940783444792033,-0.4440937203168869,193.6,1.59,0.0,0.015264083050128005
499,1.3859296214580537,4.0,0.00012467567256635448,825,6600000,2.3325984675466315e-05,0.10161367297172547,-0.32014293789863585,193.2,1.65,0.0,0.014299288016231159
499,1.3857440900802613,4.0,0.0002421065233039599,826,6608000,-3.6754023312823848e-06,0.13341115225106479,-0.5361439663171769,184.98,1.48,0.0,0.02139940464613997
499,1.3857850468158721,4.0,0.000184999432617019,827,6616000,0.00010468533699167892,0.11328286931850017,0.59014663875103,184.44,1.41,0.0,0.016938926968458157
499,1.3857285809516906,4.0,0.00037292926309987704,828,6624000,8.002043257874902e-05,0.12784868435934185,-0.9251708358526229,188.32,1.56,0.0,0.01943548758573609
499,1.385538387298584,3.1000000000000085,0.00019677452269121432,829,6632000,-1.2772040190611732e-05,0.10027334047481418,-0.829463757276535,187.36,1.53,0.0,0.015159164723225795
499,1.3854334962368011,3.0,0.00020576912577325858,830,6640000,-0.0001848414266714826,0.10036850579082966,-1.3677416604757309,176.64,1.2,0.0,0.013633447649367279
499,1.3858112943172456,3.1000000000000085,0.00014981817578586744,831,6648000,0.00021812915330883696,0.09468786111101508,0.3135021847486496,178.59,1.25,0.0,0.014382231530563519
499,1.3855695974826814,3.0,0.00037979850617716695,832,6656000,-0.00018540871099681055,0.1340795455314219,-3.1057936686277388,183.35,1.45,0.0,0.019054601062435454
499,1.3857607328891755,3.0,9.160527429429522e-05,833,6664000,0.00021238167913907092,0.08074563988484443,-1.7671053874492646,179.87,1.36,0.0,0.012351028119509506
499,1.3860103821754455,3.0,0.00016950350917710466,834,6672000,-6.396305413545633e-05,0.08936972502619028,0.13429344058036805,171.3,1.07,0.0,0.01647149626675867
499,1.38605361700058,3.0,0.00019517413996510412,835,6680000,-7.925397485450958e-05,0.09770836290437729,-3.1747543799877165,175.47,1.18,0.0,0.01338472863919624
499,1.3860598933696746,4.0,0.00015437401089286596,836,6688000,-1.2497941788751632e-05,0.10515047423541546,-0.016924077272415163,182.98,1.37,0.0,0.016740683719975676
499,1.3860289931297303,3.1000000000000085,0.00035427136577823146,837,6696000,-1.0077237839141162e-05,0.13098935237154363,-20.646620369553567,181.29,1.39,0.0,0.018720506008338036
499,1.3859513366222382,3.1000000000000085,0.0002032524952062431,838,6704000,0.00010825816230862984,0.12029978649690748,0.0088187575340271,187.37,1.5,0.0,0.018329804576078274
499,1.3858184564113616,3.1000000000000085,0.00015990396748293277,839,6712000,-1.181890707812272e-05,0.09063402164727449,-0.16476736187934876,192.53,1.59,0.0,0.011899195257940502
499,1.3857844507694244,4.0,0.0005528782477466621,840,6720000,8.074437184404815e-05,0.1726338565442711,0.26998516082763674,188.61,1.55,0.0,0.02680523282776104
499,1.3859419405460358,4.0,0.00012441960616868642,841,6728000,-4.5376836056618685e-05,0.10168212265241891,-4.816681850552559,186.8,1.49,0.0,0.013633665718036782
499,1.3856899201869965,4.0,0.00037425454900613886,842,6736000,-6.10981024146895e-05,0.14468349935021252,-1.0691439408063887,189.19,1.55,0.0,0.02248434488286158
499,1.385721163749695,3.0,0.00021989378131280545,843,6744000,4.385843045383808e-05,0.09664346826262772,-2.7114249730110167,179.73,1.36,0.0,0.013702735175293222
499,1.3860805785655976,2.0,0.0001380896294463696,844,6752000,5.484640732902335e-05,0.09048099279403686,-2.854164090156555,163.96,0.98,0.0,0.015016027963863192
499,1.3859939515590667,3.0,0.0002797715895184183,845,6760000,-3.7164357490837572e-06,0.12483102981932462,-0.4590746623277664,171.9,1.2,0.0,0.01870792884748644
499,1.386087371110916,4.0,5.828312075550457e-05,846,6768000,-7.988325105543482e-05,0.06109094684012234,-1.4401299238204956,178.06,1.33,0.0,0.009948589730435027
499,1.3860461926460266,3.0,0.0002541615377074891,847,6776000,4.425878742040368e-05,0.11491491706576198,-10.547512341737747,179.52,1.3,0.0,0.01856898350692336
499,1.3860628867149354,3.0,9.567720901117127e-05,848,6784000,3.4782563925546125e-05,0.08353801068849862,-0.8885887068510055,175.8,1.2,0.0,0.013944780474150507
499,1.3856679821014404,3.0,0.0002839781460943414,849,6792000,2.090484311338514e-05,0.12650770841166378,-0.2510041838884354,173.44,1.23,0.0,0.0185386559326305
499,1.3857436299324035,3.0,0.00015849844948547797,850,6800000,-2.739187620136363e-05,0.09589200655929744,-1.0586490470170975,177.55,1.3,0.0,0.015017048001835311
499,1.3859571385383607,3.0,0.00020908034510398467,851,6808000,-1.2496600984377437e-05,0.09940177549608052,0.31365849912166593,176.91,1.19,0.0,0.014387873686207064
500,1.3860254466533661,3.1000000000000085,0.00014422445393392992,852,6816000,2.9285273267305457e-05,0.09663031557574868,-0.015987125039100648,177.66,1.3,0.0,0.01573866042531503
500,1.3861259531974792,3.1000000000000085,0.00015077363011641864,853,6824000,-1.5554955200514087e-05,0.09743569805286825,-0.22290390431880952,177.94,1.33,0.0,0.015437893044617467
500,1.3860590064525604,3.0,0.00022571679352779484,854,6832000,3.8436003706010524e-05,0.0999373590759933,-1.053775770664215,174.01,1.24,0.0,0.015244127355227143
500,1.386035658121109,3.0,0.00011342677677546931,855,6840000,-3.184902518114541e-05,0.09381321537308394,-0.16787732779979705,172.44,1.16,0.0,0.01659388524417234
500,1.3860290598869325,3.0,0.00015260205611753008,856,6848000,-3.6716585204885634e-05,0.10177581498399377,-0.2246119523048401,177.37,1.24,0.0,0.014343769792718548
500,1.3859718358516693,3.1000000000000085,0.0001500584660595905,857,6856000,2.9264634649734942e-05,0.09329844841733576,-0.08238293290138245,183.98,1.42,0.0,0.01625822490842551
500,1.385197526216507,4.0,0.00045964634170559294,858,6864000,9.759638778632507e-05,0.1541463739145547,-2.9254868602752686,187.18,1.52,0.0,0.02126293427151227
500,1.385649279356003,4.0,0.0001393400737501338,859,6872000,8.173258740953316e-06,0.07914724050089716,-0.15386021852493287,184.3,1.48,0.0,0.011944774863928911
501,1.385600368976593,4.0,0.0001926529274595623,860,6880000,-0.00010137710800336209,0.11671729918569326,-0.10466211915016174,187.83,1.51,0.0,0.019963001228078453
