P01:episode_rewards,frames,P09:episode_rewards,explained_variance,advantage_norm,fps,value_loss,policy_loss,episode_length,PMM:episode_rewards,epoch_idx,policy_entropy,grad_norm
22.800000000000004,2968000,69.20000000000002,0.6726969110965729,2.383789913058281,779,0.04240424648392946,-0.019273873323109002,1024.33,45.65,371,1.0082589650154115,0.7582636416138859
20.9,2976000,68.10000000000001,0.6560530763864517,2.276341100931168,779,0.03732692688703537,-0.00827554790157592,1014.54,45.58,372,1.0157061582803726,0.7591747720156005
23.0,2984000,68.10000000000001,0.6123165702819824,2.563413749933243,779,0.04717255710624158,-0.020295583951192384,1016.17,46.46,373,1.0147648280858994,0.7904408568166182
26.0,2992000,72.10000000000001,0.6356580168008804,2.4614128386974334,779,0.04453894374892116,-0.014077208401286043,1032.7,48.76,374,1.043797110915184,0.7879188089037591
29.9,3000000,77.0,0.641845918893814,2.2822119903564455,780,0.03939458367414773,-0.01278366425598506,1051.8,50.89,375,1.0457635366916656,0.8216814872667583
30.0,3008000,77.0,0.642560144662857,2.3699666291475294,780,0.04142948976717889,-0.015179176010133234,1073.56,52.51,376,1.0392388010025024,0.7160698863460248
31.9,3016000,78.10000000000001,0.6514414429664612,2.2741168344020846,780,0.03931245112325996,-0.01505952542531304,1090.4,53.96,377,1.0175743424892425,0.699637893016004
32.9,3024000,78.10000000000001,0.6255988776683807,3.0442543983459474,780,0.10386311101727187,-0.013957678240985842,1097.95,56.4,378,1.0097234535217285,1.2589504840952506
30.900000000000002,3032000,76.10000000000001,0.6537499338388443,2.3702736777067184,780,0.04280624756123871,-0.012511968869257544,1078.84,53.57,379,1.0300896555185317,0.7109374876026141
30.0,3040000,76.10000000000001,0.6486923712491989,2.316680049300194,780,0.039102681647054854,-0.014613923619617709,1074.45,53.38,380,1.0110654383897781,0.6968964795702368
29.8,3048000,77.20000000000002,0.6427662253379822,2.2268556064367293,780,0.03800763172563165,-0.013037959362263792,1087.8,54.37,381,1.0274194073677063,0.6887835634315319
30.900000000000002,3056000,80.30000000000003,0.6054985183477402,2.5349053156375887,780,0.04803958303295076,-0.01735928067981149,1103.98,56.11,382,1.0126733058691024,0.8141460925159086
31.9,3064000,83.40000000000003,0.5258153331279755,2.4394554007053375,781,0.04467036478687078,-0.02680045482411515,1111.39,57.79,383,0.9993679684400558,0.7507179169806397
26.0,3072000,83.0,0.6827428191900253,2.285716197490692,781,0.04114841124042869,-0.012140330202528275,1105.5,56.94,384,1.025860012769699,0.7203466478187458
27.8,3080000,83.0,0.6699265253543853,2.1063859021663665,781,0.03203550727572292,-0.010435743154812372,1108.26,57.09,385,1.0069195413589478,0.640556591310624
26.0,3088000,83.0,0.6288045281171799,2.483305594921112,781,0.047088669026270506,-0.016966876798396698,1097.45,56.54,386,1.0176281607151032,0.9725068606012209
26.0,3096000,80.30000000000003,0.6175365507602691,2.429815264940262,781,0.041972483224235475,-0.01849241118761711,1106.04,55.9,387,1.0218579816818236,0.7602489027857346
26.0,3104000,78.10000000000001,0.672733662724495,2.1412143158912658,781,0.03311494344845414,-0.01643362497066846,1113.14,55.05,388,0.9814435195922852,0.6531269106701112
26.0,3112000,78.10000000000001,0.6110272920131683,2.178473505973816,781,0.03530364619102329,-0.006187079478986561,1118.25,55.37,389,0.973389704823494,0.7421868743444483
26.0,3120000,82.10000000000001,0.6276600992679596,2.5058117938041686,781,0.04517947700805962,-0.01591361866390798,1125.28,56.36,390,0.9781139302253723,0.8111310012775595
26.0,3128000,78.10000000000001,0.6299043607711792,2.4186495721340178,782,0.04324575213715434,-0.011518181129831646,1116.9,53.96,391,0.9946416109800339,0.7231981643948336
26.0,3136000,79.30000000000003,0.6702466988563538,2.206498078107834,782,0.03556941211223602,-0.006717377661261708,1107.4,53.8,392,1.016750984787941,0.6321045100982194
26.900000000000002,3144000,83.0,0.7406641894578934,2.9775861382484434,782,0.06759512795135379,-0.00884042969380971,1112.5,57.53,393,0.981097629070282,1.1551379564175155
30.700000000000003,3152000,83.0,0.6426215553283692,2.164140061736107,782,0.03532422770746052,-0.014053310960007366,1134.87,59.26,394,0.9902200794219971,0.7218464286180999
30.700000000000003,3160000,83.0,0.5512683981657028,2.5456898641586303,782,0.06259822729043663,-0.018582296753302217,1141.76,59.62,395,0.9882411152124405,0.8594242030340722
30.700000000000003,3168000,81.10000000000001,0.624781699180603,2.3190831315517424,782,0.03788583002053201,-0.007875932839706366,1138.09,58.93,396,0.9801121258735657,0.7384283549962646
28.0,3176000,82.10000000000001,0.5645427340269089,2.798671052455902,782,0.076643126453273,-0.018704044976038857,1127.89,60.34,397,0.9804708343744278,1.0344079749040624
34.800000000000004,3184000,86.0,0.7453113973140717,2.673468626141548,782,0.059137221458368,-0.012149535011849366,1143.14,64.63,398,0.9663007968664169,1.041588037964356
35.0,3192000,86.20000000000002,0.677247378230095,2.261388035416603,782,0.03713930641300976,-0.013260716451477493,1137.78,64.53,399,0.97671222448349,0.7546257301712059
35.0,3200000,86.20000000000002,0.640057978630066,2.435791860818863,782,0.049451713950838895,0.001316315080912318,1157.52,65.63,400,0.9963658004999161,0.7713966907547029
35.0,3208000,90.20000000000002,0.6260502988100052,2.610315629839897,782,0.05326682652812451,-0.017263278857572003,1172.45,68.49,401,1.002242550253868,0.9491421754099685
35.0,3216000,90.20000000000002,0.6264820218086242,2.3023948168754576,783,0.04043358753435314,-0.02191180650377646,1167.65,69.01,402,1.0211288052797318,0.8202408937870657
35.0,3224000,90.20000000000002,0.6489331048727035,2.303381457924843,783,0.04151884831022471,-0.016622701663509362,1176.66,69.83,403,1.0161723512411118,0.8711365656532692
35.0,3232000,90.20000000000002,0.6326734095811843,2.499286913871765,783,0.046869499143213034,-0.02652617535321042,1179.13,69.87,404,1.0154079133272171,0.9711499643925207
34.800000000000004,3240000,90.20000000000002,0.6784679079055786,2.1087996733188628,783,0.035078593692742285,-0.006165737503324636,1173.21,69.37,405,1.0143625712394715,0.6636395669949132
35.9,3248000,92.10000000000001,0.07258977591991425,3.347749074101448,783,0.34490332381799815,-0.005886974581662798,1184.23,70.16,406,0.9866889625787735,2.070432366176462
36.0,3256000,93.10000000000001,0.4100864839553833,3.1093234527111053,783,0.14312344341073185,-0.027999057883571366,1206.49,73.08,407,0.9934550946950913,1.2349087538038246
36.0,3264000,93.10000000000001,0.6567841577529907,2.2427052873373032,783,0.03878881034906954,-0.01414991185083636,1215.17,71.14,408,0.9806115961074829,0.6832743065953902
35.9,3272000,93.10000000000001,0.6599104303121567,2.20740998506546,783,0.03829014068469405,-0.017436341422144324,1211.37,70.8,409,0.9920822417736054,0.6986948656289836
36.0,3280000,94.0,0.6105863958597183,2.507316517829895,784,0.04779612259939313,-0.01159780292713549,1210.08,71.06,410,1.0087875092029572,0.7782138355671033
36.0,3288000,94.10000000000001,0.6568599647283554,2.2523351430892946,784,0.03828133513685316,-0.01379797160407179,1223.65,72.47,411,1.0022798937559128,0.6868505677670426
36.0,3296000,94.10000000000001,0.6170362132787705,2.705076621770859,784,0.06314170949161052,-0.014998084832332097,1215.77,73.68,412,1.00110919713974,1.0070608253493234
36.0,3304000,95.0,0.6421869683265686,2.3871210849285127,784,0.043475942658260464,-0.012335154756365228,1235.3,73.3,413,1.0244471007585525,0.7631045927152926
40.5,3312000,95.0,0.6281733250617981,2.267541027069092,784,0.03796897363848984,-0.011254486758843996,1253.62,72.01,414,1.0248747158050537,0.7325127749175192
42.900000000000006,3320000,95.0,0.5991867446899414,2.4415702760219573,784,0.04672480722423643,-0.023028780554595868,1264.56,73.11,415,1.002833331823349,0.7548579680095422
42.900000000000006,3328000,95.0,0.6508959490060806,2.304138637781143,784,0.03882559932768345,-0.01742293012313894,1262.39,71.56,416,1.0048988795280456,0.6906506848310054
42.900000000000006,3336000,97.70000000000006,0.6491777050495148,2.3371998178958893,784,0.04116174334194511,-0.007217032756889239,1262.29,71.72,417,0.9870045536756515,0.6857847437894488
43.9,3344000,106.0,0.6512545281648636,3.0033798950910566,784,0.12476822674274445,-0.016858139424293768,1276.45,74.03,418,0.9894232881069184,1.167344553512103
41.9,3352000,106.0,0.6583735793828964,2.193328985571861,785,0.03555881500244141,-0.018881091184448452,1271.66,73.57,419,0.99854605615139,0.891691247215361
42.900000000000006,3360000,106.0,0.6964700990915298,2.3175093019008637,785,0.03984957784414291,-0.013626604045712157,1268.83,73.92,420,0.9867552053928376,0.8431522478387943
41.9,3368000,106.30000000000003,0.7290788406133651,2.41780780851841,785,0.04740269495174289,-0.014181071312632411,1272.21,76.08,421,0.9629388386011124,0.9387593917626589
41.9,3376000,113.10000000000001,0.6793696856498719,2.9768044817447663,785,0.07609150694683194,-0.007719746072543785,1277.22,77.38,422,0.967272607088089,1.1657097975579764
41.9,3384000,114.40000000000003,0.5761315041780471,3.0201300531625748,785,0.09838620307855309,-0.022853703945002052,1286.49,80.43,423,0.9826214569807052,1.270175567706738
39.9,3392000,114.20000000000002,0.636118523478508,2.337284451723099,785,0.040968942078761755,-0.012647687111748383,1270.61,79.15,424,0.987357149720192,0.7804070246322659
39.0,3400000,114.20000000000002,0.6464501470327377,2.159426213502884,785,0.03501432322897017,-0.00806461232554284,1270.27,79.15,425,1.0024320149421693,0.717992793349087
38.6,3408000,114.20000000000002,0.6569264554977416,3.0278150284290315,785,0.1023057515034452,-0.013967093761311843,1257.95,78.77,426,0.9785386383533478,1.1007098494107022
38.6,3416000,116.20000000000002,0.6046877807378769,2.408450380563736,785,0.045919823814183476,-0.016492974299326307,1254.59,79.32,427,0.9824565833806992,0.8192777706207884
39.0,3424000,118.30000000000003,0.6895427370071411,2.355224764943123,785,0.04713420692365616,-0.01158516613417305,1262.55,81.54,428,0.9883787739276886,0.7940290907595281
39.0,3432000,114.20000000000002,0.6465543961524963,2.5043856847286223,785,0.0474508870113641,-0.02020949376630597,1262.55,80.92,429,0.9922299695014953,0.8410260220680784
38.6,3440000,114.20000000000002,0.6584998232126236,2.11283866584301,786,0.03371539427433163,-0.014446182289975695,1261.67,81.3,430,1.005566229224205,0.6649795147703919
38.6,3448000,114.20000000000002,0.6657781010866165,2.1465284234285353,786,0.03437873679678887,-0.013819769317051396,1254.17,80.81,431,0.988357852101326,0.6720379882299339
38.6,3456000,116.20000000000002,0.584233495593071,2.4869185423851015,786,0.047553809070959685,-0.006971011706336867,1254.26,81.45,432,1.0066238552331925,0.7376762052606695
37.7,3464000,116.20000000000002,0.6534657126665115,2.1090817219018936,786,0.03448520637117326,-0.010611225102220487,1269.99,81.56,433,0.9919361382722854,0.611639816182449
38.900000000000006,3472000,116.20000000000002,0.5618965208530426,2.474156620502472,786,0.04612264119554311,-0.014545887678686996,1271.52,81.79,434,0.9863439357280731,0.7888858163072533
39.0,3480000,113.30000000000003,0.6565945273637772,2.386757824420929,786,0.04399872667621821,-0.017360971434973182,1284.15,82.21,435,0.9937781143188477,0.7937875739203407
38.900000000000006,3488000,113.0,0.6911341142654419,2.1950050044059752,786,0.038087407883722335,-0.012474326910451054,1269.66,79.13,436,0.9965128606557846,0.6836502811231425
37.400000000000006,3496000,113.0,0.6278204703330994,2.3483781200647353,786,0.042176978131756186,-0.009958330714871408,1267.87,79.21,437,0.9962999880313873,0.7596377961607296
37.400000000000006,3504000,104.30000000000003,0.6524404603242874,2.462998480796814,786,0.046768957413733006,-0.023876605544937774,1242.02,73.1,438,1.0064189553260803,0.8071354628938289
38.900000000000006,3512000,99.50000000000004,0.6364251494407653,2.1861438643932343,786,0.03653800875879824,-0.011506638583377936,1237.67,72.42,439,0.9736845111846923,0.6658241439114994
44.9,3520000,104.0,0.5495248520374298,2.8918362402915956,786,0.06709125446155667,-0.012030709177197422,1257.09,75.95,440,0.9719394558668136,0.999141561022865
45.900000000000006,3528000,108.20000000000002,0.5929397690296173,2.614745192527771,787,0.052807254786603156,-0.02491634134494234,1266.49,78.1,441,0.980883565545082,0.8298682700560889
45.900000000000006,3536000,108.20000000000002,0.6181263726949692,2.32267527282238,787,0.04198272338602692,-0.010192982699954882,1265.35,76.55,442,0.9654238998889924,0.7045859589135794
47.9,3544000,104.0,0.5795949923992157,2.5483105808496473,787,0.05231893124058842,-0.018272053671971662,1267.52,74.67,443,0.9651286214590072,0.7713427226237554
47.9,3552000,104.10000000000001,0.6120817625522613,2.482108100652695,787,0.046306928498670456,-0.01726669744341052,1274.99,75.26,444,0.9718574875593186,0.7919805721896406
47.9,3560000,107.10000000000001,0.6352833658456802,2.485359716415405,787,0.04764980620704591,-0.017167486890684813,1267.39,75.86,445,0.9830431026220322,0.8182902674859187
48.8,3568000,107.10000000000001,0.6020980888605117,2.3774373388290404,787,0.043465214427560565,-0.008797623488935641,1271.23,76.46,446,0.9898036122322083,0.7138479708104875
48.8,3576000,113.40000000000003,0.5309123474359513,3.3987019991874696,787,0.12229742689989508,-0.019734354653337505,1278.08,80.7,447,0.9651461380720139,1.417295932409711
48.8,3584000,113.40000000000003,0.6195596534013749,2.713783146739006,787,0.060134853944182394,-0.019396914529497735,1273.25,81.84,448,0.9646948558092118,0.8809345803794878
47.0,3592000,125.90000000000008,0.5765106964111328,2.5870484948158263,787,0.050002207257784904,-0.007748361396661494,1263.11,82.36,449,0.9844483244419098,0.8418592011506132
44.9,3600000,125.90000000000008,0.5389128512144089,2.563582682609558,787,0.05390484970062971,-0.026394186401739718,1250.66,81.43,450,0.9795698612928391,1.0443454098059402
41.9,3608000,125.90000000000008,0.48453909873962403,2.656523596048355,787,0.13507273548282683,-0.02228621547605144,1233.26,80.55,451,0.9751216518878937,1.1556488243987788
45.900000000000006,3616000,125.90000000000008,0.6637489718198776,2.3871682822704314,788,0.0465958546474576,-0.024580230076317093,1249.07,81.85,452,0.9895409137010575,0.7911715957586907
45.60000000000001,3624000,134.10000000000002,0.6137924665212631,2.571576610803604,788,0.05118246495258063,-0.023344030900043434,1258.82,83.03,453,1.0021606141328812,0.7875964143624548
46.900000000000006,3632000,134.10000000000002,0.6400755673646927,2.0555906599760054,788,0.031123619112186134,-0.005463609720318345,1259.8,82.63,454,0.9840537995100022,0.6342902957502871
46.900000000000006,3640000,125.90000000000008,0.6385853803157806,2.4121751874685287,788,0.04664044362027198,-0.02213100333348848,1260.77,82.76,455,0.9679188859462738,0.8020843371561415
45.60000000000001,3648000,117.80000000000007,0.6153349179029465,2.255622617006302,788,0.03869555802084505,-0.007937731370620895,1264.63,82.17,456,0.9567681050300598,0.7221516756466784
45.50000000000001,3656000,125.90000000000008,0.6507976466417312,3.0432153195142746,788,0.09265159676317125,-0.013376434438687284,1280.05,85.05,457,0.9821806865930557,1.315106623048779
45.50000000000001,3664000,117.80000000000007,0.6782107269763946,2.7960303199291228,788,0.062059878683649004,-0.013819502542028204,1281.91,83.83,458,1.003113077878952,1.1053012021307211
42.800000000000004,3672000,130.40000000000003,0.6451482474803925,2.277929816246033,788,0.04007717377040535,-0.01391701126805856,1282.61,86.21,459,1.0236915099620818,0.6875952285139509
41.0,3680000,130.40000000000003,0.6738682246208191,2.204802084565163,788,0.03835855960380286,-0.016758139302110068,1272.1,84.54,460,1.025679652094841,0.7207289466963376
21.9,3688000,108.40000000000003,0.35189419448375703,2.527502200603485,788,0.05158417423022911,-0.03326543792254597,1187.36,74.38,461,0.9514070203527808,0.8495613968447673
20.9,3696000,107.10000000000001,0.6650103962421418,2.1223114216327668,789,0.034698198232799765,-0.013441323193255812,1176.09,71.75,462,1.0356359553337098,0.6715811103969764
20.9,3704000,106.0,0.5608569973707199,3.080166144967079,789,0.1141732526710257,-0.009621120403462555,1159.81,69.11,463,1.0218005204200744,1.224135136647102
20.9,3712000,106.0,0.6690121287107468,2.0773248654603957,789,0.03489050348754972,-0.016939904917526293,1156.55,68.52,464,0.9797390788793564,0.8456794969699776
20.9,3720000,106.0,0.660866551399231,2.290109819173813,789,0.042143528065644205,-0.01291325528133882,1161.15,68.9,465,0.977990095615387,0.7445312873902006
21.8,3728000,108.40000000000003,0.616539403796196,2.9487318229675292,789,0.07136541840620339,-0.02356305352310301,1182.95,71.21,466,1.0049205720424652,0.9774047044788935
21.8,3736000,114.1000000000001,0.6357998210191727,2.304363873004913,789,0.043391770082525906,-0.0054941580881131815,1192.97,73.21,467,1.0168550544977188,0.708641949715019
21.8,3744000,124.60000000000005,0.6142779844999313,2.835551325082779,789,0.06584184656850994,-0.015370988970862526,1185.91,75.19,468,1.0034322041273116,0.9653170814910272
21.8,3752000,133.70000000000033,0.6410548937320709,2.767249666452408,789,0.06459563896991312,-0.016101933968020603,1190.45,78.67,469,1.0034204924106598,1.0745408883788576
21.8,3760000,167.20000000000005,0.6156975150108337,2.526081622838974,789,0.05733987006824463,-0.008444947010139004,1179.52,79.15,470,0.9941726994514465,0.9467284088298884
21.8,3768000,167.20000000000005,0.6051763397455215,2.479575725197792,789,0.04806869846768677,-0.01836288487713318,1183.44,78.77,471,1.0173678267002106,0.7799172066847947
21.8,3776000,131.00000000000009,0.6289438879489899,2.3416134512424467,789,0.04473723110277206,-0.020184631693409755,1180.77,76.58,472,1.0169294685125352,0.713561487092513
21.8,3784000,130.0,0.7313344979286194,2.5690320104360582,789,0.08067835035268217,-0.009473215912730665,1179.98,74.3,473,0.986395754814148,0.8794453649730195
21.8,3792000,131.00000000000009,0.6092357230186463,2.8320343613624575,790,0.07121713100466877,-0.01947050499758916,1183.82,76.69,474,0.9838531440496445,1.0436213274356367
26.900000000000002,3800000,142.70000000000022,0.5173091572523117,3.093645365834236,790,0.11441620614845306,-0.011630695950007066,1198.79,79.65,475,0.9784819346666336,1.3386355291257432
29.700000000000003,3808000,142.70000000000022,0.6730913931131363,2.2014891517162325,790,0.03791494769975543,-0.010729077359064832,1211.32,80.85,476,0.9825470262765884,0.6914105207727564
39.8,3816000,142.70000000000022,0.6851142650842666,2.72724733710289,790,0.0618180713057518,-0.02076659151993226,1246.32,83.66,477,0.990201143026352,0.9869388673021712
46.900000000000006,3824000,167.20000000000005,0.6431999444961548,2.340974352955818,790,0.04434291531797498,-0.013414690433128271,1293.57,89.17,478,0.9930735069513321,0.7940793850173964
49.699999999999996,3832000,167.20000000000005,0.6206316202878952,2.241777291893959,790,0.03967534839641303,-0.018975560760009103,1298.68,90.29,479,0.9982053184509277,0.6547454835400691
49.699999999999996,3840000,162.50000000000006,0.6300187695026398,2.740606025457382,790,0.06257193182595074,-0.009462435486493632,1306.9,90.86,480,0.9894596689939499,0.8480427184719295
53.800000000000004,3848000,167.20000000000005,0.6571811318397522,2.4567961728572847,790,0.04941352957393974,-0.025001809600216803,1319.18,94.39,481,0.9995308738946914,0.8332450388891803
54.900000000000006,3856000,167.20000000000005,0.6127458578348159,2.6089859122037886,790,0.05634735500440002,-0.012603277161433652,1316.12,95.26,482,1.0052586656808853,0.9759300622965738
51.8,3864000,162.50000000000006,0.6559396839141846,2.246312870979309,790,0.04036266040056944,-0.010609997623832896,1300.18,92.16,483,1.0123286229372024,0.7269284389147352
53.800000000000004,3872000,162.70000000000005,0.6970046496391297,2.8486121428012847,790,0.0649589375546202,-0.009191282565934671,1299.31,93.11,484,0.9837525367736817,1.1379898570248104
53.800000000000004,3880000,174.70000000000005,0.6908771032094956,3.1621208918094634,790,0.0863885024189949,-0.012807214261265472,1304.9,95.2,485,0.9780086678266525,1.2749488886543194
53.60000000000001,3888000,163.2000000000001,0.6103196585178375,2.847621713876724,790,0.06651364482007921,-0.019504858800792134,1314.33,94.94,486,1.006358059644699,1.1162438478705894
47.9,3896000,163.2000000000001,0.6246869939565659,2.493287631869316,790,0.05422651099506766,-0.025022565905528607,1312.53,95.11,487,1.0161028963327408,0.8687312653358752
47.9,3904000,174.70000000000005,0.5882341647148133,2.789700093269348,790,0.06825707789044827,-0.014451478131813928,1307.19,96.24,488,1.004975262284279,1.0317075108886844
46.900000000000006,3912000,174.70000000000005,0.6408503872156143,2.380533977150917,790,0.05220594101119787,-0.020291655832552352,1311.3,96.69,489,0.9897775799036026,0.7576889228468864
47.9,3920000,174.70000000000005,0.6262990778684616,2.6821969068050384,790,0.05856938995886594,-0.009884665809804573,1306.52,96.43,490,0.9753376752138138,0.8786038114244902
54.7,3928000,174.70000000000005,0.585757622718811,2.5525782006978988,790,0.055374821522273125,-0.009949324209155747,1309.56,97.73,491,0.9782620441913604,0.8380176455871036
54.7,3936000,174.70000000000005,0.6025108480453492,3.09246511220932,790,0.08161224857904018,-0.024413156282389537,1323.12,100.91,492,0.9788473820686341,1.0910514718508786
55.0,3944000,174.70000000000005,0.6120089054107666,2.5337384510040284,791,0.04981194542720914,-0.020587421489763072,1326.05,101.37,493,0.9502176433801651,0.9468681213758263
53.800000000000004,3952000,163.90000000000015,0.6468179911375046,2.5534491711854934,791,0.05538439722266048,-0.023450162685476242,1323.04,101.42,494,0.988486236333847,0.872951204017342
54.900000000000006,3960000,163.90000000000015,0.6374281930923462,2.2087443256378174,791,0.039652463234961036,-0.01553563664027024,1320.32,100.44,495,0.996182597875595,0.7370453073301846
54.900000000000006,3968000,163.90000000000015,0.6032233321666718,2.742614941596985,791,0.06013374797999859,-0.018870164226027556,1331.42,101.2,496,0.9876178276538848,0.9101002130222073
54.900000000000006,3976000,163.90000000000015,0.6459831988811493,2.44015925347805,791,0.05118289700709283,-0.01756474769412307,1330.46,100.17,497,1.025599445104599,0.8354888299492884
49.8,3984000,163.90000000000015,0.6216062641143799,2.647415128350258,791,0.054702327335253355,-0.026379688697634265,1315.4,98.12,498,1.0121315824985504,0.9540817232325415
53.800000000000004,3992000,154.80000000000007,0.5583632504940033,2.5696371459960936,791,0.05321896185167134,-0.020525962617248296,1332.51,98.21,499,0.9680315732955933,1.0112141491100786
46.6,4000000,147.50000000000006,0.6260527318716049,2.3053311759233477,791,0.044089404209516944,-0.025618365646805613,1314.7,94.29,500,0.9760419124364853,0.854618086289954
42.900000000000006,4008000,146.10000000000002,0.6458961826562881,2.6172872775793077,791,0.05888454109895974,-0.020687416940636468,1311.79,92.88,501,1.009899641275406,1.0399464600548554
46.6,4016000,139.50000000000006,0.6289680790901184,2.4604557234048845,791,0.04632147886324674,-0.01961545424070209,1301.7,89.63,502,1.028867038488388,0.8395635718826567
42.900000000000006,4024000,144.10000000000002,0.6471575963497161,2.467431820631027,791,0.047895738785155115,-0.013722073200333397,1298.5,89.89,503,1.0346188563108445,0.8166767901680325
46.6,4032000,139.50000000000006,0.6506693804264069,2.2677717357873917,791,0.042501839674077925,-0.010983803621238622,1308.83,89.72,504,1.016607341170311,0.6996426019536679
46.6,4040000,144.10000000000002,0.5822651863098145,3.030028330087662,791,0.07588562207762152,-0.03164471044903621,1305.95,91.39,505,1.0124508583545684,1.2780218376301558
39.9,4048000,139.50000000000006,0.5553196889162063,2.394785366654396,791,0.045439375950954854,-0.020853278559516183,1287.04,87.21,506,1.0282302802801133,1.0099634400450161
38.900000000000006,4056000,134.50000000000006,0.6251830041408539,2.2531553357839584,792,0.04154470667708665,-0.01368232510983944,1277.04,85.86,507,1.0105049765110017,0.675550340688355
38.900000000000006,4064000,129.10000000000002,0.6569983512163162,2.4748633062839507,792,0.04892110227607191,-0.02160822043311782,1262.74,81.02,508,1.0019012808799743,0.814895151044018
38.900000000000006,4072000,129.10000000000002,0.6712482386827469,2.077968038320541,792,0.035460099200718104,-0.009195316210389137,1262.82,81.26,509,0.9927684634923934,0.6163154542869089
38.900000000000006,4080000,129.10000000000002,0.6349455279111862,2.1829797333478926,792,0.038905794746242464,-0.020255206537549385,1271.63,81.46,510,0.9866809982061386,0.6874445424815309
38.900000000000006,4088000,130.20000000000002,0.6031011092662811,2.6246146613359453,792,0.05800545922946185,-0.00972081397601869,1279.63,83.06,511,0.9721696430444717,0.8985148643851507
38.900000000000006,4096000,134.10000000000002,0.6614232522249222,2.368851189613342,792,0.05207698003854602,-0.023764189345238263,1286.29,84.65,512,1.0025225973129273,0.7617464057738246
38.900000000000006,4104000,133.10000000000002,0.5927966415882111,2.527927759885788,792,0.04993671547155827,-0.020017978183896046,1289.52,84.67,513,1.0095307821035384,0.8123527275142712
38.900000000000006,4112000,135.40000000000003,0.6881675541400909,2.619415496587753,792,0.05791395477950573,-0.008263918349475716,1305.32,88.01,514,0.9809498083591461,1.0141400993927712
38.900000000000006,4120000,139.60000000000005,0.5219443672895432,2.9793097126483916,792,0.09402201897464693,-0.026861765413777904,1307.77,89.49,515,0.967411847114563,0.9938576291382961
39.9,4128000,139.60000000000005,0.6559264683723449,3.025784186720848,792,0.07769702862016857,-0.02125289870920824,1321.7,91.88,516,0.9897873097658157,1.012167954966399
45.900000000000006,4136000,161.60000000000002,0.6570477837324142,2.6628315311670305,792,0.06875732822343707,-0.020176587399546406,1333.57,96.46,517,1.0107628113031388,1.0620441507539686
43.6,4144000,167.70000000000007,0.6574976515769958,2.9376566976308824,792,0.07701002889312804,-0.01625131467357278,1323.42,97.6,518,0.9921936732530594,1.0323123666725618
43.6,4152000,167.70000000000007,0.6067474037408829,2.4139583802223203,793,0.05132578828837722,-0.01986949815764092,1325.38,98.27,519,1.0015071332454681,0.817804255911646
45.900000000000006,4160000,161.60000000000002,0.636461009979248,2.64217329621315,793,0.05943343048915267,-0.015830340990796686,1334.04,98.66,520,0.9942402929067612,0.8311437123842321
47.8,4168000,174.40000000000003,0.639462251663208,2.7075382471084595,793,0.06544321536552161,-0.016129909373121337,1345.89,103.27,521,1.0218619483709335,0.7820342613815002
47.8,4176000,174.40000000000003,0.6835327363014221,2.6825888311862944,793,0.06272612839005888,-0.016298397282516818,1351.79,103.5,522,1.016480220556259,0.868214377283676
52.9,4184000,180.4000000000002,0.616399603486061,2.993387833237648,793,0.0822210044413805,-0.021885543088428674,1371.4,108.47,523,1.0077803564071655,0.9800858612547415
57.699999999999996,4192000,180.4000000000002,0.6036856096982955,2.605786625146866,793,0.058561662826687094,-0.02321193284005858,1384.65,111.13,524,0.9850995683670044,0.8068134533192621
57.699999999999996,4200000,203.70000000000016,0.6506880217790604,2.596905366182327,793,0.05924669463653118,-0.019736050080391577,1386.1,113.86,525,0.970295723080635,1.0846673781438083
58.0,4208000,219.40000000000003,0.6356955355405808,3.0561480069160463,793,0.08346381269861013,-0.02510883174094488,1386.1,116.18,526,0.9844219744205475,1.0766397636017382
57.699999999999996,4216000,223.9000000000001,0.6666960453987122,2.537998299598694,793,0.05685229354538023,-0.017574393097311257,1386.42,118.43,527,1.0063194608688355,0.8698436827858567
55.0,4224000,219.40000000000003,0.6869768607616424,3.0755814135074617,793,0.10301343436352908,-0.009069692369084805,1377.23,116.43,528,1.0037618118524552,1.2088225751012518
55.0,4232000,235.70000000000007,0.517115877866745,3.1935807037353516,793,0.1184670811984688,-0.025526315652532505,1370.1,120.47,529,1.0046924400329589,1.2373641466304148
55.0,4240000,236.60000000000005,0.5785079675912858,3.164318606853485,794,0.11149112293031066,-0.015171084918983979,1368.99,121.54,530,1.002956291437149,1.3132203959720037
55.9,4248000,239.30000000000004,0.7139640009403229,3.1734245026111605,794,0.10224165004678071,-0.010128137884603348,1365.14,121.48,531,0.9758497732877731,1.156444922847677
57.8,4256000,259.90000000000015,0.7956887930631638,4.0223803961277005,794,0.13717067850753664,-0.022936484441743232,1370.53,131.86,532,0.9873895984888077,1.6255479317040857
55.9,4264000,259.90000000000015,0.6907653486728669,2.128212922811508,794,0.03954233447788283,-0.014294666108762613,1363.35,130.4,533,1.0220998632907867,0.6164406214369886
55.9,4272000,259.90000000000015,0.608548070192337,2.949759691953659,794,0.08318059643264859,-0.003208578129124362,1370.41,129.09,534,0.9950793516635895,0.9994150398044939
58.0,4280000,257.1,0.31401108384132387,4.0581855112314225,794,0.20447116961237044,-0.034420941435964775,1392.49,133.06,535,0.9932228362560273,1.87984588877369
