epoch_idx,policy_loss,fps,episode_length,advantage_norm,explained_variance,policy_entropy,approx_kl_divergence,frames,P01:episode_rewards,value_loss,clip_fraction,PMM:episode_rewards,grad_norm,P09:episode_rewards
512,-0.0008338107349118218,696,355.09,15.968717777729035,1.2293457984924316e-08,1.6490055471658707,0.0007194094093676995,5242880,75.0,0.011561541627452243,0.1767822265625,207.25,0.053832135733485595,327.5000000000002
513,-0.0007683380536036566,696,353.06,15.968717807531357,2.0861625671386717e-08,1.6508203804492951,0.0007204316336867578,5253120,75.0,0.010730656179657672,0.1864501953125,191.0,0.05260326789778669,302.5000000000002
514,-0.0009319102682638913,696,345.48,15.968717789649963,-5.215406417846679e-09,1.6199224844574929,0.0009000274065556369,5263360,50.0,0.011273622942826477,0.211328125,183.0,0.057578305092326296,325.0
515,-0.0006514376902487129,696,343.52,15.968717938661575,0.0,1.5602648288011551,0.0006642232796878033,5273600,50.0,0.01141633359293337,0.164404296875,186.0,0.05164564528931949,350.0
516,-0.0007514159631682559,696,344.94,15.968717807531357,-4.8428773880004884e-09,1.547882279753685,0.00087369299365605,5283840,50.0,0.012567967400718772,0.1883056640625,194.5,0.05312478576868409,355.00000000000045
517,-0.0006679687852738425,696,341.35,15.96871783733368,-9.685754776000977e-09,1.5315112076699733,0.0006758630070152094,5294080,50.0,0.013871004185057245,0.1478759765625,194.25,0.051931908231205914,300.0
518,-0.0004107171014766209,696,343.85,15.968717843294144,-1.1548399925231934e-08,1.471250455826521,0.0007283763129890986,5304320,72.50000000000001,0.011798911361256614,0.145703125,200.0,0.048600252641873336,300.0
519,-0.0006079843849875032,696,346.69,15.968717885017394,-1.862645149230957e-09,1.5003573939204216,0.0006503195882231694,5314560,100.0,0.012953863116854336,0.1526123046875,209.75,0.05264617461907221,300.0
520,-0.0008137090626405552,696,348.77,15.968717944622039,1.899898052215576e-08,1.4468622125685215,0.0007616009947597035,5324800,122.5,0.012587681380682624,0.1688720703125,217.0,0.051642559533919864,300.0
521,-0.0005860730452695861,696,350.44,15.968717765808105,-8.940696716308593e-09,1.430605436116457,0.0007342329101362565,5335040,72.50000000000001,0.011348605250532273,0.18369140625,215.75,0.04947788025128541,352.5000000000002
522,-0.00061963478801772,696,341.67,15.968717694282532,-1.1175870895385742e-08,1.433014138787985,0.0006841797353942525,5345280,50.0,0.010799899692028703,0.1742431640625,194.0,0.0505901878329119,300.0
523,-0.0006919414940057322,696,335.81,15.968717563152314,-5.215406417846679e-09,1.5003456182777881,0.0008281307920071868,5355520,50.0,0.008707065428825444,0.19658203125,172.0,0.05077936639506324,300.0
524,-0.0005702763213776052,696,331.46,15.968717753887177,3.3527612686157227e-09,1.5116616807878018,0.0007054621763643354,5365760,25.0,0.009880764008266851,0.1761962890625,154.0,0.05385955283219572,275.0
525,-0.0006485990219516679,696,332.48,15.968716543912887,1.4901161193847657e-09,1.5372732259333133,0.0010749447733189755,5376000,25.0,0.008987029513082233,0.227099609375,148.75,0.05280234118658313,250.0
526,-0.0006075368699384853,696,333.27,15.968717688322068,-1.6391277313232423e-08,1.5554685868322848,0.0008937664542088442,5386240,25.0,0.008662283988815033,0.2229248046875,148.5,0.05105007694679551,250.0
527,-0.0007678355963435024,696,328.73,15.968717712163926,-1.30385160446167e-08,1.556663480401039,0.0007029523876980193,5396480,47.50000000000001,0.009887139750935603,0.1772705078125,139.25,0.05417009440091873,227.5000000000002
528,-0.000787028283230029,696,331.17,15.968717682361603,-2.60770320892334e-08,1.516662397235632,0.0009902673194488898,5406720,47.50000000000001,0.010571828407410066,0.233740234375,146.25,0.05626556513731703,277.5000000000002
529,-0.0007117578235920519,696,337.14,15.968717741966248,2.0116567611694337e-08,1.5406020142138004,0.0007816413656001941,5416960,25.0,0.010785391217359575,0.1765869140625,157.0,0.04884021290223236,277.5000000000002
530,-0.0006310781900538132,696,340.99,15.968717753887177,-8.940696716308593e-09,1.5473047457635403,0.0007374233358177662,5427200,50.0,0.009575460790529178,0.1747802734375,163.25,0.0500802633224409,277.5000000000002
531,-0.0008625055808806792,696,337.31,15.968717646598815,-9.313225746154785e-09,1.5619143381714822,0.0008115075112513637,5437440,50.0,0.008611262980411993,0.2236572265625,155.0,0.052351708395649524,225.0
532,-0.0009228535200236365,696,329.71,15.968717867136002,-1.30385160446167e-08,1.5524283103644847,0.0009775562128083947,5447680,25.0,0.008308586462590029,0.2423583984375,139.5,0.05188269655461948,225.0
533,-0.0005857810319866985,696,330.35,15.968717926740647,-1.2665987014770507e-08,1.5131730414927005,0.0006529651196785835,5457920,25.0,0.011073387802935031,0.1690185546875,144.75,0.049952917701478784,225.0
534,-0.0009702999464934692,696,336.66,15.968717849254608,-8.940696716308593e-09,1.5760236620903014,0.0008526370366297442,5468160,25.0,0.010500173704349436,0.1978759765625,151.0,0.05131974382052473,250.0
535,-0.0004780304065207019,696,340.1,15.968717736005782,-1.2293457984924316e-08,1.5454254731535912,0.0007774680783118271,5478400,50.0,0.010043394693275332,0.183447265625,161.5,0.05115273730862184,275.0
536,-0.0007166750670876354,696,338.2,15.968717950582505,-3.725290298461914e-09,1.5215760625898838,0.0006519527783240165,5488640,50.0,0.010621614223055076,0.1764404296875,161.25,0.04993609281155812,277.5000000000002
537,-0.0008203186473110691,696,346.21,15.96871775984764,3.3527612686157227e-09,1.5293571829795838,0.0007573113130547426,5498880,50.0,0.010656828232458792,0.2159423828125,167.0,0.0558281251980538,277.5000000000002
538,-0.0009592303584213368,696,347.5,15.968717741966248,6.332993507385254e-09,1.5211427502334118,0.0007550680170055557,5509120,47.50000000000001,0.010455444191029529,0.2000732421875,169.0,0.050105503000060767,277.5000000000002
539,-0.0006588384392671287,696,349.93,15.968717801570893,-1.2293457984924316e-08,1.5865447528660297,0.0006314119503173288,5519360,50.0,0.013532917483826169,0.178466796875,183.75,0.05414106488203635,277.5000000000002
540,-0.0007967947109136731,696,352.19,15.96871793270111,1.4901161193847656e-08,1.5662978872656823,0.0007899244723375886,5529600,50.0,0.01142033415089827,0.1868896484375,189.75,0.05213487597678661,302.5000000000002
541,-0.0009880019759293645,696,354.33,15.968717724084854,-1.1548399925231934e-08,1.577424807101488,0.0008035440340663058,5539840,75.0,0.01137239142190083,0.238134765625,208.0,0.0588917560954735,327.5000000000002
542,-0.0005060091760242357,696,359.09,15.968717795610427,-2.0489096641540527e-08,1.5634428955614568,0.0005898537358206112,5550080,50.0,0.01096562965103658,0.1511474609375,203.0,0.05087682101525483,352.5000000000002
543,-0.0007248365436680615,696,357.48,15.968717956542969,1.899898052215576e-08,1.600819319486618,0.0008180617320022066,5560320,50.0,0.012546882772585376,0.2182861328125,208.25,0.05573142830242188,375.0
544,-0.0009537020785501226,696,359.85,15.968717700242996,8.940696716308593e-09,1.566261924058199,0.0008783463165741523,5570560,50.0,0.011370337588596157,0.2485595703125,202.5,0.05583758258745023,375.0
545,-0.0005039392766775563,696,353.72,15.968717849254608,-1.899898052215576e-08,1.528451219201088,0.0006574382923247412,5580800,50.0,0.012872670430806466,0.16064453125,199.0,0.05137853358693417,330.0000000000004
546,-0.0010056717059342191,696,352.55,15.968717753887177,-2.2351741790771484e-09,1.4894087612628937,0.0007687990125134547,5591040,75.0,0.01233538225351367,0.204541015625,206.25,0.05230024868910861,400.0
547,-0.0007570785528514534,696,354.67,15.968717736005782,2.384185791015625e-08,1.4396188296377659,0.0007900038826306854,5601280,75.0,0.01218974022922339,0.184423828125,203.75,0.048999589281539975,352.5000000000002
548,-0.00026202237349934874,696,364.23,15.96871787905693,4.470348358154297e-09,1.4439785949885846,0.0006046453086867131,5611520,97.5,0.012122518091200619,0.1421142578125,218.0,0.05210601896782772,400.0
549,-0.0006610246025957167,696,373.21,15.968717992305756,-5.587935447692871e-09,1.5071435019373893,0.0006080574245800108,5621760,122.5,0.012491080934705679,0.1636962890625,219.5,0.05029473463295776,350.0
550,-0.0008390846487600356,696,381.39,15.96871793270111,-1.0058283805847169e-08,1.5609749518334866,0.0007548484959784219,5632000,97.5,0.013011124610784464,0.20107421875,234.75,0.055111646834540354,525.0
551,-0.0006042062275810167,696,372.54,15.968717747926712,-2.3469328880310058e-08,1.6263174049556255,0.0005601083722581279,5642240,75.0,0.011270448942923394,0.1693115234375,230.5,0.05239904949439098,355.00000000000045
552,-0.000580049940617755,696,359.95,15.968717944622039,-3.725290298461914e-09,1.6413875430822373,0.0005645120619590216,5652480,75.0,0.01266835881251609,0.150537109375,212.0,0.054293879974712966,350.0
553,-0.000553032202878967,696,344.19,15.96871770620346,-3.762543201446533e-08,1.634902575612068,0.0006690542950479994,5662720,75.0,0.009583580843900564,0.19208984375,184.25,0.05421508408974272,277.5000000000002
554,-0.0008115961594739929,696,348.7,15.96871777176857,-2.9802322387695314e-09,1.641600599884987,0.0007517925724414454,5672960,75.0,0.011751519949757493,0.219091796875,188.25,0.054964364805095166,325.0
555,-0.00046690356102772055,696,349.11,15.968717974424361,4.097819328308106e-09,1.609491164237261,0.0006635662131600384,5683200,72.50000000000001,0.011950857051124331,0.1755126953125,186.25,0.0536785907525842,325.0
556,-0.00042151985981035977,696,353.44,15.968717819452285,3.725290298461914e-09,1.5906577363610268,0.0006073271740973496,5693440,75.0,0.010388699938630452,0.1742919921875,190.0,0.05178966537075012,305.00000000000045
557,-0.0006677015364402906,696,353.28,15.968717873096466,3.725290298461914e-09,1.590110333263874,0.0005462701936039593,5703680,75.0,0.01222010304336436,0.16591796875,188.0,0.052457546590812386,300.0
558,-0.0007933063636301086,696,350.66,15.968717843294144,8.568167686462402e-09,1.5871529683470726,0.0007117712428680534,5713920,75.0,0.010184705469873734,0.2081787109375,188.25,0.0542615655996716,300.0
559,-0.0007030017965007574,696,349.01,15.968717753887177,-1.9744038581848144e-08,1.6049415037035941,0.0008387861504076,5724160,50.0,0.00821692015415465,0.2482421875,177.25,0.05628077723694193,252.50000000000023
560,-0.0006790474784793332,696,345.87,15.968717813491821,7.82310962677002e-09,1.6151964530348777,0.0008051225809140306,5734400,50.0,0.00855799524433678,0.248828125,155.5,0.05411377391543846,250.0
561,-0.0005760654952609911,696,346.54,15.968717628717423,1.6763806343078613e-08,1.5987997315824032,0.000702699660510575,5744640,50.0,0.010968841188150691,0.202392578125,161.75,0.05480150644378853,252.50000000000023
562,-0.0011653402703814208,696,343.8,15.96871766448021,-2.9802322387695314e-09,1.6348260149359704,0.0009834958165924946,5754880,50.0,0.010011253758602835,0.2946044921875,163.25,0.057189663247955116,275.0
563,-0.0007881925703259185,696,351.24,15.968717068433762,-2.6077032089233397e-09,1.6626612529158593,0.0007502784722376532,5765120,50.0,0.011188587390506655,0.217626953125,192.5,0.05486590284645486,350.0
564,-0.0006274458341067657,696,345.38,15.968717747926712,-1.2293457984924316e-08,1.6670603789389133,0.0008388013697867791,5775360,50.0,0.009961616690270602,0.247021484375,172.25,0.0572079488035329,277.5000000000002
565,-0.0005741153261624276,696,347.93,15.968717908859253,3.7252902984619143e-10,1.6139605164527893,0.0005714621014377031,5785600,50.0,0.010407763250987046,0.1816650390625,175.75,0.051861364187286166,277.5000000000002
566,-0.000696523889200762,696,339.92,15.968717801570893,7.450580596923829e-10,1.610381618142128,0.0006042792883619086,5795840,50.0,0.00997720301602385,0.190185546875,159.5,0.05368957645110051,252.50000000000023
567,-0.00047751711972523483,696,338.42,15.968717873096466,8.940696716308593e-09,1.6192319303750993,0.0006211973502416868,5806080,50.0,0.010672085692931432,0.1955078125,155.0,0.053987615059367985,225.0
568,-0.0004255121544701979,696,338.28,15.968717724084854,2.6077032089233397e-09,1.627367478609085,0.0005731811675644849,5816320,50.0,0.009657718111702707,0.1738525390625,162.5,0.05449014901394106,250.0
569,-0.0008995666110422462,696,339.91,15.968717867136002,1.6391277313232423e-08,1.6365098349750042,0.0007530421863464198,5826560,50.0,0.01035813290218357,0.2250732421875,159.5,0.05419068409306298,227.5000000000002
570,-0.0006291567755397409,696,343.96,15.96871782541275,3.3527612686157227e-09,1.6080574460327626,0.0006314221843339851,5836800,50.0,0.009413197631511138,0.19970703125,163.75,0.052576848084022854,252.50000000000023
571,-0.000619108707178384,696,337.56,15.968717831373215,1.080334186553955e-08,1.5918854489922523,0.0006891161942974122,5847040,50.0,0.010020154193443886,0.211669921875,155.5,0.05393612235196267,250.0
572,-0.00047567998699378223,695,339.23,15.968717873096466,-1.0430812835693359e-08,1.6128467112779616,0.0006606519211487694,5857280,50.0,0.010766901340321055,0.188720703125,162.0,0.05384206476810188,252.50000000000023
573,-0.0006779005343560129,696,335.08,15.968717801570893,6.332993507385254e-09,1.646841935068369,0.0007334690938080257,5867520,50.0,0.011030781636873144,0.2351806640625,167.25,0.05310305745558834,255.00000000000043
574,-0.0007806953595718369,696,340.37,15.968717896938324,5.960464477539063e-09,1.6860125556588172,0.0007544139275807993,5877760,72.50000000000001,0.01096814535339945,0.23037109375,170.75,0.054719632691609545,250.0
575,-0.0006006008828990161,696,342.53,15.968717843294144,-1.5273690223693846e-08,1.6790375702083111,0.0006221161068481251,5888000,50.0,0.01281567041442031,0.209716796875,184.5,0.05562212650909121,277.5000000000002
576,-0.0007615336537128315,696,348.44,15.968717765808105,-7.450580596923828e-09,1.683388639986515,0.0005954357750624695,5898240,50.0,0.01342372953222366,0.2034912109375,195.75,0.05863366078222445,300.0
577,-0.0006544122952618636,696,355.6,15.968717956542969,-1.1175870895385742e-08,1.7144808150827884,0.0006293280677539314,5908480,72.50000000000001,0.012190225900849328,0.22109375,222.5,0.058393987064842556,302.5000000000002
578,-0.0004932387935696169,696,354.03,15.968718004226684,5.960464477539063e-09,1.701153613626957,0.0005246870790585944,5918720,75.0,0.013166804517095444,0.1656982421875,230.5,0.05656703459950365,402.5000000000002
579,-0.000584992254152894,696,352.01,15.968717873096466,-1.1548399925231934e-08,1.6815287232398988,0.0004803277721947552,5928960,100.0,0.014325425804418045,0.154052734375,229.25,0.05972827153751339,400.0
580,-0.000887646691990085,696,353.38,15.968717855215072,-2.5331974029541015e-08,1.706483791768551,0.0006011977972022464,5939200,100.0,0.014022228168323636,0.20703125,244.5,0.05749519822886653,437.500000000001
581,-0.0007555206771939993,696,354.32,15.968717807531357,4.8428773880004884e-09,1.722045136988163,0.000696301675856148,5949440,125.0,0.013720271825150121,0.21689453125,251.75,0.05842055107701288,482.5000000000007
582,-0.0008240387454861775,696,351.82,15.968717765808105,3.7252902984619143e-10,1.7270617254078389,0.0006436223253331264,5959680,75.0,0.011885803431869135,0.2129638671875,231.0,0.0539419800517855,402.5000000000002
583,-0.0007949579186970368,696,350.38,15.968717914819717,4.8428773880004884e-09,1.7261983066797257,0.0006858079440974052,5969920,75.0,0.013644246390322223,0.219677734375,220.5,0.059442186096180016,377.5000000000002
584,-0.0009508980787359178,696,350.4,15.968717807531357,0.0,1.7128999426960945,0.0006870938575389118,5980160,75.0,0.013330696229968454,0.2557861328125,226.75,0.061370814811649764,477.5000000000002
585,-0.0008775401918683201,696,348.48,15.968717855215072,9.685754776000977e-09,1.710830918699503,0.0006343221579072633,5990400,75.0,0.01395038434129674,0.2020751953125,233.5,0.06014279281059295,525.0
586,-0.0006976693752221763,696,348.61,15.968717849254608,-7.078051567077636e-09,1.7001346476376056,0.0005130791230314458,6000640,75.0,0.014566836465382949,0.1851318359375,230.25,0.05712402148364214,380.00000000000045
587,-0.0006900625507114455,696,351.6,15.968717801570893,-2.2351741790771484e-09,1.6943246737122535,0.0005369678132353783,6010880,97.5,0.014200639459886588,0.1853271484375,254.75,0.05877427268026936,525.0
588,-0.0007116530789062381,696,357.55,15.968718087673187,2.1979212760925294e-08,1.6664284355938435,0.0005952265686261171,6021120,125.0,0.015936845673422795,0.20859375,278.0,0.060209056849017964,602.5000000000002
589,-0.0007352531320066191,696,364.62,15.968718087673187,8.568167686462402e-09,1.6328079015016557,0.0005656345260007356,6031360,125.0,0.01471266119624488,0.18388671875,276.25,0.05865214114410109,555.0000000000005
590,-0.000694158099940978,696,369.5,15.968718069791795,-2.9802322387695314e-09,1.6041887804865838,0.0005301750125056515,6041600,125.0,0.01535658558132127,0.1859619140625,281.25,0.061900027697159674,555.0000000000005
591,-0.0007031458866549656,696,373.81,15.968717861175538,-2.458691596984863e-08,1.5995377480983735,0.0005863537170483823,6051840,125.0,0.014564949195482768,0.182861328125,290.0,0.05708678434871243,575.0
592,-0.0005873898189747706,696,378.31,15.968717926740647,-2.2351741790771484e-09,1.604725444316864,0.00048013067080034946,6062080,147.5,0.013893249329703395,0.155322265625,288.0,0.05379900901649252,550.0
593,-0.0006453743408201262,696,371.31,15.968717950582505,7.450580596923829e-10,1.5820200808346272,0.0005323187415342545,6072320,100.0,0.014605455711716786,0.1620361328125,286.0,0.05272140366681283,552.5000000000002
594,-0.0007392516185063869,696,366.68,15.968717873096466,5.215406417846679e-09,1.5488328441977501,0.0005724511296477886,6082560,125.0,0.013812157604843379,0.2103271484375,271.5,0.060382730486208146,550.0
595,-0.0008279829373350367,696,362.76,15.968717861175538,-9.685754776000977e-09,1.5718099914491177,0.0004783144486737001,6092800,125.0,0.015252107300329953,0.1695068359375,265.5,0.05697581637946181,550.0
596,-0.0004826198070077226,696,366.03,15.968717885017394,-1.1548399925231934e-08,1.59141898304224,0.0004538680585426391,6103040,125.0,0.01624462041654624,0.1480712890625,280.25,0.05560349055415339,550.0
597,-0.0005435018247226253,696,367.87,15.96871793270111,-2.3469328880310058e-08,1.5878093801438808,0.000408387821693168,6113280,172.5,0.015867883042665197,0.137109375,299.75,0.05784703774475589,577.5000000000002
598,-0.0008266568242106586,696,365.4,15.968717902898788,1.2665987014770507e-08,1.594121127575636,0.00048444091906389984,6123520,150.0,0.016437411215156315,0.1632568359375,288.0,0.054591533417700754,527.5000000000002
599,-0.0006587472569663077,696,356.04,15.968717956542969,-7.450580596923829e-10,1.606499095261097,0.00047279747548358844,6133760,150.0,0.017463999459869227,0.15224609375,287.0,0.05774464842946827,457.5000000000006
600,-0.0005267160071525723,696,355.87,15.968717950582505,1.862645149230957e-09,1.588860061764717,0.00044087520589926045,6144000,150.0,0.016988099657464773,0.15302734375,277.25,0.05728646036452897,400.0
601,-0.0007677089335629717,696,355.28,15.96871775984764,1.2293457984924316e-08,1.574409183859825,0.00043505669296450833,6154240,150.0,0.01559767964645289,0.16416015625,284.0,0.054976396855689544,450.0
602,-0.0005376858927775175,696,358.76,15.968717992305756,5.960464477539063e-09,1.568507195264101,0.0004285596067518327,6164480,175.0,0.017644125752849505,0.12998046875,291.25,0.05533716196371583,450.0
603,-0.0006231555016711354,696,353.52,15.968717950582505,-1.080334186553955e-08,1.5261431343853473,0.0005167651797250983,6174720,150.0,0.016208453799481503,0.1743896484375,277.25,0.05793956930320432,375.0
604,-0.0008723231119802221,696,356.94,15.968717992305756,3.3527612686157227e-09,1.5118069350719452,0.00047629469940773105,6184960,172.5,0.016169156794785523,0.18056640625,286.25,0.05723115372856036,375.0
605,-0.0004482452030060813,696,366.93,15.968717974424361,-1.2665987014770507e-08,1.509313451498747,0.00040006568412991327,6195200,175.0,0.017448718450032173,0.1283447265625,308.0,0.054646843939642545,575.0
606,-0.0007290803245268762,696,367.96,15.968718099594117,-1.601874828338623e-08,1.5225694946944714,0.00043840526545295687,6205440,175.0,0.01834436641074717,0.163818359375,322.25,0.05969269278616605,600.0
607,-0.000644576785271056,696,366.76,15.96871799826622,4.8428773880004884e-09,1.513715148717165,0.000472081661277457,6215680,197.5,0.017131905088899658,0.1512451171875,324.0,0.05754488885363092,602.5000000000002
608,-0.0006648268376011401,696,362.83,15.96871783733368,1.4901161193847657e-09,1.515556064248085,0.0004405630218968781,6225920,200.0,0.0174772310841945,0.1417724609375,308.25,0.055727911266780915,442.5000000000015
609,-0.0006548707402544096,696,357.16,15.968718016147614,-7.450580596923829e-10,1.5366503320634366,0.0005220384414243995,6236160,200.0,0.017584071986493654,0.1842529296875,293.75,0.0625212650359768,375.0
610,-0.0004496790177654475,696,354.16,15.968717944622039,-1.0058283805847169e-08,1.550120234489441,0.00039674568773762076,6246400,175.0,0.017585121837328188,0.13466796875,295.25,0.057519391276049756,375.0
611,-0.0008346310292836279,696,359.5,15.968717873096466,7.450580596923829e-10,1.5601792953908444,0.0004695802282441264,6256640,175.0,0.01742613368842285,0.1791015625,295.25,0.058429416128762145,375.0
612,-0.0007749649841571227,696,360.71,15.968717843294144,-9.685754776000977e-09,1.5466763906180858,0.0005253737229281797,6266880,175.0,0.015097151914960704,0.1896484375,288.0,0.05628004183285925,375.0
613,-0.0008010869481950067,696,361.46,15.968717962503433,5.587935447692871e-09,1.5576058313250543,0.0004881826056674754,6277120,172.5,0.014388059437624178,0.18759765625,270.75,0.05672413697212283,375.0
614,-0.0004994214745238423,696,361.12,15.968717843294144,-1.601874828338623e-08,1.540260262787342,0.0003643303691234223,6287360,150.0,0.015793184025096708,0.1363525390625,263.25,0.05425005141893304,375.0
615,-0.0007492716889828443,696,359.89,15.96871782541275,1.080334186553955e-08,1.5223839990794659,0.0004642627227326557,6297600,150.0,0.01636247498099692,0.18134765625,264.75,0.05861770203415314,352.5000000000002
616,-0.0006388260153471492,696,359.24,15.96871787905693,-1.862645149230957e-09,1.5254333272576333,0.0004638330180753769,6307840,150.0,0.01695152496686205,0.18603515625,270.75,0.061458992184596925,375.0
617,-0.0006174086316605099,696,359.05,15.968718153238296,-1.4156103134155273e-08,1.5531750440597534,0.00042544474013084255,6318080,197.5,0.0176701053744182,0.1490478515625,287.0,0.057781060351224024,375.0
618,-0.0006358075333992019,696,363.57,15.9687180519104,-1.0058283805847169e-08,1.5438407845795155,0.0004922847499244654,6328320,200.0,0.016699440126103582,0.1841064453125,317.0,0.06264158170384589,552.5000000000002
619,-0.0005488619819516316,696,366.15,15.968717950582505,1.0058283805847169e-08,1.5497032076120376,0.0004185653314380033,6338560,200.0,0.016782616949058138,0.1427490234375,328.5,0.05768597452059885,575.0
620,-0.0007266660337336362,696,366.41,15.968718004226684,-2.9802322387695314e-09,1.556360376626253,0.0004212334720278932,6348800,200.0,0.01674703812750522,0.1501220703125,327.5,0.057216038369510405,575.0
621,-0.00041362444171682,696,361.38,15.968717986345291,3.3527612686157227e-09,1.5586561404168606,0.00039372060009128517,6359040,200.0,0.016311555218999275,0.13427734375,310.0,0.0580627879872798,525.0
622,-0.0003688331809826195,696,365.89,15.968717956542969,4.097819328308106e-09,1.5622279472649097,0.0003941026090220845,6369280,150.0,0.015284996884292922,0.1345947265625,291.0,0.05532731681741796,400.0
623,-0.0006367594905896112,696,367.59,15.968718075752259,-2.5331974029541015e-08,1.5781513839960097,0.000447366270387306,6379520,150.0,0.01701623189583188,0.1734375,290.5,0.061134977023546457,405.00000000000045
624,-0.0008087062917184085,696,368.23,15.968717986345291,-7.82310962677002e-09,1.5906486853957176,0.0004950433118807495,6389760,150.0,0.01656202624726575,0.191943359375,299.25,0.06309619873356169,455.0000000000004
625,-0.0006351989286486059,696,360.11,15.968717914819717,-1.825392246246338e-08,1.6056979410350323,0.0004562458377108669,6400000,150.0,0.016567240029689855,0.1835205078125,293.0,0.061401186717482556,487.5000000000011
626,-0.0007733626422123052,696,359.41,15.968717843294144,-2.0116567611694337e-08,1.5952285706996918,0.000471722754360826,6410240,175.0,0.016594254458323122,0.1843994140625,291.0,0.05902404687625599,407.5000000000006
627,-0.0006483659497462213,696,357.55,15.968717986345291,-1.3411045074462891e-08,1.599809429049492,0.0004269584332604381,6420480,175.0,0.01746293629112188,0.16171875,291.75,0.06089981967059046,430.0000000000004
628,-0.0004977161588612944,696,354.43,15.968717831373215,6.7055225372314455e-09,1.5875189885497094,0.00036414076364508217,6430720,197.5,0.01712894875963684,0.1289794921875,286.0,0.055569970630415064,400.0
629,-0.0005923349963268265,696,348.58,15.968717914819717,-2.7939677238464355e-08,1.571419856697321,0.000430103666488435,6440960,197.5,0.01802441716718022,0.1674072265625,286.0,0.06091850095638429,375.0
630,-0.000582925567869097,696,351.87,15.968718135356903,-5.960464477539063e-09,1.5767825275659562,0.00044925348964568456,6451200,175.0,0.01850074758986011,0.1742431640625,300.5,0.06124229216377954,377.5000000000002
631,-0.0009159075154457242,696,352.6,15.968717968463897,-1.4901161193847657e-09,1.5931457847356796,0.00044635940408852546,6461440,197.5,0.017390370595967396,0.19296875,301.75,0.0632913759886485,375.0
632,-0.0007511031115427613,696,355.79,15.968718045949936,-1.4901161193847657e-09,1.6074131801724434,0.00045332988050006406,6471680,175.0,0.017791161734203344,0.1851318359375,308.75,0.06196292440891236,407.5000000000006
633,-0.0006953538846573793,696,355.36,15.96871783733368,5.960464477539063e-09,1.6105698853731156,0.00047563657690545823,6481920,172.5,0.01618776893010363,0.1753173828125,294.5,0.059376968575145905,400.0
634,-0.0007379139075055719,696,351.04,15.96871787905693,1.2293457984924316e-08,1.6233202539384366,0.0004531553606199168,6492160,150.0,0.01508465751830954,0.1915283203125,273.5,0.06227155096085459,375.0
635,-0.0007801371975801885,696,354.0,15.968717896938324,-1.862645149230957e-08,1.6181113228201867,0.000471833919658593,6502400,150.0,0.01728247553692199,0.2112548828125,271.25,0.06466188269787539,375.0
636,-0.0006347972172079608,696,364.26,15.968717992305756,-1.4901161193847656e-08,1.6391204617917539,0.00045829823917813427,6512640,150.0,0.015364751416200306,0.201806640625,289.0,0.06137640266038795,452.50000000000017
637,-0.00034120475756935773,696,365.0,15.968717896938324,-7.82310962677002e-09,1.640861439704895,0.0003416003906693277,6522880,150.0,0.015132710873149335,0.117529296875,289.0,0.05401519275125738,502.5000000000002
638,-0.0006314408965408802,696,363.06,15.96871782541275,-6.7055225372314455e-09,1.6299963295459747,0.0003783097300001259,6533120,125.0,0.014016637804161292,0.16181640625,280.0,0.056856164729674565,477.5000000000002
639,-0.0007013209804426878,696,362.38,15.96871783733368,-1.4528632164001465e-08,1.6237616002559663,0.00046482109695915596,6543360,125.0,0.01528536077530589,0.2092529296875,268.75,0.061500035110304406,500.0
640,-0.0008818938891636208,696,360.07,15.968717944622039,1.1175870895385742e-09,1.6040016688406467,0.00042845550345145257,6553600,125.0,0.01534720957861282,0.2025634765625,267.75,0.05948735380997507,502.5000000000002
641,-0.0005723486974602565,696,364.16,15.968717986345291,-1.5273690223693846e-08,1.5698774136602878,0.00043720192831955276,6563840,150.0,0.016532964759971947,0.16572265625,275.5,0.057215155533699526,500.0
642,-0.0004270222940249369,696,368.52,15.968717980384827,1.3783574104309083e-08,1.5590711832046509,0.0003588357427929623,6574080,150.0,0.01602674232563004,0.1336669921875,297.75,0.05583054414210392,550.0
643,-0.0006740327429724857,696,370.48,15.968717950582505,-8.568167686462402e-09,1.5594444751739502,0.0003986583753871287,6584320,150.0,0.014496686476195463,0.1521484375,277.5,0.054106227211866045,402.5000000000002
644,-0.0005473116994835437,696,367.68,15.968717986345291,-4.470348358154297e-09,1.59122976064682,0.00039662143866507903,6594560,150.0,0.016503090874175542,0.150537109375,291.75,0.05363115304015213,505.00000000000045
645,-0.0004880202672211453,696,366.16,15.968718034029006,1.825392246246338e-08,1.6013633623719215,0.0004608278126283949,6604800,150.0,0.014985993564187084,0.1731689453125,283.5,0.057280430918350764,477.5000000000002
646,-0.0006860433524707333,696,362.27,15.968717968463897,4.8428773880004884e-09,1.5996172815561294,0.00042314715091862354,6615040,172.5,0.016451648939982987,0.1823974609375,283.25,0.06011993640887318,450.0
647,-0.0007788497518049553,696,357.14,15.968717944622039,-1.601874828338623e-08,1.6094672225415707,0.0003837384047841397,6625280,150.0,0.01707991962612141,0.16630859375,287.25,0.05971683103767157,482.5000000000007
648,-0.000579521780309733,696,356.64,15.968717855215072,1.6391277313232423e-08,1.5873944096267223,0.00040267708188963526,6635520,150.0,0.015310545955435373,0.16591796875,294.75,0.057806225940299286,552.5000000000002
