P01:episode_rewards,PMM:episode_rewards,fps,explained_variance,epoch_idx,grad_norm,episode_length,policy_entropy,P09:episode_rewards,advantage_norm,value_loss,policy_loss,frames
0.9000000000000004,3.36,324,0.8649387913942337,299,0.4166707025786558,253.53,1.3272756814956665,7.1000000000000085,1.43169639647007,0.014237591254059226,-0.007638390388219705,2392000
1.0,3.81,324,0.8726479309797287,300,0.37943167466494904,264.3,1.3195153188705444,9.0,1.3359781789779663,0.012083706930279731,-0.0027491385383473245,2400000
1.0,4.08,324,0.8338166749477387,301,0.44715318914509816,275.89,1.3020164740085602,9.0,1.5146836614608765,0.015485074250027537,-0.00513610595749924,2408000
1.0,3.96,324,0.8526037210226058,302,0.3912774290051845,271.35,1.2972572207450868,8.100000000000009,1.4271290147304534,0.013501840042881668,-0.0004235506770783104,2416000
0.9000000000000004,3.99,324,0.7976580142974854,303,0.5468225957954078,271.24,1.235403962135315,8.100000000000009,1.7602270543575287,0.020571532770991326,-0.009364039898500778,2424000
0.0,4.3,324,0.8652159529924393,304,0.400806506260774,284.63,1.2772912883758545,10.0,1.3981774562597276,0.012919643053319305,-0.00352282862571883,2432000
0.0,4.31,324,0.9154559552669526,305,0.31247237613650963,281.94,1.313954027891159,10.100000000000009,1.1561389666795732,0.008901762659661472,4.292822763090953e-05,2440000
0.0,4.12,324,0.8640851366519928,306,0.3948901379592558,274.72,1.306616780757904,10.0,1.4378920269012452,0.013964568038936705,-0.003198472709627822,2448000
1.0,4.72,324,0.7512206768989563,307,0.5354301978608446,295.37,1.2577668857574462,11.0,1.7281824666261674,0.02033323095180094,-0.004699713789159432,2456000
2.0,5.11,324,0.8116745400428772,308,0.4884659056997541,308.4,1.2790717256069184,10.100000000000009,1.698007539510727,0.019284148095175625,-0.007026821571926121,2464000
2.0,5.73,324,0.8456713056564331,309,0.44024627905311325,328.39,1.2730884289741515,11.0,1.4862741994857789,0.014542531878687441,-0.0029056205833330752,2472000
0.0,5.76,324,0.8245876377820969,310,0.4905014615981532,329.21,1.2397429847717285,11.0,1.579877708554268,0.016680066767148675,-0.006480242289835587,2480000
0.0,5.6,324,0.8119888913631439,311,0.5369049168139773,328.06,1.237802929878235,11.0,1.714533004760742,0.019299072767607867,-0.0010381368605885655,2488000
0.0,5.67,324,0.836153370141983,312,0.4703419574339729,330.56,1.288323746919632,11.0,1.6110101008415223,0.017090888898819684,-0.004467676416679751,2496000
0.0,5.75,324,0.8339874494075775,313,0.4667030491169149,336.14,1.2616377484798431,11.0,1.5489364796876908,0.01586362694390118,-0.007186186870094389,2504000
1.0,5.86,324,0.8757832938432694,314,0.38231968534251487,342.65,1.248539638519287,11.0,1.4387114214897156,0.013529608664102853,-0.007205315173778217,2512000
2.0,5.96,324,0.8491998493671418,315,0.44934367567488465,339.28,1.257519884109497,10.100000000000009,1.544194881916046,0.015727905093226583,-0.0033899693178682357,2520000
1.0,5.65,324,0.7966428345441818,316,0.5504130491726021,331.34,1.2481595587730407,10.0,1.8067158889770507,0.02118742060381919,-0.0061510904040915195,2528000
1.0,5.64,324,0.8050872057676315,317,0.49404237315469646,328.56,1.2496665132045746,10.0,1.706246286034584,0.019189143562689425,-0.003740951804211363,2536000
1.9000000000000004,6.03,324,0.8328916984796524,318,0.4844996380583033,335.64,1.2377263283729554,11.0,1.60863055229187,0.017115990999154746,-0.006230379846529104,2544000
1.0,6.68,324,0.8117293143272399,319,0.4531608473691403,353.78,1.2266769206523895,11.0,1.594751250743866,0.01671095002675429,-0.004668958378024399,2552000
2.0,6.77,324,0.84094497859478,320,0.4807542412112656,362.58,1.2296588051319122,11.0,1.6143250960111617,0.017109013432636856,-0.004581245849840343,2560000
2.0,6.71,324,0.8346070331335068,321,0.48111257466523566,361.71,1.2178579831123353,11.100000000000009,1.628394317626953,0.017391213839873673,-0.003866187237581471,2568000
2.0,6.87,324,0.865651895403862,322,0.4655306690674029,367.25,1.2322457361221313,12.0,1.490158385038376,0.014564882693812252,-0.0028110528321121818,2576000
1.9000000000000004,6.41,324,0.8885336953401566,323,0.41565663248107965,351.78,1.265884667634964,11.100000000000009,1.3768202674388885,0.012656525596976281,-0.004536130366032012,2584000
1.9000000000000004,6.27,324,0.837294093966484,324,0.4341847327885979,346.56,1.2289082133769988,11.0,1.5920549321174622,0.01659876933787018,-0.0016674326284555718,2592000
0.9000000000000004,6.65,324,0.8097729814052582,325,0.5782800730123003,355.32,1.2192592895030976,11.100000000000009,1.780062370300293,0.02098050793632865,-0.0032258050132077188,2600000
1.9000000000000004,6.85,324,0.840888614654541,326,0.4821128893801502,360.66,1.2426181995868684,12.0,1.6068907672166823,0.01728800659067929,0.0007107900589471683,2608000
1.0,6.89,324,0.8646110326051712,327,0.4470110843512951,369.81,1.2599477112293243,12.0,1.513615784049034,0.0153235179069452,-0.0029243063600733876,2616000
0.9000000000000004,6.81,324,0.8265054023265839,328,0.4343770886144689,370.25,1.266304293870926,12.0,1.498528578877449,0.015020201635779813,-0.0017599184979917482,2624000
1.9000000000000004,7.11,324,0.8211030519008636,329,0.4450432182939793,380.05,1.219344481229782,13.0,1.6306859487295151,0.01748847516719252,-0.004900402275725355,2632000
1.0,6.63,324,0.856936292052269,330,0.481813933724868,366.49,1.205144031047821,13.0,1.599886873960495,0.016933087119832636,-0.007637240245239809,2640000
0.0,6.4,324,0.8660105401277542,331,0.4427864192376487,346.45,1.2094748604297638,13.0,1.4899366158246994,0.014831750693265349,-0.004128560938406736,2648000
0.0,6.72,324,0.8046461391448975,332,0.5332350042406816,357.86,1.2209403800964356,13.100000000000009,1.7014777266979217,0.019250776907429098,-0.006376504027066403,2656000
0.9000000000000004,6.94,324,0.76878253698349,333,0.5457575646485465,365.45,1.210974017381668,14.0,1.8179744589328766,0.021587173282168807,-0.0063896837263018825,2664000
1.0,7.74,324,0.8485871803760529,334,0.47149036540433914,383.7,1.221225746870041,15.0,1.5761446309089662,0.016339288051240144,-0.001710962748620659,2672000
2.0,8.16,324,0.8020623278617859,335,0.4964228065443518,397.39,1.1846482038497925,15.0,1.7055802923440933,0.019074262836948037,-0.005722644673369359,2680000
2.0,8.37,324,0.8418483430147171,336,0.5232541688079544,409.32,1.1782567918300628,15.0,1.6917572915554047,0.018913269066251813,-0.007071340225775202,2688000
2.0,8.59,324,0.8046065586805343,337,0.5592596397531995,407.3,1.1724972140789032,15.100000000000009,1.795837448835373,0.021204457441344856,-0.0032368720282102002,2696000
0.9000000000000004,7.91,324,0.8162407732009888,338,0.5101995391636112,396.03,1.1784430688619614,14.0,1.6960626226663589,0.018652074271813035,-0.009002658459066878,2704000
0.0,7.7,324,0.8209781002998352,339,0.5119497038456619,394.76,1.178595817089081,14.0,1.7127549493312835,0.01919453331269324,-0.0055928697326453405,2712000
0.0,8.06,324,0.8069473630189896,340,0.5353763305679041,406.1,1.1740404850244521,15.0,1.7412933844327927,0.019811839675530792,-0.004647849533939734,2720000
0.0,7.87,324,0.8706530904769898,341,0.4582199365653088,397.84,1.2133621764183045,15.0,1.5448281633853913,0.015814202039036898,-0.004040159966680221,2728000
0.0,8.01,324,0.8219341188669205,342,0.48887343785897996,399.54,1.2154530370235443,15.0,1.6901007854938508,0.01916184005793184,-0.004712576404272113,2736000
0.0,7.59,324,0.8445380681753158,343,0.4843937898488347,380.09,1.198959208726883,14.100000000000009,1.614423502087593,0.017355532669462263,-0.0049789109930861745,2744000
0.0,7.85,324,0.8020873618125915,344,0.5106241322902858,390.08,1.1560006618499756,14.0,1.6938736534118652,0.018884115926921366,-0.007873313251984655,2752000
0.0,8.06,324,0.8403441721200943,345,0.4931204604862435,389.38,1.1542210459709168,14.100000000000009,1.6503016614913941,0.018037196388468145,-0.005281024621217512,2760000
0.0,7.79,324,0.8640325605869293,346,0.49361222945339867,387.12,1.1869246888160705,14.100000000000009,1.6021293246746062,0.01659917879384011,-0.005370173923438415,2768000
0.0,7.92,324,0.8233189284801483,347,0.5311853110037328,395.79,1.1869115209579468,14.100000000000009,1.719346137046814,0.01976646576076746,-0.006242587578453822,2776000
1.8000000000000007,8.67,324,0.8282498925924301,348,0.5165129761778124,410.89,1.19223140001297,15.0,1.70128708422184,0.019485202296637,-0.0012029145612905267,2784000
0.0,8.23,324,0.7773836189508438,349,0.5630858712268738,398.22,1.2008703362941742,15.0,1.8162969475984574,0.021558385379612445,-0.001496319407306146,2792000
1.9000000000000004,8.41,324,0.7853309607505798,350,0.5744954610695224,406.59,1.183656426668167,15.0,1.8672925931215287,0.023044473491609097,-0.007689678883180022,2800000
2.0,8.9,324,0.8476514834165573,351,0.4826404919986912,419.54,1.2198954606056214,15.0,1.6478582203388215,0.01792234865017235,-0.0022981752722989767,2808000
2.0,8.87,324,0.7974725431203842,352,0.4805889049332521,419.36,1.2171021258831025,15.0,1.6649745619297027,0.018168429285287856,-0.0022294863875140436,2816000
2.0,9.11,324,0.7926763492822647,353,0.5408641136022428,433.6,1.2032903158664703,15.100000000000009,1.8206359958648681,0.021652174917981028,-0.00790271602832945,2824000
2.0,8.97,324,0.8109118205308914,354,0.5403913853506029,430.87,1.2057987463474273,16.0,1.7300118511915208,0.019995741094462574,-0.005263532518292777,2832000
2.0,9.28,324,0.8273540228605271,355,0.502588537083811,440.43,1.1953335833549499,16.0,1.73919708609581,0.01993881745263934,-0.0018956608460575807,2840000
2.0,9.27,324,0.8242260497808457,356,0.5068550030315431,438.69,1.1909596705436707,16.0,1.7067098253965378,0.019494062326848506,-0.004988749062758871,2848000
2.0,9.67,324,0.8301170670986175,357,0.5044588745344617,448.96,1.2403204441070557,16.0,1.7045219266414642,0.019214581018313765,-0.004196386936819181,2856000
1.9000000000000004,8.83,324,0.845882396697998,358,0.5265651256788076,421.65,1.2132214438915252,16.0,1.6920141196250915,0.019028199631720782,-0.009023851896054112,2864000
1.0,8.77,324,0.826845440864563,359,0.4561255403837359,415.43,1.21315762758255,15.100000000000009,1.6132240271568299,0.01733712337911129,-0.0032035589547012933,2872000
0.9000000000000004,8.07,324,0.8485345214605331,360,0.463974756919613,398.34,1.1761371827125549,15.0,1.5484361058473588,0.01574192085303366,-0.005787929116631858,2880000
0.0,8.03,324,0.8459598243236541,361,0.5006591624103323,395.81,1.1867037320137024,14.300000000000026,1.6378891521692276,0.017673376575112344,-0.005588464138563723,2888000
0.0,7.97,324,0.8109402865171432,362,0.6023160928326123,391.1,1.1069619870185852,16.0,1.9126038217544556,0.024212649529799818,-0.005513675840338692,2896000
0.0,8.63,324,0.8117731076478958,363,0.5522144628181348,413.27,1.1839271402359008,16.10000000000001,1.7351069617271424,0.01960816706996411,-0.005089426794875181,2904000
0.0,8.91,325,0.8265877729654312,364,0.542539899802992,424.99,1.217502120733261,16.10000000000001,1.815138875246048,0.021903793537057938,-0.0024790243804454805,2912000
0.0,8.82,325,0.8335812443494797,365,0.4778311954498269,425.85,1.2342595863342285,16.10000000000001,1.6457740873098374,0.017728154733777046,-0.0021306165624991992,2920000
0.0,9.09,325,0.7959643930196763,366,0.5258721876976115,439.82,1.1930162227153778,16.0,1.7814429581165314,0.0208147417800501,-0.004684338349616155,2928000
0.0,9.37,325,0.8217960411310196,367,0.49803407454643234,447.07,1.1982114279270173,18.0,1.7770886152982712,0.0207749630138278,-0.0030322612018790097,2936000
0.0,9.39,325,0.8198497956991195,368,0.544978351660238,447.25,1.2153236985206604,16.200000000000017,1.7608687341213227,0.02032512121833861,-0.0020585924915212674,2944000
0.0,9.98,325,0.8258417129516602,369,0.5201703068807064,459.75,1.209273464679718,18.0,1.799901911020279,0.021843162225559355,-0.005700721069006249,2952000
0.0,9.92,325,0.8368785208463669,370,0.470486843696406,455.69,1.1968219220638274,18.0,1.700845662355423,0.01933748838957399,-0.0024866765522165222,2960000
0.0,10.68,325,0.8038771080970765,371,0.5695749185244581,477.77,1.1637231254577636,18.0,1.8588729465007783,0.02253756978083402,-0.009299632656911853,2968000
0.9000000000000004,10.86,325,0.7948018687963486,372,0.5352318713755078,481.45,1.1582496738433838,18.0,1.8138576585054398,0.021765283471904696,-0.002882395672495477,2976000
2.0,10.72,325,0.8186010384559631,373,0.5068873997759517,476.51,1.187277216911316,18.0,1.7587002724409104,0.020408622869290412,-0.0036553195724263786,2984000
2.0,10.57,325,0.8226730918884277,374,0.5193191442954281,474.2,1.1888761687278748,17.10000000000001,1.7579534840583801,0.020385345481336116,-0.005066066695362679,2992000
2.0,10.17,325,0.8166035807132721,375,0.48439343382148936,464.67,1.1942453384399414,17.0,1.7279541838169097,0.019773032939992843,-0.002811019840009976,3000000
2.0,9.74,325,0.8238988333940506,376,0.5860754276174266,452.25,1.173434454202652,16.10000000000001,1.914037116765976,0.024171493668109178,-0.00790168590581743,3008000
2.0,9.33,325,0.798842402100563,377,0.5634519685047068,439.21,1.1432225215435028,16.0,1.8701000130176544,0.022981337532401086,-0.009587466459488497,3016000
2.0,9.78,325,0.7573776781558991,378,0.6696436926873867,451.53,1.135087304711342,17.0,1.8927764630317687,0.023819343764334918,-0.00714877203659853,3024000
2.0,9.25,325,0.8621844011545181,379,0.5031091342275165,437.98,1.1880919766426086,16.10000000000001,1.6866486674547196,0.01889107604511082,-0.005103484867140651,3032000
2.0,9.34,325,0.7655326753854752,380,0.5900067506233555,445.87,1.1924875497817993,16.0,1.8961233365535737,0.023722529392689467,-0.005445979277719743,3040000
2.0,9.49,325,0.7859730118513107,381,0.5879818707407352,453.82,1.148215294480324,16.0,1.9021538043022155,0.02359824061393738,-0.008991979585844093,3048000
2.0,9.68,325,0.7839316987991333,382,0.5674351190313929,462.12,1.1867880696058273,16.0,1.8804851698875427,0.023247062051668762,-0.0005314172018552199,3056000
2.0,9.96,325,0.8155099976062775,383,0.49185478555715045,472.25,1.200978660583496,17.0,1.7765638440847398,0.021062567750923335,-0.004931861056829803,3064000
2.0,9.66,325,0.7250312399864197,384,0.6011960599328908,464.74,1.2027826821804046,16.0,1.8897530591487885,0.02306398461572826,-0.0008450362204166595,3072000
4.0,9.89,325,0.7922124677896499,385,0.5699739832020804,473.87,1.2192314076423645,16.0,1.8974494540691376,0.02384446513839066,-0.003343228296143934,3080000
4.0,10.02,325,0.8058272457122803,386,0.5123303268055881,471.79,1.2357870829105377,16.10000000000001,1.7656264477968215,0.020466618430800734,-0.004556019834708423,3088000
3.9000000000000004,9.99,325,0.8171463471651077,387,0.5092964411684245,465.61,1.2261932957172395,17.0,1.7469184231758117,0.020149521734565495,-0.007477294534764951,3096000
2.0,10.27,325,0.8143907296657562,388,0.562081162188361,462.01,1.153550711274147,18.10000000000001,1.8292734795808792,0.022151007819920777,-0.005358639656187734,3104000
3.0,10.58,325,0.7571904903650284,389,0.5491211522561416,470.87,1.1559675860404968,18.10000000000001,1.7632173097133637,0.020727907572872937,-0.0052601594832958655,3112000
2.9000000000000004,11.07,325,0.7796516025066376,390,0.5122096194686975,481.13,1.1556436371803285,20.0,1.7730310815572738,0.020681820851750674,-0.0050113805884029715,3120000
2.9000000000000004,11.3,326,0.6846040594577789,391,0.6248561866785682,486.13,1.1645221483707429,20.0,1.9268386685848236,0.02465835006441921,-0.007540098353638313,3128000
2.9000000000000004,11.46,326,0.7904401844739914,392,0.5918731544681978,490.16,1.1749603641033173,20.10000000000001,1.9109155964851379,0.02425007789861411,-0.004026685693534091,3136000
3.0,12.48,326,0.7580345505475998,393,0.6385643197864448,509.25,1.136295155286789,21.0,1.965142878293991,0.025779112162999808,-0.009132368219143245,3144000
3.9000000000000004,12.67,326,0.7657463467121124,394,0.6452451103399546,526.04,1.171053397655487,21.0,1.9534216439723968,0.02489271400962025,-0.003065695057157427,3152000
4.9,12.95,326,0.7320489913225174,395,0.6162485940334765,540.19,1.179168951511383,21.0,2.0684539461135865,0.028165141632780433,-0.009063172139431117,3160000
5.800000000000001,13.37,326,0.7338893103599549,396,0.6681815870470982,552.7,1.1393450903892517,21.0,2.064423885345459,0.02811793194152415,-0.008136573731899261,3168000
7.0,13.64,326,0.7251712781190872,397,0.6739106610164778,565.36,1.1522338557243348,21.0,2.1094831717014313,0.02887162324041128,-0.009649494826444425,3176000
7.0,14.29,326,0.7548516869544983,398,0.5849598221154269,579.38,1.146643168926239,21.0,1.9352660048007966,0.024517318326979877,-0.008022599784017075,3184000
7.0,15.09,326,0.74930419921875,399,0.576829754972188,594.35,1.1591916888952256,22.0,1.8212296390533447,0.0218337883008644,-0.006709609542740509,3192000
8.0,15.32,326,0.7261262786388397,400,0.5987645925912645,604.9,1.171699675321579,21.0,1.9676480686664581,0.025640882654115557,-0.008778661678661592,3200000
9.9,15.52,326,0.7210982012748718,401,0.5881549331022802,606.54,1.1197732341289521,21.0,2.0241037046909334,0.027140400018543006,-0.009165012096636928,3208000
11.0,15.82,326,0.7162082052230835,402,0.6253691671534303,611.62,1.1038959455490112,21.0,1.997214388847351,0.025968609107658268,-0.007388925915001891,3216000
10.9,15.63,326,0.7083065640926361,403,0.6497147071852051,603.96,1.1154050844907761,21.0,2.0642915773391723,0.02859200006816536,-0.010702762357868777,3224000
10.9,16.12,326,0.6857671362161636,404,0.7002202429222458,606.96,1.1222174865007402,21.0,2.0996276372671128,0.029043872384354474,-0.011470485033350996,3232000
11.0,16.49,326,0.7158793568611145,405,0.6555785813996465,616.38,1.11371397793293,22.10000000000001,2.150847327709198,0.030299512166529895,-0.006782920738623943,3240000
11.0,16.35,326,0.7198442471027374,406,0.684978423859272,619.32,1.120016903281212,23.10000000000001,2.098868532180786,0.02914317007176578,-0.009561128774075769,3248000
11.0,16.25,326,0.7337175977230072,407,0.5989023595717665,620.29,1.0867226368188858,22.10000000000001,2.033501787185669,0.027101324945688246,-0.004512620198656805,3256000
11.0,16.78,326,0.7263899898529053,408,0.5901796375209449,633.81,1.1117027300596236,24.0,2.0329783749580383,0.02738584581296891,-0.007462481143884361,3264000
11.0,16.88,326,0.6952016061544418,409,0.7220295470918846,628.71,1.0764349681138992,24.200000000000017,2.0767561483383177,0.028325702995061874,-0.01026833850017283,3272000
10.0,17.17,326,0.7325625026226044,410,0.6586357628350626,631.23,1.1329917311668396,26.0,1.9923764634132386,0.02582300115376711,-0.0071534739673370495,3280000
10.0,17.58,326,0.722669757604599,411,0.6282696816777404,641.68,1.0870786279439926,27.10000000000001,2.0256918466091154,0.026947969384491444,-0.006571796419157181,3288000
10.0,17.66,326,0.6963419240713119,412,0.7153439358573952,644.58,1.0606822335720063,26.200000000000017,2.0839399898052218,0.02844443165231496,-0.013607041521026986,3296000
11.0,17.8,326,0.7198207008838654,413,0.7089948318962574,646.93,1.0653038942813873,25.10000000000001,2.1597223460674284,0.030536573994904757,-0.009080988506320864,3304000
11.0,18.36,326,0.6735106611251831,414,0.6328273545833926,653.31,1.0021659541130066,28.0,2.2040792727470397,0.032296188687905666,-0.005863052280619741,3312000
11.0,18.73,326,0.7021218234300614,415,0.6910780309657433,658.82,1.026468384861946,28.0,2.1181566083431242,0.029898885693401097,-0.005041351571708219,3320000
11.0,19.07,326,0.670979210138321,416,0.7043337427850166,652.08,1.0435509496927262,28.0,2.218325254917145,0.0328930330183357,-0.0034193850436713548,3328000
10.9,19.17,326,0.7272965466976166,417,0.6662353287207676,659.42,1.080672985315323,28.10000000000001,2.0967303824424746,0.028980251187458634,-0.006701234083157033,3336000
11.0,19.57,326,0.6614783865213394,418,0.7219460832144421,677.18,1.0401310586929322,30.10000000000001,2.0618133318424223,0.028950035874731838,-0.009806292812572791,3344000
12.9,19.87,326,0.6778205633163452,419,0.7049555866685676,677.6,1.0004293781518936,30.10000000000001,2.175330480337143,0.031161276809871196,-0.007915765254801954,3352000
12.0,19.85,326,0.6859603464603424,420,0.7372474571872538,673.2,0.9946982938051224,30.0,2.247731555700302,0.03373453778680414,-0.011723079323128332,3360000
12.0,19.98,326,0.6991281354427338,421,0.653968828802443,676.36,1.0079785680770874,30.0,2.087222406864166,0.02895826257765293,-0.010532034498464782,3368000
12.0,19.95,326,0.7223873829841614,422,0.6271723544438964,683.83,1.0299007910490037,30.0,2.0929454827308653,0.028884072806686163,-0.003213526139734313,3376000
12.0,20.11,326,0.6627304315567016,423,0.6835004213131701,687.9,1.085461032986641,30.0,2.153960971236229,0.0307340036239475,-0.009483157396316529,3384000
12.0,20.42,326,0.7153423553705216,424,0.6571035533394243,699.46,1.1307760131359101,30.0,2.068457624912262,0.028722488451749087,-0.004892387457657605,3392000
12.0,20.5,326,0.7008796072006226,425,0.6731131813507325,694.35,1.1290324997901917,30.0,2.235255792140961,0.03368476366624236,-0.010019957735203207,3400000
12.0,20.43,326,0.736116184592247,426,0.6380267703159364,680.53,1.1512861239910126,30.0,2.048490580320358,0.028035164065659045,-0.009327938517089933,3408000
12.0,20.04,327,0.7288639897108078,427,0.5971661843382446,671.77,1.1578535157442094,30.0,2.0052661156654357,0.02662940419279039,-0.0034674784916569478,3416000
12.0,20.22,327,0.666798026561737,428,0.6895285211223726,681.09,1.1089376616477966,30.0,2.1481476783752442,0.0314047166146338,-0.012285479997808579,3424000
12.0,20.47,327,0.6963831436634064,429,0.559287449138468,690.6,1.1082879656553268,30.0,1.9698803150653839,0.025906302658841016,-0.005635593405459076,3432000
12.0,21.25,327,0.7046464216709137,430,0.6550427745115057,702.4,1.0562880170345306,32.0,2.091943233013153,0.029489567037671804,-0.010736591208988101,3440000
12.0,21.31,327,0.6711963707208634,431,0.7311984495743189,702.22,1.063394170999527,32.0,2.2370309793949126,0.03353070778306574,-0.015503316971007734,3448000
12.0,21.58,327,0.7229311215877533,432,0.676598345667999,709.0,1.0510631370544434,32.10000000000001,2.134927304983139,0.03043613866902888,-0.00794274174142629,3456000
12.0,20.76,327,0.6624522477388382,433,0.687227713899495,695.32,1.057823269367218,32.0,2.0810926282405853,0.029589291587471964,-0.0063281179474142845,3464000
12.0,20.96,327,0.7057807224988938,434,0.6677996493935836,707.34,1.0825707942247391,32.0,2.0483236491680143,0.027819718862883747,-0.014887977028847673,3472000
13.0,21.9,327,0.7329417037963867,435,0.6830018289646961,729.02,1.0881387734413146,32.10000000000001,2.1193945252895356,0.02995913970284164,-0.011982957184081898,3480000
13.0,22.29,327,0.6848287105560302,436,0.6594867247607152,736.74,1.0861849534511565,32.10000000000001,2.1123736667633057,0.02972240887582302,-0.004488914108951576,3488000
13.0,22.33,327,0.6784232515096664,437,0.7495162943047733,735.04,1.0847105711698533,32.0,2.2641010653972624,0.03519868408329785,-0.014008805863559246,3496000
13.0,22.32,327,0.7145256191492081,438,0.6193452875205103,729.95,1.039176572561264,32.10000000000001,2.0931978046894075,0.029245415036566556,-0.010916978601599112,3504000
13.0,21.86,327,0.6871539002656937,439,0.6772699809893531,719.46,1.034005949497223,31.0,2.1380604577064513,0.031416452508419755,-0.008611404011026025,3512000
13.0,22.54,327,0.6687491589784622,440,0.7533731392931304,729.81,1.0542376571893692,33.0,2.1783459198474886,0.03281850921455771,-0.016054707681287254,3520000
13.0,22.64,327,0.7029701751470566,441,0.6725905383602729,741.0,1.068598530292511,33.10000000000001,2.0347561585903167,0.028373969006352126,-0.009035672078171046,3528000
13.9,22.69,327,0.7026134437322616,442,0.6256959236480747,743.92,1.0739724200963974,33.10000000000001,2.012873703241348,0.027141898926347493,-0.00012117927682993468,3536000
14.0,23.7,327,0.6941927766799927,443,0.6982745625749597,760.03,1.0887351316213607,34.0,2.165720007419586,0.03200320337899029,-0.009025499136187136,3544000
14.0,23.79,327,0.6806631761789322,444,0.7209581162037327,757.42,1.078641032576561,34.0,2.2130829870700834,0.03322982354089618,-0.010419219174364116,3552000
14.0,24.5,327,0.7159638887643814,445,0.6676032266084474,773.21,1.1169316309690476,35.10000000000001,2.103983258008957,0.029597218688577412,-0.012282834689831362,3560000
15.0,24.67,327,0.6917634809017181,446,0.6645261398920386,771.74,1.1074740999937058,35.10000000000001,2.173417088985443,0.031936068069189784,-0.007115303687842242,3568000
14.0,24.21,327,0.7355862122774124,447,0.6343680534241922,766.37,1.1415412712097168,35.10000000000001,1.983051986694336,0.026965801194310187,-0.010747095197293674,3576000
14.9,24.86,327,0.7187569385766983,448,0.6173357352102375,776.19,1.1124145543575288,36.10000000000001,2.033628893494606,0.028276117919012904,-0.0065282935541472395,3584000
14.0,24.23,327,0.715321416258812,449,0.6651267258026311,765.17,1.1314944183826448,35.10000000000001,2.143442177772522,0.030971175590530038,-0.010919694000622258,3592000
14.0,24.84,327,0.7211372578144073,450,0.7070951752815426,775.2,1.1522114622592925,37.10000000000001,2.091766551733017,0.030061118295416234,-0.004914509647642262,3600000
13.9,24.5,327,0.727540050148964,451,0.713355965827851,757.63,1.1198684799671172,37.0,2.021584761142731,0.027664722115732728,-0.013207531934604048,3608000
13.9,24.27,327,0.6557182252407074,452,0.7495185951749745,751.56,1.1001408368349075,35.20000000000002,2.153332897424698,0.031184714576229452,-0.007826263355091213,3616000
13.9,24.44,327,0.6939919602870941,453,0.6930976403989836,758.14,1.0887367951869964,37.0,2.1123403024673464,0.030884826118126513,-0.014233157923445105,3624000
14.0,25.09,327,0.6893365788459778,454,0.7959140906606257,769.28,1.0950049018859864,37.10000000000001,2.196200014948845,0.03281395238824189,-0.010434940915874904,3632000
13.9,25.17,327,0.6734193223714828,455,0.8130871917274517,777.35,1.0939214950799943,38.0,2.288808581829071,0.03705636844970286,-0.014637469472218072,3640000
13.9,25.26,327,0.7237848854064941,456,0.6650922980731109,778.11,1.094642503261566,38.0,2.1199614983797073,0.030239011468365787,-0.005209729425696423,3648000
14.9,25.25,327,0.6905856484174728,457,0.7313157306040411,784.05,1.0680914849042893,37.10000000000001,2.116319804191589,0.031080443896353244,-0.004085629392939154,3656000
14.0,25.19,327,0.6838787764310836,458,0.7060003622028339,781.22,1.03487193107605,37.10000000000001,2.114447019100189,0.030751042272895573,-0.012768364406656473,3664000
14.9,25.38,327,0.6575164955854416,459,0.7061313961794389,789.41,1.0688651031255723,38.0,2.1889435493946077,0.032568499138578774,-0.005334539684336051,3672000
15.0,25.74,327,0.6920436346530914,460,0.7158239654487611,806.1,1.0745317256450653,38.0,2.163032563328743,0.03297183347865939,-0.015035125755821355,3680000
16.0,26.21,327,0.6478587818145752,461,0.8237212250936345,818.12,1.0495154905319213,38.0,2.3002201306819914,0.03727095808833838,-0.012719505872955778,3688000
15.9,26.39,327,0.6584169757366181,462,0.7156114277471619,819.51,1.0601452988386155,38.0,2.1844363403320313,0.032328741303645075,-0.007292040245956742,3696000
15.9,26.71,327,0.6813535243272781,463,0.7161100546728265,822.49,1.044512271285057,38.10000000000001,2.0904718577861785,0.029438882675021885,-0.010514345089322887,3704000
15.0,27.04,327,0.6911167752742767,464,0.7149509304692433,829.18,1.0739991194009781,38.10000000000001,2.11322695851326,0.0314545567613095,-0.01137702405510936,3712000
15.0,27.36,327,0.677736439704895,465,0.8226567179288886,835.31,1.035364226102829,40.10000000000001,2.2423846530914306,0.03469499547034502,-0.013386306624743155,3720000
10.0,25.09,328,0.37277342319488527,466,0.691542055500139,784.63,1.0907052904367447,40.10000000000001,2.1303431487083433,0.032089922310551626,-0.007876301194773987,3728000
9.8,24.65,328,0.6883896028995514,467,0.6497933757474003,766.08,1.0585924357175827,40.10000000000001,2.187067723274231,0.03182281566783786,-0.0068946674844482915,3736000
9.8,24.21,328,0.633870398402214,468,0.7186051903545464,760.2,1.0766292321681976,40.0,2.070828302502632,0.029607711089774967,-0.008567620031535626,3744000
9.8,23.91,328,0.7203984099626541,469,0.73080171839329,745.05,1.0659368216991425,39.10000000000001,2.1493034088611602,0.0330195108288899,-0.012719924827397335,3752000
9.8,24.21,328,0.7021314346790314,470,0.8066262698451024,747.52,1.0561937487125397,40.0,2.2022962695360184,0.03501348984893411,-0.014263529600575565,3760000
