explained_variance,P09:episode_rewards,clip_fraction,fps,grad_norm,epoch_idx,frames,value_loss,PMM:episode_rewards,P01:episode_rewards,episode_length,approx_kl_divergence,policy_entropy,policy_loss,advantage_norm
1.0058283805847169e-08,452.50000000000017,0.2626953125,454,0.05303033028810481,265,2713600,0.00782708351380279,164.75,22.500000000000007,334.81,0.002012116973673983,1.7824744030833244,-0.0012035886160447263,15.968717521429062
-1.564621925354004e-08,500.0,0.1990966796875,454,0.054113831584699804,266,2723840,0.009811408756650052,187.25,25.0,336.94,0.0016122408022454238,1.7777593582868576,-0.0010698611953557703,15.968717712163926
-2.458691596984863e-08,452.50000000000017,0.2815185546875,454,0.052238338718080514,267,2734080,0.008137150880793342,177.0,25.0,331.91,0.002253996934712177,1.7678367137908935,-0.001478376080194721,15.968717461824417
-3.3900141716003417e-08,405.00000000000045,0.2607421875,454,0.05289388040916215,268,2744320,0.007918411219998233,173.25,25.0,330.25,0.0019396260726921356,1.7779785878956318,-0.001410885948644136,15.968717443943024
-2.9802322387695314e-09,307.5000000000006,0.2893310546875,454,0.05214699503166091,269,2754560,0.006921276752518679,146.5,25.0,325.37,0.0026107274046125893,1.7806080803275108,-0.0015700068848673253,15.968717044591903
1.2293457984924316e-08,310.00000000000085,0.2708984375,454,0.054363693720468106,270,2764800,0.008607798193907001,157.5,25.0,334.18,0.0021002276718149913,1.7820548564195633,-0.0013373535337450448,15.968715447187424
-1.4901161193847657e-09,312.5000000000011,0.2875732421875,454,0.04923565145390161,271,2775040,0.005625444836664428,149.5,25.0,329.44,0.0021166348602719154,1.7696489103138446,-0.0012310137561144074,15.96871725320816
-5.587935447692871e-09,275.0,0.30732421875,453,0.050134316731251696,272,2785280,0.0062671272701280145,129.75,25.0,324.03,0.0024492953471735744,1.7799602195620536,-0.0013819935978972354,15.968716782331466
2.9802322387695314e-09,277.5000000000002,0.2668212890625,453,0.05385552954363106,273,2795520,0.007399878574142349,121.75,0.0,315.71,0.001856545929672393,1.7786303505301475,-0.0011955335958191426,15.968717175722123
1.862645149230957e-09,402.5000000000002,0.2149658203125,453,0.05372337005390687,274,2805760,0.01032393750722349,151.0,22.500000000000007,327.58,0.0018049589414090405,1.7827389702200889,-0.0010287854274793062,15.968716943264008
7.450580596923829e-10,427.5000000000002,0.2489013671875,453,0.05235888685357111,275,2816000,0.007642819414468249,175.25,50.0,334.83,0.001966467339519795,1.7830857425928115,-0.001636998887261143,15.968717741966248
-7.078051567077636e-09,310.00000000000085,0.25625,453,0.049108020407998144,276,2826240,0.004901506517899179,149.25,25.0,328.84,0.0019241907590696883,1.7699398443102836,-0.0011620062185102142,15.96871622800827
-5.215406417846679e-09,227.5000000000002,0.281005859375,453,0.04962926001436148,277,2836480,0.006307040444738732,114.0,22.500000000000007,319.06,0.00245501381024269,1.77016913369298,-0.0017628320252697448,15.968714582920075
2.2351741790771484e-09,225.0,0.252197265625,453,0.05182864115068138,278,2846720,0.008256001969675708,104.75,0.0,315.11,0.0018408604302976527,1.7757195554673673,-0.0012162162456661463,15.968717813491821
4.470348358154297e-09,227.5000000000002,0.285986328125,453,0.05171433825191668,279,2856960,0.005947018354522981,110.0,0.0,314.71,0.0022038845392472694,1.7569556407630444,-0.0015074918668688043,15.9687129676342
8.568167686462402e-09,252.50000000000023,0.2207275390625,453,0.05184836617213286,280,2867200,0.0065027943439872615,119.75,25.0,315.09,0.001667877622787728,1.7744324378669263,-0.0007810972711013164,15.96870865225792
4.097819328308106e-09,280.00000000000045,0.28388671875,453,0.050278957686845024,281,2877440,0.008563132899016068,137.25,25.0,320.26,0.0021393369466693457,1.780489917099476,-0.001569928506432916,15.968717235326768
-3.3527612686157227e-09,427.5000000000002,0.2643310546875,453,0.050175407858785256,282,2887680,0.008238929932105066,155.75,25.0,326.94,0.002312769524891678,1.768900539726019,-0.0013277791207656265,15.96871452331543
3.725290298461914e-09,427.5000000000002,0.27705078125,453,0.05176653166547921,283,2897920,0.00769770391405018,168.25,25.0,332.56,0.0024028384110806656,1.7785058677196504,-0.001404078319319524,15.968717378377914
-2.9802322387695312e-08,455.0000000000004,0.2444580078125,453,0.052561756972140924,284,2908160,0.010066914180072217,179.25,25.0,339.86,0.00188814918403466,1.7841771312057972,-0.0012023535113257823,15.968717163801193
1.0058283805847169e-08,305.00000000000045,0.2527099609375,453,0.05213123108178687,285,2918400,0.007855802967969793,157.25,25.0,334.95,0.002032379233219217,1.781261319667101,-0.0014279918581451057,15.968717855215072
-1.4901161193847656e-08,477.5000000000002,0.2490234375,453,0.05320721878228234,286,2928640,0.009382579818156956,181.75,25.0,337.97,0.0016782650184666182,1.7862315855920314,-0.0012081082451913972,15.9687175989151
-2.6077032089233397e-09,452.50000000000017,0.2205810546875,453,0.05411607524407477,287,2938880,0.009309265758656694,170.0,25.0,332.06,0.0016252809337515828,1.7832265034317971,-0.001143543609941844,15.968717414140702
3.3527612686157227e-09,477.5000000000002,0.2093994140625,453,0.05646971379393444,288,2949120,0.011074324310084194,201.5,25.0,344.52,0.001458298413342618,1.782306282967329,-0.0012104303164960583,15.96871746778488
-1.3783574104309083e-08,430.0000000000004,0.305029296875,453,0.05438495782827304,289,2959360,0.008513965612200991,192.25,25.0,343.43,0.0021572919752742338,1.7863746397197247,-0.0018242296038806672,15.96871771812439
-1.9744038581848144e-08,352.5000000000002,0.251806640625,452,0.05267365693149941,290,2969600,0.008988393039726362,181.5,25.0,342.98,0.002062043950587622,1.780101752281189,-0.0013729167243582197,15.968717509508133
-1.1920928955078126e-08,302.5000000000002,0.21689453125,453,0.053852739735077745,291,2979840,0.00873655991636042,161.0,25.0,337.0,0.0015856959802817983,1.7731106296181678,-0.0009242233754775953,15.96871750354767
8.195638656616212e-09,277.5000000000002,0.24248046875,453,0.05468369434942907,292,2990080,0.009864672558251186,163.25,25.0,334.64,0.001733577476204573,1.7696200750768185,-0.001259996066437452,15.968717676401138
2.6077032089233397e-09,300.0,0.2115234375,453,0.0555322781909535,293,3000320,0.011005542754355701,171.0,25.0,333.45,0.0014069609772263902,1.7727532416582108,-0.0012544046985567547,15.968717730045318
1.862645149230957e-09,350.0,0.2658203125,453,0.05408688246146158,294,3010560,0.009661483296258665,185.75,47.50000000000001,341.39,0.001957911446078242,1.7714836202561854,-0.0016399003379774513,15.968717741966248
-1.1920928955078126e-08,402.5000000000002,0.25185546875,453,0.05468822741789827,295,3020800,0.00886457456701919,188.0,25.0,343.88,0.00179130221084165,1.7789949521422386,-0.001201913285331102,15.968717235326768
-7.450580596923829e-10,377.5000000000002,0.2725341796875,452,0.051214237098550455,296,3031040,0.00825222460389341,179.75,25.0,346.06,0.001899845512855336,1.7784587830305099,-0.0015932146714476402,15.968717813491821
-1.0058283805847169e-08,375.0,0.2643310546875,452,0.054564616478758654,297,3041280,0.008939847880719753,163.75,25.0,337.27,0.001764035223771998,1.7663776732981205,-0.0016859209590620594,15.968717581033706
-1.0430812835693359e-08,327.5000000000002,0.213232421875,452,0.052602656363532854,298,3051520,0.009766203715480514,167.25,25.0,337.29,0.0015387107592005123,1.7657160021364688,-0.0010725315460149432,15.96871754527092
-8.940696716308593e-09,352.5000000000002,0.2480712890625,452,0.05357329945094998,299,3061760,0.008897980156694985,171.5,25.0,336.91,0.001759463448547649,1.7769162856042384,-0.0011861582694109528,15.968717402219772
-1.4901161193847656e-08,302.5000000000002,0.20908203125,452,0.05469063020502274,300,3072000,0.008246230905751873,171.75,25.0,336.52,0.001553466496011424,1.7689813748002052,-0.0009199215965054464,15.968717724084854
-3.3527612686157227e-09,350.0,0.1674072265625,452,0.05042795433859226,301,3082240,0.009873767620160834,169.75,25.0,334.38,0.0013235427751368434,1.7648425653576851,-0.0008853716524754418,15.96871593594551
-7.82310962677002e-09,355.00000000000045,0.2296630859375,452,0.053505707213171515,302,3092480,0.009516940718822298,179.5,25.0,339.14,0.0016023625082084436,1.776651395112276,-0.0013017275472520851,15.968717622756959
-9.313225746154785e-09,475.0,0.2251708984375,452,0.05482146125666084,303,3102720,0.009634979900010877,198.5,25.0,343.2,0.0017139436343768465,1.7761507317423821,-0.0008767465253185947,15.96871746778488
4.8428773880004884e-09,552.5000000000002,0.237841796875,452,0.055209843523624326,304,3112960,0.00976179758690705,206.75,50.0,340.11,0.0016629013949568615,1.7816790372133255,-0.0014690635915030725,15.968717676401138
1.862645149230957e-08,502.5000000000002,0.215234375,451,0.05386209221425755,305,3123200,0.00972784003788547,205.25,50.0,339.13,0.0015639337390609854,1.7859240621328354,-0.001255686846707249,15.96871766448021
-2.9802322387695314e-09,450.0,0.26806640625,451,0.05351212179187429,306,3133440,0.008337407460203394,183.75,25.0,333.03,0.0017462239406256686,1.7843690477311611,-0.001292417954755365,15.9687175989151
1.862645149230957e-09,350.0,0.2367431640625,451,0.051246408985799574,307,3143680,0.007408469268648332,162.75,25.0,331.04,0.0017607807176773349,1.7772560700774194,-0.0015107116054423387,15.968717765808105
5.587935447692871e-09,355.00000000000045,0.2126220703125,451,0.05275599971685176,308,3153920,0.008613427647287609,155.0,25.0,327.61,0.0015057134293044784,1.7789451964199543,-0.0009763809091964503,15.968717569112778
-1.6763806343078613e-08,310.00000000000085,0.24736328125,451,0.050102169388481346,309,3164160,0.007559399979550107,145.75,25.0,323.97,0.0016941473638098614,1.7698438860476018,-0.001498119664393016,15.968715286254882
2.9802322387695314e-09,427.5000000000002,0.2448486328125,451,0.05681397065985798,310,3174400,0.00923952308448861,172.5,50.0,332.31,0.001655617625317518,1.766229597479105,-0.0011184332510310925,15.968717676401138
1.7136335372924803e-08,425.0,0.2286865234375,451,0.04878363089040772,311,3184640,0.006780552488896774,163.0,25.0,328.51,0.0015603360693148716,1.7645304396748542,-0.0010069914522318868,15.968715924024583
1.0058283805847169e-08,477.5000000000002,0.2240234375,451,0.05634509843950623,312,3194880,0.0072835584685890355,170.75,25.0,329.28,0.0015126233251464782,1.7773055508732796,-0.0006725441679009236,15.968717443943024
-2.0116567611694337e-08,357.5000000000007,0.192578125,451,0.05370744754973724,313,3205120,0.007182327732743942,136.25,0.0,320.56,0.0015264455300439295,1.7834045849740505,-0.0008909101557946997,15.968714958429336
9.313225746154785e-09,327.5000000000002,0.2371826171875,451,0.052922196414784885,314,3215360,0.006966956691826454,136.75,22.500000000000007,320.37,0.0016194511499122654,1.7799723036587238,-0.0009739692774019204,15.968717086315156
-1.5273690223693846e-08,277.5000000000002,0.2345947265625,451,0.05533926398963386,315,3225600,0.009847783406439704,134.25,0.0,321.34,0.0015075441771216446,1.7857020385563374,-0.0011959068597207079,15.968717849254608
3.3527612686157227e-09,300.0,0.212353515625,451,0.05430378129720677,316,3235840,0.009059695615951569,150.25,25.0,328.11,0.001457485833233818,1.7810126066207885,-0.0012993187279789708,15.968717187643051
-2.0861625671386717e-08,327.5000000000002,0.2086669921875,451,0.055692997753255834,317,3246080,0.009043685349752195,167.0,25.0,336.81,0.0014617450126365838,1.7854711055755614,-0.0008632680164737394,15.968717908859253
4.8428773880004884e-09,327.5000000000002,0.2880615234375,451,0.05223549335109402,318,3256320,0.005313271699708366,146.0,25.0,329.84,0.0018715619861552567,1.786591935902834,-0.0014105278834904312,15.968713504076003
-1.080334186553955e-08,350.0,0.2433837890625,451,0.053675257922147744,319,3266560,0.008912597478047245,148.0,0.0,329.99,0.0015465603360098612,1.771310754865408,-0.0013044322538917185,15.968717551231384
4.8428773880004884e-09,425.0,0.2289794921875,451,0.05308628207085865,320,3276800,0.008190847136211233,151.25,0.0,330.43,0.001594585783425373,1.7578668132424355,-0.0010781099954328965,15.968717324733735
-1.564621925354004e-08,332.5000000000006,0.2098876953125,450,0.05053510906181482,321,3287040,0.007988459074067578,159.75,22.500000000000007,335.82,0.0016746759126533561,1.7700022265315056,-0.0009560854301525979,15.96871685385704
1.30385160446167e-08,405.00000000000045,0.237548828125,450,0.05610498722180166,322,3297280,0.008840365167907293,169.75,25.0,338.68,0.0015970103958238724,1.7785020500421524,-0.0009184866001305636,15.968717551231384
2.6077032089233397e-09,302.5000000000002,0.3205322265625,450,0.053088261180317745,323,3307520,0.00825671889961086,152.0,25.0,328.95,0.0019685863136373882,1.7865421012043954,-0.001968911202629897,15.96871730685234
7.450580596923829e-10,402.5000000000002,0.2345947265625,450,0.05265852469326099,324,3317760,0.007653329989398117,165.0,25.0,332.2,0.0016196227423620258,1.7856404133141042,-0.001112241220107535,15.96871754527092
4.8428773880004884e-09,300.0,0.268017578125,450,0.052123624470500285,325,3328000,0.007784537013367299,146.5,25.0,327.1,0.0017865067771424491,1.7770099863409996,-0.0017192097311635735,15.968717497587203
1.6763806343078613e-08,302.5000000000002,0.2596435546875,450,0.05246037876278089,326,3338240,0.00852851111703785,154.75,25.0,327.88,0.0016229852334134875,1.7732630968093872,-0.0013491818648617483,15.968717712163926
-7.82310962677002e-09,275.0,0.2475830078125,450,0.05061955110309781,327,3348480,0.006149239680735263,129.25,25.0,317.7,0.001812253281809717,1.781629304587841,-0.0009148740366072162,15.968717366456985
1.0430812835693359e-08,335.00000000000085,0.2196533203125,450,0.05267489176359601,328,3358720,0.009677405668298888,154.75,25.0,325.7,0.0015642815599193228,1.7824127435684205,-0.001288881689470145,15.968717592954636
8.940696716308593e-09,330.0000000000004,0.2770751953125,450,0.056878379817607835,329,3368960,0.008826390225840442,156.75,25.0,328.33,0.0016912414521527807,1.7858942501246928,-0.001405183620590833,15.968717527389526
0.0,477.5000000000002,0.2099853515625,450,0.052918374450167595,330,3379200,0.009184754654415882,185.5,25.0,336.32,0.0013070560548555932,1.7739715836942196,-0.0008151752343110274,15.968717741966248
3.725290298461914e-09,450.0,0.2486572265625,450,0.054867167109692215,331,3389440,0.009957422577008402,184.75,50.0,334.82,0.0016692530594468735,1.7852000050246715,-0.0012025462383462582,15.968715912103653
-4.470348358154297e-09,450.0,0.22998046875,450,0.05663329707134428,332,3399680,0.009008542001902242,185.5,50.0,334.13,0.0014307119981651795,1.7788414232432843,-0.0012831787735194666,15.968717527389526
-1.30385160446167e-08,427.5000000000002,0.2303955078125,450,0.0529734337246337,333,3409920,0.00896783884263641,178.25,47.50000000000001,328.7,0.0014768099266802893,1.7593668684363366,-0.001330535961460555,15.968717539310456
-1.7136335372924803e-08,450.0,0.25986328125,450,0.054711633499780934,334,3420160,0.008424338225904649,170.0,25.0,327.54,0.001666929163405939,1.7653707042336464,-0.0007324618822167394,15.968717628717423
2.6077032089233397e-09,290.0000000000013,0.29267578125,450,0.053556112123575216,335,3430400,0.006963519916916993,148.75,25.0,322.54,0.0016891095826963465,1.7789315044879914,-0.0015027216522867093,15.96871726512909
6.332993507385254e-09,305.00000000000045,0.2072021484375,450,0.05261264864560348,336,3440640,0.00932793596002739,145.5,25.0,324.22,0.0013428531253140362,1.7767413325607777,-0.0012613642382348189,15.968717753887177
-5.215406417846679e-09,350.0,0.19365234375,450,0.05193597841695098,337,3450880,0.007797097175625822,150.25,25.0,326.6,0.0012919660207330707,1.782576858252287,-0.0007853376082493924,15.968717569112778
9.313225746154785e-09,350.0,0.231103515625,450,0.05387206614901814,338,3461120,0.01004946743214532,167.5,47.50000000000001,336.15,0.0014202007518775873,1.7835055947303773,-0.001063087419970543,15.968717646598815
8.195638656616212e-09,375.0,0.2900390625,450,0.05234385551762055,339,3471360,0.0088706184178875,175.0,47.50000000000001,338.21,0.0018037930985315143,1.7853492237627506,-0.0014564690878614782,15.968716895580291
4.097819328308106e-09,330.0000000000004,0.200439453125,450,0.05435567224667879,340,3481600,0.010696013048777786,175.5,25.0,339.91,0.0012938596671972391,1.7746517717838288,-0.000890612229341059,15.968717682361603
7.078051567077636e-09,527.5000000000002,0.2261474609375,450,0.054080988712435586,341,3491840,0.01064372486580396,216.75,25.0,349.47,0.0013941109868227386,1.7731207139790057,-0.0012387089813273634,15.968717861175538
5.215406417846679e-09,502.5000000000002,0.2265869140625,450,0.050963988639822114,342,3502080,0.00871749075331536,210.75,50.0,346.87,0.0015360581638333315,1.778736088424921,-0.0010999081448971992,15.96871749162674
-4.097819328308106e-09,477.5000000000002,0.2634521484375,450,0.0527485178375869,343,3512320,0.009378128873095193,203.5,50.0,339.93,0.0018170744902363367,1.7795455038547516,-0.0014796611518249846,15.968715745210648
-1.4528632164001465e-08,300.0,0.2274169921875,450,0.05221624790888717,344,3522560,0.007977204718625331,154.0,25.0,325.08,0.0014528475642919148,1.7696612402796745,-0.0012169438123237342,15.968715518712997
-2.9802322387695314e-09,302.5000000000002,0.238671875,450,0.05328078084793904,345,3532800,0.010950005071936175,165.75,47.50000000000001,334.18,0.0014804419942606728,1.76825418099761,-0.0010687263511499623,15.968717622756959
-1.2665987014770507e-08,325.0,0.2196044921875,450,0.05334164138657436,346,3543040,0.010257200745854789,177.75,50.0,342.8,0.0013717227055394688,1.7780545018613338,-0.001032523996764212,15.968717366456985
-1.1548399925231934e-08,480.00000000000045,0.2176513671875,450,0.05512374987487627,347,3553280,0.010057284607364636,205.75,50.0,344.06,0.0013939241291552663,1.7837377190589905,-0.0008313286616612459,15.968717116117478
-1.9371509552001954e-08,452.50000000000017,0.2423583984375,450,0.05119427414297889,348,3563520,0.006813631452837132,187.75,47.50000000000001,336.82,0.0015847368746506163,1.7817118264734746,-0.001183046448568348,15.96871559023857
1.862645149230957e-09,450.0,0.2413330078125,450,0.05321494120985802,349,3573760,0.009140819615458895,169.0,25.0,329.93,0.001412094057275226,1.7709783136844635,-0.0009392601343279239,15.96871783733368
-7.450580596923828e-09,282.5000000000007,0.2192138671875,450,0.051510839554094634,350,3584000,0.008174772323400248,147.75,25.0,324.83,0.0012737725436977598,1.7726840890944005,-0.0011120814211608375,15.968717968463897
-3.7252902984619143e-10,400.0,0.299365234375,450,0.04778156919330184,351,3594240,0.0046705374571243685,143.25,0.0,321.43,0.0020326291807890584,1.7783495739102364,-0.0015211460853606696,15.968550968170167
-1.2665987014770507e-08,402.5000000000002,0.2024658203125,450,0.04882098979437919,352,3604480,0.005824762853375987,131.25,0.0,315.14,0.0014388302066606685,1.7748636245727538,-0.0009033799502503826,15.968708688020707
2.6077032089233397e-09,280.00000000000045,0.246923828125,450,0.053493934845463345,353,3614720,0.008225860338825441,119.75,0.0,314.0,0.0015299250930695507,1.7744102746248245,-0.001177139355422696,15.96871746778488
-2.16066837310791e-08,325.0,0.268603515625,450,0.05227835422628861,354,3624960,0.008889108724088147,142.75,0.0,323.57,0.0016607087696911549,1.7679307200014591,-0.0015508038675761781,15.968717408180236
2.0861625671386717e-08,330.0000000000004,0.23974609375,450,0.05382870513314856,355,3635200,0.010318327077766299,169.75,25.0,331.5,0.001397281602734779,1.7876041188836098,-0.0009908960317261517,15.968717777729035
5.960464477539063e-09,455.0000000000004,0.2145751953125,450,0.05486563805695378,356,3645440,0.008474375532773592,182.5,25.0,338.2,0.0012417687597235272,1.7824714109301567,-0.0010921057259110968,15.968717437982558
2.6822090148925782e-08,452.50000000000017,0.2483154296875,450,0.0528420498268537,357,3655680,0.008069814794635023,180.0,25.0,333.68,0.0014081628778853882,1.782841145247221,-0.0011905627077794633,15.968717533349992
-5.215406417846679e-09,405.00000000000045,0.23671875,450,0.05255996085975721,358,3665920,0.00855230753984415,175.5,25.0,335.79,0.0014203583290225198,1.7853592410683632,-0.0011744799998268719,15.96871713399887
-1.080334186553955e-08,302.5000000000002,0.2016357421875,450,0.05416240582442476,359,3676160,0.007770788089851521,157.5,25.0,329.46,0.0012982437078335352,1.784396017342806,-0.0008461138695565751,15.968714582920075
-1.3783574104309083e-08,325.0,0.2301025390625,450,0.053393914515286155,360,3686400,0.009138590225484222,158.75,25.0,331.61,0.001316352194993442,1.776873315870762,-0.0009303025377448648,15.968717604875565
-2.0116567611694337e-08,327.5000000000002,0.273388671875,450,0.05510512091660884,361,3696640,0.00885772560177429,169.75,25.0,337.31,0.0016399123067913023,1.77146060988307,-0.00108819154156663,15.968717485666275
-1.1548399925231934e-08,350.0,0.2307373046875,450,0.053826241743099815,362,3706880,0.00947613147291122,164.75,25.0,335.48,0.0014181294145004131,1.775683129578829,-0.0012628502761799609,15.96871754527092
-1.7136335372924803e-08,352.5000000000002,0.2427978515625,450,0.05264449275674669,363,3717120,0.008415611286181957,171.25,25.0,336.47,0.001388910103901253,1.7854408465325833,-0.0012894690731627633,15.96871758699417
-2.2351741790771484e-09,327.5000000000002,0.2095947265625,450,0.053560418133150975,364,3727360,0.008024334817592304,155.5,25.0,334.14,0.0011946055789678668,1.782385677099228,-0.0008309621061926009,15.96870477795601
-1.3411045074462891e-08,325.0,0.271044921875,450,0.05212817404346219,365,3737600,0.008085083784408198,164.5,25.0,339.99,0.0015354375091050088,1.78006412088871,-0.0014532919707562542,15.96871758699417
4.8428773880004884e-09,325.0,0.282958984375,450,0.05571105063165528,366,3747840,0.009736789596263406,157.5,25.0,339.18,0.0016288473599558983,1.7791730336844922,-0.0014998162179836072,15.968717569112778
1.9371509552001954e-08,325.0,0.25791015625,450,0.053109413374920214,367,3758080,0.008353293338265644,162.5,25.0,339.37,0.0014270429906957816,1.7823871299624443,-0.0012072252415237018,15.968717050552367
1.4901161193847657e-09,250.0,0.27783203125,450,0.05241545635529512,368,3768320,0.006583743589339974,135.25,25.0,327.09,0.001559191358700218,1.783567713201046,-0.0010404744065453998,15.968715637922287
1.2665987014770507e-08,250.0,0.2205322265625,450,0.05295453166576421,369,3778560,0.00824871713155062,130.75,22.500000000000007,323.52,0.0013427887781688242,1.7827855192124844,-0.0010765934133814881,15.968717700242996
-5.960464477539063e-09,252.50000000000023,0.2198974609375,450,0.052053109669070396,370,3788800,0.009065249894410954,134.25,25.0,323.98,0.0012447243806889218,1.7847132325172423,-0.0011756015876017046,15.968717724084854
-7.450580596923829e-10,302.5000000000002,0.194287109375,450,0.05156011728781067,371,3799040,0.007546572643332183,156.25,25.0,331.78,0.001088964718525176,1.7737123914062978,-0.0008193941241188441,15.968717694282532
3.3527612686157227e-09,402.5000000000002,0.209130859375,450,0.0504065556122224,372,3809280,0.006280430502306445,164.5,25.0,333.36,0.001160840811360231,1.7671459153294564,-0.001017461685478338,15.968716245889663
5.215406417846679e-09,330.0000000000004,0.19189453125,450,0.05176920726737624,373,3819520,0.007946120238193544,149.0,25.0,328.38,0.0013766546677288715,1.785730518400669,-0.0008393330332182814,15.96871771812439
7.82310962677002e-09,277.5000000000002,0.2418212890625,450,0.0521686612578939,374,3829760,0.007729834941528679,128.25,25.0,319.15,0.0012640970969791,1.7725406661629677,-0.001098198542240425,15.968717515468597
-4.470348358154297e-09,277.5000000000002,0.2324951171875,450,0.05292224635063465,375,3840000,0.008591267178599083,140.75,25.0,323.02,0.001533293121124757,1.7815857216715814,-0.0013001120707485825,15.968717569112778
-1.2293457984924316e-08,277.5000000000002,0.36435546875,449,0.05276594222727221,376,3850240,0.00725607284648504,147.75,25.0,325.17,0.002283679275288364,1.781365916877985,-0.0017593966585991438,15.96871758699417
-5.215406417846679e-09,327.5000000000002,0.253466796875,449,0.05234120251564993,377,3860480,0.007919786466300139,152.5,25.0,329.69,0.0015067300993223398,1.787438029050827,-0.0011468929911643499,15.968717563152314
-7.078051567077636e-09,300.0,0.2484375,449,0.05157534654702933,378,3870720,0.009489272351947875,150.25,25.0,332.03,0.001326730111698282,1.782632502913475,-0.0010392831653007306,15.96871758699417
-1.080334186553955e-08,352.5000000000002,0.2480712890625,449,0.05281868925361396,379,3880960,0.009062921529221057,171.0,25.0,338.72,0.0014116598791019896,1.7833003021776677,-0.0011376632406609132,15.968717867136002
3.3527612686157227e-09,377.5000000000002,0.2600830078125,449,0.05260674587895895,380,3891200,0.007920777947583701,176.5,25.0,335.18,0.0014121966849671708,1.7880861632525922,-0.0010504970203328412,15.968717616796493
1.3411045074462891e-08,375.0,0.234765625,449,0.052548043671084545,381,3901440,0.009034079391312844,179.0,25.0,335.94,0.0013317202180530784,1.7791811682283878,-0.0010733516995969695,15.968717765808105
7.078051567077636e-09,302.5000000000002,0.2609619140625,449,0.05074278979422675,382,3911680,0.005922435232446332,150.0,25.0,327.14,0.0016932623322929885,1.774024175107479,-0.0012191757981781849,15.968717122077942
-4.470348358154297e-09,252.50000000000023,0.296435546875,449,0.054848767054688566,383,3921920,0.008437698930720217,134.25,22.500000000000007,325.53,0.0016265146290720621,1.7866591468453408,-0.001325605087185977,15.96871766448021
-8.195638656616212e-09,250.0,0.2345947265625,449,0.054581776632990575,384,3932160,0.0102132282423554,140.0,25.0,327.1,0.0012222543514781136,1.7732979111373424,-0.00103623794784653,15.968717753887177
-8.940696716308593e-09,350.0,0.2423583984375,449,0.0543654821356368,385,3942400,0.010772895971967955,174.5,25.0,333.94,0.0013885371379046773,1.7714697301387787,-0.001181028456267086,15.968717831373215
-1.4901161193847657e-09,480.00000000000045,0.2557861328125,449,0.05287601727787485,386,3952640,0.009171075679114437,200.0,50.0,344.2,0.0014037790385316383,1.777096189558506,-0.0012067350035067648,15.968717843294144
-1.4528632164001465e-08,480.00000000000045,0.2510009765625,449,0.05383797291676266,387,3962880,0.009584879882822861,202.5,50.0,343.44,0.0014794081650279622,1.7793129459023476,-0.0007869991779443808,15.968717521429062
-1.0058283805847169e-08,502.5000000000002,0.2335205078125,449,0.05405612068991026,388,3973120,0.008334754395872324,195.5,25.0,343.58,0.001265880237838246,1.7787698559463023,-0.0006993648694333388,15.968716996908189
-1.1175870895385742e-09,377.5000000000002,0.230517578125,449,0.05238377514678157,389,3983360,0.010148706178279098,178.5,25.0,338.96,0.0012426624841339162,1.7688699394464493,-0.0012801541251974413,15.968717509508133
8.940696716308593e-09,325.0,0.2724609375,449,0.05146092473012302,390,3993600,0.009179577835129748,165.0,47.50000000000001,336.19,0.0016006467786382928,1.7841836400330067,-0.0012576749544678024,15.968717640638351
-3.129243850708008e-08,325.0,0.2337158203125,449,0.05208998109720118,391,4003840,0.00884149440917099,169.25,50.0,340.3,0.0011944618060837798,1.7824087761342526,-0.0008842679875670001,15.968717831373215
-1.4156103134155273e-08,427.5000000000002,0.226123046875,449,0.05708808097215188,392,4014080,0.010133338234481926,181.0,25.0,339.96,0.0012325809082540217,1.7813810892403126,-0.0011155697407957631,15.968717747926712
-5.587935447692871e-09,452.50000000000017,0.2233154296875,449,0.05349670009286415,393,4024320,0.009053919014695566,194.75,25.0,346.9,0.0011173458845405548,1.7847399152815342,-0.0010181765159359203,15.96871771812439
2.0489096641540527e-08,457.5000000000006,0.255859375,449,0.05240326622593675,394,4034560,0.009235702214482444,203.75,50.0,348.8,0.0014779275649459578,1.7820363499224185,-0.001230047755962005,15.96871777176857
1.862645149230957e-09,527.5000000000002,0.262841796875,449,0.05563706960618407,395,4044800,0.0107910774226184,213.75,47.50000000000001,349.32,0.0014383551474395518,1.7790123261511326,-0.001119414938511909,15.968717783689499
-2.0489096641540527e-08,402.5000000000002,0.2558349609375,449,0.053364967274435536,396,4055040,0.008828809159695084,189.75,25.0,344.4,0.0013416719728354565,1.7758169330656528,-0.0013261025786050595,15.968717855215072
-8.940696716308593e-09,377.5000000000002,0.255126953125,449,0.05643431088361628,397,4065280,0.008051289616878421,183.25,25.0,341.37,0.0012879606669855548,1.776026363670826,-0.001091750383420731,15.96871771812439
1.2293457984924316e-08,302.5000000000002,0.21943359375,449,0.05311051119708689,398,4075520,0.007891401667620812,168.75,25.0,340.45,0.0011697940595126965,1.781322790682316,-0.0009758514675922925,15.968717378377914
5.960464477539063e-09,352.5000000000002,0.222265625,449,0.05199793777289694,399,4085760,0.010123430617386475,168.5,25.0,340.54,0.0013103337146390004,1.788386945426464,-0.0012375136750051752,15.968717843294144
1.4901161193847657e-09,300.0,0.2050537109375,449,0.052414278576287596,400,4096000,0.007282890742897052,159.0,25.0,339.1,0.0010956020168492841,1.7856688909232616,-0.000783252820110647,15.96871504187584
