policy_entropy,advantage_norm,grad_norm,epoch_idx,P01:episode_rewards,PMM:episode_rewards,frames,episode_length,explained_variance,policy_loss,value_loss,fps,P09:episode_rewards
1.3746347224712372,1.4223975043743848,0.2385436148501158,331,0.0,1.61,2648000,190.14,-0.000766749382019043,0.002355566006153822,0.01811627253318875,591,4.1000000000000085
1.3732290589809417,1.2022400541231035,0.20261645757467192,332,0.0,1.57,2656000,190.01,-0.0009761196374893188,-0.000760907728690654,0.013553844671414482,591,4.1000000000000085
1.3800271666049957,1.2340941664204002,0.21437387987281295,333,0.0,1.47,2664000,185.75,-0.0008668559789657593,0.0022252234793268145,0.014633827555780955,591,4.0
1.3730798971652984,1.3775336507707834,0.22462788438782244,334,0.0,1.5,2672000,187.26,-0.00489180326461792,0.001672066627361346,0.016045513044914514,592,4.0
1.3836197865009308,1.2569131655991077,0.21687604043941758,335,0.0,1.62,2680000,191.88,-0.0006716018915176392,0.0025697306316578763,0.014570540701288336,592,4.0
1.3833234536647796,1.0563555288221687,0.18242597635171506,336,0.0,1.37,2688000,180.65,-0.00028400719165802004,0.0011937578354263678,0.011216713526994226,592,4.0
1.3752977168560028,1.3086543410643936,0.21890426410053604,337,0.0,1.27,2696000,176.69,-0.0002339726686477661,0.004610971387592144,0.015369626660449285,592,4.0
1.3788300335407258,1.2691532169654964,0.20192630871859316,338,0.0,1.75,2704000,194.4,-0.0001371431350708008,-0.0007733301812550053,0.01487590391709091,592,5.0
1.368748859167099,1.3339204052835703,0.22183373747711946,339,0.0,1.66,2712000,190.23,-0.00017721712589263916,0.0010457782074809075,0.015235036683661747,592,4.0
1.370392564535141,1.2782996674999594,0.23624749369479237,340,0.0,1.56,2720000,186.59,-0.0008238762617111206,0.0038616545801050963,0.015273828071124172,592,3.1000000000000085
1.3769165313243865,1.3067647885531186,0.24328083783867516,341,0.0,1.76,2728000,196.63,-0.001060592532157898,0.004009940906253178,0.016677013269882083,592,4.0
1.3768266344070434,1.113103246241808,0.20719157453090933,342,0.0,1.43,2736000,185.46,-0.0019329863786697388,0.0027720477737602778,0.012186525018569228,592,4.0
1.3805297017097473,1.215704406350851,0.2098183632500193,343,0.0,1.4,2744000,182.56,-0.0020217937231063843,0.0031773025554139166,0.0145414230305596,592,4.0
1.3821087729930879,1.274347585514188,0.2010259116528491,344,0.0,1.52,2752000,186.22,-0.0009162306785583496,0.0018969078466761857,0.014118165798536211,592,4.0
1.3788804626464843,1.1887402445077897,0.21020500331844744,345,0.0,1.62,2760000,188.3,-0.0028785032033920286,0.002941640492063016,0.013725290220040733,592,4.0
1.374414427280426,1.038663172610104,0.17195858534614467,346,0.0,1.31,2768000,177.84,-0.0014334702491760254,0.00012478310847654939,0.010682067405105045,592,3.0
1.3815780615806579,0.9989659387804568,0.17822217153139316,347,0.0,1.03,2776000,166.65,-0.023196979761123657,-0.0002776495728176087,0.010990014158572876,592,2.0
1.380440821647644,1.2283988462015987,0.20106053388164288,348,0.0,1.1,2784000,169.52,-0.0004087173938751221,0.0008112272573634982,0.013551055377474768,592,3.0
1.3770992052555084,1.0729522140976042,0.1781759004605304,349,0.0,1.31,2792000,178.19,-0.0017690104246139526,0.0010344936663750559,0.011474392449960078,592,3.1000000000000085
1.3827378785610198,1.2319318086281419,0.1913945699962375,350,0.0,1.31,2800000,179.88,-0.0010139882564544679,-0.000153869001660496,0.013695118763471327,592,4.0
1.3797988998889923,1.1776658587902784,0.21405746959552766,351,0.0,1.24,2808000,179.38,-0.0011329495906829835,0.0015543474024161696,0.01327067279973562,592,4.0
1.384102727174759,1.313525556847453,0.22686949828919484,352,0.0,1.27,2816000,181.04,-0.0006789273023605347,0.002209575357846916,0.015555398553042324,592,4.0
1.3829999315738677,1.1148205720633269,0.19822004730287213,353,0.0,1.26,2824000,178.53,-0.001179465651512146,0.002250301530584693,0.012061249868711457,592,3.1000000000000085
1.3798961579799651,1.198807569667697,0.20003414696598937,354,0.0,1.2,2832000,174.28,-0.0025195586681365967,0.0022112348699010907,0.013268781771785143,592,3.0
1.3640429151058198,1.3247713388502598,0.2214559776135111,355,0.0,1.47,2840000,186.5,-1.969754695892334e-05,-0.0015615507570328191,0.01555070270205306,592,4.0
1.3659081745147705,1.5328249795734883,0.2514613649250807,356,0.0,1.8,2848000,199.92,-3.411948680877685e-05,0.004351218362571672,0.01965698386555232,592,4.0
1.3601840567588805,1.251002036780119,0.22375588885553754,357,0.0,2.11,2856000,207.35,-2.3791193962097167e-05,9.280294136260637e-05,0.014455634387250029,592,5.0
1.3791046249866485,1.1652821554988622,0.20754791807095033,358,0.0,1.65,2864000,188.11,-4.4798851013183595e-05,0.0021965525951236488,0.012993926335384457,592,4.0
1.3792358553409576,1.313796511515975,0.2085454048934981,359,0.0,1.38,2872000,180.62,5.3542852401733396e-05,0.0008453854994149878,0.014714422921215373,592,4.0
1.379135617017746,1.0431494565308095,0.17531099277670262,360,0.0,1.35,2880000,180.69,-3.6745071411132814e-05,0.0002844212087802589,0.010987763519788132,592,3.0
1.3779655086994171,0.8907060632668435,0.155941366237623,361,0.0,1.07,2888000,168.51,-0.0002403479814529419,-0.0008125383610604331,0.009084050113359013,592,3.0
1.372553551197052,1.1485704785957933,0.19903318437547587,362,0.0,1.17,2896000,171.44,-3.699541091918945e-05,0.0014611229114234448,0.012737968297496991,592,3.0
1.3822922754287719,1.2232054795697331,0.2152023850859052,363,0.0,1.14,2904000,171.27,-5.5953264236450196e-05,0.0031294526188867166,0.014320186356872,592,3.0
1.376851235628128,1.1871502858027816,0.19679139562172446,364,0.0,1.41,2912000,180.97,-5.2340030670166016e-05,-0.00024354586726985873,0.012986847056645275,592,4.0
1.36974586725235,1.2326811071299018,0.21321555096005962,365,0.0,1.51,2920000,186.62,0.00018591046333312988,0.002522041304036975,0.014549477259606647,592,4.0
1.3482768881320952,1.2520460104942321,0.2153072989401401,366,0.0,1.37,2928000,180.86,-3.7021636962890625e-05,0.0007173539488576353,0.014605346116950387,592,3.1000000000000085
1.3426001358032227,1.2495018873922528,0.20672385527715803,367,0.0,1.47,2936000,183.25,-2.3389458656311037e-05,0.00041729880787897853,0.01362753588875421,592,4.0
1.3683962416648865,1.5067377753555775,0.22943154334194013,368,0.0,1.75,2944000,196.32,-1.024007797241211e-05,-0.0005639383313246071,0.01800479633593568,592,5.0
1.3752640438079835,1.4806768031418323,0.23072179951377553,369,0.0,1.99,2952000,205.7,-1.2922286987304688e-05,0.0016899551334790886,0.018250256370956775,592,5.0
1.372140771150589,0.9998828139901161,0.18678318590773554,370,0.0,1.39,2960000,182.24,-8.11302661895752e-05,0.00048514532390981914,0.010923272785585142,592,3.1000000000000085
1.3733920240402222,1.0225383844599127,0.17180547921817002,371,0.0,1.17,2968000,172.71,-0.0014666002988815308,0.00039099667803384365,0.010724250963812665,592,3.0
1.3749021184444428,1.343842814154923,0.22981327126249332,372,0.0,1.29,2976000,179.2,-0.0008985352516174316,0.002512477783020586,0.016239880869798072,592,3.1000000000000085
1.3786176562309265,1.276085884347558,0.20442712940660254,373,0.0,1.48,2984000,187.06,-9.167194366455079e-06,0.0016684934985823929,0.014795510715612182,592,4.0
1.3764074194431304,1.1519798182696104,0.1880756601498442,374,0.0,1.44,2992000,184.63,5.035281181335449e-05,-0.00048411775031127036,0.012802402047163923,592,4.0
1.3713693404197693,1.0412025389727204,0.18943080726986733,375,0.0,1.12,3000000,171.71,-0.0013246726989746094,-0.00031809823121875525,0.011724845820723431,592,3.0
1.3784330666065217,1.1631863837316632,0.20890460108286685,376,0.0,1.03,3008000,166.05,3.4089088439941404e-05,0.0029298625281080604,0.013139028636310286,592,3.0
1.3827085542678832,1.05759620109573,0.1810476376097205,377,0.0,1.09,3016000,168.55,4.241108894348144e-05,0.0007475729432189837,0.010987298268551058,592,3.0
1.3781201708316804,1.2759839265793562,0.2143082320035138,378,0.0,1.25,3024000,177.38,1.700103282928467e-05,0.0006850833725184203,0.014769269006808371,592,3.1000000000000085
1.3835187399387359,1.3069836574792861,0.21363573551925188,379,0.0,1.45,3032000,186.42,2.7314424514770507e-05,0.00063554937223671,0.014397733178921044,592,4.0
1.3822292077541352,1.014251049440354,0.17592740004828447,380,0.0,1.44,3040000,184.39,6.124019622802735e-05,0.0023808673993335108,0.012074143187967366,592,3.0
1.3831955420970916,1.182922629211098,0.1830706142704711,381,0.0,1.1,3048000,169.51,2.7519464492797853e-06,0.0024143666448071597,0.013371095581765075,592,3.0
1.378660717010498,1.1754071553051473,0.20401927424457383,382,0.0,1.23,3056000,175.33,1.4708638191223145e-05,2.1275337785482408e-05,0.013592889591855055,592,3.0
1.3819423007965088,1.1284353005327283,0.1959284872084833,383,0.0,1.15,3064000,172.62,3.922402858734131e-05,0.002900738837197423,0.01208812464532457,592,3.0
1.383794549703598,1.2756177765130996,0.2059017012075286,384,0.0,1.08,3072000,168.83,1.2524127960205078e-05,0.002004502292256802,0.014491504523084587,592,3.0
1.3811932325363159,1.1470460217818619,0.1887372466297746,385,0.0,1.33,3080000,178.42,1.6083717346191405e-05,0.00033932269434444606,0.012311508643979324,592,3.0
1.3785361576080322,0.8974863530974835,0.15911564819652954,386,0.0,1.08,3088000,167.44,1.7240047454833985e-05,0.0017779193178284914,0.008969320224339298,592,3.0
1.3799331653118134,1.0894016235228627,0.18740843511118657,387,0.0,0.96,3096000,164.5,-2.9753446578979493e-05,0.0008639895508531482,0.01220300235280206,592,3.0
1.3780481505393982,1.286568398848176,0.20664239170206788,388,0.0,1.21,3104000,176.68,-2.165257930755615e-05,0.0007030311040580273,0.014535449735885777,592,3.0
1.3730709731578827,1.0186102531850338,0.17177953400116805,389,0.0,1.22,3112000,177.42,-4.112720489501953e-05,0.0029576748912222683,0.01086439873395875,592,3.0
1.3797409379482268,1.2189243816211819,0.21639070589630982,390,0.0,1.3,3120000,179.55,-4.80043888092041e-05,-0.0005226617027074098,0.014507542570354416,592,3.0
1.341011984348297,1.215039191134274,0.19375007826053847,391,0.0,1.41,3128000,180.84,-6.570935249328614e-05,-0.0003523985648644157,0.013288163189854459,592,3.0
1.3475979042053223,0.9417514936625957,0.1719471351460452,392,0.0,1.1,3136000,165.86,-4.721164703369141e-05,0.00014461928523815004,0.009631371569566909,592,3.0
1.3727764725685119,1.158827441520989,0.19290495199437793,393,0.0,1.16,3144000,169.52,-3.253459930419922e-05,0.0031154781783698125,0.013133907564895252,592,3.0
1.3578742027282715,1.2612960997596383,0.19892743245503058,394,0.0,1.32,3152000,178.69,-6.435453891754151e-05,0.0008119603246450424,0.014044355087416988,591,3.0
1.3449637734889983,1.0638512979075312,0.18249069593679723,395,0.0,1.25,3160000,175.91,-1.096487045288086e-05,-0.0007730705162975937,0.011146509293976124,591,3.0
1.364848998785019,1.1128157721832395,0.17702551714565953,396,0.0,1.15,3168000,172.1,-0.0006375128030776978,0.0018417827144730837,0.012636115110866512,591,3.0
1.3748568058013917,1.080161346849054,0.16865362056760128,397,0.0,1.17,3176000,175.81,1.722574234008789e-06,-0.00016688081435859204,0.011164256999272766,591,3.0
1.377153706550598,0.9695399273466319,0.1691920072128339,398,0.0,1.08,3184000,171.38,5.357503890991211e-05,0.0022830174131377133,0.010279567579418085,591,3.0
1.3772223258018494,1.1228292919322849,0.18653079705426237,399,0.0,0.98,3192000,165.21,-1.3898611068725586e-05,5.628595012240112e-05,0.012560526029556058,591,3.0
1.3791027653217316,1.1670429841056467,0.19757764185889606,400,0.0,1.32,3200000,177.74,0.0002663159370422363,-0.0005299658339936286,0.012846431667949219,591,3.0
1.375674774646759,1.5242444715090095,0.25470890372533556,401,0.0,1.81,3208000,194.53,-1.3856291770935059e-05,0.001698530623689294,0.019370214420955562,591,4.0
1.3668288910388946,1.4223768922314048,0.2263464998879538,402,0.0,1.83,3216000,197.2,1.1867284774780274e-06,0.0016153390583349392,0.016919107321264164,591,4.1000000000000085
1.3675232112407685,1.2613984314352273,0.21033010642216848,403,0.0,1.83,3224000,197.8,-1.3655424118041992e-06,0.000949404010316357,0.014590359427265866,591,5.0
1.3823877835273743,1.2524245208874345,0.19753520617559983,404,0.0,1.69,3232000,193.13,1.410067081451416e-05,0.002015205053903628,0.014183240464199116,591,4.1000000000000085
1.3779886829853059,1.2114332977309823,0.19564623820137658,405,0.0,1.53,3240000,187.79,-3.45689058303833e-05,-0.0004603522608522326,0.013543648091454088,591,4.0
1.3766007268428802,0.9035277103027329,0.15972979267059856,406,0.0,1.1,3248000,169.95,-8.234560489654541e-05,0.002251834520720877,0.009679893069050394,591,3.0
1.3770926952362061,1.3362520786374807,0.21034196570111077,407,0.0,1.05,3256000,167.26,3.858327865600586e-05,0.000855882951291278,0.015497624287672807,591,3.0
1.3785854709148406,1.241199217736721,0.21352596128383156,408,0.0,1.34,3264000,180.75,5.120635032653809e-05,0.00019307443173602223,0.01469261499822096,591,4.0
1.3725282084941863,1.0454079659283162,0.1751274643546936,409,0.0,1.34,3272000,182.06,1.0480284690856934e-05,0.0010183283884543926,0.011054148077846548,591,4.0
1.3770656967163086,1.0134866413101553,0.16222764715032792,410,0.0,1.1,3280000,172.56,1.3637542724609374e-06,0.0004362197538125656,0.01080389121618282,591,3.0
1.3796270716190338,0.9587414738535881,0.15348261121121193,411,0.0,0.98,3288000,165.36,1.4075636863708496e-05,0.002361529422487365,0.009729083826805436,591,2.0
1.3767531263828277,1.397540103457868,0.212843660729144,412,0.0,1.07,3296000,166.91,1.946091651916504e-05,0.0004191706411074847,0.016740930500409378,591,2.1000000000000085
1.3625191414356232,1.0291417008824646,0.1737726927743411,413,0.0,1.27,3304000,174.41,7.1805715560913085e-06,0.000290567526826635,0.010685099696802354,591,3.1000000000000085
1.3581774497032166,1.2266761500760912,0.19007535207646864,414,0.0,1.32,3312000,177.2,-1.0856986045837403e-05,-0.0007958291796967387,0.013487651574960182,591,3.0
1.3698352730274201,1.247412950284779,0.18940437989039363,415,0.0,1.2,3320000,172.65,2.0711421966552735e-05,0.002843709950102493,0.01413852368004882,591,3.0
1.3831203198432922,1.2121066922694446,0.18299906394980436,416,0.0,1.27,3328000,178.44,-1.6629695892333984e-06,0.0007450818293727934,0.013257172300736784,591,3.1000000000000085
1.3839323949813842,1.2795115034468472,0.1910089566442044,417,0.0,1.38,3336000,184.64,-1.795351505279541e-05,0.0002561539364978671,0.014414812285544941,591,4.0
1.3782574605941773,1.2664866312220693,0.21577809127607453,418,0.0,1.35,3344000,182.88,-5.82873821258545e-06,0.0013897690165322273,0.01501432689903595,591,4.0
1.3743610179424286,1.5150296984985472,0.2403410148604915,419,0.0,1.66,3352000,193.6,-4.39763069152832e-06,0.0031471130340651144,0.019081943674345892,591,4.0
1.3617736935615539,1.0316737214662135,0.175820950886642,420,0.0,1.44,3360000,182.34,-1.1200308799743652e-05,-0.0004098311785492115,0.010865297580326115,591,3.1000000000000085
1.3808899891376496,1.07720343708992,0.1845911075999692,421,0.0,1.06,3368000,167.21,-1.5521049499511717e-05,0.0018346967690013117,0.011820445094401747,591,3.0
1.3809499621391297,1.217115637436509,0.19181708766393687,422,0.0,1.16,3376000,170.63,-3.1815767288208006e-05,0.002148597612977028,0.014188713943476615,591,3.0
1.3825964558124542,1.0547432678751647,0.18616449816551967,423,0.0,1.16,3384000,171.02,0.00015222430229187012,0.0017863729779492132,0.011850676629840108,591,3.0
1.3821093797683717,1.1554968309029936,0.19245843845126642,424,0.0,1.14,3392000,173.32,-3.8495659828186037e-05,0.002006447730527725,0.013473639930780337,591,3.0
1.37633957862854,1.2111413860321045,0.19985504857139444,425,0.0,1.26,3400000,179.8,9.6055269241333e-05,0.0018486023345030845,0.013754836470307055,591,4.0
1.3729202663898468,1.1404391084238887,0.1766218317896545,426,0.0,1.32,3408000,181.1,0.00018526315689086913,0.0013844916442758404,0.012053161608359914,591,4.0
1.3773873710632325,1.0408923108875752,0.1743151885781108,427,0.0,1.29,3416000,180.21,-5.067884922027588e-05,-0.000822968066931935,0.011304637657776766,591,3.0
1.3818272364139557,1.0915699728392065,0.1701749028889224,428,0.0,1.11,3424000,173.14,-3.426074981689453e-05,0.0009564386401325465,0.011625634727399756,591,3.0
1.3829578351974487,1.157227980569005,0.20247412204984436,429,0.0,1.18,3432000,173.83,-3.2245516777038575e-05,0.0026334026525728403,0.01341849308419114,591,3.0
1.3798682296276092,1.1970874974131585,0.2019836325827554,430,0.0,1.3,3440000,179.24,2.08437442779541e-06,0.0003362353570992127,0.013672497793463663,591,3.1000000000000085
1.3770411276817323,0.9699631927348673,0.16379609598588252,431,0.0,1.21,3448000,175.17,-0.0001434701681137085,0.0010371571080759168,0.01011217909649531,591,3.0
1.3843844628334045,1.1671831066533924,0.2105657567309427,432,0.0,1.08,3456000,168.27,0.00011174917221069335,0.0007187193309073337,0.013217719328185922,591,2.0
1.3815129697322845,1.1474121940135955,0.1782639347828094,433,0.0,1.23,3464000,175.82,5.865991115570068e-05,0.001214922943909187,0.012364449934157164,591,3.0
1.3769382286071776,1.2147645896300674,0.21931954831627018,434,0.0,1.24,3472000,175.24,-0.00012634217739105225,0.004471808599773795,0.01472813843759468,591,3.0
1.3705976545810699,1.2809745109826327,0.19733221481060997,435,0.0,1.33,3480000,178.54,-0.0004408293962478638,-0.0008254461584147066,0.015452626749329283,591,3.0
1.3778517079353332,1.1474636366404594,0.1916444313563083,436,0.0,1.3,3488000,178.0,-5.027174949645996e-05,0.005490416924003511,0.013377527042548536,591,3.0
1.3758117175102234,1.0667750041000545,0.16631036717367265,437,0.0,1.28,3496000,178.23,-0.006469631791114807,-0.002927203202270903,0.011267089973150632,591,3.0
1.3663910984992982,1.0387475863471627,0.1684572662006787,438,0.0,1.14,3504000,173.52,-0.000275532603263855,-0.0002539192314725369,0.011022749162084438,591,3.0
1.375399843454361,1.2322065156698228,0.2151504657739317,439,0.0,1.07,3512000,169.13,-0.0004659348726272583,0.002656518673757091,0.01424692490734742,591,2.0
1.3813437235355377,1.2004549030959606,0.19181502580964283,440,0.0,1.31,3520000,179.25,-3.7997961044311523e-05,0.0018425564300559927,0.013392855897900518,591,3.0
1.3829702758789062,1.1117261580564082,0.19508182746586009,441,0.0,1.32,3528000,181.49,-0.0010209554433822632,0.001955115723540075,0.013242654704672532,592,3.0
1.384223301410675,1.1059690097905694,0.18654034518599905,442,0.0,1.3,3536000,180.98,-0.0005603998899459839,0.000572516812012509,0.012042943827939325,592,3.0
1.3811264610290528,1.1754360318183898,0.18446383653911347,443,0.0,1.3,3544000,179.32,-0.0009605032205581665,0.001613808405236341,0.013323537861901968,592,3.0
1.382087024450302,1.140168680436909,0.18304507984604806,444,0.0,1.21,3552000,173.61,-0.0006749749183654786,0.000637767092557624,0.012299192628397577,591,3.0
1.3834615623950959,1.2113062270358206,0.20053253219761227,445,0.0,1.39,3560000,179.25,-0.0002710801362991333,0.002269841370070935,0.013624712733817433,592,3.0
1.3668391346931457,1.3322896793484689,0.21231351712871732,446,0.0,1.61,3568000,188.96,-0.0007884979248046875,-0.0014386096375528722,0.016058143961199676,591,4.0
1.375016280412674,1.1516056911647319,0.18879020599895746,447,0.0,1.42,3576000,181.51,-0.000840955376625061,0.0001800493325572461,0.011946908221780177,591,3.0
1.3832057082653046,1.0899889237619937,0.1713591226393178,448,0.0,1.08,3584000,168.0,-0.0006719297170639038,0.0015963811619440094,0.011327950867089384,591,2.1000000000000085
1.3832859241962432,1.0525148496031762,0.17060041152085326,449,0.0,1.13,3592000,171.73,-0.0017153918743133545,0.0011987290764227509,0.011644914222242732,591,3.0
1.3727729415893555,1.230658859796822,0.2096243480406119,450,0.0,1.32,3600000,175.89,-0.0017722928524017334,0.001390020912513137,0.01486686481543984,592,3.0
1.3696251928806304,1.201019583567977,0.19683749892664337,451,0.0,1.47,3608000,181.3,-0.0007011348009109497,0.000851013595238328,0.013226139204525679,592,3.0
1.3677135550975799,1.1738184952735902,0.19890050216574648,452,0.0,1.35,3616000,181.48,-0.0003881359100341797,0.0014988895680289715,0.013097283808319845,592,3.1000000000000085
1.3764452493190766,1.252424950543791,0.21958604747181376,453,0.0,1.68,3624000,191.74,-3.207504749298096e-05,0.00014234607573598623,0.014376041213540702,592,4.0
1.3777453184127808,1.3956109838187694,0.22659370954970381,454,0.0,1.59,3632000,187.07,-0.0008062469959259033,0.0029808277799747884,0.016541591428140236,592,4.0
1.3821483397483825,1.3192339460551739,0.19127886143980838,455,0.0,1.84,3640000,196.96,-0.0009068119525909424,0.004967548651911784,0.015206156592075786,592,4.0
1.378840173482895,1.2591434574872256,0.2102834878083564,456,0.0,1.81,3648000,197.3,-0.0008382219076156617,-0.004285450076786219,0.014729400506003004,592,4.0
1.3796767556667329,1.1559272266179323,0.1922765004689411,457,0.0,1.24,3656000,176.22,-0.0015608394145965577,1.4646121126133949e-05,0.01296745485138672,592,3.0
1.3748382306098939,1.1667134626582265,0.1973907061798293,458,0.0,1.03,3664000,167.32,-0.0015324604511260985,0.0006127779895905405,0.01289981909135804,592,3.0
1.3732663881778717,1.4059225308708847,0.23237743995656931,459,0.0,1.37,3672000,183.15,-0.0001073145866394043,0.0027145355800166724,0.017695301033600116,592,4.0
1.3754940295219422,1.3051876901090145,0.20151141441060247,460,0.0,1.82,3680000,200.08,-0.0012824517488479615,0.0011126346471428405,0.015261476104979011,592,5.0
1.3781790959835052,1.0915531418472528,0.1736153983141538,461,0.0,1.72,3688000,193.26,-0.0009404641389846802,0.0036455552466213704,0.011857683815142081,592,5.0
1.380642875432968,1.2053875713050366,0.18581795385772942,462,0.0,1.43,3696000,184.27,-0.0006758272647857666,0.0027154311683261767,0.013888748643385043,592,3.1000000000000085
1.3790489780902861,1.4070990639179946,0.22695121416074174,463,0.0,1.71,3704000,196.26,-0.0008768653869628907,0.0016678395023336633,0.01708439467998687,592,4.0
1.3721733164787293,1.4894389930367469,0.20991868535236965,464,0.0,2.05,3712000,209.82,-0.003108766674995422,0.0023173319397028535,0.018477958729281454,592,4.0
1.380265600681305,1.1202974414080382,0.1618509452077865,465,0.0,1.82,3720000,200.93,-0.0005550158023834229,-0.0024478378059848184,0.011588103070171201,592,4.0
1.3762608778476715,1.2717706474475563,0.19316657506294646,466,0.0,1.51,3728000,187.24,-0.005082938075065613,0.0001228650752454996,0.0150200939801789,592,4.0
1.3830424976348876,1.057657921463251,0.17818674287733832,467,0.0,1.19,3736000,174.0,-0.0010247075557708741,0.0013208246405702084,0.010944734991599035,592,3.0
1.3766869044303893,1.233493014704436,0.19224100486492948,468,0.0,1.14,3744000,171.07,-0.0002698886394500732,0.00038197666173800827,0.013473067597012688,592,3.0
1.3836294054985045,1.2053956031054258,0.19282073022779683,469,0.0,1.42,3752000,183.35,-0.0014430618286132813,0.0010084309318335726,0.013389365116599947,592,4.0
1.3811719489097596,1.25435036662966,0.18665953492651077,470,0.0,1.41,3760000,182.61,-0.001207703948020935,0.001533415385056287,0.013904054666631964,592,4.0
1.3805229878425598,1.2538451029360294,0.1942577683125374,471,0.0,1.32,3768000,179.65,-0.0012983548641204833,0.00019894064869731664,0.014063509735733533,592,3.0
1.3828758192062378,1.225175784584135,0.19012533914600802,472,0.0,1.34,3776000,180.47,-0.0009594082832336426,0.00183201592968544,0.013828678030758965,592,3.0
1.3816298127174378,1.2501571056991816,0.19497885843139467,473,0.0,1.33,3784000,180.44,-0.001321871280670166,0.0023049759422428904,0.01495126892987173,592,3.0
1.379407558441162,1.1322198167815805,0.18071867013799822,474,0.0,1.2,3792000,175.78,-0.0015996801853179932,0.00013043637620285153,0.012830561673144985,592,3.1000000000000085
1.3737199079990388,1.260393792912364,0.18178700090456268,475,0.0,1.33,3800000,180.59,-0.002064189314842224,-0.0005440029688179493,0.01430544134201682,592,4.0
1.3642139196395875,1.1958888112008572,0.1848417878267928,476,0.0,1.36,3808000,181.38,-0.00432533323764801,0.0005620874278247357,0.013309553163680902,592,3.1000000000000085
1.3744383370876312,1.0926753219217062,0.1602971895695196,477,0.0,1.24,3816000,176.26,-0.0032614946365356447,0.00123348246961541,0.011881276910971792,592,3.0
1.3795290350914002,0.951624230062589,0.1558767562161635,478,0.0,1.08,3824000,168.48,-0.021252320408821107,-0.0006724696152377873,0.009578026864563754,592,3.0
1.3708400964736938,1.2917252193950117,0.20389738281984918,479,0.0,1.11,3832000,170.07,-0.0013308173418045044,0.002749297409081919,0.014953188331787715,592,3.0
1.3640194427967072,1.3301704931631684,0.19809705561501714,480,0.0,1.42,3840000,183.56,-0.0013821834325790404,1.5219224151223898e-05,0.016105446892815962,592,3.0
1.3564865672588349,1.383996080905199,0.21857988277357315,481,0.0,1.71,3848000,192.14,-0.0010802888870239259,-0.0004272079560905695,0.016133847365781547,592,4.1000000000000085
1.353505880832672,1.4115934329479933,0.22900936624308538,482,0.0,1.86,3856000,198.23,-0.0002674174308776856,0.004728184625273571,0.01806969530107381,592,5.0
1.3365123271942139,1.4758466704934836,0.22182780836047722,483,0.0,2.16,3864000,210.73,-0.0012514865398406982,-0.002240452746045776,0.017640557943523164,592,5.0
1.364448722600937,1.3719550576806068,0.20376680078477694,484,0.0,2.09,3872000,211.14,-0.0017896127700805665,0.0013044969712063903,0.016424599327183386,592,5.0
1.3800940418243408,1.361647951286286,0.20216991334321768,485,0.0,2.14,3880000,211.29,-0.0008408528566360474,0.0005856005742680281,0.01614912620887253,592,5.1000000000000085
1.3815327155590058,1.158471624702215,0.1834930067763227,486,0.0,2.0,3888000,205.79,-0.003571651577949524,0.0004020574563764967,0.012843619609855068,592,5.0
1.3800409281253814,1.2049170315265656,0.20476626294219244,487,0.0,1.37,3896000,180.72,-0.0013171499967575074,0.0039506500965217125,0.013889450475326158,592,3.0
1.3836683201789857,1.206687197163701,0.18848467793290447,488,0.0,1.44,3904000,184.32,-0.0011949801445007323,0.00015972002409398556,0.013171102396881906,592,3.0
1.3801159608364104,1.1752189006656408,0.20800643526522897,489,0.0,1.39,3912000,181.24,-0.0016732227802276612,0.0012430917070014402,0.013892534029359922,592,3.1000000000000085
1.367032343149185,0.8662073237635195,0.14172993034168163,490,0.0,1.05,3920000,166.92,-0.0016417860984802245,-0.0007126170926494524,0.008733252847239328,592,2.1000000000000085
1.3636068058013917,1.1835664335638285,0.17643633134575157,491,0.0,0.98,3928000,162.28,-0.00025091886520385744,0.000987389921792783,0.013072422677660143,592,2.0
1.3753446698188783,1.2201577636227012,0.19154383153243057,492,0.0,1.12,3936000,168.1,-0.0005429309606552125,0.0012275381397921592,0.013945601334344247,592,3.0
1.374885332584381,1.1023489432036877,0.17983416778282685,493,0.0,1.29,3944000,175.31,-0.0007949602603912353,0.00214339223341085,0.012273408881592332,592,3.0
1.378402155637741,1.0857071745395661,0.16850317510206217,494,0.0,1.39,3952000,179.04,-0.0013132423162460327,0.0010350172105245293,0.011879594411266226,592,3.1000000000000085
1.3830503797531128,1.2967046051844955,0.21241640671107562,495,0.0,1.55,3960000,186.64,-0.0005562382936477661,0.0028835786701529287,0.015377069980281703,592,3.0
1.3806994831562043,1.166692075766623,0.19148968978146327,496,0.0,1.51,3968000,184.5,-0.0013348841667175293,0.0011118584359064698,0.013315141310868058,592,3.1000000000000085
1.3819754350185394,1.2016358707472683,0.1952873651148429,497,0.0,1.27,3976000,174.41,-0.0009195977449417115,0.0030515061707410496,0.01369601408226572,592,3.1000000000000085
1.378363585472107,1.0721747080609203,0.18325250211039065,498,0.0,1.14,3984000,172.17,-0.001467847228050232,0.0015060029039159417,0.011699964241397538,592,3.0
1.3584713172912597,1.309441548809409,0.19218435770325193,499,0.0,1.43,3992000,184.0,-0.00016487717628479003,0.002040087439818308,0.015241192927260273,592,4.0
1.3673791456222535,1.67213722653687,0.24884139580223205,500,0.0,1.85,4000000,203.51,-0.00022753357887268067,0.0016618094203295186,0.0215525419185542,592,5.0
