fps,frames,value_loss,PMM:episode_rewards,epoch_idx,explained_variance,policy_entropy,grad_norm,policy_loss,P09:episode_rewards,episode_length,advantage_norm,P01:episode_rewards
333,5592000,0.12403931091539562,258.53,699,0.837672284245491,0.9726244592666626,1.6153955086047578,-0.024341520884772764,370.09999999999997,1741.3,3.8150545608997346,102.39999999999999
333,5600000,0.054039648221805694,254.09,700,0.8445546257495881,1.0148041546344757,0.8901857013545076,-0.014757430185854901,370.09999999999997,1737.03,2.5431809401512147,96.10000000000001
333,5608000,0.1213797319214791,247.91,701,0.8951942187547683,1.0073431289196015,1.6839783400603836,-0.01826956922886893,370.0,1729.8,3.9208208882808684,87.7
333,5616000,0.07534249075688422,241.11,702,0.8305166250467301,0.9818065851926804,1.1016062955604613,-0.02069703474967355,370.0,1708.12,2.8188565123081206,84.1
333,5624000,0.0805819851718843,237.12,703,0.8812878149747848,0.943661088347435,1.3105559767793737,-0.012817689586663619,370.0,1694.0,3.1431733310222625,84.1
333,5632000,0.09453251977451145,238.91,704,0.8792736375331879,0.9497838175296783,1.3620901002698411,-0.015788006156690244,370.0,1707.29,3.411806952953339,85.9
333,5640000,0.10293386192061008,238.35,705,0.7663939291238785,0.9880410403013229,1.4531441662600426,-0.031252840699162336,370.09999999999997,1703.94,3.4437449288368227,85.9
333,5648000,0.09730385279282927,241.19,706,0.825966723561287,0.9778533381223679,1.5741027236802327,-0.019742277826881035,371.40000000000003,1710.41,3.4830822670459747,85.9
333,5656000,0.08727721564471722,244.75,707,0.8697312659025193,1.0090791314840317,1.1705433879491842,-0.012168981725699269,375.30000000000007,1727.59,3.329599379301071,85.9
333,5664000,0.10544542604126037,249.5,708,0.8724912238121033,1.0135370713472367,1.3385009436576096,-0.023645092085935175,378.2,1758.84,3.5995614409446715,91.4
333,5672000,0.10391048419289291,249.84,709,0.896651799082756,1.0152286571264266,1.379327666921814,-0.009128654765663668,380.3,1747.94,3.498298498392105,91.4
333,5680000,0.13268764728680252,251.5,710,0.8598355507850647,0.9640565133094787,1.6335813847140945,-0.013497941097593866,383.20000000000005,1757.34,4.103405421972274,103.70000000000002
333,5688000,0.1872498178202659,255.35,711,0.8198940807580948,0.9767556869983673,2.034344725851398,-0.019681743748951704,385.0,1777.53,4.74916944026947,103.70000000000002
333,5696000,0.10076578070409596,258.24,712,0.8720439016819,1.0585104966163634,1.4092995844419063,-0.029086399377556516,385.1,1779.21,3.4239387130737304,103.70000000000002
333,5704000,0.08775554311461747,260.36,713,0.8765508252382278,0.9944656825065613,1.4080063634483269,-0.034249906258191916,385.1,1779.79,3.3313403165340425,103.70000000000002
333,5712000,0.09936030130833387,259.55,714,0.8969935411214829,0.9589882755279541,1.2581569990085348,-0.010690348217030987,385.1,1778.53,3.329517356157303,102.80000000000001
333,5720000,0.09876735490281136,264.32,715,0.8811453437805176,0.9730130779743195,1.3328691216398534,-0.016705918787629344,385.1,1794.9,3.4509729623794554,102.80000000000001
333,5728000,0.11468696449883282,263.54,716,0.8387446290254593,1.010857315659523,1.5389777701458422,-0.017359097986482084,385.1,1788.45,3.776208460330963,102.80000000000001
333,5736000,0.08903445794712753,265.88,717,0.813335828781128,1.014989515542984,1.1848792452354204,-0.012296748649096117,385.1,1792.05,3.089578614234924,102.80000000000001
333,5744000,0.09714259882457554,257.61,718,0.8599059611558915,1.0106548416614531,1.2060402197199906,-0.007195524118724279,385.1,1778.0,3.314828736782074,94.69999999999999
333,5752000,0.12578628157265484,259.63,719,0.8230980783700943,0.9794724905490875,1.5205507305075125,-0.022036637581477406,386.09999999999997,1775.77,3.91926521897316,94.69999999999999
333,5760000,0.11419191842898727,265.03,720,0.8578543394804001,1.0101508152484895,1.1456262046545829,-0.012661850145086646,387.0,1792.76,3.5549964106082914,94.69999999999999
333,5768000,0.12127774444408715,265.8,721,0.903733822107315,0.988575963973999,1.5510547691895626,-0.021868887338787318,386.09999999999997,1784.59,3.905442223548889,101.30000000000001
333,5776000,0.17117153733968735,271.92,722,0.8762317603826523,0.9944677549600601,1.7970458974611907,-0.02112452275265241,387.50000000000006,1804.62,4.307949448823929,107.60000000000001
333,5784000,0.1134232710674405,273.59,723,0.880085459947586,1.0275423550605773,1.4668393157158868,-0.026845410426612943,387.50000000000006,1800.22,3.5930321180820464,108.0
333,5792000,0.12405885360203683,279.72,724,0.8837294781208038,0.9779013347625732,1.468383718762447,-0.02512022391834762,396.20000000000005,1819.06,3.6341311001777648,114.30000000000001
333,5800000,0.15489217142574488,284.59,725,0.8713252389431,0.9467457073926926,2.00222902347917,-0.02231275347105111,398.20000000000005,1834.08,4.36801614522934,120.5
334,5808000,0.10308699927292764,288.81,726,0.8686186975240707,0.9469966143369675,1.4894723987294642,-0.025499754649354146,398.20000000000005,1843.34,3.5505469179153444,123.80000000000001
334,5816000,0.10162929416634142,287.64,727,0.8423966479301452,0.9733985322713852,1.5487692177768193,-0.007513271010830067,398.20000000000005,1831.26,3.479400759935379,123.80000000000001
334,5824000,0.12751699140295386,283.17,728,0.8200735545158386,0.9867006230354309,1.6392629714464946,-0.01599986067507416,398.20000000000005,1814.56,4.014208475351333,107.60000000000001
334,5832000,0.07323032760992647,281.29,729,0.8722786736488343,1.0219920307397843,1.2379623751152349,-0.024653738620108924,392.40000000000003,1795.7,2.9168022966384886,107.60000000000001
334,5840000,0.08480043138377369,276.84,730,0.841101445555687,1.0055918902158738,1.183246513233887,-0.018669590114150196,392.40000000000003,1783.72,3.0770485401153564,94.6
334,5848000,0.1003386704530567,271.85,731,0.8410259717702866,0.9961201453208923,1.3439937647306062,-0.028827052616979928,387.50000000000006,1764.69,3.408600488901138,91.9
334,5856000,0.11514661193825304,266.89,732,0.8432069635391235,0.9599887919425965,1.5548562178729366,-0.022116503142751754,387.50000000000006,1756.46,3.5985436975955962,91.9
334,5864000,0.10753613403066993,266.99,733,0.8792784720659256,0.9705694925785064,1.5250779913538748,-0.025668533082061913,387.50000000000006,1754.35,3.480652016401291,91.9
334,5872000,0.12765595139935612,265.04,734,0.8948513084650039,0.9417557722330093,1.7955445842157978,-0.011189689713646658,387.0,1746.25,4.045217272043228,91.9
334,5880000,0.0996160778682679,264.66,735,0.8979466497898102,0.9772367078065872,1.354660658639426,-0.016429036285262554,386.09999999999997,1753.26,3.441440519094467,91.9
334,5888000,0.10190840027295053,266.33,736,0.8398437470197677,0.9751410907506943,1.3296943627705147,-0.018683358296984805,386.09999999999997,1760.3,3.4700722599029543,91.9
334,5896000,0.10335581900551916,270.16,737,0.9214465987682342,0.9169096899032593,1.513999378430054,-0.01695951438508928,392.40000000000003,1778.83,3.67723260641098,91.9
334,5904000,0.09883533896878362,271.49,738,0.8974083054065705,0.957420842051506,1.5456028742492776,-0.01090081228510826,396.50000000000006,1780.05,3.639243973493576,91.9
334,5912000,0.0718077140301466,271.47,739,0.8344787240028382,1.0121623343229293,1.04115860076837,-0.013937724468269153,396.50000000000006,1795.82,3.0554131770133974,90.4
334,5920000,0.09880604693666101,276.62,740,0.9031878435611724,0.9500952470302582,1.4046834619961366,-0.00667554358689813,401.3,1804.8,3.453044536113739,90.4
334,5928000,0.10570305109024047,277.13,741,0.8738158828020096,0.938941798210144,1.3627881918418092,-0.021953617219114676,396.50000000000006,1798.7,3.792026526927948,83.4
334,5936000,0.1238726626522839,274.95,742,0.8659410411119461,0.9476034104824066,1.5065517372029211,-0.010899943921831436,395.1,1789.41,4.014658955335617,83.4
335,5944000,0.09254638983868063,277.29,743,0.8255924081802368,0.9626951187849044,1.4117169748228833,-0.013961857478134334,395.1,1809.83,3.1926888012886048,83.4
335,5952000,0.10190290519036353,274.57,744,0.901938225030899,0.9853537982702255,1.2970066919504404,-0.022289953958243132,395.1,1797.54,3.5052786231040955,83.4
335,5960000,0.15651154674589635,275.54,745,0.8801139879226685,0.9846254152059555,1.7128392574901938,-0.012982909376733005,395.0,1798.15,4.334085264205933,83.4
335,5968000,0.11852001761086285,271.13,746,0.8642265653610229,1.0258774477243424,1.5660197491697159,-0.03229559562194481,395.0,1796.57,3.7255529236793516,68.5
335,5976000,0.0884118559397757,276.85,747,0.885682806968689,1.0339560174942017,1.340100744284175,-0.013220741129480303,395.1,1826.19,3.2719647121429443,83.4
335,5984000,0.09081473780795932,273.56,748,0.9127500152587891,1.0306904137134552,1.398416677041864,-0.013864425013307482,395.1,1815.23,3.2161259269714355,68.5
335,5992000,0.1025141978636384,274.94,749,0.8761152774095535,1.0131213957071303,1.300979877404418,-0.018827247021254153,395.1,1812.61,3.5138310861587523,68.5
335,6000000,0.12243697226047516,277.17,750,0.8679933261871338,0.9978667557239532,1.4891350346123198,-0.005095032124372665,395.1,1825.49,3.871246292591095,68.5
335,6008000,0.12572385407984257,288.4,751,0.8431091403961182,1.0280650383234025,1.5976923386402575,-0.015663709361106157,396.50000000000006,1870.74,3.844641351699829,91.9
335,6016000,0.07106363617349416,284.82,752,0.8614233523607254,1.073293190598488,1.1237608902291654,-0.024391736955658418,396.50000000000006,1867.94,2.686018993258476,90.7
335,6024000,0.07793026336468756,287.39,753,0.8592644411325455,1.0515667033195495,1.054331515831845,-0.011373955453018425,396.50000000000006,1874.13,2.8703714287281037,93.80000000000001
336,6032000,0.07290245953015984,289.53,754,0.7683690989017486,1.0558551758527757,1.0756209393544223,-0.006597493064346054,396.50000000000006,1879.43,2.970191471576691,93.80000000000001
336,6040000,0.13221750805154442,286.77,755,0.8415238070487976,1.0286511194705963,1.8384526114540056,-0.020432797551038676,396.0,1877.65,4.0551845014095305,93.7
336,6048000,0.08504882687702775,287.71,756,0.8686049538850784,1.0754456561803818,1.1793523570127504,-0.012341656491189497,396.0,1874.07,3.0899478548765185,93.7
336,6056000,0.12576870391145348,281.75,757,0.8754644984006882,1.0325858163833619,1.5509941082790162,-0.006408892062245286,396.0,1853.1,3.794447411298752,90.7
336,6064000,0.09036768652498722,280.45,758,0.8805596822500229,1.0135671508312225,1.1979749812401461,-0.01896155941474717,396.50000000000006,1844.39,3.3483941566944124,87.4
336,6072000,0.13163541853427888,274.67,759,0.8574219876527787,0.996576406955719,1.7208070056427929,-0.006581220827938523,396.0,1821.87,4.014038842916489,87.4
336,6080000,0.11228536451235413,268.62,760,0.8785091298818588,1.0377514141798019,1.3745090079010958,-0.006410943884402514,396.0,1795.62,3.6672847592830657,81.1
336,6088000,0.0938717963732779,266.08,761,0.8015514832735061,1.0277273017168045,1.2541406651893188,-0.015403689642844255,398.30000000000007,1778.55,3.3673376727104185,81.1
336,6096000,0.09105101893655956,255.75,762,0.8014139699935913,1.0677366119623184,1.2520355587353662,-0.03504423660109751,396.20000000000005,1760.16,3.1163110196590424,85.60000000000001
336,6104000,0.09072905680164695,257.75,763,0.828563659787178,1.0197401529550552,1.3047094459883366,-0.017479440198512747,398.30000000000007,1769.02,3.2038436007499693,85.60000000000001
337,6112000,0.10702114732936024,256.53,764,0.9000235569477081,0.9712132221460342,1.3875230607135096,-0.01165588672447484,398.30000000000007,1765.38,3.515022028684616,85.60000000000001
337,6120000,0.17036110369488597,255.04,765,0.8655912488698959,0.9253458195924759,1.946819636629276,-0.02565011480008252,398.30000000000007,1764.13,4.6641459274292,81.2
337,6128000,0.07676497323904187,253.42,766,0.9064876055717468,0.9467729300260543,1.3636822439550733,-0.0268305098277051,401.2,1774.76,2.9855094277858734,77.60000000000001
337,6136000,0.059949956121854484,252.09,767,0.8764836168289185,0.993904949426651,1.1042092410447253,-0.007633245007273217,403.1,1776.75,2.5957090997695924,77.60000000000001
337,6144000,0.09831365473102778,252.59,768,0.8626434737443924,0.9944407922029496,1.3773943476831727,-0.011642854241654278,401.2,1758.66,3.3202211594581605,81.6
337,6152000,0.1464808948710561,239.58,769,0.9012125831842422,1.0210581493377686,1.797226814462251,-0.019374654782877768,400.1,1726.26,4.180324875116348,81.6
337,6160000,0.08369727997109294,242.23,770,0.8973247575759887,1.0228262966871262,1.3637583463769627,-0.011335838125087322,403.1,1723.34,3.28655708193779,81.6
337,6168000,0.10200809956993907,238.21,771,0.887308219075203,0.9992260789871216,1.5310895770491144,-0.014119184022420087,404.1,1717.91,3.369671869277954,77.60000000000001
337,6176000,0.13553819428198038,235.84,772,0.8497473180294037,1.0382979965209962,1.7198796061831485,-0.01864282732596621,403.1,1700.44,4.023265068531036,77.60000000000001
338,6184000,0.09189306889660656,232.49,773,0.8024125385284424,1.0460783088207244,1.2486399438068818,-0.007271726069739089,404.1,1685.15,3.1943103003501894,73.89999999999999
338,6192000,0.1060308189690113,238.92,774,0.8340143579244613,1.049712278842926,1.5527115326288068,-0.011737311609540484,404.1,1707.23,3.512074475288391,78.0
338,6200000,0.09566687451675535,235.76,775,0.884282442331314,1.0502728748321533,1.4296880708766366,-0.021705126330198256,404.1,1694.57,3.269828897714615,77.60000000000001
338,6208000,0.11294713959097863,235.55,776,0.8778311973810196,1.024119975566864,1.6331342145353056,-0.019836551909684204,405.0,1684.15,3.563948692083359,70.10000000000001
338,6216000,0.12875114085152745,232.18,777,0.8496592092514038,1.038895201086998,1.577549667496767,-0.025545862221624704,405.0,1676.43,3.863146661520004,60.900000000000006
338,6224000,0.10011285785585641,232.52,778,0.9109460198879242,1.0299673986434936,1.4086760273578895,-0.005686328334268183,405.1,1675.95,3.472284722328186,48.9
338,6232000,0.08775126408785582,229.23,779,0.8814923286437988,1.0063588529825211,1.2510131386776517,-0.01361870953871403,405.0,1672.17,3.122285157442093,48.9
338,6240000,0.1512313919700682,232.09,780,0.8511514508724213,0.9801563423871994,1.8646112189682045,-0.02425485266139731,405.1,1680.74,4.1784875309467315,48.9
338,6248000,0.07728080564178526,236.9,781,0.8831076842546463,1.002642142176628,1.1978780941667777,-0.024438138895202428,406.30000000000007,1689.85,3.2099270820617676,60.70000000000001
339,6256000,0.11680674497038127,238.72,782,0.906524475812912,0.991890743970871,1.5631283853956885,-0.007774719207664021,406.30000000000007,1708.57,3.7223900640010834,61.60000000000001
339,6264000,0.13327080647461118,242.63,783,0.8818245255947113,1.0198514223098756,1.873752679639638,-0.03143845962593332,406.30000000000007,1708.12,3.923337446451187,51.7
339,6272000,0.07137831162661314,238.08,784,0.8586806333065033,0.9727682054042817,1.1306735709675446,-0.00443189466255717,405.1,1697.76,2.938434203863144,48.9
339,6280000,0.10666281212121248,238.57,785,0.8747977066040039,0.9360341739654541,1.338824083498605,-0.02718423694954254,405.1,1705.18,3.3416778576374053,48.9
339,6288000,0.0933831877540797,234.02,786,0.7031105095148087,0.9800785523653031,1.3457098746784881,-0.014988772451906697,400.6,1684.0,3.3699582505226133,48.9
339,6296000,0.04844712284393608,224.83,787,0.6840419358015061,0.958864136338234,0.8651983381804189,-0.010004709416534752,396.20000000000005,1649.91,2.455090458393097,48.9
339,6304000,0.06163853280246258,223.05,788,0.7809566861391067,1.0396068024635314,1.1077898560393764,-0.013077837997334427,396.20000000000005,1635.08,2.7187882757186888,48.9
339,6312000,0.18111275104805827,223.86,789,0.822809790968895,0.9893853104114533,1.8663727336401592,-0.017885939528350717,396.20000000000005,1651.64,4.560880030393601,48.9
340,6320000,0.09623494349885732,229.49,790,0.786661884188652,1.0161231082677842,1.1893162488950402,-0.02460679455776699,398.80000000000007,1669.94,3.259832764863968,51.7
340,6328000,0.07855134705081582,221.68,791,0.7433197659254074,1.0470636487007141,1.04053696301822,-0.024637971556730916,393.2,1658.48,3.0902795696258547,55.9
340,6336000,0.048393074655905366,219.46,792,0.8244586384296417,1.035557051897049,0.784826271217447,-0.009946959969529417,393.2,1645.32,2.306852670311928,55.9
340,6344000,0.12265868532471359,220.96,793,0.8681373363733291,0.982583395242691,1.444752001983732,8.921571745304391e-05,393.2,1667.1,3.742180678844452,55.9
340,6352000,0.18882893458008765,220.92,794,0.8893447297811509,1.009955456852913,1.9460610936164204,-0.02688445576815866,392.1,1666.7,4.785744724273681,56.9
340,6360000,0.13996518862433732,222.61,795,0.8602696537971497,1.0301767659187318,1.5980448692675577,-0.030986623936332763,393.2,1659.17,4.1126838600635525,55.9
340,6368000,0.1145628812815994,229.99,796,0.860041543841362,1.0113079756498338,1.4280651007815846,-0.02783419350278564,393.2,1676.04,3.5722819638252257,57.9
340,6376000,0.08772719452157617,224.83,797,0.8550700283050537,1.0224789041280746,1.1423509797006717,-0.031084200779150705,392.1,1668.04,2.9913495004177095,56.9
340,6384000,0.1417301549296826,220.91,798,0.8514462631940841,1.0346428275108337,1.5880460065213797,-0.011117749038385227,389.3,1662.35,4.001785254478454,56.9
340,6392000,0.09526221313979477,223.62,799,0.8560862177610398,1.0454277408123016,1.3010132994940629,-0.031555458827933765,389.3,1667.44,3.29950175344944,58.0
341,6400000,0.0842931430414319,225.38,800,0.8867327922582626,1.001752581000328,1.1879719872785075,-0.000561088245594874,387.20000000000005,1674.61,3.161390902996063,58.0
341,6408000,0.15750148518010973,224.46,801,0.8930685895681382,0.9990196132659912,1.9136727506803433,-0.03459131797775626,387.20000000000005,1665.04,4.068580138683319,58.0
341,6416000,0.1270371785853058,226.32,802,0.9006673872470856,0.9992796742916107,1.5384555426334936,-0.011407610368914902,387.20000000000005,1666.13,3.7609992468357087,58.0
341,6424000,0.11091263559646905,226.99,803,0.8758622014522552,0.9949668484926224,1.4366282895933151,-0.02117463698985375,382.50000000000006,1662.22,3.595773582458496,58.0
341,6432000,0.09771984408143908,230.94,804,0.8877276837825775,1.0531203711032868,1.2499499982416071,-0.023520167208043858,384.3,1691.57,3.0187926828861236,64.0
341,6440000,0.046615970144048335,230.94,805,0.9313417792320251,1.001383872628212,0.8408986878465954,-0.005867168846016284,384.3,1691.57,2.262983125448227,64.0
341,6448000,0.1240883625485003,234.24,806,0.8627665024995804,0.9593001806735992,1.471539966806277,-0.028132174876518548,384.3,1699.72,3.812730522155762,65.8
341,6456000,0.1863741585612297,238.16,807,0.809341378211975,0.9472607982158661,1.9843366731824021,-0.023602667073719205,382.20000000000005,1717.88,4.858855717182159,65.8
342,6464000,0.08955433611758053,247.93,808,0.7658706307411194,1.0127200561761855,1.3192776283692265,-0.027082142880135506,389.6,1742.33,3.3102557218074797,71.4
342,6472000,0.07019639020320029,253.97,809,0.841311377286911,1.007377215027809,0.9027239816146557,-0.013415040606741969,395.1,1763.5,2.6202244675159454,79.8
342,6480000,0.07374349744990467,255.58,810,0.8221887165307998,0.9940785682201385,1.2306748548385271,-0.015896428006672066,395.1,1768.61,3.023947433233261,79.8
342,6488000,0.1388735834416002,259.98,811,0.8500123977661133,1.016146297454834,1.7238562136510793,0.0006313813221640885,395.1,1802.63,4.2563942265510555,81.8
342,6496000,0.0748316500429064,268.99,812,0.8264993208646775,1.0215371918678284,1.3154003572803348,-0.016556696723564527,396.20000000000005,1826.84,3.082689893245697,81.8
342,6504000,0.06697128753177822,269.44,813,0.8922174954414368,0.9872703224420547,1.057134454329883,-0.014781271035899409,396.20000000000005,1829.12,2.7395888447761534,81.8
342,6512000,0.07845720446668565,275.09,814,0.8515565258264541,1.014040437936783,1.255400042083552,-0.029108454216184326,398.50000000000006,1854.7,3.0106257343292238,82.9
342,6520000,0.09287305830046534,280.28,815,0.8548385679721833,0.9805681550502777,1.2535734891703416,-0.013211740686383564,398.50000000000006,1882.92,3.2745323050022126,89.8
343,6528000,0.08196327405050396,281.19,816,0.8851749604940414,0.9992281633615494,1.224823644348123,-0.020320800229746964,398.50000000000006,1880.26,3.0626643455028533,89.8
343,6536000,0.07649087131023408,281.84,817,0.8871730446815491,0.9728608047962188,1.0803900308771546,-0.020711899605812503,398.50000000000006,1889.59,2.875094846487045,89.8
343,6544000,0.15776088691316545,281.22,818,0.8941070532798767,0.9398382771015167,1.762051128462655,-0.029345722192083486,398.50000000000006,1889.66,4.1000035750865935,89.8
343,6552000,0.12288417656905949,285.41,819,0.864212366938591,0.9534299439191818,1.3390954906816066,-0.013380542533122935,395.30000000000007,1900.34,3.860305851697922,101.9
343,6560000,0.11568485437892377,283.2,820,0.8999163669347763,0.9689149177074432,1.4949970903236656,-0.027491989211412146,387.80000000000007,1891.0,3.4850025475025177,101.9
343,6568000,0.17604779643006624,291.31,821,0.8789285111427307,0.9176635825634003,2.156237115653143,-0.018722822259296664,395.30000000000007,1922.59,4.593460569381714,117.9
343,6576000,0.1366283195093274,294.19,822,0.9283492690324784,0.9137789565324783,1.7215122704076053,-0.000913611074356595,395.30000000000007,1922.65,4.053071372509002,127.9
343,6584000,0.12462800841778517,298.01,823,0.877411767244339,0.9455458283424377,1.5620848346640412,-0.022685399890469853,398.50000000000006,1933.92,3.8723898351192476,134.4
344,6592000,0.12649331185035406,302.23,824,0.7764919209480285,0.9959944641590118,1.8137944044196073,-0.02177268918159825,403.1,1938.99,3.8352215051651,134.4
344,6600000,0.07147984341252595,302.99,825,0.8851533782482147,1.0013331586122514,1.1345415279020938,-0.015380622724296699,403.1,1952.48,2.8866256034374236,137.7
344,6608000,0.10276122206822037,298.86,826,0.905624440908432,0.9842141407728195,1.2382427782462502,-0.00956272554321913,403.0,1938.08,3.3724482321739195,133.4
344,6616000,0.12776994844898582,301.0,827,0.9281740581989288,1.0003622084856034,1.5898904018832416,-0.030693470390688163,398.50000000000006,1946.16,3.96306560754776,137.7
344,6624000,0.10787419259082526,299.05,828,0.9155011373758316,1.0535970705747604,1.4903651121944026,-0.010224005751078949,395.30000000000007,1922.15,3.51461100935936,133.4
344,6632000,0.07077449578791857,300.19,829,0.9274933153390884,1.0289374256134034,1.1767364380952516,-0.017194427821523278,395.30000000000007,1923.08,2.9080645644664767,130.7
344,6640000,0.07574437703471631,296.53,830,0.9189024168252945,1.0276715058088302,1.1440516748212226,-0.012922960500291084,395.30000000000007,1901.37,2.9482429665327072,118.89999999999999
344,6648000,0.1045633219834417,296.22,831,0.8651760512590408,0.9580745315551757,1.4622352763406437,-0.016175019036163574,395.30000000000007,1899.72,3.5456595742702484,118.89999999999999
345,6656000,0.11741326699033379,291.15,832,0.9211677432060241,0.9958654201030731,1.4692746934929017,-0.018667647492620745,387.30000000000007,1886.74,3.7686362290382385,118.89999999999999
345,6664000,0.1363464024104178,298.35,833,0.8891490823030472,1.043302554488182,1.5242364746493566,-0.028301787025993688,394.4,1913.09,4.124572600126267,134.7
345,6672000,0.09834047581069172,298.57,834,0.9228138500452041,1.0104475766420364,1.3131487640220154,-0.014895766965346412,398.1,1887.66,3.3928566300868988,134.7
345,6680000,0.09304687154479324,292.26,835,0.9224196463823319,1.0209467506408691,1.6282044340415058,-0.02233580372412689,399.40000000000003,1859.06,3.382931499481201,118.8
345,6688000,0.06269696837291122,287.15,836,0.9033878254890442,1.0510641324520111,1.0544084650703944,-0.020218698584831146,399.40000000000003,1828.35,2.5543645346164703,116.6
345,6696000,0.07268659980036318,283.52,837,0.9094447600841522,1.0489813470840454,1.0324866735220757,-0.014067032197490335,399.40000000000003,1811.09,2.820471469163895,112.60000000000001
345,6704000,0.10547971400432289,283.21,838,0.9170116037130356,0.9873061317205429,1.3134020584769872,-0.013577257470569749,399.40000000000003,1806.94,3.373126199245453,112.60000000000001
345,6712000,0.19343060966581105,283.89,839,0.9181426286697387,0.9748622286319732,1.9789250631466035,-0.007829070713487454,399.40000000000003,1799.06,4.70446133852005,112.60000000000001
345,6720000,0.09709569048136472,289.99,840,0.9147779607772827,1.022464366555214,1.3145079512678235,-0.02446348813100485,403.1,1815.25,3.411349914073944,112.60000000000001
346,6728000,0.08602487606927753,293.8,841,0.86011294901371,1.0404277580976486,1.0387359163775658,-0.011344716435996816,404.0,1829.35,3.0921320515871047,115.69999999999999
346,6736000,0.08762814231216907,289.36,842,0.9248110628128052,1.039721023440361,1.1957705056226728,-0.005600098455324769,404.0,1822.62,3.181247318983078,113.0
346,6744000,0.14393895745277405,273.6,843,0.9092757070064544,1.0932054644823075,2.058445315902861,-0.04046136322664097,403.1,1765.67,4.205458732843399,72.6
346,6752000,0.04916896289680153,271.12,844,0.9436886608600616,1.0581307655572891,1.0925747469539149,-0.010990939809125848,403.1,1763.92,2.448275611400604,72.6
346,6760000,0.06931721271015703,258.31,845,0.8927188193798066,1.0373714196681976,1.0912996834978377,-0.019506800454691983,399.20000000000005,1728.76,2.706355620622635,39.8
346,6768000,0.09820705897640437,252.97,846,0.8856881314516067,1.0247978657484054,1.0626016806570984,-0.0054366541467607025,399.20000000000005,1717.06,3.104883756637573,39.8
346,6776000,0.11212647237814963,251.79,847,0.8724915844202041,1.0188167983293532,1.293937333219404,-0.029097962892556097,399.20000000000005,1705.25,3.570494805574417,39.8
346,6784000,0.08733316035941244,249.81,848,0.9142728728055954,1.0361811882257461,1.147638007682622,-0.022564936073467833,399.20000000000005,1703.62,3.1275034284591676,39.8
347,6792000,0.1175934368558228,249.91,849,0.8831153362989426,1.056803011894226,1.5533004969271302,-0.009364462937228382,401.1,1702.17,3.87292693734169,52.60000000000001
347,6800000,0.05549220185726881,249.96,850,0.8751550155878067,1.0303709983825684,1.0560461547616886,-0.006391788192559034,401.1,1716.68,2.604842036962509,59.400000000000006
347,6808000,0.09513962558470666,250.97,851,0.8994208252429963,1.000070189833641,1.2672121955511426,-0.022576605471549556,402.0,1720.14,3.2599990618228913,59.400000000000006
347,6816000,0.14097940329462288,244.56,852,0.8707361203432084,1.0370683938264846,1.7258272902860095,-0.02499975768616423,402.0,1712.48,4.023810321092606,59.400000000000006
347,6824000,0.06507729087490588,245.25,853,0.8647156691551209,1.061686161160469,1.0113055856390145,-0.018363180169835687,402.0,1712.76,2.69878142118454,59.400000000000006
347,6832000,0.08443662469275295,237.75,854,0.9209478086233139,1.0438156539201737,1.238967994224778,-0.009179464688295412,402.0,1682.51,3.1386683976650236,59.400000000000006
347,6840000,0.0956015635933727,234.59,855,0.9178994905948639,1.0218175393342972,1.3544910934038739,-0.0051740637104376215,401.1,1677.55,3.363953423500061,59.400000000000006
347,6848000,0.10325230649206787,238.66,856,0.8995012474060059,1.0064664989709855,1.326214645131387,-0.03022788009408032,399.20000000000005,1721.79,3.5676621079444883,59.400000000000006
347,6856000,0.1037612787913531,237.96,857,0.9410042810440064,1.0076088577508926,1.5668253846061502,-0.013717002479825168,396.3,1728.96,3.5925136077404023,59.400000000000006
348,6864000,0.08447711099404842,238.51,858,0.9098125350475311,1.038093360066414,1.142509985962307,-0.010753086984623223,396.3,1725.07,3.1764043855667112,53.800000000000004
348,6872000,0.08591596339363605,236.68,859,0.9261394625902176,1.0120362263917924,1.2738549677287372,-0.021184153934300412,396.3,1710.4,3.1636757385730743,51.8
348,6880000,0.12164335424080491,240.99,860,0.9365189927816391,0.9700941234827042,1.3544337546362164,-0.0041441963416582435,399.20000000000005,1743.91,3.7142855203151703,51.8
348,6888000,0.10684582979418338,240.82,861,0.8909410864114762,0.9391654402017593,1.4264598440816756,-0.024898113748058677,399.20000000000005,1750.42,3.6485892605781554,51.8
348,6896000,0.13930221835151316,238.72,862,0.8921713751554489,0.987680943608284,1.6959620016965555,-0.023633186675870093,393.3,1727.21,4.171306315660477,51.8
348,6904000,0.09374878266826273,237.97,863,0.9277397495508194,0.9836988031864167,1.3435687026761842,-0.00995082250534324,396.0,1728.12,3.3878532886505126,51.8
348,6912000,0.0651669633667916,238.36,864,0.9340341770648957,0.9943718928098678,1.077142250523398,-0.020414775753233697,396.0,1743.98,2.809927508831024,51.8
348,6920000,0.12065042986534535,240.77,865,0.8401164609193802,0.9596092545986176,1.4611910633383358,-0.031036745409655852,396.0,1758.29,3.783408386707306,57.4
348,6928000,0.13073356571607292,247.68,866,0.9089805817604065,0.9344660669565201,1.4848337034866401,-0.024088704982277706,396.0,1780.13,4.030585154294967,60.7
349,6936000,0.09670287336222827,258.19,867,0.9049837917089463,0.9850544190406799,1.1874072206105701,-0.019236385922995397,401.1,1841.87,3.401089025735855,65.8
