P01:episode_rewards,policy_entropy,frames,episode_length,epoch_idx,PMM:episode_rewards,grad_norm,explained_variance,fps,advantage_norm,policy_loss,value_loss,P09:episode_rewards
0.0,1.3808719682693482,2320000,187.87,290,1.54,0.17230207658368155,1.3744831085205077e-06,316,1.1937480405718088,0.0003830265020951629,0.01355852370452567,3.0
0.0,1.379680472612381,2328000,184.85,291,1.47,0.16735254226771698,-1.3881921768188477e-05,316,1.1591416911035777,0.001965146572329104,0.01263083095170714,3.0
0.0,1.3773407328128815,2336000,173.33,292,1.16,0.1543165871974399,-2.503395080566406e-08,316,1.0290224811062216,-0.0019225759099936112,0.010507450270961272,3.0
0.0,1.3794629025459288,2344000,180.37,293,1.37,0.21324100458268294,-8.984208106994628e-06,316,1.5700317916274071,0.002910958011634648,0.019762100799343898,4.0
0.0,1.3568499195575714,2352000,190.98,294,1.65,0.1898812230966213,1.3709068298339844e-08,316,1.3235383901372553,-0.0007152775475697126,0.015354510385368485,4.1000000000000085
0.0,1.3677522027492524,2360000,195.0,295,1.76,0.1949760115920175,-5.364418029785156e-09,316,1.319788241237402,0.0033358744599536294,0.015355671609213459,5.0
0.0,1.3840661752223968,2368000,198.43,296,1.9,0.19138232616446868,4.518628120422363e-06,316,1.3834099232777952,-0.0005013669969048351,0.016278744839501088,5.0
0.0,1.3819375908374787,2376000,192.5,297,1.73,0.17525800134008968,-3.457069396972656e-08,316,1.221368931569159,-0.0015294024167815223,0.013331851798338902,4.0
0.0,1.3680336260795594,2384000,172.54,298,1.18,0.15239945628299403,-0.00022413134574890138,316,1.0508285281807184,0.0007453977088152896,0.011353867801726664,3.0
0.0,1.3675924265384674,2392000,173.17,299,1.13,0.16722670038634685,-6.377696990966797e-08,316,1.1795028752833605,0.0023522873170441017,0.013181525607233197,2.1000000000000085
0.0,1.366019892692566,2400000,180.75,300,1.35,0.1701553467201142,4.5770406723022465e-06,316,1.2473521203920246,-0.0010815536486916244,0.013588193058667456,3.1000000000000085
0.0,1.3786074244976043,2408000,175.01,301,1.28,0.13605555235641673,3.918409347534179e-06,316,0.9989331250078977,0.0008532125432975591,0.01031372742021631,3.0
0.0,1.3781900596618653,2416000,173.16,302,1.17,0.18334017129267555,-2.384185791015625e-08,316,1.2035629858449102,0.002663610227173194,0.013421425873566477,3.0
0.0,1.3769028246402741,2424000,182.51,303,1.36,0.18686206784949086,-2.6226043701171875e-08,316,1.34382307741791,0.0009846485644811765,0.015037785256627103,4.0
0.0,1.3788636279106141,2432000,183.03,304,1.38,0.18088476483090546,-1.0173916816711426e-05,316,1.1857717304304243,-3.2584748696535824e-05,0.013221427937769476,4.0
0.0,1.3813397777080536,2440000,171.59,305,1.12,0.16030978496934487,-7.390975952148437e-08,316,1.0592061484977604,0.0014489939426857745,0.01140615209967109,3.0
0.0,1.3843414545059205,2448000,179.7,306,1.34,0.18500048433388433,2.3603439331054687e-07,316,1.2573999537155032,-0.001055825591320172,0.014416264225937994,3.0
0.0,1.3827639651298522,2456000,180.19,307,1.33,0.1443080186697252,-2.7236342430114745e-05,316,1.0438811972178519,0.0021985053282696752,0.010854308539483099,3.0
0.0,1.3748581004142761,2464000,172.08,308,1.12,0.1456766866972184,-3.123283386230469e-07,316,1.1181822376698256,-0.000789227272325661,0.01219235262883558,2.1000000000000085
0.0,1.3647331047058104,2472000,177.25,309,1.27,0.14664700288458546,-6.3097476959228515e-06,316,1.0917558218166232,0.0023392374638933687,0.012073077587319857,4.0
0.0,1.3780771803855896,2480000,181.41,310,1.32,0.179574763931455,2.0265579223632814e-08,316,1.3422762636840344,-0.002420213115401566,0.01540508331352612,4.0
0.0,1.3790565276145934,2488000,192.86,311,1.57,0.16559829750536292,-2.9289722442626952e-05,316,1.2570579871535301,-1.5557665610685943e-05,0.0141269699780878,4.0
0.0,1.3795648109912872,2496000,188.87,312,1.52,0.1907435298297079,-8.344650268554688e-09,315,1.266160252802074,0.0038905259605962784,0.01507443147986578,4.0
0.0,1.3697771537303924,2504000,188.36,313,1.48,0.18200369065865793,-6.318092346191406e-07,315,1.364717042669654,-0.0007299706101184711,0.01562778713367152,3.1000000000000085
0.0,1.3836348402500152,2512000,192.96,314,1.67,0.18379265045908227,-3.3736228942871095e-07,315,1.2152490191161633,0.000518579175695777,0.013417426970099768,4.0
0.0,1.382349169254303,2520000,190.86,315,1.72,0.15370940491350898,-1.728534698486328e-08,315,1.1669283345714212,0.0005754739494295791,0.01216704818042217,4.1000000000000085
0.0,1.3796594095230104,2528000,189.0,316,1.62,0.1864918440340557,-1.7881393432617187e-08,315,1.3963020899891854,0.001516305337427184,0.016215042337207705,3.0
0.0,1.3820046710968017,2536000,178.52,317,1.28,0.15506301939656814,-6.377696990966797e-08,315,1.1110128125175833,0.0016964990616543218,0.012175759234723955,3.0
0.0,1.3630629074573517,2544000,182.12,318,1.41,0.17472553160959456,1.251697540283203e-08,315,1.28288902297616,-0.0005097051114717032,0.01420145861164201,3.0
0.0,1.3697459363937379,2552000,192.57,319,1.72,0.18064854940169225,-7.152557373046875e-09,315,1.342068687416613,0.0011090812369002378,0.015781639923316108,4.0
0.0,1.3797116827964784,2560000,201.14,320,1.97,0.16788066697312293,-4.1401386260986324e-06,315,1.195659186542034,-0.0021615641089738347,0.013718464075482188,5.0
0.0,1.378218822479248,2568000,182.66,321,1.39,0.17784363595815367,3.2836198806762697e-06,315,1.2461001303605734,0.005053419253090397,0.01485306681941438,4.1000000000000085
0.0,1.373473436832428,2576000,183.31,322,1.44,0.17703288080046387,-0.00022899210453033447,315,1.338664361461997,-0.0008511864274623804,0.015156621918285963,4.0
0.0,1.3825272727012634,2584000,202.15,323,1.99,0.17661695892582938,1.3113021850585938e-08,315,1.411753914244473,-0.001099222744232975,0.016175013276897517,5.0
0.0,1.3806152713298798,2592000,183.27,324,1.5,0.17097816092601797,5.125999450683594e-08,315,1.1202144021727145,0.0044434050365816805,0.012776418567800646,4.0
0.0,1.3725103616714478,2600000,178.51,325,1.34,0.1717687308345715,-8.523464202880859e-08,315,1.232531234025955,0.00013231944816652686,0.013633992019604193,3.0
0.0,1.3811815214157104,2608000,189.28,326,1.65,0.18790493446078052,5.518198013305664e-06,315,1.3405570052936673,-0.0014800330571597441,0.015718816487078582,4.0
0.0,1.3777782273292543,2616000,193.19,327,1.7,0.2016627257489401,-7.443428039550781e-06,315,1.4239332217350602,0.0024852493102662265,0.017123075132021767,4.0
0.0,1.3787704706192017,2624000,181.54,328,1.37,0.13864669331103255,-1.1920928955078125e-09,315,0.9723973269760608,-0.0003191947261802852,0.010588100134318665,4.0
0.0,1.38336807847023,2632000,183.69,329,1.46,0.1747666183774453,1.1456012725830077e-06,315,1.288379891179502,0.0024856045341584833,0.014682903245720809,4.0
0.0,1.3813223350048065,2640000,193.77,330,1.73,0.1823188397332767,1.7881393432617187e-08,315,1.3288060075044632,-0.0014118964003864676,0.015193792796817434,5.0
0.0,1.3801682698726654,2648000,198.7,331,1.81,0.18074868756185783,-1.0013580322265625e-07,315,1.2389833289012313,0.00014972681223298422,0.014241255340966746,5.0
0.0,1.3849846172332763,2656000,184.15,332,1.37,0.1567741990783279,-1.1789798736572266e-06,315,1.115977926813066,0.002149262790335342,0.012225741091751842,4.0
0.0,1.3842676854133606,2664000,181.51,333,1.33,0.15675824707541447,-6.159543991088867e-06,315,1.1602618583291768,-6.126477848738431e-05,0.012337375409333617,3.0
0.0,1.380816217660904,2672000,179.75,334,1.29,0.17795363894430746,3.153085708618164e-07,315,1.1961168701201677,0.0026719741325359793,0.013889205016821506,3.0
0.0,1.3841158378124236,2680000,180.55,335,1.32,0.17103207548610044,-7.262825965881347e-06,314,1.1173435128480196,-0.0010430113766051363,0.011786104105212872,4.0
0.0,1.3725190842151642,2688000,174.93,336,1.23,0.15046482915794152,-1.016378402709961e-05,314,1.0208663548901677,0.0022868679754901675,0.011383677892290507,3.0
0.0,1.370114302635193,2696000,165.7,337,1.04,0.15002962709302195,-2.9897689819335935e-06,314,1.016908369064331,-0.0010904905330971814,0.010551180733255023,3.0
0.0,1.3774569249153137,2704000,166.92,338,1.03,0.16278111098795534,-1.3709068298339844e-08,314,1.0824387530982493,5.7850475423038004e-05,0.011832439847867136,3.0
0.0,1.3770865857601167,2712000,169.39,339,1.03,0.16477541165230672,8.106231689453125e-07,314,1.1191101729124784,0.002019008779898286,0.012570594740536763,3.0
0.0,1.378981033563614,2720000,169.41,340,1.06,0.15149165082451066,1.0728836059570312e-08,314,1.0114510018751026,0.0011769427795661612,0.010666458498060366,3.0
0.0,1.3803659725189208,2728000,168.84,341,1.07,0.16103855888384358,-1.4472603797912598e-05,314,1.1344688979536295,0.0012060415463201934,0.012369900379508181,3.0
0.0,1.380408821105957,2736000,171.48,342,1.13,0.1432652302948415,5.65648078918457e-07,314,1.033951480463147,-0.0022201858056359923,0.010424479838957269,3.0
0.0,1.377618695497513,2744000,168.2,343,1.05,0.16110376707129023,4.976987838745117e-07,314,1.115195726044476,0.0028868961952684914,0.012031198235536066,3.0
0.0,1.3793220961093902,2752000,173.2,344,1.15,0.16148222446037605,-6.657838821411133e-07,315,1.245093105994165,0.002401969343191013,0.014443022083796678,3.0
0.0,1.3736973679065705,2760000,197.92,345,1.74,0.22518061940246725,-8.940696716308593e-09,315,1.6057471328228712,0.003020790329319425,0.02147949022008106,5.0
0.0,1.3609604144096374,2768000,221.71,346,2.29,0.2123021643109741,-5.245208740234375e-08,315,1.6930644816160203,-0.004381420067511499,0.021934703336810343,5.0
0.0,1.3537802863121033,2776000,228.0,347,2.36,0.19237496139686897,-7.152557373046875e-09,315,1.4020253058150411,0.0030465105921030043,0.017044885356935994,5.0
0.0,1.3543664944171905,2784000,212.67,348,2.06,0.17470505731574332,4.76837158203125e-08,315,1.3440187943726778,0.0013018804992316292,0.015789360967610265,5.0
0.0,1.366900577545166,2792000,203.63,349,1.89,0.16980261716550843,-7.152557373046875e-08,315,1.3386320927366615,-0.0011220946966204793,0.015476363234720339,5.0
0.0,1.3602241122722625,2800000,186.48,350,1.49,0.1464377351905209,-5.006790161132812e-08,315,1.0874995352700352,0.005131898841354996,0.012530519819133588,5.0
0.0,1.3658467793464661,2808000,196.97,351,1.84,0.20709802261472607,-1.4901161193847656e-08,315,1.5858346077799796,-0.004581260649720207,0.01992659757117508,5.0
0.0,1.375318056344986,2816000,206.09,352,2.07,0.16433301420727783,2.562999725341797e-08,315,1.2559191282093525,-0.0012298316578380764,0.013669050220723875,5.0
0.0,1.379256192445755,2824000,184.69,353,1.47,0.17119596044002236,5.811452865600586e-07,315,1.2649088736996055,0.002045598249824252,0.014375776250935814,3.0
0.0,1.3752215456962587,2832000,183.99,354,1.44,0.1572204802326273,-2.503395080566406e-08,315,1.2251960603892804,0.0006736937677487731,0.01360327628770392,3.0
0.0,1.3571841633319854,2840000,190.71,355,1.58,0.1729721754175272,-1.0132789611816407e-08,315,1.3286766860261559,-0.0030657160684495464,0.015084837988169966,4.0
0.0,1.360271874666214,2848000,181.03,356,1.42,0.17254132467885708,-2.8281807899475098e-05,315,1.260788196735084,0.0025125441956333817,0.0144815600345828,3.1000000000000085
0.0,1.3754589796066283,2856000,173.68,357,1.25,0.16450325488985496,-5.7220458984375e-08,315,1.300058366805315,0.0034778279859528994,0.0151720803797798,3.0
0.0,1.3811248648166656,2864000,188.29,358,1.56,0.18229963861267412,1.1932849884033203e-06,315,1.3217767766863107,0.0012376970611512662,0.015852561926458293,4.0
0.0,1.3811329436302184,2872000,190.15,359,1.55,0.1646536121633023,5.7816505432128905e-08,315,1.168626467883587,0.00020355289860162884,0.012685422258095968,4.1000000000000085
0.0,1.376611351966858,2880000,186.71,360,1.45,0.1886159738452343,-4.172325134277344e-07,315,1.431578323021531,0.0004560121102258563,0.01736179930405342,4.0
0.0,1.3749545228481292,2888000,198.1,361,1.71,0.18684669867998557,1.5497207641601563e-07,315,1.3817531661689282,0.002005167445167899,0.016883740497032704,4.0
0.0,1.376361335515976,2896000,189.19,362,1.51,0.14574438526119138,-1.3369321823120118e-05,315,1.0248992976918816,-0.0008649225335102529,0.010882850748448619,4.0
0.0,1.3817938935756684,2904000,182.97,363,1.38,0.18009491989291798,-1.6689300537109377e-08,315,1.3111587168462575,-0.001075165897491388,0.014960145686318356,3.0
0.0,1.382474628686905,2912000,185.79,364,1.48,0.15200043509330038,-3.725886344909668e-06,315,1.226516036912799,0.0011463344586081802,0.013207150928392366,4.0
0.0,1.3807713723182677,2920000,172.94,365,1.15,0.15402812842666738,5.483627319335938e-08,315,1.0795848325639963,0.00026296700205421077,0.012059073239606732,4.0
0.0,1.3829911541938782,2928000,182.95,366,1.41,0.1902479494104811,-8.904933929443359e-07,315,1.411692542694509,6.275243242271245e-05,0.01668547275397941,4.0
0.0,1.3817806911468506,2936000,188.9,367,1.56,0.1694454677943624,4.589557647705078e-08,315,1.2924244146794082,0.0011095889106218237,0.014813381852927705,4.0
0.0,1.3827269196510314,2944000,184.98,368,1.42,0.16462460832866632,3.0994415283203126e-08,315,1.224770167171955,0.0008945608232170343,0.013787738061782875,4.0
0.0,1.3793545603752135,2952000,191.27,369,1.59,0.18371066114702933,-8.940696716308593e-09,315,1.3903332497924565,-0.0011084382352419197,0.016797331827165182,4.0
0.0,1.3716623997688293,2960000,184.26,370,1.45,0.1510769687580098,9.5367431640625e-08,315,1.1031700708530843,0.0017312248889356852,0.012120657483578726,4.0
0.0,1.3450318264961243,2968000,167.33,371,1.16,0.15777645112751845,-0.0011521589756011963,315,1.2595451618731022,0.0017545386997517198,0.014640602356330419,3.0
0.0,1.3682401514053344,2976000,175.88,372,1.38,0.16602770483767462,-8.360743522644044e-06,315,1.2572566671296954,0.0007070073549402877,0.014213229643955856,4.0
0.0,1.377311828136444,2984000,181.36,373,1.39,0.1719828117929083,2.6118159294128418e-05,315,1.2825131145864725,0.002870177078875713,0.015172571205603162,3.0
0.0,1.377337815761566,2992000,177.0,374,1.25,0.13949838258167305,0.0,315,1.0490130938217044,-0.001612298839027062,0.01094969299469085,3.0
0.0,1.3577882885932921,3000000,192.63,375,1.66,0.18303959163227748,7.748603820800782e-09,315,1.4645353255420923,0.0010426924302009866,0.017654970129660795,4.1000000000000085
0.0,1.3596137070655823,3008000,203.26,376,1.98,0.17426879166955878,-5.960464477539063e-09,315,1.434879310876131,0.004195734843960963,0.01761074531210397,5.0
0.0,1.3695086598396302,3016000,209.16,377,2.12,0.1601873393240357,-3.159046173095703e-08,315,1.2757080352678896,-0.002114770323969424,0.014801086983152346,5.0
0.0,1.3851042258739472,3024000,197.29,378,1.81,0.16119073940931028,8.106231689453126e-08,315,1.2874076354503632,0.0008721680357120931,0.01525996401127486,4.0
0.0,1.383322423696518,3032000,182.42,379,1.37,0.14914967845195654,-9.5367431640625e-09,315,1.1225659926980733,-0.001919225526507944,0.01255121705829879,4.0
0.0,1.381811978816986,3040000,189.12,380,1.5,0.15972608522834814,-1.0132789611816407e-08,315,1.3433423068374395,0.004308099495247007,0.01582037246611435,4.0
0.0,1.3752610337734223,3048000,181.85,381,1.36,0.14203144327144165,-1.8140673637390138e-05,315,1.1599028867483139,-0.0022769285022513942,0.01216345107413872,4.0
0.0,1.3733811044692994,3056000,177.33,382,1.35,0.17280903453876909,-4.231929779052734e-08,315,1.3719589665532113,0.0010389243921963497,0.0157736623117853,3.0
0.0,1.3795014345645904,3064000,172.18,383,1.21,0.12734621402258,5.483627319335938e-08,315,1.005261638648808,0.0003848304133862257,0.01025837577160928,3.0
0.0,1.383312041759491,3072000,174.81,384,1.21,0.16727288745957555,-5.304813385009766e-08,315,1.2301785691455007,0.0006733725150115788,0.014215711359029229,3.0
0.0,1.3827301514148713,3080000,181.27,385,1.36,0.16669710647788613,6.657838821411133e-07,315,1.1677209691703319,-0.001096637942828238,0.013055049650502042,3.1000000000000085
0.0,1.3796805608272553,3088000,175.29,386,1.21,0.14193555400441074,-5.364418029785156e-09,315,1.0514704518020153,0.000774102751747705,0.011321398062009394,3.0
0.0,1.3818924164772033,3096000,166.6,387,1.01,0.12494029056426995,-1.0132789611816407e-08,315,0.9493324894830585,0.0005680691124871373,0.009423654206029823,2.0
0.0,1.375827090740204,3104000,166.34,388,0.99,0.12983807436716066,1.1920928955078126e-08,315,1.038963494412601,0.002135730510635767,0.011016384947770347,3.0
0.0,1.3763740766048431,3112000,182.52,389,1.38,0.16331587306440468,5.14984130859375e-07,315,1.320970538817346,0.00044075170793803406,0.015278153518747785,4.0
0.0,1.3669992446899415,3120000,194.84,390,1.66,0.17670498237507673,-3.874301910400391e-08,315,1.396426621377468,0.00031665232498198745,0.016212398528332415,5.0
0.0,1.3518609929084777,3128000,206.85,391,2.02,0.1720416182936434,2.9802322387695312e-08,315,1.3237869472801684,-0.0008894332552154083,0.015332274445845541,5.0
0.0,1.3433148682117462,3136000,203.5,392,2.05,0.17199767806919014,-4.76837158203125e-09,315,1.259641321785748,0.0026862177695147695,0.01481743228940104,5.1000000000000085
0.0,1.3565498208999633,3144000,205.31,393,2.18,0.17349873133609858,-2.0265579223632814e-08,315,1.4422674929350614,-0.001157458951929584,0.017192417134974675,9.0
0.0,1.3719999527931213,3152000,208.41,394,2.15,0.18149701805674723,-1.728534698486328e-08,315,1.4095933828875422,0.0013747063488699495,0.016582989543676378,6.1000000000000085
0.0,1.3726326847076415,3160000,203.27,395,1.88,0.13474180927709553,-8.630156517028808e-06,315,1.0671140832826496,-0.004132846044958569,0.010517514593066152,5.0
0.0,1.3748949074745178,3168000,187.37,396,1.45,0.16961258874622234,-2.7942061424255372e-05,315,1.2267199417203665,0.0019666647439589725,0.013921051201032241,4.0
0.0,1.379349627494812,3176000,179.57,397,1.28,0.15532288900332655,-5.680918693542481e-06,315,1.1739263447001576,-0.0005244940004740784,0.012848278554465652,3.0
0.0,1.3752389109134675,3184000,184.07,398,1.45,0.17186343445826321,-0.00016257941722869874,315,1.334435559362173,0.0005990522087085992,0.015999506049256526,3.1000000000000085
0.0,1.3780636608600616,3192000,187.17,399,1.52,0.15470053889798283,3.3795833587646484e-07,315,1.2778130578249693,0.0014691545063396916,0.014441520466079964,3.1000000000000085
0.0,1.3725380635261535,3200000,177.96,400,1.3,0.1554358172030197,1.0728836059570312e-08,315,1.1662332320585846,-0.0012117894791299477,0.012819770127844094,3.0
0.0,1.3806321442127227,3208000,173.57,401,1.21,0.1602764249204575,-5.221366882324219e-07,315,1.200261491984129,0.0016778426035307349,0.013462510082881636,3.0
0.0,1.3855461180210114,3216000,175.67,402,1.24,0.15444953528547262,9.518861770629883e-07,315,1.3507553179934622,0.000864477691357024,0.015234650404581771,3.0
0.0,1.3824143099784851,3224000,179.41,403,1.33,0.1694145584263656,-1.1714696884155273e-05,315,1.2345555149763823,-0.0008010000450303778,0.014334654903395859,3.0
0.0,1.3799962735176086,3232000,184.84,404,1.45,0.14978085213692324,-5.960464477539063e-09,315,1.3088541941717267,0.00337766838259995,0.014562664134919032,4.0
0.0,1.3771843123435974,3240000,179.98,405,1.3,0.13641972287387014,4.971027374267578e-07,315,1.0684922120720148,-0.0004911788238678127,0.011615242728207704,4.0
0.0,1.3774464893341065,3248000,179.43,406,1.27,0.14548957835995296,-1.5756487846374513e-05,315,1.201183933056891,0.0001750868099043146,0.01391302353004903,3.0
0.0,1.3793794786930085,3256000,185.2,407,1.39,0.1420329230128632,-1.430511474609375e-08,315,1.160949774198234,-0.0013324497151188553,0.012807161020582498,3.0
0.0,1.3764424538612365,3264000,182.13,408,1.33,0.14915732031066015,-1.1920928955078126e-08,315,1.2351540892571211,0.0018626183737069368,0.014043021194720496,3.0
0.0,1.3734722101688386,3272000,186.73,409,1.48,0.1569831420262161,1.1920928955078126e-08,315,1.3735185623914004,-0.0010909496201202274,0.01603690508440195,4.0
0.0,1.372992036342621,3280000,194.05,410,1.63,0.14532348216067745,-1.9073486328125e-08,315,1.243790106549859,-0.001821471001021564,0.014023580784014484,5.0
0.0,1.3738171887397765,3288000,193.37,411,1.65,0.14714307064630663,-1.9669532775878907e-08,315,1.2902034798264503,0.0019270670498372055,0.013931480025057681,4.0
0.0,1.373007333278656,3296000,174.74,412,1.22,0.12322919582858213,-1.9043684005737304e-06,315,0.9465188892930746,-0.001402069495525211,0.009995547267089932,3.0
0.0,1.3705473411083222,3304000,168.14,413,1.05,0.14118614397955673,4.291534423828125e-08,315,1.1478335069864989,0.0007790147804189473,0.012877030191812083,3.0
0.0,1.3757911443710327,3312000,169.35,414,1.1,0.1165142197352554,-2.7549266815185546e-06,315,0.9272148121520877,-0.0006110462301876396,0.009108307902006346,3.0
0.0,1.3735482180118561,3320000,162.0,415,0.91,0.13806271446581747,-1.335740089416504e-06,315,1.1256371922232211,0.0027942222153069453,0.012852645170137294,2.0
0.0,1.37600803732872,3328000,170.08,416,1.11,0.11959048703231424,-5.43057918548584e-06,315,0.9262750281766057,-0.0038074287099880166,0.009052738338241398,2.1000000000000085
0.0,1.384656893014908,3336000,169.94,417,1.08,0.13060171750741742,-3.159046173095703e-08,315,0.9852360391803086,0.00031189680099487306,0.01058010600333546,2.0
0.0,1.3786335015296936,3344000,169.49,418,1.09,0.12476598440206117,-5.364418029785156e-09,315,0.9919090854004026,-0.0013258102966938168,0.010259262012386899,2.0
0.0,1.3738010179996492,3352000,163.22,419,0.96,0.13013147082922302,-3.695487976074219e-08,315,1.0538237303681672,0.0035809743241406976,0.011923065865648824,2.0
0.0,1.3796060252189637,3360000,180.98,420,1.42,0.14268362778343935,2.1457672119140624e-08,315,1.2484477100893856,0.00033743109088391066,0.013983194560787525,3.0
0.0,1.3816060137748718,3368000,189.9,421,1.58,0.16400325473639463,-1.7476081848144531e-06,315,1.267477656006813,0.0005151361040771008,0.014834217390434787,3.1000000000000085
0.0,1.3769908571243286,3376000,185.16,422,1.47,0.15200207815150024,-3.3974647521972653e-08,315,1.3280837970227004,0.0008406784522958332,0.015946825049959444,4.0
0.0,1.3686819744110108,3384000,180.55,423,1.37,0.1431863883222954,-1.7666816711425782e-06,315,1.113886759839952,0.003233538621570915,0.013109197695066542,3.1000000000000085
0.0,1.3652322340011596,3392000,186.86,424,1.51,0.15869470069551858,7.331371307373047e-08,315,1.4463354501873256,0.0004410237807314843,0.017118018064138596,4.1000000000000085
0.0,1.3662329745292663,3400000,204.47,425,2.08,0.17176039350697284,-2.384185791015625e-09,315,1.5187476217001676,-0.002269502449198626,0.018439715632557637,5.1000000000000085
0.0,1.3731312358379364,3408000,211.93,426,2.27,0.17740440318508813,-4.827976226806641e-08,315,1.4285916885733605,0.0004632317228242755,0.017063922231591276,5.1000000000000085
0.0,1.3703613948822022,3416000,202.44,427,1.96,0.15705953477327347,-2.384185791015625e-09,315,1.3391635197401046,0.0015633031231118365,0.015921317099109728,5.0
0.0,1.369421317577362,3424000,208.43,428,2.11,0.1753513912762696,-1.1920928955078126e-08,315,1.4584261866658925,-0.00048381070388131775,0.018281628705262846,4.0
0.0,1.3761958396434784,3432000,204.06,429,2.0,0.15435749947221944,-5.960464477539063e-09,315,1.36848896920681,0.0009876951260957866,0.01538903331344045,4.0
0.0,1.3663542878627777,3440000,210.05,430,2.11,0.19362834237318755,-4.827976226806641e-08,315,1.5849587637186051,0.0007719133043428883,0.02024366781482968,5.0
0.0,1.375186070203781,3448000,208.88,431,2.14,0.16482915191937178,3.159046173095703e-08,315,1.4090414126217365,5.413124919869006e-05,0.016971937395173883,5.1000000000000085
0.0,1.3831018698215485,3456000,203.37,432,2.0,0.147702577565942,-2.7054548263549805e-06,315,1.2721093101799488,-0.0024182992114219815,0.014268638942612598,5.0
0.0,1.3831053149700165,3464000,197.6,433,1.78,0.14834181344189404,-8.940696716308593e-09,315,1.361494590267539,-0.0007010291126789525,0.01507856978183554,5.0
0.0,1.3842320561408996,3472000,180.0,434,1.33,0.12959924296151384,-5.364418029785156e-09,315,1.09063654307276,5.8268443681299686e-05,0.011650314073494882,4.0
0.0,1.3820610690116881,3480000,173.14,435,1.16,0.15033530887913588,-1.609325408935547e-08,315,1.320666412562132,0.003326798074413091,0.015498712300459374,3.0
0.0,1.3788867592811584,3488000,177.91,436,1.23,0.14789653046939083,4.053115844726563e-08,315,1.2883783328533172,0.00043082689138827844,0.014408877094683702,3.1000000000000085
0.0,1.3520183229446412,3496000,189.95,437,1.54,0.14698298063206688,-2.384185791015625e-09,315,1.2079146837443113,-0.003971947900136001,0.012887308438166656,5.0
0.0,1.3774336755275727,3504000,183.55,438,1.42,0.1403234346251673,-1.251697540283203e-08,315,1.127704318165779,0.001529108549002558,0.012041898526804288,5.0
0.0,1.3809669673442841,3512000,186.41,439,1.5,0.17129505325808503,-1.3709068298339844e-08,315,1.370467394143343,-6.25769596081227e-05,0.01633345488418854,5.0
0.0,1.3586849963665009,3520000,180.99,440,1.43,0.14867613075578515,-1.0728836059570312e-08,315,1.2108058067038656,-0.0017548484238795936,0.013403138281955763,3.1000000000000085
0.0,1.3499556040763856,3528000,166.84,441,1.12,0.12576877275813253,-1.3113021850585938e-08,315,1.0122224883362652,-0.0008357886060548481,0.010271477158230482,2.1000000000000085
0.0,1.3721641492843628,3536000,162.78,442,1.01,0.11532961100244803,8.362531661987304e-07,315,1.007660968787968,0.0006354864055174403,0.010512901362380945,2.0
0.0,1.3826446044445038,3544000,168.71,443,1.11,0.15245956381441664,4.172325134277344e-09,315,1.3251113997027277,0.002309776262845844,0.015317409780755043,2.1000000000000085
0.0,1.38328688621521,3552000,183.36,444,1.38,0.16555946009546887,3.874301910400391e-08,315,1.398960906341672,-0.0010550119687104597,0.016629499935988862,3.0
0.0,1.382892290353775,3560000,193.73,445,1.58,0.15805296563367824,-1.251697540283203e-08,315,1.2844940534606577,-0.00023069914343068376,0.01503895789719536,4.0
0.0,1.3843397295475006,3568000,187.2,446,1.47,0.1590740713329229,3.3974647521972653e-08,315,1.3180696141719819,0.005399499191262294,0.015445654333016137,3.0
0.0,1.3854057323932647,3576000,187.71,447,1.51,0.13618235683951102,6.04391098022461e-07,315,1.210901646502316,-0.003180918589932844,0.013715773099684157,4.0
0.0,1.3812296652793885,3584000,183.55,448,1.41,0.13210161816746607,2.6822090148925782e-08,315,1.2477837469428779,0.0016913430020213127,0.013858756688459834,4.0
0.0,1.3840298128128052,3592000,179.26,449,1.28,0.13120516826685547,2.4080276489257813e-07,315,1.1486373572424053,-0.0016571881299023517,0.011961735030863565,3.0
0.0,1.3849704682826995,3600000,179.55,450,1.29,0.11919629231503226,2.0861625671386717e-08,315,1.0755745859444141,0.0008161846990697086,0.011199497640227492,3.0
0.0,1.3840164923667908,3608000,170.06,451,1.05,0.13094001729922852,-2.86102294921875e-08,315,1.057922327592969,-9.437056141905486e-05,0.011524222914354142,3.0
0.0,1.3839602446556092,3616000,177.52,452,1.28,0.16296450736374946,-2.1457672119140624e-08,315,1.3488175271824003,0.0023721666494384407,0.01623004677744575,3.0
0.0,1.3778400111198426,3624000,184.29,453,1.5,0.16025444304343858,-1.1914968490600585e-06,315,1.335892683379352,-0.001666406803415157,0.015336164106065553,3.0
0.0,1.3790841269493104,3632000,173.02,454,1.18,0.10415970168008258,-3.159046173095703e-08,315,0.8388614154607058,-0.002790163164027035,0.007883788386970991,3.0
0.0,1.3779879128932953,3640000,163.32,455,0.9,0.12276657357627813,-2.3245811462402345e-08,315,1.0174405702017248,0.003005726135452278,0.010650708042835504,2.0
0.0,1.3833918404579162,3648000,172.89,456,1.2,0.1478237491295707,-6.598234176635742e-07,315,1.2321659902855755,0.0017742795620870311,0.014311639646102776,3.0
0.0,1.3810097181797027,3656000,174.55,457,1.21,0.12692784521723655,-5.006790161132812e-08,315,1.050907011628151,-0.0002453134884126484,0.011817987571903358,3.0
