P01:episode_rewards,grad_norm,frames,policy_entropy,policy_loss,fps,explained_variance,P09:episode_rewards,epoch_idx,value_loss,advantage_norm,PMM:episode_rewards,episode_length
0.0,0.01892703177049552,2488000,1.3857330298423767,-7.201378615718567e-05,483,-0.11187699437141418,3.1000000000000085,311,0.00028508090072591584,0.13038963429629802,1.41,183.29
0.0,0.023030861294185426,2496000,1.385750333070755,8.429266526945866e-05,483,-1.834724130630493,3.1000000000000085,312,0.00029531879966270935,0.15299100551754236,1.43,185.61
0.0,0.034406587373607925,2504000,1.3858930253982544,-0.00021269001063046745,483,0.13418221294879915,4.0,313,0.0008792411440799696,0.23208127975463866,1.44,185.89
0.0,0.023727471098963164,2512000,1.385671194791794,-7.417035496473545e-05,483,-1.8429090493917466,4.0,314,0.00036536908923153535,0.1503891255520284,1.4,182.54
0.0,0.03197240607481194,2520000,1.3854322016239167,3.91775054140453e-05,483,-7.408307075500488,3.0,315,0.0006342670803815054,0.20677327901124953,1.45,184.14
0.0,0.022096015849572076,2528000,1.385757396221161,-6.297834042925387e-05,483,-0.2756978988647461,3.1000000000000085,316,0.0003469631146413121,0.15586762249469757,1.49,185.79
0.0,0.026297660130413146,2536000,1.3845817673206329,-4.0592244185972956e-05,483,-0.5988860768079758,4.0,317,0.0003860035726302158,0.16163163820281626,1.49,186.43
0.0,0.029113055770982367,2544000,1.3845481252670289,9.460730969294673e-05,483,-0.8308978980779648,4.0,318,0.0004776804170523974,0.19201119884848594,1.47,186.49
0.0,0.01795139448770462,2552000,1.385851068496704,3.2739026410126825e-05,484,-1.337628715634346,3.0,319,0.00017937419830104772,0.11836352817714214,1.24,178.32
0.0,0.02844855515148354,2560000,1.3857220935821533,-6.2638921644975194e-06,484,-1.050489746928215,3.0,320,0.00039269625723363787,0.1637284957244992,1.41,185.22
0.0,0.022199341139525236,2568000,1.38544780254364,1.452958651498193e-05,484,-0.5868188017606735,3.0,321,0.0003378565286379853,0.14518672293052076,1.42,184.85
0.0,0.013778524943844225,2576000,1.3852759420871734,0.00015251610355335288,484,-1.5542565244436264,3.0,322,0.0001765319542494126,0.1019332034792751,1.18,175.87
0.0,0.016389526247461924,2584000,1.3860329246520997,4.397494114527944e-05,484,-1.9319356346130372,3.0,323,0.00012892433476508814,0.10024678951129318,1.05,171.89
0.0,0.029379840261043993,2592000,1.3860642540454864,-0.00012590386599185875,484,-0.7123529517650604,3.0,324,0.00030355832160921636,0.15679132524877787,1.04,170.31
0.0,0.015318873458293684,2600000,1.3860781860351563,5.5155727168312296e-05,484,-1.3577062702178955,3.0,325,0.00010702858706963525,0.09649968162178993,1.07,169.73
0.0,0.03207811100639506,2608000,1.3860606491565703,-0.0007469945860793814,484,-0.14638625860214233,3.0,326,0.0004627091862084853,0.15470242837443948,1.13,172.82
0.0,0.02575947224223711,2616000,1.3858888816833497,0.00013448060642986092,484,-0.3174030750989914,3.0,327,0.0005837238009689827,0.18700220236554743,1.45,185.67
0.0,0.02895220231267175,2624000,1.3859378933906554,-0.00011402948879549513,484,-1.4394069665670395,3.0,328,0.0006522255967115598,0.18435977889224886,1.61,192.17
0.0,0.014171220990336792,2632000,1.3861203038692473,-4.085804539499804e-06,484,-2.361013263463974,3.0,329,0.00013280102565545347,0.09451399700716138,1.25,177.53
0.0,0.02037064673501841,2640000,1.3861058056354523,6.749549291271251e-05,484,0.0412625390291214,3.0,330,0.00017762977359325304,0.12196188693866133,1.23,177.38
0.0,0.02557051538524375,2648000,1.3858721244335175,1.8615285828218475e-05,484,-0.11531479179859161,3.1000000000000085,331,0.00040311636284059207,0.15332766288891433,1.34,182.64
0.0,0.01822899725693376,2656000,1.3861731576919556,-5.042352931923233e-06,484,-1.7933720797300339,3.1000000000000085,332,0.00023196401785980926,0.12305504428222776,1.25,178.59
0.0,0.016704856801259396,2664000,1.3861076545715332,-1.2364441217869171e-05,484,-0.1558358234167099,3.0,333,0.0002510052936509055,0.12496834652498365,1.37,182.36
0.0,0.03652821151439281,2672000,1.3860482609272002,0.00022105107660081558,484,-119.79692748486995,3.1000000000000085,334,0.0007878822288512311,0.23335430920124053,1.52,186.32
0.0,0.015556739036640172,2680000,1.3860950982570648,6.518736947327852e-05,484,0.05919163703918457,4.0,335,0.00014035379147117055,0.1108426109701395,1.57,185.83
0.0,0.02589160081347123,2688000,1.3859095215797423,-8.92674896022072e-05,484,-11.675545044541359,4.0,336,0.0004840250550910241,0.16639655914157628,1.55,187.9
0.0,0.03049456089140943,2696000,1.3857438731193543,0.0001023098817859136,484,-1.6296306043863296,4.0,337,0.0005597626151075019,0.19644147569313644,1.56,191.73
0.0,0.026667955955499412,2704000,1.3856553137302399,-0.0002290213220840087,484,-13.776764308810234,4.0,338,0.0004976898254062689,0.18424525864422323,1.72,195.88
0.0,0.019724002399044177,2712000,1.3856773805618285,7.662013988010585e-05,484,-1.3199769121408462,4.0,339,0.00031598479196418336,0.14388157201930882,1.61,190.08
0.0,0.017061668944754072,2720000,1.3860295331478119,-9.697923149360577e-05,484,-0.5685274624824523,4.0,340,0.00019797903260723615,0.11592953948304058,1.47,185.82
0.0,0.0213475021839389,2728000,1.3857534337043762,0.0002475179349676182,484,-0.765529111623764,4.0,341,0.0003163317056737469,0.13575596936047077,1.4,186.08
0.0,0.027580756616471143,2736000,1.3853516602516174,-0.00017825114060542545,484,-0.3690802496671677,5.0,342,0.0004917638021402126,0.18286622194573282,1.61,192.82
0.0,0.021376601808860002,2744000,1.3856760311126708,-4.903118431684561e-05,484,-1.445138275027275,3.1000000000000085,343,0.00032261327515925586,0.14229151107370852,1.6,189.01
0.0,0.01670353160869987,2752000,1.3859535455703735,5.421285881311633e-05,484,-1.0027559894323348,3.0,344,0.0002459435096272955,0.12169077508151531,1.23,175.2
0.0,0.017578200992161726,2760000,1.3858407759666442,1.4825010002823547e-05,484,-3.310321243405342,3.0,345,0.00022727890329406363,0.1133557696826756,1.24,178.01
0.0,0.02325468237038879,2768000,1.3859230029582976,0.0002337926783002331,484,-0.45426188230514525,4.0,346,0.00025083993997213836,0.1376359534263611,1.42,184.67
0.0,0.02377246569892111,2776000,1.3859410059452058,0.00018829142903996397,484,0.47553115427494047,4.0,347,0.0004949521318735606,0.17146229349076747,1.53,186.43
0.0,0.0226149608025239,2784000,1.3859668445587159,-0.00024171982178813778,484,-0.5384726977348328,4.0,348,0.00023588998247987548,0.14145846880972385,1.63,190.24
0.0,0.02023380007048835,2792000,1.386078234910965,9.406471926922677e-05,484,-1.121672842502594,3.1000000000000085,349,0.00025150210801257346,0.12911376716569067,1.32,181.04
0.0,0.017530891405205543,2800000,1.3859281873703002,-0.00015203292041405804,484,-0.35718385875225067,3.0,350,0.00023065537185857466,0.11460791198536753,1.18,174.72
0.0,0.022861031376284802,2808000,1.3860113203525544,0.0001348092983641891,484,-5.5122613370418545,3.0,351,0.0004116222051101204,0.15334152315743269,1.23,174.55
0.0,0.012845740977866811,2816000,1.3861171221733093,-1.8607919264468366e-05,484,-3.673558174967766,3.0,352,0.000157055824642498,0.09345972891896963,1.11,169.82
0.0,0.018361015846735593,2824000,1.3860595774650575,7.83126960232039e-05,484,-0.7664934146404266,2.0,353,0.00015279532252179706,0.10926556251943112,1.0,167.43
0.0,0.031208349995579674,2832000,1.3860296142101287,-9.085978959774365e-05,484,-0.5209080821275711,3.0,354,0.0006235551518398097,0.20523967342451216,1.19,175.95
0.0,0.016778525684678483,2840000,1.385966933965683,-6.60182351111871e-05,484,-1.9873476707935334,3.0,355,0.00026395456867362555,0.11141628072597086,1.31,178.53
0.0,0.017274091133162386,2848000,1.386082866191864,-0.00015774158484418876,484,-2.223180520534515,3.0,356,0.00021208190460583865,0.11746024005115033,1.2,173.68
0.0,0.019724148671313203,2856000,1.3859373664855956,0.00018298376446182374,484,-0.8152254521846771,3.1000000000000085,357,0.0002635528966857237,0.13089719738811254,1.44,182.05
0.0,0.024363323907566698,2864000,1.3857835352420806,-0.0002569525994113064,484,-1.4695483255386352,4.0,358,0.00042355128001872797,0.1722104255668819,1.67,190.92
0.0,0.017527998566664735,2872000,1.3858396232128143,0.0003575468887993338,484,-1.4100783789157867,3.1000000000000085,359,0.00015921680099040714,0.10554989068768919,1.6,190.76
0.0,0.03129991605534633,2880000,1.385903661251068,-0.00018581554730189964,484,-0.285351282954216,3.0,360,0.000581746480243055,0.1928878813236952,1.63,193.73
0.0,0.025367025437461558,2888000,1.3859106016159057,-0.0001804908460690058,484,-0.7835885643959045,3.1000000000000085,361,0.0005339132597191565,0.16254163971170782,1.66,193.76
0.0,0.017031865099534204,2896000,1.3859383368492126,-8.530028571840376e-07,484,-1.3385373389720916,3.0,362,0.00026907890936854527,0.11657791314646601,1.57,190.07
0.0,0.015496199002406306,2904000,1.3860776674747468,4.1695540421642366e-05,484,-0.3883894103765488,3.0,363,0.00014959563880097447,0.10073877316899597,1.45,184.61
0.0,0.015365612944741276,2912000,1.386083232164383,7.510832510888576e-05,485,-1.5449789863824845,3.1000000000000085,364,0.0001926253630131214,0.09918345650658011,1.29,178.34
0.0,0.030504931710873692,2920000,1.3860664117336272,-6.431000771044638e-05,485,-0.9045809060335159,4.0,365,0.0005898394147880027,0.19204392828047276,1.36,180.9
0.0,0.01922892522229744,2928000,1.3859502160549164,8.027304465940687e-06,484,-0.2958759653568268,4.0,366,0.00026849706159282505,0.13537862511351706,1.45,185.92
0.0,0.019307372127636807,2936000,1.3861062383651734,-2.94230829240405e-05,484,-0.5770109575986863,3.0,367,0.00032493376614411317,0.13377133682370185,1.25,178.4
0.0,0.01682358706929699,2944000,1.3860418093204498,-6.02412476837344e-05,485,-2.590640066862106,3.0,368,0.0001298317203725219,0.10036926406435669,1.15,171.94
0.0,0.022916509478046874,2952000,1.3859319913387298,0.00014861139543199898,485,-0.29040066242218016,3.0,369,0.0004543915149588429,0.15663754854351283,1.36,179.65
0.0,0.0237899960396283,2960000,1.3857686710357666,-5.42743756523123e-05,485,-2.1563485032320022,3.1000000000000085,370,0.0003642101295849898,0.15457665598019957,1.63,191.76
0.0,0.026925719773451436,2968000,1.3860772585868835,7.308264282983146e-05,485,-0.7111480349302292,4.0,371,0.00043827409905588865,0.16112896086648107,1.73,197.42
0.0,0.01572915055225243,2976000,1.3858845853805541,-8.977706511359428e-06,485,-0.1513404506444931,4.0,372,0.00023535337052180694,0.1104741726629436,1.63,193.97
0.0,0.018084288209204668,2984000,1.3860878312587739,0.0002352422934563947,485,-1.2757418394088744,3.1000000000000085,373,0.00022012525205809653,0.11433676533401012,1.27,179.09
0.0,0.026782236558918662,2992000,1.385921106338501,-0.00035140889362082815,485,-0.9030981630086898,3.0,374,0.0005032487587095602,0.17464330855757,1.14,172.65
0.0,0.022028865978726962,3000000,1.3858851242065429,7.068290942697786e-06,485,-2.7361544770002366,3.0,375,0.00039295933737093947,0.1445719394646585,1.3,178.84
0.0,0.02110897163032543,3008000,1.385750298500061,0.00016131855343701318,485,-3.208857962489128,3.1000000000000085,376,0.000440328251261235,0.1570849538780749,1.41,182.26
0.0,0.023095114499518177,3016000,1.3854830694198608,3.351039547851542e-05,485,-1.2610766887664795,3.0,377,0.0003512099974386729,0.15677022429183127,1.32,178.64
0.0,0.01773434944927654,3024000,1.3859232473373413,-7.990978483576327e-05,485,-1.3067994922399522,3.0,378,0.00022459588653759967,0.12094088044948875,1.2,175.37
0.0,0.026670413162422933,3032000,1.3860152387619018,-8.763784933762508e-05,485,0.11526192128658294,3.0,379,0.0003786527333909362,0.1481523288041353,1.37,181.73
0.0,0.016667951914195955,3040000,1.385841430425644,-0.00016077658539870754,485,-1.1847639107704162,3.0,380,0.0003322116884055504,0.13067124627530574,1.3,177.02
0.0,0.01730086384057394,3048000,1.3859342086315154,8.034321392187849e-05,485,-0.631036964058876,3.0,381,0.00011224127258401496,0.09510587451048196,1.32,179.51
0.0,0.021633506763573368,3056000,1.3854670548439025,0.00011484038807793695,485,-1.147503217458725,3.0,382,0.0003751005656897632,0.14458828285336495,1.37,183.25
0.0,0.018555972516829188,3064000,1.3860047471523285,0.00011699929490077921,485,-1.3924673634767533,3.1000000000000085,383,0.00024131811364668464,0.12717149808071554,1.25,178.44
0.0,0.024007795299892106,3072000,1.3860690271854401,-6.578319662366994e-06,485,-3.3231140702962874,3.0,384,0.00037523667444475,0.15015992157161237,1.13,173.26
0.0,0.0191481584699254,3080000,1.386022801399231,0.00017802147065594908,485,-0.7851173388957977,3.0,385,0.00028975002208426304,0.1342493067495525,1.31,179.86
0.0,0.02187496663831453,3088000,1.3859176683425902,-2.094937171023048e-05,485,-0.8010192883014678,3.1000000000000085,386,0.0002701904421905965,0.1470692813396454,1.42,185.06
0.0,0.02130043822796263,3096000,1.3860157108306885,2.227407501777634e-05,485,-2.3027260261774063,3.0,387,0.00029264112741202554,0.13322645802050828,1.08,169.78
0.0,0.02361981122369096,3104000,1.3855692076683044,0.00013060733489680842,485,-0.866373386979103,3.0,388,0.0002979575718381966,0.14759450005367397,1.07,169.13
0.0,0.022296868675424002,3112000,1.3856143033504487,-0.00020971032965462654,485,-1.6073810243606568,3.0,389,0.0004046424749594735,0.1432199104037136,1.21,175.06
0.0,0.021609193127574096,3120000,1.3857949602603912,-3.248121880915278e-05,485,-2.188613889813423,3.0,390,0.0002800348902769656,0.13706708651036023,1.19,174.35
0.0,0.016564683144489393,3128000,1.3858263528347015,-8.286350763228256e-05,485,-2.7477361857891083,3.0,391,0.00020059369931004766,0.11011582018807531,1.17,174.67
0.0,0.02121322647399651,3136000,1.3860195076465607,-0.00010047427294921363,485,-0.530984445810318,3.0,392,0.0002284834157330806,0.1267562860995531,1.22,177.86
0.0,0.019643782919673867,3144000,1.3860034203529359,4.28696182279964e-05,485,0.07380889415740967,4.0,393,0.00029861830663094227,0.1301918344385922,1.4,184.58
0.0,0.030836091507856333,3152000,1.3856877529621123,-9.021749705425464e-05,485,-1.1724793601036072,4.0,394,0.0005712990796143913,0.19950475122779607,1.6,191.34
0.0,0.016784505706620316,3160000,1.385923891067505,7.105616154149175e-05,485,0.07863566517829895,3.0,395,0.00030365173567702185,0.11977267147041858,1.4,183.47
0.0,0.019715840846468196,3168000,1.3861474239826201,-0.00012431406568794045,485,-0.5734131765365601,3.0,396,0.0002883119660486955,0.13353412179276347,1.41,180.28
0.0,0.025546777241249905,3176000,1.3861014890670775,-8.502089031026117e-05,485,-6.122630222439766,4.0,397,0.0003088591827622622,0.14456062268465758,1.46,184.84
0.0,0.01430764534973465,3184000,1.3859108519554137,5.83292352666831e-05,485,-0.6169591563940048,4.0,398,0.00010941673432625976,0.09671197056770325,1.37,183.01
0.0,0.02031998849444158,3192000,1.3861362934112549,5.238915211521089e-05,485,0.012958857417106628,4.0,399,0.0001709296948638439,0.12127071948722006,1.33,181.4
0.0,0.01953932105170777,3200000,1.3861570000648498,-5.020968683652427e-05,485,-1.6196722894906999,3.0,400,0.00033761051125225094,0.12093768823891878,1.32,179.87
0.0,0.021519151792019436,3208000,1.3860515666007995,2.8729561709042173e-05,485,-1.0302407425642013,3.0,401,0.00024097560438235633,0.11825504103675484,1.12,171.51
0.0,0.028591073084103913,3216000,1.3857093775272369,-0.00014214943934348412,485,-1.3993318021297454,3.1000000000000085,402,0.0006287586283679048,0.20473282707855106,1.31,181.13
0.0,0.02256633454531118,3224000,1.3858383882045746,-0.0002348260455619311,485,-1.0700064665079116,4.0,403,0.0002907064206851828,0.14373312825337053,1.45,186.9
0.0,0.028042605574846967,3232000,1.3854013204574585,9.288277760788333e-05,485,-1.2083365899324416,4.0,404,0.0005209256048010502,0.1841027544438839,1.43,184.49
0.0,0.017060406630042376,3240000,1.3855746173858643,3.1334142695413904e-05,485,-1.2716519218683242,3.0,405,0.0002652012221483346,0.1237386815994978,1.22,175.36
0.0,0.020434396384550853,3248000,1.3853165078163148,-4.6177633466868426e-05,485,-1.9531397604942322,3.0,406,0.00034000436010046543,0.1266349629499018,1.07,170.53
0.0,0.017164936029118755,3256000,1.385785573720932,0.0003020892857784929,485,-0.3717475348711014,3.0,407,0.00019646871317945624,0.11296484960243106,1.15,173.05
0.0,0.022467766235036272,3264000,1.3859533512592315,-0.00010557529587458703,485,-0.674105983376503,3.0,408,0.00018895183326321784,0.12466343611478806,1.28,178.59
0.0,0.023560393985913433,3272000,1.3857123935222626,-0.0002387862683281128,485,-2.1889056366682054,3.1000000000000085,409,0.0002671058746386734,0.14071796668693423,1.36,183.2
0.0,0.023518708305070156,3280000,1.3857924270629882,2.396922738626017e-05,485,-0.2987700092792511,3.0,410,0.0002384062209057447,0.13536053838208317,1.3,180.67
0.0,0.03509136525916818,3288000,1.3850240361690522,-2.499122500012163e-05,485,-6.562327373027801,3.0,411,0.0007114021397774195,0.21494201976805927,1.46,186.82
0.0,0.02502920378942609,3296000,1.3843077623844147,9.485238598600177e-05,485,-2.873940117359161,3.0,412,0.000385519634985485,0.15133063869550825,1.37,182.9
0.0,0.023650204129710795,3304000,1.3851832735538483,-2.698752489322942e-05,485,-0.8486785173416138,3.0,413,0.00036316323351684335,0.13887606114149093,0.97,166.11
0.0,0.020223420529809844,3312000,1.38616903424263,4.37514540135453e-05,485,-2.0794286155700683,3.0,414,0.0002721447453973269,0.1375318355485797,1.04,166.59
0.0,0.031574406590482294,3320000,1.3853855407238007,-0.0001306856840983528,485,-2.721647062897682,3.0,415,0.0007354465314551817,0.19802708635106683,1.25,175.88
0.0,0.013839379678524544,3328000,1.3853993558883666,4.0379190868407025e-05,485,-1.061768389940262,3.1000000000000085,416,9.840935800411898e-05,0.09548548776656389,1.31,181.52
0.0,0.015970399006463118,3336000,1.386053011417389,1.5519703811150976e-05,485,-1.9213687938451767,3.0,417,0.0001603470754685077,0.10148654222488403,1.22,177.05
0.0,0.020561173742352952,3344000,1.3860724878311157,-2.4126441503540262e-05,485,-0.7064051562547684,3.0,418,0.0002249616202107063,0.12319811956956983,1.16,173.46
0.0,0.01775737980460253,3352000,1.386033536195755,-4.915333891403861e-05,485,-1.338658908009529,3.0,419,0.00017857875080153462,0.10747717309743166,1.28,179.08
0.0,0.026450093182925696,3360000,1.3860852277278901,0.00015302164391869154,485,-0.481441365480423,3.0,420,0.000633610045581463,0.17708200223743917,1.44,185.18
0.0,0.02864675845617166,3368000,1.385785676240921,0.00019619072503701318,485,-1.0552688789367677,3.1000000000000085,421,0.0006035501068731719,0.19244424974545837,1.38,183.28
0.0,0.016024597390456082,3376000,1.3851896560192107,-0.0001271816435473738,485,-0.15198373854160308,4.0,422,0.0002072211975951177,0.10940791003406047,1.53,189.4
0.0,0.020418553164114738,3384000,1.3858999037742614,2.1507709784600594e-05,485,-15.870186863541603,4.0,423,0.00036574353071046063,0.13808227008208632,1.55,186.32
0.0,0.0157231618714874,3392000,1.3859342265129089,-2.9131245100870727e-05,485,-0.5257718342542649,3.1000000000000085,424,0.00013223202442986804,0.102593105584383,1.29,177.79
0.0,0.020824672198284256,3400000,1.3855643486976623,-0.00013929994804584567,485,-0.6130010217428208,3.0,425,0.0003407124086447766,0.13926501324400306,1.38,180.75
0.0,0.012693062008566352,3408000,1.3856572353839873,1.7960969123578253e-05,485,-0.708057559132576,4.0,426,0.00021317552013101705,0.09469171580858529,1.38,179.05
0.0,0.01912938084947046,3416000,1.3858272755146026,-0.00012223656151036266,485,-1.9251170831918716,4.0,427,0.00019669443672739817,0.11503885339945555,1.31,178.14
0.0,0.030216381615150147,3424000,1.385865113735199,-3.129570060991682e-05,485,-1.2787412297725678,3.1000000000000085,428,0.0009599965848610736,0.21914129247888922,1.29,175.62
0.0,0.020408399372319027,3432000,1.386140764951706,-0.0002808563733287883,485,-3.3662334054708483,3.1000000000000085,429,0.00038943638634009403,0.14808796614408493,1.34,178.43
0.0,0.015292066922759242,3440000,1.3861240255832672,6.551454236614518e-05,485,-0.25841897130012514,3.0,430,0.0002405298630856123,0.10546941387467086,1.31,180.3
0.0,0.018493376188481542,3448000,1.386140478849411,0.00012863503347034565,485,0.13003770291805267,3.0,431,0.0002526412891165819,0.12014457957819104,1.18,174.09
0.0,0.02107664192570075,3456000,1.386010512113571,-0.00010839307138667209,485,-0.49287059128284455,3.0,432,0.00034370305212632956,0.1440324594825506,1.4,182.22
0.0,0.021939731254679785,3464000,1.3861965584754943,-4.833242062886711e-05,485,-2.722849336266518,3.1000000000000085,433,0.0003171263056947282,0.14619306137785315,1.45,184.2
0.0,0.013984626024201346,3472000,1.3860513257980347,-9.630980821384583e-06,485,-0.9158295506238937,3.0,434,0.00012948216428753767,0.08832464281469583,1.22,175.06
0.0,0.021488561946602407,3480000,1.3861582159996033,-5.777334503363818e-05,485,-0.09846792817115783,3.1000000000000085,435,0.0002875404125438763,0.13856569437310098,1.36,179.36
0.0,0.017216670472789845,3488000,1.3859414184093475,-6.22635993113363e-05,485,-0.853687008023262,3.1000000000000085,436,0.00034499283106015355,0.13065803590230643,1.44,182.33
0.0,0.02684474007720029,3496000,1.3856264674663543,-0.0003976385691566975,485,-0.9277756136655807,4.0,437,0.0005784936145164465,0.16030019299127163,1.43,182.48
0.0,0.01771019034986817,3504000,1.3859010124206543,6.302340641923366e-05,485,-5.361663556694984,3.0,438,0.0002440434898710464,0.12350223921239376,1.29,176.59
0.0,0.016786167107753772,3512000,1.3860811769962311,2.300364282746159e-05,485,-1.9199585819244385,3.0,439,0.00017893093170641804,0.10325970117002725,1.13,172.43
0.0,0.013896721502399028,3520000,1.386041544675827,5.514742645800652e-05,485,-0.7778430235385895,3.0,440,0.00011266019714412323,0.09566746918484569,1.18,175.19
0.0,0.018394704189622996,3528000,1.3861185586452485,0.00011268652100625332,485,-1.0430175042152405,3.0,441,0.00014376356984826088,0.10775453705340624,1.31,180.74
0.0,0.016238057901548152,3536000,1.38552938580513,-0.0002086048076489533,485,-0.10009620666503906,3.1000000000000085,442,0.00024241703375196266,0.11518893175758421,1.4,184.39
0.0,0.022593473748950755,3544000,1.3857156705856324,0.00046166561069526323,485,-1.2323007410764695,4.0,443,0.0004250489348157771,0.14531298606656493,1.37,182.3
0.0,0.019505582521425383,3552000,1.3861212563514709,-0.0003714030239711974,485,-3.5871798449754717,4.0,444,0.0003469735259818663,0.1327264607604593,1.57,189.88
0.0,0.018108258273928007,3560000,1.386066266298294,-3.828439344943035e-05,485,-3.1548295533657074,4.0,445,0.00030205755180077174,0.12762385659851133,1.53,186.71
0.0,0.01531890524372076,3568000,1.3859686017036439,8.761929588217754e-05,485,-0.2713522851467133,3.1000000000000085,446,0.00011435732171094059,0.1003068434074521,1.29,178.06
0.0,0.02075171634530659,3576000,1.3861085557937622,0.00012853661299232045,485,-0.10876519918441772,3.0,447,0.00014867284802335233,0.11104588223621249,1.22,176.51
0.0,0.024398366149623082,3584000,1.3860148751735688,-0.0003213414967103745,485,-0.5232121503353119,3.1000000000000085,448,0.0004063851950490971,0.16087905768305064,1.39,184.66
0.0,0.013562413008189708,3592000,1.3856822156906128,6.538931316754315e-05,485,-1.1006391048431396,4.0,449,0.0002521544413639276,0.11554367396980524,1.54,189.99
0.0,0.02194115575393696,3600000,1.3860548686981202,1.4988133625593036e-05,485,-2.313751212954521,4.0,450,0.00041835492072948453,0.14750403185375036,1.4,182.2
0.0,0.01606626480639005,3608000,1.3860810887813568,2.843664184638328e-05,485,-3.003203404545784,3.0,451,0.000270269816023756,0.11409815862774848,1.24,176.9
0.0,0.014927591687754845,3616000,1.3861505854129792,1.1205030605196952e-05,485,-0.44007656335830686,3.0,452,9.7995950790164e-05,0.09498645031824708,1.3,178.61
0.0,0.018359863795059394,3624000,1.3860966575145721,9.115215528254339e-05,486,-0.5770147216320037,3.0,453,0.0001846383558336129,0.10807014698162674,1.3,178.81
0.0,0.012958361970915284,3632000,1.3861773550510406,2.721573328017257e-06,485,-1.0670352083444596,3.0,454,9.701831926690829e-05,0.08696910917758942,1.27,179.75
0.0,0.015327817483561434,3640000,1.3861036324501037,-3.0179685199982487e-05,485,-1.2240980076789856,3.0,455,0.00020496208104077594,0.1007824863679707,1.16,173.14
0.0,0.01962754948439015,3648000,1.3858207178115844,7.495167643355672e-05,486,-0.9240481466054916,3.0,456,0.00018961010963494118,0.12070095110684634,1.24,176.38
0.0,0.014763662224815254,3656000,1.3859706556797027,-1.4741564518772065e-06,486,-0.41878063917160036,3.0,457,6.917126269172514e-05,0.08147054059430957,1.38,183.96
0.0,0.01633453047638602,3664000,1.3860712516307832,0.00022637832973487092,486,-3.0587137937545776,3.0,458,0.00024124966454564857,0.10694902165792883,1.2,175.68
0.0,0.019544296957486832,3672000,1.3859827733039856,-0.00033129575537714116,486,-1.6572927582263945,3.0,459,0.0003453315470801499,0.1351670790836215,1.12,168.69
0.0,0.012348092413652288,3680000,1.3861461520195006,-2.764526547252899e-05,486,-0.28370628237724305,3.0,460,9.45419074196252e-05,0.08506938642822207,1.34,178.91
0.0,0.011934211750888516,3688000,1.38620263338089,1.3142408715793862e-05,486,-0.0027446722984313964,3.0,461,4.90524611109322e-05,0.07020977269858122,1.34,181.4
0.0,0.01620195566462164,3696000,1.3862083733081818,-6.48234311847773e-05,486,-1.0986813908815385,3.0,462,0.00010188184593289407,0.09024939320050179,1.15,174.0
0.0,0.01999904986565187,3704000,1.3861511588096618,0.00018699538115470203,486,-0.32172955334186554,3.0,463,0.00019714430260592053,0.11107143752276898,1.28,179.19
0.0,0.028768598463252457,3712000,1.3858460557460786,-0.00015745328964840156,486,-0.13489829063415526,4.0,464,0.000504336868594919,0.18088201628997921,1.61,193.58
0.0,0.017819826393500916,3720000,1.3859279882907867,4.574804738695093e-05,486,-1.9797988528013228,3.0,465,0.000273202621880273,0.12197078702040016,1.53,189.83
0.0,0.01770346539382929,3728000,1.3858802282810212,-0.0001032517067505978,486,-2.4463924890756608,3.0,466,0.0003257037991568268,0.13697812352329491,1.37,182.74
0.0,0.022480400337731445,3736000,1.3859994721412658,-0.00017097608435960864,486,-0.12119202196598053,4.0,467,0.0004414916097925925,0.14143121710047127,1.39,184.25
0.0,0.014382911985351094,3744000,1.3859578847885132,0.00024061743298261717,486,-1.6247120732069016,3.0,468,0.0001587139102855417,0.09774054915644229,1.04,169.02
0.0,0.02058166061725733,3752000,1.3860099601745606,-0.00011313836512272246,486,-1.1350871235132218,2.1000000000000085,469,0.00020829887706781845,0.1283440302591771,1.0,166.82
0.0,0.019811691113506624,3760000,1.3860819935798645,0.00018340804337640292,486,-2.403435319662094,3.0,470,0.0002917984549253561,0.1286592769343406,1.25,176.2
0.0,0.018946692229156823,3768000,1.3861159539222718,0.00012672045158979017,486,-3.191916847229004,3.0,471,0.00043231314001673126,0.1422394554875791,1.25,176.04
0.0,0.01675699393036059,3776000,1.3860989820957184,-5.991150806949008e-05,486,-0.021109034419059754,3.0,472,0.0001972954356176615,0.1060074676387012,1.2,174.01
0.0,0.019172405318069845,3784000,1.3860407185554504,-0.00010297619035554818,486,-1.0613287943601608,3.0,473,0.0002108732979411343,0.1115067193005234,1.13,172.27
0.0,0.01975962503505311,3792000,1.3860544455051422,1.541572917631129e-05,486,-1.3188832211494446,3.0,474,0.000337564776173167,0.13662164798006415,1.11,173.14
0.0,0.018993042834791755,3800000,1.3860956418514252,6.482077926193596e-05,486,-1.174759002327919,3.0,475,0.00026481595807354097,0.13003291266039013,1.19,174.76
0.0,0.018275226860699153,3808000,1.386143490076065,0.00019261367965015097,486,-1.5726900482177735,3.0,476,0.00030543017434808917,0.12037059464491903,1.13,173.03
0.0,0.01754201346491544,3816000,1.3854095315933228,-0.00029174335970310494,486,-2.7314360523223877,3.0,477,0.00028292047799709507,0.126065882910043,1.15,174.05
0.0,0.02276660287247767,3824000,1.385970652103424,1.9413850368437123e-05,486,-1.8490245205163955,3.0,478,0.0003540967622006974,0.14014548810198904,1.18,172.63
