P01:episode_rewards,advantage_norm,episode_length,clip_fraction,explained_variance,policy_loss,approx_kl_divergence,P09:episode_rewards,fps,frames,value_loss,epoch_idx,policy_entropy,PMM:episode_rewards,grad_norm
25.0,15.968717634677887,334.88,0.28134765625,1.862645149230957e-08,-0.001532841801599716,0.002099572714655551,327.5000000000002,477,2775040,0.008872548410136006,271,1.7816648595035076,161.25,0.05404206267863496
25.0,15.968717521429062,334.43,0.2680419921875,3.129243850708008e-08,-0.0014765703777811722,0.0019216111022217319,352.5000000000002,477,2785280,0.007268388278680505,272,1.7813014641404152,162.75,0.050600923927947905
25.0,15.968717044591903,333.75,0.27783203125,-1.3411045074462891e-08,-0.0015346379863331095,0.0020062429819745374,475.0,477,2795520,0.009130753411363912,273,1.7871167659759521,171.25,0.052246994827881865
25.0,15.968717807531357,321.97,0.269482421875,1.1548399925231934e-08,-0.0016728206624975427,0.0019372258150838206,325.0,477,2805760,0.00822102695774447,274,1.7819780364632607,147.25,0.053869163812641875
25.0,15.968717730045318,318.22,0.21044921875,-1.4156103134155273e-08,-0.001077793362128432,0.0016644839864710548,277.5000000000002,476,2816000,0.008364073012489825,275,1.761820551007986,142.75,0.05123688487084114
25.0,15.968717563152314,319.15,0.23154296875,1.4156103134155273e-08,-0.0012697980149823707,0.0017666501241990317,277.5000000000002,476,2826240,0.009164221688297402,276,1.7774963207542895,140.75,0.053097444158274845
47.50000000000001,15.968717992305756,324.57,0.2645263671875,-1.0430812835693359e-08,-0.0014260977815865772,0.0020509636439555836,300.0,476,2836480,0.010584235133137554,277,1.7664108127355576,160.25,0.052635899239662665
47.50000000000001,15.96871775984764,334.61,0.2116943359375,-1.0430812835693359e-08,-0.0011343190908519318,0.0016181049058502594,352.5000000000002,476,2846720,0.01066531176038552,278,1.783247535675764,187.75,0.053676093468114874
25.0,15.968717783689499,335.41,0.2562255859375,-5.587935447692871e-09,-0.001712035696618841,0.0018718493795219615,482.5000000000007,476,2856960,0.008143476792156434,279,1.7793849371373653,189.75,0.05130381576537033
25.0,15.968717604875565,332.5,0.265380859375,-2.2351741790771484e-08,-0.0012552932083053747,0.0019689584469290366,330.0000000000004,477,2867200,0.007698164597741197,280,1.7847853973507881,171.0,0.053561412384887486
25.0,15.968717217445374,327.53,0.2215576171875,8.940696716308593e-09,-0.0011400625338865212,0.0016363508298468331,307.5000000000006,477,2877440,0.006920858507533012,281,1.7757505267858504,149.75,0.049606562172386556
25.0,15.968717873096466,329.02,0.219189453125,-1.4156103134155273e-08,-0.0014358066953718662,0.0016186130916707952,275.0,477,2887680,0.01034005347009952,282,1.7731596194207668,147.75,0.05560698362380425
25.0,15.968716865777969,330.7,0.2386474609375,-1.1175870895385742e-09,-0.001190299833251629,0.0019327344363148312,302.5000000000002,476,2897920,0.008357915131028903,283,1.7867547303438187,158.0,0.05392251820079019
47.50000000000001,15.968717700242996,338.45,0.2333740234375,-6.7055225372314455e-09,-0.0010461776109877974,0.0016472988441648794,300.0,476,2908160,0.008564985585599061,284,1.786258814483881,165.5,0.053190844168398345
25.0,15.96871758699417,337.64,0.230029296875,-5.587935447692871e-09,-0.0013001473587792133,0.0017191044013713964,335.00000000000085,476,2918400,0.008188735888415977,285,1.7833008021116257,166.75,0.051947680525431285
25.0,15.96871721148491,335.06,0.2418701171875,4.097819328308106e-09,-0.0009784205711184768,0.0017093687404553747,325.0,476,2928640,0.0077435615783542746,286,1.7830458611249924,153.5,0.05285881593069049
25.0,15.968717700242996,334.99,0.2666259765625,4.097819328308106e-09,-0.001418650270352373,0.0018807937708402278,407.5000000000006,476,2938880,0.008786932933071511,287,1.773079016059637,171.25,0.05423996926308835
25.0,15.968717527389526,328.02,0.253466796875,1.2293457984924316e-08,-0.0013648592044773976,0.0021236794301103144,400.0,476,2949120,0.008301818420522977,288,1.7655548579990863,160.75,0.05398844114106678
50.0,15.968717694282532,335.51,0.2396484375,3.3527612686157227e-09,-0.0010130431281140772,0.0017189206831858428,427.5000000000002,476,2959360,0.009412860165321035,289,1.7717791609466076,184.25,0.05488674291615574
25.0,15.968717867136002,331.19,0.23095703125,3.3527612686157227e-09,-0.00102276290563168,0.0016460550211718327,377.5000000000002,476,2969600,0.009725837340556608,290,1.785091082006693,173.0,0.05400399615194875
25.0,15.968716752529144,332.64,0.23095703125,1.2665987014770507e-08,-0.0013336568867089228,0.001627854311198007,425.0,476,2979840,0.006669233450736556,291,1.7816775366663933,171.25,0.052724545363826224
25.0,15.968713569641114,321.91,0.2470947265625,-2.6077032089233397e-09,-0.001159462457871996,0.001839851764168543,325.0,476,2990080,0.0061057020252548,292,1.7725631281733514,141.5,0.05099243495421809
22.500000000000007,15.968717432022094,319.14,0.251416015625,4.470348358154297e-09,-0.0014387859253474744,0.0018999938906119952,400.0,476,3000320,0.00805706586852466,293,1.7760222412645816,141.5,0.05182509918805099
0.0,15.968717730045318,319.93,0.247119140625,-7.450580596923829e-10,-0.001299767087766668,0.0018031120963485137,352.5000000000002,476,3010560,0.007991833177220542,294,1.777276100218296,138.0,0.05179146357640951
25.0,15.968717414140702,327.29,0.231591796875,-2.6077032089233397e-09,-0.001247933840204496,0.0018078690420622935,402.5000000000002,476,3020800,0.007281192564732919,295,1.7674285501241684,152.75,0.052556187473377834
25.0,15.96871782541275,328.17,0.2235595703125,5.960464477539063e-09,-0.001198852003653883,0.0016436999080326586,230.0000000000004,476,3031040,0.0071884476545164945,296,1.784190271794796,142.25,0.04951330806614226
25.0,15.968717604875565,328.97,0.248291015625,5.587935447692871e-09,-0.0011757184081943705,0.00183066683908919,230.0000000000004,476,3041280,0.008668346476042643,297,1.784011425077915,143.75,0.05460633011061551
25.0,15.96871188879013,330.2,0.2501953125,-1.1175870895385742e-08,-0.0014671377113700146,0.0017097379700800274,225.0,476,3051520,0.00889241605043889,298,1.7714269660413264,137.25,0.05106593921096897
50.0,15.968717831373215,336.93,0.1948974609375,2.123415470123291e-08,-0.0010325407711206935,0.0014051359435228506,300.0,476,3061760,0.010470533808074833,299,1.7689762763679027,171.75,0.05209109309697535
50.0,15.968717747926712,342.5,0.2340576171875,-6.7055225372314455e-09,-0.0011675151625240687,0.0018083965227390308,340.00000000000125,476,3072000,0.010291011877416167,300,1.7773060850799083,199.5,0.05214200640917919
25.0,15.968717777729035,336.02,0.2572021484375,1.3411045074462891e-08,-0.0014797700569033623,0.0018128488402027187,477.5000000000002,476,3082240,0.00846370473591378,301,1.7821339190006256,199.5,0.052243776059340594
25.0,15.96871746778488,331.97,0.230322265625,-6.7055225372314455e-09,-0.0012960093805304495,0.0017577330751350928,477.5000000000002,476,3092480,0.007522219391103135,302,1.7822112388908864,180.0,0.051889437396769864
25.0,15.96871787905693,329.56,0.2697021484375,2.9802322387695314e-09,-0.001650740052718902,0.0019448466707615354,452.50000000000017,476,3102720,0.009416087617501035,303,1.7816827028989792,171.75,0.05309289102883957
25.0,15.968716180324554,331.25,0.2146484375,-1.5273690223693846e-08,-0.0007398893871140899,0.0015769324467328262,450.0,476,3112960,0.0072644556772843314,304,1.7850519664585591,165.75,0.05360104976000553
25.0,15.968717527389526,333.78,0.2375732421875,1.5273690223693846e-08,-0.0011346199720719597,0.0016900584321504653,450.0,476,3123200,0.009195001665466407,305,1.7814528964459897,168.5,0.05287610806488028
25.0,15.968717741966248,332.14,0.267724609375,-4.8428773880004884e-09,-0.0011558836529729887,0.0019440933476232657,427.5000000000002,476,3133440,0.008500256724073552,306,1.7780914299190045,167.0,0.05301107967451886
25.0,15.96871775984764,331.76,0.232861328125,5.587935447692871e-09,-0.0013494818907929585,0.0017674153457278407,432.5000000000006,476,3143680,0.0073003819336008744,307,1.7673433423042297,165.25,0.050965944796852534
25.0,15.968717527389526,330.34,0.2037109375,6.332993507385254e-09,-0.0009334544294688385,0.0015728773624005044,432.5000000000006,476,3153920,0.008747640574529213,308,1.7764201536774635,164.0,0.051501910509904415
25.0,15.968715924024583,329.65,0.2352294921875,6.7055225372314455e-09,-0.0009855245483777254,0.001627577173252348,452.50000000000017,476,3164160,0.00723782950799432,309,1.7706457480788231,156.5,0.05198454968007492
25.0,15.968717807531357,331.25,0.26806640625,-4.470348358154297e-09,-0.0013124541554134339,0.0018721376588928251,302.5000000000002,476,3174400,0.007875395994051359,310,1.7785940863192082,144.5,0.053487360654173824
25.0,15.968717855215072,340.66,0.23837890625,2.0489096641540527e-08,-0.0012210092027089559,0.0017478613033290458,450.0,475,3184640,0.008769592243334045,311,1.7812802962958814,177.0,0.05122732687392021
25.0,15.968717300891877,335.1,0.2941650390625,-5.587935447692871e-09,-0.0016136118727445136,0.002112371789235112,450.0,475,3194880,0.007127910313852226,312,1.7735608324408532,177.0,0.050794389923382054
25.0,15.968717777729035,329.52,0.2547607421875,-5.960464477539063e-09,-0.0012631877401872772,0.0020530939656850933,450.0,475,3205120,0.008501112567455494,313,1.7741123743355274,172.25,0.0518233627051035
25.0,15.968717658519745,327.66,0.23271484375,1.6391277313232423e-08,-0.0009483319568971638,0.0016752419843783172,337.500000000001,475,3215360,0.009587626302482022,314,1.7588413156569005,162.5,0.05332431033064415
25.0,15.968717271089554,330.43,0.270703125,-4.8428773880004884e-09,-0.001463792534195818,0.001960789387192108,275.0,475,3225600,0.00864037403994189,315,1.7794624008238316,154.75,0.0518045031153201
25.0,15.968717628717423,341.79,0.2433837890625,1.30385160446167e-08,-0.0013512677491235082,0.0016170268669213784,355.00000000000045,475,3235840,0.010132273707449712,316,1.7771566532552243,187.0,0.05539751600232327
0.0,15.968716996908189,337.01,0.29833984375,1.1175870895385742e-09,-0.0012404705204971834,0.0023458481186224844,377.5000000000002,475,3246080,0.006787140199560326,317,1.7818288877606392,170.75,0.05266916360361038
0.0,15.968717533349992,332.39,0.2462646484375,2.421438694000244e-08,-0.0010640013682859718,0.001639455473440421,400.0,475,3256320,0.007226413925855013,318,1.7754071794450283,163.25,0.05174987448046594
0.0,15.968715190887451,324.13,0.222509765625,1.4528632164001465e-08,-0.0011071629272919382,0.0016065237987959336,302.5000000000002,475,3266560,0.008596613497775251,319,1.782383032143116,134.75,0.05205667957683528
22.500000000000007,15.968716877698899,323.97,0.2645751953125,-2.3096799850463868e-08,-0.0018234189683425939,0.0020214239327117412,275.0,476,3276800,0.0075580434579933355,320,1.786310113966465,124.75,0.05083901202519847
25.0,15.968717539310456,324.31,0.236669921875,1.080334186553955e-08,-0.0011583826519199647,0.0016471611525730623,252.50000000000023,476,3287040,0.006767582456177479,321,1.7840799957513809,128.75,0.050577636287678675
22.500000000000007,15.968715971708297,333.82,0.270751953125,-2.2351741790771484e-09,-0.0011584305088035763,0.0018656919116210701,327.5000000000002,475,3297280,0.007600858826089052,322,1.7765249587595462,144.0,0.05134101653544647
0.0,15.968665361404419,323.57,0.2649658203125,5.215406417846679e-09,-0.001181273478505318,0.00175412315446124,350.0,475,3307520,0.005006761973425799,323,1.7763216629624368,127.0,0.0507792481320663
0.0,15.968716984987259,325.64,0.24599609375,-1.0058283805847169e-08,-0.0009438644512556494,0.0015822277735537682,350.0,475,3317760,0.006630175610007427,324,1.7734669104218483,129.0,0.053211312760230146
0.0,15.968717217445374,319.22,0.22880859375,-1.3783574104309083e-08,-0.001186121306818677,0.0015005946022256466,250.0,475,3328000,0.007866040724138657,325,1.7768919050693512,117.75,0.052695661991209855
25.0,15.968716269731521,325.17,0.2398193359375,-1.0430812835693359e-08,-0.001162316770205507,0.001647226004121194,252.50000000000023,475,3338240,0.008495964552002988,326,1.7729740895330905,135.75,0.052345550383454495
25.0,15.968717700242996,326.54,0.2224365234375,1.0058283805847169e-08,-0.0012716924724372803,0.0014390400617571685,250.0,475,3348480,0.00838291381178351,327,1.777226871997118,142.0,0.05190357896238383
25.0,15.968717581033706,326.65,0.3074462890625,8.195638656616212e-09,-0.0015050333484396105,0.0020179154296613433,275.0,475,3358720,0.007746226322888105,328,1.7829500280320645,146.75,0.05394290181613894
25.0,15.968712943792344,332.29,0.27197265625,-1.2665987014770507e-08,-0.0010429988065880024,0.0017516944683393376,275.0,475,3368960,0.006980791918805096,329,1.7669560119509697,150.25,0.05229372680655815
22.500000000000007,15.968717497587203,331.1,0.2763427734375,1.4156103134155273e-08,-0.001093202752963407,0.0017689443693996055,275.0,475,3379200,0.007888895886571845,330,1.784581008553505,143.5,0.05242554309578497
0.0,15.968717008829117,331.95,0.297021484375,1.1175870895385742e-08,-0.001622940217202995,0.002014890989102014,275.0,475,3389440,0.007459029646861381,331,1.7837290689349174,144.5,0.05099036993979197
0.0,15.968717813491821,330.18,0.2171142578125,-1.5273690223693846e-08,-0.0008136659340379993,0.0013806381565473202,275.0,475,3399680,0.009014432945696172,332,1.7842876970767976,144.25,0.05664701810440219
25.0,15.96871754527092,333.47,0.20595703125,1.4156103134155273e-08,-0.0008865920135576744,0.001358461037986558,425.0,475,3409920,0.009102348216947576,333,1.7781869873404503,165.75,0.05423950354016989
47.50000000000001,15.968715536594392,337.87,0.268310546875,7.82310962677002e-09,-0.0013568679041782161,0.002156618775740071,380.00000000000045,475,3420160,0.007173480126451181,334,1.7794306762516499,170.25,0.05061962246630477
25.0,15.968717652559281,335.74,0.2470458984375,-7.450580596923829e-10,-0.0010298509350832319,0.00150506086731923,352.5000000000002,475,3430400,0.008262093044322683,335,1.780181985348463,165.0,0.05343385925976912
25.0,15.968717676401138,330.96,0.2288330078125,1.6391277313232423e-08,-0.001033824840487796,0.0014392247605655938,277.5000000000002,475,3440640,0.008452798357757274,336,1.7790312945842743,144.25,0.05303255076558414
25.0,15.968717670440673,322.61,0.2380615234375,-1.6763806343078613e-08,-0.001387547267586342,0.0013848295020352452,302.5000000000002,475,3450880,0.008443752616767598,337,1.7841766066849232,146.5,0.0530633536468203
25.0,15.96871691942215,322.84,0.2496337890625,-7.82310962677002e-09,-0.0010588082106551156,0.0015784358067605809,327.5000000000002,475,3461120,0.006624814110091392,338,1.7832437135279178,152.0,0.05160214742710443
25.0,15.968717736005782,324.49,0.2258544921875,0.0,-0.001167850015917793,0.0014559836213962284,382.5000000000007,475,3471360,0.010310498686158099,339,1.7820241466164588,161.5,0.05520454600031024
25.0,15.9687175989151,332.93,0.2081787109375,1.7136335372924803e-08,-0.0009410266913619126,0.001299902493278182,525.0,475,3481600,0.010151343472966801,340,1.7768868662416935,184.0,0.05501122429110718
25.0,15.96871801018715,339.63,0.180517578125,8.940696716308593e-09,-0.0006007080879498972,0.0010702215738291442,550.0,475,3491840,0.010421988400048576,341,1.782668088376522,197.5,0.056089628289393456
25.0,15.968717533349992,343.05,0.2208740234375,5.215406417846679e-09,-0.0010885883486480453,0.0014377792584070904,427.5000000000002,475,3502080,0.00963952243591848,342,1.7748777456581593,198.0,0.052705605258026644
25.0,15.968717116117478,342.56,0.2430419921875,9.685754776000977e-09,-0.001275456124858465,0.0016652192820231448,402.5000000000002,475,3512320,0.008068432374466283,343,1.7836265236139297,191.75,0.05135075143651761
25.0,15.968717336654663,336.7,0.26220703125,-1.4901161193847657e-09,-0.0011543308573891409,0.0015552737988400623,300.0,475,3522560,0.008698764918881352,344,1.7791666850447654,158.25,0.05189220903329843
25.0,15.968716883659363,325.73,0.233447265625,6.332993507385254e-09,-0.0011624681796092774,0.0015273523617906903,275.0,475,3532800,0.006461634477227562,345,1.7727220490574838,139.75,0.05071596877392208
25.0,15.968717801570893,323.9,0.2139404296875,7.450580596923828e-09,-0.001066985227589612,0.0013482428703724737,252.50000000000023,475,3543040,0.008711445961853314,346,1.7645661391317844,143.25,0.052444052313753264
25.0,15.968717622756959,324.93,0.229345703125,4.8428773880004884e-09,-0.0011071169523347636,0.0013665252456007693,425.0,475,3553280,0.008372294922082801,347,1.7821056313812733,153.75,0.05172059207293215
25.0,15.96871452331543,328.97,0.2602294921875,1.862645149230957e-09,-0.0014042583519767505,0.001520002396722475,450.0,475,3563520,0.007472758940349422,348,1.7765219755470754,158.5,0.05343679982915005
0.0,15.968669354915619,323.65,0.305908203125,1.0430812835693359e-08,-0.0010936595925159053,0.0019490287290125253,255.00000000000043,475,3573760,0.006333241911326759,349,1.772489631921053,129.75,0.04994842910831542
0.0,15.96871782541275,329.35,0.23662109375,-5.587935447692871e-09,-0.0010579345522273797,0.0015270085664610632,375.0,475,3584000,0.010344628784514498,350,1.7808248922228813,155.5,0.05362505703031517
0.0,15.968717348575591,324.92,0.2536865234375,2.6077032089233397e-09,-0.0011808799285063288,0.001397058233902726,330.0000000000004,475,3594240,0.006582777913126847,351,1.7837485872209071,143.5,0.05049955749916263
25.0,15.968717557191848,324.82,0.2090087890625,-2.6077032089233397e-09,-0.0009304479135607835,0.0013090128706267023,375.0,475,3604480,0.007309433208865812,352,1.7837365500628948,153.75,0.04946883161685099
25.0,15.968717366456985,317.16,0.256591796875,-6.7055225372314455e-09,-0.0012350020198937273,0.0018401757460935642,227.5000000000002,475,3614720,0.008335402271222847,353,1.7846666879951953,123.5,0.05365433233737198
25.0,15.968712371587753,326.73,0.256005859375,1.1175870895385742e-08,-0.0013350112927582813,0.001575399298889124,452.50000000000017,475,3624960,0.008501581838795857,354,1.7856987796723842,159.75,0.052937524691603545
25.0,15.968717509508133,336.29,0.2558837890625,1.1175870895385742e-09,-0.0013079239892249462,0.001488898573370534,477.5000000000002,475,3635200,0.008456798919314678,355,1.7830937579274178,181.75,0.052523183258647986
25.0,15.968717658519745,346.23,0.266650390625,-2.6077032089233397e-09,-0.0010678212122002151,0.0016003606596768805,502.5000000000002,475,3645440,0.009594174420999479,356,1.7841393135488033,205.5,0.056100021816218204
25.0,15.968716943264008,337.65,0.296728515625,1.9744038581848144e-08,-0.0014349956592923264,0.001697202451072144,450.0,475,3655680,0.008681302145168957,357,1.7861047767102718,179.0,0.05632988204862545
25.0,15.968717342615127,334.24,0.296875,-5.215406417846679e-09,-0.001537805151383509,0.0017368665786136716,405.00000000000045,475,3665920,0.007503640738013928,358,1.7801036089658737,175.75,0.053404723294376344
25.0,15.968717324733735,330.75,0.2778564453125,4.097819328308106e-09,-0.0014578823971532983,0.0016238785620828367,405.00000000000045,475,3676160,0.009016871957010153,359,1.7856410153210163,168.0,0.05360454661332357
22.500000000000007,15.968715822696685,327.99,0.254638671875,-1.564621925354004e-08,-0.0013623583472508471,0.0014361109243424153,282.5000000000007,475,3686400,0.006306568483233832,360,1.7828345894813538,142.75,0.0517581444788938
25.0,15.968717783689499,334.01,0.2280517578125,-8.940696716308593e-09,-0.0011675883310090286,0.0013534400641503908,350.0,475,3696640,0.01023234773601871,361,1.785416091233492,158.25,0.054098761602743184
25.0,15.96871223449707,331.0,0.278369140625,-1.5273690223693846e-08,-0.001410450668663543,0.0015321106527835583,400.0,475,3706880,0.007238598091021231,362,1.7812659680843352,159.0,0.0506480779041117
25.0,15.968716365098953,327.32,0.2052978515625,3.7252902984619143e-10,-0.0012738847319269553,0.0013049447142876147,310.00000000000085,475,3717120,0.006193753829074921,363,1.7670191906392574,152.0,0.05117068700686674
25.0,15.968717485666275,325.64,0.2357177734375,-2.9802322387695312e-08,-0.001218023210458341,0.0012692338245500422,275.0,475,3727360,0.00816633230624575,364,1.7773422874510287,138.0,0.05025183221383807
0.0,15.968710762262344,319.83,0.2305419921875,-2.6077032089233397e-09,-0.0009136116550507722,0.0013795797410878663,225.0,475,3737600,0.007394713999742453,365,1.7804825372993947,119.0,0.05234037258129243
0.0,15.96871750354767,318.01,0.2398681640625,1.601874828338623e-08,-0.001052489316498395,0.0013013112384953728,250.0,475,3747840,0.008908691244050715,366,1.763406255841255,123.5,0.054116670681177245
0.0,15.968706685304642,329.05,0.2633056640625,-5.215406417846679e-09,-0.0012764993683958893,0.0016517482480594482,302.5000000000002,475,3758080,0.009044868849264276,367,1.7759331785142423,139.0,0.053223018964986955
25.0,15.968717765808105,335.87,0.253515625,8.568167686462402e-09,-0.0010665612717275508,0.0014763465310124956,302.5000000000002,475,3768320,0.0089267666406613,368,1.7850085116922856,157.5,0.05316090238377179
25.0,15.968717765808105,345.34,0.2549072265625,1.0058283805847169e-08,-0.0010524865479965228,0.0015670962241728149,350.0,475,3778560,0.010027830787294079,369,1.7833742432296276,171.75,0.05480547168791079
25.0,15.968717479705811,333.9,0.2638916015625,1.1175870895385742e-09,-0.001150653781951405,0.001497055606540698,300.0,475,3788800,0.008271316855416443,370,1.7805150225758553,163.25,0.05343448159024555
25.0,15.968717557191848,328.85,0.21181640625,-1.1548399925231934e-08,-0.0009580495636328124,0.001253448453755368,300.0,475,3799040,0.00848360427252146,371,1.7845755390822888,155.25,0.0531408798303966
25.0,15.968717056512833,317.65,0.285400390625,-1.0430812835693359e-08,-0.0014783082729991292,0.0015611443139874836,377.5000000000002,475,3809280,0.006769860184559206,372,1.7772866383194923,149.5,0.05374798098871013
25.0,15.968717885017394,316.24,0.284326171875,-3.7252902984619143e-10,-0.0013017730339925037,0.0016112487474742921,425.0,475,3819520,0.0071868597380671416,373,1.7826672449707985,143.75,0.05187650921630976
25.0,15.968717724084854,320.27,0.2560791015625,-2.9802322387695314e-09,-0.000980058533968986,0.001457670396780486,452.50000000000017,475,3829760,0.007905142880736094,374,1.7838381014764308,152.0,0.051514621585949084
22.500000000000007,15.96871766448021,324.87,0.252978515625,1.9371509552001954e-08,-0.0014032721453986596,0.001546789653838232,450.0,475,3840000,0.008723833127623948,375,1.7859471030533314,156.0,0.05166615321064263
25.0,15.968717455863953,332.2,0.283935546875,7.078051567077636e-09,-0.0009562619456119137,0.0015829894595412951,427.5000000000002,475,3850240,0.007167908874635032,376,1.7831890411674975,155.25,0.05163758392416114
25.0,15.96871713399887,330.48,0.2621337890625,-3.725290298461914e-09,-0.0011220973345189122,0.0013572764614025346,275.0,475,3860480,0.007845689023724844,377,1.7833841770887375,137.25,0.05258366387228188
25.0,15.968717032670975,332.98,0.318017578125,-5.587935447692871e-09,-0.0015272715776518454,0.0016709068306738572,275.0,475,3870720,0.006396789758127852,378,1.7753827095031738,138.5,0.05265802237038732
25.0,15.96871719956398,325.02,0.2492431640625,-1.7136335372924803e-08,-0.0014407924471015576,0.001348786548493308,275.0,475,3880960,0.008196764434069337,379,1.785336361080408,138.25,0.05249189532436567
25.0,15.968716794252396,317.44,0.2678466796875,-1.1920928955078126e-08,-0.0012218588639370865,0.0014522404040690161,377.5000000000002,475,3891200,0.006945960836674203,380,1.7854576900601387,140.75,0.052153488171946503
25.0,15.968717396259308,312.87,0.262451171875,5.587935447692871e-09,-0.0011708025289408398,0.0014356580646449403,250.0,475,3901440,0.008025273989142078,381,1.7794224694371223,130.5,0.05400914599371358
25.0,15.968717747926712,317.31,0.2286865234375,5.587935447692871e-09,-0.0007567810444015777,0.0013659894000795703,225.0,475,3911680,0.0075938599177789,382,1.7763928763568402,129.25,0.05251372131313527
50.0,15.96871754527092,328.1,0.2864501953125,-2.0489096641540527e-08,-0.0012090255426301156,0.0014793170344233886,277.5000000000002,475,3921920,0.009759446485259105,383,1.7817859403789043,147.0,0.05533550443771951
25.0,15.968716645240784,332.52,0.2930908203125,-6.7055225372314455e-09,-0.001517026065994287,0.0017694374911570777,327.5000000000002,475,3932160,0.007474706302036793,384,1.7799442127346992,156.5,0.05392108738354512
25.0,15.9687169611454,327.33,0.26279296875,-1.1548399925231934e-08,-0.000989336810016539,0.0014128444077073255,300.0,475,3942400,0.0064049750752928954,385,1.7770694717764854,144.5,0.05156651659649011
25.0,15.968717330694199,317.94,0.2452880859375,1.564621925354004e-08,-0.0009565737338562031,0.0014536000900989166,230.0000000000004,475,3952640,0.007544795886497013,386,1.78632660061121,131.5,0.05123050513753917
25.0,15.968717104196548,316.65,0.2796630859375,-4.097819328308106e-09,-0.0012225074671732728,0.0014373290255036864,227.5000000000002,475,3962880,0.0062697094264194675,387,1.7863834723830223,122.0,0.05098830311048004
25.0,15.96871719956398,314.93,0.28173828125,-1.7881393432617187e-08,-0.0013860051174560794,0.0014220276569176348,225.0,475,3973120,0.006710554978735672,388,1.7844724290072917,116.75,0.048757371410396974
25.0,15.968717497587203,317.89,0.22861328125,-2.1979212760925294e-08,-0.0012138147390942321,0.0012732506078023675,250.0,475,3983360,0.007802246790788558,389,1.7800196640193462,111.5,0.05066321913487021
25.0,15.968717843294144,323.03,0.2135986328125,5.587935447692871e-09,-0.0008633542249299353,0.0011898685453786584,275.0,475,3993600,0.009159779547917423,390,1.7794672109186649,135.0,0.053725239732683075
25.0,15.968717616796493,334.82,0.2405029296875,-1.0058283805847169e-08,-0.0010338357009459288,0.0013581942964151494,327.5000000000002,475,4003840,0.008816691442734736,391,1.776211705803871,165.25,0.051846705827213645
47.50000000000001,15.96871749162674,338.48,0.2161865234375,3.725290298461914e-09,-0.0008554922183975578,0.0012224214956006562,302.5000000000002,475,4014080,0.008444168310029454,392,1.7801226802170276,170.0,0.05460641281973709
25.0,15.968717396259308,328.85,0.280078125,-1.862645149230957e-09,-0.0013156783388694748,0.0013583303479720143,250.0,475,4024320,0.006829301723973913,393,1.7839466534554957,141.75,0.05121051286511132
25.0,15.968717730045318,324.04,0.265234375,-1.899898052215576e-08,-0.0015390815391583602,0.0013629529394052042,250.0,475,4034560,0.010136348152991559,394,1.7860916391015054,135.5,0.05533586344714837
25.0,15.96871782541275,334.02,0.2080810546875,-3.427267074584961e-08,-0.0007557401204394409,0.001252286570479555,302.5000000000002,475,4044800,0.010727149073591135,395,1.7774619430303573,175.25,0.05486170139655931
25.0,15.968713629245759,335.87,0.2703857421875,1.601874828338623e-08,-0.000951435033857706,0.0014444134692212173,502.5000000000002,475,4055040,0.008527924623796678,396,1.7845230847597122,189.25,0.05454309721799559
50.0,15.968717485666275,340.94,0.2329833984375,1.0430812835693359e-08,-0.0010555297350947513,0.0013640485993732909,452.50000000000017,475,4065280,0.0074154942810309874,397,1.778576172888279,192.5,0.05119298744688584
25.0,15.968717432022094,329.82,0.2401123046875,-1.7881393432617187e-08,-0.0012672329175984487,0.0012887017674358958,305.00000000000045,475,4075520,0.008373769587842616,398,1.7777481012046337,155.0,0.05176743421514844
22.500000000000007,15.968717581033706,332.1,0.324267578125,1.2293457984924316e-08,-0.0012641584951779805,0.0016969642058597856,400.0,475,4085760,0.008005546424556087,399,1.7851558223366737,159.0,0.05298220472425917
25.0,15.96871783733368,331.27,0.27060546875,5.960464477539063e-09,-0.0012656053873797645,0.0016816842446928603,352.5000000000002,475,4096000,0.011304344367817975,400,1.782983049750328,165.75,0.05495221484834826
25.0,15.968715405464172,335.61,0.2572021484375,-2.6822090148925782e-08,-0.001079322656732984,0.001384590768191174,300.0,475,4106240,0.00749990299894705,401,1.7850829862058162,165.25,0.05351377078169091
25.0,15.968717688322068,333.14,0.241455078125,6.7055225372314455e-09,-0.001220804102558759,0.001246294883364385,300.0,475,4116480,0.008962569406594411,402,1.7794623129069804,162.0,0.053803650635628864
25.0,15.968717634677887,336.45,0.2414306640625,-1.080334186553955e-08,-0.0010911919744103216,0.0013992632438089459,300.0,475,4126720,0.00906944753114658,403,1.7863001257181168,163.0,0.04958782083137249
47.50000000000001,15.968717938661575,335.97,0.1895263671875,4.097819328308106e-09,-0.0007057011134747881,0.0011065469103129998,302.5000000000002,475,4136960,0.008623494025414402,404,1.7883891373872758,170.0,0.05239685171365558
25.0,15.968716847896577,339.67,0.3030517578125,1.080334186553955e-08,-0.0015239175259921466,0.0015600265517832668,337.500000000001,475,4147200,0.009030751795307879,405,1.7884293384850025,178.25,0.0528677487627263
47.50000000000001,15.968717700242996,335.02,0.2064208984375,2.8312206268310546e-08,-0.0007422967646562029,0.0010577491584058407,300.0,475,4157440,0.009163413511851104,406,1.7854093410074712,164.75,0.05344039961921968
25.0,15.968717604875565,333.63,0.2123291015625,2.6077032089233397e-09,-0.000793772699762485,0.0010870296808946022,302.5000000000002,475,4167680,0.008790945929422377,407,1.778489277511835,164.0,0.0539091152152628
