grad_norm,episode_length,fps,policy_entropy,advantage_norm,explained_variance,frames,P01:episode_rewards,policy_loss,epoch_idx,PMM:episode_rewards,value_loss,P09:episode_rewards
0.24149187450950513,258.1,321,1.3452786445617675,0.979665167927742,0.9329152709245682,608000,0.0,-0.0009720792865846306,76,3.59,0.0068124966567847875,9.0
0.25858213121453116,254.17,320,1.3387355744838714,1.0738711443543434,0.9213397419452667,616000,0.0,-0.0004485138613381423,77,3.44,0.008292645037872717,7.200000000000017
0.29858816158425433,252.74,320,1.3315156018733978,1.1931959277391433,0.8870758217573166,624000,0.0,-0.0018728284792450722,78,3.33,0.010175905138603412,8.100000000000009
0.2877609513294155,245.9,320,1.3296638906002045,1.1310422188043594,0.9048233819007874,632000,0.0,-0.0016124577517621218,79,3.21,0.008786043860018253,8.100000000000009
0.2440806048548032,255.62,320,1.3303510808944703,1.0028979024291038,0.9345081782341004,640000,0.0,-0.0017817737175209914,80,3.55,0.007304384715971537,10.0
0.3059667252854812,252.06,319,1.307907259464264,1.2191949605941772,0.8879438138008118,648000,0.0,-0.00260368281404908,81,3.52,0.01040006396593526,10.0
0.25959735819929985,255.12,319,1.3258287930488586,1.0225197720527648,0.9244379580020905,656000,0.0,-0.0015995372415636667,82,3.51,0.00733471088053193,9.100000000000009
0.2896018502127678,241.65,319,1.319790381193161,1.1176124626398087,0.9062552982568741,664000,0.0,-0.0010200744960457086,83,3.13,0.008662698381813242,8.0
0.29057315733549777,233.7,319,1.320330570936203,1.1513091516494751,0.9046462321281433,672000,0.0,-0.0037237249384634197,84,2.99,0.009113846251275391,8.0
0.265727447615791,239.79,319,1.3154490876197815,1.038632076382637,0.9310151332616806,680000,0.0,-0.0033594847493804993,85,3.16,0.007264022412709892,8.100000000000009
0.3431885780762575,252.87,319,1.2925407361984254,1.2922881317138672,0.8850698250532151,688000,0.0,-0.0024052355875028297,86,3.55,0.011482260031625629,9.0
0.27724382192046915,255.64,319,1.3092513000965118,1.177091771364212,0.8874686086177825,696000,0.0,-0.0009454506455222145,87,3.62,0.009491754060145468,9.0
0.2800696660605121,245.98,319,1.3178905034065247,1.1000346606969833,0.9085880607366562,704000,0.0,0.0007251916176755913,88,3.49,0.008289061104878783,9.0
0.2570825809270435,257.2,319,1.3149197578430176,1.0691530895233154,0.9251982694864274,712000,0.0,-0.0017454855289543048,89,3.8,0.007644746180158108,9.0
0.28934669735332613,266.12,318,1.3159846794605254,1.1182399946451187,0.9081181538105011,720000,0.9000000000000004,-0.0036713912355480715,90,4.04,0.008580308468081057,10.0
0.30916092442661536,267.77,318,1.289331556558609,1.2132976531982422,0.8996842104196549,728000,0.0,-0.0007732719898922369,91,4.02,0.0100654850655701,10.0
0.29842107013998304,265.27,318,1.2969717931747438,1.234316912293434,0.886149428486824,736000,0.0,-0.001962061269878177,92,4.05,0.010820681431796401,10.0
0.3355120389656825,270.2,318,1.301437029838562,1.3345710802078248,0.8761611008644103,744000,0.0,-0.002245730969843862,93,4.35,0.012110096353571862,10.0
0.30285775351848765,267.26,318,1.302125174999237,1.1481943970918655,0.9121203416585922,752000,0.0,-0.001935958881949773,94,4.16,0.009011948476545512,9.0
0.3157456068202193,261.63,318,1.3199398291110993,1.2051445925235749,0.9110184723138809,760000,0.0,-0.00359375987049134,95,3.87,0.009936442866455763,9.0
0.3128914271855241,257.15,318,1.3078633272647857,1.1851956814527511,0.9029065686464309,768000,0.0,-0.002402855496038683,96,3.73,0.009886546166380867,9.0
0.34423204063470075,269.45,318,1.284809218645096,1.342518697977066,0.8809763991832733,776000,0.0,-0.002896908487455221,97,4.11,0.012611895462032407,9.100000000000009
0.31039945244021533,273.99,318,1.3069649457931518,1.2483217203617096,0.8988496637344361,784000,0.0,-0.0003712908297893591,98,4.26,0.010655512718949467,10.0
0.3059716068322665,271.97,318,1.3087601506710052,1.1781846022605895,0.9135654324293137,792000,0.0,-0.004274048003426287,99,4.36,0.009488491148222238,10.0
0.3332522265558837,260.27,318,1.3106527876853944,1.2651401299238205,0.8935538113117218,800000,0.0,9.47057830671838e-05,100,4.03,0.011083866506814956,10.0
0.34511496526908725,258.35,318,1.3288594424724578,1.3037784838676452,0.8709768491983414,808000,0.0,-0.0010093397926539184,101,3.98,0.011481603714637459,10.0
0.33331145794092476,267.57,318,1.3104195821285247,1.2783772522211074,0.8823699402809143,816000,0.0,-0.001320884508313611,102,4.11,0.011019723776262253,10.0
0.3420840983998113,267.69,317,1.282634334564209,1.306981664299965,0.8801287645101548,824000,0.0,-0.003701921042811591,103,4.05,0.011467013685032725,10.0
0.38969676693564126,273.64,317,1.275647794008255,1.4029240608215332,0.8652863699197769,832000,0.9000000000000004,-0.0023870860325405376,104,4.37,0.013036601394414902,10.100000000000009
0.37126981957740024,283.81,317,1.3068326318264007,1.3290446180105209,0.8701321315765381,840000,0.9000000000000004,-0.0012847164436243475,105,4.74,0.01186604148009792,11.0
0.3851974365126855,289.69,317,1.2905979108810426,1.4196148598194123,0.8496222496032715,848000,1.0,-0.0034818889111920726,106,4.97,0.014230413632467388,11.0
0.4218232388434647,311.64,317,1.2835548615455628,1.464715593457222,0.8452620881795884,856000,1.0,-0.005450934664695524,107,5.54,0.014681324656121432,11.100000000000009
0.3934245848380465,307.65,317,1.2692956697940827,1.4292126363515854,0.8619718015193939,864000,1.0,-0.005284112477675081,108,5.29,0.013897374279331416,10.0
0.41333691228790426,319.39,317,1.2624354350566864,1.4192235082387925,0.8772478848695755,872000,1.0,-0.005167467198916711,109,5.76,0.013441704655997455,10.0
0.37780512233852315,317.2,317,1.2720142233371734,1.3930254071950912,0.8734633535146713,880000,2.0,-0.0015832081346161431,110,5.52,0.012931411019526422,9.0
0.4208393435670121,308.87,317,1.2429168462753295,1.4150323659181594,0.8548702758550644,888000,2.0,-0.002591664734718506,111,5.3,0.01324522596783936,10.0
0.43141012849103366,310.02,317,1.2630801224708557,1.5292835414409638,0.8498854541778564,896000,2.0,-0.0034484164731111377,112,5.43,0.015350500375498087,10.100000000000009
0.38805038554679394,309.39,317,1.276611738204956,1.42893856883049,0.8647954106330872,904000,2.0,-0.0017697018414037302,113,5.34,0.013627079075668007,10.0
0.3854792677427855,314.69,317,1.2534164786338806,1.4693469494581222,0.8472317123413086,912000,2.0,-0.004780706308665685,114,5.64,0.01442186996806413,12.0
0.4170086374003702,338.8,317,1.2592652463912963,1.3879212778806687,0.8727178347110748,920000,2.0,0.0005520900821284158,115,6.19,0.01306096838088706,12.100000000000009
0.4164166816903165,358.16,317,1.2595789110660554,1.5914854007959365,0.8024082863330841,928000,2.0,-0.0024149151815799994,116,6.7,0.01662634751293808,12.100000000000009
0.41625414035867186,368.01,317,1.246778029203415,1.5169546210765839,0.8365798795223236,936000,3.0,-0.00616538455884438,117,7.04,0.015316398344002663,13.0
0.45404274671773875,374.88,317,1.2575968682765961,1.676488721370697,0.8253937327861786,944000,3.0,-0.0037723124510375783,118,7.29,0.018780980631709097,13.0
0.4709245499331692,378.78,317,1.2326614475250244,1.6527590602636337,0.8197580021619797,952000,3.0,-0.0034240881318692118,119,7.31,0.017864055829122663,12.100000000000009
0.4341899291371364,377.78,317,1.2359112203121185,1.5428993248939513,0.838066577911377,960000,3.0,-0.00744565661647357,120,7.4,0.015652287378907205,12.100000000000009
0.4890401743134899,374.05,317,1.18652113199234,1.6278579884767532,0.8307287466526031,968000,3.0,-0.004112393457107828,121,7.45,0.017644809898920356,12.0
0.5329815805115884,377.83,317,1.1952586460113526,1.8035982477664947,0.7850225913524628,976000,3.0,-0.0025851432798663153,122,7.65,0.021417069351300597,12.100000000000009
0.43188574917483746,385.59,317,1.2039812767505647,1.5578908550739288,0.8433768594264984,984000,3.0,-0.006181215659889858,123,8.0,0.01593146408908069,14.0
0.5015802529974693,386.59,317,1.2053176045417786,1.7254782766103745,0.8059776133298874,992000,3.0,-0.002453471557237208,124,8.25,0.019976253756321966,15.0
0.4994792366976854,393.11,317,1.216073250770569,1.7664878076314927,0.756910115480423,1000000,3.0,-0.0025305602242588067,125,8.32,0.020865194299258292,14.100000000000009
0.4827742294231202,400.35,317,1.2149129569530488,1.7714678490161895,0.7737869524955749,1008000,3.0,-0.006047482118010521,126,8.55,0.02070477765519172,15.0
0.4808056648136924,408.07,317,1.199316223859787,1.6704588508605958,0.814266506433487,1016000,4.0,-0.005341007903625723,127,8.84,0.018584357318468393,14.100000000000009
0.4451151303347683,418.14,317,1.2210913372039796,1.6579430335760117,0.8053424793481827,1024000,4.0,-0.004227097558323294,128,9.24,0.018169405376538633,16.0
0.4928178871983476,428.7,317,1.221047226190567,1.7077608406543732,0.8160339045524597,1032000,4.9,-0.007748083376791328,129,9.6,0.01908257223200053,16.0
0.4925627873598664,437.25,317,1.2070859169960022,1.7219284850358962,0.7795648330450058,1040000,4.9,-0.005742836942517897,130,9.75,0.01953373776283115,16.0
0.4813497519033738,439.61,317,1.1795626628398894,1.7715710020065307,0.7864537036418915,1048000,5.0,-0.005971777264057891,131,9.72,0.020466526821255684,15.100000000000009
0.4873897402558921,430.77,316,1.145968601703644,1.573579066991806,0.8060925137996674,1056000,4.0,-0.0070131367503199725,132,9.65,0.016195735200308262,15.0
0.5186941193232216,442.34,316,1.1875392091274262,1.7211321878433228,0.7861500352621078,1064000,4.9,-0.003262971337644558,133,9.65,0.01938202479854226,14.100000000000009
0.5042824071596219,441.15,316,1.1813687205314636,1.7026445329189301,0.801369748711586,1072000,4.9,-0.006447127086285036,134,9.6,0.019232952753081917,14.100000000000009
0.5693258538175516,433.97,316,1.1318996471166611,1.793753079175949,0.7762859988212586,1080000,5.0,-0.006704956126632169,135,9.49,0.021215764274820685,14.0
0.4621406200555442,442.35,317,1.1833641612529755,1.758364692926407,0.7644262284040451,1088000,5.0,-0.0029274445910414215,136,9.7,0.020369739420711994,14.100000000000009
0.5819319021554302,440.51,317,1.1327513706684114,1.8586441230773927,0.7830681878328324,1096000,5.0,-0.006802638796434621,137,9.73,0.022506949296221136,15.0
0.6115750821519524,453.64,316,1.1470777571201325,1.928988367319107,0.717658497095108,1104000,5.0,-0.00882212923723273,138,10.41,0.024849091940559447,18.0
0.5676726905923846,452.32,317,1.12204944729805,1.7859504687786103,0.7732678586244583,1112000,5.0,-0.005775265947449953,139,10.33,0.021059513529762625,18.0
0.6248697748872629,476.67,316,1.1392566680908203,1.9240129446983338,0.7293706178665161,1120000,5.9,-0.009539443137327908,140,11.09,0.0244560633553192,18.0
0.5629086087353801,499.02,316,1.1263390946388245,1.8420919096469879,0.7528859585523605,1128000,5.9,-0.01019016191130504,141,11.95,0.022306031808257104,18.10000000000001
0.5539726755944443,510.24,316,1.1512488555908202,1.8004215633869172,0.7835625374317169,1136000,6.0,-0.003769492418068694,142,12.21,0.02136257550213486,18.10000000000001
0.5957655945564475,521.12,316,1.142827157974243,1.8894992190599442,0.75248366355896,1144000,7.0,-0.00630209221097175,143,12.44,0.023234738772735,18.10000000000001
0.5098555077809739,523.57,316,1.1242339289188386,1.8102174896001815,0.759736111164093,1152000,7.0,-0.008418520238774364,144,12.29,0.021841384069994092,18.0
0.5827497986032756,529.73,316,1.1249388724565506,1.8819107341766357,0.7480783975124359,1160000,7.9,-0.007210811164113693,145,12.28,0.02306482451967895,18.10000000000001
0.5818061594053148,533.48,316,1.1726469457149507,1.8637986052036286,0.7578157234191895,1168000,6.9,-0.005247568333870732,146,12.46,0.022941781925037503,20.0
0.6342360664951591,517.48,316,1.147361878156662,2.0220713913440704,0.7211263912916184,1176000,6.0,-0.005752065874985419,147,11.71,0.026860573566518723,17.10000000000001
0.5651999088074038,521.71,316,1.1823074638843536,1.8845175182819367,0.7376040071249008,1184000,6.9,-0.0023399912484455853,148,12.0,0.023423506896942854,18.10000000000001
0.5337450274204634,526.56,316,1.1935829353332519,1.8598303127288818,0.7394544196128845,1192000,6.9,-0.005321006075828336,149,12.51,0.022521152179688215,20.0
0.61094209964762,519.9,316,1.1750539565086364,1.9989045095443725,0.731833444237709,1200000,6.9,-0.004483948026318103,150,12.26,0.026163111547939478,19.10000000000001
0.5813602757311443,537.6,316,1.178975670337677,1.9348609781265258,0.7503461706638336,1208000,6.0,-0.013965028556631296,151,12.86,0.024693543370813132,20.10000000000001
0.6721345192068238,530.98,316,1.1654892200231552,1.9946091520786284,0.7077078652381897,1216000,6.0,-0.012181195857701823,152,12.65,0.026740052504464984,21.10000000000001
0.6220326473708313,537.99,316,1.1370228493213654,1.947344378232956,0.7294011586904525,1224000,6.9,-0.004610704072401859,153,12.88,0.02497267124708742,21.10000000000001
0.5935953800260572,553.7,316,1.1534676253795624,1.9434667110443116,0.7395615494251251,1232000,7.0,-0.01450627421727404,154,13.46,0.02513865794055164,21.0
0.5885781271166363,551.4,316,1.1307842719554901,1.9811893033981323,0.7469954532384873,1240000,7.0,-0.010349996936274692,155,13.49,0.026072798841632903,22.0
0.7804039403340499,562.29,316,1.066407817006111,2.1172866368293763,0.687873363494873,1248000,7.0,-0.010080016805150081,156,13.84,0.029908899664878846,22.0
0.7222938799363489,581.02,316,0.9634156024456024,2.0170005238056183,0.7201961225271225,1256000,8.0,-0.008326324903173372,157,15.0,0.02706735040061176,23.200000000000017
0.7071000927956205,579.32,316,1.0653767937421799,2.022572782039642,0.7475124043226242,1264000,8.9,-0.010585768403834662,158,15.14,0.027292029676027597,23.0
0.6366043741584905,584.0,316,1.1046582049131393,1.99979905128479,0.7599021983146668,1272000,9.0,-0.008580319449829404,159,15.55,0.026195583557710053,23.0
0.727017633376099,599.83,316,1.115299849510193,2.1633703553676606,0.7346665167808533,1280000,10.0,-0.009342663147253915,160,16.09,0.030916515104472637,23.0
0.6730223799333609,599.52,316,1.1008795231580735,2.089298430681229,0.7098700326681137,1288000,9.9,-0.01230655808816664,161,15.97,0.028815959990024568,23.10000000000001
0.6549451215057056,618.18,316,1.118830256462097,2.0500792372226715,0.7198600578308105,1296000,10.0,-0.00848132522252854,162,16.66,0.02842411774210632,25.10000000000001
0.7954478160108583,627.04,316,1.092676835656166,2.1383061373233794,0.711014706492424,1304000,10.9,-0.008596487066242844,163,16.7,0.030346454670652747,25.10000000000001
0.7067007212151623,629.57,316,1.0743700206279754,2.009628241062164,0.7166823774576188,1312000,10.9,-0.013171440260484814,164,16.98,0.02693636851850897,26.0
0.677366624119071,625.11,316,1.0947750622034074,2.0628487920761107,0.7463695925474166,1320000,10.0,-0.00788165683974512,165,16.59,0.0283858834952116,26.0
0.847642818848413,636.25,316,1.0680069893598556,2.313481397628784,0.6666045171022416,1328000,10.0,-0.015310373263491783,166,16.98,0.03591375984251499,25.10000000000001
0.7109486995519287,647.54,316,1.0600453972816468,2.1625036096572874,0.7116482639312744,1336000,11.0,-0.003987566987634636,167,17.44,0.030679091275669635,26.0
0.6192002339252631,655.51,316,1.0737161040306091,2.0813580679893495,0.7311428850889206,1344000,11.0,-0.012424519426131155,168,17.83,0.028824012074619532,26.0
0.7230604702249324,659.08,316,1.0637583446502685,2.159796047210693,0.7036870884895324,1352000,11.0,-0.00913024323177524,169,18.06,0.030720379501581192,26.0
0.7268771134468766,650.82,316,1.038183645606041,2.1704125881195067,0.7189421689510346,1360000,11.0,-0.012968487939433544,170,17.97,0.030802259454503655,26.0
0.6800171006635043,643.14,316,1.0561320567131043,2.1096885097026825,0.6785683077573776,1368000,11.0,-0.01066348658147035,171,18.32,0.029525482505559923,26.0
0.6562992076017999,652.96,316,1.0362342947721481,2.027483184337616,0.714441591501236,1376000,11.0,-0.0059743756690295415,172,18.62,0.02728944187052548,26.10000000000001
0.6466334017214885,659.22,316,1.064775841832161,2.093252342939377,0.7028602051734925,1384000,11.0,-0.0085886132712767,173,18.91,0.028908266043290495,27.0
