P09:episode_rewards,PMM:episode_rewards,explained_variance,policy_loss,approx_kl_divergence,epoch_idx,advantage_norm,grad_norm,frames,fps,policy_entropy,clip_fraction,episode_length,value_loss,P01:episode_rewards
225.0,112.5,8.568167686462402e-09,-0.0015226846171572106,0.0018573724513260004,267,15.968717408180236,0.05032650019173025,2734080,458,1.7716203205287457,0.2546142578125,312.17,0.00659911688368311,25.0
350.0,139.75,-1.862645149230957e-09,-0.0010492591201909818,0.0017249145505388696,268,15.968717807531357,0.055796410906856386,2744320,458,1.776470886170864,0.224462890625,326.99,0.010117928045110603,25.0
405.00000000000045,168.75,-5.960464477539063e-09,-0.0009491930450167274,0.0014485843071184944,269,15.968717378377914,0.05226248725171621,2754560,458,1.7801596127450465,0.1828369140625,336.15,0.00932188611677418,50.0
455.0000000000004,178.25,-7.450580596923829e-10,-0.0013127333102602278,0.0018776093632084212,270,15.968712800741196,0.05093237125867833,2764800,458,1.7824226893484592,0.2357421875,337.99,0.00872503080631759,50.0
477.5000000000002,186.0,3.3527612686157227e-09,-0.001583879706595326,0.002117696992178253,271,15.96871777176857,0.05544349231148308,2775040,458,1.7796413064002992,0.28427734375,337.93,0.010579810666968115,25.0
502.5000000000002,192.5,-1.7508864402770997e-08,-0.001056198574224254,0.001798615968868944,272,15.968717533349992,0.05224304772163838,2785280,458,1.7773949109017848,0.252978515625,339.38,0.008706310089337421,25.0
500.0,199.0,4.470348358154297e-09,-0.0012820194027881372,0.0017411195453519213,273,15.968717831373215,0.054771482125119654,2795520,458,1.7793456576764584,0.2391845703125,343.59,0.008731258897751105,25.0
500.0,183.75,-1.564621925354004e-08,-0.0011088031689723721,0.001670214784962809,274,15.968717581033706,0.052593940368597526,2805760,458,1.7841386415064335,0.2261474609375,338.38,0.007586534294159719,25.0
355.00000000000045,158.5,-1.1175870895385742e-08,-0.0006090338163630804,0.0014085583453947947,275,15.968717736005782,0.053335326882331044,2816000,457,1.7871583931148052,0.1910888671875,330.87,0.009068337896314916,25.0
252.50000000000023,156.0,-1.2293457984924316e-08,-0.0014970024974900297,0.001853841014997215,276,15.968717670440673,0.050522917970877365,2826240,457,1.7691836766898632,0.23828125,327.74,0.008441874159143482,25.0
250.0,145.5,-1.4901161193847656e-08,-0.0012557768506667344,0.00163134996487031,277,15.968716990947723,0.052233091076551885,2836480,457,1.781562751531601,0.2280517578125,322.32,0.0075684437109885035,25.0
377.5000000000002,167.5,-7.450580596923828e-09,-0.0018131058943254175,0.0020263142459612028,278,15.968717688322068,0.0515938822599802,2846720,457,1.7828564673662186,0.2841796875,326.84,0.009749137825383513,25.0
375.0,161.75,-2.0861625671386717e-08,-0.001001621742398129,0.001658234068793263,279,15.968717330694199,0.051868337190882484,2856960,457,1.783313975483179,0.216455078125,327.71,0.007715622432874625,25.0
375.0,164.5,-6.332993507385254e-09,-0.0014247131308366078,0.0021135272887590874,280,15.968717581033706,0.0521390404296765,2867200,457,1.7777401454746724,0.277392578125,332.01,0.007860449593454177,25.0
325.0,141.25,-3.725290298461914e-09,-0.0018143829045584425,0.0025354531471407427,281,15.968716037273406,0.05105066636967737,2877440,457,1.77916020154953,0.332470703125,329.66,0.00673234552469637,25.0
250.0,125.0,-1.4156103134155273e-08,-0.000976928012460121,0.002118390554818461,282,15.96871730685234,0.05288445770508395,2887680,457,1.7856879994273185,0.2560791015625,326.87,0.007775759919240954,25.0
330.0000000000004,145.0,1.2665987014770507e-08,-0.0011197029507457046,0.0018651883831182659,283,15.968717861175538,0.05542393170272773,2897920,457,1.7846143119037152,0.2571533203125,333.55,0.00899555521318689,22.500000000000007
405.00000000000045,159.75,-2.2351741790771484e-09,-0.001250610204442637,0.0019257862741767439,284,15.968717944622039,0.055222894019465465,2908160,457,1.7823768176138401,0.2669189453125,331.2,0.009010973958356771,25.0
382.5000000000007,166.0,5.215406417846679e-09,-0.001146026753121987,0.0017782748285000594,285,15.968717205524445,0.05182875476534311,2918400,457,1.7811318896710873,0.23994140625,334.18,0.00790247804466162,50.0
375.0,156.25,-1.4901161193847656e-08,-0.0017210209163749824,0.001813877833484412,286,15.968717831373215,0.05495264163505688,2928640,457,1.7780690476298333,0.2915283203125,326.69,0.008000776412609411,25.0
350.0,152.0,1.1175870895385742e-09,-0.0015977528390067163,0.0018562504701890247,287,15.968717813491821,0.055105202907838026,2938880,457,1.775970371812582,0.265380859375,327.89,0.01009622568362829,25.0
350.0,163.5,-5.960464477539063e-09,-0.0011241660438827239,0.0016212829580695143,288,15.968717843294144,0.05167972906783669,2949120,457,1.783736864477396,0.2403564453125,327.56,0.009001123241614551,25.0
302.5000000000002,161.5,7.450580596923829e-10,-0.0010501908749574796,0.0017122114809922095,289,15.968717610836029,0.05362050304151626,2959360,456,1.784019061923027,0.2373046875,328.61,0.008398921793741465,25.0
325.0,167.75,2.2351741790771484e-09,-0.001272477037855424,0.0018809334258349964,290,15.968717747926712,0.055371428624495476,2969600,456,1.785727044939995,0.262646484375,332.6,0.01087401427794248,25.0
325.0,186.75,-5.960464477539063e-09,-0.0014179273224726786,0.0018684273491544445,291,15.968717521429062,0.05352509814682586,2979840,456,1.7854879312217236,0.2455078125,343.25,0.011411397187566763,47.50000000000001
350.0,197.0,-1.4156103134155273e-08,-0.0018426410395477432,0.0017806598382321681,292,15.968717801570893,0.05421283779536614,2990080,456,1.7835184507071973,0.245947265625,350.3,0.011431469617082256,50.0
352.5000000000002,218.25,-1.9371509552001954e-08,-0.0014629239067289745,0.0017364137432196002,293,15.968717736005782,0.055726027741429505,3000320,456,1.7805210381746293,0.2410400390625,351.58,0.010729264800284,50.0
385.00000000000085,210.75,7.450580596923829e-10,-0.0011835611225251342,0.001655323408942877,294,15.96871754527092,0.05459903706313905,3010560,456,1.7787504307925701,0.234033203125,343.49,0.010755651270392264,50.0
400.0,204.0,6.332993507385254e-09,-0.0012242089142091572,0.0015449955153428619,295,15.968717497587203,0.05673078504616539,3020800,456,1.7847134724259377,0.2423828125,342.62,0.00912283736467998,50.0
350.0,164.5,-1.862645149230957e-09,-0.0015770894075103569,0.0016629269047427897,296,15.968717342615127,0.05133573676391917,3031040,456,1.7810740180313587,0.243896484375,334.37,0.007768092963897288,25.0
325.0,160.25,1.6763806343078613e-08,-0.0012122622956667328,0.0016074347766220853,297,15.96871783733368,0.0553170398320801,3041280,456,1.7761894524097444,0.22919921875,335.19,0.010382579501310829,25.0
300.0,140.25,-1.0430812835693359e-08,-0.001283389663512935,0.002194059118568248,298,15.968717753887177,0.054428815328995725,3051520,456,1.7745885327458382,0.2967041015625,327.97,0.0073202011100875096,25.0
300.0,155.0,-2.0116567611694337e-08,-0.0009595841067493894,0.0014196265268310525,299,15.968717455863953,0.052390457926976296,3061760,456,1.787003306299448,0.1911865234375,332.57,0.010275730786997884,25.0
402.5000000000002,166.5,1.4528632164001465e-08,-0.0011010313639417291,0.002060290529419717,300,15.968714153766632,0.05080707817233514,3072000,456,1.7854289926588536,0.2657470703125,332.43,0.006894883274112118,25.0
475.0,176.75,-4.470348358154297e-09,-0.000998337712007924,0.0013693148537697653,301,15.968717563152314,0.05403268574194152,3082240,456,1.782701099663973,0.2042724609375,333.98,0.008789638336293138,25.0
427.5000000000002,168.5,-9.685754776000977e-09,-0.001701498714101035,0.002029044697428617,302,15.96871777176857,0.05093807157367206,3092480,456,1.781362909078598,0.2989013671875,326.57,0.008515825621725526,25.0
360.0000000000009,169.0,-1.1920928955078126e-08,-0.0013989693310577423,0.0018125270039547558,303,15.96871750354767,0.05540663194046573,3102720,456,1.7830830559134483,0.26962890625,329.73,0.010409031330163998,25.0
360.0000000000009,180.25,2.16066837310791e-08,-0.001041157251529512,0.0016689235450030536,304,15.968717724084854,0.056028785900847325,3112960,456,1.7858262948691845,0.2430419921875,335.47,0.009310033790097805,25.0
500.0,190.25,5.215406417846679e-09,-0.0011365898586518596,0.0013670367459383214,305,15.968717676401138,0.05158911038477393,3123200,456,1.780505470186472,0.2009521484375,336.77,0.00896465305795573,47.50000000000001
365.0000000000013,179.25,-1.080334186553955e-08,-0.0014378585128724808,0.0016588718310202922,306,15.968717646598815,0.05317705888715879,3133440,456,1.7722289353609084,0.2470458984375,336.1,0.00858975142800773,50.0
300.0,166.0,4.8428773880004884e-09,-0.0019475672437692993,0.001877321488780126,307,15.96871775984764,0.051550426332407584,3143680,456,1.7866368547081948,0.3052001953125,334.81,0.008890779980174558,25.0
275.0,149.0,-1.1175870895385742e-08,-0.0010499711032025516,0.0017864046961108214,308,15.968715649843215,0.054485141103608525,3153920,456,1.7866325117647648,0.2571044921875,332.47,0.008219046104184714,25.0
277.5000000000002,155.5,-1.4528632164001465e-08,-0.001398920839346829,0.0015708923614937476,309,15.968717432022094,0.05250666250221668,3164160,455,1.7773610666394233,0.2261474609375,333.09,0.008536527485330226,25.0
275.0,147.25,2.2351741790771484e-08,-0.0009369398969283794,0.0016382443520910784,310,15.96871685385704,0.053013351801241525,3174400,455,1.7766572512686252,0.243505859375,323.42,0.008025343481722302,25.0
355.00000000000045,160.75,-8.568167686462402e-09,-0.0017746222434652736,0.002299626971506541,311,15.968717515468597,0.055488786666600634,3184640,455,1.7842093870043754,0.2800537109375,323.35,0.00861793744188617,25.0
402.5000000000002,164.25,-2.7939677238464355e-08,-0.0013673853412910831,0.0017116170912316875,312,15.968717628717423,0.05273215905987351,3194880,455,1.7770135939121245,0.2629150390625,327.28,0.008261471580590296,25.0
400.0,163.75,-3.725290298461914e-09,-0.001263832886616001,0.0016806773959757494,313,15.968717753887177,0.0552037389691705,3205120,455,1.783630796521902,0.2516845703125,331.6,0.00908255073300097,25.0
302.5000000000002,157.75,2.6077032089233397e-09,-0.0012485915740398923,0.0019172420531560874,314,15.968712252378463,0.055390511412249085,3215360,455,1.7837041638791562,0.275830078125,335.61,0.008478464335146896,25.0
325.0,174.25,2.6077032089233397e-09,-0.0013883001385693206,0.0016963821517947508,315,15.968715226650238,0.05393916749989255,3225600,455,1.7818771362304688,0.263232421875,342.35,0.008946460124661826,25.0
325.0,172.0,-7.450580596923829e-10,-0.001108643415136612,0.0014594215516609665,316,15.968717736005782,0.05323902278680538,3235840,455,1.781320036202669,0.208837890625,343.21,0.009313868093886412,25.0
375.0,177.0,1.564621925354004e-08,-0.0014674597154225922,0.002078063696939125,317,15.968715924024583,0.05515735398536246,3246080,455,1.7778945729136466,0.3084716796875,341.8,0.008566004751156698,50.0
352.5000000000002,162.75,-2.2351741790771484e-09,-0.0009435243006009842,0.0017716029154030365,318,15.96871612071991,0.05296898826485776,3256320,455,1.778890885412693,0.228173828125,335.34,0.008368465668081627,25.0
380.00000000000045,166.0,-1.4901161193847656e-08,-0.0010304682444257196,0.001585651755442541,319,15.968717736005782,0.05314812639567339,3266560,455,1.7759485781192779,0.241357421875,334.54,0.0077637274976950724,25.0
352.5000000000002,153.0,8.940696716308593e-09,-0.0009656204132625134,0.0014704025199904435,320,15.968717008829117,0.05179107555253772,3276800,455,1.7832607194781303,0.218017578125,330.03,0.008223120657726212,25.0
305.00000000000045,149.0,-1.601874828338623e-08,-0.001158518221200211,0.0018118376762799927,321,15.968717455863953,0.0544925662620276,3287040,455,1.7797714658081532,0.2617919921875,327.28,0.008060743716782781,25.0
275.0,146.25,3.3527612686157227e-09,-0.0008564653664507205,0.0013473454148765994,322,15.968717700242996,0.05260569072198727,3297280,455,1.7768602840602399,0.1906982421875,323.51,0.008433649050130044,25.0
355.00000000000045,161.0,0.0,-0.0012455568758014124,0.001654744478696557,323,15.96871746778488,0.05493420676381787,3307520,455,1.7778517484664917,0.2472412109375,331.2,0.008939253947846736,25.0
355.00000000000045,158.0,3.7252902984619143e-10,-0.0007394293981633382,0.0012326951153681875,324,15.968716424703597,0.053390866234333464,3317760,455,1.7747219234704972,0.20546875,331.32,0.008609970853542847,25.0
405.00000000000045,186.0,1.1175870895385742e-09,-0.0013881371916795616,0.001424129504874827,325,15.968717795610427,0.054199286398297686,3328000,455,1.7762550346553325,0.2309814453125,344.49,0.010431252010039315,25.0
355.00000000000045,177.5,-2.6077032089233397e-09,-0.0012244491248566193,0.0013895631177263112,326,15.968717789649963,0.05535385213421323,3338240,455,1.777047362923622,0.2197509765625,341.43,0.009548874733263801,25.0
355.00000000000045,188.0,1.4901161193847656e-08,-0.0012186707426735666,0.001550579645640937,327,15.96871766448021,0.052324663080272525,3348480,455,1.7665110029280187,0.2175048828125,340.62,0.009242142825678456,50.0
352.5000000000002,187.75,0.0,-0.001108465134166181,0.0014310815714253522,328,15.96871758699417,0.05549377127811957,3358720,455,1.7712262727320194,0.214599609375,335.99,0.011065095897356514,50.0
302.5000000000002,176.75,1.9371509552001954e-08,-0.0014556602422089782,0.0016292191561944947,329,15.968717849254608,0.05648004499412007,3368960,455,1.778212233632803,0.268701171875,333.04,0.009480684873415158,50.0
302.5000000000002,185.0,8.568167686462402e-09,-0.0010031769597844686,0.001522517609521401,330,15.968717646598815,0.052728681986724445,3379200,454,1.7855563446879388,0.1996337890625,338.74,0.008433428006446775,50.0
302.5000000000002,165.5,-1.3783574104309083e-08,-0.001933052907406818,0.002021725801540697,331,15.968717128038406,0.05215190702079207,3389440,454,1.7720376037061214,0.2779541015625,335.23,0.009640254329451637,47.50000000000001
530.0000000000005,195.75,8.195638656616212e-09,-0.0008728163702471647,0.0011951139738187067,332,15.96871777176857,0.05299197928934376,3399680,454,1.770726503431797,0.187060546875,338.65,0.010522656314424238,25.0
555.0000000000005,222.25,1.1548399925231934e-08,-0.0009076997885131277,0.0013551715870931957,333,15.968717801570893,0.05415205387896906,3409920,454,1.7826435983181,0.2138916015625,346.31,0.010997172372299246,47.50000000000001
505.00000000000045,241.75,-2.868473529815674e-08,-0.0009103714670345653,0.0012139728478814504,334,15.968717753887177,0.05369957982686012,3420160,454,1.777383989095688,0.1760009765625,354.63,0.010104625730673434,50.0
477.5000000000002,237.0,-1.7508864402770997e-08,-0.0006951480027055368,0.001370415991044638,335,15.968717098236084,0.05443759722763726,3430400,454,1.7808826074004174,0.199365234375,364.27,0.009104982283088248,50.0
452.50000000000017,198.5,-2.2351741790771484e-09,-0.0008412819512159331,0.001299673505945975,336,15.968717527389526,0.05352419984225778,3440640,454,1.7839083828032016,0.18603515625,352.95,0.009595310174563564,50.0
350.0,166.75,-1.2665987014770507e-08,-0.0015288095990399597,0.0019379686237527948,337,15.96871709227562,0.05175388486327346,3450880,454,1.7728056892752648,0.27763671875,344.28,0.007781311735584495,25.0
302.5000000000002,163.25,-1.4156103134155273e-08,-0.001150525924458634,0.0013003524329178618,338,15.968717861175538,0.05450080925119484,3461120,454,1.775529108941555,0.2296630859375,337.35,0.009094833336712327,25.0
300.0,156.5,1.862645149230957e-09,-0.0012067727049725363,0.001398876898844037,339,15.968717157840729,0.05247354625868093,3471360,454,1.7845855131745338,0.239697265625,333.42,0.008819921098756822,25.0
327.5000000000002,175.75,9.313225746154785e-09,-0.0010695396864321082,0.0012996629554670846,340,15.9687169611454,0.05034640944031321,3481600,454,1.7809722170233726,0.2069091796875,338.34,0.009239570201816604,47.50000000000001
325.0,166.5,-6.332993507385254e-09,-0.0013247957118437625,0.001709283854067678,341,15.968717908859253,0.05397833003388497,3491840,454,1.7783494949340821,0.2531494140625,335.71,0.00905576073046177,25.0
252.50000000000023,144.75,1.2293457984924316e-08,-0.0012028595356241567,0.001473307380388178,342,15.968717509508133,0.05042233541012384,3502080,454,1.785883578658104,0.2270751953125,325.48,0.006691308290737652,25.0
277.5000000000002,137.75,-8.195638656616212e-09,-0.0012547004575026222,0.0017790543704450101,343,15.968716073036195,0.05063735302583585,3512320,454,1.7867083929479122,0.2831787109375,319.9,0.0071603309739884935,25.0
275.0,121.0,1.1920928955078126e-08,-0.0012841621155530447,0.001855535000220243,344,15.968713456392289,0.05286539861629238,3522560,454,1.7770712584257127,0.3033935546875,314.17,0.006197150176073052,0.0
252.50000000000023,109.75,2.2351741790771484e-09,-0.0015231750439852476,0.0018734200086896636,345,15.968714165687562,0.0505439539360296,3532800,454,1.7749601311981678,0.3050537109375,309.58,0.0059570703021449845,0.0
202.50000000000023,104.0,2.2351741790771484e-09,-0.0011153389568789862,0.0019754733463059893,346,15.968716162443162,0.05239344022749846,3543040,454,1.7795770332217216,0.29267578125,313.79,0.007239503685752879,0.0
200.0,112.0,-3.7252902984619143e-10,-0.0007848652679967927,0.00128891215285023,347,15.968717658519745,0.05247090164222373,3553280,454,1.7748980492353439,0.211767578125,315.48,0.0074536848765092145,22.500000000000007
250.0,130.25,6.332993507385254e-09,-0.0009565379910782213,0.001460954625968469,348,15.968717533349992,0.05315784229866427,3563520,454,1.7786040507256984,0.236279296875,324.02,0.007437604496044514,22.500000000000007
302.5000000000002,143.0,-1.2293457984924316e-08,-0.0011688062979374081,0.0013877941307214314,349,15.96871766448021,0.051432194873083016,3573760,453,1.7825693108141423,0.2271484375,323.55,0.007683226505650964,25.0
300.0,146.75,5.587935447692871e-09,-0.001271802877818118,0.0016116740016627773,350,15.968717867136002,0.05381746706591595,3584000,453,1.7876159057021141,0.255419921875,326.58,0.008960688187471533,25.0
427.5000000000002,164.25,5.587935447692871e-09,-0.0011091131247667363,0.001381404662095065,351,15.968717557191848,0.054425344191287826,3594240,454,1.784594727307558,0.220556640625,329.2,0.009042676865828981,25.0
425.0,176.75,-1.862645149230957e-09,-0.0012677867478487314,0.0014119948302095508,352,15.968717682361603,0.05639845969016508,3604480,453,1.7817199230194092,0.239111328125,336.4,0.009605334876232519,25.0
452.50000000000017,186.25,2.6077032089233397e-09,-0.0011170423091243719,0.0016424308223633942,353,15.968715786933899,0.05249813855724975,3614720,453,1.7793996296823025,0.2435546875,340.91,0.007149923090992161,25.0
305.00000000000045,158.0,1.4901161193847657e-09,-0.0010409728951344733,0.0014232551121580173,354,15.968716704845429,0.05325792682769653,3624960,453,1.7835209146142006,0.2499267578125,335.47,0.007447670298228815,25.0
300.0,145.0,-2.9802322387695314e-09,-0.0008695221527887043,0.001296630278648081,355,15.968717682361603,0.05428066440459324,3635200,453,1.7803457863628864,0.2042236328125,332.78,0.008213434432718714,0.0
300.0,139.0,-9.313225746154785e-09,-0.001164042171149049,0.0014162237666369038,356,15.968717712163926,0.051748024984331356,3645440,453,1.762294702976942,0.2308837890625,329.19,0.008128198988924851,22.500000000000007
300.0,146.5,-1.3411045074462891e-08,-0.0008688416106451769,0.0013136141322149797,357,15.968717300891877,0.052919862935027207,3655680,453,1.778821774572134,0.2195068359375,328.59,0.007869705795656046,0.0
300.0,147.0,-4.097819328308106e-09,-0.001279324316419661,0.001383647241163999,358,15.96871497631073,0.054654789637169146,3665920,453,1.781890582293272,0.2533935546875,325.26,0.008890638557841158,22.500000000000007
277.5000000000002,139.5,1.1175870895385742e-09,-0.001046516253700247,0.00197122839716144,359,15.96871685385704,0.05232332160677493,3676160,453,1.773671505600214,0.274658203125,325.5,0.006529569305871519,25.0
277.5000000000002,137.75,4.097819328308106e-09,-0.001284680918979575,0.001423607690605877,360,15.968717062473297,0.05185922569578845,3686400,453,1.7829822555184365,0.2419921875,328.2,0.008535333979489223,25.0
252.50000000000023,129.5,1.1175870895385742e-09,-0.0008721713664272101,0.0012430393787951743,361,15.968717086315156,0.052246236679256576,3696640,453,1.782806619256735,0.228857421875,324.87,0.007321096356236012,25.0
300.0,154.25,8.568167686462402e-09,-0.0009652356609876733,0.0012613333778006108,362,15.968717658519745,0.0549054315211017,3706880,453,1.7817393638193608,0.2245849609375,329.56,0.009994191366240556,25.0
300.0,159.25,2.6077032089233397e-09,-0.001021255312662106,0.0015600159198584152,363,15.968717676401138,0.055456361434882674,3717120,453,1.7826214194297791,0.2612548828125,331.13,0.009033830073258286,50.0
302.5000000000002,170.75,1.2665987014770507e-08,-0.0009049043659615563,0.001145672404823017,364,15.968717658519745,0.055918477283773194,3727360,453,1.7764917477965354,0.2184326171875,336.52,0.009678561227337923,50.0
325.0,185.75,-2.9429793357849122e-08,-0.0009709006782941288,0.0010095993970139715,365,15.968717789649963,0.052713710118216815,3737600,453,1.7711411915719508,0.165185546875,342.28,0.010709280373703223,50.0
325.0,173.5,2.9802322387695314e-09,-0.001244638337084325,0.0018605440315639043,366,15.968716406822205,0.05025510376769522,3747840,452,1.7718699865043164,0.2951171875,339.97,0.007137072548115952,25.0
352.5000000000002,184.5,7.450580596923829e-10,-0.001219280809891643,0.00119430954094355,367,15.968717747926712,0.05537994599944997,3758080,452,1.7812838047742843,0.2072998046875,345.38,0.010710765980184079,25.0
352.5000000000002,161.0,-8.940696716308593e-09,-0.0012999770442547742,0.001428040479822812,368,15.968717634677887,0.05279583460694108,3768320,452,1.783353017270565,0.23720703125,330.62,0.006652155562096596,25.0
350.0,153.0,1.1548399925231934e-08,-0.0014541501848725602,0.0017264622974551003,369,15.968716943264008,0.052543658818635805,3778560,452,1.7823079340159893,0.2824462890625,329.03,0.007045473420066628,25.0
255.00000000000043,132.25,-3.7252902984619143e-10,-0.0012580515751324129,0.0014852260468444455,370,15.96871775984764,0.05198499196056444,3788800,452,1.7763904981315135,0.2578369140625,323.24,0.007103864299824636,25.0
302.5000000000002,142.75,1.862645149230957e-09,-0.0013373724268603837,0.0015531985124823677,371,15.968713998794556,0.052070099723516804,3799040,452,1.7653719045221805,0.2665771484375,328.84,0.006997673013501071,25.0
277.5000000000002,147.25,-9.685754776000977e-09,-0.001193384158978006,0.0016279229434871922,372,15.968717676401138,0.05496525068681892,3809280,452,1.7834441401064396,0.260888671875,334.74,0.009033145216653793,25.0
377.5000000000002,172.75,0.0,-0.0009303191061917459,0.0012959094921200175,373,15.968717640638351,0.05249024077530334,3819520,452,1.7781983606517315,0.2141845703125,340.95,0.008234492214978673,25.0
302.5000000000002,159.75,-6.332993507385254e-09,-0.0013641611236380412,0.0013216451510629668,374,15.968717747926712,0.05448504637633707,3829760,452,1.7816409856081008,0.2488525390625,339.41,0.010070091732268338,25.0
352.5000000000002,180.0,-8.195638656616212e-09,-0.0011980959567154058,0.001256184535372995,375,15.968717634677887,0.05364927343494567,3840000,452,1.779618861526251,0.2337158203125,342.36,0.009750577924023673,25.0
402.5000000000002,188.0,1.2293457984924316e-08,-0.0007904219968622783,0.0010717922182834627,376,15.968717724084854,0.05398716254930462,3850240,452,1.767361395806074,0.1752197265625,336.83,0.00930924053718627,25.0
450.0,191.75,-1.3783574104309083e-08,-0.0010474862028786447,0.0012984214342509405,377,15.968717700242996,0.053454952984285764,3860480,452,1.785794847458601,0.217724609375,334.84,0.008888718508205783,25.0
452.50000000000017,188.0,-5.960464477539063e-09,-0.0012242340795637573,0.0012259469929404077,378,15.9687175989151,0.05388099510857959,3870720,452,1.7819096356630326,0.2376708984375,335.94,0.009586135274548723,25.0
405.00000000000045,180.0,-5.587935447692871e-09,-0.0015124591671337839,0.0018486049857301622,379,15.968717610836029,0.05267215839983935,3880960,452,1.7757906787097455,0.287353515625,338.12,0.008180917366007633,25.0
327.5000000000002,171.0,-1.0058283805847169e-08,-0.0010808290135173593,0.0013911878691601487,380,15.96871742606163,0.05539541227544057,3891200,452,1.7774114079773426,0.246923828125,336.31,0.010429029848637583,25.0
352.5000000000002,188.0,9.685754776000977e-09,-0.0011531343872775324,0.001384796155849699,381,15.968717753887177,0.05515242582814106,3901440,452,1.7837261274456977,0.245947265625,343.34,0.011049566748897632,50.0
452.50000000000017,200.25,9.685754776000977e-09,-0.0010039022083219607,0.0012598001033950368,382,15.968717521429062,0.0507891146752509,3911680,452,1.785446971654892,0.2119384765625,345.03,0.008532509990800463,47.50000000000001
425.0,182.5,1.1175870895385742e-09,-0.0013180896370613483,0.0016136943064793741,383,15.968713790178299,0.054047999696931304,3921920,451,1.7777702048420907,0.2864013671875,338.01,0.007632103835027238,25.0
357.5000000000007,153.0,6.332993507385254e-09,-0.0004984235434676521,0.0011732174455460153,384,15.96871634721756,0.053318224601147005,3932160,451,1.78027985394001,0.1978271484375,323.48,0.007771635934523147,25.0
280.00000000000045,144.25,-7.450580596923828e-09,-0.0011776141735026612,0.0015082727738970902,385,15.968717604875565,0.05422424612338271,3942400,451,1.7877518594264985,0.2806640625,323.35,0.009432361106723875,25.0
425.0,162.25,-8.568167686462402e-09,-0.00116396393168543,0.0014603961949944733,386,15.96871746778488,0.05363705630923025,3952640,451,1.7864194430410862,0.2489990234375,330.04,0.008840607810725487,25.0
425.0,163.25,-1.1920928955078126e-08,-0.0010439806268550456,0.0014875799414255653,387,15.968717396259308,0.05148328210988713,3962880,451,1.7870705872774124,0.2777587890625,335.96,0.007810401495589758,25.0
327.5000000000002,149.25,3.7252902984619143e-10,-0.001039151370059699,0.00116481125984933,388,15.968717640638351,0.05176818609780973,3973120,451,1.7868631109595299,0.2191162109375,328.21,0.0076127650332637135,25.0
355.00000000000045,160.25,-2.458691596984863e-08,-0.001447237018874148,0.00126102439687088,389,15.968717658519745,0.05645035464097979,3983360,451,1.7726373009383678,0.241064453125,331.14,0.009968826877775427,25.0
425.0,181.0,-1.1548399925231934e-08,-0.0010976588913763408,0.0012489911511124774,390,15.968717783689499,0.0546042869992451,3993600,451,1.7737573131918907,0.225537109375,337.99,0.010515806825515029,25.0
475.0,203.75,1.1548399925231934e-08,-0.0011203772457520245,0.0015541632067026967,391,15.96871771812439,0.053536372531084106,4003840,451,1.7794128306210042,0.2610107421875,349.06,0.009241264784395752,47.50000000000001
525.0,213.0,1.1175870895385742e-09,-0.0008236930010752985,0.0010228920938004649,392,15.96871801018715,0.05279238234059501,4014080,451,1.7818898007273674,0.1828369140625,351.41,0.01072031782096019,25.0
427.5000000000002,210.0,3.7252902984619143e-10,-0.001179334161861334,0.0010292425933869254,393,15.968717920780183,0.05503328732068128,4024320,451,1.7663880169391633,0.19873046875,346.74,0.011926560887513916,47.50000000000001
350.0,194.25,6.7055225372314455e-09,-0.0009256802131858421,0.0012810005249832557,394,15.968717628717423,0.052537376889663034,4034560,451,1.7754466719925404,0.2310546875,343.59,0.00893806777548889,25.0
382.5000000000007,196.5,1.3783574104309083e-08,-0.0011653638110146857,0.00156601797765461,395,15.96871758699417,0.05468770828131645,4044800,451,1.7881134569644928,0.2795654296875,345.22,0.008161387308427947,50.0
327.5000000000002,168.25,-5.960464477539063e-09,-0.001088411535602063,0.001177716384387395,396,15.968711429834366,0.05253857203964307,4055040,451,1.7860465727746486,0.2421875,335.3,0.008491771695976657,25.0
360.0000000000009,167.75,-2.8312206268310546e-08,-0.0010312896338291466,0.0013262217512192364,397,15.968717753887177,0.05260763058320643,4065280,451,1.783605257421732,0.255322265625,336.52,0.008809675084739866,25.0
302.5000000000002,147.5,7.078051567077636e-09,-0.001141450049544801,0.0013421605848407125,398,15.968717509508133,0.05311696898027488,4075520,451,1.7695109494030477,0.2708251953125,328.95,0.007399613632242108,25.0
302.5000000000002,145.5,-5.215406417846679e-09,-0.001092184608205571,0.0012927502491606902,399,15.968717151880265,0.05240485755894617,4085760,451,1.7648771494626998,0.239599609375,329.07,0.007023655230477743,25.0
275.0,139.75,-7.450580596923829e-10,-0.0013710602896026102,0.0015634213600534963,400,15.968717575073242,0.05269958993628778,4096000,451,1.776596312224865,0.2785888671875,324.88,0.00862569475334567,25.0
302.5000000000002,151.5,-1.1920928955078126e-08,-0.00113391467348265,0.0011868724469138669,401,15.968717658519745,0.054011096444923946,4106240,451,1.7741026900708676,0.2248046875,331.74,0.008435817864665296,50.0
330.0000000000004,153.0,7.82310962677002e-09,-0.001254865692317253,0.0015802059848141425,402,15.968717700242996,0.05234346471374769,4116480,451,1.782142512500286,0.3110107421875,333.38,0.007267760509603249,47.50000000000001
377.5000000000002,153.25,-1.1920928955078126e-08,-0.0009298322664108127,0.0012318376447865375,403,15.968717098236084,0.05182366244647889,4126720,451,1.7822382368147374,0.221337890625,330.57,0.007745517963894599,25.0
