frames,explained_variance,fps,policy_loss,value_loss,epoch_idx,PMM:episode_rewards,P09:episode_rewards,policy_entropy,advantage_norm,episode_length,P01:episode_rewards,grad_norm
5704000,0.8983387106657028,322,-0.002722400731872767,0.09157238801009954,713,238.88,345.0,0.968651196360588,3.4310632061958315,1621.87,97.5,1.2667195502362323
5712000,0.8723098737001419,322,-0.014038075215412392,0.11306499874219299,714,240.76,345.70000000000005,0.9776023238897323,3.5229764974117277,1624.0,97.5,1.3725258784772376
5720000,0.8949088037014008,322,-0.01650583858601749,0.11418936870992184,715,248.09,355.20000000000005,0.972342574596405,3.8234610295295717,1633.13,99.8,1.530779881187095
5728000,0.8677060568332672,322,-0.03547428608639166,0.12441928617656231,716,248.64,352.3,0.938795484304428,3.7946772527694703,1636.89,99.8,1.7365951707543912
5736000,0.86334237575531,323,-0.01609617542850174,0.14074228986166418,717,251.22,355.20000000000005,0.9863320207595825,4.236134158372879,1648.21,99.8,1.6229098098292847
5744000,0.8776524484157562,323,-0.022579838744131848,0.11367233995348215,718,259.89,362.6,1.0223518884181977,3.71033429980278,1672.18,103.9,1.3840477198696843
5752000,0.9119944685697555,323,-0.01853706274065189,0.12704397545196117,719,259.64,361.1,0.9821462887525558,3.9312253177165983,1663.92,103.9,1.5321402407094735
5760000,0.9192971312999725,323,-0.007908766955370083,0.10790011091157795,720,263.48,368.0,0.9600804877281189,3.740465539693832,1679.53,112.10000000000001,1.552370327755498
5768000,0.8883459037542343,323,-0.021928122874815017,0.093531251559034,721,264.22,369.1,0.9835323870182038,3.277471978664398,1687.95,113.9,1.3907990548097524
5776000,0.8665398269891739,323,-0.011864909884170629,0.10281796549446881,722,264.59,369.1,1.014485765695572,3.4309926056861877,1688.64,113.9,1.2360036915961574
5784000,0.8166683703660965,323,-0.043464460968971254,0.13083734720014037,723,268.25,371.20000000000005,1.0016520011425019,3.860265797376633,1698.2,114.4,1.6356463759714654
5792000,0.8686595046520234,323,-0.029737291631172412,0.10489058376755565,724,267.5,373.3,0.9579782092571258,3.61136003613472,1691.02,108.5,1.233673442340305
5800000,0.8633701783418656,323,-0.015571031427462002,0.09885324535891414,725,267.07,371.20000000000005,0.9930989402532577,3.4118731784820557,1689.43,103.9,1.4784172995474925
5808000,0.8955854564905167,323,-0.012451942154657445,0.10011401324532926,726,266.15,373.3,0.9720128393173217,3.506196780204773,1691.87,103.9,1.3425397156465595
5816000,0.8300728482007981,323,-0.00860520899295807,0.14300255133770406,727,269.31,376.0,0.9797259837388992,4.124517102241516,1708.8,103.9,1.9015691680162976
5824000,0.8551634591817856,323,-0.022469613453140483,0.11138396290130913,728,274.28,378.4,0.9979224789142609,3.615234161615372,1740.34,108.5,1.4576863107266105
5832000,0.885617607831955,324,-0.017103090285672806,0.08211286266334356,729,275.7,379.30000000000007,1.0523613667488099,3.109317400455475,1751.18,108.5,1.257024749445016
5840000,0.8784655970335007,324,-0.011058275130490075,0.09198618007823825,730,278.04,382.0,1.0217408967018127,3.389818927049637,1755.12,108.5,1.3826766918934776
5848000,0.8442159074544907,324,-0.018910433574710624,0.11888141401112079,731,279.3,382.20000000000005,1.0532509130239487,3.8972535848617555,1771.87,108.5,1.6930781573602312
5856000,0.8747731345891953,324,-0.023385112179093993,0.08674682821147144,732,283.46,382.20000000000005,1.0364707827568054,3.166502684354782,1781.14,114.4,1.2539891901825646
5864000,0.8784032076597214,324,-0.010742587183485738,0.10336397719569504,733,289.63,382.20000000000005,1.0077667838335038,3.6159017384052277,1807.92,124.0,1.5823152042846627
5872000,0.9099754178524018,324,-0.02031640280969441,0.17404370976611971,734,288.88,382.20000000000005,1.0018296235799788,4.423742606639862,1804.3,115.0,2.051488651838891
5880000,0.8961501103639603,324,-0.02166682017268613,0.09589200733229518,735,298.13,383.1,1.0409069073200226,3.361051822900772,1827.55,125.9,1.3436616266927837
5888000,0.8755851489305496,324,-0.020561715739313514,0.0979695738479495,736,296.82,391.1,1.0220213681459427,3.2375176525115967,1841.79,125.9,1.2953231620429455
5896000,0.8521138149499893,324,-0.01749122291454114,0.13322439889423549,737,295.98,391.1,0.9983448779582977,3.887839490175247,1839.87,128.70000000000002,2.048820985845644
5904000,0.9185779476165772,324,-0.009983553256606683,0.20490761063992977,738,294.82,391.1,0.9555901670455933,4.625366947650909,1838.32,128.70000000000002,2.1519351527509976
5912000,0.8889865225553513,325,-0.02927519172691973,0.11655178079847246,739,298.51,391.1,0.9871967792510986,3.564358788728714,1834.93,128.70000000000002,1.7648458102557816
5920000,0.9254722112417221,325,-0.013111112760379911,0.10691804127767682,740,298.94,391.1,0.9959172058105469,3.4575263130664826,1835.7,128.70000000000002,1.5504944420070779
5928000,0.8887278670072556,325,-0.027358676833682694,0.10583749500103296,741,298.33,388.3,0.9995155704021453,3.388877466917038,1838.21,132.6,1.5496448678215398
5936000,0.8312570995092392,325,-0.019178200927563012,0.14185554097406566,742,298.64,388.3,0.9996873676776886,4.033269946575165,1828.91,132.6,1.932451214479724
5944000,0.881071680188179,325,-0.017934103642764966,0.15994696294888855,743,297.79,388.3,0.9783962064981461,4.4176430231332775,1830.45,132.6,2.0543745414921446
5952000,0.8860839200019837,325,-0.04254490784398513,0.16600960541516543,744,299.34,391.1,0.9762615180015564,4.391495536565781,1836.64,133.0,2.3430782345356973
5960000,0.9208259665966034,325,-0.010450067576020955,0.10462510493583978,745,302.03,391.1,1.0037851971387863,3.5674534845352173,1844.82,142.0,1.605655924387783
5968000,0.8599631798267364,325,-0.031008319730171933,0.14361917350441217,746,301.31,387.1,0.996576635837555,4.0872445499897,1843.26,148.4,1.7692556181932215
5976000,0.8864360982179642,325,-0.015124219745630399,0.1072708089556545,747,303.19,388.40000000000003,0.9860247057676316,3.548915431499481,1851.21,148.4,1.3783235048681042
5984000,0.8157373225688934,325,-0.028359767562360503,0.11728751010261476,748,307.21,388.40000000000003,0.9993861508369446,3.754407020807266,1856.4,150.9,1.483069206715711
5992000,0.8772224682569504,326,-0.02507505852729082,0.1715406022965908,749,308.17,388.40000000000003,0.9631085902452469,4.504332797527313,1851.31,154.5,1.9328181711744776
6000000,0.9200477945804596,326,-0.02027921940316446,0.10497475618496538,750,307.87,387.1,0.9828483194112778,3.56149449467659,1844.72,154.5,1.5158323412036787
6008000,0.864662710428238,326,-0.03065444478066638,0.19286022891290486,751,305.93,387.1,0.9311954075098038,4.6826047658920285,1840.03,149.9,1.9660713696546492
6016000,0.8747205758094787,326,-0.01950842617312446,0.08778531306423247,752,307.21,394.09999999999997,0.9696442979574204,3.27874103307724,1840.53,149.9,1.2082408880297548
6024000,0.9274412053823471,326,-0.013364004954723896,0.11773091659881174,753,304.25,394.09999999999997,0.9494623684883118,3.8636220443248748,1831.52,149.9,1.5971290076429923
6032000,0.8707155781984329,326,-0.020565294476473355,0.08994125562254339,754,303.77,388.6,0.9939902186393738,3.085746918916702,1824.36,154.5,1.2295447663244592
6040000,0.895854355096817,326,-0.0005555063218344003,0.11848023208789528,755,302.15,388.6,0.9440372228622437,3.7598723864555357,1811.75,164.9,1.643484773323215
6048000,0.9070958352088928,326,-0.029847939792089166,0.14608885020948947,756,303.95,388.6,0.9676060599088668,4.22631989479065,1814.33,172.3,2.0872133015774876
6056000,0.8249463784694672,326,-0.018903986978111787,0.13271533804945648,757,302.85,392.20000000000005,0.9876127535104752,4.011697155237198,1812.23,164.9,1.679056325539367
6064000,0.8935271394252777,326,-0.020152772237488535,0.07148990912362933,758,300.18,394.09999999999997,1.0315208619832992,2.716755223274231,1811.28,164.8,1.1934735206010374
6072000,0.8722123003005982,327,-0.02149702216789592,0.08132073790766299,759,299.92,394.0,1.0132915645837783,3.03007408618927,1802.99,164.8,1.2745503281552695
6080000,0.8774414467811584,327,-0.034715989978285504,0.10524185317568481,760,298.48,394.0,0.97873077750206,3.4103192782402036,1807.33,153.5,1.6002026733442265
6088000,0.8490570652484893,327,-0.04582685091532767,0.15214845634065569,761,293.59,394.0,0.9663010668754578,4.114267421960831,1813.27,153.5,2.0263202002321705
6096000,0.8318408513069153,327,-0.010589331075098017,0.07093008430209011,762,286.25,392.20000000000005,1.0195283955335617,2.7936537939310075,1788.16,134.7,1.1234306903605331
6104000,0.8958907568454743,327,-0.002327131623169407,0.07307878716848791,763,283.05,392.20000000000005,0.9713429760932922,2.859347182512283,1780.61,130.6,1.1934843103795365
6112000,0.872078942656517,327,-0.003251189894072013,0.10729096910916269,764,281.4,392.20000000000005,0.9649987608194351,3.5647193825244905,1778.85,120.7,1.2926939718645303
6120000,0.9310322535037995,327,-0.01612832721672021,0.11515317308716476,765,280.72,388.40000000000003,0.9847194832563401,3.7908650135993955,1778.79,120.7,1.4837508720754826
6128000,0.8719237917661666,327,-0.022699495647248113,0.11544752407819033,766,281.22,392.20000000000005,0.9996472704410553,3.8172101438045503,1779.96,116.7,1.5913281615874206
6136000,0.8153615069389343,327,5.6170271418523046e-05,0.09235637018457055,767,280.1,392.20000000000005,1.0062946635484695,3.3631278574466705,1785.12,116.7,1.4408631536816647
6144000,0.8746600544452667,328,-0.022841396277071907,0.10450234544929117,768,283.68,394.0,1.0115074688196182,3.1715492391586304,1786.49,116.7,1.3699173714355672
6152000,0.8902428013086319,328,-0.020240788696319213,0.14012793086469175,769,281.12,392.20000000000005,0.9866431856155395,4.021297043561935,1771.77,103.50000000000001,1.6085035655902646
6160000,0.8373208093643189,328,-0.018745679292478598,0.14305691387504338,770,280.96,392.20000000000005,1.0350818490982057,4.1025051486492154,1768.26,111.60000000000001,1.636031057532945
6168000,0.8009100687503815,328,-0.02153166590607725,0.06936845437157899,771,278.54,392.20000000000005,1.0220118182897568,2.7922742241621017,1770.95,89.1,1.0100937147840192
6176000,0.8857617115974427,328,-0.009497446281602605,0.08134841693099588,772,272.8,388.40000000000003,0.9925593948364257,3.064618718624115,1758.88,89.1,1.222125890189983
6184000,0.8673114448785781,328,-0.027080212166765705,0.1650147567037493,773,273.83,388.40000000000003,0.9607354843616486,4.348304363489151,1761.36,89.1,2.1034505938044887
6192000,0.8525946426391602,328,-0.023939406032441185,0.11321812780573964,774,278.23,388.1,1.018711752295494,3.8035340189933775,1773.4,105.30000000000001,1.5493946876568672
6200000,0.8742951798439026,328,-0.0011843762279022485,0.11311238951049746,775,279.49,392.20000000000005,0.9787521457672119,3.6526749360561372,1780.27,105.30000000000001,1.7979756621308471
6208000,0.8509398692846298,328,-0.01802650417899713,0.11377924258820712,776,281.51,393.1,1.0057200574874878,3.703209354877472,1781.98,105.30000000000001,1.3582984618970537
6216000,0.8843200832605362,329,-0.01965324717632029,0.10247017119079828,777,283.23,393.1,1.0374257922172547,3.39002175450325,1790.57,105.30000000000001,1.3610827819191649
6224000,0.8999704968929291,329,-0.015948934974840085,0.12490489381365479,778,275.94,393.1,1.0107487481832504,3.7889130198955536,1770.82,87.3,1.5398507441013185
6232000,0.8403237819671631,329,-0.03590977052983362,0.1141585261002183,779,270.87,393.1,0.9962550467252731,3.4247271645069124,1748.39,80.7,1.5709289956269836
6240000,0.9148420751094818,329,-0.01800065169984009,0.05503061496652663,780,267.09,386.3,1.0122694224119186,2.413968420624733,1728.91,77.9,0.9615976691848183
6248000,0.8527166765928268,329,-0.020589360644517,0.13098772653378546,781,265.46,385.1,1.0155016243457795,4.017627494335175,1721.58,75.4,1.653234809772992
6256000,0.8047320449352264,329,-0.04606492265476845,0.14649434291757643,782,263.21,380.6,0.982970889210701,4.285840349197388,1710.68,71.8,1.995963969748383
6264000,0.8273654794692993,329,-0.02073200233106036,0.07506219977047295,783,264.91,380.6,1.0235206061601638,2.82144639313221,1714.57,75.60000000000001,1.3944393092936709
6272000,0.8622214311361313,329,-0.004699142047902569,0.1499061464332044,784,265.15,380.6,0.9900150537490845,4.223382304310799,1715.41,71.8,1.5728601864539542
6280000,0.8825699245929718,330,-0.01965674837352708,0.09571828984189779,785,263.16,380.6,1.043462141752243,3.289495221376419,1706.36,71.8,1.2612866564902232
6288000,0.8760413736104965,330,-0.028707165331870784,0.10224973071366548,786,258.84,380.6,0.9942668998241424,3.4288009285926817,1699.55,71.8,1.5846726039222885
6296000,0.8165104746818542,330,-0.029288683614704495,0.1258193151978776,787,248.45,379.0,1.0307527285814286,3.783448700904846,1675.79,69.2,1.6441491542743887
6304000,0.8405263656377793,330,-0.009889633114289609,0.1202017539832741,788,237.31,379.0,1.026767851114273,3.8334664368629454,1645.21,57.9,1.3920093545095347
6312000,0.8505295234918594,330,-0.012395466501111514,0.05779906711075455,789,235.4,379.0,0.9638731437921524,2.5874857342243196,1639.84,57.9,0.9185389127684459
6320000,0.8406141364574432,330,-0.0012348457925259026,0.13730550020933152,790,230.32,376.3,0.9500451928377152,4.111303656101227,1638.75,58.0,1.7666494211373234
6328000,0.837374500632286,330,-0.03235601736509125,0.11654103864915669,791,230.66,376.3,1.008988464474678,3.566540197134018,1634.17,58.0,1.4878136594642641
6336000,0.8471699208021164,330,-0.028181622098200024,0.11145602313801646,792,234.79,376.3,0.9704702842235565,3.5787072134017945,1651.63,60.7,1.5481985411487873
6344000,0.8652818834781647,330,-0.019901724090450445,0.1353439542837441,793,231.66,376.3,0.9342160606384278,3.9945692729949953,1639.91,60.7,1.7755241847565943
6352000,0.887507039308548,331,-0.013161202180199325,0.11900973386131226,794,233.75,376.3,0.9573870855569839,3.7522804975509643,1645.27,60.7,1.7214041637427575
6360000,0.8677879929542541,331,-0.0362457430397626,0.13160219138488174,795,226.52,374.0,1.015590318441391,4.048301247358322,1628.2,60.7,1.6288157793611557
6368000,0.9052006727457047,331,-0.006678053348732647,0.0943482624553144,796,228.01,374.20000000000005,0.9600132369995117,3.481224455833435,1633.23,60.7,1.538288916865225
6376000,0.8828809988498688,331,-0.017045170217752457,0.08349488835781813,797,223.32,371.30000000000007,0.956314707994461,3.20480602145195,1627.49,60.7,1.3109037852324485
6384000,0.8757639437913894,331,-0.024274425939511277,0.10182307621464133,798,229.35,376.0,0.9985974448919296,3.6402704203128815,1660.39,61.900000000000006,1.4660659751657485
6392000,0.8333720898628235,331,-0.012364695804426446,0.0785629231389612,799,231.0,376.0,0.9998294925689697,3.0929072630405425,1682.74,61.900000000000006,1.208825718285236
6400000,0.8690084052085877,331,-0.006719535192241892,0.09989129832014441,800,233.2,376.0,0.9291808587312699,3.5259113812446596,1683.35,60.7,1.4290332922206028
6408000,0.8704724413156509,331,-0.020792635192046872,0.11059949975460767,801,241.75,376.0,1.0152150911092759,3.765564469099045,1721.9,70.9,1.4144975239378572
6416000,0.8933483392000199,331,-0.03345857602384058,0.10715955444611609,802,249.76,376.0,0.9946953123807907,3.5306950569152833,1745.66,78.3,1.3545379082706568
6424000,0.8978291761875152,332,-0.017239263443043454,0.08391385475173592,803,249.14,376.3,0.9932592505216599,3.058839731812477,1741.47,79.9,1.1673262860014197
6432000,0.8899314630031586,332,-0.033890449887840075,0.13065522228367626,804,248.97,380.2000000000001,0.9886099576950074,3.972572947740555,1725.63,76.9,1.5716640404232738
6440000,0.8733720403909683,332,-0.025582260066003074,0.1503871619515121,805,249.78,380.2000000000001,0.968737398982048,4.219397654533386,1732.02,76.9,2.01178469366131
6448000,0.9008434015512466,332,0.004643700766377208,0.10297835489735008,806,256.97,382.9000000000001,0.9698494786024093,3.6181989431381227,1749.57,82.7,1.4191658216410983
6456000,0.9201604133844375,332,-0.008694720013299956,0.12144777161069215,807,260.99,391.6000000000001,0.9658375936746597,3.7770297503471375,1772.04,82.7,1.7511952477775545
6464000,0.9340589785575867,332,-0.01766046297037974,0.10511400854215026,808,263.42,391.6000000000001,0.9703864675760269,3.650611946582794,1777.38,82.7,1.580911255863837
6472000,0.8818139559030533,332,-0.02076634544180706,0.11793424610048532,809,276.76,398.20000000000005,1.0152327567338943,3.68414000749588,1815.31,91.0,1.5081957837299131
6480000,0.8747071957588196,332,-0.006919452417641878,0.07366449354216456,810,278.67,398.20000000000005,0.9958404839038849,2.8166215455532075,1828.27,97.3,1.063843572039433
6488000,0.8547728979587554,332,-0.02927867355523631,0.145716633759439,811,286.94,398.20000000000005,1.0080440413951874,4.251311274766922,1850.8,117.0,1.929805111588781
6496000,0.8942691218852997,333,-0.025200690666679293,0.1090148181002587,812,287.93,398.20000000000005,0.9911560446023941,3.476357721090317,1857.46,117.4,1.5385747607387859
6504000,0.904700266122818,333,-0.006127226096286904,0.11652812162414193,813,290.08,398.20000000000005,0.9489341312646866,3.6354533529281614,1858.07,124.3,1.6085826741499543
6512000,0.893565074801445,333,-0.03530737835848413,0.14078882562927902,814,289.4,400.40000000000003,0.9890204918384552,4.120624467134475,1857.56,117.4,1.9366520536506484
6520000,0.9148941731452942,333,-0.011327219004742801,0.11791742203757166,815,291.89,404.6,0.9752014803886414,3.531359523534775,1859.42,117.4,1.5288969643029957
6528000,0.8926740580797196,333,-0.012173212825437076,0.14614943815395237,816,291.43,400.40000000000003,0.9386397808790207,4.231604636907577,1846.32,107.30000000000001,1.8395374870429722
6536000,0.8415911465883255,333,-0.026327603412082682,0.13196466295048595,817,289.64,400.40000000000003,0.9599399554729462,3.98691045999527,1836.82,100.7,1.8833866657596372
6544000,0.8840896850824356,333,-0.017412682231806684,0.09113725360482931,818,293.69,398.20000000000005,0.9799577629566193,3.154588978290558,1841.16,107.30000000000001,1.3423480474885532
6552000,0.900935428738594,333,-0.010459429974434897,0.09114860038273037,819,290.31,398.20000000000005,0.9523949700593949,3.332665764093399,1820.39,107.30000000000001,1.5816764601076805
6560000,0.8922016936540603,333,-0.0022891224268823864,0.13387702086009085,820,289.66,398.20000000000005,1.0155666768550873,4.102803392410278,1819.38,107.30000000000001,1.7189850113380172
6568000,0.8737172001600265,334,-0.03269371602626052,0.11302603594027459,821,293.67,397.1,1.000702383518219,3.717316685914993,1825.25,107.30000000000001,1.675753942353839
6576000,0.9121939247846603,334,-0.01087917313183425,0.11053070624358952,822,292.17,396.1,0.9651160085201264,3.702366600036621,1810.19,107.30000000000001,1.9248512983635089
6584000,0.9263117706775665,334,-0.013257905034115537,0.07504785312339664,823,295.8,396.1,1.0067884081602096,3.065075982809067,1823.89,108.9,1.2498404604878979
6592000,0.9188970571756363,334,-0.02571705708047375,0.12630287498235704,824,293.23,396.1,1.018906163573265,3.9846863675117494,1825.62,107.30000000000001,1.7613389295972646
6600000,0.926358026266098,334,-0.020470189480111003,0.10562930810265243,825,291.84,398.20000000000005,1.0066620701551436,3.5604864716529847,1815.95,100.7,1.6073445035168816
6608000,0.7255146336555481,334,-0.028514867655176204,0.0788083172775805,826,277.9,398.20000000000005,1.0573863232135772,3.0203287696838377,1782.84,90.50000000000001,1.0539021524941357
6616000,0.9252996283769608,334,-0.019010592537233605,0.05830958168953657,827,264.49,398.20000000000005,1.0108828449249267,2.5793907606601714,1741.51,56.1,0.9911657589500255
6624000,0.8915847426652909,334,-0.015821144945803098,0.10028734321705997,828,260.53,398.20000000000005,0.995423115491867,3.4650007808208465,1723.11,47.0,1.5252893140583483
6632000,0.8868711733818054,334,-0.003908392537850886,0.12816208343952895,829,259.2,400.40000000000003,0.9583422589302063,4.164091963768005,1711.34,47.0,1.8293922252964796
6640000,0.9372167152166366,334,-0.004942320469563128,0.10088212309405208,830,256.28,400.50000000000006,0.9942112106084824,3.580890327692032,1695.04,47.0,1.372207789865424
6648000,0.9213418573141098,335,-0.016616287172946612,0.08221286555286497,831,259.95,400.50000000000006,0.9944181627035141,2.9840544593334197,1692.36,47.0,1.4055771441845395
6656000,0.8949171710014343,335,-0.019770100051300688,0.09755758718587458,832,260.66,405.0,1.00146200299263,3.4917648530006407,1706.21,47.0,1.5017256849751968
6664000,0.8910853481292724,335,-0.044574512734543534,0.20982155416160822,833,259.94,400.50000000000006,0.974133294224739,4.759283907413483,1695.07,47.0,2.420695269701065
6672000,0.9045233058929444,335,-0.016221638577990236,0.06717017950955778,834,264.69,405.0,1.0367739778757095,2.6795902323722838,1725.39,47.0,0.9352363347083916
6680000,0.9169064027070999,335,-0.02246419355389662,0.12897801507264375,835,266.65,405.0,0.9981034284830094,3.8488025760650633,1725.35,47.0,1.6680227104339134
6688000,0.9145673745870591,335,-0.012398335613834206,0.10909080708399416,836,270.02,400.50000000000006,0.9996675729751587,3.6807668519020083,1729.17,47.0,1.523660555914431
6696000,0.8982266473770142,335,-0.030821932347498658,0.1685922048613429,837,269.5,400.0,0.9784814590215682,4.525958329439163,1732.08,47.0,2.110500006137163
6704000,0.9093041741847991,335,-0.014221154928600299,0.08307290504686535,838,276.39,400.0,1.0067886745929717,3.186455867290497,1758.96,47.0,1.3290959511039362
6712000,0.9241649061441422,335,-0.015442785697814543,0.11278914384543896,839,275.08,400.0,1.0076412469148637,3.8278849005699156,1751.15,47.0,1.6639178571842945
6720000,0.9326100730895996,335,-0.014149754676036536,0.09889876503497362,840,277.86,399.1,0.9945637786388397,3.5466013622283934,1766.85,56.1,1.5263633252962385
6728000,0.8724349373579026,336,-0.02940855483226187,0.08845866257324815,841,285.63,399.1,1.0099361109733582,3.303552303314209,1782.9,56.1,1.17867287469038
6736000,0.9034974265098572,336,-0.013803723940072813,0.11887779698707163,842,285.59,399.1,0.9643608385324478,3.510255630016327,1788.47,56.1,1.4195506179021917
6744000,0.907817029953003,336,-0.003547764723534783,0.11941723711788654,843,282.2,399.1,0.9742806851863861,3.9888207590579987,1782.33,56.1,1.6762239239542749
6752000,0.9143707537651062,336,-0.012650957765436033,0.1161507352720946,844,285.55,400.50000000000006,0.993343232870102,3.5964527523517607,1797.29,56.1,1.7833958146014066
6760000,0.8799308609962463,336,-0.0278585833663783,0.10081714742816984,845,283.69,399.1,0.9618647289276123,3.423054732084274,1777.6,56.1,1.4783807874302164
6768000,0.9243888974189758,336,-0.010302165577668347,0.13889888659119606,846,286.02,400.50000000000006,0.9583431768417359,4.042970551252365,1775.43,75.9,1.616964531319838
6776000,0.8676213389635086,336,-0.01559360712999478,0.0991323394421488,847,289.37,400.50000000000006,0.9652987480163574,3.6620358443260193,1786.35,83.39999999999999,1.3758118853935561
6784000,0.9284374970197677,336,-0.020395925282791723,0.07621375545859337,848,291.55,400.50000000000006,0.9904908418655396,3.082895131111145,1792.37,83.39999999999999,1.0961524876833295
6792000,0.9357878690958024,336,-0.03358128554013092,0.09418773526325822,849,299.41,400.50000000000006,0.9941225254535675,3.425811973810196,1825.51,105.1,1.3642894717977
6800000,0.8935335600376129,337,-0.013317899246467278,0.09710863868705928,850,309.67,400.50000000000006,0.9980284547805787,3.407144031524658,1872.31,117.9,1.4807933599069383
6808000,0.9139382469654084,337,-0.014846934166271239,0.10775058235041797,851,321.32,406.1,0.9623724699020386,3.567080352306366,1917.09,222.90000000000003,1.612821993701094
6816000,0.9020362716913223,337,-0.008407055768766441,0.11029939029365778,852,325.36,407.1,0.9983572494983673,3.665083770751953,1929.15,234.4,1.346620236538319
6824000,0.862169685959816,337,0.005493343257112429,0.1301303412299603,853,329.58,408.0,0.9882471251487732,3.8872554194927216,1941.57,239.5,1.7018555861282525
6832000,0.8973169237375259,337,-0.01369819701067172,0.1017134787607938,854,333.61,410.0,0.9844717568159104,3.59863121509552,1971.73,239.5,1.2282976606484062
6840000,0.8907292592525482,337,-0.034445326391723936,0.11890340385958552,855,337.29,410.09999999999997,0.9616446018218994,3.7706543695926666,1987.36,242.7,1.8266011360939336
6848000,0.9068599963188171,337,-0.0027574541934882292,0.06911788295023143,856,337.65,410.09999999999997,0.9928844135999679,2.8589065623283387,1995.04,243.89999999999998,1.102888650104862
6856000,0.9117924028635025,337,-0.020029748953420495,0.13494906699284911,857,335.17,410.09999999999997,0.9754422998428345,3.8800617909431456,1985.86,242.2,1.7635391795001316
6864000,0.9417299938201904,337,-0.01618328783893958,0.08344760288484394,858,337.01,411.20000000000005,0.9670841610431671,3.0781110346317293,1999.88,242.5,1.4291853609141483
6872000,0.9126084941625595,337,-0.023547186864889227,0.13184013981372117,859,339.23,411.20000000000005,0.9448755514621735,3.887513220310211,2003.07,243.89999999999998,1.8961661325164898
6880000,0.929581925868988,338,-0.020137118209386243,0.1130918337404728,860,342.59,411.20000000000005,0.9555126053094863,3.6582919251918793,2020.29,266.5,1.555562590331259
6888000,0.8502341622114181,338,-0.026166397387278266,0.09602972313761711,861,342.1,413.0,0.9632909834384918,3.339495460987091,2029.94,266.5,1.4490039771832024
6896000,0.9101154100894928,338,-0.011770287011604524,0.0902146010659635,862,335.24,413.2,0.9513709592819214,3.0486565899848936,2010.11,237.7,1.2284886295525406
6904000,0.8994709414243698,338,-0.01579076594032813,0.09331509974785149,863,335.59,413.2,0.9403406465053559,3.2922635996341705,2013.76,237.7,1.2537698675905358
6912000,0.9323011219501496,338,-0.027903126578312367,0.10871068897657096,864,335.56,413.2,0.9089179497957229,3.4694170343875883,2015.31,237.7,1.4323799934506893
6920000,0.909610286951065,338,-0.01807738209317904,0.13213868940249085,865,336.15,413.2,0.9582211518287659,4.139827653169632,2027.53,232.5,1.5176429481960303
6928000,0.9235412901639939,338,-0.019492819679435343,0.07447453260421753,866,333.69,417.0,0.9578159862756729,2.9775415480136873,2028.97,205.8,1.1727561377942208
6936000,0.942701558470726,338,-0.0021026509458897634,0.09822890079580247,867,334.37,417.0,0.920458248257637,3.507670273780823,2030.68,196.8,1.3879925549760963
6944000,0.9489531832933426,338,-0.016366165874060243,0.10127889739349484,868,335.59,417.0,0.9303341662883758,3.5695227861404417,2034.36,196.8,1.3439012208523353
6952000,0.9404614078998565,339,-0.0310189349274151,0.07927429436706007,869,335.43,417.0,0.9675747132301331,2.931072021126747,2027.0,209.0,1.430903380663893
6960000,0.5084559804201126,339,-0.03230905213236838,0.0794646194530651,870,259.23,417.0,1.109380841255188,2.8705753254890443,1669.26,1.0,1.297596799697656
6968000,0.0409260630607605,339,-0.002586344067385653,0.01948306106380187,871,111.49,385.3,1.2818908321857452,1.6024598172307014,854.24,0.0,0.39776234618724454
6976000,0.5442568689584732,339,-0.00040757685143034906,0.014957863279269077,872,4.32,4.0,1.3135932350158692,1.4363978615403175,199.71,0.0,0.3343962228100202
6984000,0.4639617991447449,339,-0.004526751879602671,0.014112578624335584,873,1.49,3.1000000000000085,1.3266900300979614,1.3879123950004577,184.75,0.0,0.41808105764094144
6992000,0.620036650300026,339,-0.002726891925703967,0.01572489625628805,874,1.36,3.0,1.32331241607666,1.4670083421468734,177.57,0.0,0.4077139420385705
7000000,0.5214320319890976,339,-0.0014994356397073716,0.01387780804099748,875,1.17,3.0,1.3405172157287597,1.3703761237859726,171.06,0.0,0.3579713920945987
7008000,0.6723498958349228,339,-0.002777393072956329,0.022725267335772514,876,1.51,4.0,1.3376483559608459,1.7870339661836625,184.48,0.0,0.4863868956488908
7016000,0.710359343290329,339,-0.001294766764040105,0.021088176837656646,877,1.82,4.1000000000000085,1.308466193675995,1.728483275771141,197.55,0.0,0.5438478721965744
7024000,0.7220573115348816,339,0.00022751918528228997,0.030641855485737324,878,2.44,6.0,1.1172571527957915,2.064042435884476,215.83,0.0,0.6033514773210487
7032000,0.7741429543495179,339,-0.01588997369777644,0.04719997076317668,879,3.49,6.1000000000000085,1.029248743057251,2.3912701165676116,230.54,0.0,0.8986472973491846
7040000,0.9284074878692627,339,-0.014993258086033166,0.10758942157961428,880,6.39,7.1000000000000085,0.9036148029565811,3.6637384557723998,251.82,0.0,1.7106739011229968
7048000,0.9250217348337173,339,-0.014963312663894612,0.14967220878228546,881,21.97,21.200000000000188,0.8958793270587921,4.176190900802612,344.18,0.0,1.8612770812657171
7056000,0.9388588762283325,340,-0.005769804213196039,0.06691168121993542,882,40.91,194.5000000000004,0.9648340719938279,2.9097938108444215,446.04,0.0,1.1152628657769978
7064000,0.9382484084367753,340,-0.011466284769121558,0.09792473558336497,883,51.51,299.30000000000007,0.9009535658359528,3.3335341918468475,505.02,0.0,1.380559902250238
