episode_length,grad_norm,policy_entropy,value_loss,P01:episode_rewards,fps,advantage_norm,explained_variance,P09:episode_rewards,PMM:episode_rewards,epoch_idx,policy_loss,frames
987.14,0.7127975585214402,1.1006257081031798,0.034908766527660194,4.9,330,2.074599134325981,0.6938629043102265,80.0,46.69,374,-0.01658949573742575,2992000
1068.61,0.7258847172076,1.1067889922857284,0.03603255288209766,13.0,330,2.0770017808675765,0.7258073508739471,80.20000000000002,51.09,375,-0.018941371878609062,3000000
1113.13,0.6983901521149789,1.1129650157690048,0.035247023669071495,21.9,330,2.1543576383590697,0.6809500056505203,82.20000000000002,53.8,376,-0.014366651284508408,3008000
1143.2,0.6996469937035549,1.0733828300237656,0.040451609529554844,25.0,330,2.2467787891626356,0.6974110615253448,82.20000000000002,55.77,377,-0.017942108309071045,3016000
1139.02,0.7546506983966775,1.0925833207368851,0.035233811866492035,25.0,330,2.110536213517189,0.6797888016700745,82.20000000000002,55.28,378,-0.018607868779217825,3024000
1142.88,0.6850279922239285,1.0822301656007767,0.04239722548983991,25.0,330,2.282034208774567,0.6711656284332276,84.10000000000001,55.52,379,-0.008910948848206318,3032000
1137.41,1.469874981871191,1.0476863849163056,0.07482078635133803,25.0,330,2.9674450927972793,0.7401780205965042,84.0,54.89,380,-0.035188594077480956,3040000
1138.44,1.071831082299202,1.063344715833664,0.06526180462911725,25.0,330,2.525943189263344,0.6314760738611221,84.10000000000001,58.45,381,-0.01670835862547392,3048000
1142.66,0.7545237184695252,1.020291000008583,0.04314633341040462,25.0,330,2.2821598744392393,0.6552852541208267,84.10000000000001,59.29,382,-0.011481824350048554,3056000
1143.36,0.788005336094569,1.070476365685463,0.04266407919116318,25.0,330,2.3051114863157274,0.6932966762781143,84.0,59.65,383,-0.01914463534252718,3064000
1150.64,0.7133703602308183,1.0426716667413711,0.03589548892341554,25.0,330,2.041169240474701,0.6920672565698623,84.0,59.84,384,-0.018792794413748197,3072000
1190.36,2.2313048748680906,1.0390684431791306,0.14966343709267677,31.400000000000002,330,3.1438911151885987,0.7005779778957367,85.10000000000001,62.69,385,-0.015513493753387593,3080000
1240.25,0.6859204756307677,1.0414141595363617,0.03289683665148914,36.8,330,2.0041434067487716,0.7713961148262024,87.20000000000002,68.16,386,-0.013327081810566598,3088000
1263.04,0.7485467691493453,1.0848887556791305,0.043038789639249446,39.9,330,2.298816395998001,0.631037215590477,89.10000000000001,70.33,387,-0.014890696930815467,3096000
1282.21,0.9413334578310643,1.0718067210912705,0.04612549825571478,40.8,330,2.40230771780014,0.7448193621635437,102.80000000000007,72.52,388,-0.017277856900545886,3104000
1276.61,0.7779843602427979,1.0820263749361039,0.0425515839131549,37.900000000000006,330,2.268961578011513,0.6751801490783691,110.30000000000003,73.93,389,-0.02106544342226698,3112000
1262.99,3.027942645009105,1.0575552529096603,0.2262561360374093,36.8,330,3.5987424355745317,0.7283330595493317,110.30000000000003,73.08,390,-0.010695672538131475,3120000
1263.53,0.7611445395820212,1.0558130258321763,0.0345687653683126,34.900000000000006,330,2.0555296111106873,0.6979491263628006,113.10000000000001,75.56,391,-0.017007818505808247,3128000
1268.43,0.6170313822339845,1.032998885512352,0.03363833049312234,34.900000000000006,330,2.0158750104904173,0.7046950489282608,113.10000000000001,76.43,392,-0.011584905728232115,3136000
1262.52,0.7927438081685273,1.049671977162361,0.05145684267859906,33.9,330,2.4875840044021604,0.6147149020433426,113.10000000000001,77.06,393,-0.010906284797529224,3144000
1280.3,0.6276752865506244,1.0954157096147537,0.039081111405976116,38.6,330,2.1362645554542543,0.6895867371559143,114.10000000000001,78.96,394,-0.021470801293380647,3152000
1275.78,0.7299852336528972,1.0841381353139878,0.041803432940505446,34.900000000000006,330,2.2301478630304334,0.6923121321201324,114.10000000000001,78.53,395,-0.022099019762317765,3160000
1271.06,0.784616715972968,1.069499099254608,0.03672231156844646,34.900000000000006,330,2.0867578703165055,0.6709561789035797,113.10000000000001,78.49,396,-0.013574359045887831,3168000
1287.18,1.969774995349632,1.0552004200220109,0.06908249504631385,38.6,330,2.850795511007309,0.7085640329122543,109.10000000000001,76.48,397,-0.016827331296517513,3176000
1289.57,0.7624189453925723,1.0655409002304077,0.04274506269954145,38.6,330,2.2255166721343995,0.6728272742033005,109.10000000000001,78.98,398,-0.0165944415749982,3184000
1299.96,1.4102511054291877,1.0193760722875596,0.07619655100628733,34.900000000000006,330,3.0864453518390658,0.6779568523168564,113.20000000000002,80.89,399,-0.02003862555633532,3192000
1234.64,1.1387676315072484,1.017621675133705,0.06442485914565622,23.9,330,2.8068281531333925,0.24757089138031005,115.50000000000004,77.39,400,-0.01350815116224112,3200000
1093.25,0.8461976047046288,1.1159781658649444,0.03600390194915235,7.0,329,2.1245954710245134,0.5078689861297607,109.50000000000004,67.46,401,-0.007335999293718487,3208000
1082.41,0.7134111093902094,1.0491491878032684,0.03468944072024897,7.0,329,2.02631751537323,0.7160212457180023,109.50000000000004,67.18,402,-0.00937478572013788,3216000
1090.88,0.6748724980677541,1.0569239693880081,0.0358308319048956,7.0,329,2.1336035680770875,0.6584630239009858,107.20000000000002,65.81,403,-0.012420057365525282,3224000
1062.9,0.9539103281142249,1.108113996386528,0.05432499530725181,7.0,329,2.635567845106125,0.0020716458559036253,107.70000000000006,61.64,404,-0.02553448527964065,3232000
896.26,0.7444526098122735,1.1167693078517913,0.030857389172888362,2.0,329,1.8942735198140144,0.3983630019426346,105.10000000000001,50.5,405,-0.005760386755573563,3240000
885.66,0.6810379727139094,1.0902516424655915,0.03735134390648454,2.0,329,2.093427268266678,0.6682760685682296,105.10000000000001,49.51,406,-0.011414868851134088,3248000
862.88,0.7498970711090154,1.0734573298692702,0.04226855525746941,2.0,329,2.223519112467766,0.6642271292209625,102.0,47.77,407,-0.015933241938473657,3256000
865.01,0.9507424357812901,1.0833488297462464,0.04361591307912022,2.0,329,2.3046326810121536,0.6651396656036377,103.00000000000009,46.28,408,-0.016425924864597617,3264000
853.1,0.9321554372866768,1.0501491552591324,0.05235971496673301,2.0,329,2.5133336460590363,0.6308488523960114,93.90000000000008,44.47,409,-0.020723470586235634,3272000
858.89,1.1543342212652263,1.0553226965665816,0.06486701803747565,2.0,329,2.8328935492038725,0.665739352107048,93.70000000000006,44.58,410,-0.016213886502955573,3280000
869.32,0.7712458759935623,1.0252874612808227,0.043459380164276806,2.0,329,2.276863073706627,0.6527957117557526,100.20000000000002,46.18,411,-0.012878691345285916,3288000
897.32,1.829192591500909,1.0353897255659104,0.11052631198894232,2.0,329,3.0704220080375673,0.5610658645629882,109.30000000000003,50.61,412,-0.01298558215610683,3296000
950.41,1.0889385577022936,1.0604589635133743,0.12412970316130668,2.0,329,2.9212190246582033,0.3509699273109436,112.50000000000004,55.81,413,-0.015566647896775976,3304000
1038.67,0.9317091111107281,1.0968968725204469,0.04826964586041868,3.8000000000000007,329,2.4125552332401274,0.6683606517314911,123.30000000000003,62.92,414,-0.027715604427503423,3312000
1070.85,0.8199945353025981,1.0533229833841324,0.04900121150305495,3.8000000000000007,329,2.377362912297249,0.6592207378149033,126.10000000000001,66.11,415,-0.020344150259770686,3320000
1072.78,0.6939648521735847,1.0862661510705949,0.03880230482434854,3.8000000000000007,329,2.0668556082248686,0.697428190112114,126.10000000000001,66.77,416,-0.013701197536720429,3328000
1069.76,1.0633175600265445,1.0838479423522949,0.05975948742590845,3.8000000000000007,329,2.539582762122154,0.6495622718334197,123.40000000000003,67.77,417,-0.01837032845010981,3336000
1089.1,0.788126343657956,1.1016928303241729,0.03925150115974248,3.8000000000000007,329,2.149862393140793,0.6874494314193725,123.40000000000003,69.55,418,-0.016024720165441975,3344000
1147.39,0.6419288975906752,1.078511438369751,0.034287049095146356,3.8000000000000007,329,2.0160497897863388,0.7044560545682907,127.50000000000004,74.83,419,-0.013196383566992154,3352000
1185.54,0.8778084609036639,1.0775425720214844,0.0519890816998668,15.700000000000001,329,2.4457560259103777,0.6321668159961701,132.9000000000001,79.24,420,-0.00317203309154138,3360000
1267.5,0.7315238538888599,1.0991480654478074,0.04014195949304849,34.900000000000006,329,2.206213376522064,0.7035392981767654,132.9000000000001,85.14,421,-0.018474440576392227,3368000
1309.08,0.7084059105576073,1.0758966559171677,0.03490938347997144,43.7,329,2.1284263241291046,0.6860688596963882,132.9000000000001,88.31,422,-0.010488909615323791,3376000
1053.93,1.585778859118252,1.0193072134256362,0.12890553435310723,0.0,329,3.300964607000351,0.24244261980056764,128.40000000000012,69.95,423,-0.03753907630569302,3384000
556.18,0.6225543867619188,1.1916376328468323,0.023262259915936737,0.0,329,1.8086935073137282,0.34465865314006805,101.20000000000002,31.43,424,-0.006375350831076503,3392000
179.32,0.3910680568409348,1.283349525332451,0.016135416745673866,0.0,329,1.4803651988506317,0.2629599589109421,4.1000000000000085,1.54,425,-0.0060027355842976245,3400000
222.7,0.6826219921029639,1.176963683962822,0.03306577839422971,0.0,329,2.080923784971237,0.5925994825363159,7.1000000000000085,2.73,426,-0.008437017804244534,3408000
248.13,0.6170505411998815,1.2456186163425444,0.023992341281846165,0.0,329,1.8264367753267288,0.6403089511394501,10.0,3.4,427,-0.0018478886247612536,3416000
256.6,0.652327404238823,1.1113566356897353,0.028892996697686614,0.0,329,1.9131120240688324,0.7044018757343292,11.100000000000009,3.65,428,-0.006700742216198705,3424000
312.68,0.6484483090179366,1.0889182049036026,0.0337845396483317,0.0,329,1.9823519098758697,0.6968167001008987,15.100000000000009,6.31,429,-0.011203162880046875,3432000
381.01,1.184712451314598,1.066282804608345,0.07546028240583837,0.0,329,2.766138600707054,0.5997085916996002,32.0,13.62,430,-0.012000626805238425,3440000
487.75,1.5044272173627184,1.0615143221616745,0.14270316964946686,0.0,329,3.527584815621376,0.6787041449546813,87.40000000000003,23.25,431,-0.013310348198283464,3448000
515.07,0.6898935330097761,1.0706143069267273,0.031199076008051635,0.0,329,1.9579288733005524,0.7150696289539337,87.40000000000003,24.8,432,-0.005865198948013131,3456000
593.84,1.002142489331836,1.0552667111158371,0.05205813034903258,0.0,329,2.4083265578746795,0.720702137351036,91.10000000000001,29.75,433,-0.012001255468931049,3464000
646.68,1.006242493514559,1.0780021500587464,0.056689915508031846,0.0,329,2.5870428711175917,0.7111494570970536,92.60000000000005,35.73,434,-0.014960947048384696,3472000
758.41,1.455684855294987,1.0354888373613358,0.12261402446310968,0.0,329,3.2193855810165406,0.5716137391328812,113.30000000000003,46.3,435,-0.01749100465051015,3480000
800.01,0.7402867247550529,1.0730052638053893,0.03951136135263369,1.0,329,2.158799960613251,0.6540201938152314,117.70000000000006,49.89,436,-0.015842864009318874,3488000
901.98,0.990594553601359,1.1360795903205871,0.057420837823301554,1.9000000000000004,329,2.6640747874975204,0.4518806540966034,121.30000000000003,57.33,437,-0.03674097846587756,3496000
911.46,0.5852621657925201,1.0574756520986557,0.025879081171005965,2.0,329,1.8343316793441773,0.7041438388824462,121.30000000000003,57.63,438,-0.005628750750038308,3504000
951.96,0.8642966348944465,1.0654754775762558,0.05262325694784522,2.0,329,2.4383677256107332,0.6795951151847839,121.30000000000003,59.93,439,-0.009156432612799107,3512000
1017.02,0.7003095838163269,1.0791866290569305,0.041291885543614626,3.9000000000000004,329,2.255483765602112,0.6693182837963104,125.70000000000014,66.84,440,-0.019593691931804644,3520000
1103.08,0.7212569709730999,1.0339051598310471,0.047368144020438194,13.700000000000001,329,2.321438728570938,0.6350611025094985,139.20000000000002,73.3,441,-0.017324991890018283,3528000
1133.58,0.7463846458704966,1.0675143843889237,0.04178157245274633,16.700000000000003,328,2.190247349739075,0.6812066179513931,139.20000000000002,76.21,442,-0.014069414508048795,3536000
1172.8,0.8316986986554801,1.0454624646902084,0.04365005465457216,26.800000000000004,328,2.218651757836342,0.6684656101465225,141.60000000000005,80.66,443,-0.01722897734478465,3544000
1190.86,0.9330629715873012,1.0343131935596466,0.05711890482343733,26.800000000000004,328,2.655755564570427,0.605476884841919,166.10000000000002,84.03,444,-0.018448010312276893,3552000
1181.31,0.7748180710692634,1.0590211033821106,0.05111192047595978,26.800000000000004,328,2.385417794585228,0.6629418563842774,166.10000000000002,83.16,445,-0.005982611735817045,3560000
1184.78,0.726879474997896,1.0962648350000381,0.041594137377105656,25.9,328,2.2627450144290924,0.6636381065845489,143.30000000000018,81.91,446,-0.0162533982435707,3568000
1200.95,0.6575379954180205,1.0969431227445603,0.03391789030749351,25.9,328,1.9907569497823716,0.7193414396047593,143.30000000000018,83.23,447,-0.017714103373582476,3576000
1213.21,0.6937785311533391,1.0748659044504165,0.046240270836278796,25.0,328,2.4181611973047255,0.6138742285966873,147.80000000000015,83.82,448,-0.008936585681512952,3584000
1176.99,0.8631999116575472,1.1170394551753997,0.04956386491423473,16.8,328,2.4213181674480437,0.5888544881343841,141.3,77.82,449,-0.021487995095085352,3592000
1139.23,0.6403524848570747,1.1183067774772644,0.03442419877275824,13.9,328,1.9672661942243577,0.7184428906440735,141.3,72.28,450,-0.015306960679172334,3600000
1141.41,0.6104659752657196,1.1063975715637206,0.027950874485541136,13.9,328,1.840648921728134,0.7144830548763275,141.3,71.03,451,-0.01090377612359589,3608000
1173.93,0.8699316896062801,1.098565463423729,0.05256641040556133,14.9,328,2.488734533190727,0.5575902140140534,141.3,73.86,452,-0.01669816525216447,3616000
1218.67,0.8916854006772716,1.0734607404470444,0.057173182112164794,24.0,328,2.4932120138406755,0.6749064368009567,146.10000000000002,80.18,453,-0.00743478445452638,3624000
1219.63,0.7428551444487713,1.0596527707576753,0.04942927992437035,20.4,328,2.356308360695839,0.6679010957479476,146.10000000000002,79.49,454,-0.022379758632851007,3632000
1210.44,0.9177926128946745,1.0801057505607605,0.05948690010234713,20.4,328,2.5777568155527115,0.7077497398853302,144.20000000000002,76.74,455,-0.020353275132656563,3640000
905.84,1.2570405722244844,1.1200403946638107,0.05496531051117927,0.9000000000000004,328,2.579055343270302,-0.17093864917755128,106.50000000000004,50.0,456,-0.033282282414729705,3648000
874.15,0.5717454612455506,1.0744839721918107,0.03331117687979713,0.9000000000000004,328,1.98035280585289,0.7209422242641449,100.60000000000005,47.72,457,-0.007493045277660712,3656000
859.96,1.0242224860271663,1.070166830420494,0.05877116952557117,0.9000000000000004,328,2.5706747525930407,0.6891431665420532,97.0,46.79,458,-0.017784425974386977,3664000
857.95,1.0316284977443875,1.0523472762107848,0.04791463187197223,0.9000000000000004,328,2.1124643218517303,0.7702171623706817,86.20000000000002,47.53,459,-0.013331785700283944,3672000
864.44,0.7396374376103444,1.063286812901497,0.042015522732399405,0.9000000000000004,328,2.198923433423042,0.7156537365913391,86.20000000000002,46.97,460,-0.015247268310631626,3680000
934.24,1.2956544752555472,1.0245760411024094,0.08208028618711978,0.9000000000000004,328,3.105842313170433,0.7766684865951539,115.1000000000001,56.24,461,-0.034735819007764804,3688000
946.82,0.8294094497136303,1.0311430490016937,0.05139653629623354,0.9000000000000004,328,2.193759961724281,0.7652840352058411,126.90000000000016,60.02,462,-0.016877070605405605,3696000
946.98,0.6529220593977166,1.0809496688842772,0.032392614679411055,0.9000000000000004,328,1.947901102900505,0.7227122753858566,126.90000000000016,60.74,463,-0.014334320581547218,3704000
958.74,0.8107106791240642,1.0637877070903778,0.04969286338426173,0.9000000000000004,328,2.4383267056941986,0.6493261808156967,126.90000000000016,61.23,464,-0.014304420272237621,3712000
999.45,1.153464488379268,1.0556259483098984,0.06382847060915083,0.9000000000000004,328,2.5902707844972612,0.7406072896718979,145.5000000000001,66.71,465,-0.010660509617300704,3720000
1004.98,0.7576419878642308,1.0436887407302857,0.03899845626670867,0.9000000000000004,328,2.1277280908823015,0.703158408999443,125.90000000000008,64.47,466,-0.02220214802771807,3728000
1028.63,1.9703932047908057,1.0259202963113785,0.1886966557148844,0.9000000000000004,328,3.973139086961746,0.43611664533615113,163.10000000000036,72.93,467,-0.018575345840599767,3736000
1052.15,0.9011100711773866,1.055044201016426,0.059906546240672466,0.9000000000000004,328,2.420450000166893,0.7223282259702682,184.70000000000016,76.2,468,-0.011228488882188685,3744000
1059.12,0.8082782421648083,1.0622729831933975,0.05510925146285445,0.9000000000000004,328,2.450126602649689,0.6714861470460892,161.4000000000002,75.51,469,-0.025317124105495168,3752000
1138.53,1.6183537449436285,1.1255104595422745,0.13303955036215484,3.0,328,3.449920974969864,0.32626214385032654,184.70000000000016,82.17,470,-0.009439401857089252,3760000
1180.98,0.5816574818347753,1.1199979835748672,0.02699920677114278,16.8,328,1.8167627334594727,0.7101948970556259,184.70000000000016,83.87,471,-0.005950543211074546,3768000
1203.53,0.7823552062489951,1.1093118983507155,0.04056999171152711,23.700000000000003,328,2.20077183842659,0.7151842939853669,184.70000000000016,85.06,472,-0.015523098941193893,3776000
1200.5,0.8636292904009143,1.0717949986457824,0.061356792212463915,23.700000000000003,328,2.5472272378206253,0.7506656986474991,202.60000000000022,87.22,473,-0.006179189720278373,3784000
1198.98,0.8592040813441804,1.0677313882112502,0.05247354043181986,23.700000000000003,328,2.4175312638282778,0.6624664771556854,189.2000000000001,87.52,474,-0.021762654271442444,3792000
1206.46,0.8859306098330759,1.0372817987203597,0.05255091623403132,23.700000000000003,328,2.503742660880089,0.6276081466674804,189.2000000000001,89.74,475,-0.020754923130152748,3800000
1188.89,0.7326141210410216,1.076407191157341,0.04446153544820845,23.700000000000003,328,2.3374582117795946,0.6455178683996201,183.50000000000006,86.72,476,-0.01523080314451363,3808000
1186.29,0.8549921228124512,1.0941834080219268,0.058293979619629684,23.700000000000003,328,2.578959502577782,0.6417204141616821,161.50000000000003,83.69,477,-0.018045230808202178,3816000
1196.35,1.251470838499178,1.0854323655366898,0.07417554944753647,23.700000000000003,328,3.047054867744446,0.601575436592102,183.50000000000006,90.26,478,-0.010205005549360067,3824000
1182.43,1.754641364113835,1.0652525323629378,0.0862017150875181,23.700000000000003,328,2.914348677396774,0.6230588102340698,191.3000000000003,92.11,479,-0.018102738421730463,3832000
1181.97,0.7570993684691801,1.0807927715778352,0.04666231141425669,23.700000000000003,328,2.2930615830421446,0.692639177441597,183.50000000000006,91.26,480,-0.015578409112640657,3840000
1165.21,0.9118115915190351,1.0664121234416961,0.053710850765928624,23.700000000000003,328,2.5088522255420687,0.6376649248600006,166.9000000000001,87.33,481,-0.02145994162070565,3848000
1066.45,1.236101871608975,1.182357165813446,0.11142501715978143,4.0,328,3.116410874128342,0.3193360823392868,166.9000000000001,77.88,482,-0.04111060312017798,3856000
728.09,0.535416422819551,1.2363715320825577,0.024678257801861038,0.0,328,1.7121145567297935,-0.1397976326942444,148.40000000000015,52.5,483,-0.0068068570488867405,3864000
221.12,0.4130949404983568,1.3076469993591309,0.016460211874218658,0.0,328,1.4184763696789742,-0.0533474463224411,5.0,3.08,484,-0.0017711513872927754,3872000
194.35,0.6080638230225783,1.327775671482086,0.01919303601316642,0.0,327,1.542238610982895,0.3294774693250656,4.0,1.66,485,-0.004230955758830532,3880000
213.6,0.7577364090109863,1.1073098319768906,0.03050999630242586,0.0,327,2.0119863599538803,0.6712788593769073,5.0,2.45,486,-0.004932779333321377,3888000
280.58,0.7481290898067627,1.1002198910713197,0.04615002719219774,0.0,327,2.218401093482971,0.7307714247703552,19.200000000000017,5.73,487,-0.02602219088585116,3896000
280.58,0.5219937109316597,1.0810451686382294,0.027834980324842037,0.0,327,1.7972359812259675,0.7392669171094894,19.200000000000017,5.73,488,-0.009116155225492549,3904000
365.88,0.8481067997213647,1.0735486763715745,0.06286791587714106,0.0,327,2.7151951736211775,0.6108296865224838,39.10000000000001,11.72,489,-0.01409038620418869,3912000
464.19,0.962251169578987,1.0785501086711884,0.054048333559185265,0.0,327,2.484183182120323,0.7014547288417816,80.30000000000003,22.17,490,-0.020774449884193018,3920000
499.22,0.7280998381694269,1.100208772420883,0.04636021315585822,0.0,327,2.298514070510864,0.685109767317772,91.10000000000001,25.05,491,-0.009472986114560626,3928000
564.24,1.7710593604963416,1.106968851685524,0.12824990795459598,0.0,327,3.7942524337768555,0.6670439946651459,94.10000000000001,31.41,492,-0.019551279808511027,3936000
678.75,0.8044946506528202,1.0938343930244445,0.05148384829051793,0.0,327,2.396338853240013,0.6551888775825501,120.30000000000003,44.02,493,-0.026366759042721243,3944000
688.63,0.5905031877939791,1.0957472443580627,0.031573007060214875,0.0,327,1.8754206305742265,0.7270569092035294,120.30000000000003,44.86,494,-0.014006526651619423,3952000
753.77,1.1914594485444625,1.0851194643974305,0.09709601373411715,0.0,327,3.1270940101146696,0.6240325796604157,139.80000000000007,51.01,495,-0.019607600657968193,3960000
852.24,0.9124644356526584,1.0818848276138306,0.059941629553213714,0.0,327,2.6500671774148943,0.6633842098712921,152.0,60.29,496,-0.008162374305538834,3968000
940.26,1.0175129847164235,1.0307842522859574,0.0664290092047304,0.9000000000000004,327,2.7210150188207627,0.6293078941106797,176.9000000000001,70.22,497,-0.021924810527416412,3976000
985.6,0.8580462175471141,1.0428815656900405,0.057262138780206445,1.0,327,2.4188449925184248,0.6626968288421631,176.9000000000001,73.6,498,-0.020153277611825615,3984000
1053.72,2.0923459171412286,0.9988759917020797,0.12973207521252333,1.0,327,3.8458954668045044,0.595209481716156,190.50000000000023,83.04,499,-0.027233771990286187,3992000
1163.62,1.527345344781749,1.024979744553566,0.13402522416319698,2.9000000000000004,327,3.544118656516075,0.6945106613636017,229.30000000000013,97.62,500,-0.021691142863128333,4000000
1230.69,0.9469902000396365,1.0107018679380417,0.07116763799916953,11.300000000000002,327,2.7450725865364074,0.636968863606453,242.3000000000001,105.22,501,-0.008755627886857837,4008000
1271.68,0.9973424434730143,1.0192039346694945,0.06166268863715232,18.800000000000004,327,2.6459518778324127,0.6571864920854569,254.20000000000002,109.79,502,-0.019966902774758637,4016000
1348.89,1.5917620630063332,1.011104595065117,0.09866380472201854,29.8,327,3.3076517260074616,0.5938408821821213,256.80000000000007,118.59,503,-0.01889873147360049,4024000
1404.47,1.4891025010332115,1.0417039811611175,0.10173892843071371,40.9,327,3.3697710531949996,0.54610032081604,265.0000000000001,127.73,504,-0.025239233518950643,4032000
1435.01,1.2805083921444669,1.0306864708662034,0.08044021032750606,57.0,327,3.150181612968445,0.5929931199550629,274.6,136.19,505,-0.01636129800463095,4040000
1452.96,1.204891881101566,0.9829311144351959,0.06712105041369795,57.0,327,2.8221290528774263,0.715417526960373,280.6,140.77,506,-0.00472743217687821,4048000
1445.35,1.1358157053681155,1.0045512509346008,0.0690778479957953,57.0,327,2.739519339799881,0.6002084594964981,288.5000000000002,143.77,507,-0.013602741213398986,4056000
1457.67,1.5030846493985794,1.0081192755699158,0.10617653593420982,57.0,327,3.5664256393909453,0.6830042630434037,314.6,151.7,508,-0.017330180167919026,4064000
1478.83,1.2590944069835381,0.9958587843179703,0.0896800758363679,58.800000000000004,327,3.1432642447948456,0.5624951875209808,320.20000000000005,155.25,509,-0.008726828568032943,4072000
1504.77,1.2632470130431388,0.9640050476789475,0.0917272637085989,65.3,327,3.1109974348545073,0.7060974740982056,322.6,164.08,510,-0.010016522925288882,4080000
1503.1,1.219676950990825,0.9658044177293778,0.08021297205705195,65.3,327,3.0773966419696808,0.7274515813589096,320.20000000000005,160.52,511,-0.011378971291123889,4088000
1518.81,1.7425587195244945,1.0098342198133468,0.1312212249264121,70.9,327,3.9590969109535217,0.5528453814983368,330.5000000000001,169.14,512,-0.031455260786460715,4096000
1518.77,1.044522654615341,0.9894968831539154,0.06939538372680545,69.9,327,2.840707951784134,0.5852358144521713,344.50000000000006,170.05,513,-0.016477439466689246,4104000
1512.43,1.3678733657179647,0.9697905403375625,0.09229205586016179,68.9,327,3.342334991693497,0.6001006579399109,344.50000000000006,173.97,514,-0.022160128967370837,4112000
1099.49,0.8317550058605027,1.1814559769630433,0.04035687062656507,1.0,327,2.2687217023968698,-0.4635277223587036,324.20000000000016,119.2,515,-0.01886927809500776,4120000
428.99,0.4308032077375873,1.2657056474685668,0.017782880832673983,0.0,327,1.5506091982126236,-0.12929741203784942,74.90000000000016,24.6,516,-0.005524795064993668,4128000
178.12,0.418091237485244,1.3050162506103515,0.017122900745016524,0.0,327,1.5142104056477548,0.3602509236335754,3.1000000000000085,1.28,517,-0.0040319670463213695,4136000
179.54,0.5665403307906733,1.3132411694526673,0.02555020833737217,0.0,327,1.7722137832641602,0.28279935717582705,4.0,1.28,518,-0.0016214121493976564,4144000
195.24,0.7624670696484117,1.098062383532524,0.03745306510478258,0.0,327,2.135847437977791,0.6894033402204514,5.0,1.83,519,-0.010811879268148914,4152000
228.56,0.6790301513159548,1.0530217438936234,0.040172038706950845,0.0,327,2.1593894869089127,0.7112328064441681,6.1000000000000085,3.6,520,-0.0032543137506581845,4160000
293.39,0.8317518217036628,1.0693227607011795,0.04500825204420835,0.0,327,2.285628478527069,0.7277081179618835,15.900000000000162,8.91,521,-0.019142624061787503,4168000
388.18,0.9681645338325096,1.0311163210868834,0.0720291816489771,0.0,327,2.736550459265709,0.7482678204774856,71.70000000000006,18.84,522,-0.01065515973023139,4176000
432.47,0.793661788486731,1.0324247270822524,0.04334714915603399,0.0,327,2.229663023948669,0.6741626709699631,78.60000000000005,21.68,523,-0.018414250810455998,4184000
510.15,1.491094508631566,1.0081694394350051,0.09404508964158595,0.0,327,3.3489580082893373,0.666079968214035,87.30000000000003,28.94,524,-0.02754786067875102,4192000
565.25,1.6355726538955582,0.9728054368495941,0.11185866347514092,0.0,327,3.5429998368024824,0.5245653784275055,113.70000000000006,36.81,525,-0.017785489042289555,4200000
642.86,1.9383457066594953,0.9911487418413162,0.16819160147570072,0.0,327,4.346468760967254,0.5435823625326157,199.5000000000001,50.92,526,-0.005456555266864598,4208000
725.4,1.4402782534978573,1.0100087094306947,0.08968919464852661,0.0,327,3.2309189307689667,0.6196605169773102,224.1000000000002,61.58,527,-0.022142394398106263,4216000
807.73,1.2854913577778841,1.0276469320058823,0.08808259023353457,0.0,327,3.1496067333221434,0.6425114363431931,245.1,72.11,528,-0.019117668890976346,4224000
845.39,1.1696843416248852,1.0397145277261735,0.09890366673469543,0.0,327,3.2004986423254014,0.6250452518463134,246.10000000000002,76.84,529,-0.013203140437835827,4232000
944.04,1.1357670056112181,1.022278487086296,0.08723148466553539,0.0,327,3.1182750511169433,0.5841115844249726,261.9000000000001,89.5,530,-0.02440312320191879,4240000
1001.9,1.1987073451685908,1.0190759491920471,0.07806793814059347,0.0,327,2.9657153165340424,0.7139933532476426,270.9000000000001,97.3,531,-0.013579169832519255,4248000
1130.65,1.1670905872732535,1.0904474687576293,0.07912112607620657,1.0,327,3.0245081329345704,0.5416593736410141,279.9000000000001,106.86,532,-0.04404258875874802,4256000
836.01,0.5313820609217124,1.3180233538150787,0.017550777682918125,0.0,327,1.528342917561531,0.44187197148799895,279.9000000000001,82.37,533,-0.006905120403971523,4264000
309.06,0.5614590764158061,1.2800613749027252,0.01886300536803901,0.0,327,1.652688764333725,0.7249305140972138,25.500000000000043,11.26,534,-0.006638331545400433,4272000
200.81,0.4945552292016879,1.3489491629600525,0.016498687393032015,0.0,327,1.4793163108825684,0.7074931973218918,6.0,1.94,535,-0.004244926945539192,4280000
203.92,0.4260739846635992,1.3275595772266389,0.014507399867288768,0.0,327,1.40667083799839,0.7946056920289993,6.0,2.02,536,-0.0007750821395893582,4288000
193.01,0.3788429526882461,1.315302124619484,0.015049279120285064,0.0,327,1.4278109973669053,0.8231485038995743,5.0,1.75,537,-0.002438776439521462,4296000
209.99,0.5337033568024835,1.2910580414533614,0.021050839717499912,0.0,327,1.6136713540554046,0.47049644112586975,5.0,2.22,538,-0.004834662161301822,4304000
197.79,0.3320680375692242,1.351318565607071,0.012661102658021263,0.0,327,1.2765738579630852,0.3004346334934235,5.0,1.84,539,-0.003432316099933814,4312000
