P01:episode_rewards,advantage_norm,P09:episode_rewards,approx_kl_divergence,explained_variance,grad_norm,fps,epoch_idx,policy_entropy,PMM:episode_rewards,frames,clip_fraction,value_loss,policy_loss,episode_length
25.0,15.968716806173324,355.00000000000045,0.002553063868396066,7.82310962677002e-09,0.051630640784739765,449,258,1.7875321045517922,162.25,2641920,0.2966552734375,0.007955714763261313,-0.0013449955793475965,327.14
25.0,15.968717175722123,325.0,0.0020435451903153988,2.9802322387695314e-09,0.05167410284512097,449,259,1.7845534034073354,154.5,2652160,0.23857421875,0.007630692516113413,-0.0011481283418106614,326.17
25.0,15.968715453147889,225.0,0.0025888113878863805,8.940696716308593e-09,0.052022964099913284,449,260,1.7838656939566135,121.75,2662400,0.3241943359375,0.005971525062864203,-0.0015212207843433134,316.26
22.500000000000007,15.968717700242996,250.0,0.0021493511564699475,5.960464477539063e-09,0.05254450251389704,449,261,1.7780868709087372,130.25,2672640,0.2400390625,0.008786801506721531,-0.0015733169213490328,315.54
25.0,15.968717443943024,252.50000000000023,0.0014836252595273435,2.2351741790771484e-09,0.05010151015300714,449,262,1.7721309296786785,126.25,2682880,0.1805908203125,0.007097785086261865,-0.001267191105216625,315.52
25.0,15.96871758699417,350.0,0.0016396492257229056,-2.2351741790771484e-09,0.053121149268268254,449,263,1.7811486072838307,153.5,2693120,0.1963623046875,0.009249773145711515,-0.0009282710125262383,323.98
25.0,15.968717724084854,325.0,0.002026085339740291,-6.7055225372314455e-09,0.055970264927199406,449,264,1.7608270943164825,152.75,2703360,0.27138671875,0.010200177131537203,-0.0014609128415031592,328.19
25.0,15.968717592954636,400.0,0.0016953141582519038,-1.080334186553955e-08,0.05303905514112185,449,265,1.7785269871354104,182.0,2713600,0.2306884765625,0.009463699224852462,-0.0009864095685770736,336.29
47.50000000000001,15.968711423873902,355.00000000000045,0.0018754545049773697,-7.450580596923829e-10,0.055240276070343805,449,266,1.7793567404150963,183.25,2723840,0.247119140625,0.008766814816329571,-0.0012605525014805607,339.74
25.0,15.968715536594392,400.0,0.0016126248549227285,1.7881393432617187e-08,0.050364638037404166,448,267,1.7835430935025216,172.5,2734080,0.2127685546875,0.007161984648793052,-0.001196621730196057,336.81
47.50000000000001,15.968717688322068,327.5000000000002,0.0019364998686796752,1.4528632164001465e-08,0.05434520031805777,448,268,1.7832493975758552,152.0,2744320,0.2639404296875,0.008317683842051338,-0.0012115633049688767,333.29
25.0,15.96871782541275,250.0,0.0020186871289013197,-2.2351741790771484e-09,0.05353888468891381,448,269,1.7852924376726151,128.25,2754560,0.2716552734375,0.0072509707901190264,-0.0013640446435601917,324.72
22.500000000000007,15.968717736005782,275.0,0.0017413924178413254,1.0430812835693359e-08,0.05201013066244396,448,270,1.7749731846153736,130.25,2764800,0.209423828125,0.007641220434425122,-0.0010903099493589253,324.3
0.0,15.968708419799805,250.0,0.0020134010388176194,1.862645149230957e-09,0.050748009817437253,448,271,1.7779926292598247,127.0,2775040,0.25654296875,0.007228529802819139,-0.001552227366482839,319.26
0.0,15.968717497587203,252.50000000000023,0.00212409708552741,-1.7881393432617187e-08,0.0529432571781697,448,272,1.7742882624268532,130.25,2785280,0.284765625,0.007434614705198328,-0.00163006123402738,323.64
25.0,15.96871742606163,307.5000000000006,0.0024146905486148286,-1.862645149230957e-09,0.050719704512488806,448,273,1.7814256377518176,140.75,2795520,0.319384765625,0.007360901213542092,-0.0017475178494350985,326.74
25.0,15.968716955184936,377.5000000000002,0.0021483827634313003,-2.2351741790771484e-08,0.05237052024231946,448,274,1.7837951235473155,145.75,2805760,0.26630859375,0.0077759502428307314,-0.0015139730800001415,330.03
25.0,15.968717610836029,425.0,0.0018328709312044112,1.080334186553955e-08,0.053984388935184216,448,275,1.780360545217991,161.75,2816000,0.261376953125,0.009619643492987962,-0.0017942172689799918,328.97
25.0,15.968717443943024,425.0,0.001943047276301968,-1.601874828338623e-08,0.05173047701751036,448,276,1.7751842267811297,168.5,2826240,0.24423828125,0.007867534391425578,-0.0014676773582323222,334.16
50.0,15.968717622756959,402.5000000000002,0.0018659924014571062,-4.097819328308106e-09,0.052265420478814925,448,277,1.764809489250183,165.75,2836480,0.2270751953125,0.008328154753598938,-0.0012569182443257886,332.36
25.0,15.96871749162674,350.0,0.0015984882955535796,7.450580596923829e-10,0.05404933043283818,448,278,1.7517346009612083,155.25,2846720,0.22412109375,0.0078017382577399985,-0.0013669100389961386,329.69
47.50000000000001,15.968717312812805,275.0,0.001510581271384126,-2.5331974029541015e-08,0.049385558383889985,448,279,1.7697505190968514,147.0,2856960,0.206982421875,0.008373438720263948,-0.0011040818917535944,327.51
25.0,15.968717086315156,305.00000000000045,0.002414290408546549,7.82310962677002e-09,0.054255798803887055,448,280,1.7835667259991168,153.0,2867200,0.326708984375,0.007907124801567989,-0.00188754334449186,329.3
25.0,15.968713939189911,305.00000000000045,0.002137760164664826,1.0430812835693359e-08,0.051637948587569885,448,281,1.76876375451684,143.5,2877440,0.2595947265625,0.005922467317269309,-0.0009346421211375855,327.81
25.0,15.96871758699417,277.5000000000002,0.0018193310300432587,-3.3527612686157227e-09,0.05304497995081473,448,282,1.775829514861107,141.25,2887680,0.2031494140625,0.008771123558426552,-0.001069022624506033,327.84
25.0,15.968716198205948,305.00000000000045,0.0021241324309585253,-1.7508864402770997e-08,0.05273937032961499,448,283,1.785055160522461,146.5,2897920,0.2543701171875,0.007519749507562778,-0.0013027934677666054,328.72
25.0,15.968716967105866,305.00000000000045,0.0017649770884759163,2.9802322387695314e-09,0.052757781557509355,448,284,1.77952119410038,148.5,2908160,0.2416748046875,0.0071524094227982,-0.0008218107403081376,327.84
25.0,15.968717366456985,232.50000000000063,0.0019186985289820768,-1.7508864402770997e-08,0.05268942880787556,448,285,1.7786734260618686,140.5,2918400,0.25859375,0.007106135439676109,-0.0014049275312572717,321.05
25.0,15.968717235326768,290.0000000000013,0.0015492207106831302,1.4156103134155273e-08,0.05305110402872293,448,286,1.7767543248832225,134.5,2928640,0.2212646484375,0.006958443929306668,-0.0007275799325725529,318.89
0.0,15.968716907501221,282.5000000000007,0.0020917861670000093,2.2351741790771484e-09,0.05295648497057075,448,287,1.7801198780536651,136.0,2938880,0.2880615234375,0.007841915273775157,-0.001428755787492264,324.84
22.500000000000007,15.96871758699417,425.0,0.0018428244161043494,7.450580596923829e-10,0.05269207610967151,448,288,1.7859400004148482,160.0,2949120,0.24404296875,0.009855567831164081,-0.0015885039658314782,334.27
25.0,15.96871697306633,275.0,0.0021926879878719774,-7.078051567077636e-09,0.052431580921731516,448,289,1.77936837002635,153.5,2959360,0.2572998046875,0.007788002893823887,-0.001303167941296124,334.06
47.50000000000001,15.968717730045318,327.5000000000002,0.0015804799054990326,-1.4901161193847657e-09,0.054616055492064296,448,290,1.775195724517107,171.25,2969600,0.2414794921875,0.009501775568969606,-0.001356726588346646,337.51
47.50000000000001,15.968716180324554,300.0,0.0018593396021515218,2.0116567611694337e-08,0.05436876505740003,448,291,1.778214506059885,165.5,2979840,0.2506591796875,0.009621382007298961,-0.0011314866391330725,335.5
50.0,15.96871793270111,477.5000000000002,0.0018796730940323415,-4.097819328308106e-09,0.05625205475855921,448,292,1.7772207736968995,198.75,2990080,0.2601318359375,0.01070826556024258,-0.001766798522658064,346.91
50.0,15.968717855215072,525.0,0.0017060665307781163,1.9371509552001954e-08,0.05399040792575549,448,293,1.7853055827319622,200.75,3000320,0.266552734375,0.009755720150496926,-0.0016507571755937534,346.22
25.0,15.968717217445374,365.0000000000013,0.0020515704472188643,-1.30385160446167e-08,0.05032192984974756,448,294,1.7810951635241508,187.75,3010560,0.286083984375,0.007426900843393014,-0.0016778957156930118,345.07
25.0,15.968717515468597,377.5000000000002,0.0017466602259048614,-1.862645149230957e-08,0.05320853183931016,448,295,1.7775538012385368,171.0,3020800,0.2493896484375,0.008628074102489336,-0.001163270884353551,335.24
25.0,15.968717604875565,400.0,0.0017398481204509153,8.568167686462402e-09,0.054754719241160744,448,296,1.7824279360473156,169.25,3031040,0.2273681640625,0.009724419127451256,-0.0008920740358007607,332.12
25.0,15.968717497587203,405.00000000000045,0.0017989466026364198,-1.080334186553955e-08,0.052988634899409394,448,297,1.782308927923441,164.75,3041280,0.2132080078125,0.007642125341953942,-0.0011481198787805624,328.85
25.0,15.968717658519745,452.50000000000017,0.001636071638443326,-4.8428773880004884e-09,0.053583089655932926,447,298,1.7833236560225487,185.5,3051520,0.225732421875,0.008755742191169702,-0.0013141312745574396,334.96
25.0,15.968717628717423,352.5000000000002,0.0017816917816901423,-1.2293457984924316e-08,0.05397640106918009,447,299,1.7848630391061306,166.5,3061760,0.252294921875,0.008929610062205029,-0.001274729141005082,332.12
25.0,15.968717002868653,302.5000000000002,0.0018691534164474888,-5.960464477539063e-09,0.054770924633509875,447,300,1.7861975878477097,162.25,3072000,0.2577880859375,0.007961287516997118,-0.0008065006935794372,331.27
25.0,15.96871719956398,327.5000000000002,0.0015755654909014537,1.1548399925231934e-08,0.056192124470008785,447,301,1.787531241029501,172.0,3082240,0.2211669921875,0.01051354234568862,-0.0012457506847567857,334.8
25.0,15.968717497587203,300.0,0.0019795525027802795,-5.587935447692871e-09,0.05145111486667927,447,302,1.7812621518969536,159.5,3092480,0.28935546875,0.007891782040678664,-0.0013940041295427362,334.58
25.0,15.968714880943299,425.0,0.0019629391737112202,-8.195638656616212e-09,0.05255541341365899,447,303,1.7834283016622066,169.75,3102720,0.2872314453125,0.007711458921590975,-0.0014939074197172885,333.1
0.0,15.968717747926712,425.0,0.001613124822716827,7.450580596923828e-09,0.0527722266914226,447,304,1.7838155284523964,157.5,3112960,0.232373046875,0.008554397760599386,-0.0013048611228441587,330.8
0.0,15.96871064901352,452.50000000000017,0.0018571593711868672,6.332993507385254e-09,0.050287375693851596,447,305,1.7673160217702388,162.5,3123200,0.255322265625,0.005480309644860881,-0.001202434911101591,327.55
22.500000000000007,15.968717050552367,450.0,0.0017552549522520168,2.6077032089233397e-09,0.049733751341980575,447,306,1.7449623428285121,147.75,3133440,0.2498779296875,0.00661112597375677,-0.0016687848714354915,322.93
0.0,15.968717622756959,425.0,0.001738075849436882,7.450580596923829e-10,0.04885039914120708,447,307,1.750518659502268,126.25,3143680,0.2429931640625,0.005883754493424931,-0.0011091532931459369,313.8
22.500000000000007,15.968717521429062,225.0,0.0017213861182938217,-7.078051567077636e-09,0.05079576021172032,447,308,1.7635788574814797,104.75,3153920,0.2343017578125,0.00585342026838589,-0.0009902003297611373,309.79
0.0,15.968717122077942,202.50000000000023,0.0015435350947029746,-1.9371509552001954e-08,0.04860376649941613,447,309,1.7762495070695876,93.75,3164160,0.2156982421875,0.005585862935095065,-0.0011648209667328047,309.83
0.0,15.968717342615127,225.0,0.0018969863114648433,-3.7252902984619143e-10,0.051727407681084095,447,310,1.7767119511961937,106.25,3174400,0.244091796875,0.007440175858346265,-0.0010552958345215302,315.74
22.500000000000007,15.96871749162674,225.0,0.0022508388696678592,-1.4528632164001465e-08,0.05236215934449455,447,311,1.775294268131256,114.75,3184640,0.2948486328125,0.007310723520640749,-0.0014280114472057903,322.76
25.0,15.968717789649963,250.0,0.0013141557144251692,-7.450580596923828e-09,0.05372466499444008,447,312,1.7802085623145103,138.75,3194880,0.2051025390625,0.009367837326135487,-0.0006485419162345352,330.02
25.0,15.968714481592178,250.0,0.0014307815558254333,-4.097819328308106e-09,0.052474092962362676,447,313,1.7810078889131546,136.5,3205120,0.2018310546875,0.006813373639892007,-0.0006954603672056692,327.69
25.0,15.968717926740647,325.0,0.001599615486063044,-2.0116567611694337e-08,0.05608576530151725,447,314,1.786908932775259,160.0,3215360,0.246240234375,0.011345700776291778,-0.0010713731084251777,330.37
25.0,15.968717640638351,327.5000000000002,0.0017700159364721912,-5.587935447692871e-09,0.05629569674731642,447,315,1.7857237093150615,173.25,3225600,0.2830078125,0.009518823134112609,-0.0015548047857009805,335.43
25.0,15.968716651201248,325.0,0.0020672793057428863,-2.0116567611694337e-08,0.050679082388790486,447,316,1.7793486095964908,166.5,3235840,0.3124267578125,0.0071314552034436925,-0.0017110481487179641,336.67
25.0,15.968717020750045,302.5000000000002,0.0017884298698731982,2.2351741790771484e-09,0.051500744615763795,447,317,1.7788894914090634,148.75,3246080,0.2637939453125,0.006995350674802126,-0.0010812169799464754,329.66
22.500000000000007,15.968717557191848,250.0,0.0018816934591427525,-2.9802322387695314e-09,0.05257794133441218,447,318,1.7819319859147071,127.0,3256320,0.2799560546875,0.00805639573609369,-0.0013265592609968736,321.72
25.0,15.968717485666275,227.5000000000002,0.001911249035987339,1.4901161193847657e-09,0.04797774937292919,447,319,1.781216849386692,122.0,3266560,0.2859375,0.0052220693807612404,-0.0013545162124501075,317.19
25.0,15.968716704845429,230.0000000000004,0.0017647311896951123,1.564621925354004e-08,0.05229239006395059,447,320,1.782406923174858,123.5,3276800,0.25107421875,0.007705788024145477,-0.001341683496866608,321.44
25.0,15.968717736005782,275.0,0.0021271340833664,-1.7136335372924803e-08,0.05400700337900016,447,321,1.784998470544815,128.0,3287040,0.2888427734375,0.007910298327351484,-0.0013649434717081022,324.89
25.0,15.968717849254608,307.5000000000006,0.001282842774094206,-1.2665987014770507e-08,0.05636832274972493,447,322,1.7809533409774303,158.25,3297280,0.205810546875,0.010410285883699544,-0.001188340992666781,334.01
25.0,15.968717521429062,402.5000000000002,0.001508383482013187,9.313225746154785e-09,0.05464101976322936,446,323,1.7801285408437253,172.75,3307520,0.224169921875,0.010001573747740623,-0.0012741862272378057,336.36
25.0,15.968717819452285,450.0,0.0017311072820461958,-1.2665987014770507e-08,0.056950538462377555,446,324,1.7721987150609493,196.0,3317760,0.26943359375,0.011731718179726158,-0.0015415696438140004,340.88
47.50000000000001,15.968717968463897,450.0,0.0015744555254173064,-1.564621925354004e-08,0.05445240126078547,446,325,1.7800236821174622,207.25,3328000,0.24560546875,0.009510608416712784,-0.0012154103318607668,345.77
50.0,15.968717712163926,425.0,0.001914477134249637,2.6077032089233397e-09,0.050561680473339254,446,326,1.7818035461008548,187.5,3338240,0.2848388671875,0.007605167703559346,-0.0014118031707766932,340.72
47.50000000000001,15.968717712163926,300.0,0.001682013158352902,-1.1548399925231934e-08,0.053486897323230954,446,327,1.7881825484335423,154.75,3348480,0.26640625,0.007799307584537019,-0.0010941297416138696,333.8
25.0,15.968717819452285,277.5000000000002,0.0014008888201544778,-1.1548399925231934e-08,0.055590510815373806,446,328,1.7805495090782641,150.25,3358720,0.2229248046875,0.010544282170303631,-0.001270398234919412,333.62
25.0,15.968717640638351,327.5000000000002,0.0016765718178703537,0.0,0.05591977784026368,446,329,1.7823653034865856,164.5,3368960,0.275634765625,0.008892513585601591,-0.001221263303523301,338.07
25.0,15.968704932928086,327.5000000000002,0.0016401248734041474,8.940696716308593e-09,0.050815162473038814,446,330,1.772933054715395,161.0,3379200,0.259130859375,0.006195216775817869,-0.0011776570205256575,335.72
25.0,15.968717193603515,325.0,0.0013818320738209877,1.080334186553955e-08,0.052857963351725656,446,331,1.768179076164961,151.25,3389440,0.220849609375,0.008408805058934377,-0.0009899599503114588,328.65
25.0,15.968717068433762,250.0,0.0018197000226450656,7.078051567077636e-09,0.05119760963719685,446,332,1.7757543914020062,132.25,3399680,0.277880859375,0.007364286747429105,-0.0013228844331024448,323.69
25.0,15.968715679645538,325.0,0.0014865669013147454,7.450580596923828e-09,0.049587903622344484,446,333,1.7688712172210217,130.25,3409920,0.2085205078125,0.006164070619914241,-0.0009183636000670958,323.81
22.500000000000007,15.968717235326768,427.5000000000002,0.0016130551613997568,2.9802322387695314e-09,0.05164786552081892,446,334,1.7810880981385708,139.25,3420160,0.246240234375,0.008325414110015573,-0.0011794853144238004,321.61
25.0,15.968717277050018,475.0,0.001662649457119869,-1.1175870895385742e-09,0.05489802214711076,446,335,1.7798917651176454,163.25,3430400,0.25859375,0.00904895242965722,-0.0015522825578955235,329.03
25.0,15.968716460466386,475.0,0.0019759111832513554,1.4901161193847656e-08,0.05513778590141931,446,336,1.7737792000174522,173.0,3440640,0.29404296875,0.007617740341076739,-0.001121261975276866,334.32
25.0,15.968717473745347,430.0000000000004,0.0016658231723567952,-1.3411045074462891e-08,0.05474184531443518,446,337,1.771769431233406,174.0,3450880,0.265576171875,0.008493461573834793,-0.0009645859856391326,332.96
25.0,15.968717652559281,300.0,0.0016531207094431012,-2.9802322387695312e-08,0.05040796061712408,446,338,1.7718043133616448,141.0,3461120,0.2189697265625,0.007860333573262324,-0.001024871052140952,321.39
25.0,15.968717432022094,300.0,0.001755157051317724,8.195638656616212e-09,0.054461610310224326,446,339,1.7806496113538741,142.75,3471360,0.2566650390625,0.008572953004681949,-0.0013716258501517587,322.51
25.0,15.968717378377914,250.0,0.0016377018358525674,8.195638656616212e-09,0.05287299593370877,446,340,1.7781200475990773,136.75,3481600,0.2709228515625,0.008260917394636635,-0.001517534565209644,322.89
22.500000000000007,15.968717461824417,252.50000000000023,0.001499179575864673,3.3527612686157227e-09,0.05121570069640573,446,341,1.7746701054275036,139.0,3491840,0.2353759765625,0.007692346232715863,-0.0011960033854848007,330.47
25.0,15.9687175989151,277.5000000000002,0.001306087060384442,2.1979212760925294e-08,0.0522597243257009,446,342,1.7821888864040374,142.0,3502080,0.2215087890625,0.008081108167789352,-0.0008931493735872209,329.75
25.0,15.96871758699417,302.5000000000002,0.001433064050584676,3.7252902984619143e-10,0.05571782803871341,446,343,1.7828917093575,146.0,3512320,0.2155029296875,0.008694295902660087,-0.0010493605441297404,331.33
25.0,15.96871383190155,325.0,0.0017566296198282317,-1.5273690223693846e-08,0.05028133711320419,446,344,1.7826379530131817,141.0,3522560,0.272412109375,0.006746268663891897,-0.0013909437649999746,323.58
25.0,15.968717801570893,352.5000000000002,0.0016032203081692842,-8.940696716308593e-09,0.054417447992564635,446,345,1.7823136202991008,159.75,3532800,0.265234375,0.009955746804189402,-0.0014206461713911268,333.54
25.0,15.968717551231384,355.00000000000045,0.001578554145299904,-1.30385160446167e-08,0.05507486723940288,446,346,1.7853108130395412,164.25,3543040,0.24912109375,0.009174383704339562,-0.001051385567188845,337.65
25.0,15.968717396259308,355.00000000000045,0.001181909246204782,2.1979212760925294e-08,0.0534364865772077,446,347,1.7856847941875458,179.75,3553280,0.18798828125,0.009398594187859998,-0.0010066864240798167,345.28
25.0,15.968716514110564,325.0,0.001636735093762809,-1.564621925354004e-08,0.050645972988150566,446,348,1.7859160214662553,158.0,3563520,0.264892578125,0.0063940991311028485,-0.0010045208124211057,338.04
25.0,15.968703085184098,252.50000000000023,0.0016350237701715288,-5.587935447692871e-09,0.05417529919095772,446,349,1.7869068764150142,133.0,3573760,0.247607421875,0.008059626523933439,-0.001009030395289301,327.58
25.0,15.968717741966248,277.5000000000002,0.002114750721381142,-1.1175870895385742e-09,0.053464173784838254,446,350,1.779120920598507,135.75,3584000,0.3053466796875,0.007818317338205816,-0.0018890044586441946,326.4
25.0,15.968717807531357,330.0000000000004,0.0011616696290786877,-2.9802322387695314e-09,0.05296620462951124,446,351,1.7867433853447436,158.75,3594240,0.208447265625,0.009647104386385764,-0.001129360814957181,330.66
25.0,15.968711119890212,427.5000000000002,0.0012805376083122155,8.195638656616212e-09,0.051700042865006346,446,352,1.7841995999217033,173.75,3604480,0.2185546875,0.007143146400773048,-0.0009877577120278147,333.6
25.0,15.968716430664063,377.5000000000002,0.0012879278492050616,4.097819328308106e-09,0.051109543714036955,446,353,1.783865524828434,162.25,3614720,0.1934814453125,0.007253076436245465,-0.000888071001827484,328.38
25.0,15.968717461824417,307.5000000000006,0.0016773823042512959,5.587935447692871e-09,0.05409513203089442,446,354,1.781842375546694,144.5,3624960,0.296435546875,0.007821337196833155,-0.0017556716444232733,326.82
25.0,15.968717658519745,250.0,0.0012695777477418346,-8.568167686462402e-09,0.05180130065438769,446,355,1.7782816387712956,143.0,3635200,0.2224853515625,0.007481485065636661,-0.001030294207157567,330.39
25.0,15.968717950582505,250.0,0.0014859775863669711,8.568167686462402e-09,0.054016009075056395,446,356,1.7826039381325245,138.25,3645440,0.253076171875,0.008697019915780401,-0.001233139756732271,330.15
25.0,15.968717163801193,275.0,0.0016156602250532615,-1.1175870895385742e-09,0.05284442262138046,446,357,1.7729121275246142,158.75,3655680,0.2692138671875,0.008667750896120197,-0.0013712986259633909,332.56
25.0,15.968716597557068,225.0,0.001581550922912811,5.587935447692871e-09,0.052265488104449344,446,358,1.7832420252263546,149.75,3665920,0.238134765625,0.007329094437113781,-0.0009241156549251173,328.3
47.50000000000001,15.968717801570893,300.0,0.0010958821793650487,3.7252902984619143e-10,0.05336227195261619,446,359,1.783467921614647,160.0,3676160,0.172509765625,0.009050914547697176,-0.0008324441616423428,329.36
50.0,15.968717730045318,307.5000000000006,0.0017685743696389978,2.3096799850463868e-08,0.05072867236735016,446,360,1.78385161831975,160.5,3686400,0.2767578125,0.00823839563099682,-0.0013161061822756892,329.9
50.0,15.968717432022094,400.0,0.001259303763697517,-2.384185791015625e-08,0.053743058842386005,446,361,1.785594366490841,174.5,3696640,0.20546875,0.009523482694294216,-0.0007431485038978281,334.97
50.0,15.96871766448021,402.5000000000002,0.001251633712232092,-5.960464477539063e-09,0.05744908163833355,446,362,1.7836256526410579,186.5,3706880,0.201708984375,0.01055422586223358,-0.0008258785990619799,344.49
50.0,15.968717652559281,452.50000000000017,0.0015527457834480173,-1.1920928955078126e-08,0.052827209102123816,446,363,1.7858004786074162,201.25,3717120,0.2529541015625,0.009495318756671622,-0.001279172610702517,348.8
50.0,15.968717741966248,477.5000000000002,0.0016742323780050584,-5.587935447692871e-09,0.05241829967192333,446,364,1.7826123788952828,201.25,3727360,0.26572265625,0.008483984579106619,-0.0014546091690135654,350.6
50.0,15.968717205524445,455.0000000000004,0.0013737949146502616,-4.8428773880004884e-09,0.055068069931180894,446,365,1.7763121992349624,180.25,3737600,0.2482666015625,0.007840744280838408,-0.0009786258167878259,340.14
47.50000000000001,15.968717575073242,305.00000000000045,0.0013803006953253317,1.0058283805847169e-08,0.05079961473642895,446,366,1.7765880599617958,156.5,3747840,0.210009765625,0.00802269469568273,-0.0011846162378787994,336.68
25.0,15.968717676401138,305.00000000000045,0.001441827373622573,5.587935447692871e-09,0.05247815852587233,446,367,1.7841383084654807,156.25,3758080,0.26474609375,0.008852548279355688,-0.0013558903159719194,333.99
0.0,15.968717783689499,350.0,0.0014281380170587,1.4156103134155273e-08,0.0526752965318664,446,368,1.7858328096568585,165.0,3768320,0.2603759765625,0.008044756690105714,-0.0013951112676295451,334.47
22.500000000000007,15.96871726512909,350.0,0.0014513625362269523,9.313225746154785e-09,0.05554006989194995,445,369,1.7724316231906414,164.0,3778560,0.2320556640625,0.008582425841996155,-0.0011273492167674704,329.88
22.500000000000007,15.968717300891877,350.0,0.0015914780318667,-1.1548399925231934e-08,0.05292729917434182,445,370,1.7786609552800656,164.25,3788800,0.2549560546875,0.008785550686593525,-0.0012643970592762343,329.44
25.0,15.968717855215072,405.00000000000045,0.001596819002685379,1.080334186553955e-08,0.05444103127259675,445,371,1.7827326349914074,177.25,3799040,0.2830322265625,0.009854745065240422,-0.0012616589840035886,329.96
50.0,15.968716025352478,355.00000000000045,0.0014906511633910214,2.0116567611694337e-08,0.05044782239364515,445,372,1.7876288913190366,175.25,3809280,0.24931640625,0.008150865943252938,-0.0014026685181306674,332.77
47.50000000000001,15.968717795610427,300.0,0.0012001611551625047,-2.9802322387695314e-09,0.05373673851943632,445,373,1.7751869946718215,162.5,3819520,0.1943359375,0.009169104829561547,-0.000731174473912688,331.29
25.0,15.968717455863953,275.0,0.0015428225983427524,8.195638656616212e-09,0.04941906680259128,445,374,1.7771378748118878,140.5,3829760,0.2524169921875,0.006878291499151601,-0.00131428778913687,322.02
25.0,15.968717795610427,277.5000000000002,0.0014590102123975158,-3.3527612686157227e-09,0.05283564681990053,445,375,1.7806986026465892,158.0,3840000,0.2119140625,0.01098184744041646,-0.0009643748853704892,326.0
25.0,15.968717098236084,355.00000000000045,0.0016295262498829289,-4.470348358154297e-09,0.05184821791961099,445,376,1.7816230654716492,167.75,3850240,0.2740478515625,0.008973675624679345,-0.001247582176074502,326.38
25.0,15.968713790178299,355.00000000000045,0.00150199449142292,-1.3783574104309083e-08,0.0499384406998709,445,377,1.7792362578213214,161.0,3860480,0.27373046875,0.0054073451351541735,-0.00122841986194544,330.22
0.0,15.968717354536057,300.0,0.0014722123796815367,1.9371509552001954e-08,0.05188480285486372,445,378,1.7825625270605088,132.0,3870720,0.253662109375,0.007395140718244875,-0.0008475710443235585,321.71
0.0,15.968717765808105,275.0,0.0014779236585525269,1.4901161193847657e-09,0.05148656952930193,445,379,1.7812328405678273,124.75,3880960,0.2854736328125,0.008822031458566925,-0.001720570584802772,318.51
22.500000000000007,15.968717575073242,277.5000000000002,0.0019141128502951688,8.568167686462402e-09,0.051277334384603336,445,380,1.7819464355707169,136.25,3891200,0.2970458984375,0.0074597056030143,-0.0011604969218751648,316.75
25.0,15.968717682361603,305.00000000000045,0.001357041594542352,1.2293457984924316e-08,0.05158234495133514,445,381,1.779357959330082,154.5,3901440,0.2543701171875,0.009112137524061837,-0.0014429206639761105,321.14
25.0,15.968717175722123,305.00000000000045,0.0012476746669563,-1.1175870895385742e-09,0.053147362947155365,445,382,1.7786333359777928,156.25,3911680,0.2129150390625,0.008999798576439844,-0.0007864900748245418,324.61
25.0,15.968714773654938,305.00000000000045,0.0012902579914509716,1.862645149230957e-09,0.053907987998033244,445,383,1.7806800968945027,157.75,3921920,0.2451416015625,0.007391074441977707,-0.0011732318373105955,327.61
25.0,15.968717437982558,275.0,0.0013708754028726843,-7.450580596923828e-09,0.05116884523330469,445,384,1.7818152271211147,148.5,3932160,0.241357421875,0.006988105626987817,-0.0009492427026998485,326.09
25.0,15.968717622756959,252.50000000000023,0.001152960971373318,-1.1175870895385742e-09,0.05163515213408896,445,385,1.7838024131953716,137.0,3942400,0.2070068359375,0.008019805022468064,-0.0009470288714510389,320.96
25.0,15.968716788291932,250.0,0.001233026420690919,-1.5273690223693846e-08,0.05077621100891292,445,386,1.7785976350307464,131.0,3952640,0.2047607421875,0.0076650369046546984,-0.001016291694395477,317.35
25.0,15.968717849254608,300.0,0.001797371283475968,-1.7508864402770997e-08,0.05171631440617537,445,387,1.7721063159406185,144.0,3962880,0.2927001953125,0.007875475963192002,-0.0015132388267375062,323.9
25.0,15.968716210126876,357.5000000000007,0.0013940980770030364,1.1175870895385742e-09,0.054316115237821636,445,388,1.7734864339232446,154.5,3973120,0.2627197265625,0.008945796511707727,-0.0014032981525815558,326.88
25.0,15.968717533349992,327.5000000000002,0.0013326893168311925,-7.078051567077636e-09,0.05337071367592004,445,389,1.7866400942206382,166.0,3983360,0.224365234375,0.009202260759548154,-0.0008512045118550304,334.43
25.0,15.968717849254608,325.0,0.0013329545535611942,-1.30385160446167e-08,0.05111020263416292,445,390,1.782552158087492,166.5,3993600,0.2747314453125,0.008335914465715178,-0.001280359722659341,334.16
25.0,15.968717753887177,277.5000000000002,0.001130830874046751,-4.8428773880004884e-09,0.05348877260361884,445,391,1.7767633713781834,154.5,4003840,0.215625,0.008681962536866195,-0.0009238235601515043,328.58
25.0,15.96871777176857,275.0,0.001497361138984843,1.5273690223693846e-08,0.05331384316770105,445,392,1.7841977603733539,150.75,4014080,0.27666015625,0.008388823189125105,-0.001347783267556224,326.87
25.0,15.968717676401138,402.5000000000002,0.001173222295584253,8.940696716308593e-09,0.04884450900126529,445,393,1.7878809943795204,165.0,4024320,0.21630859375,0.008052043990983294,-0.0011226688613533043,327.88
