policy_entropy,value_loss,frames,grad_norm,P09:episode_rewards,P01:episode_rewards,PMM:episode_rewards,episode_length,fps,explained_variance,advantage_norm,policy_loss,epoch_idx
1.0399334913492202,0.04544740490615368,2648000,0.806268745869041,90.0,32.0,61.44,1164.07,317,0.6543791550397873,2.458791481256485,-0.01844331248676099,331
0.9987256407737732,0.03817194098141044,2656000,0.7920438118880919,85.50000000000004,31.5,60.97,1157.75,317,0.6509682285785675,2.251430006027222,-0.013270866613893303,332
1.0354844599962234,0.03506810215767473,2664000,0.8123191785922718,90.0,31.5,61.54,1161.68,317,0.6713503384590149,2.1894952791929243,-0.009169367468421114,333
0.9881707400083541,0.08977094517089426,2672000,1.4073214164845524,91.60000000000005,29.700000000000003,62.36,1164.49,317,0.5587899500131607,2.899447653889656,-0.023092411315301434,334
1.048706836104393,0.04215999567881226,2680000,0.8005982973313399,85.50000000000004,29.700000000000003,60.66,1141.73,317,0.6570594888925553,2.328445543050766,-0.01660888464684831,335
0.9858935445547103,0.05549232275690883,2688000,1.0453788328609575,90.10000000000001,29.700000000000003,62.51,1137.58,317,0.648598991036415,2.4949311208724976,-0.01796443940140307,336
0.9822159081697464,0.04166772737167776,2696000,1.0930279526601123,91.30000000000003,33.0,64.18,1164.79,317,0.5976712787151337,2.4152159917354585,-0.012533960743749049,337
1.0154548734426498,0.03266143708257005,2704000,0.841273697589364,91.30000000000003,35.9,65.22,1182.27,317,0.671998039484024,2.1259075319767,-0.010254681983496994,338
1.0735638344287872,0.04220480538439006,2712000,0.850080616375116,83.70000000000006,33.9,62.01,1145.71,317,0.38807834208011627,2.2893045490980146,-0.02820515991101274,339
1.0504571998119354,0.030748265269212424,2720000,0.726270252309644,83.70000000000006,17.9,59.07,1095.43,317,0.6886496883630753,1.9710325640439987,-0.008272432452358772,340
1.0023007428646087,0.03715944389346987,2728000,0.8218735855041645,83.70000000000006,19.700000000000003,58.68,1094.69,317,0.6642619788646698,2.216042742729187,-0.019059830237820277,341
1.0084537214040756,0.03803065480664372,2736000,0.7877696696513796,81.10000000000001,19.700000000000003,54.69,1081.99,317,0.6349767249822617,2.2525241684913637,-0.014763770321151242,342
1.034740594625473,0.07084513011388481,2744000,1.5186161921352663,82.80000000000007,19.700000000000003,57.79,1100.08,317,0.6389133149385452,2.8155629456043245,-0.013409502425929531,343
1.0317410242557525,0.041170090287923816,2752000,0.8054713939311049,91.20000000000002,19.700000000000003,57.71,1085.8,317,0.5989025217294693,2.340906699895859,-0.017660889638355003,344
1.0394575214385986,0.03877546930219978,2760000,0.7771321964451878,91.20000000000002,19.700000000000003,58.26,1088.45,318,0.6179340308904648,2.283417469859123,-0.006395967254284187,345
1.030061932206154,0.06294225274585187,2768000,1.665449790247101,91.20000000000002,19.700000000000003,60.49,1089.14,318,0.7313435190916061,2.651386705636978,-0.01861111196980346,346
1.0408865171670914,0.07921535932458937,2776000,1.4539690928095756,93.0,19.700000000000003,59.78,1095.79,318,0.6015144711732865,2.9148912382125856,-0.022244989958708175,347
1.0494645476341247,0.044976403466425834,2784000,0.805162041589114,93.10000000000001,19.700000000000003,62.05,1107.39,318,0.6527828228473663,2.376988271474838,-0.01961353714490542,348
1.020184618830681,0.02809441669844091,2792000,0.6092264243507919,93.10000000000001,16.700000000000003,61.61,1105.97,318,0.6805104976892471,1.9524640333652497,-0.007390801878646016,349
1.0496831917762757,0.12662545422557742,2800000,1.7431357498920914,93.10000000000001,16.700000000000003,62.15,1116.74,318,0.6969970655441284,3.0742942452430726,-0.01593702909827698,350
1.0503326523303986,0.04590393618680537,2808000,0.8604013951060899,92.10000000000001,16.700000000000003,62.0,1114.5,318,0.6678163480758667,2.404396980404854,-0.021970421664068453,351
1.05040983915329,0.07715988230891525,2816000,1.1367278280251962,93.0,16.700000000000003,63.7,1109.21,318,0.684094375371933,2.7224228531122208,-0.015337856073820148,352
1.0677765768766403,0.04292806978803128,2824000,0.8356931357026692,93.0,16.700000000000003,63.72,1110.51,318,0.6829179984331131,2.323198360204697,-0.017716134034562857,353
1.0423351263999938,0.061394994938746096,2832000,0.9666713457406364,97.10000000000001,22.700000000000003,67.66,1153.04,318,0.6150675362348557,2.4615387618541718,-0.02191153258347185,354
1.068971751332283,0.03837865779176355,2840000,0.7329184467580014,98.10000000000001,28.799999999999997,71.26,1200.39,318,0.6715900278091431,2.247635896205902,-0.013029295232554432,355
1.089422082901001,0.04244173766579479,2848000,0.7664458705795694,98.10000000000001,33.9,72.83,1219.14,318,0.6727913177013397,2.3513298082351684,-0.011373257650993764,356
1.0619687414169312,0.034602792095392944,2856000,0.6592238860090256,98.10000000000001,34.0,73.81,1226.04,318,0.6843273502588272,2.098641961812973,-0.010611258290009574,357
1.0880899232625962,0.04679268082138151,2864000,0.8629457096004423,97.10000000000001,34.0,72.03,1231.09,318,0.647587086558342,2.444882835149765,-0.024707305463962256,358
1.0576957523822785,0.04233560873195529,2872000,0.889513028723681,98.10000000000001,34.0,72.7,1238.27,318,0.6264407080411911,2.2969681066274643,-0.027780653656227516,359
1.046175236105919,0.032716898694634435,2880000,0.6993293866374078,98.10000000000001,33.9,71.93,1230.06,318,0.7045451802015305,2.064098579287529,-0.012040697625780012,360
1.0670506727695466,0.03205909952288494,2888000,0.6726653827225261,97.10000000000001,32.8,68.78,1218.12,318,0.7110910528898239,1.9847954052686692,-0.015554402115521953,361
1.0952309024333955,0.062253730427473786,2896000,1.034703970460674,92.0,33.9,67.02,1206.28,318,0.7076198726892471,2.7629918575286867,-0.012810570430883673,362
1.041410489678383,0.045977550856769085,2904000,0.8203581658479296,92.0,32.8,68.46,1202.05,318,0.6596877408027649,2.222372205257416,-0.012039641612791457,363
1.0320631420612336,0.04846738800406456,2912000,0.9130006368046257,92.60000000000005,32.8,69.05,1205.54,318,0.6097314488887787,2.423172876238823,-0.02158805948623922,364
1.0769237333536148,0.04053040391765535,2920000,0.8122601677591266,96.20000000000002,33.9,68.7,1216.39,318,0.6329356735944748,2.3352658420801164,-0.01484107250755187,365
1.0496113342046738,0.04050689056981355,2928000,0.8391520966040624,96.20000000000002,34.0,69.07,1220.69,318,0.6685152781009674,2.2163134104013444,-0.02145855141163338,366
1.0460328376293182,0.04594187548849732,2936000,0.843859177034958,96.20000000000002,34.0,67.57,1228.55,318,0.6648332494497299,2.369130803346634,-0.01179297863971442,367
1.0314493811130523,0.04293494198936969,2944000,0.8034690627072715,102.20000000000002,38.0,70.94,1243.83,318,0.6351284098625183,2.2667029720544813,-0.011608954766998067,368
1.044133692383766,0.03887532443739474,2952000,0.7207356309977669,104.20000000000002,38.0,71.23,1242.55,318,0.6576274883747101,2.2490933591127398,-0.013802639907953562,369
1.0863092815876008,0.04442007144913077,2960000,0.9634291640929702,102.0,0.0,47.35,864.24,318,-0.251094731092453,2.1155361112952233,-0.025611715888699108,370
1.0826719081401825,0.028604259395506232,2968000,0.7084198811689837,102.0,0.0,44.06,810.4,318,0.6889782708883285,1.9167596578598023,-0.0009193386245169677,371
1.0539504754543305,0.039401809507980945,2976000,0.7373280388621013,102.0,0.0,42.56,796.24,318,0.6892031067609787,2.2355916649103165,-0.024939195497790934,372
1.0459395992755889,0.043104820516891774,2984000,0.7984318003650027,91.10000000000001,0.0,37.93,780.07,318,0.6470014762878418,2.326409640908241,-0.02149156514526112,373
1.0259392213821412,0.02947949501685798,2992000,0.6461242365598041,91.10000000000001,0.0,37.76,777.66,318,0.6898698109388351,1.8910311484336852,-0.011407262933571473,374
1.0082786798477172,0.05624947537202388,3000000,1.1277202106772908,86.10000000000001,0.0,38.01,771.46,318,0.5637502664327622,2.7173586213588714,-0.023831788348034025,375
0.982846868634224,0.03973311791662127,3008000,0.8603215534655558,86.10000000000001,0.0,38.06,771.83,318,0.6727499502897263,2.1910798680782317,-0.020828111094015184,376
1.026562698483467,0.038104973118752244,3016000,0.8059262114297003,86.10000000000001,0.0,36.65,765.55,318,0.6687467885017395,2.2040564423799514,-0.019375024615801522,377
1.0149075973033905,0.046425659442320466,3024000,0.9043410963256736,86.10000000000001,0.0,36.93,771.6,319,0.6068449634313583,2.461745381951332,-0.020064161198679358,378
1.0177475994825362,0.03837202819995582,3032000,0.7871394810482469,91.0,0.0,38.18,770.38,319,0.6725854671001434,2.1795989090204237,-0.017594612465036335,379
1.014499615430832,0.06642835977021605,3040000,1.174016689631567,91.10000000000001,0.0,40.23,787.21,319,0.6190212178230285,2.8453727740049364,-0.024953831290185916,380
1.0110750824213028,0.07962831081356853,3048000,1.0471158891728505,107.30000000000003,0.0,47.92,868.18,319,0.586605903506279,2.579415253996849,-0.024451451192726383,381
1.0213805043697357,0.037496363027021286,3056000,0.7529770814802172,110.10000000000001,0.0,50.84,904.62,319,0.669811686873436,2.193372742533684,-0.014257777260390868,382
1.037630679011345,0.041525545273907484,3064000,1.1108251314417443,110.10000000000001,0.0,55.39,971.37,319,0.6302183580398559,2.259276893734932,-0.021127471659856383,383
1.017701680660248,0.051845827670767904,3072000,1.0145049813933482,117.20000000000002,2.0,63.06,1089.19,319,0.5870988917350769,2.6000907707214354,-0.025871896832832135,384
1.0413818883895873,0.03305674153845757,3080000,0.8270751047418446,117.20000000000002,17.60000000000001,66.06,1139.78,319,0.6726323980093002,2.0666256296634673,-0.016084161789913197,385
1.0612285453081132,0.04044790214858949,3088000,0.8050424228276175,117.20000000000002,30.800000000000004,69.58,1211.6,319,0.6724024641513825,2.2664946645498274,-0.013633766162092798,386
1.025507071018219,0.04314492313656956,3096000,0.8638345141145435,117.20000000000002,40.0,73.77,1263.56,319,0.6671711874008178,2.329938216805458,-0.016247729389087907,387
0.9575193792581558,0.03887931206263602,3104000,0.8518193546942279,117.20000000000002,41.8,75.2,1276.69,319,0.6262274086475372,2.2440965974330904,-0.022600056893279544,388
1.0001922446489333,0.03460448377765715,3112000,0.7685644355873368,117.20000000000002,41.8,74.84,1279.95,319,0.6608897095918655,2.1016161894798278,-0.015305119259282947,389
1.0001281386613845,0.042979782158508895,3120000,0.7904808104375401,117.20000000000002,41.8,76.32,1297.34,319,0.6611979520320892,2.3350729894638063,-0.015201768309343605,390
0.9815512365102768,0.07471537520177662,3128000,1.0273084594475586,120.0,40.0,78.28,1288.41,319,0.6302603125572205,2.8712515020370484,-0.01581931967026321,391
1.0256022220849992,0.05898672231007367,3136000,0.8677726640960016,120.0,40.9,79.61,1295.32,319,0.6499262601137161,2.5512862825393676,-0.02338908642588649,392
1.015907471179962,0.03273158507887274,3144000,0.6506897969813236,119.10000000000001,41.9,80.01,1302.36,319,0.6719245493412018,2.03598168194294,-0.010489933581411606,393
1.0187568908929825,0.03303153932094574,3152000,0.6849555931189454,111.80000000000007,41.9,79.08,1300.34,319,0.6683557218313217,2.02765784740448,-0.009991905465722085,394
1.0175304782390595,0.039857975915074347,3160000,0.7311802121927906,111.80000000000007,41.9,78.45,1307.91,319,0.69695749938488,2.1868542927503585,-0.012118066429684405,395
1.0058311110734939,0.16411283809226007,3168000,1.547075306583561,111.80000000000007,42.900000000000006,80.41,1316.06,319,0.2390025633573532,3.0627704352140426,-0.01713259256037418,396
1.022392590045929,0.1533574518188834,3176000,1.6120276290189781,112.10000000000001,42.0,80.32,1314.82,319,0.7312724190950394,3.3404542744159698,-0.021160054245119683,397
1.0381365460157395,0.03540222839917988,3184000,0.7288791716231684,112.10000000000001,42.0,82.46,1320.62,319,0.6607346749305725,2.170634744167328,-0.011498393162037246,398
1.0327076971530915,0.04430017717648298,3192000,0.7909015666444792,112.10000000000001,42.0,82.48,1322.75,319,0.6580042177438736,2.3720343667268753,-0.021766742880936364,399
1.0393084400892258,0.047385833775624636,3200000,0.9614335611855672,112.0,42.0,81.81,1321.25,319,0.6575327867269516,2.3985475987195968,-0.025046037123393036,400
1.0326493859291077,0.03659834095276892,3208000,0.6886649907098332,109.30000000000003,41.9,81.3,1311.72,319,0.7075278609991074,2.099283853769302,-0.01529944317007903,401
1.0456312143802642,0.0437181687168777,3216000,0.8076769078211212,109.30000000000003,43.8,81.94,1312.35,319,0.662125518321991,2.371921594142914,-0.017180376684118526,402
1.0137222641706467,0.0635104489326477,3224000,1.220933103175848,112.0,44.7,84.96,1320.09,319,0.7457226872444153,2.8314770364761355,-0.01594353543667239,403
1.0295402586460114,0.061835608622059224,3232000,1.0979364097726412,112.10000000000001,41.0,85.98,1323.21,319,0.43283295691013335,2.494086980223656,-0.012999068508038362,404
1.0594984889030457,0.03989331444259733,3240000,0.8823214147542556,112.10000000000001,40.7,86.55,1318.56,319,0.6533681094646454,2.283147512078285,-0.02193140986011713,405
1.039907791018486,0.07997435858938844,3248000,1.689514682351228,114.2000000000001,40.7,88.16,1312.69,319,0.7393000334501266,3.0257601392269136,-0.017507459206972272,406
0.9073027900606394,0.04125194681924768,3256000,1.0552272592203347,105.70000000000006,17.0,75.43,1197.68,319,0.3905757278203964,2.182520454525948,-0.01765608970046742,407
1.0494258564710617,0.028696197629906238,3264000,0.6127730444820177,102.30000000000003,16.9,73.18,1171.02,319,0.7182402104139328,1.8502720010280609,-0.00874682915629819,408
1.0613665103912353,0.04282668875530362,3272000,0.766012255596516,102.30000000000003,16.9,72.18,1158.42,319,0.6625474435091019,2.3288513845205308,-0.013873796124244109,409
1.0514644759893417,0.033273798774462196,3280000,0.7065098834126359,101.10000000000001,16.9,70.44,1158.79,320,0.731494437456131,1.9628476744890213,-0.01318348573462572,410
1.0461239659786223,0.0431811200780794,3288000,0.8978608629095334,98.0,16.9,68.76,1163.55,320,0.6889085328578949,2.343647941350937,-0.024518172466669055,411
1.0131553661823274,0.03957240358926356,3296000,0.7433582864804319,98.0,16.9,66.05,1154.68,320,0.6892396748065949,2.235563560128212,-0.011620264907833189,412
1.0343494069576264,0.044317503422498704,3304000,0.820131350965966,95.30000000000003,16.9,64.19,1126.69,320,0.6811344105005265,2.3080654621124266,-0.018829139212029986,413
1.025625649690628,0.03164157012011856,3312000,0.6928191106995873,95.30000000000003,16.9,64.19,1126.75,320,0.71465096950531,1.9643198627233505,-0.012590253400849178,414
1.0234753346443177,0.03775413984898478,3320000,0.7526448664307231,98.0,16.9,64.56,1126.6,320,0.6615146976709366,2.146570463180542,-0.009977148185716942,415
1.0366838800907134,0.048102235537953675,3328000,0.869867672978429,98.0,16.9,67.08,1155.88,320,0.6204314345121383,2.4647878193855286,-0.019155139412905555,416
1.059597265124321,0.11508974872063846,3336000,1.194576182055137,102.60000000000005,16.9,65.76,1153.4,320,0.6026849043369293,2.963124958872795,-0.014190185709157959,417
1.055610067844391,0.0467295296350494,3344000,0.8644396826705391,102.60000000000005,16.9,65.51,1150.25,320,0.645972843170166,2.4212916499376296,-0.018967499866266734,418
1.1285530197620393,0.05404986451845616,3352000,0.9348583111135602,95.0,3.700000000000001,54.97,1022.46,320,-0.06474129974842072,2.599888036251068,-0.03273888942261692,419
1.039819849729538,0.03654744227882475,3360000,0.7323559347484984,95.0,4.9,55.54,1032.8,320,0.7036102962493896,2.085859800577164,-0.012260421692044474,420
1.0536944794654846,0.030634701368398964,3368000,0.7205805505055674,95.0,8.9,56.84,1056.62,320,0.6514044928550721,1.9797185510396957,-0.009391661353620294,421
1.0265827310085296,0.04746408401057124,3376000,0.8797638656935777,98.40000000000003,8.9,57.83,1069.76,320,0.6486054217815399,2.3987098687887194,-0.015944066344527528,422
1.0575891315937043,0.04354773406405002,3384000,0.9157378528032409,102.30000000000003,8.9,57.13,1054.54,320,0.6658575665950776,2.325367257595062,-0.028537381729183835,423
1.0673665034770965,0.038922456279397014,3392000,0.7990053434632253,98.40000000000003,8.9,55.98,1047.76,320,0.6690259784460068,2.252948053479195,-0.008252480401133654,424
1.0843328762054443,0.03763539943378419,3400000,0.7676197332282139,96.20000000000002,8.9,54.71,1036.78,320,0.6815611171722412,2.1639635795354843,-0.014578125168045518,425
1.0787993305921555,0.04199447624851018,3408000,0.8345941687610017,96.20000000000002,8.9,53.82,1036.76,320,0.5766471672058106,2.2941223108768463,-0.024964251148776383,426
1.0730340522527695,0.04296188881620765,3416000,0.7243284678211254,96.20000000000002,8.9,53.71,1040.17,320,0.6803579813241959,2.3013778895139696,-0.019681660383939745,427
1.056556299328804,0.03239086764398962,3424000,0.5892526251632609,93.20000000000002,8.9,51.63,1020.39,320,0.7062184077501297,2.0068496763706207,-0.008576155761547853,428
1.0443473434448243,0.03913284088484943,3432000,0.7258713512641196,90.0,8.9,49.59,1009.14,320,0.6569306403398514,2.204780489206314,-0.01835725616896525,429
1.0545932686328887,0.03304918869864196,3440000,0.6760806410372048,93.20000000000002,8.9,50.4,1017.43,320,0.6809108763933182,2.0377825725078584,-0.007038008978997823,430
1.0309792268276214,0.043923030314035716,3448000,0.7809083109284525,96.0,8.9,51.71,1034.28,320,0.6731104838848114,2.2832413601875303,-0.020441310498863458,431
1.0382949090003968,0.037710219267755744,3456000,0.7374067332161383,96.20000000000002,9.0,53.26,1053.13,320,0.6579486399888992,2.201995448470116,-0.011238468969713722,432
1.0366622829437255,0.03251072631683201,3464000,0.6024122584857646,98.10000000000001,9.0,55.18,1073.35,320,0.6976549851894379,1.9420973592996598,-0.013138532452867367,433
1.003018877506256,0.0810019052773714,3472000,1.250865444305432,105.10000000000001,17.9,60.59,1132.29,320,0.6379550868272781,3.2149349200725554,-0.022075533828719927,434
1.049360004067421,0.11116870185360313,3480000,1.184541202360384,115.30000000000003,28.0,73.61,1216.79,320,0.5851470464468003,2.8354950803518295,-0.016625277631683276,435
1.0496610963344575,0.042714704470708964,3488000,0.8561598293399271,117.10000000000001,36.9,76.48,1246.48,320,0.6161528408527375,2.298622314929962,-0.01509442823327845,436
1.024526562690735,0.1081350930640474,3496000,1.2662114277266392,117.10000000000001,38.0,78.6,1262.98,320,0.5846964639425277,2.9829737478494645,-0.02165831549151335,437
1.1288878786563874,0.06757550477748736,3504000,1.1322730673830508,119.60000000000005,27.5,75.7,1196.5,320,0.45484795928001404,2.6987123817205427,-0.0364774272768409,438
1.080145109295845,0.02243992124684155,3512000,0.5559263733835749,119.60000000000005,20.5,74.98,1183.38,320,0.7176650011539459,1.7102174961566925,-0.0017067881099501392,439
1.056940039396286,0.04801251620287075,3520000,0.8540200857750618,119.60000000000005,20.9,75.02,1176.87,320,0.6423544275760651,2.4591626673936844,-0.021020910757943056,440
1.1368951147794724,0.038714968729764224,3528000,0.7749305679234739,125.0,6.9,69.75,1079.33,320,0.3725897407531738,2.2003150194883347,-0.025616345454909605,441
1.0752594149112702,0.03433184744324535,3536000,0.8001593498070241,125.0,5.9,68.28,1055.01,320,0.6945082110166549,2.0480430090427397,-0.008842935769935138,442
1.0632000535726547,0.04042967396322638,3544000,0.7520231424580714,118.10000000000001,5.9,64.46,1032.16,320,0.6979707980155945,2.1551607632637024,-0.018868350294069386,443
1.0611207735538484,0.04462007540743798,3552000,0.8354398309928874,118.10000000000001,5.9,64.37,1028.07,320,0.6642311429977417,2.3664776825904847,-0.01694463881809497,444
1.0613241463899612,0.039760337197221815,3560000,0.7350181126372857,117.20000000000002,5.9,63.88,1024.05,320,0.6847548949718475,2.187038314342499,-0.016534566567861474,445
1.0139178395271302,0.03881620902800933,3568000,0.7116836440059668,108.90000000000008,5.9,63.39,1020.3,320,0.698915399312973,2.135940446853638,-0.017755190350289923,446
1.123429878950119,0.10277904288843275,3576000,2.1215454735844936,88.10000000000001,3.8000000000000007,48.83,923.96,320,0.728532818555832,3.0961052918434144,-0.021727288598776796,447
1.0781662207841873,0.034626460347790274,3584000,0.7583946589636019,81.20000000000002,3.8000000000000007,42.1,864.91,320,0.6980084484815597,2.118507925271988,-0.012466256601619534,448
1.059238813519478,0.04636491853743792,3592000,0.838219228501637,81.20000000000002,4.700000000000001,42.44,873.14,320,0.6496115350723266,2.404419677257538,-0.013085040324367582,449
1.0311252528429031,0.04340028116945177,3600000,0.782894614107247,83.30000000000003,6.9,44.89,907.67,320,0.6839650964736939,2.2732363569736482,-0.021538101851183454,450
1.0475609958171845,0.03855232497677207,3608000,0.810864373078342,85.10000000000001,6.9,47.87,937.33,320,0.6672183722257614,2.1572204089164733,-0.017252300980326252,451
0.9980414915084839,0.11302917435299605,3616000,1.4358676820773166,93.10000000000001,6.9,53.13,960.97,320,0.7152081048488617,3.3184733176231385,-0.017075174376950598,452
1.0210361355543136,0.04093689193483442,3624000,0.770954019731392,93.10000000000001,7.9,53.65,971.6,320,0.6495352280139923,2.2331395733356474,-0.010743177889380603,453
0.9914782947301864,0.11831198294647038,3632000,1.5441167797656907,109.40000000000003,8.0,59.1,1004.44,320,0.632476966381073,3.324035346508026,-0.014383570457066525,454
0.9717812281847,0.04919935989193618,3640000,0.9113944419366389,116.50000000000004,11.700000000000001,65.26,1066.0,320,0.6706124693155289,2.40628675699234,-0.010664860638353275,455
1.0013096457719803,0.038130533143412325,3648000,0.8337310753046191,121.50000000000004,15.9,68.82,1108.08,320,0.6971829092502594,2.103740730881691,-0.010258260864757176,456
1.0470932441949845,0.05126814995892346,3656000,0.9615704790555226,126.10000000000001,15.9,73.55,1130.14,320,0.6756808143854142,2.479425675868988,-0.012700344695622335,457
1.0023601669073106,0.15155822468455882,3664000,1.6691096060562673,128.00000000000009,15.9,76.6,1131.14,320,0.7229125732183457,3.4453456515073775,-0.002208710005506873,458
1.0263520514965057,0.05286191372200846,3672000,1.0474994235785635,167.70000000000041,15.9,80.8,1152.72,320,0.6863992434740066,2.4871932631731033,-0.020130551567999647,459
1.0562798792123795,0.03301996848545968,3680000,0.7002608554657105,167.70000000000041,15.9,81.18,1164.59,320,0.6668263304233552,2.0426750057935714,-0.009209919313079809,460
1.0226410049200059,0.05066038375720382,3688000,0.8818525874757828,167.70000000000041,15.9,81.84,1170.58,320,0.62527388215065,2.555591772198677,-0.02269118319192785,461
1.1834246510267257,0.04395795900840312,3696000,1.033758742159179,154.00000000000006,0.0,71.81,992.91,320,0.44556567549705506,2.200825159549713,-0.024905867926427162,462
1.0705979520082474,0.026093238699249923,3704000,0.5579680046458378,149.40000000000003,0.0,67.98,965.85,320,0.7381861072778702,1.7922599214315413,-0.0019611188607814257,463
1.0333102035522461,0.04278894967865199,3712000,0.8167841621312943,138.2000000000001,0.0,64.07,941.03,320,0.6685369610786438,2.3188917416334154,-0.01656274789434974,464
0.9804569053649902,0.057528674164786936,3720000,1.0426308667764252,133.70000000000016,0.0,62.97,933.48,320,0.7230717080831528,2.647297419309616,-0.012806298464129213,465
0.9853353947401047,0.04278865943662822,3728000,0.9820991259710443,133.70000000000016,0.0,64.68,953.63,320,0.6528822422027588,2.2876611429452898,-0.020973081309348343,466
1.0028720849752426,0.04670917491428554,3736000,0.8876189889099078,126.20000000000002,0.0,61.12,933.03,320,0.7045591270923615,2.3129398328065873,-0.006915205390214396,467
1.2319344848394393,0.05256214692693902,3744000,0.9685296354905243,87.1000000000001,0.0,31.64,604.69,320,0.010057289600372315,2.41900382399559,-0.03254495091328863,468
1.0653713518381118,0.0305226616805885,3752000,0.7957553979287194,80.60000000000005,0.0,29.81,582.74,320,0.6164485007524491,1.9327480405569077,-0.005030067546758801,469
1.0673297268152238,0.0400415562139824,3760000,0.7819151956321281,79.10000000000001,0.0,30.74,606.52,320,0.7130548220872879,2.1793225687742233,-0.011440490104505444,470
1.0461405950784683,0.038933704406954345,3768000,0.8268069608408962,86.30000000000003,0.0,36.12,690.05,320,0.6873121482133865,2.128659163713455,-0.01412791550217662,471
1.03971502661705,0.04042200329713523,3776000,0.8307950377435382,89.80000000000007,0.0,39.42,736.19,320,0.6730776298046112,2.1972211706638336,-0.017382178085972554,472
1.0261870503425599,0.04564134629908949,3784000,0.9478424394318126,97.40000000000003,0.0,43.17,794.0,320,0.656701677441597,2.350486342906952,-0.019710069935536013,473
1.0707454442977906,0.04419655591249466,3792000,0.8576150735741507,101.40000000000003,0.0,48.37,869.45,320,0.4143315005302429,2.3061934274435045,-0.02434372838237323,474
1.032168618440628,0.033778376118279996,3800000,0.6757791550091228,105.30000000000003,0.0,49.05,874.23,321,0.7063864153623581,1.9884590739011765,-0.012026427259625052,475
1.031039965748787,0.10947944744024425,3808000,1.3565466011339438,97.10000000000001,0.0,45.66,854.5,321,0.6096801894903183,2.610524029135704,-0.010169527142934384,476
1.04126491189003,0.12283995008096099,3816000,1.4844064146461722,103.80000000000007,0.0,48.67,866.18,321,0.6504176062345505,3.235419375896454,-0.014559345484012737,477
1.017636260986328,0.04683905982878059,3824000,0.8587364233786081,102.10000000000001,0.0,47.39,854.39,321,0.695068776011467,2.3135518419742582,-0.023695758708927313,478
1.0075467598438264,0.06026828086469323,3832000,1.1143518089537323,111.10000000000001,0.0,50.01,869.31,321,0.589386578798294,2.7119508421421052,-0.021709069631178864,479
1.0167748409509658,0.07476536850910634,3840000,1.0985233488947534,115.20000000000002,0.9000000000000004,56.37,927.01,321,0.7051575481891632,2.77983328640461,-0.013891054911073297,480
1.015276985168457,0.0931706471554935,3848000,1.159513394483146,118.50000000000004,0.9000000000000004,65.7,993.72,321,0.6209892839193344,3.0653296023607255,-0.01584170206435374,481
1.0059153658151627,0.06389580777380616,3856000,1.0319345079255655,123.50000000000004,1.0,72.02,1065.35,321,0.6003655058145523,2.696444048285484,-0.018564535960322245,482
1.00864634513855,0.063682771618478,3864000,0.9961118862255229,128.20000000000002,3.0,77.73,1129.61,321,0.5916821217536926,2.5842999458312987,-0.02642880046623759,483
1.0659320652484894,0.06048954890109599,3872000,1.192708973283725,131.60000000000014,27.9,84.48,1209.0,321,0.4557478851079941,2.6933972597122193,-0.025797095334382902,484
1.008894990682602,0.03324399621225894,3880000,0.7307437358927567,131.60000000000014,23.6,83.32,1194.58,321,0.7390612822771072,1.8796009355783463,-0.015599184316815808,485
1.030464215874672,0.05344171723816544,3888000,0.9551557842990399,131.60000000000014,23.6,81.52,1176.12,321,0.6364462870359421,2.452415573596954,-0.025484485239139758,486
1.034093002676964,0.04342730586417019,3896000,0.800272845439933,131.60000000000014,23.6,81.1,1173.37,321,0.6584469610452652,2.2286870110034944,-0.01546756946365349,487
0.9940174317359924,0.041911745979450646,3904000,0.7630252588746219,131.60000000000014,23.6,81.67,1180.42,321,0.7107403254508973,2.1467046195268633,-0.027456847153080163,488
0.9800471991300583,0.04151330807246268,3912000,0.8233187664202558,146.10000000000002,25.400000000000002,84.18,1200.92,321,0.6642767071723938,2.2417239993810654,-0.01808745339687448,489
0.9841858905553817,0.03932961950544268,3920000,0.7493374981557642,131.70000000000016,27.8,85.5,1217.79,321,0.6616491168737412,2.178175631761551,-0.01057319547457155,490
1.0107024616003037,0.05325951841659844,3928000,0.9801529803305337,150.70000000000033,27.8,90.33,1244.08,321,0.7280736225843429,2.4655663990974426,-0.014509351380293084,491
1.0136309176683427,0.10692848095204681,3936000,1.2023837080671207,185.00000000000009,27.8,93.38,1259.73,321,0.6939691084623337,3.0406562757492064,-0.00853942139132414,492
1.015647218823433,0.07023663618601858,3944000,1.090488270800875,150.70000000000033,27.8,92.98,1260.18,321,0.648459545969963,2.6977117800712587,-0.02199205670680385,493
1.0330494141578674,0.03694975346326828,3952000,0.7091208366095794,150.70000000000033,27.8,94.18,1276.8,321,0.6653684067726136,2.1678215992450713,-0.0059400374724646095,494
1.0000111746788025,0.08979335424024612,3960000,1.2153499077954173,195.80000000000015,27.8,98.98,1295.44,321,0.7205288749933243,3.091988966464996,-0.014447458502472728,495
0.958973234295845,0.08686132858972996,3968000,1.236468733246674,214.1000000000002,27.8,101.84,1302.23,321,0.7074148041009903,2.9161366558074953,-0.03125590399606153,496
0.9894785833358765,0.07148836385924369,3976000,1.237635615772997,195.80000000000015,27.8,99.47,1289.87,321,0.6314421558380127,2.8834205782413482,-0.00996821446926333,497
