epoch_idx,frames,grad_norm,policy_entropy,value_loss,PMM:episode_rewards,P09:episode_rewards,policy_loss,explained_variance,P01:episode_rewards,advantage_norm,fps,episode_length
320,2560000,0.8834747556859935,1.0253857558965682,0.04464071995578706,43.71,60.10000000000001,-0.021615526973619126,0.6614907974004746,24.0,2.525368169546127,536,991.22
321,2568000,0.7369130645838321,1.060014660358429,0.03940678782761097,41.97,59.10000000000001,-0.011650756269227713,0.6804871964454651,23.0,2.332632327079773,536,972.96
322,2576000,0.7441266977302529,1.0178968995809554,0.04202951971441507,41.48,59.10000000000001,-0.006897509124828502,0.6340358811616897,23.0,2.42025088429451,536,964.54
323,2584000,0.8021846365769343,1.0476509082317351,0.04241145079024136,41.12,55.400000000000034,-0.015278668539540376,0.6546545988321304,23.0,2.4462801718711855,536,957.13
324,2592000,0.7086251972205548,1.043980683684349,0.03893834765534848,42.62,60.10000000000001,-0.015673748136032374,0.6246659404039383,23.0,2.3635234797000884,536,980.65
325,2600000,0.7109202508506691,1.025935629606247,0.04150254885666072,43.58,61.10000000000001,-0.015437968820842798,0.6347952735424042,23.9,2.395793932676315,536,987.07
326,2608000,0.7174706346247491,1.0318358355760575,0.03655820759013295,43.45,60.400000000000034,-0.010257101952010999,0.6128320175409318,23.0,2.2724784767627715,536,987.91
327,2616000,0.7929670178008739,1.0292339211702346,0.04663956851698458,43.88,64.10000000000001,-0.015260258042399073,0.6383365547657013,23.9,2.543073992729187,536,993.77
328,2624000,0.8625521231020156,1.0347629743814468,0.04834755505435169,43.69,64.10000000000001,-0.01691310541369603,0.636894497871399,24.0,2.419722455739975,536,984.73
329,2632000,1.9268171547692783,1.0141025733947755,0.21355584523640572,41.3,60.400000000000034,-0.01738005442894064,0.3080480068922043,23.0,3.1336167460680007,536,964.52
330,2640000,0.6877537176639013,1.0374210554361343,0.03853833694010973,41.88,63.10000000000001,-0.011674047322012484,0.596841915845871,23.0,2.3094426834583284,536,970.91
331,2648000,0.6808897236137095,1.0321062862873078,0.038540981537662444,42.47,64.10000000000001,-0.01240954865643289,0.6520863425731659,23.9,2.3235379856824876,536,972.32
332,2656000,0.6458890388489965,1.071287996172905,0.03295463392976671,43.02,64.10000000000001,-0.0028119498305022718,0.6259241783618927,24.0,2.179976332783699,536,983.86
333,2664000,0.7530962290598908,1.1068438524007798,0.03946033987216652,43.41,65.0,-0.01709253757784609,0.5328094083070755,23.9,2.2279623872041703,536,988.26
334,2672000,0.6032297213400131,1.0907397693395615,0.03140777570428327,42.8,65.0,-0.006212139594572364,0.6839371240139007,21.700000000000003,2.072436827421188,536,978.29
335,2680000,0.6611293797574617,1.0768955075740814,0.03440007422119379,42.97,65.0,-0.01107314546359703,0.6838822799921036,21.700000000000003,2.1369016194343566,536,988.72
336,2688000,0.8011339987481899,1.0637373852729797,0.04239188523497432,42.52,63.20000000000002,-0.019737469908432104,0.6245631110668183,21.700000000000003,2.4104871129989625,536,977.82
337,2696000,0.749137978302943,1.0759099572896957,0.03871060058940202,42.29,65.0,-0.013296213284484111,0.6670061123371124,19.0,2.363185991644859,536,980.94
338,2704000,0.6394645064155636,1.0341016042232514,0.033024153071455654,41.72,63.20000000000002,-0.011571463834261522,0.6662159478664398,20.799999999999997,2.1612629437446595,536,972.05
339,2712000,0.7683692066407758,1.0410491508245467,0.04352077268529683,41.96,61.20000000000002,-0.01767812038795455,0.6239904570579529,21.9,2.459414320588112,536,963.72
340,2720000,0.7698882859006888,1.0717321473360062,0.04133969312533736,40.76,60.10000000000001,-0.016613848758861422,0.6656426745653152,18.900000000000002,2.321772508621216,536,954.48
341,2728000,0.6994357201483772,1.0481240212917329,0.03528947314247489,38.44,57.300000000000026,-0.010242861110600642,0.6570772004127502,18.900000000000002,2.2122536277770997,536,941.7
342,2736000,0.7956006021216551,1.0297852569818498,0.044509050166234375,38.6,58.20000000000002,-0.018446794291958214,0.6575735116004944,18.900000000000002,2.4699805796146395,536,940.08
343,2744000,0.6894143008267448,1.0374974805116652,0.0344696465274319,38.26,57.0,-0.009006561824353412,0.6604391407966613,18.900000000000002,2.1599656677246095,536,932.09
344,2752000,0.7800336201199218,1.0377612620592118,0.03814159318804741,38.7,57.0,-0.012360605492140166,0.6275111496448517,18.900000000000002,2.3190679508447647,536,938.44
345,2760000,2.0432874862668924,1.0359901070594788,0.07363861156161874,41.61,57.10000000000001,-0.013107600816874765,0.6799564081430435,21.9,2.834831658601761,536,956.22
346,2768000,0.7661141084943591,1.025161903500557,0.04606593777425587,42.32,58.300000000000026,-0.01835344571969472,0.5889797401428223,22.0,2.492439889907837,536,963.14
347,2776000,0.7225238619361936,1.0273517113924027,0.03758752120193094,43.55,63.10000000000001,-0.010099465758539736,0.6410980671644211,22.900000000000002,2.2836554741859434,536,978.76
348,2784000,0.8331075831353206,1.0160751736164093,0.044026568972039964,43.51,63.10000000000001,-0.01712681614124449,0.5893852120637894,22.900000000000002,2.4239987188577654,536,978.1
349,2792000,0.7746396593017018,1.0396051943302154,0.042125171246007086,43.91,65.0,-0.018019142536795697,0.6236439102888107,23.0,2.4218473970890044,536,974.22
350,2800000,0.876458172090201,0.9926905918121338,0.03811121502891183,40.97,65.10000000000001,-0.01406882588751614,0.45336327493190764,11.9,2.276920593380928,536,917.62
351,2808000,0.7110666581455422,1.0085228264331818,0.03813457062467933,40.47,65.10000000000001,-0.012995895192725584,0.6558280485868454,11.9,2.272476439476013,536,915.34
352,2816000,0.7501506935186191,1.0057993292808534,0.04060323477722704,42.55,66.10000000000001,-0.0076013146158220475,0.6543708288669586,13.9,2.3814844667911528,536,941.5
353,2824000,0.6600627950470728,1.011644964814186,0.03568277134560049,45.0,67.0,-0.00928463708900381,0.6773299151659011,15.8,2.213038902282715,536,973.82
354,2832000,0.8122373670213915,1.0011956441402434,0.04021062816493213,44.87,67.10000000000001,-0.015547490754688625,0.626438809633255,15.8,2.3668873500823975,536,971.25
355,2840000,0.6830727458716439,1.0245654690265655,0.03742625790182501,46.11,69.10000000000001,-0.011328902386594564,0.6505544120073319,15.8,2.2898656618595123,536,997.67
356,2848000,0.7396908680021642,1.0470874547958373,0.04260807430371642,46.64,71.10000000000001,-0.016695047160610557,0.6182930111885071,15.8,2.3868866038322447,536,1008.09
357,2856000,0.6976724651384749,1.018657757639885,0.03705970210954547,45.18,72.30000000000003,-0.014532725228928029,0.6610537081956863,14.0,2.2223528158664703,536,1015.77
358,2864000,0.7033771848359581,0.986269097328186,0.03535068607423455,45.83,75.10000000000001,-0.015020071003818884,0.6457648354768754,14.0,2.18333536028862,536,1015.2
359,2872000,0.7095027443079915,1.0259040528535843,0.03707165723200887,46.77,75.10000000000001,-0.0185769824963063,0.6617029976844787,14.0,2.2290462756156924,536,1035.55
360,2880000,0.7248077951045759,1.0155125522613526,0.03835408955812454,47.95,76.30000000000003,-0.009451274838065729,0.6570952600240707,14.0,2.316283167600632,536,1043.92
361,2888000,1.1676818926570187,0.9650397448241711,0.055225321878679096,44.64,75.10000000000001,-0.018608234751445706,0.30999153792858125,11.8,2.6482196474075317,536,999.63
362,2896000,0.692425455599967,1.027555895447731,0.03656984278000891,44.73,75.10000000000001,-0.0115580910485005,0.6463961625099182,11.9,2.236740462183952,536,1003.16
363,2904000,0.6558892850585042,1.0015516436100007,0.03495092841796577,45.27,75.10000000000001,-0.008092694027873222,0.6659514790773392,17.9,2.185493700504303,536,1025.92
364,2912000,0.6684835026294933,0.9784087669849396,0.03535256012808532,46.84,76.30000000000003,-0.014637765760489856,0.6987512958049774,17.9,2.2252845621109008,536,1049.93
365,2920000,1.303281712602537,0.995866049528122,0.05143632939551026,46.56,78.10000000000001,-0.01015189139638096,0.6930164802074432,17.0,2.6833467900753023,536,1038.26
366,2928000,1.431077827173746,0.993401306271553,0.07631026068236679,46.46,80.10000000000001,-0.01354044426814653,0.4383487659692764,13.9,2.732650463581085,536,1010.75
367,2936000,0.6931744913945893,1.0156168580055236,0.03623126937076449,42.95,75.30000000000003,-0.011547455615072977,0.6579072707891465,11.9,2.2130806750059127,536,961.77
368,2944000,0.7555822230038877,1.0352702063322068,0.04103415455669165,43.06,75.0,-0.019196062553091905,0.676207908987999,11.9,2.358854748010635,535,953.54
369,2952000,0.8132362982558196,1.04059657394886,0.04663004709407687,41.31,73.10000000000001,-0.021346378651614942,0.5101035815477372,11.0,2.44599341571331,536,940.41
370,2960000,0.7684447617262073,1.0698418319225311,0.03314080679207109,36.12,70.0,-0.0066966435883659865,0.5531772410869599,8.0,2.0921743854880335,535,864.9
371,2968000,0.8085932290989797,1.0152185082435607,0.040086810947395864,34.57,61.10000000000001,-0.011377776453955449,0.6702685678005218,8.0,2.355139353275299,535,836.34
372,2976000,0.6664398296830549,1.049265015721321,0.03356595310382545,35.11,61.10000000000001,-0.011300995452329517,0.6564739710092544,9.8,2.1496717274188994,536,851.38
373,2984000,0.8218737456905612,1.100712456703186,0.03848688484169543,35.76,61.10000000000001,-0.014305927930399776,0.6110272467136383,10.0,2.3552588069438936,536,862.91
374,2992000,0.6444343585841362,1.060075602531433,0.03359585111960769,33.28,52.400000000000034,-0.015887896735221146,0.6507506150007248,10.0,2.115148130655289,535,830.6
375,3000000,0.7159025342424234,1.0873159295320511,0.039536722479388116,32.94,52.400000000000034,-0.010297316272335592,0.7091897368431092,10.0,2.3292609709501266,535,830.97
376,3008000,0.6449722871993686,1.0681242662668229,0.036943015451543035,31.32,52.400000000000034,-0.010520217940211296,0.70354707300663,10.0,2.2469229662418364,536,833.32
377,3016000,0.6806609109165727,1.056541228890419,0.037618615408428015,32.75,52.400000000000034,-0.017048174315568758,0.6638672202825546,13.8,2.270324568152428,536,866.38
378,3024000,0.6252856807165373,1.0745786201953889,0.034133241982199254,34.38,58.0,-0.006026919786090729,0.6773588836193085,13.8,2.1961140775680543,536,880.38
379,3032000,0.7510497546533756,1.0873726671934127,0.03783096946310252,33.74,56.10000000000001,-0.01509206097223796,0.6450477713346481,13.8,2.255317581295967,536,876.73
380,3040000,0.6370089324785022,1.0688063251972197,0.031864631958305835,33.71,56.10000000000001,-0.009133409729984124,0.6822185653448105,14.0,2.0715862673521044,536,872.57
381,3048000,0.7816522489000366,1.036049771308899,0.045903897983953355,35.98,58.300000000000026,-0.014185208247363334,0.6649707049131394,14.9,2.4820204824209213,536,904.17
382,3056000,1.6502799353743802,1.0297272926568986,0.07670446182601154,40.02,64.20000000000002,-0.023431823388673365,0.6389641666412353,16.0,2.7307718646526338,536,932.1
383,3064000,0.807543690604549,1.0183218437433244,0.046278446037322285,43.07,69.10000000000001,-0.014862727181753143,0.6409182852506637,18.0,2.5095812237262725,536,968.75
384,3072000,0.781276089952229,1.0219304198026657,0.03795379339251667,44.72,70.10000000000001,-0.015128299399511888,0.6432896220684051,18.0,2.2913687694072724,536,992.8
385,3080000,0.6532664246706348,1.0255142199993132,0.033021725728176535,46.45,71.20000000000002,-0.003852338143042289,0.666246999502182,20.0,2.1209375083446504,536,1009.72
386,3088000,0.695260390364289,1.0648867964744568,0.04089480221737176,49.38,74.0,-0.009090741336112842,0.6082376825809479,24.0,2.3846944367885587,535,1046.6
387,3096000,0.7276302818447694,1.0285099864006042,0.04462672702036798,52.38,74.10000000000001,-0.014533137577527668,0.6693432420492172,28.9,2.4577435421943665,535,1083.36
388,3104000,0.663681016644923,1.0385676717758179,0.035231608976610006,53.38,74.10000000000001,-0.016672720045316964,0.684051126241684,31.0,2.1755072021484376,535,1097.08
389,3112000,0.7259461064958832,1.033321168422699,0.03934603833127767,54.15,76.10000000000001,-0.019124091888661498,0.6913828259706497,31.0,2.2900065129995344,535,1103.47
390,3120000,0.7769757560712452,1.0255953657627106,0.047567382636480034,56.05,78.20000000000002,-0.015450843332946534,0.6376651042699814,31.0,2.4493900418281553,535,1116.02
391,3128000,0.8997656333475115,1.0101416087150574,0.05539668388664722,57.23,78.20000000000002,-0.028927860245166814,0.6295200860500336,32.0,2.6394031471014023,535,1116.9
392,3136000,0.7687325952017596,1.048282961845398,0.03937943255063146,57.29,80.10000000000001,-0.012668964129989035,0.6820368164777756,31.9,2.334329325556755,535,1122.93
393,3144000,0.8010859245728541,1.0462846064567566,0.04195056984201074,57.1,80.10000000000001,-0.020432830477366225,0.5899652826786042,31.0,2.3433612138032913,535,1111.25
394,3152000,0.6792066221258771,1.0303124791383744,0.03409521087538451,57.66,80.10000000000001,-0.012018308412734768,0.6394368517398834,31.9,2.1254379558563232,535,1116.03
395,3160000,0.6050541751586165,1.0363796222209931,0.033116237027570605,58.07,80.0,-0.012536803151597269,0.6544837868213653,32.0,2.121887949705124,535,1130.14
396,3168000,0.73717765901909,1.0333349269628525,0.041540155317634345,56.8,80.0,-0.008919994426250924,0.635908595919609,32.0,2.3676476806402205,535,1141.69
397,3176000,0.6947202439094027,1.0387529933452606,0.04280611924827099,56.98,80.10000000000001,-0.015067862824362238,0.659193623661995,32.0,2.2982066363096236,535,1144.72
398,3184000,0.6475532766114145,1.0227769482135773,0.036734598656184975,57.05,81.10000000000001,-0.008622927285905461,0.6294084632396698,32.0,2.2205314195156096,535,1139.89
399,3192000,1.6605276585985045,1.0270806860923767,0.06064863944426179,59.08,81.10000000000001,-0.020476089471485465,0.6941081243753433,32.0,2.7617255532741547,535,1142.43
400,3200000,0.8053875961628782,1.0094565331935883,0.04372497477335855,58.84,82.0,-0.020028490652039183,0.6796323013305664,32.0,2.3863115644454957,535,1135.35
401,3208000,0.773057591703876,0.9954419028759003,0.03892943180166185,58.79,82.0,-0.010576144742954057,0.6241311502456665,32.0,2.3036458212137223,535,1136.27
402,3216000,0.6634190108059834,1.0187079858779908,0.04053688198328018,59.94,83.10000000000001,-0.01552101648558164,0.6168458622694015,33.8,2.322428656220436,535,1146.24
403,3224000,0.6686462832347675,1.040390419960022,0.03754109456669539,60.57,83.10000000000001,-0.013323929983889683,0.6625996971130371,34.7,2.2348425543308257,535,1151.83
404,3232000,0.7295513949726478,1.0321415448188782,0.041460394687019286,59.81,83.10000000000001,-0.0185086201998638,0.6766642707586289,28.9,2.3352965158224106,535,1153.02
405,3240000,0.6899120793074064,1.0271616953611373,0.03984889664221555,60.72,82.10000000000001,-0.017037430821510498,0.6568754011392594,31.6,2.224676265120506,535,1179.43
406,3248000,0.8488897533425093,1.0307149475812911,0.04268357830587775,58.24,82.10000000000001,-0.00594492846640037,0.3929048556089401,28.9,2.3457032477855684,535,1146.63
407,3256000,0.6601693692533135,1.0554764378070831,0.03336496305651963,56.84,82.10000000000001,-0.014985139474738389,0.6775260156393051,28.0,2.060370922088623,535,1139.54
408,3264000,0.7983006786717778,0.9975478947162628,0.035056556113995614,56.27,82.10000000000001,-0.020014222767349564,0.6705865198373795,26.800000000000004,2.1041308963298797,535,1134.92
409,3272000,0.8528634874525958,1.109778557419777,0.03861328058410436,34.34,72.30000000000003,-0.008104822626337408,-0.2273717075586319,1.0,2.2350736451148987,535,794.52
410,3280000,0.7839859489644764,1.0400163185596467,0.04057835631538183,31.09,67.20000000000002,-0.016614148283260875,0.6614201152324677,0.0,2.284346142411232,535,749.38
411,3288000,0.6607871396518863,1.0398753947019577,0.033134736227802934,28.49,65.20000000000002,-0.010723835481658171,0.7014927619695663,0.0,2.0894760298728943,535,717.67
412,3296000,0.7359568748153031,1.032012823820114,0.03753168419934809,26.94,63.0,-0.005412420395296067,0.6379145801067352,0.0,2.2516766852140426,535,702.04
413,3304000,0.67587234891819,1.0449872666597366,0.0361356829572469,27.35,63.0,-0.01562441031972412,0.6544059824943542,0.0,2.2324799591302873,535,704.98
414,3312000,0.6393044369766039,1.0648954838514328,0.03158143479842693,26.9,62.300000000000026,-0.00707162247315864,0.6890752470493317,0.0,2.0704111272096632,535,708.2
415,3320000,0.6979666480937564,1.080682008266449,0.03882332192268222,28.07,65.10000000000001,-0.014164204919652548,0.6680231046676636,0.0,2.2819570434093475,535,729.09
416,3328000,0.6581213889642972,1.053837701678276,0.03402617807034403,30.21,67.0,-0.006892521937843412,0.6852597892284393,0.0,2.1403421276807784,535,755.74
417,3336000,0.6492512874748411,1.0396185553073882,0.03114401322323829,30.83,67.0,-0.008934605968825053,0.7009587222337723,0.0,2.054455621242523,535,762.04
418,3344000,0.7958420057823592,1.0062278026342393,0.04515129076782614,32.36,67.10000000000001,-0.01957069344178308,0.6342287814617157,0.0,2.4631762397289276,535,784.9
419,3352000,0.5992067558448259,1.0190694695711136,0.027671520127914847,32.6,67.10000000000001,-0.010140767229604535,0.7188796710968017,0.0,1.9037016361951828,535,787.87
420,3360000,0.7011530866224625,1.028522894382477,0.048157997447997335,36.82,69.10000000000001,-0.019818705694924575,0.6693114310503006,1.0,2.434919051527977,535,847.32
421,3368000,0.7249342821581959,1.0477621424198151,0.04322812037076801,41.42,73.10000000000001,-0.016149763813591563,0.6439682805538177,1.0,2.3733690506219864,535,929.59
422,3376000,0.6106434904832329,1.0764180326461792,0.03242970699910074,43.87,74.10000000000001,-0.006132612968795002,0.680686451792717,1.0,2.104248533248901,535,976.22
423,3384000,0.6409878671224662,1.0607326525449752,0.03772331347223371,47.88,76.50000000000004,-0.014673022286442574,0.6638429945707321,19.8,2.22358423769474,535,1050.15
424,3392000,0.7236069155766404,1.030401057600975,0.03678944568615407,52.02,76.50000000000004,-0.014205623370362446,0.6732286196947098,26.0,2.252903479933739,535,1126.71
425,3400000,0.5835824740850674,1.0443636798858642,0.03189647505991161,53.12,76.50000000000004,-0.00889157093653921,0.6690788418054581,28.9,2.0428133833408357,535,1143.94
426,3408000,0.8196014960537431,1.014542128443718,0.03608815115876496,56.43,83.0,-0.01448685199371539,0.6331016802787781,30.900000000000002,2.212476507425308,535,1187.44
427,3416000,0.7797192178465925,1.0142014944553375,0.03990859512705356,57.36,83.0,-0.011566450092941523,0.6473222541809082,31.0,2.2984169226884843,535,1191.18
428,3424000,0.8679403293538904,1.0190503358840943,0.051337102712132036,60.0,89.10000000000001,-0.02404140697006369,0.6309667205810547,34.6,2.565943267941475,536,1207.87
429,3432000,0.715177358654661,1.028695608973503,0.03510485920589417,59.84,89.10000000000001,-0.010403707514615234,0.6501842969655991,31.0,2.152036915421486,535,1196.66
430,3440000,0.7638622865898538,1.000117604136467,0.046090986295603216,60.63,90.30000000000003,-0.0062214463733835145,0.6532906252145767,33.7,2.4707485383749006,535,1192.6
431,3448000,0.9495817783934382,0.9672011083364487,0.05463940307032317,63.29,93.20000000000002,-0.012322827118914574,0.6335113310813903,34.900000000000006,2.5011649775505065,535,1198.37
432,3456000,0.7179290270637302,1.0168254452943801,0.04278405653312802,64.04,93.20000000000002,-0.01196888342645252,0.6439461988210679,34.900000000000006,2.3379130792617797,535,1195.93
433,3464000,0.9217491732757336,0.9687100630998612,0.054088548575527966,66.01,95.20000000000002,-0.020854830985917942,0.6192137056589126,35.0,2.5998292499780655,535,1197.01
434,3472000,0.7578564225732398,0.9915155988931655,0.04517970692366362,66.35,95.20000000000002,-0.01930168584047351,0.6298966377973556,35.9,2.3356707578897478,535,1200.82
435,3480000,0.804008965725334,0.9578319168090821,0.04761093175970018,67.96,97.10000000000001,-0.02197458564711269,0.6399112296104431,35.9,2.4162672924995423,535,1222.73
436,3488000,1.019015163356119,0.9697390955686569,0.060462485230527815,70.23,98.50000000000004,-0.004651740770787001,0.6946487200260162,35.9,2.612506279349327,535,1214.67
437,3496000,0.7398187429900683,1.0322845929861069,0.04004683646839112,71.14,98.50000000000004,-0.012476861972245387,0.6511459970474243,38.800000000000004,2.3143603545427323,535,1226.11
438,3504000,0.6592871066233605,1.0285864120721817,0.037610549866221844,72.65,103.0,-0.011409349136229138,0.6834902441501618,42.6,2.1883871352672575,535,1244.12
439,3512000,0.7453027617011572,1.0267402970790862,0.04229669240768999,73.61,103.10000000000001,-0.012115938640199601,0.6663383388519287,42.800000000000004,2.3361172288656236,535,1252.2
440,3520000,0.8699918941843333,0.9962436652183533,0.04336105593014508,73.41,104.60000000000005,-0.023225028400702286,0.6441124355793,38.800000000000004,2.35167874276638,535,1244.7
441,3528000,0.8517545101364539,0.9715827274322509,0.043602199982851746,72.9,104.60000000000005,-0.022483693847898393,0.6716951221227646,36.8,2.298537940979004,536,1233.71
442,3536000,1.4220048486984618,0.9595264631509781,0.11033789348322898,73.59,104.90000000000008,-0.01566028537330567,0.47907084703445435,35.0,3.019847258925438,536,1216.32
443,3544000,0.7314124666676272,0.9519174075126648,0.03926364346873015,71.96,103.10000000000001,-0.012571475205477326,0.6410157340764999,34.900000000000006,2.3255665427446366,536,1204.75
444,3552000,0.8784576141281191,0.9926580834388733,0.04025812009349465,72.04,103.10000000000001,-0.019368014475039674,0.6704869472980499,36.8,2.2603749305009844,536,1208.22
445,3560000,0.840624122214922,1.2179848194122314,0.040002914080396294,40.67,91.10000000000001,-0.021732419455074706,-0.7521232706308365,0.9000000000000004,2.158264645040035,535,822.99
446,3568000,0.6523592259944979,1.0389211237430573,0.03027488525491208,38.4,83.00000000000009,0.0011324355077249493,0.6668782216310501,0.9000000000000004,1.9829772156476975,535,790.85
447,3576000,0.6215757263474286,1.0421239858865738,0.03715830912347883,38.19,83.00000000000009,-0.007411346188746393,0.6549430215358734,0.9000000000000004,2.1877871584892272,535,784.69
448,3584000,0.7065984891020543,1.0474666279554368,0.04121024759486318,37.73,81.10000000000001,-0.018779253578104546,0.683775109052658,0.9000000000000004,2.3247773170471193,535,788.02
449,3592000,0.6500159295429729,1.0344751912355423,0.03306274314410985,36.98,79.20000000000002,-0.01211964581598295,0.7054627960920334,0.9000000000000004,2.0288824820518494,535,778.72
450,3600000,0.8642801740039122,1.0840594446659089,0.05311755430884659,34.72,70.70000000000006,-0.034943815037840976,0.3360171186923981,0.9000000000000004,2.5544256538152696,535,757.03
451,3608000,0.968229555299263,1.0370363759994508,0.042341662873514,29.36,66.40000000000003,-0.011555401295991032,0.6376928013563156,0.0,2.1329528337717054,535,701.83
452,3616000,0.6558973682926507,0.996536437869072,0.033550061830319465,27.91,64.10000000000001,-0.007179503494990058,0.6607113891839981,0.0,2.093330599069595,535,684.34
453,3624000,0.7885282400285735,1.0205688619613646,0.04564514731988311,28.29,64.20000000000002,-0.01910979921813123,0.6119516408443451,0.0,2.4465611672401426,535,686.65
454,3632000,0.8353065149754001,1.0395067262649536,0.04842133470345288,32.55,81.10000000000001,-0.02207036694366252,0.6621895396709442,0.0,2.4663416463136674,535,728.99
455,3640000,0.714639753132433,1.0312441581487655,0.039158383985050026,37.34,84.60000000000005,-0.011655425463104621,0.6407297122478485,0.0,2.2531028842926024,535,790.84
456,3648000,0.6470016731638559,1.0421253764629363,0.03704129736404866,41.26,84.60000000000005,-0.005799629878019914,0.6398025542497635,0.0,2.2472375828027724,535,852.5
457,3656000,0.59986141811464,1.032900218963623,0.035449577011168,43.89,86.40000000000003,-0.013067030080565019,0.6839906197786331,1.0,2.086631949543953,535,899.18
458,3664000,0.6941206938151423,1.0312968051433564,0.03624703015666455,47.85,92.40000000000003,-0.015376003616456729,0.6582405161857605,1.0,2.2403171449899673,536,955.94
459,3672000,0.845796665667806,1.0060996574163437,0.04169445178471506,55.38,97.10000000000001,-0.02169644546258496,0.6609975475072861,8.9,2.3866121912002565,535,1083.84
460,3680000,0.8081736055611296,0.9907211906462908,0.04302971419412643,58.4,97.10000000000001,-0.013853397250641138,0.6483983200788498,12.9,2.3075035226345064,535,1132.3
461,3688000,0.7918930859090518,0.8616880998201668,0.046506640948355195,56.21,97.10000000000001,-0.021577994379913434,0.05238436996936798,13.0,2.446400636434555,535,1104.2
462,3696000,0.7428767590743512,1.0231619215011596,0.03937035907991231,53.92,97.10000000000001,-0.011484501579834614,0.6574310475587845,12.9,2.207300590276718,535,1071.15
463,3704000,0.7745816449511761,1.0201946151256562,0.04421711158473045,53.71,97.10000000000001,-0.01512479399330914,0.6684070414304734,12.9,2.394023771286011,535,1074.58
464,3712000,0.7357350324849201,1.0497842758893967,0.04587561326101422,56.64,100.10000000000001,-0.01410380272893235,0.6196658211946487,12.9,2.4885859847068788,535,1087.06
465,3720000,0.9309204427773138,1.0155378544330598,0.0488254387723282,62.61,101.50000000000004,-0.0007314398540620459,0.7105290877819062,16.0,2.4923809230327607,535,1140.33
466,3728000,0.765123858122172,1.0480423963069916,0.039777069459669294,65.31,101.0,-0.016297119461523835,0.6781099009513855,24.7,2.2854776179790495,535,1177.58
467,3736000,0.7509068275797242,1.041592937707901,0.04400460652075708,68.26,104.20000000000002,-0.007724150796420872,0.6692542546987533,24.7,2.41993197619915,535,1202.84
468,3744000,0.9036189862467385,1.0448774725198746,0.0552108278311789,67.08,104.0,-0.034239236783469094,0.6078898948431015,21.9,2.611497785449028,535,1185.31
469,3752000,0.8627700896248364,1.0760159677267074,0.043547512410441414,62.09,101.0,-0.03725852585572284,0.4664126056432724,14.9,2.4022670370340347,535,1132.35
470,3760000,0.6587909960258405,1.0750255632400512,0.026202470927964894,54.74,99.10000000000001,-0.0001405116473324597,0.5216269415616989,9.0,1.8504280349612237,535,1035.27
471,3768000,0.7205570004220236,1.045779174566269,0.040489864517003295,50.89,98.10000000000001,-0.012028998323366978,0.68089499771595,9.0,2.2737544202804565,535,978.46
472,3776000,0.8572814900952619,1.0387556236982345,0.04538147682324052,49.65,98.10000000000001,-0.021700101657843335,0.6014511609077453,9.0,2.4173186856508253,535,962.67
473,3784000,0.7621588708126261,1.0345499455928802,0.041084739943034944,51.36,98.10000000000001,-0.010066948949825018,0.661971355676651,10.8,2.2821261286735535,535,982.58
474,3792000,0.7980468933201509,1.0394887924194336,0.054523797472938895,56.74,99.10000000000001,-0.016108016687794588,0.6170784378051758,11.9,2.461178873181343,535,1033.5
475,3800000,0.6534840471674275,1.083601725101471,0.03432172916363925,58.89,100.10000000000001,-0.006174006491928594,0.6738090473413467,12.9,2.1374458414316178,535,1063.02
476,3808000,0.8876755542704392,1.1172475713491439,0.04160838185460307,49.12,94.20000000000002,-0.014557217500405386,0.3839645552635193,8.0,2.3827449822425844,535,988.6
477,3816000,0.5766104923370393,1.063303678035736,0.028504853905178606,46.97,93.10000000000001,-0.012267795538355131,0.6798169630765915,7.9,1.8535026127099992,535,964.35
478,3824000,0.7181477650846461,1.0343945652246476,0.03171874459832907,44.91,91.20000000000002,-0.01826194476696401,0.6733047020435333,7.9,1.997229472398758,535,940.38
479,3832000,0.8844507218617094,1.0129716128110886,0.049916266081854704,44.36,91.20000000000002,-0.019606603253632785,0.6315149015188217,7.9,2.5706047230958937,535,944.31
480,3840000,0.9059695221945276,1.0407326656579972,0.04208487044321373,43.01,86.10000000000001,-0.01555405699124094,0.6454394441843033,7.9,2.298343070149422,535,930.93
481,3848000,1.2460088439593122,1.0102375113964082,0.05168689998332411,47.11,89.20000000000002,-0.01766699464584235,0.6613781720399856,7.9,2.607440887093544,535,953.08
482,3856000,0.8206692550414723,1.0387290263175963,0.036288429091218856,49.48,91.10000000000001,-0.005481757979723625,0.6610560297966004,8.0,2.1243426698446273,535,979.74
483,3864000,0.7621070095874037,1.0424711042642594,0.0448564255842939,53.67,92.10000000000001,-0.00970515092369169,0.591915363073349,14.9,2.409497081041336,535,1032.77
484,3872000,0.687419312461619,1.0495315796136857,0.04127162927761674,59.04,96.10000000000001,-0.013851359235995914,0.6706834238767624,19.0,2.202345297932625,535,1091.73
485,3880000,0.748427834143693,1.073763433098793,0.04019762108568102,61.69,100.90000000000008,-0.021557598093495473,0.6548525726795197,22.800000000000004,2.279102292060852,535,1123.32
486,3888000,0.6139149745708464,1.039158160686493,0.0409312828630209,63.08,100.90000000000008,-0.007987084959386265,0.6586269766092301,22.800000000000004,2.253493519425392,535,1144.99
487,3896000,0.7052750812326891,1.0544871020317077,0.03858374238712713,63.33,100.90000000000008,-0.010309908906347118,0.6591742777824402,22.800000000000004,2.20169321000576,535,1146.82
